frame,time,E_total,E_2d,E_depth,E_visual,E_mask,E_contact,E_audio,E_support,E_smooth,E_temporal,E_static,E_penetration,E_prior,E_reg,vlm_contact_gate,vlm_anchor_gate,contact_active,static_active,failure_label,contact_state,visibility_state,source
89,3.666667,1.651040916,0.000000000,0.000000000,0.000000000,0.000000000,0.001895470,,0.000000000,0.000004957,0.000004957,,,1.649140489,1.649140489,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
90,3.708333,1.596760017,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000005305,0.000005305,,,1.596754712,1.596754712,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
91,3.750000,1.536534026,0.000000000,0.000000000,0.000000000,0.000000000,0.009562297,,0.000000000,0.000020353,0.000020353,,,1.526951376,1.526951376,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
92,3.791667,1.458054636,0.000000000,0.000000000,0.000000000,0.000000000,0.016940064,,0.000000000,0.000059589,0.000059589,,,1.441054983,1.441054983,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
93,3.833333,1.387602612,0.000000000,0.000000000,0.000000000,0.000000000,0.015444027,,0.000000000,0.000070671,0.000070671,,,1.372087914,1.372087914,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
94,3.875000,1.354813713,0.000000000,0.000000000,0.000000000,0.000000000,0.005020006,,0.000000000,0.000078076,0.000078076,,,1.349715631,1.349715631,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
95,3.916667,1.382131907,0.000000000,0.000000000,0.000000000,0.000000000,0.006563106,,0.000000000,0.000081983,0.000081983,,,1.375486818,1.375486818,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
96,3.958333,1.429875620,0.000000000,0.000000000,0.000000000,0.000000000,0.000478778,,0.000000000,0.000086166,0.000086166,,,1.429310676,1.429310676,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
97,4.000000,1.485180632,0.000000000,0.000000000,0.000000000,0.000000000,0.001674856,,0.000000000,0.000091998,0.000091998,,,1.483413778,1.483413778,pass,unclear,0,,,0,,non_invasive_loss_audit_from_generic_outputs
98,4.041667,1.560192223,0.000000000,0.000000000,0.000000000,0.000000000,0.000137663,,0.000000000,0.000104227,0.000104227,,,1.559950333,1.559950333,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
99,4.083333,1.688395216,0.000000000,0.000000000,0.000000000,0.000000000,0.000073308,,0.000000000,0.000128311,0.000128311,,,1.688193597,1.688193597,pass,unclear,1,,,1,,non_invasive_loss_audit_from_generic_outputs
100,4.125000,1.760009069,0.000000000,0.000000000,0.000000000,0.000000000,0.000001277,,0.000000000,0.000131621,0.000131621,,,1.759876171,1.759876171,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
101,4.166667,1.766674434,0.000000000,0.000000000,0.000000000,0.000000000,0.000230068,,0.000000000,0.000129800,0.000129800,,,1.766314566,1.766314566,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
102,4.208333,1.800384851,0.000000000,0.000000000,0.000000000,0.000000000,0.000498718,,0.000000000,0.000125399,0.000125399,,,1.799760734,1.799760734,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
103,4.250000,1.809303918,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000110651,0.000110651,,,1.809193267,1.809193267,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
104,4.291667,1.838785828,0.000000000,0.000000000,0.000000000,0.000000000,0.009365594,,0.000000000,0.000085635,0.000085635,,,1.829334599,1.829334599,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
105,4.333333,1.836668252,0.000000000,0.000000000,0.000000000,0.000000000,0.005979156,,0.000000000,0.000069708,0.000069708,,,1.830619388,1.830619388,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
106,4.375000,1.833985916,0.000000000,0.000000000,0.000000000,0.000000000,0.015492283,,0.000000000,0.000060403,0.000060403,,,1.818433230,1.818433230,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
107,4.416667,1.824620267,0.000000000,0.000000000,0.000000000,0.000000000,0.020269786,,0.000000000,0.000056569,0.000056569,,,1.804293912,1.804293912,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
108,4.458333,1.761998144,0.000000000,0.000000000,0.000000000,0.000000000,0.011625584,,0.000000000,0.000053164,0.000053164,,,1.750319396,1.750319396,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
109,4.500000,1.689152041,0.000000000,0.000000000,0.000000000,0.000000000,0.007313670,,0.000000000,0.000049275,0.000049275,,,1.681789096,1.681789096,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
110,4.541667,1.634861077,0.000000000,0.000000000,0.000000000,0.000000000,0.001698429,,0.000000000,0.000039890,0.000039890,,,1.633122758,1.633122758,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
111,4.583333,1.629367622,0.000000000,0.000000000,0.000000000,0.000000000,0.042445064,,0.000000000,0.000004687,0.000004687,,,1.586917871,1.586917871,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
112,4.625000,1.681898466,0.000000000,0.000000000,0.000000000,0.000000000,0.073344014,,0.000000000,0.000002001,0.000002001,,,1.608552451,1.608552451,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
113,4.666667,1.602700452,0.000000000,0.000000000,0.000000000,0.000000000,0.000014730,,0.000000000,0.000000690,0.000000690,,,1.602685032,1.602685032,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
114,4.708333,1.599475256,0.000000000,0.000000000,0.000000000,0.000000000,0.019227150,,0.000000000,0.000000137,0.000000137,,,1.580247969,1.580247969,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
115,4.750000,1.611528505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000000421,0.000000421,,,1.611528084,1.611528084,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
116,4.791667,1.647286068,0.000000000,0.000000000,0.000000000,0.000000000,0.006742381,,0.000000000,0.000001907,0.000001907,,,1.640541780,1.640541780,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
117,4.833333,1.674779415,0.000000000,0.000000000,0.000000000,0.000000000,0.013164120,,0.000000000,0.000003887,0.000003887,,,1.661611408,1.661611408,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
118,4.875000,1.724005699,0.000000000,0.000000000,0.000000000,0.000000000,0.012950440,,0.000000000,0.000005121,0.000005121,,,1.711050138,1.711050138,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
119,4.916667,1.716554156,0.000000000,0.000000000,0.000000000,0.000000000,0.010431354,,0.000000000,0.000006074,0.000006074,,,1.706116728,1.706116728,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
120,4.958333,1.743379582,0.000000000,0.000000000,0.000000000,0.000000000,0.010999185,,0.000000000,0.000006700,0.000006700,,,1.732373697,1.732373697,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
121,5.000000,1.728891233,0.000000000,0.000000000,0.000000000,0.000000000,0.011072301,,0.000000000,0.000007511,0.000007511,,,1.717811421,1.717811421,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
122,5.041667,1.691936255,0.000000000,0.000000000,0.000000000,0.000000000,0.005099102,,0.000000000,0.000008864,0.000008864,,,1.686828289,1.686828289,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
123,5.083333,1.614673326,0.000000000,0.000000000,0.000000000,0.000000000,0.000002624,,0.000000000,0.000012582,0.000012582,,,1.614658120,1.614658120,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
124,5.125000,1.655911475,0.000000000,0.000000000,0.000000000,0.000000000,0.051158297,,0.000000000,0.000045914,0.000045914,,,1.604707264,1.604707264,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
125,5.166667,1.634750838,0.000000000,0.000000000,0.000000000,0.000000000,0.007382934,,0.000000000,0.000051480,0.000051480,,,1.627316424,1.627316424,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
