frame,time,proposal_score,anchor_score,floor_score,anchor_contact_state,human_contact_state,floor_contact_state,transition_contact_state,multi_contact_state,confidence_level,contact_part,contact_label,contact_side,anchor_type,min_object_boundary_gap_px,active_part_distance_px,contact_depth_offset_m,object_acceleration,support_surface_type,support_source,signed_support_gap_px,support_conf,active_object_point_id,active_object_u,active_object_v,state_active_part_u,state_active_part_v
16,0.625000,0.451578,0.451578,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,11.303375,11.303375,0.550248,,floor,generic_floor_candidates,-152.100335,0.000000,boundary_000,525.000,379.000,521.786,368.163
17,0.666667,0.536550,0.536550,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,4.005386,4.005386,0.008560,,floor,generic_floor_candidates,-166.182709,0.000000,boundary_003,525.000,372.000,525.329,368.008
18,0.708333,0.545689,0.545689,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,2.258023,2.258023,-0.016328,,floor,generic_floor_candidates,-176.040372,0.000000,boundary_002,529.000,375.000,528.677,377.235
19,0.750000,0.535677,0.535677,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,4.135035,4.135035,-0.002018,,floor,generic_floor_candidates,-178.440735,0.000000,boundary_003,529.000,391.000,529.924,395.031
20,0.791667,0.309594,0.309594,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,19.297087,19.297087,-0.072256,,floor,generic_floor_candidates,-167.220990,0.000000,boundary_003,529.000,439.000,529.850,419.722
21,0.833333,0.086797,0.003853,0.234724,0,0,0,0,0,none,hand,right_hand,right,hand,56.699408,56.699408,0.041338,,floor,generic_floor_candidates,-141.712168,0.234724,boundary_003,531.000,495.000,530.156,438.307
22,0.875000,1.000000,0.000000,1.000000,0,0,1,1,0,strong,floor,floor,,hand,111.966952,111.966952,0.012039,,floor,generic_floor_candidates,-104.655993,1.000000,boundary_000,534.000,563.000,498.178,643.458
23,0.916667,1.000000,0.000000,1.000000,0,0,0,0,0,none,hand,right_hand,right,hand,104.225164,104.225164,0.021368,,floor,generic_floor_candidates,-79.616670,1.000000,boundary_000,528.000,560.000,497.751,643.232
24,0.958333,0.011457,0.011457,0.426043,0,0,0,0,0,none,hand,right_hand,right,hand,50.085819,50.085819,0.125020,,floor,generic_floor_candidates,-76.789144,0.426043,boundary_000,532.000,502.000,522.314,452.860
25,1.000000,0.352806,0.352806,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,16.962090,16.962090,-0.038615,,floor,generic_floor_candidates,-87.109876,0.000000,boundary_003,519.000,460.000,517.698,443.088
26,1.041667,0.439683,0.439683,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,12.044231,12.044231,-0.005201,,floor,generic_floor_candidates,-104.189388,0.000000,boundary_004,520.000,435.000,513.966,424.576
27,1.083333,0.461596,0.461596,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,10.655887,10.655887,0.034359,,floor,generic_floor_candidates,-123.045047,0.000000,boundary_003,521.000,410.000,512.539,403.523
28,1.125000,0.474633,0.474633,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,9.772434,9.772434,0.073357,,floor,generic_floor_candidates,-140.444008,0.000000,boundary_001,519.000,394.000,512.501,386.702
29,1.166667,0.495830,0.495830,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,8.196811,8.196811,0.126605,,floor,generic_floor_candidates,-155.368281,0.000000,boundary_000,521.000,380.000,513.507,376.676
30,1.208333,0.529665,0.529665,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,4.940869,4.940869,0.115378,,floor,generic_floor_candidates,-166.670272,0.000000,boundary_001,518.000,378.000,515.461,373.762
31,1.250000,0.548210,0.548210,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,1.453468,1.453468,0.087785,,floor,generic_floor_candidates,-173.126665,0.000000,boundary_003,520.000,382.000,518.628,381.521
32,1.291667,0.523256,0.523256,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,5.683424,5.683424,-0.001729,,floor,generic_floor_candidates,-172.501141,0.000000,boundary_004,519.000,399.000,523.132,402.903
33,1.333333,0.542660,0.542660,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,2.950526,2.950526,0.036688,,floor,generic_floor_candidates,-162.463274,0.000000,boundary_005,528.000,432.000,527.701,429.065
34,1.375000,0.112721,0.112721,0.266611,0,0,0,0,0,none,hand,right_hand,right,hand,32.048144,32.048144,0.026105,,floor,generic_floor_candidates,-137.781767,0.266611,boundary_062,531.000,488.000,531.055,455.952
35,1.416667,0.986871,0.000192,1.000000,0,0,0,0,0,none,hand,right_hand,right,hand,71.819092,71.819092,0.070220,,floor,generic_floor_candidates,-104.559712,1.000000,boundary_000,542.000,545.000,498.371,647.178
36,1.458333,1.000000,0.000001,1.000000,0,0,1,1,0,strong,floor,floor,,hand,93.181172,93.181172,0.069242,,floor,generic_floor_candidates,-73.204273,1.000000,boundary_000,539.000,574.000,498.389,647.047
37,1.500000,0.161149,0.014325,0.792738,0,0,0,0,0,none,hand,right_hand,right,hand,48.619289,48.619289,-0.027936,,floor,generic_floor_candidates,-65.400466,0.792738,boundary_000,535.000,528.000,498.931,646.779
38,1.541667,0.368145,0.368145,0.250668,0,0,0,0,0,proposal,hand,right_hand,right,hand,16.128658,16.128658,0.058664,,floor,generic_floor_candidates,-70.137802,0.250668,boundary_000,532.000,484.000,526.693,468.770
39,1.583333,0.540238,0.540238,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,3.406585,3.406585,0.000894,,floor,generic_floor_candidates,-85.408936,0.000000,boundary_001,518.000,450.000,518.114,446.595
40,1.625000,0.541034,0.541034,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,3.263477,3.263477,0.044904,,floor,generic_floor_candidates,-103.898730,0.000000,boundary_002,513.000,424.000,511.928,420.917
41,1.666667,0.512699,0.512699,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,6.746002,6.746002,0.135583,,floor,generic_floor_candidates,-123.141586,0.000000,boundary_001,511.000,402.000,508.152,395.885
42,1.708333,0.483649,0.483649,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,9.127248,9.127248,0.113495,,floor,generic_floor_candidates,-140.811586,0.000000,boundary_002,509.000,388.000,505.614,379.524
43,1.750000,0.450716,0.450716,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,11.358003,11.358003,0.132893,,floor,generic_floor_candidates,-155.280585,0.000000,boundary_002,508.000,380.000,503.434,369.600
44,1.791667,0.464149,0.464149,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,10.486865,10.486865,0.117810,,floor,generic_floor_candidates,-165.708885,0.000000,boundary_001,510.000,377.000,502.211,369.979
45,1.833333,0.490093,0.490093,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,8.644611,8.644611,0.063792,,floor,generic_floor_candidates,-171.508694,0.000000,boundary_003,504.000,390.000,502.820,381.436
46,1.875000,0.528906,0.528906,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,5.034057,5.034057,-0.099169,,floor,generic_floor_candidates,-170.213561,0.000000,boundary_007,507.000,407.000,505.223,402.290
47,1.916667,0.410996,0.410996,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,13.739903,13.739903,-0.084889,,floor,generic_floor_candidates,-159.406968,0.000000,boundary_005,517.000,444.000,509.695,432.363
48,1.958333,0.093443,0.093443,0.221173,0,0,0,0,0,none,hand,right_hand,right,hand,33.891381,33.891381,0.017989,,floor,generic_floor_candidates,-136.497353,0.221173,boundary_005,532.000,491.000,516.835,460.691
49,2.000000,0.751965,0.000650,1.000000,0,0,0,0,0,none,hand,right_hand,right,hand,66.089437,66.089437,0.004284,,floor,generic_floor_candidates,-103.960622,1.000000,boundary_002,541.000,541.000,494.942,647.717
50,2.041667,1.000000,0.000000,1.000000,0,0,1,1,0,strong,floor,floor,,hand,102.361400,102.361400,0.116312,,floor,generic_floor_candidates,-70.084910,1.000000,boundary_000,539.000,586.000,495.811,647.396
51,2.083333,0.256844,0.004103,0.984057,0,0,0,0,0,none,hand,right_hand,right,hand,56.338415,56.338415,0.017078,,floor,generic_floor_candidates,-59.616912,0.984057,boundary_003,550.000,539.000,497.104,647.552
52,2.125000,0.251511,0.251511,0.298497,0,0,0,0,0,proposal,hand,right_hand,right,hand,22.517021,22.517021,0.039678,,floor,generic_floor_candidates,-65.189314,0.298497,boundary_003,559.000,493.000,548.038,473.332
53,2.166667,0.339788,0.339788,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,17.665637,17.665637,-0.027190,,floor,generic_floor_candidates,-79.244995,0.000000,boundary_005,559.000,470.000,554.141,453.016
54,2.208333,0.444467,0.444467,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,11.749509,11.749509,0.056577,,floor,generic_floor_candidates,-96.883971,0.000000,boundary_003,565.000,439.000,559.246,428.756
55,2.250000,0.434580,0.434580,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,12.354300,12.354300,0.090446,,floor,generic_floor_candidates,-115.231255,0.000000,boundary_001,574.000,415.000,567.150,404.718
56,2.291667,0.431443,0.431443,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,12.542876,12.542876,0.091486,,floor,generic_floor_candidates,-131.974354,0.000000,boundary_002,579.000,400.000,575.207,388.044
57,2.333333,0.314737,0.314737,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,19.018471,19.018471,0.072253,,floor,generic_floor_candidates,-146.139523,0.000000,boundary_004,588.000,396.000,584.277,377.349
58,2.375000,0.393142,0.393142,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,14.750081,14.750081,0.055643,,floor,generic_floor_candidates,-156.010141,0.000000,boundary_006,592.000,394.000,594.432,379.452
59,2.416667,0.514457,0.514457,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,6.579592,6.579592,0.040156,,floor,generic_floor_candidates,-160.864574,0.000000,boundary_003,605.000,401.000,604.267,394.461
60,2.458333,0.531071,0.531071,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,4.763948,4.763948,-0.003459,,floor,generic_floor_candidates,-157.017677,0.000000,boundary_058,613.000,427.000,613.611,422.275
61,2.500000,0.322230,0.322230,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,18.613291,18.613291,0.055012,,floor,generic_floor_candidates,-140.569849,0.000000,boundary_059,612.000,475.000,616.866,457.034
62,2.541667,0.559792,0.013596,0.874846,0,0,0,0,0,none,hand,right_hand,right,hand,48.966452,48.966452,1.748307,,floor,generic_floor_candidates,-111.011369,0.874846,boundary_062,616.000,531.000,613.948,482.077
63,2.583333,1.000000,0.000001,1.000000,0,0,1,1,0,strong,floor,floor,,hand,94.210286,94.210286,0.093592,,floor,generic_floor_candidates,-76.220434,1.000000,boundary_000,610.000,585.000,497.729,649.232
64,2.625000,0.460512,0.010991,0.970505,0,0,0,0,0,none,hand,right_hand,right,hand,50.354018,50.354018,1.732655,,floor,generic_floor_candidates,-64.166779,0.970505,boundary_000,609.000,540.000,603.538,489.943
65,2.666667,0.299442,0.299442,0.266611,0,0,0,0,0,proposal,hand,right_hand,right,hand,19.848984,19.848984,0.108294,,floor,generic_floor_candidates,-68.974220,0.266611,boundary_002,604.000,498.000,598.655,478.884
66,2.708333,0.495359,0.495359,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,8.234279,8.234279,-0.085508,,floor,generic_floor_candidates,-81.639429,0.000000,boundary_004,596.000,464.000,592.857,456.389
67,2.750000,0.452078,0.452078,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,11.271604,11.271604,-0.005724,,floor,generic_floor_candidates,-98.260076,0.000000,boundary_004,589.000,441.000,587.095,429.891
68,2.791667,0.368046,0.368046,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,16.134085,16.134085,0.036603,,floor,generic_floor_candidates,-115.339528,0.000000,boundary_001,593.000,418.000,581.724,406.460
69,2.833333,0.290423,0.290423,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,20.342071,20.342071,0.045365,,floor,generic_floor_candidates,-131.195145,0.000000,boundary_002,588.000,409.000,579.539,390.501
70,2.875000,0.283558,0.283558,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,20.719573,20.719573,0.056698,,floor,generic_floor_candidates,-143.449076,0.000000,boundary_003,585.000,403.000,581.133,382.645
71,2.916667,0.415114,0.415114,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,13.502771,13.502771,0.032098,,floor,generic_floor_candidates,-151.426829,0.000000,boundary_063,583.000,402.000,584.400,388.570
72,2.958333,0.488677,0.488677,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,8.752355,8.752355,0.032413,,floor,generic_floor_candidates,-153.111255,0.000000,boundary_061,583.000,417.000,586.188,408.849
73,3.000000,0.502428,0.502428,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,7.656513,7.656513,-0.030550,,floor,generic_floor_candidates,-145.035354,0.000000,boundary_061,584.000,449.000,583.775,441.347
74,3.041667,0.266811,0.266811,0.269002,0,0,0,0,0,proposal,hand,right_hand,right,hand,21.650614,21.650614,0.062560,,floor,generic_floor_candidates,-125.537223,0.269002,boundary_061,576.000,494.000,573.897,472.452
75,3.083333,0.963535,0.000758,1.000000,0,0,0,0,0,none,hand,right_hand,right,hand,65.334742,65.334742,0.089049,,floor,generic_floor_candidates,-92.988531,1.000000,boundary_063,556.000,555.000,492.654,652.985
76,3.125000,1.000000,0.000096,1.000000,0,0,1,1,0,strong,floor,floor,,hand,74.864505,74.864505,0.079477,,floor,generic_floor_candidates,-65.449447,1.000000,boundary_000,556.000,567.000,492.455,653.189
77,3.166667,0.086169,0.041139,0.795129,0,0,0,0,0,none,hand,right_hand,right,hand,40.990725,40.990725,0.068826,,floor,generic_floor_candidates,-59.927088,0.795129,boundary_000,531.000,527.000,530.936,486.009
78,3.208333,0.403717,0.403717,0.266611,0,0,0,0,0,proposal,hand,right_hand,right,hand,14.154988,14.154988,0.065381,,floor,generic_floor_candidates,-66.006437,0.266611,boundary_001,521.000,486.000,517.269,472.346
79,3.250000,0.493305,0.493305,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,8.396184,8.396184,0.070002,,floor,generic_floor_candidates,-81.916981,0.000000,boundary_001,509.000,453.000,506.202,445.084
80,3.291667,0.520344,0.520344,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,5.993072,5.993072,0.065615,,floor,generic_floor_candidates,-100.854362,0.000000,boundary_001,505.000,427.000,501.335,422.258
81,3.333333,0.496602,0.496602,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,8.135073,8.135073,0.162779,,floor,generic_floor_candidates,-119.510528,0.000000,boundary_001,501.000,407.000,500.028,398.923
82,3.375000,0.491032,0.491032,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,8.572539,8.572539,0.079798,,floor,generic_floor_candidates,-134.714845,0.000000,boundary_001,499.000,398.000,498.501,389.442
83,3.416667,0.534914,0.534914,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,4.245239,4.245239,0.047972,,floor,generic_floor_candidates,-145.012866,0.000000,boundary_000,500.000,397.000,497.641,393.471
84,3.458333,0.541427,0.541427,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,3.190662,3.190662,-0.020210,,floor,generic_floor_candidates,-147.466482,0.000000,boundary_063,497.000,416.000,497.003,412.809
85,3.500000,0.495381,0.495381,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,8.232547,8.232547,-0.003442,,floor,generic_floor_candidates,-138.639012,0.000000,boundary_000,501.000,447.000,494.940,441.428
86,3.541667,0.079347,0.079347,0.457930,0,0,0,0,0,none,hand,right_hand,right,hand,35.420061,35.420061,0.028685,,floor,generic_floor_candidates,-117.504784,0.457930,boundary_063,492.000,502.000,496.235,466.834
87,3.583333,1.000000,0.000013,1.000000,0,0,1,1,0,strong,floor,floor,,hand,82.945908,82.945908,0.037820,,floor,generic_floor_candidates,-86.765824,1.000000,boundary_063,497.000,561.000,489.700,657.315
88,3.625000,1.000000,0.000027,1.000000,0,0,0,0,0,none,hand,right_hand,right,hand,80.211404,80.211404,0.069121,,floor,generic_floor_candidates,-66.148552,1.000000,boundary_062,499.000,561.000,489.486,657.074
89,3.666667,0.137792,0.137792,0.603810,0,0,0,0,0,none,hand,right_hand,right,hand,29.949041,29.949041,0.001846,,floor,generic_floor_candidates,-64.016461,0.603810,boundary_062,493.000,505.000,497.118,475.335
90,3.708333,0.438031,0.438031,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,12.145091,12.145091,0.011691,,floor,generic_floor_candidates,-73.923998,0.000000,boundary_000,493.000,474.000,492.333,461.873
91,3.750000,0.548325,0.548325,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,1.405911,1.405911,0.090715,,floor,generic_floor_candidates,-90.159274,0.000000,boundary_002,488.000,441.000,488.738,439.803
92,3.791667,0.548992,0.548992,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,1.090488,1.090488,0.109206,,floor,generic_floor_candidates,-108.123967,0.000000,boundary_063,488.000,415.000,488.119,416.084
93,3.833333,0.516563,0.516563,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,6.375171,6.375171,0.097614,,floor,generic_floor_candidates,-125.199252,0.000000,boundary_063,488.000,402.000,490.145,395.997
94,3.875000,0.510720,0.510720,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,6.929300,6.929300,0.047460,,floor,generic_floor_candidates,-139.551951,0.000000,boundary_000,494.000,394.000,492.870,387.163
95,3.916667,0.535253,0.535253,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,4.196610,4.196610,0.056476,,floor,generic_floor_candidates,-149.598841,0.000000,boundary_063,498.000,395.000,497.582,390.824
96,3.958333,0.540308,0.540308,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,3.394208,3.394208,-0.037697,,floor,generic_floor_candidates,-152.476664,0.000000,boundary_059,506.000,407.000,503.669,409.467
97,4.000000,0.527889,0.527889,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,5.156476,5.156476,-0.047030,,floor,generic_floor_candidates,-145.146140,0.000000,boundary_058,510.000,445.000,509.968,439.844
98,4.041667,0.061414,0.061414,0.380605,0,0,0,0,0,none,hand,right_hand,right,hand,37.690832,37.690832,0.027800,,floor,generic_floor_candidates,-123.514773,0.380605,boundary_063,516.000,504.000,516.124,466.309
99,4.083333,1.000000,0.000009,1.000000,0,0,1,1,0,strong,floor,floor,,hand,84.366394,84.366394,0.031334,,floor,generic_floor_candidates,-88.017816,1.000000,boundary_000,527.000,566.000,488.552,656.928
100,4.125000,1.000000,0.000031,1.000000,0,0,0,0,0,none,hand,right_hand,right,hand,79.558967,79.558967,0.054087,,floor,generic_floor_candidates,-63.724946,1.000000,boundary_000,537.000,565.000,488.806,656.615
101,4.166667,0.028879,0.028879,0.795129,0,0,0,0,0,none,hand,right_hand,right,hand,43.698133,43.698133,0.079231,,floor,generic_floor_candidates,-58.719938,0.795129,boundary_000,537.000,525.000,531.912,481.599
102,4.208333,0.267689,0.267689,0.266611,0,0,0,0,0,proposal,hand,right_hand,right,hand,21.601394,21.601394,0.015823,,floor,generic_floor_candidates,-65.161431,0.266611,boundary_004,538.000,491.000,534.329,469.713
103,4.250000,0.500195,0.500195,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,7.842761,7.842761,0.016402,,floor,generic_floor_candidates,-80.425477,0.000000,boundary_001,542.000,453.000,536.953,446.997
104,4.291667,0.483090,0.483090,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,9.168154,9.168154,0.095557,,floor,generic_floor_candidates,-98.055309,0.000000,boundary_001,548.000,430.000,540.884,424.219
105,4.333333,0.417433,0.417433,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,13.368443,13.368443,0.067152,,floor,generic_floor_candidates,-114.896191,0.000000,boundary_002,551.000,416.000,546.220,403.515
106,4.375000,0.338624,0.338624,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,17.728465,17.728465,0.102092,,floor,generic_floor_candidates,-129.384809,0.000000,boundary_001,561.000,405.000,552.883,389.239
107,4.416667,0.330533,0.330533,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,18.165059,18.165059,0.109775,,floor,generic_floor_candidates,-140.381841,0.000000,boundary_003,564.000,404.000,560.664,386.144
108,4.458333,0.332100,0.332100,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,18.080488,18.080488,0.057231,,floor,generic_floor_candidates,-146.324764,0.000000,boundary_003,579.000,413.000,569.616,397.546
109,4.500000,0.392809,0.392809,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,14.768653,14.768653,0.027953,,floor,generic_floor_candidates,-144.739810,0.000000,boundary_004,580.000,438.000,579.870,423.232
110,4.541667,0.262095,0.262095,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,21.915831,21.915831,-0.010974,,floor,generic_floor_candidates,-132.230342,0.000000,boundary_008,580.000,476.000,586.226,454.987
111,4.583333,0.366172,0.008442,0.811073,0,0,0,0,0,none,hand,right_hand,right,hand,52.023729,52.023729,0.186523,,floor,generic_floor_candidates,-106.373715,0.811073,boundary_062,587.000,528.000,588.096,475.988
112,4.625000,1.000000,0.000000,1.000000,0,0,1,1,0,strong,floor,floor,,hand,100.799416,100.799416,0.271235,,floor,generic_floor_candidates,-72.374075,1.000000,boundary_000,590.000,586.000,494.567,653.825
113,4.666667,0.587706,0.002352,1.000000,0,0,0,0,0,none,hand,right_hand,right,hand,59.451810,59.451810,1.718423,,floor,generic_floor_candidates,-59.074328,1.000000,boundary_000,591.000,544.000,586.829,484.695
114,4.708333,0.095394,0.095394,0.396548,0,0,0,0,0,none,hand,right_hand,right,hand,33.693252,33.693252,0.126232,,floor,generic_floor_candidates,-62.964505,0.396548,boundary_000,592.000,508.000,584.277,475.204
115,4.750000,0.357074,0.357074,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,16.730811,16.730811,-0.045283,,floor,generic_floor_candidates,-75.332628,0.000000,boundary_002,586.000,473.000,580.226,457.297
116,4.791667,0.411813,0.411813,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,13.693013,13.693013,0.026156,,floor,generic_floor_candidates,-92.090315,0.000000,boundary_002,584.000,442.000,576.048,430.853
117,4.833333,0.318295,0.318295,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,18.825942,18.825942,0.058756,,floor,generic_floor_candidates,-109.820696,0.000000,boundary_002,583.000,422.000,571.599,407.019
118,4.875000,0.294182,0.294182,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,20.136174,20.136174,0.060103,,floor,generic_floor_candidates,-126.086962,0.000000,boundary_003,576.000,410.000,570.460,390.641
119,4.916667,0.283914,0.283914,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,20.699939,20.699939,0.053394,,floor,generic_floor_candidates,-139.318348,0.000000,boundary_004,576.000,403.000,572.303,382.633
120,4.958333,0.326698,0.326698,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,18.372032,18.372032,0.056205,,floor,generic_floor_candidates,-149.180319,0.000000,boundary_004,578.000,402.000,576.330,383.704
121,5.000000,0.464906,0.464906,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,10.436400,10.436400,0.049690,,floor,generic_floor_candidates,-153.983698,0.000000,boundary_003,584.000,407.000,581.944,396.768
122,5.041667,0.479440,0.479440,0.000000,0,0,0,0,0,soft,hand,right_hand,right,hand,9.432399,9.432399,0.016918,,floor,generic_floor_candidates,-150.401064,0.000000,boundary_062,582.000,430.000,586.841,421.904
123,5.083333,0.278104,0.278104,0.000000,0,0,0,0,0,proposal,hand,right_hand,right,hand,21.021116,21.021116,-0.040302,,floor,generic_floor_candidates,-136.493220,0.000000,boundary_061,583.000,475.000,589.560,455.029
