frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,support_type,support_source,support_confidence,residual_px,contact_frame,audio_contact_frame,human_contact_event,floor_contact_event,human_contact_state,floor_contact_state,contact_part,contact_side,contact_label,active_part,active_part_y,active_part_z,u_ref_obs,v_ref_obs,contact_u,contact_v,contact_depth_offset_m,contact_depth_offset_used_m,z_contact_final,global_z_ref,z_ref_global_shift,z_ref_anchor_segment,contact_depth_gap
128,5.291667,-0.229491,0.378918,3.570026,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,545.594,515.876,,545.594,515.876,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,0,0,hand,right,right_hand,right_hand,0.222434,3.556758,545.594,515.876,559.000,457.000,-0.013268,-0.013268,3.556758,3.570026,3.587750,3.570026,0.000000
129,5.333333,-0.244333,0.286879,3.570438,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,539.500,478.000,,539.500,478.000,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.149940,3.551454,539.500,478.000,544.000,433.000,0.025149,0.025149,3.595587,3.570086,3.593536,3.570086,0.044133
130,5.375000,-0.259265,0.242212,3.570600,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,533.363,459.623,,533.363,459.623,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.097890,3.560961,533.363,459.623,535.000,412.000,0.109755,0.109755,3.680355,3.570146,3.574901,3.570146,0.119394
131,5.416667,-0.272788,0.220570,3.570701,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,527.804,450.719,,527.804,450.719,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.080517,3.574131,527.804,450.719,526.000,403.000,0.125293,0.125293,3.695994,3.570205,3.571694,3.570205,0.121862
132,5.458333,-0.284928,0.220196,3.570785,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,522.814,450.563,,522.814,450.563,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.093079,3.577741,522.814,450.563,518.000,404.000,0.119538,0.119538,3.690323,3.570265,3.588425,3.570265,0.112582
133,5.500000,-0.294998,0.243726,3.570866,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,518.675,460.238,,518.675,460.238,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.141956,3.580952,518.675,460.238,513.000,416.000,0.022690,0.022690,3.593556,3.570325,3.603415,3.570325,0.012604
134,5.541667,-0.299554,0.318918,3.570834,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,516.800,491.164,,516.800,491.164,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.209415,3.591780,516.800,491.164,504.000,448.000,0.021569,0.021569,3.592403,3.570384,3.594453,3.570384,0.000623
135,5.583333,-0.310531,0.440753,3.570678,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,512.280,541.280,,512.280,541.280,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.264777,3.616047,512.280,541.280,496.000,486.000,0.006960,0.006960,3.577638,3.570444,3.582575,3.570444,-0.038409
136,5.625000,-0.317187,0.595503,3.570561,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,509.538,604.936,,509.538,604.936,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.292944,3.622115,509.538,604.936,516.000,557.000,0.088491,0.088491,3.659052,3.570504,3.561838,3.570504,0.036937
137,5.666667,-0.319437,0.615154,3.570594,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,508.614,613.016,,508.614,613.016,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,0,1,floor,,floor,right_hand,0.300466,3.624925,508.614,613.016,511.000,563.000,0.082445,0.082445,3.653039,3.570563,3.556422,3.570563,0.028113
138,5.708333,-0.311201,0.495992,3.570670,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,512.004,564.000,,512.004,564.000,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.288985,3.623855,512.004,564.000,514.000,524.000,0.120969,0.120969,3.691639,3.570623,3.564391,3.570623,0.067784
139,5.750000,-0.301766,0.395918,3.570683,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,515.885,522.839,,515.885,522.839,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,0,0,hand,right,right_hand,right_hand,0.255548,3.605033,515.885,522.839,504.000,477.000,0.034350,0.034350,3.605033,3.570683,3.568038,3.570683,0.000000
140,5.791667,-0.295350,0.316408,3.566980,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,518.398,490.272,,518.398,490.272,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.198866,3.576479,518.398,490.272,509.000,445.000,0.046760,0.046760,3.613740,3.566672,3.583037,3.566672,0.037261
141,5.833333,-0.283521,0.265172,3.563096,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,523.141,469.296,,523.141,469.296,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.141231,3.564950,523.141,469.296,517.000,423.000,0.086086,0.086086,3.649182,3.562662,3.596159,3.562662,0.084233
142,5.875000,-0.272780,0.238820,3.559074,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,527.441,458.546,,527.441,458.546,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.102959,3.569445,527.441,458.546,529.000,412.000,0.093467,0.093467,3.652541,3.558651,3.582498,3.558651,0.083096
143,5.916667,-0.253077,0.236100,3.555012,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,535.452,457.535,,535.452,457.535,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.100190,3.563962,535.452,457.535,542.000,411.000,0.088626,0.088626,3.643638,3.554641,3.569975,3.554641,0.079676
144,5.958333,-0.232253,0.254437,3.550928,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,543.944,465.231,,543.944,465.231,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.128230,3.558431,543.944,465.231,553.000,416.000,0.056069,0.056069,3.606997,3.550630,3.572254,3.550630,0.048566
145,6.000000,-0.208622,0.310562,3.546763,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,553.616,488.594,,553.616,488.594,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.183170,3.548959,553.616,488.594,566.000,441.000,0.000025,0.000025,3.546788,3.546620,3.572656,3.546620,-0.002171
146,6.041667,-0.176922,0.415499,3.542503,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,566.654,532.252,,566.654,532.252,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.246982,3.559231,566.654,532.252,572.000,488.000,0.029115,0.029115,3.571618,3.542610,3.581035,3.542610,0.012387
147,6.083333,-0.165113,0.551705,3.538227,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,571.467,588.995,,571.467,588.995,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.286694,3.577375,571.467,588.995,578.000,541.000,1.837092,0.000000,3.538227,3.538599,3.564969,3.538599,-0.039148
148,6.125000,-0.142472,0.647149,3.534135,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,580.796,628.922,,580.796,628.922,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,0,1,floor,,floor,right_hand,0.302706,3.586481,580.796,628.922,580.000,584.000,0.147350,0.147350,3.681485,3.534589,3.541706,3.534589,0.095004
149,6.166667,-0.149077,0.561704,3.530176,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,577.982,593.677,,577.982,593.677,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.299793,3.578163,577.982,593.677,587.000,544.000,1.612950,0.000000,3.530176,3.530578,3.552723,3.530578,-0.047987
150,6.208333,-0.142800,0.471452,3.526310,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,580.528,556.346,,580.528,556.346,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.274298,3.553444,580.528,556.346,582.000,506.000,0.069370,0.069370,3.595680,3.526568,3.577409,3.526568,0.042237
151,6.250000,-0.140875,0.393225,3.522557,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,581.267,523.941,,581.267,523.941,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,0,0,hand,right,right_hand,right_hand,0.231363,3.518512,581.267,523.941,585.000,474.000,-0.004045,-0.004045,3.518512,3.522557,3.587638,3.522557,0.000000
152,6.291667,-0.139406,0.310539,3.523784,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,581.900,489.423,,581.900,489.423,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.173222,3.496608,581.900,489.423,583.000,444.000,0.049091,0.049091,3.572875,3.523911,3.595020,3.523911,0.076267
153,6.333333,-0.133168,0.254320,3.525074,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,584.520,465.954,,584.520,465.954,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.120117,3.486028,584.520,465.954,587.000,422.000,0.073857,0.073857,3.598931,3.525265,3.589979,3.525265,0.112903
154,6.375000,-0.126190,0.234748,3.526332,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,587.446,457.765,,587.446,457.765,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.086978,3.484894,587.446,457.765,584.000,416.000,0.062291,0.062291,3.588623,3.526619,3.589502,3.526619,0.103729
155,6.416667,-0.123897,0.231434,3.527650,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,588.420,456.349,,588.420,456.349,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.081291,3.484468,588.420,456.349,582.000,410.000,0.064913,0.064913,3.592563,3.527973,3.597326,3.527973,0.108096
156,6.458333,-0.119213,0.239918,3.529064,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,590.390,459.841,,590.390,459.841,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.106679,3.488243,590.390,459.841,591.000,416.000,0.038307,0.038307,3.567371,3.529327,3.612868,3.529327,0.079127
157,6.500000,-0.114174,0.289345,3.530407,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,592.505,480.364,,592.505,480.364,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.164413,3.497080,592.505,480.364,596.000,434.000,-0.020211,-0.020211,3.510196,3.530681,3.608789,3.530681,0.013116
158,6.541667,-0.127250,0.394942,3.531568,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,587.083,524.237,,587.083,524.237,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.240643,3.514009,587.083,524.237,592.000,480.000,-0.033069,-0.033069,3.498499,3.532035,3.603297,3.532035,-0.015510
159,6.583333,-0.150879,0.532544,3.532761,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,577.278,581.384,,577.278,581.384,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.292450,3.545786,577.278,581.384,574.000,528.000,0.151311,0.151311,3.684072,3.533389,3.582783,3.533389,0.138286
160,6.625000,-0.169588,0.647475,3.534140,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.528,629.057,,569.528,629.057,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,0,1,floor,,floor,right_hand,0.318516,3.571079,569.528,629.057,568.000,587.000,0.094263,0.094263,3.628403,3.534743,3.555645,3.534743,0.057324
161,6.666667,-0.197413,0.570573,3.535638,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,558.000,597.000,,558.000,597.000,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.322415,3.576920,558.000,597.000,559.000,555.000,0.069803,0.069803,3.605441,3.536097,3.547933,3.536097,0.028522
162,6.708333,-0.231709,0.472740,3.537201,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,543.797,556.276,,543.797,556.276,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.299212,3.571445,543.797,556.276,546.000,509.000,0.034854,0.034854,3.572055,3.537451,3.557272,3.537451,0.000609
163,6.750000,-0.261622,0.391197,3.538805,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,531.427,522.347,,531.427,522.347,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,0,0,hand,right,right_hand,right_hand,0.249772,3.551474,531.427,522.347,542.000,469.000,0.012669,0.012669,3.551474,3.538805,3.565369,3.538805,0.000000
164,6.791667,-0.282136,0.327468,3.540480,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,522.969,495.835,,522.969,495.835,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.181248,3.542422,522.969,495.835,524.000,444.000,0.041313,0.041313,3.581793,3.540498,3.608382,3.540498,0.039371
165,6.833333,-0.303969,0.280197,3.542123,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,513.971,476.173,,513.971,476.173,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.124700,3.545603,513.971,476.173,518.000,423.000,0.106372,0.106372,3.648495,3.542191,3.648462,3.542191,0.102892
166,6.875000,-0.316202,0.244677,3.543829,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,508.962,461.397,,508.962,461.397,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.078231,3.552253,508.962,461.397,509.000,408.000,0.138957,0.138957,3.682786,3.543885,3.687936,3.543885,0.130532
167,6.916667,-0.326435,0.223044,3.545551,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,504.787,452.387,,504.787,452.387,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.053534,3.562151,504.787,452.387,506.000,397.000,0.139421,0.139421,3.684972,3.545578,3.717079,3.545578,0.122821
168,6.958333,-0.333687,0.213512,3.547312,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,501.852,448.395,,501.852,448.395,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.049964,3.570652,501.852,448.395,501.000,394.000,0.085215,0.085215,3.632527,3.547271,3.712458,3.547271,0.061875
169,7.000000,-0.345338,0.219978,3.549062,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,497.099,451.027,,497.099,451.027,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.077196,3.578433,497.099,451.027,498.000,398.000,0.009976,0.009976,3.559038,3.548965,3.711431,3.548965,-0.019395
170,7.041667,-0.351507,0.251194,3.550819,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,494.618,463.893,,494.618,463.893,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.134595,3.583867,494.618,463.893,494.000,418.000,-0.038425,-0.038425,3.512394,3.550658,3.690584,3.550658,-0.071473
171,7.083333,-0.356301,0.333866,3.552426,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,492.702,498.023,,492.702,498.023,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.214557,3.594238,492.702,498.023,490.000,451.000,-0.084808,-0.084808,3.467618,3.552351,3.644696,3.552351,-0.126620
172,7.125000,-0.349286,0.463076,3.553996,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,495.666,551.355,,495.666,551.355,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.275886,3.613519,495.666,551.355,494.000,506.000,0.026801,0.026801,3.580797,3.554044,3.593138,3.554044,-0.032723
173,7.166667,-0.330429,0.601557,3.555714,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,503.524,608.459,,503.524,608.459,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,0,1,floor,,floor,right_hand,0.304163,3.618149,503.524,608.459,501.000,568.000,0.015339,0.015339,3.571053,3.555738,3.561287,3.555738,-0.047095
174,7.208333,-0.330832,0.581484,3.557497,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,503.426,600.048,,503.426,600.048,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.310996,3.611835,503.426,600.048,514.000,564.000,0.076518,0.076518,3.634015,3.557431,3.535633,3.557431,0.022179
175,7.250000,-0.328803,0.470072,3.559259,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,504.331,553.959,,504.331,553.959,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.296529,3.601409,504.331,553.959,507.000,510.000,0.083620,0.083620,3.642879,3.559124,3.553471,3.559124,0.041470
176,7.291667,-0.315677,0.387601,3.560818,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,509.804,519.860,,509.804,519.860,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,0,0,hand,right,right_hand,right_hand,0.252026,3.576999,509.804,519.860,508.000,476.000,0.016181,0.016181,3.576999,3.560818,3.560818,3.560818,0.000000
177,7.333333,-0.300190,0.306149,3.561477,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,516.214,486.243,,516.214,486.243,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.185227,3.552021,516.214,486.243,515.000,439.000,0.005793,0.005793,3.567270,3.561134,3.575482,3.561134,0.015250
178,7.375000,-0.285965,0.250552,3.561933,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,522.095,463.304,,522.095,463.304,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.121254,3.545268,522.095,463.304,524.000,416.000,0.051463,0.051463,3.613396,3.561451,3.580930,3.561451,0.068128
179,7.416667,-0.268227,0.217454,3.562274,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,529.419,449.649,,529.419,449.649,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.073585,3.541598,529.419,449.649,536.000,405.000,0.075022,0.075022,3.637296,3.561767,3.594805,3.561767,0.095697
180,7.458333,-0.250462,0.202424,3.562547,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,536.751,443.446,,536.751,443.446,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.052615,3.529539,536.751,443.446,545.000,398.000,0.067146,0.067146,3.629693,3.562084,3.581872,3.562084,0.100154
181,7.500000,-0.232854,0.205014,3.562786,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,544.016,444.508,,544.016,444.508,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.053679,3.513624,544.016,444.508,562.000,399.000,0.032655,0.032655,3.595441,3.562400,3.585553,3.562400,0.081817
182,7.541667,-0.209484,0.229220,3.563018,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,553.655,454.480,,553.655,454.480,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.084572,3.491754,553.655,454.480,570.000,407.000,0.036601,0.036601,3.599619,3.562717,3.577732,3.562717,0.107866
183,7.583333,-0.183603,0.269756,3.563274,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,564.328,471.180,,564.328,471.180,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.145040,3.475731,564.328,471.180,577.000,425.000,-0.003120,-0.003120,3.560154,3.563033,3.588062,3.563033,0.084424
184,7.625000,-0.160662,0.347122,3.563431,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,573.786,503.060,,573.786,503.060,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.219923,3.481670,573.786,503.060,590.000,454.000,-0.009672,-0.009672,3.553759,3.563350,3.600743,3.563350,0.072089
185,7.666667,-0.142355,0.462256,3.563498,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,581.332,550.507,,581.332,550.507,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.272814,3.505936,581.332,550.507,584.000,490.000,0.038978,0.038978,3.602476,3.563666,3.600803,3.563666,0.096540
186,7.708333,-0.116534,0.602432,3.563685,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,591.976,608.264,,591.976,608.264,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,1,0,1,floor,,floor,right_hand,0.309166,3.534578,591.976,608.264,581.000,573.000,0.201714,0.201714,3.765399,3.563983,3.580185,3.563983,0.230821
187,7.750000,-0.120972,0.599477,3.563959,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,590.151,607.027,,590.151,607.027,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.316233,3.546353,590.151,607.027,583.000,574.000,0.217583,0.217583,3.781542,3.564299,3.571326,3.564299,0.235190
188,7.791667,-0.152223,0.506872,3.564291,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,577.279,568.848,,577.279,568.848,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.305689,3.550982,577.279,568.848,567.000,525.000,-0.019470,-0.019470,3.544821,3.564616,3.573700,3.564616,-0.006161
189,7.833333,-0.172915,0.413495,3.564932,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,568.766,530.343,,568.766,530.343,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,1,0,1,0,0,0,hand,right,right_hand,right_hand,0.272713,3.528339,568.766,530.343,573.000,487.000,-0.036593,-0.036593,3.528339,3.564932,3.577284,3.564932,0.000000
190,7.875000,-0.200197,0.347443,3.564932,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,557.527,503.132,,557.527,503.132,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.215407,3.515495,557.527,503.132,559.000,464.000,-0.032280,-0.032280,3.532652,3.564932,3.557553,3.564932,0.017157
191,7.916667,-0.225214,0.294860,3.564932,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,547.221,481.470,,547.221,481.470,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.165416,3.506035,547.221,481.470,549.000,434.000,0.107191,0.107191,3.672123,3.564932,3.522304,3.564932,0.166088
192,7.958333,-0.238575,0.263121,3.564932,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,541.717,468.395,,541.717,468.395,,,526.726,proxy_support,radius_free_proxy_observations,0.000000,0.000000,0,0,0,0,0,0,hand,right,right_hand,right_hand,0.138906,3.508450,541.717,468.395,543.000,420.000,0.096311,0.096311,3.661243,3.564932,3.500782,3.564932,0.152793
