frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_u_fit,ref_v_fit,ref_source,ref_type,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,contact_u,contact_v,contact_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,da3_depth_raw,da3_depth_smooth,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score,radius_px
63,2.583333,620.935,622.173,620.935,622.173,620.935,622.173,cotracker_center_fallback,center,620.935,660.670,660.670,38.497,38.497,cotracker_bottom,,,stage2_contact_policy,2.377511,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.430149,2.377511,2.377511,2.377511,1.000000,0.000000,,,46.303
64,2.625000,613.193,584.890,613.193,584.890,613.193,584.890,cotracker_center_fallback,center,613.193,617.907,617.907,33.017,33.017,cotracker_bottom,,,stage2_contact_policy,2.395269,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.406589,2.395269,2.395269,2.395269,1.000000,0.000000,,,47.080
65,2.666667,614.500,536.500,614.500,536.500,614.500,536.500,cotracker_box_center,center,614.500,578.000,578.000,41.500,41.500,cotracker_bottom,,,stage2_contact_policy,2.390704,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.547492,2.390704,2.390704,2.390704,1.000000,0.000000,,,46.239
66,2.708333,610.860,505.848,610.860,505.848,610.860,505.848,cotracker_center_fallback,center,610.860,543.740,543.740,37.892,37.892,cotracker_bottom,,,stage2_contact_policy,2.377294,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.277303,2.377294,2.377294,2.377294,1.000000,0.000000,,,47.271
67,2.750000,603.875,480.160,603.875,480.160,603.875,480.160,cotracker_center_fallback,center,603.875,518.492,518.492,38.332,38.332,cotracker_bottom,,,stage2_contact_policy,2.368054,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.303577,2.368054,2.368054,2.368054,1.000000,0.000000,,,47.448
68,2.791667,599.698,461.189,599.698,461.189,599.698,461.189,cotracker_center_fallback,center,599.698,498.244,498.244,37.055,37.055,cotracker_bottom,,,stage2_contact_policy,2.359840,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.329621,2.359840,2.359840,2.359840,1.000000,0.000000,,,46.503
69,2.833333,596.625,449.974,596.625,449.974,596.625,449.974,cotracker_center_fallback,center,596.625,485.739,485.739,35.765,35.765,cotracker_bottom,,,stage2_contact_policy,2.324368,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.346328,2.324368,2.324368,2.324368,1.000000,0.000000,,,46.322
70,2.875000,592.364,445.020,592.364,445.020,592.364,445.020,cotracker_center_fallback,center,592.364,480.373,480.373,35.353,35.353,cotracker_bottom,,,stage2_contact_policy,2.316429,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.365467,2.316429,2.316429,2.316429,1.000000,0.000000,,,47.024
71,2.916667,589.351,446.269,589.351,446.269,589.351,446.269,cotracker_center_fallback,center,589.351,480.715,480.715,34.446,34.446,cotracker_bottom,,,stage2_contact_policy,2.308897,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.349095,2.308897,2.308897,2.308897,1.000000,0.000000,,,47.364
72,2.958333,582.337,460.624,582.337,460.624,582.337,460.624,cotracker_center_fallback,center,582.337,494.643,494.643,34.019,34.019,cotracker_bottom,,,stage2_contact_policy,2.299368,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.299188,2.299368,2.299368,2.299368,1.000000,0.000000,,,47.866
73,3.000000,576.040,491.129,576.040,491.129,576.040,491.129,cotracker_center_fallback,center,576.040,527.702,527.702,36.573,36.573,cotracker_bottom,,,stage2_contact_policy,2.303560,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.221725,2.303560,2.303560,2.303560,1.000000,0.000000,,,47.130
74,3.041667,567.917,538.055,567.917,538.055,567.917,538.055,cotracker_center_fallback,center,567.917,576.333,576.333,38.278,38.278,cotracker_bottom,,,stage2_contact_policy,2.267112,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.250853,2.267112,2.267112,2.267112,1.000000,0.000000,,,47.730
75,3.083333,559.457,602.595,559.457,602.595,559.457,602.595,cotracker_center_fallback,center,559.457,641.587,641.587,38.992,38.992,cotracker_bottom,,,stage2_contact_policy,2.247831,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.262924,2.247831,2.247831,2.247831,1.000000,0.000000,,,45.833
76,3.125000,548.267,617.725,548.267,617.725,548.267,617.725,cotracker_center_fallback,center,548.267,652.696,652.696,34.971,34.971,cotracker_bottom,,,stage2_contact_policy,2.242368,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.375666,2.242368,2.242368,2.242368,1.000000,0.000000,,,46.876
77,3.166667,535.419,573.049,535.419,573.049,535.419,573.049,cotracker_center_fallback,center,535.419,606.722,606.722,33.673,33.673,cotracker_bottom,,,stage2_contact_policy,2.245639,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.110336,2.245639,2.245639,2.245639,1.000000,0.000000,,,45.140
78,3.208333,525.723,531.022,525.723,531.022,525.723,531.022,cotracker_center_fallback,center,525.723,567.526,567.526,36.504,36.504,cotracker_bottom,,,stage2_contact_policy,2.283249,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.214124,2.283249,2.283249,2.283249,1.000000,0.000000,,,47.813
79,3.250000,519.381,497.002,519.381,497.002,519.381,497.002,cotracker_center_fallback,center,519.381,532.073,532.073,35.071,35.071,cotracker_bottom,,,stage2_contact_policy,2.318720,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.260947,2.318720,2.318720,2.318720,1.000000,0.000000,,,45.989
80,3.291667,513.327,472.308,513.327,472.308,513.327,472.308,cotracker_center_fallback,center,513.327,505.264,505.264,32.956,32.956,cotracker_bottom,,,stage2_contact_policy,2.336989,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.244622,2.336989,2.336989,2.336989,1.000000,0.000000,,,46.626
81,3.333333,505.081,454.618,505.081,454.618,505.081,454.618,cotracker_center_fallback,center,505.081,487.356,487.356,32.738,32.738,cotracker_bottom,,,stage2_contact_policy,2.378373,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.514124,2.378373,2.378373,2.378373,1.000000,0.000000,,,46.860
82,3.375000,503.947,447.231,503.947,447.231,503.947,447.231,cotracker_center_fallback,center,503.947,479.685,479.685,32.454,32.454,cotracker_bottom,,,stage2_contact_policy,2.396071,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.511225,2.396071,2.396071,2.396071,1.000000,0.000000,,,47.602
83,3.416667,502.438,449.081,502.438,449.081,502.438,449.081,cotracker_center_fallback,center,502.438,481.247,481.247,32.166,32.166,cotracker_bottom,,,stage2_contact_policy,2.412232,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.503545,2.412232,2.412232,2.412232,1.000000,0.000000,,,47.278
84,3.458333,499.349,463.893,499.349,463.893,499.349,463.893,cotracker_center_fallback,center,499.349,495.752,495.752,31.859,31.859,cotracker_bottom,,,stage2_contact_policy,2.418711,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.400024,2.418711,2.418711,2.418711,1.000000,0.000000,,,46.704
85,3.500000,492.456,496.093,492.456,496.093,492.456,496.093,cotracker_center_fallback,center,492.456,532.318,532.318,36.225,36.225,cotracker_bottom,,,stage2_contact_policy,2.386651,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.338011,2.386651,2.386651,2.386651,1.000000,0.000000,,,47.806
86,3.541667,496.503,546.665,496.503,546.665,496.503,546.665,cotracker_center_fallback,center,496.503,583.748,583.748,37.083,37.083,cotracker_bottom,,,stage2_contact_policy,2.338537,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.374070,2.338537,2.338537,2.338537,1.000000,0.000000,,,46.902
87,3.583333,493.254,609.215,493.254,609.215,493.254,609.215,cotracker_center_fallback,center,493.254,636.929,636.929,27.714,27.714,cotracker_bottom,,,stage2_contact_policy,2.296236,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.289979,2.296236,2.296236,2.296236,1.000000,0.000000,,,45.560
88,3.625000,493.822,604.176,493.822,604.176,493.822,604.176,cotracker_center_fallback,center,493.822,632.258,632.258,28.082,28.082,cotracker_bottom,,,stage2_contact_policy,2.295018,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.289701,2.295018,2.295018,2.295018,1.000000,0.000000,,,44.967
89,3.666667,493.930,555.947,493.930,555.947,493.930,555.947,cotracker_center_fallback,center,493.930,591.960,591.960,36.013,36.013,cotracker_bottom,,,stage2_contact_policy,2.313316,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.174434,2.313316,2.313316,2.313316,1.000000,0.000000,,,48.395
90,3.708333,494.840,516.461,494.840,516.461,494.840,516.461,cotracker_center_fallback,center,494.840,554.777,554.777,38.316,38.316,cotracker_bottom,,,stage2_contact_policy,2.338945,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.207431,2.338945,2.338945,2.338945,1.000000,0.000000,,,47.846
91,3.750000,497.092,487.136,497.092,487.136,497.092,487.136,cotracker_center_fallback,center,497.092,523.565,523.565,36.429,36.429,cotracker_bottom,,,stage2_contact_policy,2.372182,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.391502,2.372182,2.372182,2.372182,1.000000,0.000000,,,47.747
92,3.791667,497.702,464.992,497.702,464.992,497.702,464.992,cotracker_center_fallback,center,497.702,500.826,500.826,35.834,35.834,cotracker_bottom,,,stage2_contact_policy,2.411810,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.466095,2.411810,2.411810,2.411810,1.000000,0.000000,,,48.546
93,3.833333,499.072,452.431,499.072,452.431,499.072,452.431,cotracker_center_fallback,center,499.072,487.869,487.869,35.438,35.438,cotracker_bottom,,,stage2_contact_policy,2.443566,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.553475,2.443566,2.443566,2.443566,1.000000,0.000000,,,46.812
94,3.875000,502.272,444.268,502.272,444.268,502.272,444.268,cotracker_center_fallback,center,502.272,480.346,480.346,36.078,36.078,cotracker_bottom,,,stage2_contact_policy,2.454904,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.522636,2.454904,2.454904,2.454904,1.000000,0.000000,,,47.409
95,3.916667,503.570,444.514,503.570,444.514,503.570,444.514,cotracker_center_fallback,center,503.570,480.560,480.560,36.046,36.046,cotracker_bottom,,,stage2_contact_policy,2.442761,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.567098,2.442761,2.442761,2.442761,1.000000,0.000000,,,47.162
96,3.958333,508.172,453.557,508.172,453.557,508.172,453.557,cotracker_center_fallback,center,508.172,490.218,490.218,36.661,36.661,cotracker_bottom,,,stage2_contact_policy,2.416510,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.396722,2.416510,2.416510,2.416510,1.000000,0.000000,,,50.747
97,4.000000,509.000,486.500,509.000,486.500,509.000,486.500,cotracker_box_center,center,509.000,530.000,530.000,43.500,43.500,cotracker_bottom,,,stage2_contact_policy,2.384964,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.286802,2.384964,2.384964,2.384964,1.000000,0.000000,,,49.251
98,4.041667,518.841,541.737,518.841,541.737,518.841,541.737,cotracker_lr_center,center,518.841,582.292,582.292,40.555,40.555,cotracker_bottom,,,stage2_contact_policy,2.345395,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.306499,2.345395,2.345395,2.345395,1.000000,0.000000,,,45.926
99,4.083333,535.908,614.311,535.908,614.311,535.908,614.311,cotracker_center_fallback,center,535.908,648.302,648.302,33.991,33.991,cotracker_bottom,,,stage2_contact_policy,2.293211,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.282337,2.293211,2.293211,2.293211,1.000000,0.000000,,,45.857
100,4.125000,544.560,611.858,544.560,611.858,544.560,611.858,cotracker_center_fallback,center,544.560,646.444,646.444,34.586,34.586,cotracker_bottom,,,stage2_contact_policy,2.264120,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.332657,2.264120,2.264120,2.264120,1.000000,0.000000,,,45.464
101,4.166667,552.230,571.178,552.230,571.178,552.230,571.178,cotracker_center_fallback,center,552.230,606.168,606.168,34.990,34.990,cotracker_bottom,,,stage2_contact_policy,2.260177,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.245648,2.260177,2.260177,2.260177,1.000000,0.000000,,,45.627
102,4.208333,555.017,534.601,555.017,534.601,555.017,534.601,cotracker_center_fallback,center,555.017,570.468,570.468,35.867,35.867,cotracker_bottom,,,stage2_contact_policy,2.248416,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.201816,2.248416,2.248416,2.248416,1.000000,0.000000,,,51.464
103,4.250000,561.283,506.441,561.283,506.441,561.283,506.441,cotracker_center_fallback,center,561.283,540.869,540.869,34.428,34.428,cotracker_bottom,,,stage2_contact_policy,2.247311,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.193079,2.247311,2.247311,2.247311,1.000000,0.000000,,,47.812
104,4.291667,564.695,486.443,564.695,486.443,564.695,486.443,cotracker_center_fallback,center,564.695,517.642,517.642,31.199,31.199,cotracker_bottom,,,stage2_contact_policy,2.242249,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.259206,2.242249,2.242249,2.242249,1.000000,0.000000,,,46.684
105,4.333333,569.602,470.216,569.602,470.216,569.602,470.216,cotracker_center_fallback,center,569.602,500.394,500.394,30.178,30.178,cotracker_bottom,,,stage2_contact_policy,2.244476,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.224167,2.244476,2.244476,2.244476,1.000000,0.000000,,,47.149
106,4.375000,573.518,460.789,573.518,460.789,573.518,460.789,cotracker_center_fallback,center,573.518,491.322,491.322,30.533,30.533,cotracker_bottom,,,stage2_contact_policy,2.250679,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.274603,2.250679,2.250679,2.250679,1.000000,0.000000,,,47.074
107,4.416667,576.370,458.333,576.370,458.333,576.370,458.333,cotracker_center_fallback,center,576.370,489.263,489.263,30.930,30.930,cotracker_bottom,,,stage2_contact_policy,2.256124,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.297224,2.256124,2.256124,2.256124,1.000000,0.000000,,,47.171
108,4.458333,581.543,463.863,581.543,463.863,581.543,463.863,cotracker_center_fallback,center,581.543,494.107,494.107,30.244,30.244,cotracker_bottom,,,stage2_contact_policy,2.274972,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.261234,2.274972,2.274972,2.274972,1.000000,0.000000,,,47.265
109,4.500000,587.105,485.174,587.105,485.174,587.105,485.174,cotracker_center_fallback,center,587.105,513.275,513.275,28.101,28.101,cotracker_bottom,,,stage2_contact_policy,2.296506,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.245243,2.296506,2.296506,2.296506,1.000000,0.000000,,,46.510
110,4.541667,593.026,526.415,593.026,526.415,593.026,526.415,cotracker_center_fallback,center,593.026,553.617,553.617,27.202,27.202,cotracker_bottom,,,stage2_contact_policy,2.308903,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.231195,2.308903,2.308903,2.308903,1.000000,0.000000,,,48.138
111,4.583333,599.609,579.179,599.609,579.179,599.609,579.179,cotracker_center_fallback,center,599.609,608.100,608.100,28.921,28.921,cotracker_bottom,,,stage2_contact_policy,2.323942,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.391140,2.323942,2.323942,2.323942,1.000000,0.000000,,,46.120
112,4.625000,602.478,626.350,602.478,626.350,602.478,626.350,cotracker_center_fallback,center,602.478,657.116,657.116,30.766,30.766,cotracker_bottom,,,stage2_contact_policy,2.317000,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.374904,2.317000,2.317000,2.317000,1.000000,0.000000,,,47.087
113,4.666667,595.327,597.840,595.327,597.840,595.327,597.840,cotracker_center_fallback,center,595.327,623.693,623.693,25.853,25.853,cotracker_bottom,,,stage2_contact_policy,2.317548,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.361379,2.317548,2.317548,2.317548,1.000000,0.000000,,,46.575
114,4.708333,592.297,553.520,592.297,553.520,592.297,553.520,cotracker_center_fallback,center,592.297,581.095,581.095,27.575,27.575,cotracker_bottom,,,stage2_contact_policy,2.327576,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.402497,2.327576,2.327576,2.327576,1.000000,0.000000,,,44.775
115,4.750000,587.918,515.617,587.918,515.617,587.918,515.617,cotracker_center_fallback,center,587.918,547.843,547.843,32.226,32.226,cotracker_bottom,,,stage2_contact_policy,2.319142,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.212643,2.319142,2.319142,2.319142,1.000000,0.000000,,,47.740
116,4.791667,584.592,488.236,584.592,488.236,584.592,488.236,cotracker_center_fallback,center,584.592,520.063,520.063,31.827,31.827,cotracker_bottom,,,stage2_contact_policy,2.312262,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.249078,2.312262,2.312262,2.312262,1.000000,0.000000,,,46.952
117,4.833333,580.695,467.961,580.695,467.961,580.695,467.961,cotracker_center_fallback,center,580.695,501.535,501.535,33.574,33.574,cotracker_bottom,,,stage2_contact_policy,2.308062,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.301395,2.308062,2.308062,2.308062,1.000000,0.000000,,,46.812
118,4.875000,578.361,455.950,578.361,455.950,578.361,455.950,cotracker_center_fallback,center,578.361,489.699,489.699,33.749,33.749,cotracker_bottom,,,stage2_contact_policy,2.291588,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.332096,2.291588,2.291588,2.291588,1.000000,0.000000,,,46.150
119,4.916667,577.277,449.699,577.277,449.699,577.277,449.699,cotracker_center_fallback,center,577.277,483.219,483.219,33.520,33.520,cotracker_bottom,,,stage2_contact_policy,2.294775,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.326744,2.294775,2.294775,2.294775,1.000000,0.000000,,,46.405
120,4.958333,578.407,447.631,578.407,447.631,578.407,447.631,cotracker_center_fallback,center,578.407,481.855,481.855,34.224,34.224,cotracker_bottom,,,stage2_contact_policy,2.285068,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.331981,2.285068,2.285068,2.285068,1.000000,0.000000,,,46.422
121,5.000000,579.776,453.166,579.776,453.166,579.776,453.166,cotracker_center_fallback,center,579.776,488.028,488.028,34.862,34.862,cotracker_bottom,,,stage2_contact_policy,2.288944,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.287175,2.288944,2.288944,2.288944,1.000000,0.000000,,,46.908
122,5.041667,581.042,477.177,581.042,477.177,581.042,477.177,cotracker_center_fallback,center,581.042,511.103,511.103,33.926,33.926,cotracker_bottom,,,stage2_contact_policy,2.294797,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.234955,2.294797,2.294797,2.294797,1.000000,0.000000,,,49.009
123,5.083333,580.891,519.951,580.891,519.951,580.891,519.951,cotracker_center_fallback,center,580.891,550.262,550.262,30.311,30.311,cotracker_bottom,,,stage2_contact_policy,2.314615,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.181127,2.314615,2.314615,2.314615,1.000000,0.000000,,,47.011
124,5.125000,579.022,576.362,579.022,576.362,579.022,576.362,cotracker_center_fallback,center,579.022,606.014,606.014,29.652,29.652,cotracker_bottom,,,stage2_contact_policy,2.313018,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.328532,2.313018,2.313018,2.313018,1.000000,0.000000,,,45.296
125,5.166667,576.998,625.456,576.998,625.456,576.998,625.456,cotracker_center_fallback,center,576.998,654.117,654.117,28.661,28.661,cotracker_bottom,,,stage2_contact_policy,2.304136,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.373064,2.304136,2.304136,2.304136,1.000000,0.000000,,,47.889
126,5.208333,566.935,598.351,566.935,598.351,566.935,598.351,cotracker_center_fallback,center,566.935,623.952,623.952,25.601,25.601,cotracker_bottom,,,stage2_contact_policy,2.297411,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.465466,2.297411,2.297411,2.297411,1.000000,0.000000,,,44.323
127,5.250000,558.272,553.177,558.272,553.177,558.272,553.177,cotracker_center_fallback,center,558.272,581.331,581.331,28.154,28.154,cotracker_bottom,,,stage2_contact_policy,2.318355,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.320809,2.318355,2.318355,2.318355,1.000000,0.000000,,,47.318
128,5.291667,545.594,515.876,545.594,515.876,545.594,515.876,cotracker_center_fallback,center,545.594,546.266,546.266,30.390,30.390,cotracker_bottom,,,stage2_contact_policy,2.322782,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.224995,2.322782,2.322782,2.322782,1.000000,0.000000,,,51.457
129,5.333333,539.500,478.000,539.500,478.000,539.500,478.000,cotracker_box_center,center,539.500,523.000,523.000,45.000,45.000,cotracker_bottom,,,stage2_contact_policy,2.328568,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.187882,2.328568,2.328568,2.328568,1.000000,0.000000,,,48.480
130,5.375000,533.363,459.623,533.363,459.623,533.363,459.623,cotracker_tb_center,center,533.363,505.583,505.583,45.960,45.960,cotracker_bottom,,,stage2_contact_policy,2.309933,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.327736,2.309933,2.309933,2.309933,1.000000,0.000000,,,47.394
131,5.416667,527.804,450.719,527.804,450.719,527.804,450.719,cotracker_center_fallback,center,527.804,497.289,497.289,46.570,46.570,cotracker_bottom,,,stage2_contact_policy,2.306726,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.359523,2.306726,2.306726,2.306726,1.000000,0.000000,,,47.342
132,5.458333,522.814,450.563,522.814,450.563,522.814,450.563,cotracker_center_fallback,center,522.814,496.415,496.415,45.852,45.852,cotracker_bottom,,,stage2_contact_policy,2.323457,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.413565,2.323457,2.323457,2.323457,1.000000,0.000000,,,47.188
133,5.500000,518.675,460.238,518.675,460.238,518.675,460.238,cotracker_center_fallback,center,518.675,506.598,506.598,46.360,46.360,cotracker_bottom,,,stage2_contact_policy,2.338447,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.335018,2.338447,2.338447,2.338447,1.000000,0.000000,,,47.437
134,5.541667,516.800,491.164,516.800,491.164,516.800,491.164,cotracker_center_fallback,center,516.800,535.417,535.417,44.253,44.253,cotracker_bottom,,,stage2_contact_policy,2.329485,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.298366,2.329485,2.329485,2.329485,1.000000,0.000000,,,48.610
135,5.583333,512.280,541.280,512.280,541.280,512.280,541.280,cotracker_center_fallback,center,512.280,579.291,579.291,38.011,38.011,cotracker_bottom,,,stage2_contact_policy,2.317607,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.342110,2.317607,2.317607,2.317607,1.000000,0.000000,,,52.033
136,5.625000,509.538,604.936,509.538,604.936,509.538,604.936,cotracker_center_fallback,center,509.538,634.704,634.704,29.768,29.768,cotracker_bottom,,,stage2_contact_policy,2.296870,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.292812,2.296870,2.296870,2.296870,1.000000,0.000000,,,47.420
