frame,time,center_x,center_y,center_visible,left_x,left_y,left_visible,right_x,right_y,right_visible,top_x,top_y,top_visible,bottom_x,bottom_y,bottom_visible
145,6.000000,658.276,153.042,0.000000,579.858,145.789,0.000000,563.556,152.398,0.000000,545.896,138.593,0.000000,656.574,171.898,0.000000
146,6.041667,657.159,155.732,0.000000,619.086,149.683,0.000000,560.557,171.082,0.000000,552.801,150.337,0.000000,659.430,177.041,0.000000
147,6.083333,665.431,153.865,0.000000,633.813,146.874,0.000000,611.731,162.579,0.000000,593.656,143.733,0.000000,665.621,177.690,0.000000
148,6.125000,669.209,153.133,0.000000,643.444,143.220,0.000000,634.803,159.999,0.000000,613.028,140.910,0.000000,668.513,178.530,0.000000
149,6.166667,671.834,153.191,0.000000,646.856,141.677,0.000000,650.315,157.932,0.000000,637.876,134.215,0.000000,669.614,178.921,0.000000
150,6.208333,672.650,153.505,0.000000,647.821,141.163,0.000000,659.336,157.349,0.000000,648.672,130.351,0.000000,671.030,178.795,0.000000
151,6.250000,672.661,154.748,0.000000,648.578,142.024,0.000000,666.903,157.272,0.000000,656.090,128.881,0.000000,671.663,179.591,0.000000
152,6.291667,672.842,155.774,0.000000,648.968,142.692,0.000000,670.808,157.246,0.000000,660.253,127.574,0.000000,672.154,180.017,0.000000
153,6.333333,674.979,155.105,0.000000,652.371,141.108,0.000000,693.642,154.741,0.000000,672.102,125.807,0.000000,676.399,178.886,0.000000
154,6.375000,676.811,154.680,0.000000,652.860,140.722,0.000000,695.349,153.822,0.000000,673.213,124.879,0.000000,676.861,178.988,0.000000
155,6.416667,678.026,154.599,0.000000,652.537,140.768,0.000000,696.561,153.697,0.000000,673.878,124.422,0.000000,676.979,179.308,0.000000
156,6.458333,678.592,154.275,0.000000,651.610,141.153,0.000000,697.554,153.295,0.000000,674.137,124.095,0.000000,676.966,179.139,0.000000
157,6.500000,678.988,154.650,0.000000,650.787,142.232,0.000000,698.540,153.508,0.000000,674.230,124.674,0.000000,677.064,179.361,0.000000
158,6.541667,678.103,154.309,0.000000,649.705,142.528,0.000000,697.836,152.846,0.000000,673.070,124.989,0.000000,676.410,178.996,0.000000
159,6.583333,677.910,153.853,0.000000,649.159,142.468,0.000000,697.671,152.304,0.000000,672.581,125.194,0.000000,675.783,178.653,0.000000
160,6.625000,676.866,153.192,0.000000,647.774,142.307,0.000000,696.663,151.506,0.000000,672.006,125.039,0.000000,674.656,178.486,0.000000
161,6.666667,674.901,151.665,0.000000,647.985,140.986,0.000000,694.081,149.013,0.000000,670.959,124.182,0.000000,673.873,177.325,0.000000
162,6.708333,673.362,151.158,0.000000,646.659,140.355,0.000000,692.950,148.488,0.000000,669.517,123.770,0.000000,672.172,177.075,0.000000
163,6.750000,672.426,150.506,0.000000,645.565,139.637,0.000000,692.241,147.920,0.000000,668.481,123.050,0.000000,670.724,176.771,0.000000
164,6.791667,670.766,150.659,0.000000,644.285,139.462,0.000000,691.213,148.127,0.000000,668.192,123.065,0.000000,668.779,177.040,0.000000
165,6.833333,668.290,150.588,0.000000,642.462,138.976,0.000000,689.438,147.926,0.000000,666.979,123.032,0.000000,666.532,176.993,0.000000
166,6.875000,667.144,149.832,0.000000,641.723,137.808,0.000000,688.540,147.133,0.000000,666.732,122.480,0.000000,665.435,176.318,0.000000
167,6.916667,665.504,149.732,0.000000,640.553,137.218,0.000000,686.869,147.261,0.000000,665.250,122.690,0.000000,663.451,176.367,0.000000
168,6.958333,663.724,149.640,0.000000,638.934,136.802,0.000000,684.896,147.345,0.000000,663.582,122.911,0.000000,661.608,176.191,0.000000
169,7.000000,656.773,143.697,0.000000,633.573,131.486,0.000000,482.229,120.729,0.000000,662.224,118.499,0.000000,655.238,173.570,0.000000
170,7.041667,653.260,143.485,0.000000,632.134,130.857,0.000000,413.186,118.600,0.000000,662.814,118.193,0.000000,652.598,172.991,0.000000
171,7.083333,647.137,142.374,0.000000,631.536,129.612,0.000000,335.539,113.831,0.000000,661.654,117.036,0.000000,650.560,171.734,0.000000
172,7.125000,629.418,142.451,0.000000,629.987,129.599,0.000000,304.877,112.364,0.000000,645.740,117.030,0.000000,649.094,171.649,0.000000
173,7.166667,562.041,140.315,0.000000,615.275,127.521,0.000000,221.498,98.397,0.000000,575.182,109.404,0.000000,642.116,170.511,0.000000
174,7.208333,519.217,137.418,0.000000,590.123,124.369,0.000000,241.480,93.688,0.000000,415.568,99.628,0.000000,570.993,166.899,0.000000
175,7.250000,605.984,136.807,0.000000,568.505,115.485,0.000000,269.058,79.505,0.000000,243.818,73.130,0.000000,589.762,164.459,0.000000
176,7.291667,491.295,113.654,0.000000,524.332,100.194,0.000000,293.416,73.190,0.000000,258.941,54.137,0.000000,633.829,160.279,0.000000
177,7.333333,303.021,76.309,0.000000,285.571,64.642,0.000000,321.881,64.910,0.000000,299.123,46.115,0.000000,578.822,145.937,0.000000
178,7.375000,330.874,73.507,0.000000,314.599,64.124,0.000000,350.252,63.365,0.000000,327.849,45.547,0.000000,592.807,136.241,0.000000
179,7.416667,360.659,75.244,0.000000,345.123,66.236,0.000000,382.328,66.938,0.000000,355.167,47.202,0.000000,369.253,103.410,0.000000
180,7.458333,391.603,80.145,0.000000,375.686,72.069,0.000000,412.264,73.122,0.000000,384.703,52.649,0.000000,393.523,106.276,0.000000
181,7.500000,422.905,87.750,0.000000,405.684,80.340,0.000000,444.425,81.854,0.000000,415.663,60.750,0.000000,423.230,113.941,0.000000
182,7.541667,454.202,100.474,0.000000,436.328,92.223,0.000000,475.778,93.101,0.000000,446.446,73.744,0.000000,456.330,125.483,0.000000
183,7.583333,487.171,112.293,0.000000,468.034,103.728,0.000000,508.618,106.179,0.000000,480.157,87.150,0.000000,493.116,138.456,0.000000
184,7.625000,517.560,129.105,0.000000,497.280,121.756,0.000000,540.504,123.351,0.000000,511.258,105.479,0.000000,521.294,152.513,1.000000
185,7.666667,538.565,141.764,1.000000,515.747,135.072,0.000000,561.963,136.835,0.000000,531.878,118.415,0.000000,538.050,165.684,1.000000
186,7.708333,545.811,148.190,1.000000,522.198,143.092,0.000000,568.361,142.720,0.000000,537.557,124.926,0.000000,545.486,172.720,1.000000
187,7.750000,551.899,157.590,1.000000,527.503,153.022,0.000000,573.801,152.766,0.000000,543.106,134.338,0.000000,551.624,182.656,1.000000
