frame,raw_render_area_px,visible_object_area_px,raw_overlap_px,raw_overlap_precision,final_changed_area_px,final_overlap_px,final_overlap_precision,clip_to_visible_object,respect_human_occlusion,used_visible_line_fallback
1,263,,,,11584,,,0,0,0
2,267,,,,11682,,,0,0,0
3,267,,,,11657,,,0,0,0
4,271,,,,11702,,,0,0,0
5,261,,,,11905,,,0,0,0
6,251,,,,12191,,,0,0,0
7,261,,,,12382,,,0,0,0
8,256,,,,12533,,,0,0,0
9,259,,,,12415,,,0,0,0
10,263,,,,12458,,,0,0,0
11,264,,,,12221,,,0,0,0
12,254,,,,12238,,,0,0,0
13,259,,,,12363,,,0,0,0
14,255,,,,12417,,,0,0,0
15,258,,,,12396,,,0,0,0
16,265,,,,12398,,,0,0,0
17,260,,,,12207,,,0,0,0
18,269,,,,12013,,,0,0,0
19,272,,,,11786,,,0,0,0
20,275,,,,11584,,,0,0,0
21,284,,,,11579,,,0,0,0
22,290,,,,11600,,,0,0,0
23,289,,,,11566,,,0,0,0
24,278,,,,11469,,,0,0,0
25,293,,,,11355,,,0,0,0
26,280,,,,11309,,,0,0,0
27,286,,,,11182,,,0,0,0
28,275,,,,11239,,,0,0,0
29,279,,,,11229,,,0,0,0
30,277,,,,11292,,,0,0,0
31,266,,,,11430,,,0,0,0
32,262,,,,11610,,,0,0,0
33,264,,,,11721,,,0,0,0
34,261,,,,11868,,,0,0,0
35,257,,,,12205,,,0,0,0
36,257,,,,12353,,,0,0,0
37,257,,,,12404,,,0,0,0
38,255,,,,12294,,,0,0,0
39,258,,,,12253,,,0,0,0
40,254,,,,12060,,,0,0,0
41,258,,,,12030,,,0,0,0
42,265,,,,12008,,,0,0,0
43,280,,,,12147,,,0,0,0
44,294,,,,12148,,,0,0,0
45,308,,,,12422,,,0,0,0
46,329,,,,12644,,,0,0,0
47,360,,,,12612,,,0,0,0
48,384,,,,12619,,,0,0,0
49,360,,,,12463,,,0,0,0
50,332,,,,12269,,,0,0,0
51,319,,,,11931,,,0,0,0
52,293,,,,11563,,,0,0,0
53,298,,,,11380,,,0,0,0
54,283,,,,11251,,,0,0,0
55,282,,,,11176,,,0,0,0
56,287,,,,11119,,,0,0,0
57,287,,,,11097,,,0,0,0
58,276,,,,11019,,,0,0,0
59,278,,,,10933,,,0,0,0
60,273,,,,10897,,,0,0,0
61,273,,,,10828,,,0,0,0
62,263,,,,10776,,,0,0,0
63,257,,,,10765,,,0,0,0
64,248,,,,10758,,,0,0,0
65,248,,,,10701,,,0,0,0
66,247,,,,10688,,,0,0,0
67,245,,,,10747,,,0,0,0
68,251,,,,10776,,,0,0,0
69,258,,,,10942,,,0,0,0
70,266,,,,11361,,,0,0,0
71,271,,,,11744,,,0,0,0
72,279,,,,12041,,,0,0,0
73,296,,,,12301,,,0,0,0
74,317,,,,12521,,,0,0,0
75,318,,,,12518,,,0,0,0
76,312,,,,12356,,,0,0,0
77,308,,,,12456,,,0,0,0
78,300,,,,12386,,,0,0,0
79,302,,,,12335,,,0,0,0
80,300,,,,12263,,,0,0,0
81,295,,,,12311,,,0,0,0
82,297,,,,12418,,,0,0,0
83,293,,,,12477,,,0,0,0
84,284,,,,12582,,,0,0,0
85,282,,,,12619,,,0,0,0
86,285,,,,12300,,,0,0,0
87,280,,,,12040,,,0,0,0
88,281,,,,11820,,,0,0,0
89,292,,,,11596,,,0,0,0
90,287,,,,11516,,,0,0,0
91,280,,,,11399,,,0,0,0
92,294,,,,11219,,,0,0,0
93,289,,,,11076,,,0,0,0
94,289,,,,10912,,,0,0,0
95,284,,,,10846,,,0,0,0
96,295,,,,10854,,,0,0,0
97,282,,,,10889,,,0,0,0
98,286,,,,10975,,,0,0,0
99,276,,,,11066,,,0,0,0
100,279,,,,11358,,,0,0,0
101,278,,,,11693,,,0,0,0
102,274,,,,12048,,,0,0,0
103,267,,,,12265,,,0,0,0
104,271,,,,12345,,,0,0,0
105,274,,,,12267,,,0,0,0
106,260,,,,12460,,,0,0,0
107,266,,,,12441,,,0,0,0
108,259,,,,12329,,,0,0,0
109,258,,,,12276,,,0,0,0
110,257,,,,12209,,,0,0,0
111,271,,,,12252,,,0,0,0
112,265,,,,12333,,,0,0,0
113,276,,,,12401,,,0,0,0
114,287,,,,12408,,,0,0,0
115,297,,,,12666,,,0,0,0
116,305,,,,12740,,,0,0,0
117,306,,,,12596,,,0,0,0
118,302,,,,12457,,,0,0,0
119,296,,,,12289,,,0,0,0
120,291,,,,12065,,,0,0,0
121,286,,,,11797,,,0,0,0
122,291,,,,11469,,,0,0,0
123,283,,,,11317,,,0,0,0
124,276,,,,11206,,,0,0,0
125,285,,,,11154,,,0,0,0
126,282,,,,11114,,,0,0,0
127,286,,,,11059,,,0,0,0
128,275,,,,10889,,,0,0,0
129,275,,,,10930,,,0,0,0
130,266,,,,10896,,,0,0,0
131,260,,,,10907,,,0,0,0
132,255,,,,10935,,,0,0,0
133,247,,,,10987,,,0,0,0
134,247,,,,11130,,,0,0,0
135,247,,,,11310,,,0,0,0
136,247,,,,11517,,,0,0,0
137,250,,,,11884,,,0,0,0
138,264,,,,12093,,,0,0,0
139,264,,,,12306,,,0,0,0
140,259,,,,12404,,,0,0,0
141,251,,,,12470,,,0,0,0
142,258,,,,12395,,,0,0,0
143,265,,,,12394,,,0,0,0
144,259,,,,12320,,,0,0,0
145,266,,,,12308,,,0,0,0
146,271,,,,12341,,,0,0,0
147,283,,,,12526,,,0,0,0
148,308,,,,12708,,,0,0,0
149,311,,,,12745,,,0,0,0
150,313,,,,12635,,,0,0,0
151,341,,,,12579,,,0,0,0
152,323,,,,12454,,,0,0,0
153,319,,,,12259,,,0,0,0
154,306,,,,12030,,,0,0,0
155,298,,,,11801,,,0,0,0
156,305,,,,11584,,,0,0,0
157,289,,,,11487,,,0,0,0
158,297,,,,11409,,,0,0,0
159,301,,,,11287,,,0,0,0
160,298,,,,11350,,,0,0,0
161,292,,,,11369,,,0,0,0
162,300,,,,11315,,,0,0,0
163,303,,,,11266,,,0,0,0
164,295,,,,11160,,,0,0,0
165,295,,,,11241,,,0,0,0
166,283,,,,11290,,,0,0,0
167,282,,,,11440,,,0,0,0
168,276,,,,11531,,,0,0,0
169,270,,,,11643,,,0,0,0
170,266,,,,11746,,,0,0,0
171,253,,,,11740,,,0,0,0
172,255,,,,11824,,,0,0,0
173,252,,,,11762,,,0,0,0
174,254,,,,11780,,,0,0,0
175,256,,,,11876,,,0,0,0
176,255,,,,12130,,,0,0,0
177,249,,,,12242,,,0,0,0
178,254,,,,12194,,,0,0,0
179,255,,,,12283,,,0,0,0
180,259,,,,12369,,,0,0,0
181,259,,,,12379,,,0,0,0
182,269,,,,12446,,,0,0,0
183,282,,,,12463,,,0,0,0
184,293,,,,12506,,,0,0,0
185,303,,,,12704,,,0,0,0
186,323,,,,12588,,,0,0,0
187,321,,,,12727,,,0,0,0
188,324,,,,12712,,,0,0,0
189,324,,,,12616,,,0,0,0
190,321,,,,12498,,,0,0,0
191,302,,,,12410,,,0,0,0
192,269,,,,12318,,,0,0,0
193,260,,,,12270,,,0,0,0
194,265,,,,12276,,,0,0,0
195,258,,,,12345,,,0,0,0
196,255,,,,12473,,,0,0,0
197,257,,,,12461,,,0,0,0
198,262,,,,12661,,,0,0,0
199,264,,,,12765,,,0,0,0
200,272,,,,12732,,,0,0,0
201,282,,,,12613,,,0,0,0
202,279,,,,12351,,,0,0,0
203,284,,,,11992,,,0,0,0
204,298,,,,11649,,,0,0,0
205,287,,,,11464,,,0,0,0
206,295,,,,11337,,,0,0,0
207,293,,,,11315,,,0,0,0
208,294,,,,11257,,,0,0,0
209,293,,,,11143,,,0,0,0
210,294,,,,11107,,,0,0,0
211,285,,,,10998,,,0,0,0
212,285,,,,11055,,,0,0,0
213,291,,,,11056,,,0,0,0
214,270,,,,11081,,,0,0,0
215,274,,,,11221,,,0,0,0
216,259,,,,11336,,,0,0,0
217,258,,,,11423,,,0,0,0
218,254,,,,11588,,,0,0,0
219,256,,,,11865,,,0,0,0
220,255,,,,12256,,,0,0,0
221,259,,,,12398,,,0,0,0
222,252,,,,12472,,,0,0,0
223,253,,,,12499,,,0,0,0
224,258,,,,12531,,,0,0,0
225,251,,,,12552,,,0,0,0
226,256,,,,12548,,,0,0,0
227,264,,,,12408,,,0,0,0
228,271,,,,12332,,,0,0,0
229,277,,,,12361,,,0,0,0
230,278,,,,12432,,,0,0,0
231,280,,,,12353,,,0,0,0
232,276,,,,12482,,,0,0,0
233,279,,,,12762,,,0,0,0
