frame,time,left_detected,left_wrist_x,left_wrist_y,left_wrist_z,left_palm_x,left_palm_y,left_palm_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z,left_index_tip_x,left_index_tip_y,left_index_tip_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,left_ring_tip_x,left_ring_tip_y,left_ring_tip_z,left_pinky_tip_x,left_pinky_tip_y,left_pinky_tip_z,right_detected,right_wrist_x,right_wrist_y,right_wrist_z,right_palm_x,right_palm_y,right_palm_z,right_thumb_tip_x,right_thumb_tip_y,right_thumb_tip_z,right_index_tip_x,right_index_tip_y,right_index_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,right_ring_tip_x,right_ring_tip_y,right_ring_tip_z,right_pinky_tip_x,right_pinky_tip_y,right_pinky_tip_z
32,1.333333,1,-0.498879,-0.286029,3.955622,-0.431231,-0.225627,3.979282,-0.449777,-0.188739,4.052526,-0.419199,-0.146319,4.027289,-0.419995,-0.136913,4.003024,-0.421409,-0.137246,3.979531,-0.417695,-0.151076,3.953590,1,0.315971,-0.073221,3.693017,0.326168,-0.008210,3.701404,0.290001,0.039937,3.717629,0.294105,0.076083,3.711578,0.294339,0.077849,3.700117,0.303244,0.072685,3.690151,0.316030,0.056004,3.676686
33,1.375000,1,-0.498543,-0.304383,3.986266,-0.429517,-0.245087,4.005187,-0.448351,-0.208882,4.078133,-0.418485,-0.166896,4.054264,-0.418781,-0.157622,4.030283,-0.419435,-0.157523,4.006638,-0.413828,-0.170960,3.980904,1,0.334507,-0.086013,3.684789,0.351474,-0.021633,3.689052,0.317221,0.029146,3.715826,0.318354,0.060927,3.704702,0.317161,0.060997,3.690159,0.325003,0.057753,3.677939,0.336916,0.043356,3.661301
34,1.416667,1,-0.483742,-0.309591,4.013985,-0.412547,-0.246861,4.033189,-0.435011,-0.209330,4.101610,-0.403781,-0.168578,4.082212,-0.402547,-0.159499,4.059573,-0.401408,-0.159629,4.036126,-0.393937,-0.173339,4.010387,1,0.346910,-0.096906,3.666278,0.369128,-0.030987,3.669803,0.338643,0.021857,3.703407,0.339013,0.051251,3.689427,0.336805,0.050904,3.673258,0.342894,0.048563,3.659812,0.352801,0.035029,3.641293
35,1.458333,1,-0.447054,-0.294231,4.041562,-0.380094,-0.230147,4.061214,-0.408588,-0.189002,4.118347,-0.376058,-0.150198,4.107071,-0.372266,-0.141757,4.087774,-0.367813,-0.143211,4.066342,-0.358274,-0.157909,4.041364,1,0.351801,-0.099982,3.636282,0.378970,-0.034807,3.646412,0.352770,0.019080,3.683164,0.354175,0.047924,3.669028,0.351064,0.048144,3.652244,0.355153,0.045873,3.638122,0.362383,0.032331,3.618539
36,1.500000,1,-0.385510,-0.255058,4.067008,-0.333367,-0.196900,4.086682,-0.367884,-0.152015,4.124073,-0.337364,-0.114677,4.124538,-0.330491,-0.107257,4.110999,-0.321684,-0.110882,4.094723,-0.309462,-0.126680,4.073447,1,0.349861,-0.095904,3.607126,0.382165,-0.031899,3.622386,0.360680,0.021905,3.660248,0.364190,0.051559,3.647728,0.359912,0.053144,3.630835,0.361790,0.050629,3.616409,0.365871,0.036743,3.596189
37,1.541667,1,-0.301937,-0.218514,4.098917,-0.273745,-0.150603,4.103045,-0.310117,-0.104005,4.115138,-0.286293,-0.066664,4.127927,-0.277169,-0.060249,4.120624,-0.264877,-0.066347,4.111835,-0.250219,-0.083148,4.098163,1,0.347753,-0.088151,3.590765,0.380046,-0.021306,3.599312,0.364083,0.031633,3.637414,0.369380,0.063329,3.626219,0.363683,0.066784,3.609634,0.363171,0.063787,3.595348,0.363683,0.049026,3.575114
38,1.583333,1,-0.209357,-0.159318,4.112809,-0.203184,-0.095896,4.102422,-0.236227,-0.050157,4.092980,-0.221185,-0.011736,4.113484,-0.212085,-0.005904,4.109869,-0.199258,-0.014197,4.107520,-0.183668,-0.032107,4.102110,1,0.341154,-0.068861,3.583525,0.374285,-0.003076,3.576585,0.364481,0.048731,3.614672,0.369644,0.083616,3.602921,0.362238,0.088528,3.587021,0.359305,0.084551,3.573252,0.356209,0.068131,3.553617
39,1.625000,1,-0.109721,-0.087479,4.071621,-0.127301,-0.039893,4.084910,-0.155768,0.003429,4.065576,-0.147319,0.042705,4.087381,-0.140443,0.048767,4.084626,-0.130420,0.039250,4.085111,-0.115313,0.020167,4.084043,1,0.333320,-0.042166,3.553069,0.367752,0.020683,3.554401,0.363746,0.071439,3.592797,0.366572,0.109913,3.578894,0.356679,0.114943,3.563796,0.351403,0.109482,3.550663,0.345266,0.090982,3.531629
40,1.666667,1,-0.031583,-0.038472,4.036783,-0.053902,0.009743,4.059666,-0.077727,0.051812,4.038862,-0.072630,0.091303,4.059488,-0.068487,0.098417,4.057628,-0.063000,0.088604,4.058748,-0.049353,0.067851,4.058561,1,0.334881,-0.014792,3.537193,0.364426,0.045955,3.534928,0.364888,0.096123,3.574499,0.364223,0.137260,3.557777,0.351070,0.141093,3.543364,0.343607,0.133960,3.530785,0.335266,0.113570,3.511828
41,1.708333,1,0.032111,0.000677,4.007627,0.012237,0.048645,4.035789,-0.005730,0.092087,4.013542,-0.002223,0.132731,4.034695,0.000813,0.141017,4.035683,0.003013,0.130880,4.038008,0.014652,0.107410,4.039161,1,0.341765,0.012373,3.525824,0.368556,0.067784,3.519494,0.372845,0.118214,3.560955,0.368591,0.160359,3.540434,0.352413,0.162696,3.526536,0.342881,0.154001,3.514559,0.332816,0.132103,3.495725
