frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,residual_px,contact_frame,audio_contact_frame,depth_outlier_corrected
137,5.666667,-0.336696,0.669990,3.763516,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,508.614,613.016,45.401,508.614,621.445,46.827,668.271,668.476,8.428611,0,1,0
138,5.708333,-0.328222,0.523127,3.765963,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,512.004,564.000,44.101,512.004,564.003,46.796,610.799,668.476,0.002573,0,0,0
139,5.750000,-0.318477,0.417841,3.768411,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,515.885,522.839,50.364,515.885,522.839,46.766,569.604,668.476,0.000316,0,0,0
140,5.791667,-0.312231,0.334493,3.770858,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,518.398,490.272,48.392,518.398,490.272,46.735,537.008,668.476,0.000201,0,0,0
141,5.833333,-0.300248,0.280816,3.773305,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,523.141,469.296,47.119,523.141,469.296,46.705,516.001,668.476,0.000182,0,0,0
142,5.875000,-0.289386,0.253360,3.775753,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,527.441,458.546,47.581,527.441,458.546,46.675,505.221,668.476,0.000196,0,0,0
143,5.916667,-0.268965,0.250922,3.778200,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,535.452,457.535,47.320,535.452,457.535,46.645,504.179,668.476,0.000236,0,0,0
144,5.958333,-0.247278,0.270898,3.780648,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,543.944,465.231,47.917,543.944,465.231,46.614,511.845,668.476,0.000073,0,0,0
145,6.000000,-0.222522,0.331256,3.783095,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,553.616,488.594,47.131,553.616,488.594,46.584,535.179,668.476,0.000482,0,0,0
146,6.041667,-0.189062,0.444007,3.785543,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,566.654,532.252,45.793,566.653,532.253,46.554,578.807,668.476,0.001019,0,0,0
147,6.083333,-0.176766,0.590650,3.787990,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,571.467,588.995,44.782,571.468,588.995,46.524,635.519,668.476,0.000765,0,0,0
148,6.125000,-0.152806,0.676280,3.790437,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,580.796,628.922,45.121,580.795,622.025,46.494,668.519,668.476,6.897447,1,1,0
149,6.166667,-0.157354,0.592903,3.726233,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,577.982,593.677,45.480,577.983,593.678,47.295,640.973,668.476,0.001498,0,0,0
150,6.208333,-0.151358,0.499705,3.737628,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,580.528,556.346,45.223,580.528,556.346,47.151,603.497,668.476,0.000450,0,0,0
151,6.250000,-0.149932,0.418504,3.749023,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,581.267,523.941,46.044,581.267,523.940,47.008,570.948,668.476,0.000528,0,0,0
152,6.291667,-0.148767,0.331393,3.760419,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,581.900,489.423,46.183,581.900,489.423,46.865,536.288,668.476,0.000252,0,0,0
153,6.333333,-0.142489,0.272122,3.771814,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,584.520,465.954,46.393,584.520,465.954,46.724,512.678,668.476,0.000337,0,0,0
154,6.375000,-0.135382,0.251848,3.783210,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,587.446,457.765,46.317,587.446,457.765,46.583,504.348,668.476,0.000223,0,0,0
155,6.416667,-0.133273,0.248947,3.794605,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,588.420,456.349,46.919,588.420,456.349,46.443,502.792,668.476,0.000389,0,0,0
156,6.458333,-0.128568,0.258746,3.806000,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,590.390,459.841,47.114,590.390,459.841,46.304,506.145,668.476,0.000240,0,0,0
157,6.500000,-0.123456,0.312868,3.817396,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,592.505,480.364,49.296,592.505,480.364,46.166,526.530,668.476,0.000531,0,0,0
158,6.541667,-0.137960,0.428183,3.828791,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,587.083,524.237,48.419,587.083,524.238,46.028,570.266,668.476,0.000530,0,0,0
159,6.583333,-0.164009,0.578889,3.840186,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,577.278,581.384,55.570,577.278,581.385,45.892,627.276,668.476,0.000719,0,0,0
160,6.625000,-0.184820,0.689116,3.851582,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,569.528,629.057,47.167,569.528,622.759,45.756,668.515,668.476,6.297821,1,0,0
161,6.666667,-0.195827,0.615288,3.504977,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,557.948,599.012,45.301,557.947,617.809,50.281,668.090,668.476,18.796925,0,1,0
162,6.708333,-0.230487,0.470252,3.518557,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,543.797,556.276,46.684,543.797,556.278,50.087,606.364,668.476,0.001780,0,0,0
163,6.750000,-0.261128,0.390459,3.532137,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,531.427,522.347,49.412,531.427,522.347,49.894,572.241,668.476,0.000475,0,0,0
164,6.791667,-0.282554,0.327953,3.545717,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,522.969,495.835,47.419,522.969,495.835,49.703,545.538,668.476,0.000212,0,0,0
165,6.833333,-0.305442,0.281556,3.559297,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,513.971,476.173,46.489,513.971,476.173,49.513,525.686,668.476,0.000192,0,0,0
166,6.875000,-0.318794,0.246683,3.572877,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,508.962,461.397,46.214,508.962,461.397,49.325,510.722,668.476,0.000092,0,0,0
167,6.916667,-0.330201,0.225617,3.586458,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,504.787,452.387,46.340,504.787,452.387,49.138,501.525,668.476,0.000100,0,0,0
168,6.958333,-0.338647,0.216685,3.600037,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,501.852,448.395,46.305,501.852,448.395,48.953,497.348,668.476,0.000179,0,0,0
169,7.000000,-0.351619,0.223979,3.613618,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,497.099,451.027,46.658,497.099,451.027,48.769,499.796,668.476,0.000230,0,0,0
170,7.041667,-0.359069,0.256598,3.627198,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,494.618,463.893,47.085,494.618,463.893,48.586,512.480,668.476,0.000350,0,0,0
171,7.083333,-0.365162,0.342169,3.640778,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,492.702,498.023,48.554,492.702,498.023,48.405,546.428,668.476,0.000111,0,0,0
172,7.125000,-0.359149,0.476158,3.654358,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,495.666,551.355,47.785,495.666,551.357,48.225,599.583,668.476,0.002394,0,0,0
173,7.166667,-0.340858,0.650267,3.667938,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,503.524,608.459,46.131,503.524,620.360,48.047,668.407,668.476,11.901397,1,0,0
174,7.208333,-0.326324,0.616165,3.509011,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,503.426,600.048,45.804,503.426,617.880,50.223,668.103,668.476,17.831853,0,1,0
175,7.250000,-0.325534,0.465406,3.523886,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,504.331,553.959,45.984,504.331,553.961,50.011,603.972,668.476,0.002490,0,0,0
176,7.291667,-0.313721,0.385198,3.538761,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,509.804,519.860,48.559,509.804,519.859,49.801,569.660,668.476,0.000915,0,0,0
177,7.333333,-0.299530,0.305475,3.553636,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,516.214,486.243,49.584,516.214,486.243,49.592,535.835,668.476,0.000281,0,0,0
178,7.375000,-0.286493,0.251015,3.568512,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,522.095,463.304,47.709,522.095,463.304,49.385,512.689,668.476,0.000081,0,0,0
179,7.416667,-0.269817,0.218743,3.583387,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,529.419,449.649,47.751,529.419,449.649,49.180,498.829,668.476,0.000050,0,0,0
180,7.458333,-0.252973,0.204453,3.598262,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,536.751,443.446,46.803,536.751,443.446,48.977,492.423,668.476,0.000075,0,0,0
181,7.500000,-0.236145,0.207911,3.613137,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,544.016,444.508,46.742,544.016,444.508,48.775,493.284,668.476,0.000130,0,0,0
182,7.541667,-0.213305,0.233401,3.628013,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,553.655,454.480,48.602,553.655,454.480,48.576,503.055,668.476,0.000262,0,0,0
183,7.583333,-0.187705,0.275784,3.642888,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,564.328,471.180,46.773,564.328,471.180,48.377,519.557,668.476,0.000200,0,0,0
184,7.625000,-0.164915,0.356310,3.657763,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,573.786,503.060,49.509,573.786,503.060,48.180,551.240,668.476,0.000220,0,0,0
185,7.666667,-0.146714,0.476421,3.672639,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,581.332,550.507,54.028,581.332,550.510,47.985,598.495,668.476,0.002908,0,0,0
186,7.708333,-0.120584,0.654373,3.687514,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,591.976,608.264,46.689,591.976,620.613,47.792,668.405,668.476,12.349360,1,0,0
187,7.750000,-0.119894,0.621284,3.532155,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,590.151,607.027,45.398,590.151,618.318,49.894,668.212,668.476,11.291224,0,1,0
188,7.791667,-0.152804,0.508812,3.577917,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,577.279,568.848,47.308,577.280,568.849,49.256,618.105,668.476,0.001153,0,0,0
189,7.833333,-0.175765,0.420310,3.623678,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,568.766,530.343,46.624,568.766,530.343,48.634,578.977,668.476,0.000300,0,0,0
190,7.875000,-0.206066,0.357627,3.669439,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,557.527,503.132,45.635,557.527,503.132,48.027,551.159,668.476,0.000218,0,0,0
191,7.916667,-0.234709,0.307287,3.715201,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,547.221,481.470,47.144,547.221,481.469,47.436,528.905,668.476,0.000855,0,0,0
192,7.958333,-0.251692,0.277592,3.760962,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,541.717,468.395,46.508,541.717,468.396,46.858,515.254,668.476,0.000989,0,0,0
