frame,u_obs,v_obs,u_reproj,v_reproj,error_u,error_v,error_px
135,512.280,541.280,512.280,541.281,0.000115,0.001444,0.001448
136,509.538,604.936,509.538,604.935,-0.000064,-0.000886,0.000888
137,508.614,613.016,508.614,621.445,0.000166,8.428611,8.428611
138,512.004,564.000,512.004,564.003,-0.000051,0.002572,0.002573
139,515.885,522.839,515.885,522.839,-0.000144,-0.000281,0.000316
140,518.398,490.272,518.398,490.272,0.000165,0.000115,0.000201
141,523.141,469.296,523.141,469.296,-0.000180,-0.000023,0.000182
142,527.441,458.546,527.441,458.546,0.000195,0.000014,0.000196
143,535.452,457.535,535.452,457.535,-0.000104,-0.000212,0.000236
144,543.944,465.231,543.944,465.231,-0.000039,0.000061,0.000073
145,553.616,488.594,553.616,488.594,0.000366,0.000314,0.000482
146,566.654,532.252,566.653,532.253,-0.000646,0.000788,0.001019
147,571.467,588.995,571.468,588.995,0.000753,0.000135,0.000765
148,580.796,628.922,580.795,622.025,-0.000818,-6.897447,6.897447
149,577.982,593.677,577.983,593.678,0.000550,0.001394,0.001498
150,580.528,556.346,580.528,556.346,-0.000198,0.000404,0.000450
151,581.267,523.941,581.267,523.940,-0.000011,-0.000527,0.000528
152,581.900,489.423,581.900,489.423,0.000099,0.000231,0.000252
153,584.520,465.954,584.520,465.954,0.000016,0.000337,0.000337
154,587.446,457.765,587.446,457.765,-0.000138,-0.000175,0.000223
155,588.420,456.349,588.420,456.349,0.000101,-0.000375,0.000389
156,590.390,459.841,590.390,459.841,0.000185,0.000153,0.000240
157,592.505,480.364,592.505,480.364,-0.000292,0.000444,0.000531
158,587.083,524.237,587.083,524.238,-0.000091,0.000522,0.000530
159,577.278,581.384,577.278,581.385,0.000128,0.000708,0.000719
160,569.528,629.057,569.528,622.759,0.000399,-6.297821,6.297821
161,557.948,599.012,557.947,617.809,-0.000584,18.796925,18.796925
162,543.797,556.276,543.797,556.278,0.000215,0.001767,0.001780
163,531.427,522.347,531.427,522.347,0.000153,-0.000450,0.000475
164,522.969,495.835,522.969,495.835,-0.000209,0.000033,0.000212
165,513.971,476.173,513.971,476.173,0.000180,-0.000067,0.000192
166,508.962,461.397,508.962,461.397,-0.000084,0.000039,0.000092
167,504.787,452.387,504.787,452.387,0.000083,-0.000056,0.000100
168,501.852,448.395,501.852,448.395,-0.000172,-0.000049,0.000179
169,497.099,451.027,497.099,451.027,0.000140,-0.000182,0.000230
170,494.618,463.893,494.618,463.893,-0.000147,0.000318,0.000350
171,492.702,498.023,492.702,498.023,0.000105,0.000037,0.000111
172,495.666,551.355,495.666,551.357,0.000161,0.002389,0.002394
173,503.524,608.459,503.524,620.360,-0.000060,11.901397,11.901397
174,503.426,600.048,503.426,617.880,-0.000332,17.831853,17.831853
175,504.331,553.959,504.331,553.961,0.000321,0.002469,0.002490
176,509.804,519.860,509.804,519.859,-0.000049,-0.000914,0.000915
177,516.214,486.243,516.214,486.243,-0.000081,0.000270,0.000281
178,522.095,463.304,522.095,463.304,0.000080,0.000011,0.000081
179,529.419,449.649,529.419,449.649,-0.000032,-0.000039,0.000050
180,536.751,443.446,536.751,443.446,-0.000061,-0.000044,0.000075
181,544.016,444.508,544.016,444.508,0.000091,0.000093,0.000130
182,553.655,454.480,553.655,454.480,0.000023,-0.000261,0.000262
183,564.328,471.180,564.328,471.180,-0.000038,0.000197,0.000200
184,573.786,503.060,573.786,503.060,-0.000142,-0.000168,0.000220
185,581.332,550.507,581.332,550.510,0.000459,0.002872,0.002908
186,591.976,608.264,591.976,620.613,-0.000253,12.349360,12.349360
187,590.151,607.027,590.151,618.318,-0.000497,11.291224,11.291224
188,577.279,568.848,577.280,568.849,0.000593,0.000989,0.001153
189,568.766,530.343,568.766,530.343,-0.000259,0.000151,0.000300
190,557.527,503.132,557.527,503.132,-0.000010,-0.000218,0.000218
191,547.221,481.470,547.221,481.469,-0.000385,-0.000763,0.000855
192,541.717,468.395,541.717,468.396,0.000492,0.000858,0.000989
