frame,u_obs,v_obs,u_reproj,v_reproj,error_u,error_v,error_px
78,752.857,421.011,752.694,420.929,-0.162890,-0.081954,0.182345
79,753.021,422.541,752.867,422.460,-0.153954,-0.080878,0.173905
80,752.208,458.373,752.107,458.283,-0.100638,-0.089925,0.134961
81,749.915,496.014,749.801,495.972,-0.114199,-0.042041,0.121692
82,749.826,541.187,749.841,541.249,0.014827,0.061733,0.063489
83,749.961,543.330,749.966,543.337,0.004857,0.007495,0.008931
84,750.221,592.473,750.134,592.542,-0.086593,0.068505,0.110414
85,750.415,646.871,750.366,646.758,-0.048825,-0.112819,0.122931
86,749.690,705.028,749.808,704.710,0.117814,-0.317543,0.338694
87,749.134,732.573,749.421,840.343,0.286876,107.770382,107.770764
88,749.427,700.441,749.430,700.253,0.003054,-0.187853,0.187877
89,749.669,698.530,749.617,698.396,-0.051732,-0.134239,0.143862
90,747.153,676.864,747.288,676.611,0.134840,-0.252881,0.286585
91,743.886,652.106,743.990,651.924,0.104077,-0.181829,0.209509
92,743.780,633.705,743.871,633.661,0.090852,-0.044323,0.101087
93,742.111,622.901,742.179,622.913,0.067649,0.012315,0.068761
94,741.809,622.113,741.909,622.174,0.099946,0.061037,0.117110
95,741.106,619.174,741.196,619.213,0.089501,0.039462,0.097815
96,742.166,620.595,742.158,620.603,-0.007522,0.007546,0.010655
97,741.345,626.537,741.343,626.644,-0.001939,0.106616,0.106634
98,741.616,627.493,741.574,627.532,-0.041529,0.038848,0.056867
99,742.617,632.745,742.508,632.913,-0.108988,0.167534,0.199865
100,742.128,646.028,742.079,646.233,-0.049067,0.204861,0.210655
101,743.449,672.964,743.386,673.270,-0.062908,0.305629,0.312036
102,743.445,701.887,743.369,702.018,-0.075667,0.130759,0.151074
103,742.455,728.398,742.376,728.688,-0.079347,0.289513,0.300190
104,742.280,729.242,742.066,839.890,-0.214133,110.647775,110.647982
105,740.928,702.666,740.857,702.717,-0.071247,0.051174,0.087721
106,738.009,676.460,738.026,676.504,0.016574,0.044199,0.047204
107,735.443,651.343,735.422,651.466,-0.020569,0.122511,0.124226
108,732.526,635.496,732.382,635.436,-0.144155,-0.059552,0.155971
109,731.823,633.213,731.737,633.230,-0.086420,0.016974,0.088071
110,731.323,622.854,731.314,622.804,-0.009105,-0.049710,0.050537
111,732.957,615.410,732.604,615.219,-0.352626,-0.191098,0.401078
112,730.039,610.972,729.735,610.844,-0.303899,-0.128212,0.329837
113,729.350,610.753,729.087,610.632,-0.263435,-0.121126,0.289948
114,727.646,612.999,727.486,612.930,-0.159837,-0.068656,0.173958
115,727.010,620.145,726.789,620.040,-0.221017,-0.104924,0.244658
116,724.708,624.816,724.552,624.922,-0.156003,0.106133,0.188683
117,723.738,628.195,723.480,628.175,-0.258165,-0.020421,0.258971
118,722.984,640.907,722.747,641.074,-0.237486,0.167168,0.290422
119,722.371,646.447,722.134,646.450,-0.237116,0.003269,0.237138
120,718.847,667.274,718.702,667.265,-0.144645,-0.009233,0.144940
121,715.966,694.234,715.797,694.315,-0.169191,0.081033,0.187595
122,713.618,724.342,713.374,724.511,-0.244230,0.169484,0.297276
123,706.600,760.939,706.527,761.129,-0.073242,0.190289,0.203897
124,706.793,759.274,706.637,839.371,-0.156062,80.097230,80.097382
125,705.451,757.179,705.422,757.424,-0.028509,0.244759,0.246414
126,716.100,715.052,715.859,715.505,-0.240715,0.452681,0.512703
127,716.550,692.902,716.343,693.019,-0.207331,0.116556,0.237848
128,715.326,692.329,715.238,692.403,-0.087836,0.073620,0.114608
129,715.176,667.306,715.208,667.242,0.032313,-0.063688,0.071416
130,715.926,639.876,715.986,639.992,0.060099,0.116211,0.130832
131,718.751,617.959,718.760,618.328,0.009333,0.368624,0.368742
132,721.952,599.175,721.992,599.693,0.040383,0.518286,0.519857
133,723.888,590.364,723.925,590.991,0.037447,0.626790,0.627908
134,725.767,590.790,725.754,591.398,-0.013227,0.608395,0.608539
135,729.747,590.347,729.655,590.939,-0.091678,0.592399,0.599451
136,733.629,594.130,733.540,594.717,-0.089429,0.587238,0.594008
137,737.060,604.624,736.944,605.111,-0.115950,0.487411,0.501013
138,743.387,625.487,743.125,625.665,-0.262211,0.177868,0.316846
139,742.841,625.163,742.622,625.338,-0.218688,0.175124,0.280166
140,744.982,642.215,744.745,642.450,-0.236816,0.234982,0.333614
141,747.264,667.901,747.107,667.995,-0.157302,0.093791,0.183141
142,749.004,698.536,748.933,698.593,-0.070756,0.056924,0.090811
143,749.511,699.356,749.371,699.372,-0.140163,0.016304,0.141108
144,751.924,729.204,751.814,729.213,-0.110346,0.008952,0.110709
145,753.686,761.492,753.585,761.515,-0.100769,0.023495,0.103472
146,755.143,780.037,755.044,838.745,-0.099420,58.708182,58.708267
147,753.875,750.301,753.747,750.312,-0.128481,0.010796,0.128934
148,753.510,712.851,753.351,713.005,-0.158980,0.154037,0.221364
149,753.461,712.037,753.310,712.217,-0.150662,0.179746,0.234537
150,752.091,678.255,752.047,678.440,-0.043997,0.185089,0.190247
151,752.724,651.585,752.724,651.814,0.000147,0.229095,0.229095
152,755.175,629.991,755.139,630.150,-0.035662,0.159170,0.163116
153,757.770,611.264,757.583,611.527,-0.186838,0.262677,0.322347
154,757.240,610.539,757.020,610.784,-0.219998,0.244640,0.329011
155,756.568,598.808,756.361,599.143,-0.207325,0.334971,0.393940
156,755.352,591.199,755.200,591.513,-0.152063,0.314371,0.349217
157,754.315,589.790,754.193,590.136,-0.122270,0.345642,0.366631
158,753.606,589.922,753.510,590.261,-0.095633,0.338997,0.352228
159,751.829,595.874,751.775,596.212,-0.053520,0.337574,0.341791
160,749.534,607.548,749.562,607.834,0.027781,0.285773,0.287120
161,750.674,633.529,750.717,633.446,0.042942,-0.083065,0.093508
162,751.018,654.664,751.157,654.635,0.139486,-0.028981,0.142465
163,748.146,679.530,748.267,679.770,0.120739,0.239811,0.268491
164,749.181,682.052,749.304,682.165,0.122858,0.113096,0.166988
165,748.423,715.327,748.478,715.563,0.054777,0.235503,0.241790
166,745.924,751.210,745.941,838.076,0.017007,86.865672,86.865674
167,754.774,729.139,754.855,729.419,0.080619,0.279501,0.290895
168,760.438,699.424,760.494,699.543,0.055858,0.119395,0.131816
169,759.869,697.172,759.949,697.434,0.080282,0.262073,0.274093
170,769.046,672.944,769.156,672.931,0.109755,-0.013172,0.110543
171,778.949,651.506,778.873,651.527,-0.075637,0.020844,0.078456
172,784.414,634.461,784.274,634.446,-0.139960,-0.015027,0.140764
173,785.408,632.492,785.300,632.587,-0.107798,0.095377,0.143935
174,792.965,627.293,792.684,627.370,-0.280574,0.076897,0.290920
175,797.064,623.894,796.915,624.001,-0.149319,0.106698,0.183523
176,802.222,628.819,802.046,628.986,-0.175761,0.167400,0.242723
177,802.294,630.595,802.193,837.478,-0.101436,206.882684,206.882709
178,804.180,582.952,804.201,583.083,0.020633,0.130772,0.132390
179,802.523,580.622,802.530,580.679,0.006619,0.057498,0.057878
180,801.308,534.414,801.416,534.476,0.107523,0.061638,0.123937
181,797.713,492.265,797.836,492.304,0.123027,0.039298,0.129151
182,800.545,460.251,800.485,460.293,-0.059925,0.042349,0.073378
183,801.964,433.316,801.874,433.317,-0.090303,0.001467,0.090315
184,801.104,431.168,801.022,431.275,-0.082378,0.107048,0.135075
185,801.718,407.630,801.638,407.734,-0.079688,0.104163,0.131149
186,801.909,391.285,801.819,391.394,-0.090107,0.108547,0.141073
187,803.110,382.486,802.959,382.557,-0.151090,0.070750,0.166834
188,802.856,382.435,802.710,382.414,-0.145504,-0.021208,0.147041
189,802.779,377.221,802.646,377.310,-0.132692,0.089218,0.159897
190,801.911,375.271,801.860,375.343,-0.051491,0.072251,0.088721
191,797.452,383.394,797.414,383.654,-0.037712,0.260412,0.263129
192,798.039,398.964,798.120,399.069,0.080529,0.105298,0.132561
193,798.754,418.180,798.851,418.195,0.096720,0.014843,0.097853
194,799.366,418.489,799.414,418.417,0.048128,-0.072270,0.086829
195,799.324,418.737,799.328,418.634,0.004480,-0.103400,0.103497
196,801.486,445.011,801.353,444.996,-0.133286,-0.015095,0.134138
197,800.500,475.917,800.490,475.769,-0.009615,-0.147987,0.148299
198,799.070,511.418,798.952,511.451,-0.118458,0.032504,0.122837
199,799.458,511.446,799.474,511.331,0.015975,-0.114636,0.115743
200,800.494,550.610,800.423,550.511,-0.070528,-0.099496,0.121958
201,802.959,598.128,802.795,598.011,-0.164058,-0.116645,0.201298
202,801.366,653.906,801.446,653.790,0.080275,-0.115662,0.140790
203,801.108,656.231,801.137,655.995,0.028833,-0.236314,0.238066
204,802.345,716.156,802.217,715.940,-0.128004,-0.215858,0.250957
205,798.974,787.071,799.051,786.827,0.076852,-0.244335,0.256137
206,799.446,851.837,799.475,837.537,0.029307,-14.300059,14.300089
207,795.254,835.365,795.283,835.221,0.028815,-0.144054,0.146908
208,790.518,811.945,790.599,811.778,0.081448,-0.167160,0.185947
209,789.276,810.296,789.343,810.180,0.066919,-0.116285,0.134166
210,783.525,794.014,783.617,793.943,0.091758,-0.070736,0.115858
211,777.987,782.366,778.151,782.411,0.164103,0.045187,0.170210
212,772.487,781.925,772.556,781.958,0.069285,0.032919,0.076708
213,768.855,786.784,768.788,786.670,-0.066835,-0.114422,0.132511
214,768.695,787.088,768.651,786.962,-0.044266,-0.126333,0.133864
215,763.735,796.499,763.646,796.608,-0.088690,0.108571,0.140192
216,754.862,815.727,754.821,815.710,-0.041083,-0.016983,0.044454
217,749.694,836.900,749.784,836.900,0.089535,0.000194,0.089535
218,748.831,837.478,748.929,837.443,0.097818,-0.035160,0.103945
219,746.055,841.202,746.254,840.332,0.199321,-0.869914,0.892457
220,741.512,834.237,741.550,834.193,0.037650,-0.043599,0.057605
221,736.294,828.672,736.359,828.572,0.064548,-0.099825,0.118875
222,731.797,829.019,731.847,828.878,0.050490,-0.140762,0.149544
223,727.538,835.803,727.582,835.709,0.043825,-0.093874,0.103600
224,726.803,836.245,726.884,836.060,0.080527,-0.184802,0.201585
225,724.901,840.270,724.943,840.223,0.042375,-0.047082,0.063343
226,721.923,834.859,721.930,841.316,0.007324,6.457330,6.457335
227,716.513,826.975,716.494,827.340,-0.018979,0.364787,0.365280
228,712.378,824.370,712.384,824.798,0.005531,0.427725,0.427760
229,710.676,824.004,710.747,824.455,0.071358,0.451295,0.456901
230,707.797,826.982,707.849,827.424,0.051696,0.441973,0.444987
231,704.931,827.456,704.912,827.943,-0.018825,0.486722,0.487086
232,700.418,826.578,700.441,827.013,0.022830,0.434709,0.435309
233,697.936,826.718,698.002,827.158,0.065853,0.439504,0.444410
234,693.762,826.932,693.896,827.370,0.134356,0.438174,0.458310
235,690.052,826.591,690.210,827.032,0.158454,0.440785,0.468401
236,686.759,826.815,686.932,827.244,0.173298,0.429241,0.462904
237,684.009,826.715,684.217,827.166,0.207588,0.450603,0.496121
238,681.671,827.746,681.862,828.137,0.191317,0.391461,0.435711
239,680.592,828.435,680.814,828.822,0.221832,0.386737,0.445842
240,677.822,830.083,678.056,830.365,0.233720,0.282401,0.366573
241,675.379,831.352,675.638,831.646,0.258879,0.293985,0.391721
242,672.428,831.805,672.729,832.062,0.300735,0.257158,0.395691
