frame,state_000,state_001,state_002
1,0.14030006687194915,-0.18307776465362832,2.6898728868544612
2,0.13552737593839154,-0.18376006992531457,2.633838043867653
3,0.13060058721295281,-0.17782375297287273,2.5779834603546212
4,0.12529442509076394,-0.16262804334343875,2.5224105248147413
5,0.12025676191442297,-0.13782594872055998,2.4671773991341848
6,0.11519647741765213,-0.10187970727350229,2.4124118218499557
7,0.10959244394697248,-0.054929283446947072,2.35825173213169
8,0.10410920279210137,0.0030539642315752674,2.3048631339698167
9,0.097256009026877963,0.073832153269973305,2.2525166664395324
10,0.091028821786761208,0.16009338522155764,2.2014861646980526
11,0.088241556638162827,0.25050376765756188,2.1522349099291667
12,0.084059646185769318,0.18782456661513189,2.1061234258234807
13,0.082250407298361111,0.13053389889737591,2.061257524507496
14,0.080745841173086155,0.084584485770138704,2.0169818419068455
15,0.07879045215975139,0.051282566805593337,1.9728152882633796
16,0.07849063888396593,0.02726708223478266,1.9283922745764319
17,0.094856688439864834,-0.0016546877128186894,1.8833664610312979
18,0.12063205519004895,-0.044735023997112058,1.837715015915973
19,0.14141966185557917,-0.080325255047173305,1.7916461949069309
20,0.156386022494657,-0.10406972667084752,1.7450078240427143
21,0.16617468350221526,-0.11787496850985341,1.6976258196095466
22,0.17385618062801847,-0.12443466605215306,1.6493422792340597
23,0.17892061009977808,-0.12500271726458606,1.6002448492782202
24,0.1807469367674486,-0.1201164178297285,1.5505260830194458
25,0.17204199227384534,-0.11820896091952052,1.5004887779533533
26,0.15681316245374613,-0.12415959548914994,1.4502099358325515
27,0.14033420871970165,-0.1278015768174886,1.4002430743471546
28,0.12518728670001922,-0.12537060576788459,1.3511741864009696
29,0.11043289876799597,-0.11842494711538123,1.3036516604486816
30,0.10012822749496415,-0.10698783521408178,1.25831668687419
31,0.091090222278151903,-0.095655177618788279,1.2160047434695875
32,0.082171714110829241,-0.080800372183112201,1.1779117189640731
33,0.071565011143658652,-0.052990817997450111,1.1456252821369248
34,0.063650152672548782,-0.020941495844785947,1.120344497185352
35,0.055501657034349137,0.0050796212780559492,1.1036612034620634
36,0.046188946559866668,0.11953152434107366,1.097898955555846
37,0.042107594899493554,0.088529330287607025,1.1060916174481008
38,0.042028740849900076,0.10753200102843068,1.123959677550991
39,0.044679545509518991,0.071803861580733791,1.1526007701336483
40,0.047102079914791491,0.044000332583033298,1.1890116209869541
41,0.049055913707703923,0.019638751615383119,1.2317072527625412
42,0.051122629059794367,-0.0010566539297303802,1.2793463959204743
43,0.052932589831773472,-0.017749146086066456,1.3308014111561393
44,0.054098176282354603,-0.028995866792459905,1.3851283535814904
45,0.054492426129023205,-0.035122999427673954,1.4415256020548421
46,0.054343189713053033,-0.036292727276858859,1.4993086162009397
47,0.063795142056194576,-0.041209495728080435,1.5576912565276058
48,0.093047983845603519,-0.06223722257717712,1.6159477740346178
49,0.1202089554773766,-0.085375712391156544,1.674018934515219
50,0.14926148608073156,-0.10623612601928771,1.7313206666942906
51,0.17553984178742832,-0.12200247744308997,1.7875195375836122
52,0.19875537864886814,-0.132329345113258,1.8421690113911768
53,0.21755837512588011,-0.13812627728045224,1.8948937717338672
54,0.21539720460952697,-0.15343570763495867,1.9455245740875753
55,0.20308184513086341,-0.17471254151476259,1.9935333971656355
56,0.1893073808343248,-0.18795380619466384,2.0387539509240242
57,0.17437988308149138,-0.19293632336362151,2.0809632947254024
58,0.15855600018133101,-0.19087492387579824,2.1199663201016339
59,0.14131592550717401,-0.18144158567878865,2.1556909657905079
60,0.12276766660104572,-0.16351532213106201,2.1881234555178795
61,0.10486342077360752,-0.1369111898535548,2.2172435264054249
62,0.086690783835828983,-0.10145597429078591,2.2431622628383194
63,0.068545288479876967,-0.057882565614624577,2.2660187101039009
64,0.049653345043438553,-0.0067386924992208445,2.2860257760311242
65,0.033741440938429415,0.045487497466204674,2.3033446300432323
66,0.021170987220083922,0.049977090023620399,2.3181983097938725
67,0.012032637432873099,0.012357515102302211,2.3306562209113957
68,0.0025399487625477031,-0.022478089581175725,2.3406455543761742
69,-0.0069339097680570071,-0.04735749692541439,2.348194573890606
70,-0.018351470532125887,-0.0636338208818156,2.3533601406008886
71,-0.03204532234958906,-0.07183199116417549,2.3562582148851594
72,-0.047897082997917888,-0.071795952656827602,2.3570659438518686
73,-0.064866815007171258,-0.063722600911160221,2.3560176234551364
74,-0.07599272959809604,-0.057260028591826148,2.3533412513084677
75,-0.078501484562381901,-0.06298644193114869,2.3492697625356795
76,-0.063682796604262834,-0.085810891869974162,2.3441568339985981
77,-0.039559427019015478,-0.11195374702293112,2.3383596268207025
78,-0.016727225742733904,-0.12626721543881411,2.332249314926905
79,0.0043409292674788727,-0.13029313309375234,2.3260056860539904
80,0.025164027778862421,-0.12267221260507129,2.3198865090049861
81,0.045328030043037919,-0.10430708754372277,2.3141362547108573
82,0.064979016981480842,-0.073992062868587338,2.3090536189879067
83,0.084256429542471603,-0.032430287496323623,2.3049341654583961
84,0.10556533292640097,0.013165875506807298,2.3019987657968342
85,0.1432445266842349,-0.024448120776238758,2.3002074774991184
86,0.18802909267224016,-0.083846009939193222,2.2997798425655764
87,0.22495536486102083,-0.13205534401515909,2.3011728877086268
88,0.2544553597234902,-0.1647919100118358,2.3040975308609135
89,0.27755402863213929,-0.1843427020022437,2.3081740439957774
90,0.26923942091076702,-0.19779585987463683,2.313644562788816
91,0.25517646300003677,-0.20895489647911056,2.3193950392763094
92,0.24319471384195171,-0.21187814445611253,2.3250365911430846
93,0.23402174438282886,-0.20566851062291078,2.3303341687324699
94,0.22546416276275957,-0.19185170152729347,2.3351226333616668
95,0.21686864157551639,-0.17164942952792139,2.3392223702626853
96,0.20850858057276114,-0.14388918676148102,2.3425226804306711
97,0.20077235138475272,-0.10645244852176315,2.3449680973743585
98,0.193912155816545,-0.069962577727803524,2.3462763954651225
99,0.18641057303533726,-0.079673719316928765,2.3459969682596786
100,0.17854580468797368,-0.098853996428494059,2.3441384449218496
101,0.17148977694791728,-0.11062580079820136,2.3407025367956757
102,0.16401699088485455,-0.11388987518191636,2.3355691646327141
103,0.15651457608389255,-0.1090689009522114,2.3286012105052438
104,0.14853689448360771,-0.094989122059931055,2.3197581869698323
105,0.14068155651728559,-0.069966656367038194,2.3090268151143416
106,0.13212423595455525,-0.032196133430159313,2.2964711523258909
107,0.123189486818787,0.020074452274680393,2.2821743484842894
108,0.11374367881331827,0.087308264747507067,2.2662780756709475
109,0.10471710819831186,0.1648264578368242,2.2489773748655111
110,0.099373735809329289,0.22427498517888039,2.2307957546617145
111,0.097048649795645717,0.15937684811698935,2.2121315427140882
112,0.095408925189313556,0.096557274116252007,2.1916276560378907
113,0.093156577015286332,0.046094945942663265,2.1686088471464675
114,0.090771549524965869,0.0071471892686213317,2.1426028733095239
115,0.087450892170583966,-0.020933926288546865,2.1132244018980231
116,0.08850099064616028,-0.041484320859169414,2.0800512828709161
117,0.10340075894006044,-0.056865908036881553,2.0426620695230384
118,0.10951070082832694,-0.084253026739330841,2.0010470936580056
119,0.11533082909877987,-0.11232807887141988,1.954951951431799
120,0.12656844118311109,-0.1312742574163325,1.9042153735221694
121,0.13566678034879306,-0.13976887283474254,1.8488737112291356
122,0.14310860176692741,-0.14060256654914635,1.7887493973726081
123,0.14787089961875319,-0.13506453140968469,1.7238288230049361
124,0.15012447440512272,-0.12422821149173142,1.6541508763077557
125,0.13665196262330648,-0.11740901791962791,1.5799927087682557
126,0.11218177294051161,-0.11924339758553973,1.5013347114951381
127,0.089298714281179123,-0.1146021854913801,1.4185453443253684
128,0.067784391725852045,-0.10535272431386969,1.3319543245383798
129,0.048760486239020337,-0.091472244723198107,1.2420210495035291
130,0.031886472972902209,-0.075807682417444081,1.1492599572991729
131,0.01740783667473975,-0.057869667090391083,1.0543877503424788
132,0.0048409039749720967,-0.039315846303754842,0.95820758284077401
133,-0.0050210621932922396,-0.020882965311072473,0.86166778830685453
134,-0.01265118738228032,-0.002916088567299122,0.76586402917791896
135,-0.013076838973318378,-0.0042030266550133937,0.67191478339631017
136,-0.0073688820351690805,-0.017266560317174787,0.58110445425263646
137,-0.0034343841403243307,-0.02455860759211435,0.49490016087400041
138,0.0013835982587763012,-0.025405284132490831,0.41488004399243189
139,0.0042568723374720374,-0.018828373079718345,0.34291802454314263
140,0.0050815354848330972,-0.011420757493141091,0.28107912686123188
141,0.0064650393697607018,-0.00030553083263546192,0.23227501274314385
142,0.0069851761190403757,0.005522355393163798,0.20018874147337143
143,0.004793137647193183,-0.018072078636430164,0.19041865700907051
144,0.008588661372975568,0.006306644385751411,0.20896670592905323
145,0.011332605730753604,0.005956822159592496,0.24945201952514551
146,0.014331977453960568,-0.0033321416772957406,0.30622612825066414
147,0.018969914096218825,-0.0056250477763955045,0.37550323549255626
148,0.024589931790562253,-0.0055425482276299752,0.454428958283632
149,0.031420835720681495,-0.0077937183121009456,0.54073107172202661
150,0.039299266472955022,-0.010006877016598624,0.63257230768299177
151,0.053130173397824387,-0.02586335625992444,0.72819062825994763
152,0.073122147232970655,-0.045766212902544012,0.82627346237033117
153,0.094605498087076897,-0.068086368886356857,0.92570816052073979
154,0.11663741723789618,-0.088197097323192489,1.0254681163671542
155,0.13810509323136164,-0.10679333534755492,1.1245163938216414
156,0.15980038332898822,-0.12298281834642388,1.2219035545946249
157,0.18271429373523357,-0.13587968630464822,1.3167809592918525
158,0.20205331869175108,-0.14713718767339301,1.4085986033091031
159,0.2060598054741592,-0.16696649608812208,1.4968910039688104
160,0.20586702928094938,-0.18903836845306002,1.5808289553051602
161,0.20630343190566722,-0.20354777782915276,1.6600872729885063
162,0.20604003034354731,-0.21337104356618725,1.7341626512332142
