frame,time,active_side,active_object_point_id,active_object_u,active_object_v,min_object_boundary_gap_px,active_part_distance_px,proposal_score,anchor_score,confidence_level,is_candidate,anchor_contact_state
121,5.000000,left,handle:left:rigid_keyframe_contact_region,623.773,351.076,24.474407,24.474407,1.000000,0.716931,strong,1,1
122,5.041667,left,handle:left:rigid_keyframe_contact_region,630.335,342.327,25.388105,25.388105,0.699013,0.699013,soft,1,1
123,5.083333,left,handle:left:rigid_keyframe_contact_region,629.380,349.484,25.710510,25.710510,0.692644,0.692644,soft,1,1
124,5.125000,left,handle:left:rigid_keyframe_contact_region,629.130,352.003,25.539602,25.539602,0.696023,0.696023,soft,1,1
125,5.166667,left,handle:left:rigid_keyframe_contact_region,628.681,358.581,28.082894,28.082894,0.645237,0.645237,soft,1,1
126,5.208333,left,handle:left:rigid_keyframe_contact_region,630.475,356.410,27.425976,27.425976,0.658441,0.658441,soft,1,1
127,5.250000,left,handle:left:rigid_keyframe_contact_region,632.834,352.212,26.947920,26.947920,0.668019,0.668019,soft,1,1
128,5.291667,left,handle:left:rigid_keyframe_contact_region,631.411,362.785,31.253786,31.253786,0.581197,0.581197,soft,1,1
129,5.333333,left,handle:left:rigid_keyframe_contact_region,629.044,361.730,28.268968,28.268968,0.641489,0.641489,soft,1,1
130,5.375000,left,handle:left:rigid_keyframe_contact_region,627.439,363.588,28.127759,28.127759,0.644333,0.644333,soft,1,1
131,5.416667,left,handle:left:rigid_keyframe_contact_region,623.000,365.000,26.428761,26.428761,0.678382,0.678382,soft,1,1
132,5.458333,left,handle:left:rigid_keyframe_contact_region,628.898,367.254,31.230065,31.230065,0.581675,0.581675,soft,1,1
133,5.500000,left,handle:left:rigid_keyframe_contact_region,631.929,364.636,30.852627,30.852627,0.589297,0.589297,soft,1,1
134,5.541667,left,handle:left:rigid_keyframe_contact_region,631.163,363.572,29.415523,29.415523,0.618346,0.618346,soft,1,1
135,5.583333,left,handle:left:rigid_keyframe_contact_region,633.045,364.127,31.086343,31.086343,0.584577,0.584577,soft,1,1
136,5.625000,left,handle:left:rigid_keyframe_contact_region,632.583,364.527,31.024932,31.024932,0.585817,0.585817,soft,1,1
137,5.666667,left,handle:left:rigid_keyframe_contact_region,632.367,364.544,30.816728,30.816728,0.590022,0.590022,soft,1,1
138,5.708333,left,handle:left:rigid_keyframe_contact_region,629.266,368.257,31.636821,31.636821,0.573470,0.573470,soft,1,1
139,5.750000,left,handle:left:rigid_keyframe_contact_region,627.416,368.216,30.519089,30.519089,0.596037,0.596037,soft,1,1
140,5.791667,left,handle:left:rigid_keyframe_contact_region,631.435,364.717,30.392992,30.392992,0.598586,0.598586,soft,1,1
141,5.833333,left,handle:left:rigid_keyframe_contact_region,634.265,357.687,28.425805,28.425805,0.638328,0.638328,soft,1,1
142,5.875000,left,handle:left:rigid_keyframe_contact_region,630.789,360.718,27.312645,27.312645,0.660714,0.660714,soft,1,1
143,5.916667,left,handle:left:rigid_keyframe_contact_region,630.198,360.700,26.804406,26.804406,0.670888,0.670888,soft,1,1
144,5.958333,left,handle:left:rigid_keyframe_contact_region,630.718,360.096,26.908182,26.908182,0.668813,0.668813,soft,1,1
145,6.000000,left,handle:left:rigid_keyframe_contact_region,630.444,360.773,27.304593,27.304593,0.660876,0.660876,soft,1,1
146,6.041667,left,handle:left:rigid_keyframe_contact_region,630.420,360.057,26.946330,26.946330,0.668050,0.668050,soft,1,1
147,6.083333,left,handle:left:rigid_keyframe_contact_region,630.565,360.140,27.102086,27.102086,0.664933,0.664933,soft,1,1
148,6.125000,left,handle:left:rigid_keyframe_contact_region,631.217,367.528,32.768863,32.768863,0.550706,0.550706,soft,1,1
149,6.166667,left,handle:left:rigid_keyframe_contact_region,630.664,367.520,32.694190,32.694190,0.552203,0.552203,soft,1,1
