frame,time,proposal_score,anchor_score,floor_score,anchor_contact_state,human_contact_state,floor_contact_state,transition_contact_state,multi_contact_state,confidence_level,contact_part,contact_label,contact_side,anchor_type,min_object_boundary_gap_px,active_part_distance_px,contact_depth_offset_m,object_acceleration,support_surface_type,support_source,signed_support_gap_px,support_conf,active_object_point_id,active_object_u,active_object_v,state_active_part_u,state_active_part_v
27,1.083333,0.667626,0.397502,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,14.505757,14.505757,-0.843420,0.667626,floor,gvhmr_floor,-224.204615,0.750000,boundary_005,604.000,289.000,590.328,293.847
28,1.125000,0.447659,0.447659,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,11.550517,11.550517,-0.906845,0.379051,floor,gvhmr_floor,-244.578188,0.750000,boundary_009,599.000,286.000,587.454,285.677
29,1.166667,0.474894,0.474894,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,9.754138,9.754138,-0.875515,0.191550,floor,gvhmr_floor,-264.136789,0.750000,boundary_008,594.000,277.000,584.247,277.149
30,1.208333,0.526616,0.526616,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,5.305982,5.305982,-0.768213,0.000000,floor,gvhmr_floor,-282.900328,0.750000,boundary_011,587.000,270.000,581.765,269.135
31,1.250000,0.541755,0.541755,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,3.128555,3.128555,-0.170515,0.391553,floor,gvhmr_floor,-300.806533,0.750000,boundary_014,582.000,260.000,578.884,259.720
32,1.291667,0.549724,0.549724,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,0.570088,0.570088,-0.350380,0.101722,floor,gvhmr_floor,-317.836342,0.750000,boundary_009,576.000,251.000,575.702,250.514
33,1.333333,0.604208,0.534130,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,4.355813,4.355813,-0.180717,0.604208,floor,gvhmr_floor,-334.030526,0.750000,boundary_010,569.000,240.000,572.991,241.745
34,1.375000,0.499707,0.499707,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,7.882936,7.882936,-0.092803,0.139142,floor,gvhmr_floor,-349.428651,0.750000,boundary_010,563.000,232.000,570.834,232.877
35,1.416667,0.443557,0.443557,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,11.805885,11.805885,0.011077,0.001080,floor,gvhmr_floor,-364.182845,0.750000,boundary_011,557.000,224.000,568.803,223.739
36,1.458333,0.420291,0.376000,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,15.698810,15.698810,0.026769,0.420291,floor,gvhmr_floor,-378.407217,0.750000,boundary_012,551.000,215.000,566.669,215.967
37,1.500000,0.562953,0.321242,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,18.666666,18.666666,0.045555,0.562953,floor,gvhmr_floor,-392.081910,0.750000,boundary_048,581.000,201.000,563.803,208.260
38,1.541667,1.000000,0.393631,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,14.722729,14.722729,0.022485,1.000000,floor,gvhmr_floor,-405.069784,0.750000,boundary_044,575.000,201.000,560.285,200.523
39,1.583333,1.000000,0.442489,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,11.871910,11.871910,0.886127,1.000000,floor,gvhmr_floor,-417.153126,0.750000,boundary_045,569.000,193.000,557.129,192.853
40,1.625000,0.673350,0.467127,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,10.287328,10.287328,0.072236,0.673350,floor,gvhmr_floor,-428.319563,0.750000,boundary_045,564.000,186.000,553.753,185.090
41,1.666667,0.915171,0.503412,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,7.573255,7.573255,0.962783,0.915171,floor,gvhmr_floor,-438.682707,0.750000,boundary_044,558.000,179.000,550.430,178.778
42,1.708333,0.519542,0.519542,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,6.075957,6.075957,0.954641,0.496742,floor,gvhmr_floor,-448.466901,0.750000,boundary_047,553.000,173.000,546.936,172.619
43,1.750000,0.984442,0.532497,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,4.577925,4.577925,0.983189,0.984442,floor,gvhmr_floor,-457.648331,0.750000,boundary_047,548.000,165.000,543.423,164.908
44,1.791667,0.748720,0.539408,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,3.549809,3.549809,0.972963,0.748720,floor,gvhmr_floor,-466.188377,0.750000,boundary_051,543.000,159.000,539.456,158.797
45,1.833333,0.586922,0.548014,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,1.530986,1.530986,0.180888,0.586922,floor,gvhmr_floor,-473.966630,0.750000,boundary_049,538.000,154.000,536.691,153.206
46,1.875000,0.730290,0.549743,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,0.550045,0.550045,0.456977,0.730290,floor,gvhmr_floor,-480.997165,0.750000,boundary_050,534.000,149.000,533.630,148.593
47,1.916667,0.546165,0.546165,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,2.129265,2.129265,0.023554,0.347662,floor,gvhmr_floor,-487.300693,0.750000,boundary_049,529.000,143.000,530.957,143.839
48,1.958333,0.546943,0.546943,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,1.900338,1.900338,0.843836,0.007330,floor,gvhmr_floor,-493.069209,0.750000,boundary_053,527.000,139.000,528.822,139.540
49,2.000000,0.534619,0.532725,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,4.547541,4.547541,0.800584,0.534619,floor,gvhmr_floor,-498.455803,0.750000,boundary_050,523.000,138.000,527.459,137.107
50,2.041667,0.832155,0.512980,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,6.719608,6.719608,0.838081,0.832155,floor,gvhmr_floor,-503.546358,0.750000,boundary_050,519.000,135.000,525.670,134.185
51,2.083333,0.502210,0.502210,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,7.674806,7.674806,0.251799,0.498383,floor,gvhmr_floor,-508.189182,0.750000,boundary_049,517.000,133.000,524.643,132.302
52,2.125000,0.476067,0.476067,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,9.671881,9.671881,0.060331,0.248879,floor,gvhmr_floor,-514.365678,0.750000,boundary_046,514.000,131.000,523.658,130.482
53,2.166667,0.458427,0.458427,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,10.863353,10.863353,0.522888,0.443753,floor,gvhmr_floor,-519.364524,0.750000,boundary_051,512.000,129.000,522.858,128.659
54,2.208333,0.585227,0.440404,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,12.000106,12.000106,0.039438,0.585227,floor,gvhmr_floor,-523.484417,0.750000,boundary_049,510.000,127.000,521.992,127.441
55,2.250000,0.431042,0.431042,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,12.566847,12.566847,1.117753,0.267733,floor,gvhmr_floor,-526.993842,0.750000,boundary_048,509.000,126.000,521.562,126.349
56,2.291667,0.416363,0.416363,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,13.430485,13.430485,1.095927,0.000000,floor,gvhmr_floor,-530.018640,0.750000,boundary_046,508.000,129.000,520.903,125.273
57,2.333333,0.415916,0.415916,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,13.456378,13.456378,0.618102,0.000000,floor,gvhmr_floor,-532.721898,0.750000,boundary_047,507.000,126.000,520.346,124.280
58,2.375000,0.425919,0.425919,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,12.871402,12.871402,0.000738,0.263487,floor,gvhmr_floor,-535.124178,0.750000,boundary_045,508.000,129.000,519.540,123.299
59,2.416667,0.430479,0.430479,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,12.600524,12.600524,0.011358,0.000000,floor,gvhmr_floor,-537.194575,0.750000,boundary_045,507.000,126.000,519.033,122.261
60,2.458333,0.468136,0.468136,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,10.219166,10.219166,0.046627,0.000000,floor,gvhmr_floor,-539.079153,0.750000,boundary_046,509.000,125.000,518.427,121.055
61,2.500000,0.438376,0.438376,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,12.124056,12.124056,0.064454,0.293191,floor,gvhmr_floor,-540.920657,0.750000,boundary_046,506.000,121.000,518.071,119.867
62,2.541667,0.451429,0.451429,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,11.312837,11.312837,0.073419,0.078309,floor,gvhmr_floor,-542.693010,0.750000,boundary_046,507.000,122.000,517.807,118.655
63,2.583333,0.454459,0.454459,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,11.119579,11.119579,0.038121,0.000000,floor,gvhmr_floor,-544.331757,0.750000,boundary_045,507.000,121.000,517.509,117.366
64,2.625000,0.480060,0.480060,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,9.387909,9.387909,0.044898,0.454676,floor,gvhmr_floor,-545.935780,0.750000,boundary_046,508.000,118.000,517.229,116.280
65,2.666667,0.959361,0.492811,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,8.434799,8.434799,0.072378,0.959361,floor,gvhmr_floor,-547.613596,0.750000,boundary_048,509.000,116.000,517.386,115.094
66,2.708333,0.482164,0.482164,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,9.235741,9.235741,0.059929,0.209173,floor,gvhmr_floor,-549.564167,0.750000,boundary_047,508.000,114.000,517.235,114.117
67,2.750000,0.477082,0.477082,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,9.600237,9.600237,0.069609,0.155522,floor,gvhmr_floor,-551.741067,0.750000,boundary_047,508.000,113.000,517.594,113.346
68,2.791667,0.477910,0.477910,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,9.541584,9.541584,0.043676,0.370632,floor,gvhmr_floor,-553.949197,0.750000,boundary_045,508.000,112.000,517.514,112.725
69,2.833333,0.494391,0.494391,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,8.310925,8.310925,0.057449,0.151704,floor,gvhmr_floor,-556.017188,0.750000,boundary_045,509.000,112.000,517.310,112.124
70,2.875000,0.493492,0.493492,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,8.381551,8.381551,0.034342,0.160884,floor,gvhmr_floor,-557.968782,0.750000,boundary_042,509.000,112.000,517.376,111.695
71,2.916667,0.490928,0.490928,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,8.580552,8.580552,0.060138,0.000000,floor,gvhmr_floor,-559.861097,0.750000,boundary_042,509.000,111.000,517.572,111.383
72,2.958333,0.489505,0.489505,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,8.689525,8.689525,0.071533,0.000000,floor,gvhmr_floor,-561.729018,0.750000,boundary_042,509.000,110.000,517.616,111.128
73,3.000000,0.482835,0.482835,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,9.186802,9.186802,0.056470,0.055714,floor,gvhmr_floor,-563.536063,0.750000,boundary_043,509.000,108.000,517.704,110.939
74,3.041667,0.469811,0.469811,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,10.105266,10.105266,0.045792,0.000000,floor,gvhmr_floor,-565.208094,0.750000,boundary_042,508.000,109.000,517.938,110.831
75,3.083333,0.465821,0.465821,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,10.375175,10.375175,0.049495,0.000000,floor,gvhmr_floor,-566.664116,0.750000,boundary_042,508.000,107.000,517.693,110.700
76,3.125000,0.459147,0.459147,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,10.816418,10.816418,0.053146,0.000000,floor,gvhmr_floor,-567.951831,0.750000,boundary_042,508.000,106.000,517.790,110.599
77,3.166667,0.447973,0.447973,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,11.530825,11.530825,0.053077,0.202574,floor,gvhmr_floor,-569.122632,0.750000,boundary_042,507.000,106.000,517.630,110.468
78,3.208333,0.457984,0.457984,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,10.892137,10.892137,0.050979,0.272361,floor,gvhmr_floor,-570.120992,0.750000,boundary_041,508.000,105.000,517.445,110.425
79,3.250000,0.453789,0.453789,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,11.162491,11.162491,0.048948,0.000000,floor,gvhmr_floor,-570.941945,0.750000,boundary_041,507.000,106.000,517.260,110.397
80,3.291667,0.461036,0.461036,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,10.692728,10.692728,0.050096,0.079936,floor,gvhmr_floor,-571.574211,0.750000,boundary_041,508.000,105.000,517.243,110.376
81,3.333333,0.465124,0.465124,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,10.421798,10.421798,0.054641,0.305083,floor,gvhmr_floor,-571.980498,0.750000,boundary_041,507.000,108.000,517.158,110.330
82,3.375000,0.580023,0.468487,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,10.195346,10.195346,0.066573,0.580023,floor,gvhmr_floor,-572.044999,0.750000,boundary_039,507.000,109.000,517.121,110.229
83,3.416667,0.755145,0.477520,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,9.569267,9.569267,0.071868,0.755145,floor,gvhmr_floor,-571.643749,0.750000,boundary_042,509.000,105.000,517.102,110.092
84,3.458333,0.498791,0.498446,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,7.986107,7.986107,0.024655,0.498791,floor,gvhmr_floor,-570.733774,0.750000,boundary_041,509.000,109.000,516.951,109.748
85,3.500000,0.511987,0.511987,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,6.812390,6.812390,0.047681,0.366893,floor,gvhmr_floor,-569.276592,0.750000,boundary_044,510.000,109.000,516.806,108.705
86,3.541667,0.606964,0.505026,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,7.435061,7.435061,0.020466,0.606964,floor,gvhmr_floor,-567.307965,0.750000,boundary_046,509.000,106.000,516.420,106.473
87,3.583333,0.495809,0.495809,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,8.198496,8.198496,0.038520,0.494928,floor,gvhmr_floor,-564.888325,0.750000,boundary_046,510.000,109.000,516.755,104.354
88,3.625000,0.456696,0.456696,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,10.975561,10.975561,0.032684,0.000000,floor,gvhmr_floor,-562.045878,0.750000,boundary_048,507.000,106.000,517.946,105.195
89,3.666667,0.451892,0.451892,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,11.283452,11.283452,0.109507,0.000000,floor,gvhmr_floor,-559.033465,0.750000,boundary_046,510.000,114.000,519.544,107.981
90,3.708333,0.443989,0.443989,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,11.779168,11.779168,0.130909,0.241909,floor,gvhmr_floor,-556.064375,0.750000,boundary_049,510.000,116.000,520.800,111.298
91,3.750000,0.996490,0.445388,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,11.692306,11.692306,0.038661,0.996490,floor,gvhmr_floor,-553.146013,0.750000,boundary_046,511.000,119.000,522.028,115.115
92,3.791667,1.000000,0.443510,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,11.808825,11.808825,0.027736,1.000000,floor,gvhmr_floor,-550.017459,0.750000,boundary_051,512.000,118.000,523.788,118.701
93,3.833333,1.000000,0.465974,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,10.364887,10.364887,0.015321,1.000000,floor,gvhmr_floor,-546.565971,0.750000,boundary_049,516.000,127.000,525.543,122.955
94,3.875000,1.000000,0.492326,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,8.472558,8.472558,0.044473,1.000000,floor,gvhmr_floor,-542.723430,0.750000,boundary_048,519.000,129.000,527.334,127.474
95,3.916667,1.000000,0.506615,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,7.296840,7.296840,0.078723,1.000000,floor,gvhmr_floor,-538.537251,0.750000,boundary_044,523.000,134.000,530.240,133.091
96,3.958333,1.000000,0.522528,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,5.762261,5.762261,0.169025,1.000000,floor,gvhmr_floor,-533.699226,0.750000,boundary_048,528.000,136.000,533.099,138.684
97,4.000000,0.714296,0.539797,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,3.483351,3.483351,0.027090,0.714296,floor,gvhmr_floor,-528.233308,0.750000,boundary_052,533.000,144.000,536.384,144.826
98,4.041667,1.000000,0.544094,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,2.645048,2.645048,0.034198,1.000000,floor,gvhmr_floor,-522.058766,0.750000,boundary_046,538.000,154.000,540.645,154.016
99,4.083333,1.000000,0.549547,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,0.730310,0.730310,0.035171,1.000000,floor,gvhmr_floor,-515.150586,0.750000,boundary_048,545.000,163.000,545.603,163.412
100,4.125000,0.870511,0.549418,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,0.828164,0.828164,0.052330,0.870511,floor,gvhmr_floor,-507.362560,0.750000,boundary_044,550.000,175.000,550.820,174.884
101,4.166667,0.985213,0.544841,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,2.471299,2.471299,0.922821,0.985213,floor,gvhmr_floor,-498.975142,0.750000,boundary_049,558.000,185.000,555.574,185.471
102,4.208333,0.776067,0.534044,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,4.367690,4.367690,0.125680,0.776067,floor,gvhmr_floor,-490.205650,0.750000,boundary_044,565.000,198.000,560.872,196.573
103,4.250000,0.522336,0.522336,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,5.782894,5.782894,0.070424,0.509118,floor,gvhmr_floor,-480.967105,0.750000,boundary_044,571.000,210.000,565.494,208.232
104,4.291667,0.495644,0.495644,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,8.211627,8.211627,0.910271,0.000000,floor,gvhmr_floor,-471.257723,0.750000,boundary_044,579.000,219.000,570.849,219.996
105,4.333333,0.440662,0.440662,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,11.984286,11.984286,0.980085,0.098685,floor,gvhmr_floor,-461.101456,0.750000,boundary_037,585.000,236.000,574.612,230.024
106,4.375000,0.316020,0.316020,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,18.949006,18.949006,-0.017832,0.308048,floor,gvhmr_floor,-450.688170,0.750000,boundary_047,596.000,238.000,577.316,241.158
107,4.416667,0.928252,0.401041,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,14.306443,14.306443,0.038079,0.928252,floor,gvhmr_floor,-440.088969,0.750000,boundary_016,566.000,256.000,579.744,252.028
108,4.458333,0.586559,0.484345,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,9.076001,9.076001,-0.010164,0.586559,floor,gvhmr_floor,-429.590928,0.750000,boundary_012,573.000,262.000,582.076,262.005
109,4.500000,0.526761,0.526761,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,5.289180,5.289180,-0.123796,0.398569,floor,gvhmr_floor,-419.177500,0.750000,boundary_019,579.000,272.000,584.279,271.672
110,4.541667,0.777035,0.545411,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,2.329996,2.329996,-0.314202,0.777035,floor,gvhmr_floor,-408.962500,0.750000,boundary_011,584.000,280.000,586.249,280.609
111,4.583333,1.000000,0.545873,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,2.209200,2.209200,-0.420368,1.000000,floor,gvhmr_floor,-399.009100,0.750000,boundary_011,591.000,288.000,588.820,288.358
112,4.625000,1.000000,0.537581,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,3.847094,3.847094,-0.719647,1.000000,floor,gvhmr_floor,-389.429920,0.750000,boundary_013,595.000,296.000,591.167,295.671
113,4.666667,1.000000,0.516763,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,6.355520,6.355520,-0.898524,1.000000,floor,gvhmr_floor,-380.297194,0.750000,boundary_008,600.000,302.000,593.646,302.139
114,4.708333,1.000000,0.478082,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,9.529352,9.529352,-0.929231,1.000000,floor,gvhmr_floor,-371.708586,0.750000,boundary_007,605.000,309.000,595.490,308.393
115,4.750000,1.000000,0.456236,0.000000,1,1,0,1,0,soft,hand,left_hand,left,hand,11.005280,11.005280,-1.023488,1.000000,floor,gvhmr_floor,-363.737860,0.750000,boundary_007,608.000,314.000,596.997,313.776
116,4.791667,1.000000,0.442539,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,11.868833,11.868833,-1.066274,1.000000,floor,gvhmr_floor,-356.477152,0.750000,boundary_005,610.000,316.000,598.498,318.928
117,4.833333,1.000000,0.410560,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,13.764896,13.764896,-0.823159,1.000000,floor,gvhmr_floor,-349.887757,0.750000,boundary_006,614.000,324.000,600.254,323.279
118,4.875000,0.993233,0.397997,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,14.477965,14.477965,-0.698088,0.993233,floor,gvhmr_floor,-343.930880,0.750000,boundary_006,616.000,329.000,601.562,327.925
119,4.916667,0.616566,0.391916,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,14.818487,14.818487,-0.516612,0.616566,floor,gvhmr_floor,-338.580866,0.750000,boundary_015,617.000,328.000,602.588,331.447
120,4.958333,0.538521,0.368734,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,16.096531,16.096531,-0.316840,0.538521,floor,gvhmr_floor,-333.727956,0.750000,boundary_003,619.000,330.000,603.489,334.302
