frame,time,object_support_v_raw,object_support_v,support_v_raw,support_v,signed_gap,gap,floor_score,proposal_score,confidence_level,is_candidate,floor_contact_state
125,5.166667,378.000,371.999,689.020,689.020,-317.020895,317.020895,0.000000,0.645237,none,0,0
126,5.208333,380.000,374.399,689.020,689.020,-314.620477,314.620477,0.000000,0.658441,none,0,0
127,5.250000,381.000,376.379,689.020,689.020,-312.640184,312.640184,0.000000,0.668019,none,0,0
128,5.291667,383.000,378.366,389.000,659.018,-280.652029,280.652029,0.000000,0.581197,none,0,0
129,5.333333,385.000,380.356,389.000,632.016,-251.659930,251.659930,0.000000,0.641489,none,0,0
130,5.375000,386.000,382.049,389.000,607.714,-225.665110,225.665110,0.000000,0.644333,none,0,0
131,5.416667,387.000,383.534,389.000,585.843,-202.308420,202.308420,0.000000,0.678382,none,0,0
132,5.458333,388.000,384.874,389.000,566.159,-181.284453,181.284453,0.000000,0.581675,none,0,0
133,5.500000,389.000,386.112,389.000,548.443,-162.330820,162.330820,0.000000,0.589297,none,0,0
134,5.541667,389.000,386.978,389.000,532.498,-145.520107,145.520107,0.000000,0.618346,none,0,0
135,5.583333,389.000,387.585,389.000,518.149,-130.563754,130.563754,0.000000,0.584577,none,0,0
136,5.625000,389.000,388.009,389.000,505.234,-117.224339,117.224339,0.000000,0.585817,none,0,0
137,5.666667,389.000,388.307,388.928,493.603,-105.296598,105.296598,0.000000,0.590022,none,0,0
138,5.708333,389.000,388.515,388.950,483.138,-94.623224,94.623224,0.000000,0.573470,none,0,0
139,5.750000,389.000,388.660,388.965,473.721,-85.060301,85.060301,0.000000,0.596037,none,0,0
140,5.791667,389.000,388.762,388.975,465.246,-76.483851,76.483851,0.000000,0.598586,none,0,0
141,5.833333,389.000,388.834,388.983,457.620,-68.786171,68.786171,0.000000,0.638328,none,0,0
142,5.875000,389.000,388.883,388.988,450.757,-61.873048,61.873048,0.000000,0.660714,none,0,0
143,5.916667,389.000,388.918,388.992,444.580,-55.661589,55.661589,0.000000,0.670888,none,0,0
144,5.958333,389.000,388.943,388.994,439.021,-50.078523,50.078523,0.000000,0.668813,none,0,0
145,6.000000,389.000,388.960,388.996,434.019,-45.058835,45.058835,0.000000,0.660876,none,0,0
146,6.041667,389.000,388.972,388.997,429.517,-40.544666,40.544666,0.000001,0.668050,none,0,0
147,6.083333,389.000,388.980,388.998,425.465,-36.484400,36.484400,0.000006,0.664933,none,0,0
148,6.125000,389.000,388.986,388.999,421.818,-32.831901,32.831901,0.000036,0.550706,none,0,0
149,6.166667,389.000,388.990,388.999,418.536,-29.545869,29.545869,0.000157,0.552203,none,0,0
150,6.208333,389.000,388.993,388.999,415.583,-26.589293,26.589293,0.000523,0.633812,none,0,0
151,6.250000,389.000,388.995,389.000,412.924,-23.928971,23.928971,0.001478,0.649425,none,0,0
152,6.291667,389.000,388.997,389.000,410.532,-21.535099,21.535099,0.003574,0.643913,none,0,0
153,6.333333,389.000,388.998,389.000,408.379,-19.380907,19.380907,0.007313,0.693653,none,0,0
154,6.375000,389.000,388.998,389.000,406.441,-17.442339,17.442339,0.014252,0.623031,none,0,0
155,6.416667,389.000,388.999,389.000,404.697,-15.697771,15.697771,0.024466,0.610378,none,0,0
156,6.458333,389.000,388.999,389.000,403.127,-14.127759,14.127759,0.038299,0.621748,none,0,0
157,6.500000,389.000,388.999,389.000,401.714,-12.714820,12.714820,0.048041,0.628963,none,0,0
158,6.541667,389.000,389.000,389.000,400.443,-11.443223,11.443223,0.053880,0.623438,none,0,0
159,6.583333,389.000,389.000,389.000,399.299,-10.298820,10.298820,0.062433,0.489503,none,0,0
160,6.625000,389.000,389.000,389.000,398.269,-9.268882,9.268882,0.064013,0.622101,none,0,0
161,6.666667,389.000,389.000,389.000,395.488,-6.488213,6.488213,0.090247,0.476884,none,0,0
162,6.708333,389.000,389.000,389.000,393.542,-4.541747,4.541747,0.106289,0.594000,none,0,0
163,6.750000,389.000,389.000,389.000,392.179,-3.179221,3.179221,0.135281,0.595223,none,0,0
164,6.791667,389.000,389.000,389.000,391.225,-2.225453,2.225453,0.184895,0.579580,none,0,0
165,6.833333,389.000,389.000,389.000,390.558,-1.557816,1.557816,0.298237,0.489916,proposal,0,0
166,6.875000,389.000,389.000,389.000,390.090,-1.090471,1.090471,0.400947,0.498207,proposal,0,0
167,6.916667,389.000,389.000,389.000,389.763,-0.763329,0.763329,0.496675,0.496675,soft,0,1
168,6.958333,389.000,389.000,389.000,389.534,-0.534330,0.534330,0.574521,0.574521,soft,0,1
169,7.000000,389.000,389.000,389.000,389.374,-0.374031,0.374031,0.635110,0.635110,soft,0,1
170,7.041667,389.000,389.000,389.000,389.262,-0.261821,0.261821,0.681147,0.681147,soft,0,1
171,7.083333,389.000,389.000,389.000,389.183,-0.183275,0.183275,0.712952,0.712952,strong,0,1
172,7.125000,389.000,389.000,389.000,389.128,-0.128292,0.128292,0.737140,0.737140,strong,0,1
173,7.166667,389.000,389.000,389.000,389.090,-0.089805,0.089805,0.758530,0.758530,strong,0,1
174,7.208333,389.000,389.000,389.000,389.063,-0.062863,0.062863,0.768631,0.768631,strong,0,1
175,7.250000,389.000,389.000,389.000,389.044,-0.044004,0.044004,0.776345,0.776345,strong,0,1
176,7.291667,389.000,389.000,389.000,389.031,-0.030803,0.030803,0.782006,0.782006,strong,0,1
177,7.333333,389.000,389.000,389.000,389.022,-0.021562,0.021562,0.785514,0.785514,strong,0,1
178,7.375000,389.000,389.000,389.000,389.015,-0.015093,0.015093,0.792942,0.792942,strong,0,1
179,7.416667,389.000,389.000,389.000,389.011,-0.010565,0.010565,0.792209,0.792209,strong,0,1
180,7.458333,389.000,389.000,389.000,389.007,-0.007396,0.007396,0.793145,0.793145,strong,0,1
181,7.500000,389.000,389.000,389.000,389.005,-0.005177,0.005177,0.788007,0.788007,strong,0,1
182,7.541667,389.000,389.000,389.000,389.004,-0.003624,0.003624,0.789975,0.789975,strong,0,1
183,7.583333,389.000,389.000,389.000,389.003,-0.002537,0.002537,0.791212,0.791212,strong,0,1
184,7.625000,389.000,389.000,389.000,389.002,-0.001776,0.001776,0.750161,0.750161,strong,0,1
185,7.666667,389.000,389.000,389.000,389.001,-0.001243,0.001243,0.793470,0.793470,strong,0,1
186,7.708333,389.000,389.000,389.000,389.001,-0.000870,0.000870,0.743049,0.743049,strong,0,1
187,7.750000,389.000,389.000,389.000,389.001,-0.000609,0.000609,0.786428,0.786428,strong,0,1
188,7.791667,389.000,389.000,389.000,389.000,-0.000426,0.000426,0.790319,0.790319,strong,0,1
189,7.833333,389.000,389.000,389.000,389.000,-0.000298,0.000298,0.785609,0.785609,strong,0,1
190,7.875000,389.000,389.000,389.000,389.000,-0.000209,0.000209,0.742793,0.742793,strong,0,1
191,7.916667,389.000,389.000,389.000,389.000,-0.000146,0.000146,0.741566,0.741566,strong,0,1
192,7.958333,389.000,389.000,389.000,389.000,-0.000102,0.000102,0.785790,0.785790,strong,0,1
193,8.000000,389.000,389.000,389.000,389.000,-0.000072,0.000072,0.737246,0.737246,strong,0,1
194,8.041667,389.000,389.000,389.000,389.000,-0.000050,0.000050,0.784703,0.784703,strong,0,1
195,8.083333,389.000,389.000,389.000,389.000,-0.000035,0.000035,0.779253,0.779253,strong,0,1
196,8.125000,389.000,389.000,389.000,389.000,-0.000025,0.000025,0.735420,0.735420,strong,1,1
197,8.166667,388.850,388.955,389.000,389.000,-0.045017,0.045017,0.770353,0.770353,strong,0,1
198,8.208333,389.000,388.968,389.000,389.000,-0.031512,0.031512,0.782068,0.782068,strong,0,1
199,8.250000,389.000,388.978,389.000,389.000,-0.022058,0.022058,0.783239,0.783239,strong,0,1
200,8.291667,389.000,388.985,389.000,389.000,-0.015441,0.015441,0.739762,0.739762,strong,0,1
201,8.333333,389.000,388.989,389.000,389.000,-0.010809,0.010809,0.744503,0.744503,strong,0,1
202,8.375000,389.000,388.992,389.000,389.000,-0.007566,0.007566,0.785460,0.785460,strong,0,1
203,8.416667,389.000,388.995,388.999,389.000,-0.005136,0.005136,0.783881,0.783881,strong,0,1
204,8.458333,389.000,388.996,388.999,389.000,-0.003260,0.003260,0.781963,0.781963,strong,0,1
205,8.500000,389.000,388.997,388.998,388.999,-0.001802,0.001802,0.777279,0.777279,strong,0,1
206,8.541667,389.000,388.998,388.998,388.999,-0.000782,0.000782,0.769903,0.769903,strong,0,1
207,8.583333,389.000,388.999,388.998,388.999,-0.000068,0.000068,0.769193,0.769193,strong,0,1
208,8.625000,389.000,388.999,388.998,388.999,0.000432,0.000432,0.751480,0.751480,strong,1,1
209,8.666667,388.850,388.954,388.998,388.999,-0.044218,0.044218,0.742060,0.742060,strong,0,1
210,8.708333,389.000,388.968,388.998,388.999,-0.030473,0.030473,0.741375,0.741375,strong,0,1
211,8.750000,389.000,388.978,388.998,388.998,-0.020852,0.020852,0.730849,0.730849,strong,1,1
212,8.791667,388.000,388.684,388.998,388.998,-0.314117,0.314117,0.727657,0.727657,strong,0,1
213,8.833333,389.000,388.779,388.998,388.998,-0.219403,0.219403,0.739212,0.739212,strong,0,1
214,8.875000,388.000,388.545,388.998,388.998,-0.453102,0.453102,0.733430,0.733430,strong,0,1
215,8.916667,389.000,388.682,388.988,388.995,-0.313717,0.313717,0.736619,0.736619,strong,0,1
216,8.958333,389.000,388.777,388.984,388.992,-0.214758,0.214758,0.741863,0.741863,strong,0,1
217,9.000000,389.000,388.844,388.984,388.990,-0.145487,0.145487,0.742829,0.742829,strong,0,1
218,9.041667,389.000,388.891,388.989,388.989,-0.098450,0.098450,0.742040,0.742040,strong,0,1
219,9.083333,389.000,388.924,388.992,388.990,-0.066542,0.066542,0.750104,0.750104,strong,0,1
220,9.125000,389.000,388.947,388.994,388.991,-0.044918,0.044918,0.755773,0.755773,strong,0,1
221,9.166667,389.000,388.963,388.996,388.993,-0.030279,0.030279,0.758325,0.758325,strong,0,1
222,9.208333,389.000,388.974,388.997,388.994,-0.020382,0.020382,0.761741,0.761741,strong,0,1
223,9.250000,389.000,388.982,388.998,388.995,-0.013697,0.013697,0.767697,0.767697,strong,0,1
224,9.291667,389.000,388.987,388.999,388.996,-0.009189,0.009189,0.771391,0.771391,strong,0,1
225,9.333333,389.000,388.991,388.999,388.997,-0.006153,0.006153,0.769573,0.769573,strong,0,1
226,9.375000,389.000,388.994,388.999,388.998,-0.004112,0.004112,0.773697,0.773697,strong,0,1
227,9.416667,389.000,388.996,389.000,388.998,-0.002741,0.002741,0.774343,0.774343,strong,0,1
228,9.458333,389.000,388.997,389.000,388.999,-0.001823,0.001823,0.774535,0.774535,strong,0,1
229,9.500000,389.000,388.998,389.000,388.999,-0.001209,0.001209,0.771952,0.771952,strong,0,1
230,9.541667,389.000,388.998,389.000,388.999,-0.000800,0.000800,0.776873,0.776873,strong,0,1
231,9.583333,389.000,388.999,389.000,388.999,-0.000527,0.000527,0.787677,0.787677,strong,0,1
232,9.625000,389.000,388.999,389.000,389.000,-0.000346,0.000346,0.786629,0.786629,strong,0,1
233,9.666667,389.000,388.999,389.000,389.000,-0.000220,0.000220,0.787902,0.787902,strong,0,1
234,9.708333,389.000,389.000,389.000,389.000,-0.000132,0.000132,0.784434,0.784434,strong,0,1
235,9.750000,389.000,389.000,389.000,389.000,-0.000072,0.000072,0.789167,0.789167,strong,0,1
236,9.791667,389.000,389.000,389.000,389.000,-0.000031,0.000031,0.788437,0.788437,strong,0,1
237,9.833333,389.000,389.000,389.000,389.000,-0.000002,0.000002,0.770839,0.770839,strong,1,1
238,9.875000,389.000,389.000,389.000,389.000,0.000017,0.000017,0.764071,0.764071,strong,0,1
239,9.916667,389.000,389.000,389.000,389.000,0.000029,0.000029,0.763806,0.763806,strong,0,1
240,9.958333,389.000,389.000,389.000,389.000,0.000038,0.000038,0.757557,0.757557,strong,1,1
