frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,residual_px,contact_frame,audio_contact_frame,depth_outlier_corrected
16,0.625000,-0.102362,0.199976,2.031624,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,566.005,504.557,41.703,566.005,504.557,32.529,537.086,612.450,0.000011,0,0,0
17,0.666667,-0.094707,0.184902,2.030965,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,571.517,493.704,43.668,571.517,493.704,32.540,526.244,612.450,0.000019,0,0,0
18,0.708333,-0.087169,0.167701,2.030305,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,576.947,481.305,43.617,576.947,481.305,32.550,513.855,612.450,0.000022,0,0,0
19,0.750000,-0.077337,0.148905,2.029645,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,584.041,467.744,43.188,584.041,467.744,32.561,500.305,612.450,0.000007,0,0,0
20,0.791667,-0.066755,0.129621,2.028986,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,591.682,453.821,43.232,591.682,453.821,32.572,486.393,612.450,0.000023,0,0,0
21,0.833333,-0.056967,0.109754,2.028326,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,598.753,439.467,43.530,598.753,439.467,32.582,472.049,612.450,0.000040,0,0,0
22,0.875000,-0.045902,0.087032,2.027666,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,606.754,423.036,44.017,606.754,423.036,32.593,455.629,612.450,0.000030,0,0,0
23,0.916667,-0.035219,0.065285,2.027007,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,614.483,407.300,44.777,614.483,407.300,32.603,439.903,612.450,0.000016,0,0,0
24,0.958333,-0.023538,0.043732,2.026347,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,622.941,391.695,43.886,622.941,391.695,32.614,424.309,612.450,0.000009,0,0,0
25,1.000000,-0.012327,0.021850,2.025687,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,631.063,375.841,43.578,631.063,375.841,32.625,408.466,612.450,0.000010,0,0,0
26,1.041667,-0.001543,-0.000491,2.025028,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,638.881,359.644,43.960,638.881,359.644,32.635,392.279,612.450,0.000018,0,0,0
27,1.083333,0.010309,-0.022353,2.024368,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,647.479,343.784,43.634,647.479,343.784,32.646,376.430,612.450,0.000022,0,0,0
28,1.125000,0.021535,-0.041855,2.023708,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,655.628,329.626,43.766,655.628,329.626,32.656,362.282,612.450,0.000005,0,0,0
29,1.166667,0.032968,-0.060284,2.023049,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,663.933,316.238,44.222,663.933,316.238,32.667,348.905,612.450,0.000024,0,0,0
30,1.208333,0.044993,-0.078224,2.022389,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,672.673,303.196,44.131,672.673,303.196,32.678,335.874,612.450,0.000033,0,0,0
31,1.250000,0.054194,-0.094228,2.021730,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,679.367,291.552,44.291,679.367,291.552,32.688,324.240,612.450,0.000065,0,0,0
32,1.291667,0.062604,-0.109174,2.021070,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,685.491,280.669,43.668,685.491,280.669,32.699,313.368,612.450,0.000163,0,0,0
33,1.333333,0.067030,-0.113376,2.020410,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,688.723,277.589,43.536,688.723,277.589,32.710,310.299,612.450,0.000156,0,0,0
34,1.375000,0.074631,-0.124899,2.019751,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,694.266,269.183,43.818,694.266,269.183,32.720,301.904,612.450,0.000054,0,0,0
35,1.416667,0.081049,-0.135927,2.019091,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,698.952,261.132,44.732,698.952,261.132,32.731,293.863,612.450,0.000025,0,0,0
36,1.458333,0.088002,-0.146397,2.018431,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,704.030,253.482,43.796,704.030,253.482,32.742,286.224,612.450,0.000033,0,0,0
37,1.500000,0.093473,-0.153647,2.017772,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,708.033,248.170,43.738,708.033,248.170,32.753,280.923,612.450,0.000023,0,0,0
38,1.541667,0.097722,-0.160664,2.017112,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,711.149,243.025,43.352,711.149,243.025,32.763,275.788,612.450,0.000014,0,0,0
39,1.583333,0.101599,-0.166311,2.016452,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,713.996,238.874,43.497,713.996,238.874,32.774,271.648,612.450,0.000016,0,0,0
40,1.625000,0.105036,-0.171894,2.015793,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,716.524,234.767,43.422,716.524,234.767,32.785,267.552,612.450,0.000024,0,0,0
41,1.666667,0.108226,-0.175801,2.015133,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,718.874,231.878,43.664,718.874,231.878,32.795,264.673,612.450,0.000031,0,0,0
42,1.708333,0.111370,-0.180818,2.014473,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,721.192,228.179,43.947,721.192,228.179,32.806,260.985,612.450,0.000031,0,0,0
43,1.750000,0.113352,-0.184280,2.013814,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,722.664,225.611,43.978,722.664,225.611,32.817,258.428,612.450,0.000024,0,0,0
44,1.791667,0.115393,-0.188612,2.013154,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,724.180,222.407,43.788,724.180,222.407,32.828,255.235,612.450,0.000008,0,0,0
45,1.833333,0.116873,-0.192217,2.012494,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,725.287,219.731,44.107,725.287,219.731,32.838,252.569,612.450,0.000006,0,0,0
46,1.875000,0.117707,-0.194948,2.011835,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,725.924,217.691,44.233,725.924,217.691,32.849,250.540,612.450,0.000002,0,0,0
47,1.916667,0.118086,-0.197722,2.011175,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,726.229,215.619,44.280,726.229,215.619,32.860,248.479,612.450,0.000011,0,0,0
48,1.958333,0.118374,-0.201126,2.010515,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,726.468,213.085,44.068,726.468,213.085,32.871,245.956,612.450,0.000011,0,0,0
49,2.000000,0.118338,-0.203851,2.009856,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,726.470,211.046,44.224,726.470,211.046,32.882,243.928,612.450,0.000005,0,0,0
50,2.041667,0.118548,-0.206445,2.009196,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,726.652,209.101,44.645,726.652,209.101,32.892,241.993,612.450,0.000013,0,0,0
51,2.083333,0.118674,-0.209881,2.008536,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,726.772,206.539,44.216,726.772,206.539,32.903,239.442,612.450,0.000008,0,0,0
52,2.125000,0.118532,-0.212788,2.007877,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,726.697,204.362,44.635,726.697,204.362,32.914,237.276,612.450,0.000005,0,0,0
53,2.166667,0.117988,-0.215338,2.007217,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,726.327,202.445,44.876,726.327,202.445,32.925,235.370,612.450,0.000006,0,0,0
54,2.208333,0.117521,-0.218331,2.006557,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,726.014,200.203,44.802,726.014,200.203,32.936,233.139,612.450,0.000003,0,0,0
55,2.250000,0.117116,-0.221529,2.005898,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,725.746,197.809,45.110,725.746,197.809,32.946,230.755,612.450,0.000006,0,0,0
56,2.291667,0.116648,-0.224239,2.005238,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,725.431,195.771,45.375,725.431,195.771,32.957,228.728,612.450,0.000007,0,0,0
57,2.333333,0.116447,-0.226698,2.004578,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,725.312,193.915,45.409,725.312,193.915,32.968,226.883,612.450,0.000015,0,0,0
58,2.375000,0.115938,-0.229933,2.003919,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,724.967,191.490,45.783,724.967,191.490,32.979,224.469,612.450,0.000013,0,0,0
59,2.416667,0.115470,-0.232316,2.003259,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,724.652,189.687,46.976,724.652,189.687,32.990,222.677,612.450,0.000009,0,0,0
60,2.458333,0.114306,-0.234295,2.002599,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,723.826,188.180,44.546,723.826,188.180,33.001,221.181,612.450,0.000006,0,0,0
61,2.500000,0.113379,-0.235975,2.001940,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,723.174,186.891,44.805,723.174,186.891,33.012,219.903,612.450,0.000002,0,0,0
62,2.541667,0.112481,-0.237358,2.001280,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,722.542,185.819,45.061,722.542,185.819,33.022,218.841,612.450,0.000001,0,0,0
63,2.583333,0.111687,-0.238605,2.000620,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,721.987,184.846,44.356,721.987,184.846,33.033,217.879,612.450,0.000060,0,0,0
64,2.625000,0.110999,-0.240024,1.999961,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,721.508,183.746,44.434,721.508,183.746,33.044,216.790,612.450,0.000172,0,0,0
65,2.666667,0.119778,-0.236112,1.999301,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,727.984,186.562,44.735,727.984,186.562,33.055,219.617,612.450,0.000162,0,0,0
66,2.708333,0.120356,-0.237717,1.998641,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,728.438,185.325,44.157,728.438,185.325,33.066,218.391,612.450,0.000045,0,0,0
67,2.750000,0.119711,-0.239138,1.997982,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,727.993,184.223,44.696,727.993,184.223,33.077,217.300,612.450,0.000009,0,0,0
68,2.791667,0.119253,-0.240701,1.997322,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,727.685,183.016,44.143,727.685,183.016,33.088,216.104,612.450,0.000003,0,0,0
69,2.833333,0.118776,-0.242224,1.996662,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,727.363,181.837,44.268,727.363,181.837,33.099,214.936,612.450,0.000003,0,0,0
70,2.875000,0.118484,-0.243772,1.996003,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,727.177,180.639,44.165,727.177,180.639,33.110,213.749,612.450,0.000005,0,0,0
71,2.916667,0.117988,-0.245283,1.995343,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,726.841,179.468,44.311,726.841,179.468,33.121,212.589,612.450,0.000007,0,0,0
72,2.958333,0.117789,-0.246931,1.994683,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,726.723,178.195,44.178,726.723,178.195,33.132,211.327,612.450,0.000008,0,0,0
73,3.000000,0.117378,-0.248087,1.994024,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,726.449,177.283,44.259,726.449,177.283,33.143,210.426,612.450,0.000007,0,0,0
74,3.041667,0.117260,-0.249164,1.993364,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,726.391,176.429,44.148,726.391,176.429,33.154,209.583,612.450,0.000009,0,0,0
75,3.083333,0.116782,-0.249985,1.992704,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,726.067,175.763,44.253,726.067,175.763,33.165,208.928,612.450,0.000010,0,0,0
76,3.125000,0.116885,-0.250641,1.992045,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,726.172,175.219,44.300,726.172,175.219,33.176,208.395,612.450,0.000005,0,0,0
77,3.166667,0.116727,-0.251185,1.991385,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,726.084,174.756,44.303,726.084,174.756,33.187,207.943,612.450,0.000003,0,0,0
78,3.208333,0.116433,-0.251547,1.990725,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,725.895,174.428,44.245,725.895,174.428,33.198,207.626,612.450,0.000006,0,0,0
79,3.250000,0.116437,-0.252042,1.990066,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,725.927,174.001,44.345,725.927,174.001,33.209,207.210,612.450,0.000004,0,0,0
80,3.291667,0.116239,-0.252355,1.989406,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,725.809,173.708,44.313,725.809,173.708,33.220,206.928,612.450,0.000001,0,0,0
81,3.333333,0.116116,-0.252319,1.988746,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,725.747,173.673,44.318,725.747,173.673,33.231,206.904,612.450,0.000001,0,0,0
82,3.375000,0.116086,-0.251846,1.988087,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,725.753,173.961,44.254,725.753,173.961,33.242,207.203,612.450,0.000002,0,0,0
83,3.416667,0.116001,-0.251015,1.987427,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,725.719,174.513,44.407,725.719,174.513,33.253,207.766,612.450,0.000002,0,0,0
84,3.458333,0.115776,-0.249578,1.986767,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,725.581,175.514,44.259,725.581,175.514,33.264,208.778,612.450,0.000006,0,0,0
85,3.500000,0.115635,-0.247285,1.986108,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,725.505,177.148,44.394,725.505,177.148,33.275,210.423,612.450,0.000005,0,0,0
86,3.541667,0.115390,-0.244927,1.985448,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,725.352,178.831,44.311,725.352,178.831,33.286,212.117,612.450,0.000002,0,0,0
87,3.583333,0.115277,-0.242519,1.984788,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,725.297,180.553,44.679,725.297,180.553,33.297,213.850,612.450,0.000006,0,0,0
88,3.625000,0.115313,-0.239746,1.984129,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,725.352,182.546,44.878,725.352,182.546,33.308,215.854,612.450,0.000015,0,0,0
89,3.666667,0.114745,-0.235589,1.983469,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,724.960,185.565,44.697,724.960,185.565,33.319,218.884,612.450,0.000010,0,0,0
90,3.708333,0.114190,-0.231503,1.982809,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,724.577,188.533,44.329,724.577,188.533,33.330,221.863,612.450,0.000008,0,0,0
91,3.750000,0.114122,-0.227018,1.982150,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,724.555,191.799,44.933,724.555,191.799,33.341,225.140,612.450,0.000011,0,0,0
92,3.791667,0.113568,-0.221919,1.981490,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,724.172,195.522,44.913,724.172,195.522,33.352,228.874,612.450,0.000010,0,0,0
93,3.833333,0.113306,-0.216843,1.980830,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,724.006,199.231,45.328,724.006,199.231,33.363,232.594,612.450,0.000007,0,0,0
94,3.875000,0.112358,-0.211795,1.980171,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,723.331,202.921,45.682,723.331,202.921,33.375,236.296,612.450,0.000006,0,0,0
95,3.916667,0.111020,-0.207109,1.979511,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,722.366,206.345,45.453,722.366,206.345,33.386,239.731,612.450,0.000045,0,0,0
96,3.958333,0.108442,-0.203031,1.978852,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,720.480,209.321,44.878,720.480,209.321,33.397,242.718,612.450,0.000154,0,0,0
97,4.000000,0.099545,-0.206970,1.978192,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,713.902,206.346,44.541,713.902,206.346,33.408,239.754,612.450,0.000160,0,0,0
98,4.041667,0.096649,-0.203570,1.977532,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,711.776,208.820,44.640,711.776,208.820,33.419,242.239,612.450,0.000071,0,0,0
99,4.083333,0.090262,-0.197600,1.976873,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,707.055,213.204,43.568,707.055,213.204,33.430,246.634,612.450,0.000035,0,0,0
100,4.125000,0.083796,-0.191137,1.976213,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,702.272,217.958,44.534,702.272,217.958,33.441,251.399,612.450,0.000031,0,0,0
101,4.166667,0.075146,-0.182762,1.975553,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,695.863,224.137,45.148,695.863,224.137,33.453,257.589,612.450,0.000033,0,0,0
102,4.208333,0.067015,-0.174332,1.974894,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,689.835,230.360,44.696,689.835,230.360,33.464,263.824,612.450,0.000019,0,0,0
103,4.250000,0.056686,-0.164887,1.974234,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,682.168,237.343,44.324,682.168,237.343,33.475,270.818,612.450,0.000003,0,0,0
104,4.291667,0.044900,-0.153257,1.973574,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,673.412,245.956,45.329,673.412,245.956,33.486,279.442,612.450,0.000010,0,0,0
105,4.333333,0.033042,-0.138313,1.972915,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,664.596,257.042,44.539,664.596,257.042,33.497,290.539,612.450,0.000013,0,0,0
106,4.375000,0.020818,-0.119902,1.972255,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,655.502,270.717,44.909,655.502,270.717,33.508,304.225,612.450,0.000021,0,0,0
107,4.416667,0.009145,-0.100056,1.971595,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,646.812,285.470,45.197,646.812,285.470,33.520,318.990,612.450,0.000016,0,0,0
108,4.458333,-0.003638,-0.077921,1.970936,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,637.289,301.939,46.155,637.289,301.939,33.531,335.470,612.450,0.000008,0,0,0
109,4.500000,-0.016444,-0.053778,1.970276,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,627.743,319.915,44.835,627.743,319.915,33.542,353.457,612.450,0.000006,0,0,0
110,4.541667,-0.029755,-0.027960,1.969616,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,617.814,339.152,45.653,617.814,339.152,33.553,372.705,612.450,0.000004,0,0,0
111,4.583333,-0.042904,-0.000450,1.968957,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,607.999,359.664,45.101,607.999,359.664,33.565,393.229,612.450,0.000017,0,0,0
112,4.625000,-0.056045,0.028917,1.968297,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,598.183,381.576,45.138,598.183,381.576,33.576,415.152,612.450,0.000025,0,0,0
113,4.666667,-0.068495,0.057259,1.967637,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,588.877,402.737,46.024,588.877,402.737,33.587,436.324,612.450,0.000024,0,0,0
114,4.708333,-0.080965,0.086181,1.966978,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,579.549,424.345,47.836,579.549,424.345,33.598,457.943,612.450,0.000013,0,0,0
115,4.750000,-0.092070,0.113376,1.966318,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,571.235,444.678,45.217,571.235,444.678,33.610,478.288,612.450,0.000030,0,0,0
116,4.791667,-0.100668,0.138976,1.965658,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,564.788,463.833,45.905,564.788,463.833,33.621,497.454,612.450,0.000056,0,0,0
117,4.833333,-0.110716,0.160922,1.964999,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,557.253,480.270,45.487,557.253,480.270,33.632,513.902,612.450,0.000054,0,0,0
118,4.875000,-0.117037,0.182295,1.964339,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,552.499,496.290,44.906,552.499,496.290,33.643,529.933,612.450,0.000025,0,0,0
119,4.916667,-0.122859,0.200522,1.963679,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,548.116,509.967,44.771,548.116,509.967,33.655,543.622,612.450,0.000015,0,0,0
120,4.958333,-0.127518,0.215768,1.963020,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,544.599,521.424,45.254,544.599,521.424,33.666,555.090,612.450,0.000032,0,0,0
121,5.000000,-0.131376,0.230722,1.962360,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,541.680,532.669,44.647,541.680,532.669,33.677,566.346,612.450,0.000019,0,0,0
122,5.041667,-0.134103,0.242038,1.961700,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,539.605,541.199,44.381,539.605,541.199,33.689,574.888,612.450,0.000019,0,0,0
123,5.083333,-0.135957,0.249803,1.961041,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,538.183,547.075,44.382,538.183,547.075,33.700,580.775,612.450,0.000025,0,0,0
124,5.125000,-0.136881,0.257570,1.960381,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,537.457,552.957,44.125,537.457,552.957,33.711,586.668,612.450,0.000010,0,0,0
125,5.166667,-0.137874,0.264276,1.959721,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,536.678,558.047,44.190,536.678,558.047,33.723,591.770,612.450,0.000020,0,0,0
126,5.208333,-0.138014,0.268754,1.959062,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,536.538,561.471,43.623,536.538,561.471,33.734,595.205,612.450,0.000015,0,0,0
127,5.250000,-0.138623,0.272807,1.958402,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,536.047,564.578,44.142,536.047,564.578,33.745,598.324,612.450,0.000086,0,0,0
128,5.291667,-0.138865,0.276445,1.957742,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,535.830,567.376,44.103,535.830,567.376,33.757,601.133,612.450,0.000249,0,0,0
129,5.333333,-0.140845,0.263872,1.957083,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,534.309,558.011,44.190,534.309,558.011,33.768,591.779,612.450,0.000240,0,0,0
130,5.375000,-0.140273,0.265614,1.956423,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,534.703,559.385,43.960,534.703,559.385,33.780,593.165,612.450,0.000071,0,0,0
131,5.416667,-0.140616,0.267883,1.955763,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,534.410,561.156,43.883,534.410,561.156,33.791,594.947,612.450,0.000012,0,0,0
132,5.458333,-0.140821,0.269443,1.955104,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,534.220,562.396,44.030,534.220,562.396,33.802,596.198,612.450,0.000005,0,0,0
133,5.500000,-0.140922,0.270952,1.954444,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,534.109,563.598,44.467,534.109,563.598,33.814,597.412,612.450,0.000005,0,0,0
134,5.541667,-0.141273,0.272180,1.953784,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,533.809,564.590,44.092,533.809,564.590,33.825,598.415,612.450,0.000009,0,0,0
135,5.583333,-0.141646,0.273538,1.953125,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,533.493,565.680,44.366,533.493,565.680,33.837,599.517,612.450,0.000013,0,0,0
136,5.625000,-0.141862,0.273727,1.952465,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,533.294,565.892,44.152,533.294,565.892,33.848,599.740,612.450,0.000003,0,0,0
137,5.666667,-0.142200,0.273805,1.951805,1.000000,0.000000,0.000000,0.000000,0.045000,gvhmr_incam,533.004,566.020,44.693,533.004,566.020,33.860,599.880,612.450,0.000004,0,0,0
