frame,u_obs,v_obs,u_reproj,v_reproj,error_u,error_v,error_px
96,720.480,209.321,720.480,209.321,-0.000094,-0.000123,0.000154
97,713.902,206.346,713.902,206.346,0.000118,0.000108,0.000160
98,711.776,208.820,711.776,208.820,-0.000069,-0.000015,0.000071
99,707.055,213.204,707.055,213.204,0.000030,-0.000019,0.000035
100,702.272,217.958,702.272,217.958,-0.000026,0.000018,0.000031
101,695.863,224.137,695.863,224.137,0.000029,-0.000015,0.000033
102,689.835,230.360,689.835,230.360,-0.000019,-0.000001,0.000019
103,682.168,237.343,682.168,237.343,-0.000003,0.000000,0.000003
104,673.412,245.956,673.412,245.956,0.000009,0.000005,0.000010
105,664.596,257.042,664.596,257.042,-0.000006,0.000012,0.000013
106,655.502,270.717,655.502,270.717,0.000014,-0.000016,0.000021
107,646.812,285.470,646.812,285.470,-0.000015,0.000006,0.000016
108,637.289,301.939,637.289,301.939,0.000008,0.000000,0.000008
109,627.743,319.915,627.743,319.915,-0.000006,-0.000002,0.000006
110,617.814,339.152,617.814,339.152,0.000004,-0.000001,0.000004
111,607.999,359.664,607.999,359.664,-0.000004,0.000016,0.000017
112,598.183,381.576,598.183,381.576,0.000007,-0.000024,0.000025
113,588.877,402.737,588.877,402.737,-0.000011,0.000021,0.000024
114,579.549,424.345,579.549,424.345,0.000001,-0.000013,0.000013
115,571.235,444.678,571.235,444.678,0.000027,0.000012,0.000030
116,564.788,463.833,564.788,463.833,-0.000049,-0.000028,0.000056
117,557.253,480.270,557.253,480.270,0.000045,0.000030,0.000054
118,552.499,496.290,552.499,496.290,-0.000021,-0.000015,0.000025
119,548.116,509.967,548.116,509.967,0.000005,-0.000013,0.000015
120,544.599,521.424,544.599,521.424,-0.000004,0.000032,0.000032
121,541.680,532.669,541.680,532.669,0.000003,-0.000018,0.000019
122,539.605,541.199,539.605,541.199,-0.000002,-0.000019,0.000019
123,538.183,547.075,538.183,547.075,0.000006,0.000025,0.000025
124,537.457,552.957,537.457,552.957,-0.000010,0.000001,0.000010
125,536.678,558.047,536.678,558.047,0.000012,-0.000016,0.000020
126,536.538,561.471,536.538,561.471,-0.000011,0.000010,0.000015
127,536.047,564.578,536.047,564.578,0.000016,0.000084,0.000086
128,535.830,567.376,535.830,567.376,-0.000034,-0.000247,0.000249
129,534.309,558.011,534.309,558.011,0.000041,0.000236,0.000240
130,534.703,559.385,534.703,559.385,-0.000024,-0.000067,0.000071
131,534.410,561.156,534.410,561.156,0.000006,-0.000010,0.000012
132,534.220,562.396,534.220,562.396,0.000002,0.000005,0.000005
133,534.109,563.598,534.109,563.598,-0.000003,-0.000003,0.000005
134,533.809,564.590,533.809,564.590,0.000000,0.000009,0.000009
135,533.493,565.680,533.493,565.680,0.000002,-0.000013,0.000013
136,533.294,565.892,533.294,565.892,-0.000003,0.000002,0.000003
