frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,support_type,support_source,support_confidence,residual_px,contact_frame,audio_contact_frame,human_contact_event,floor_contact_event,human_contact_state,floor_contact_state,contact_part,contact_side,contact_label,active_part,active_part_y,active_part_z,u_ref_obs,v_ref_obs,contact_u,contact_v,contact_depth_offset_m,contact_depth_offset_used_m,z_contact_final,global_z_ref,z_ref_global_shift,z_ref_anchor_segment,contact_depth_gap,contact_surface_gap_m,audio_score,audio_anchor_type
122,5.041667,0.377764,-0.159073,3.766957,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,787.277,297.983,,787.277,297.983,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.174827,3.866676,787.277,297.983,744.717,290.811,0.136184,0.136184,3.903141,4.173339,3.510643,4.173339,0.036465,-0.003318,0.000000,visual_sustained_left_hand
123,5.083333,0.384930,-0.164711,3.755388,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,790.533,295.587,,790.533,295.587,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.177866,3.851791,790.533,295.587,753.229,290.788,0.074715,0.074715,3.830103,4.179361,3.510643,4.179361,-0.021688,-0.005946,0.000000,visual_sustained_left_hand
124,5.125000,0.386891,-0.166107,3.746097,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,791.675,294.880,,791.675,294.880,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.179536,3.840758,791.675,294.880,754.937,289.867,0.094047,0.094047,3.840144,4.185382,3.510643,4.185382,-0.000614,-0.008239,0.000000,visual_sustained_left_hand
125,5.166667,0.381310,-0.164967,3.727200,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,790.245,294.999,,790.245,294.999,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.180478,3.837253,790.245,294.999,752.833,288.594,0.156318,0.156318,3.883518,4.191404,3.510643,4.191404,0.046264,0.002238,0.000000,visual_sustained_left_hand
126,5.208333,0.372092,-0.158238,3.669604,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,788.914,296.672,,788.914,296.672,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.179462,3.831329,788.914,296.672,751.983,287.802,0.156005,0.156005,3.825609,4.197426,3.491437,4.197426,-0.005720,0.048666,0.000000,visual_sustained_left_hand
127,5.250000,0.360407,-0.148452,3.558197,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,788.754,298.728,,788.754,298.728,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.176020,3.833515,788.754,298.728,751.695,289.330,0.101513,0.101513,3.659710,4.203448,3.419254,4.203448,-0.173805,0.158965,0.000000,visual_sustained_right_hand
128,5.291667,0.351817,-0.139508,3.511323,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,787.147,301.651,,787.147,301.651,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.170907,3.846420,787.147,301.651,750.462,291.685,0.088165,0.088165,3.599488,4.209470,3.419254,4.209470,-0.246932,0.218179,0.000000,visual_sustained_right_hand
129,5.333333,0.367519,-0.124241,3.515900,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,793.514,308.104,,793.514,308.104,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.164166,3.873516,793.514,308.104,746.000,308.104,-0.002629,-0.002629,3.513271,4.215492,3.419254,4.215492,-0.360245,0.244490,0.000000,visual_sustained_right_hand
130,5.375000,0.365355,-0.116291,3.541803,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,791.494,311.780,,791.494,311.780,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.171805,3.646202,791.494,311.780,791.837,257.830,0.022504,0.022504,3.564307,4.221514,3.419254,4.221514,-0.081895,-0.000568,0.000000,visual_sustained_right_hand
131,5.416667,0.361700,-0.108871,3.574441,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,788.609,315.269,,788.609,315.269,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.159417,3.677183,788.609,315.269,789.598,261.571,0.023066,0.023066,3.597507,4.227536,3.429459,4.227536,-0.079676,-0.003968,0.000000,visual_sustained_right_hand
132,5.458333,0.356811,-0.103624,3.609211,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,785.188,317.835,,785.188,317.835,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.152509,3.713911,785.188,317.835,786.976,264.804,0.036080,0.036080,3.645291,4.233558,3.429459,4.233558,-0.068620,-0.002496,0.000000,visual_sustained_right_hand
133,5.500000,0.349984,-0.101346,3.642072,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,781.125,319.134,,781.125,319.134,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.145173,3.745802,781.125,319.134,833.698,313.081,-0.034841,-0.034841,3.607231,4.239580,3.429459,4.239580,-0.138570,-0.004667,0.000000,visual_sustained_right_hand
134,5.541667,0.338861,-0.099711,3.673039,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,775.488,320.132,,775.488,320.132,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.142245,3.779889,775.488,320.132,788.413,349.149,-0.013767,-0.013767,3.659272,4.245601,3.429459,4.245601,-0.120617,-0.001956,0.000000,visual_sustained_right_hand
135,5.583333,0.323861,-0.102274,3.700230,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,768.539,319.408,,768.539,319.408,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.140444,3.806876,768.539,319.408,787.156,349.005,-0.050805,-0.050805,3.649425,4.251623,3.386838,4.251623,-0.157450,-0.002546,0.000000,visual_sustained_right_hand
136,5.625000,0.304452,-0.106513,3.726560,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,759.982,318.024,,759.982,318.024,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.139114,3.832803,759.982,318.024,786.386,348.767,5.566930,0.000000,3.726560,4.257645,3.386838,4.257645,-0.106243,-0.005713,0.000000,visual_sustained_right_hand
137,5.666667,0.277009,-0.115780,3.757920,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.256,314.753,,748.256,314.753,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.141624,3.863101,748.256,314.753,786.155,347.910,5.683082,0.000000,3.757920,4.263667,3.386838,4.263667,-0.105181,-0.007729,0.000000,visual_sustained_right_hand
138,5.708333,0.249540,-0.129184,3.795001,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,736.568,310.008,,736.568,310.008,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.150874,3.908518,736.568,310.008,785.317,347.550,5.637770,0.000000,3.795001,4.269689,3.378469,4.269689,-0.113517,-0.001142,0.000000,visual_sustained_right_hand
139,5.750000,0.221197,-0.146299,3.828086,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,724.860,303.874,,724.860,303.874,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.163680,3.943542,724.860,303.874,784.780,347.147,5.517809,0.000000,3.828086,4.275711,3.386838,4.275711,-0.115456,-0.000565,0.000000,visual_sustained_right_hand
140,5.791667,0.196621,-0.163171,3.852936,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,714.945,297.805,,714.945,297.805,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.180714,3.966315,714.945,297.805,784.408,346.719,5.539625,0.000000,3.852936,4.281733,3.389692,4.281733,-0.113379,-0.003762,0.000000,visual_sustained_right_hand
141,5.833333,0.171624,-0.184590,3.871819,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,705.098,289.984,,705.098,289.984,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.203689,3.987787,705.098,289.984,784.193,346.477,0.084056,0.084056,3.955875,4.287755,3.406509,4.287755,-0.031912,-0.001404,0.000000,visual_sustained_right_hand
142,5.875000,0.159535,-0.206744,3.885408,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,700.301,281.855,,700.301,281.855,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.229802,4.002726,700.301,281.855,784.551,346.254,0.012161,0.012161,3.897569,4.293777,3.467867,4.293777,-0.105157,-0.000159,0.000000,visual_sustained_right_hand
143,5.916667,0.146931,-0.229188,3.898387,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,695.352,273.660,,695.352,273.660,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.259176,4.014513,695.352,273.660,784.888,346.070,0.047703,0.047703,3.946090,4.299799,3.475297,4.299799,-0.068423,0.000387,0.000000,visual_sustained_right_hand
144,5.958333,0.142140,-0.249664,3.922269,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,693.221,266.519,,693.221,266.519,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.283912,4.027690,693.221,266.519,785.016,346.006,0.003459,0.003459,3.925728,4.305820,3.475297,4.305820,-0.101962,-0.009009,0.000000,visual_sustained_right_hand
145,6.000000,0.143927,-0.266902,3.976970,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,693.149,261.439,,693.149,261.439,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,right,right_hand,right_hand,-0.302951,4.034153,693.149,261.439,785.178,346.197,0.033456,0.033456,4.010426,4.311842,3.535275,4.311842,-0.023728,-0.052106,0.000000,visual_sustained_right_hand
146,6.041667,0.147806,-0.263951,4.066939,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,693.374,264.685,,693.374,264.685,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.306261,4.229572,693.374,264.685,785.613,346.325,0.112296,0.112296,4.179235,4.317864,3.719362,4.317864,-0.050337,0.048085,0.000000,visual_sustained_left_hand
147,6.083333,0.141377,-0.260323,4.072466,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,690.983,266.123,,690.983,266.123,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.292251,4.230466,690.983,266.123,785.804,346.255,0.095846,0.095846,4.168312,4.323886,3.719362,4.323886,-0.062154,0.044866,0.069929,visual_sustained_left_hand
148,6.125000,0.128579,-0.254447,3.996095,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,687.254,266.488,,687.254,266.488,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.276251,4.220943,687.254,266.488,786.392,346.421,0.120334,0.120334,4.116429,4.329908,3.721246,4.329908,-0.104514,0.116721,0.000000,visual_sustained_right_hand
149,6.166667,0.113908,-0.254205,3.955318,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,682.294,265.614,,682.294,265.614,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.261991,4.215979,682.294,265.614,786.671,346.518,0.009571,0.009571,3.964889,4.335930,3.737879,4.335930,-0.251090,0.164475,0.000000,visual_sustained_right_hand
150,6.208333,0.099615,-0.259027,3.949957,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,677.037,263.693,,677.037,263.693,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.243961,4.209979,677.037,263.693,787.381,346.456,0.025093,0.025093,3.975050,4.341952,3.737879,4.341952,-0.234929,0.181019,0.000000,visual_sustained_right_hand
151,6.250000,0.086583,-0.268680,3.965716,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,672.064,260.501,,672.064,260.501,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.234901,4.207051,672.064,260.501,787.851,346.537,0.060597,0.060597,4.026313,4.347974,3.733099,4.347974,-0.180738,0.183080,0.000000,visual_sustained_right_hand
152,6.291667,0.073428,-0.277230,3.996045,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,666.986,258.114,,666.986,258.114,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.234169,4.211838,666.986,258.114,788.626,346.673,0.204172,0.204172,4.200217,4.353996,3.727005,4.353996,-0.011621,0.180154,0.000000,visual_sustained_right_hand
153,6.333333,0.056807,-0.288226,4.036328,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,660.669,255.130,,660.669,255.130,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.243273,4.227361,660.669,255.130,788.928,346.874,5.291528,0.000000,4.036328,4.360018,3.727005,4.360018,-0.191032,0.181871,0.000000,visual_sustained_right_hand
154,6.375000,0.043200,-0.302102,4.078401,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,655.556,251.215,,655.556,251.215,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.254790,4.239381,655.556,251.215,790.145,346.938,5.190269,0.000000,4.078401,4.366040,3.733099,4.366040,-0.160980,0.179116,0.000000,visual_sustained_right_hand
155,6.416667,0.036810,-0.315140,4.116624,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.132,247.574,,653.132,247.574,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.263146,4.253403,653.132,247.574,790.625,346.987,5.117860,0.000000,4.116624,4.372061,3.739633,4.372061,-0.136779,0.176480,0.000000,visual_sustained_right_hand
156,6.458333,0.039124,-0.323627,4.145847,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.859,245.360,,653.859,245.360,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.269352,4.263580,653.859,245.360,791.389,346.978,5.024744,0.000000,4.145847,4.378083,3.739633,4.378083,-0.117733,0.166430,0.000000,visual_sustained_right_hand
157,6.500000,0.045291,-0.329045,4.165480,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,655.968,243.990,,655.968,243.990,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.276473,4.268722,655.968,243.990,792.050,347.238,5.002966,0.000000,4.165480,4.384105,3.778736,4.384105,-0.103242,0.153069,0.000000,visual_sustained_right_hand
158,6.541667,0.050211,-0.332939,4.180256,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,657.640,243.032,,657.640,243.032,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.280456,4.272722,657.640,243.032,792.777,347.359,4.848265,0.000000,4.180256,4.390127,3.813039,4.390127,-0.092466,0.142077,0.000000,visual_sustained_right_hand
159,6.583333,0.055905,-0.336879,4.205386,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,659.523,242.355,,659.523,242.355,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.286493,4.289168,659.523,242.355,792.908,347.236,4.889910,0.000000,4.205386,4.396149,3.847440,4.396149,-0.083782,0.134378,0.000000,visual_sustained_right_hand
160,6.625000,0.056404,-0.341582,4.268519,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,659.406,242.477,,659.406,242.477,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.292553,4.305838,659.406,242.477,793.334,347.154,4.778701,0.000000,4.268519,4.402171,3.849326,4.402171,-0.037319,0.124341,0.000000,visual_sustained_right_hand
161,6.666667,0.199016,-0.305676,4.408193,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,706.303,258.163,,706.303,258.163,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,1,0,1,0,1,0,hand,left,left_hand,left_hand,-0.297751,4.332122,706.303,258.163,744.000,258.163,-0.019759,-0.019759,4.388434,4.408193,3.863989,4.408193,0.056312,-0.000000,0.000000,
162,6.708333,0.190682,-0.294447,4.283023,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,705.383,259.037,,705.383,259.037,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,1,0,1,0,1,0,hand,left,left_hand,left_hand,-0.301359,4.353500,705.383,259.037,743.256,258.458,-0.003748,-0.003748,4.279275,4.283023,3.873878,4.283023,-0.074225,-0.000000,0.000000,
163,6.750000,0.184086,-0.290348,4.301100,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,702.856,260.861,,702.856,260.861,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.302892,4.374733,702.856,260.861,740.593,259.573,0.001886,0.001886,4.302986,4.283023,3.875480,4.283023,-0.071747,0.001599,0.000000,visual_sustained_left_hand
164,6.791667,0.177777,-0.285866,4.311954,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,700.549,262.637,,700.549,262.637,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.301817,4.388225,700.549,262.637,737.713,260.779,0.006892,0.006892,4.318846,4.283023,3.885817,4.283023,-0.069379,0.001363,0.000000,visual_sustained_left_hand
165,6.833333,0.168787,-0.281684,4.314803,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,697.449,264.125,,697.449,264.125,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.299980,4.392326,697.449,264.125,734.208,261.852,0.026112,0.026112,4.340915,4.283023,3.937959,4.283023,-0.051411,0.000384,0.000000,visual_sustained_left_hand
166,6.875000,0.158224,-0.279709,4.312939,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,693.877,264.756,,693.877,264.756,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.299671,4.392859,693.877,264.756,730.595,262.264,0.019784,0.019784,4.332723,4.283023,3.948505,4.283023,-0.060136,-0.000517,0.000000,visual_sustained_left_hand
167,6.916667,0.145858,-0.278954,4.310437,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,689.695,264.958,,689.695,264.958,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.302131,4.394834,689.695,264.958,725.804,262.044,0.006191,0.006191,4.316628,4.283023,3.948505,4.283023,-0.078206,0.001058,0.000000,visual_sustained_left_hand
168,6.958333,0.133866,-0.281228,4.309040,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,685.624,264.152,,685.624,264.152,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.305138,4.393255,685.624,264.152,722.110,261.123,-0.000234,-0.000234,4.308806,4.283023,3.951245,4.283023,-0.084449,-0.001571,0.000000,visual_sustained_left_hand
169,7.000000,0.122170,-0.284879,4.313501,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,681.595,263.008,,681.595,263.008,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.311887,4.400715,681.595,263.008,718.042,260.055,0.000718,0.000718,4.314219,4.283023,3.957612,4.283023,-0.086496,0.000750,0.000000,visual_sustained_left_hand
170,7.041667,0.110969,-0.291822,4.323020,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,677.698,260.863,,677.698,260.863,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.317873,4.408827,677.698,260.863,714.868,258.367,-0.006495,-0.006495,4.316525,4.283023,3.957612,4.283023,-0.092302,0.000934,0.000000,visual_sustained_left_hand
171,7.083333,0.105066,-0.298139,4.338654,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,675.564,259.082,,675.564,259.082,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.323915,4.422703,675.564,259.082,713.203,256.905,0.001692,0.001692,4.340346,4.283023,3.958847,4.283023,-0.082357,0.000312,0.000000,visual_sustained_left_hand
172,7.125000,0.099939,-0.303731,4.363772,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,673.634,257.781,,673.634,257.781,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.328518,4.432109,673.634,257.781,711.867,255.931,0.003940,0.003940,4.367712,4.283023,3.972782,4.283023,-0.064397,-0.008010,0.000000,visual_sustained_left_hand
173,7.166667,0.095258,-0.309536,4.401743,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,671.782,256.726,,671.782,256.726,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.333375,4.437321,671.782,256.726,710.574,255.170,0.005522,0.005522,4.407265,4.283023,3.972782,4.283023,-0.030056,-0.020986,0.000000,visual_sustained_right_hand
174,7.208333,0.094977,-0.314691,4.425813,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,671.516,255.577,,671.516,255.577,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.338891,4.444457,671.516,255.577,710.619,254.219,0.004813,0.004813,4.430626,4.283023,3.972782,4.283023,-0.013831,-0.022362,0.000000,visual_sustained_right_hand
175,7.250000,0.096410,-0.318379,4.438793,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,671.898,254.662,,671.898,254.662,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.346416,4.450432,671.898,254.662,711.289,253.456,-0.011038,-0.011038,4.427755,4.283023,3.980274,4.283023,-0.022677,-0.016678,0.000000,visual_sustained_right_hand
176,7.291667,0.102235,-0.325057,4.445796,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,673.772,252.622,,673.772,252.622,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.354125,4.458217,673.772,252.622,713.365,251.555,-0.014310,-0.014310,4.431486,4.283023,3.980274,4.283023,-0.026731,-0.011171,0.000000,visual_sustained_right_hand
177,7.333333,0.114340,-0.331928,4.448335,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,677.749,250.415,,677.749,250.415,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.360488,4.458564,677.749,250.415,717.360,249.224,-0.007287,-0.007287,4.441048,4.283023,3.957030,4.283023,-0.017516,-0.009218,0.000000,visual_sustained_right_hand
178,7.375000,0.133232,-0.339516,4.449569,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,683.974,247.941,,683.974,247.941,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.366466,4.461496,683.974,247.941,723.386,246.649,0.004063,0.004063,4.453632,4.283023,3.955870,4.283023,-0.007865,-0.011143,0.000000,visual_sustained_right_hand
179,7.416667,0.155608,-0.347437,4.449864,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,691.356,245.334,,691.356,245.334,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.369071,4.463961,691.356,245.334,730.516,244.068,-0.015498,-0.015498,4.434366,4.283023,3.955870,4.283023,-0.029595,-0.014257,0.000000,visual_sustained_right_hand
180,7.458333,0.179318,-0.350373,4.448819,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,699.195,244.338,,699.195,244.338,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.371327,4.469067,699.195,244.338,738.148,243.336,-0.021534,-0.021534,4.427285,4.283023,3.957030,4.283023,-0.041782,-0.017286,0.000000,visual_sustained_right_hand
181,7.500000,0.203441,-0.350258,4.440562,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,707.283,244.161,,707.283,244.161,,,626.774,floor,generic_floor_candidates_from_read_only_human_sites,0.000000,0.000000,0,1,0,0,0,0,hand,left,left_hand,left_hand,-0.371310,4.478760,707.283,244.161,745.936,243.169,-0.024025,-0.024025,4.416537,4.283023,3.965291,4.283023,-0.062223,-0.016342,0.000000,visual_sustained_right_hand
