frame,raw_render_area_px,visible_object_area_px,raw_overlap_px,raw_overlap_precision,final_changed_area_px,final_overlap_px,final_overlap_precision,clip_to_visible_object,respect_human_occlusion,used_visible_line_fallback
87,26059,41605,4210,0.161556,859,859,1.000000,1,1,0
88,26139,35843,4472,0.171085,872,872,1.000000,1,1,0
89,26226,42157,4331,0.165141,731,731,1.000000,1,1,0
90,26517,35757,3987,0.150356,751,751,1.000000,1,1,0
91,26716,41274,3871,0.144894,700,700,1.000000,1,1,0
92,26498,37643,3372,0.127255,554,554,1.000000,1,1,0
93,26126,36809,3491,0.133622,487,487,1.000000,1,1,0
94,26063,35954,3648,0.139969,598,598,1.000000,1,1,0
95,25681,37408,3544,0.138001,559,559,1.000000,1,1,0
96,25418,36266,3257,0.128138,618,618,1.000000,1,1,0
97,25311,35990,2605,0.102920,543,543,1.000000,1,1,0
98,25427,36723,2944,0.115782,544,544,1.000000,1,1,0
99,25650,35635,3085,0.120273,574,574,1.000000,1,1,0
100,25980,36396,2333,0.089800,456,456,1.000000,1,1,0
101,26402,35132,1898,0.071888,454,454,1.000000,1,1,0
102,26726,31763,2188,0.081868,369,369,1.000000,1,1,0
103,26900,34337,1936,0.071970,510,510,1.000000,1,1,0
104,27424,34808,2040,0.074387,261,261,1.000000,1,1,0
105,27814,35014,2664,0.095779,609,609,1.000000,1,1,0
106,28296,34679,2294,0.081072,508,508,1.000000,1,1,0
107,28511,37066,2398,0.084108,616,616,1.000000,1,1,0
108,28712,36380,2077,0.072339,482,482,1.000000,1,1,0
109,28689,34625,1476,0.051448,743,743,1.000000,1,1,0
110,28957,30308,1041,0.035950,241,241,1.000000,1,1,0
111,29280,34545,553,0.018887,211,211,1.000000,1,1,0
112,29610,30307,359,0.012124,66,66,1.000000,1,1,0
113,29862,34292,661,0.022135,102,102,1.000000,1,1,0
114,30143,27556,347,0.011512,162,162,1.000000,1,1,0
115,30372,27875,1035,0.034077,131,131,1.000000,1,1,0
116,30154,28331,358,0.011872,14,14,1.000000,1,1,0
117,30138,34151,1194,0.039618,200,200,1.000000,1,1,0
118,30410,32645,887,0.029168,16,16,1.000000,1,1,0
119,30684,33241,1402,0.045692,19,19,1.000000,1,1,0
120,30811,31622,933,0.030281,10,10,1.000000,1,1,0
121,30963,31424,558,0.018022,11,11,1.000000,1,1,0
122,30873,36942,578,0.018722,28,28,1.000000,1,1,0
123,30892,32544,586,0.018969,95,95,1.000000,1,1,0
124,30641,32580,592,0.019321,121,121,1.000000,1,1,0
125,29889,36463,133,0.004450,129,129,1.000000,1,1,0
126,28552,30906,344,0.012048,232,232,1.000000,1,1,0
127,27230,32975,517,0.018986,177,177,1.000000,1,1,0
128,28800,33546,676,0.023472,147,147,1.000000,1,1,0
129,29990,35981,1179,0.039313,99,99,1.000000,1,1,0
130,30030,35271,1518,0.050549,169,169,1.000000,1,1,0
131,29807,39755,1316,0.044151,101,101,1.000000,1,1,0
132,29204,35557,1296,0.044377,158,158,1.000000,1,1,0
133,28153,38441,1080,0.038362,137,137,1.000000,1,1,0
134,27112,38122,738,0.027220,188,188,1.000000,1,1,0
135,25814,34740,774,0.029984,146,146,1.000000,1,1,0
136,24676,40057,1033,0.041863,238,238,1.000000,1,1,0
137,23511,40308,653,0.027774,118,118,1.000000,1,1,0
138,23019,35920,1631,0.070855,331,331,1.000000,1,1,0
139,22363,39192,2348,0.104995,412,412,1.000000,1,1,0
140,21438,36558,3011,0.140452,651,651,1.000000,1,1,0
141,20259,32664,2357,0.116343,507,507,1.000000,1,1,0
142,19414,27614,2347,0.120892,522,522,1.000000,1,1,0
143,18833,29579,1221,0.064833,249,249,1.000000,1,1,0
144,18560,27380,301,0.016218,85,85,1.000000,1,1,0
145,18428,33467,508,0.027567,193,193,1.000000,1,1,0
146,18312,30724,1860,0.101573,158,158,1.000000,1,1,0
147,18407,31387,1670,0.090726,139,139,1.000000,1,1,0
148,18994,29161,892,0.046962,70,70,1.000000,1,1,0
149,19591,29119,733,0.037415,156,156,1.000000,1,1,0
150,20332,31335,508,0.024985,117,117,1.000000,1,1,0
151,21185,32379,353,0.016663,87,87,1.000000,1,1,0
152,22130,31418,60,0.002711,0,0,,1,1,0
153,22982,33751,635,0.027630,67,67,1.000000,1,1,0
154,23747,33324,141,0.005938,74,74,1.000000,1,1,0
155,24208,30913,103,0.004255,0,0,,1,1,0
156,24070,36383,58,0.002410,0,0,,1,1,0
157,23471,28044,24,0.001023,0,0,,1,1,0
158,22830,31150,28,0.001226,0,0,,1,1,0
159,22390,29396,231,0.010317,0,0,,1,1,0
160,22230,27621,439,0.019748,2,2,1.000000,1,1,0
161,21967,32727,856,0.038968,35,35,1.000000,1,1,0
162,21644,34970,454,0.020976,0,0,,1,1,0
163,21204,35209,473,0.022307,0,0,,1,1,0
164,20827,33801,244,0.011716,0,0,,1,1,0
165,19628,37421,1291,0.065773,371,371,1.000000,1,1,0
166,19444,29204,1124,0.057807,327,327,1.000000,1,1,0
167,19500,33769,1438,0.073744,312,312,1.000000,1,1,0
168,19542,34821,939,0.048050,71,71,1.000000,1,1,0
169,19895,28756,1129,0.056748,69,69,1.000000,1,1,0
170,20577,29169,588,0.028576,12,12,1.000000,1,1,0
171,20911,27341,679,0.032471,45,45,1.000000,1,1,0
172,21441,29315,129,0.006017,12,12,1.000000,1,1,0
173,21638,34491,1722,0.079582,53,53,1.000000,1,1,0
174,21847,30966,757,0.034650,23,23,1.000000,1,1,0
175,22039,31866,1034,0.046917,29,29,1.000000,1,1,0
176,22172,29800,414,0.018672,15,15,1.000000,1,1,0
177,22180,32215,1094,0.049324,0,0,,1,1,0
178,22184,31283,837,0.037730,0,0,,1,1,0
179,22193,32775,983,0.044293,0,0,,1,1,0
180,22278,34426,805,0.036134,0,0,,1,1,0
181,22256,36501,1453,0.065286,11,11,1.000000,1,1,0
182,22276,33692,939,0.042153,11,11,1.000000,1,1,0
183,22315,35004,1149,0.051490,16,16,1.000000,1,1,0
184,22373,34783,1429,0.063872,22,22,1.000000,1,1,0
185,22444,35759,1213,0.054046,31,31,1.000000,1,1,0
186,22511,33856,728,0.032340,38,38,1.000000,1,1,0
187,22578,33281,770,0.034104,33,33,1.000000,1,1,0
188,22651,32906,756,0.033376,39,39,1.000000,1,1,0
189,22667,33911,805,0.035514,52,52,1.000000,1,1,0
190,22732,33485,744,0.032729,57,57,1.000000,1,1,0
191,22748,33862,749,0.032926,52,52,1.000000,1,1,0
192,22824,33919,772,0.033824,54,54,1.000000,1,1,0
193,22877,34295,698,0.030511,31,31,1.000000,1,1,0
194,22961,32813,643,0.028004,35,35,1.000000,1,1,0
195,23010,33459,451,0.019600,14,14,1.000000,1,1,0
196,23043,34404,802,0.034804,38,38,1.000000,1,1,0
197,23078,32937,747,0.032368,38,38,1.000000,1,1,0
198,23075,33081,770,0.033369,41,41,1.000000,1,1,0
199,23080,29978,969,0.041984,33,33,1.000000,1,1,0
200,23212,30360,786,0.033862,32,32,1.000000,1,1,0
201,23235,38875,752,0.032365,32,32,1.000000,1,1,0
202,23283,34403,636,0.027316,21,21,1.000000,1,1,0
203,23285,34241,651,0.027958,31,31,1.000000,1,1,0
204,23308,33829,443,0.019006,26,26,1.000000,1,1,0
205,23293,34550,298,0.012794,0,0,,1,1,0
206,23295,33816,285,0.012234,0,0,,1,1,0
207,23294,34523,276,0.011849,0,0,,1,1,0
208,23294,31429,268,0.011505,0,0,,1,1,0
209,23295,33674,591,0.025370,32,32,1.000000,1,1,0
210,23296,33085,583,0.025026,46,46,1.000000,1,1,0
211,23291,34379,919,0.039457,85,85,1.000000,1,1,0
212,23290,29270,1282,0.055045,83,83,1.000000,1,1,0
213,23290,29329,1201,0.051567,68,68,1.000000,1,1,0
214,23287,33790,991,0.042556,41,41,1.000000,1,1,0
215,23334,35209,1238,0.053056,51,51,1.000000,1,1,0
216,23347,35362,1172,0.050199,79,79,1.000000,1,1,0
217,23347,35206,1048,0.044888,29,29,1.000000,1,1,0
218,23289,34159,611,0.026236,16,16,1.000000,1,1,0
219,23287,36076,998,0.042857,14,14,1.000000,1,1,0
220,23291,36163,1016,0.043622,18,18,1.000000,1,1,0
221,23349,32840,1302,0.055763,18,18,1.000000,1,1,0
222,23307,33080,928,0.039816,11,11,1.000000,1,1,0
223,23091,36181,1069,0.046295,21,21,1.000000,1,1,0
224,22687,35193,706,0.031119,6,6,1.000000,1,1,0
225,22226,35570,819,0.036849,6,6,1.000000,1,1,0
226,21147,30701,316,0.014943,0,0,,1,1,0
227,20511,36404,390,0.019014,2,2,1.000000,1,1,0
228,20627,37088,427,0.020701,59,59,1.000000,1,1,0
229,21129,35908,147,0.006957,3,3,1.000000,1,1,0
230,21558,35593,485,0.022497,32,32,1.000000,1,1,0
231,21811,35198,538,0.024666,33,33,1.000000,1,1,0
232,22047,35123,446,0.020230,131,131,1.000000,1,1,0
233,22216,35798,657,0.029573,116,116,1.000000,1,1,0
234,22404,34432,590,0.026335,75,75,1.000000,1,1,0
235,22338,28667,785,0.035142,25,25,1.000000,1,1,0
236,22442,27251,847,0.037742,150,150,1.000000,1,1,0
237,22300,34031,744,0.033363,27,27,1.000000,1,1,0
238,22305,27998,244,0.010939,0,0,,1,1,0
239,22285,35772,573,0.025712,20,20,1.000000,1,1,0
240,21946,33397,492,0.022419,22,22,1.000000,1,1,0
