frame,time,stage_label,r_center_u,r_center_v,r_depth,r_support,r_contact,r_smooth_xy,r_smooth_z,r_reg,E_visual,E_depth,E_support,E_contact,E_smooth,E_reg,E_total,contact_active,audio_contact_frame
41,1.666667,stage4_anchor_depth_final,0.000000000,0.000000000,2.090438333,,,0.014795673,0.001293789,0.282024190,0.000000000,4.369932425,0.000000000,0.000000000,0.000220586,0.079537644,4.449690655,0,0
42,1.708333,stage4_anchor_depth_final,0.000000000,0.000000000,2.031283333,,,0.009316104,0.001307205,0.273935300,0.000000000,4.126111980,0.000000000,0.000000000,0.000088499,0.075040549,4.201241028,0,0
43,1.750000,stage4_anchor_depth_final,0.000000000,0.000000000,2.024706667,,,0.005317409,0.001299155,0.273021955,0.000000000,4.099437086,0.000000000,0.000000000,0.000029963,0.074540988,4.174008036,0,0
44,1.791667,stage4_anchor_depth_final,0.000000000,0.000000000,2.062471667,,,0.002181740,0.001324647,0.278063656,0.000000000,4.253789376,0.000000000,0.000000000,0.000006515,0.077319397,4.331115287,0,0
45,1.833333,stage4_anchor_depth_final,0.000000000,0.000000000,2.119033333,,,0.006133362,0.001331802,0.285649893,0.000000000,4.490302268,0.000000000,0.000000000,0.000039392,0.081595861,4.571937521,0,0
46,1.875000,stage4_anchor_depth_final,0.000000000,0.000000000,2.203920000,,,0.014117597,0.001299603,0.297213652,0.000000000,4.857263366,0.000000000,0.000000000,0.000200995,0.088335955,4.945800317,0,0
47,1.916667,stage4_anchor_depth_final,0.000000000,0.000000000,2.261451667,,,0.024970236,0.001265614,0.305388525,0.000000000,5.114163641,0.000000000,0.000000000,0.000625114,0.093262151,5.208050906,0,0
48,1.958333,stage4_anchor_depth_final,0.000000000,0.000000000,2.348765000,,,0.035210714,0.001249068,0.318112828,0.000000000,5.516697025,0.000000000,0.000000000,0.001241355,0.101195772,5.619134151,0,0
49,2.000000,stage4_anchor_depth_final,0.000000000,0.000000000,2.416901667,,,0.041718931,0.001288870,0.328924232,0.000000000,5.841413666,0.000000000,0.000000000,0.001742130,0.108191151,5.951346947,0,0
50,2.041667,stage4_anchor_depth_final,0.000000000,0.000000000,2.435375000,,0.865390000,0.023152577,0.001330460,0.332544315,0.000000000,5.931051391,0.000000000,0.748899852,0.000537812,0.110585722,6.791074776,1,0
51,2.083333,stage4_anchor_depth_final,0.000000000,0.000000000,2.426783333,,,0.030365529,0.001358188,0.329741340,0.000000000,5.889277347,0.000000000,0.000000000,0.000923910,0.108729351,5.998930608,0,0
52,2.125000,stage4_anchor_depth_final,0.000000000,0.000000000,2.421920000,,0.071689895,0.029269949,0.001374287,0.327799757,0.000000000,5.865696486,0.000000000,0.005139441,0.000858619,0.107452681,5.979147226,1,0
53,2.166667,stage4_anchor_depth_final,0.000000000,0.000000000,2.398186667,,0.062780259,0.024800804,0.001381443,0.323673917,0.000000000,5.751299288,0.000000000,0.003941361,0.000616988,0.104764804,5.860622442,1,0
54,2.208333,stage4_anchor_depth_final,0.000000000,0.000000000,2.405328333,,,0.019675335,-0.001647535,0.324038736,0.000000000,5.785604391,0.000000000,0.000000000,0.000389833,0.105001102,5.890995327,0,0
55,2.250000,stage4_anchor_depth_final,0.000000000,0.000000000,2.393441667,,,0.014092546,-0.001647535,0.322090069,0.000000000,5.728563012,0.000000000,0.000000000,0.000201314,0.103742012,5.832506338,0,0
56,2.291667,stage4_anchor_depth_final,0.000000000,0.000000000,2.388385000,,,0.011613529,-0.001622491,0.321151163,0.000000000,5.704382908,0.000000000,0.000000000,0.000137507,0.103138070,5.807658485,0,0
57,2.333333,stage4_anchor_depth_final,0.000000000,0.000000000,2.370921667,,,0.005680670,-0.001632330,0.318694034,0.000000000,5.621269549,0.000000000,0.000000000,0.000034935,0.101565887,5.722870371,0,0
58,2.375000,stage4_anchor_depth_final,0.000000000,0.000000000,2.314803333,,,0.004798109,-0.001615783,0.311101357,0.000000000,5.358314472,0.000000000,0.000000000,0.000025633,0.096784054,5.455124159,0,0
59,2.416667,stage4_anchor_depth_final,0.000000000,0.000000000,2.252676667,,,0.007185154,-0.001626963,0.302833874,0.000000000,5.074552165,0.000000000,0.000000000,0.000054273,0.091708355,5.166314793,0,0
60,2.458333,stage4_anchor_depth_final,0.000000000,0.000000000,2.202316667,,,0.017809560,-0.001652454,0.296364284,0.000000000,4.850198700,0.000000000,0.000000000,0.000319911,0.087831789,4.938350400,0,0
61,2.500000,stage4_anchor_depth_final,0.000000000,0.000000000,2.166248333,,,0.031475738,-0.001709250,0.292305924,0.000000000,4.692631842,0.000000000,0.000000000,0.000993644,0.085442753,4.779068238,0,0
62,2.541667,stage4_anchor_depth_final,0.000000000,0.000000000,2.087306667,,0.388535285,0.042079000,-0.001644404,0.283101408,0.000000000,4.356849121,0.000000000,0.150959668,0.001773346,0.080146407,4.589728542,1,0
63,2.583333,stage4_anchor_depth_final,0.000000000,0.000000000,2.071320000,,0.050034756,0.031560550,-0.001599683,0.282313174,0.000000000,4.290366542,0.000000000,0.002503477,0.000998627,0.079700728,4.373569375,1,0
64,2.625000,stage4_anchor_depth_final,0.000000000,0.000000000,2.035870000,,1.346907708,0.026695410,-0.001570614,0.276369497,0.000000000,4.144766657,0.000000000,1.814160375,0.000715112,0.076380099,6.036022242,1,0
65,2.666667,stage4_anchor_depth_final,0.000000000,0.000000000,2.037686667,,0.380541034,0.033837589,-0.001554067,0.275392534,0.000000000,4.152166952,0.000000000,0.144811479,0.001147398,0.075841048,4.373966876,1,0
66,2.708333,stage4_anchor_depth_final,0.000000000,0.000000000,2.054275000,,0.337686467,0.021574809,-0.001546017,0.277019683,0.000000000,4.220045776,0.000000000,0.114032150,0.000467863,0.076739905,4.411285693,1,0
67,2.750000,stage4_anchor_depth_final,0.000000000,0.000000000,2.057073333,,,0.018662818,-0.003381382,0.276990790,0.000000000,4.231550699,0.000000000,0.000000000,0.000359735,0.076723898,4.308634331,0,0
68,2.791667,stage4_anchor_depth_final,0.000000000,0.000000000,2.058171667,,,0.013608351,-0.003378699,0.276891099,0.000000000,4.236070609,0.000000000,0.000000000,0.000196603,0.076668681,4.312935893,0,0
69,2.833333,stage4_anchor_depth_final,0.000000000,0.000000000,2.104700000,,,0.008160720,-0.003378699,0.283027478,0.000000000,4.429762090,0.000000000,0.000000000,0.000078013,0.080104554,4.509944657,0,0
70,2.875000,stage4_anchor_depth_final,0.000000000,0.000000000,2.105366667,,,0.004564760,-0.003371543,0.283085820,0.000000000,4.432568801,0.000000000,0.000000000,0.000032204,0.080137582,4.512738587,0,0
71,2.916667,stage4_anchor_depth_final,0.000000000,0.000000000,2.105410000,,,0.002134907,-0.003356785,0.283124958,0.000000000,4.432751268,0.000000000,0.000000000,0.000015826,0.080159742,4.512926836,0,0
72,2.958333,stage4_anchor_depth_final,0.000000000,0.000000000,2.108666667,,,0.010823015,-0.003387643,0.283788086,0.000000000,4.446475111,0.000000000,0.000000000,0.000128614,0.080535678,4.527139403,0,0
73,3.000000,stage4_anchor_depth_final,0.000000000,0.000000000,2.088933333,,,0.021175323,-0.003420290,0.281639367,0.000000000,4.363642471,0.000000000,0.000000000,0.000460093,0.079320733,4.443423297,0,0
74,3.041667,stage4_anchor_depth_final,0.000000000,0.000000000,2.136798333,,,0.032344636,-0.003456514,0.289123511,0.000000000,4.565907117,0.000000000,0.000000000,0.001058123,0.083592404,4.650557645,0,0
75,3.083333,stage4_anchor_depth_final,0.000000000,0.000000000,2.155915000,,,0.044116047,-0.003493185,0.293594977,0.000000000,4.647969487,0.000000000,0.000000000,0.001958428,0.086198011,4.736125926,0,0
76,3.125000,stage4_anchor_depth_final,0.000000000,0.000000000,2.152356667,,-0.027490000,0.012452533,-0.003397929,0.293736130,0.000000000,4.632639221,0.000000000,0.000755700,0.000166612,0.086280914,4.719842446,1,0
77,3.166667,stage4_anchor_depth_final,0.000000000,0.000000000,2.134483333,,-0.012511308,0.031891091,-0.003333083,0.290086323,0.000000000,4.556019100,0.000000000,0.000156533,0.001028151,0.084150075,4.641353859,1,0
78,3.208333,stage4_anchor_depth_final,0.000000000,0.000000000,2.059528333,,-0.041519657,0.029492760,-0.003292834,0.279011655,0.000000000,4.241656956,0.000000000,0.001723882,0.000880666,0.077847504,4.322109007,1,0
79,3.250000,stage4_anchor_depth_final,0.000000000,0.000000000,1.988210000,,0.000000000,0.023613030,-0.003273604,0.268798836,0.000000000,3.952979004,0.000000000,0.000000000,0.000568292,0.072252814,4.025800110,1,0
80,3.291667,stage4_anchor_depth_final,0.000000000,0.000000000,1.978635000,,,0.017009335,0.005600903,0.267219608,0.000000000,3.914996463,0.000000000,0.000000000,0.000320688,0.071406319,3.986723470,0,0
81,3.333333,stage4_anchor_depth_final,0.000000000,0.000000000,1.930563333,,,0.013183443,0.005608506,0.260637740,0.000000000,3.727074784,0.000000000,0.000000000,0.000205259,0.067932031,3.795212074,0,0
82,3.375000,stage4_anchor_depth_final,0.000000000,0.000000000,1.922091667,,,0.004944199,0.005641600,0.259432449,0.000000000,3.694436375,0.000000000,0.000000000,0.000056273,0.067305196,3.761797844,0,0
83,3.416667,stage4_anchor_depth_final,0.000000000,0.000000000,1.916173333,,,0.002014453,0.005639363,0.258677408,0.000000000,3.671720243,0.000000000,0.000000000,0.000035860,0.066914001,3.738670105,0,0
84,3.458333,stage4_anchor_depth_final,0.000000000,0.000000000,1.926293333,,,0.010698720,0.005612978,0.260264850,0.000000000,3.710606006,0.000000000,0.000000000,0.000145968,0.067737792,3.778489767,0,0
85,3.500000,stage4_anchor_depth_final,0.000000000,0.000000000,2.000418333,,,0.023063058,0.005552157,0.270879490,0.000000000,4.001673508,0.000000000,0.000000000,0.000562731,0.073375698,4.075611938,0,0
86,3.541667,stage4_anchor_depth_final,0.000000000,0.000000000,2.101463333,,-0.019580386,0.035470316,0.005595984,0.285541195,0.000000000,4.416148141,0.000000000,0.000383392,0.001289458,0.081533774,4.499354765,1,0
87,3.583333,stage4_anchor_depth_final,0.000000000,0.000000000,2.192933333,,-0.012843766,0.044042063,0.005626394,0.299863518,0.000000000,4.808956604,0.000000000,0.000164962,0.001971360,0.089918130,4.901011056,1,0
88,3.625000,stage4_anchor_depth_final,0.000000000,0.000000000,2.216010000,,0.002722336,0.002911852,0.005647413,0.302839604,0.000000000,4.910700320,0.000000000,0.000007411,0.000040372,0.091711826,5.002459929,1,0
89,3.666667,stage4_anchor_depth_final,0.000000000,0.000000000,2.206606667,,-0.047084443,0.033191081,0.005659935,0.300118799,0.000000000,4.869112981,0.000000000,0.002216945,0.001133683,0.090071293,4.962534902,1,0
90,3.708333,stage4_anchor_depth_final,0.000000000,0.000000000,2.185006667,,0.000000000,0.027280235,0.005665749,0.296228877,0.000000000,4.774254133,0.000000000,0.000000000,0.000776312,0.087751548,4.862781993,1,0
91,3.750000,stage4_anchor_depth_final,0.000000000,0.000000000,2.118285000,,,0.020855725,-0.003039264,0.286598061,0.000000000,4.487131341,0.000000000,0.000000000,0.000444198,0.082138449,4.569713988,0,0
92,3.791667,stage4_anchor_depth_final,0.000000000,0.000000000,2.040918333,,,0.015686601,-0.003037475,0.275795863,0.000000000,4.165347643,0.000000000,0.000000000,0.000255296,0.076063358,4.241666297,0,0
93,3.833333,stage4_anchor_depth_final,0.000000000,0.000000000,1.976613333,,,0.008991472,-0.003053127,0.266931029,0.000000000,3.907000270,0.000000000,0.000000000,0.000090168,0.071252174,3.978342612,0,0
94,3.875000,stage4_anchor_depth_final,0.000000000,0.000000000,1.946435000,,,0.006298171,-0.003027189,0.262715170,0.000000000,3.788609209,0.000000000,0.000000000,0.000048831,0.069019261,3.857677301,0,0
95,3.916667,stage4_anchor_depth_final,0.000000000,0.000000000,1.955328333,,,0.001086123,-0.003044183,0.263896524,0.000000000,3.823308891,0.000000000,0.000000000,0.000010447,0.069641375,3.892960713,0,0
96,3.958333,stage4_anchor_depth_final,0.000000000,0.000000000,1.987800000,,,0.007038406,-0.003026742,0.268302090,0.000000000,3.951348840,0.000000000,0.000000000,0.000058700,0.071986012,4.023393552,0,0
97,4.000000,stage4_anchor_depth_final,0.000000000,0.000000000,2.028733333,,,0.022741105,-0.003124234,0.274267707,0.000000000,4.115758938,0.000000000,0.000000000,0.000526919,0.075222775,4.191508632,0,0
98,4.041667,stage4_anchor_depth_final,0.000000000,0.000000000,2.083050000,,,0.038713165,-0.003121104,0.282544479,0.000000000,4.339097303,0.000000000,0.000000000,0.001508450,0.079831383,4.420437136,0,0
99,4.083333,stage4_anchor_depth_final,0.000000000,0.000000000,2.158758333,,-0.080080000,0.051331388,-0.003022717,0.294654121,0.000000000,4.660237542,0.000000000,0.006412806,0.002644048,0.086821051,4.756115448,1,0
100,4.125000,stage4_anchor_depth_final,0.000000000,0.000000000,2.196221667,,,0.006425676,-0.002957424,0.299568221,0.000000000,4.823389609,0.000000000,0.000000000,0.000050036,0.089741119,4.913180764,0,0
101,4.166667,stage4_anchor_depth_final,0.000000000,0.000000000,2.191928333,,0.006364285,0.028838143,-0.002915385,0.297622199,0.000000000,4.804549818,0.000000000,0.000040504,0.000840138,0.088578973,4.894009434,1,0
102,4.208333,stage4_anchor_depth_final,0.000000000,0.000000000,2.200750000,,-0.033877206,0.025484372,-0.002892578,0.297831463,0.000000000,4.843300562,0.000000000,0.001147665,0.000657820,0.088703580,4.933809628,1,0
103,4.250000,stage4_anchor_depth_final,0.000000000,0.000000000,2.191851667,,0.000000000,0.020027453,-0.002881844,0.295946135,0.000000000,4.804213729,0.000000000,0.000000000,0.000409404,0.087584115,4.892207247,1,0
104,4.291667,stage4_anchor_depth_final,0.000000000,0.000000000,2.204195000,,,0.013856935,0.001048269,0.297204912,0.000000000,4.858475598,0.000000000,0.000000000,0.000193114,0.088330760,4.946999471,0,0
105,4.333333,stage4_anchor_depth_final,0.000000000,0.000000000,2.204398333,,,0.011581964,0.001050505,0.296921400,0.000000000,4.859372012,0.000000000,0.000000000,0.000135245,0.088162318,4.947669575,0,0
106,4.375000,stage4_anchor_depth_final,0.000000000,0.000000000,2.197990000,,,0.006958932,0.001054530,0.295886245,0.000000000,4.831160040,0.000000000,0.000000000,0.000049539,0.087548670,4.918758249,0,0
107,4.416667,stage4_anchor_depth_final,0.000000000,0.000000000,2.192863333,,,0.002536186,0.001059449,0.295137633,0.000000000,4.808649599,0.000000000,0.000000000,0.000007555,0.087106222,4.895763376,0,0
108,4.458333,stage4_anchor_depth_final,0.000000000,0.000000000,2.165440000,,,0.005226106,0.001070629,0.291479391,0.000000000,4.689130394,0.000000000,0.000000000,0.000028458,0.084960235,4.774119087,0,0
109,4.500000,stage4_anchor_depth_final,0.000000000,0.000000000,2.133398333,,,0.015209311,0.001032616,0.287448132,0.000000000,4.551388449,0.000000000,0.000000000,0.000232389,0.082626429,4.634247267,0,0
110,4.541667,stage4_anchor_depth_final,0.000000000,0.000000000,2.116365000,,,0.028764961,0.000973584,0.285901581,0.000000000,4.479000813,0.000000000,0.000000000,0.000828371,0.081739714,4.561568898,0,0
111,4.583333,stage4_anchor_depth_final,0.000000000,0.000000000,2.095000000,,,0.036739769,0.000992814,0.284291893,0.000000000,4.389025000,0.000000000,0.000000000,0.001350796,0.080821880,4.471197677,0,0
112,4.625000,stage4_anchor_depth_final,0.000000000,0.000000000,2.110503333,,2.707680000,0.032711939,0.001055424,0.287863786,0.000000000,4.454224320,0.000000000,7.331530982,0.001071185,0.082865559,11.869692047,1,0
113,4.666667,stage4_anchor_depth_final,0.000000000,0.000000000,2.113683333,,,0.020180888,0.001098357,0.287404610,0.000000000,4.467657234,0.000000000,0.000000000,0.000408475,0.082601410,4.550667118,0,0
114,4.708333,stage4_anchor_depth_final,0.000000000,0.000000000,2.101161667,,0.074493116,0.030586612,0.001124742,0.284484681,0.000000000,4.414880349,0.000000000,0.005549224,0.000936806,0.080931534,4.502297914,1,0
115,4.750000,stage4_anchor_depth_final,0.000000000,0.000000000,2.119455000,,0.090911979,0.026295085,0.001136817,0.286124414,0.000000000,4.492089497,0.000000000,0.008264988,0.000692724,0.081867181,4.582914389,1,0
116,4.791667,stage4_anchor_depth_final,0.000000000,0.000000000,2.128186667,,,0.019113299,-0.000733878,0.286814989,0.000000000,4.529178488,0.000000000,0.000000000,0.000365857,0.082262838,4.611807183,0,0
117,4.833333,stage4_anchor_depth_final,0.000000000,0.000000000,2.132453333,,,0.014301449,-0.000733430,0.287103187,0.000000000,4.547357219,0.000000000,0.000000000,0.000205069,0.082428240,4.629990528,0,0
118,4.875000,stage4_anchor_depth_final,0.000000000,0.000000000,2.157156667,,,0.008480445,-0.000738797,0.290284215,0.000000000,4.653324885,0.000000000,0.000000000,0.000072464,0.084264925,4.737662274,0,0
119,4.916667,stage4_anchor_depth_final,0.000000000,0.000000000,2.149128333,,,0.004405741,-0.000728958,0.289135504,0.000000000,4.618752593,0.000000000,0.000000000,0.000019942,0.083599340,4.702371875,0,0
120,4.958333,stage4_anchor_depth_final,0.000000000,0.000000000,2.162681667,,,0.001659032,-0.000704361,0.290924901,0.000000000,4.677191991,0.000000000,0.000000000,0.000003249,0.084637298,4.761832538,0,0
121,5.000000,stage4_anchor_depth_final,0.000000000,0.000000000,2.153615000,,,0.003911293,-0.000699442,0.289760947,0.000000000,4.638057568,0.000000000,0.000000000,0.000015787,0.083961407,4.722034762,0,0
122,5.041667,stage4_anchor_depth_final,0.000000000,0.000000000,2.141061667,,,0.016546620,-0.000750872,0.288397117,0.000000000,4.584145060,0.000000000,0.000000000,0.000274354,0.083172897,4.667592312,0,0
123,5.083333,stage4_anchor_depth_final,0.000000000,0.000000000,2.105061667,,,0.029432450,-0.000796935,0.284321118,0.000000000,4.431284620,0.000000000,0.000000000,0.000866904,0.080838498,4.512990023,0,0
124,5.125000,stage4_anchor_depth_final,0.000000000,0.000000000,2.104971667,,0.030211703,0.038820803,-0.000738350,0.285700690,0.000000000,4.430905717,0.000000000,0.000912747,0.001507600,0.081624884,4.514950949,1,0
125,5.166667,stage4_anchor_depth_final,0.000000000,0.000000000,2.117176667,,0.022104735,0.033759842,-0.000697206,0.288909044,0.000000000,4.482437038,0.000000000,0.000488619,0.001140213,0.083468435,4.567534306,1,0
126,5.208333,stage4_anchor_depth_final,0.000000000,0.000000000,2.125883333,,0.019562537,0.019960929,-0.000671268,0.289297377,0.000000000,4.519379947,0.000000000,0.000382693,0.000398889,0.083692972,4.603854502,1,0
127,5.250000,stage4_anchor_depth_final,0.000000000,0.000000000,2.088535000,,-0.003919747,0.031701002,-0.000655168,0.283049931,0.000000000,4.361978446,0.000000000,0.000015364,0.001005383,0.080117263,4.443116457,1,0
128,5.291667,stage4_anchor_depth_final,0.000000000,0.000000000,2.078740000,,0.047221358,0.027131465,-0.000648460,0.281031183,0.000000000,4.321159988,0.000000000,0.002229857,0.000736537,0.078978526,4.403104907,1,0
129,5.333333,stage4_anchor_depth_final,0.000000000,0.000000000,2.069140000,,,0.026376351,0.000011628,0.279146077,0.000000000,4.281340340,0.000000000,0.000000000,0.000695712,0.077922532,4.359958584,0,0
130,5.375000,stage4_anchor_depth_final,0.000000000,0.000000000,2.100261667,,,0.013320796,0.000016994,0.283167392,0.000000000,4.411099068,0.000000000,0.000000000,0.000177444,0.080183772,4.491460284,0,0
