frame,time,E_total,E_2d,E_depth,E_visual,E_mask,E_contact,E_audio,E_support,E_smooth,E_temporal,E_static,E_penetration,E_prior,E_reg,vlm_contact_gate,vlm_anchor_gate,contact_active,static_active,failure_label,contact_state,visibility_state,source
16,0.625000,1.225403041,0.000000000,0.000000000,0.000000000,0.000000000,0.204357339,,0.000000000,0.000016587,0.000016587,,,1.021029115,1.021029115,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
17,0.666667,1.125185857,0.000000000,0.000000000,0.000000000,0.000000000,0.005389028,,0.000000000,0.000012605,0.000012605,,,1.119784224,1.119784224,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
18,0.708333,1.215205566,0.000000000,0.000000000,0.000000000,0.000000000,0.006598475,,0.000000000,0.000011130,0.000011130,,,1.208595961,1.208595961,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
19,0.750000,1.261250934,0.000000000,0.000000000,0.000000000,0.000000000,0.004273629,,0.000000000,0.000010092,0.000010092,,,1.256967213,1.256967213,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
20,0.791667,1.337453643,0.000000000,0.000000000,0.000000000,0.000000000,0.021564041,,0.000000000,0.000009160,0.000009160,,,1.315880442,1.315880442,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
21,0.833333,1.415192331,0.000000000,0.000000000,0.000000000,0.000000000,0.003081249,,0.000000000,0.000006920,0.000006920,,,1.412104162,1.412104162,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
22,0.875000,1.545538329,0.000000000,0.000000000,0.000000000,0.000000000,0.006252539,,0.000000000,0.000003216,0.000003216,,,1.539282574,1.539282574,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
23,0.916667,1.673519888,0.000000000,0.000000000,0.000000000,0.000000000,0.004413476,,0.000000000,0.000006719,0.000006719,,,1.669099693,1.669099693,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
24,0.958333,1.732561630,0.000000000,0.000000000,0.000000000,0.000000000,0.002916216,,0.000000000,0.000015221,0.000015221,,,1.729630193,1.729630193,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
25,1.000000,1.800369383,0.000000000,0.000000000,0.000000000,0.000000000,0.003856162,,0.000000000,0.000018307,0.000018307,,,1.796494914,1.796494914,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
26,1.041667,1.842116178,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000019905,0.000019905,,,1.842096273,1.842096273,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
27,1.083333,1.883720979,0.000000000,0.000000000,0.000000000,0.000000000,0.003412079,,0.000000000,0.000019295,0.000019295,,,1.880289605,1.880289605,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
28,1.125000,1.883751698,0.000000000,0.000000000,0.000000000,0.000000000,0.011143336,,0.000000000,0.000016133,0.000016133,,,1.872592229,1.872592229,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
29,1.166667,1.912491600,0.000000000,0.000000000,0.000000000,0.000000000,0.027128725,,0.000000000,0.000010083,0.000010083,,,1.885352792,1.885352792,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
30,1.208333,1.909681573,0.000000000,0.000000000,0.000000000,0.000000000,0.025476629,,0.000000000,0.000007575,0.000007575,,,1.884197369,1.884197369,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
31,1.250000,1.901090607,0.000000000,0.000000000,0.000000000,0.000000000,0.018078416,,0.000000000,0.000006285,0.000006285,,,1.883005906,1.883005906,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
32,1.291667,1.847198472,0.000000000,0.000000000,0.000000000,0.000000000,0.001779574,,0.000000000,0.000005328,0.000005328,,,1.845413570,1.845413570,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
33,1.333333,1.837507186,0.000000000,0.000000000,0.000000000,0.000000000,0.005042562,,0.000000000,0.000004343,0.000004343,,,1.832460281,1.832460281,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
34,1.375000,1.860107524,0.000000000,0.000000000,0.000000000,0.000000000,0.000991368,,0.000000000,0.000002441,0.000002441,,,1.859113715,1.859113715,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
35,1.416667,1.909262524,0.000000000,0.000000000,0.000000000,0.000000000,0.001096603,,0.000000000,0.000001693,0.000001693,,,1.908164228,1.908164228,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
36,1.458333,1.952726452,0.000000000,0.000000000,0.000000000,0.000000000,0.000079977,,0.000000000,0.000001882,0.000001882,,,1.952644593,1.952644593,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
37,1.500000,1.953340499,0.000000000,0.000000000,0.000000000,0.000000000,0.010149555,,0.000000000,0.000002092,0.000002092,,,1.943188852,1.943188852,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
38,1.541667,1.887265053,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000002285,0.000002285,,,1.887262768,1.887262768,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
39,1.583333,1.832689862,0.000000000,0.000000000,0.000000000,0.000000000,0.000566297,,0.000000000,0.000002579,0.000002579,,,1.832120986,1.832120986,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
40,1.625000,1.752045290,0.000000000,0.000000000,0.000000000,0.000000000,0.001799796,,0.000000000,0.000003038,0.000003038,,,1.750242456,1.750242456,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
41,1.666667,1.645663894,0.000000000,0.000000000,0.000000000,0.000000000,0.020419838,,0.000000000,0.000004755,0.000004755,,,1.625239301,1.625239301,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
42,1.708333,1.557466620,0.000000000,0.000000000,0.000000000,0.000000000,0.018074114,,0.000000000,0.000007019,0.000007019,,,1.539385487,1.539385487,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
43,1.750000,1.554338846,0.000000000,0.000000000,0.000000000,0.000000000,0.023911983,,0.000000000,0.000009868,0.000009868,,,1.530416995,1.530416995,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
44,1.791667,1.605187873,0.000000000,0.000000000,0.000000000,0.000000000,0.019598880,,0.000000000,0.000012099,0.000012099,,,1.585576894,1.585576894,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
45,1.833333,1.674586719,0.000000000,0.000000000,0.000000000,0.000000000,0.009260790,,0.000000000,0.000015279,0.000015279,,,1.665310650,1.665310650,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
46,1.875000,1.789772720,0.000000000,0.000000000,0.000000000,0.000000000,0.004143883,,0.000000000,0.000021615,0.000021615,,,1.785607222,1.785607222,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
47,1.916667,1.865102403,0.000000000,0.000000000,0.000000000,0.000000000,0.003125816,,0.000000000,0.000065965,0.000065965,,,1.861910622,1.861910622,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
48,1.958333,1.992695475,0.000000000,0.000000000,0.000000000,0.000000000,0.000607130,,0.000000000,0.000212293,0.000212293,,,1.991876052,1.991876052,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
49,2.000000,2.101563859,0.000000000,0.000000000,0.000000000,0.000000000,0.000262667,,0.000000000,0.000282782,0.000282782,,,2.101018410,2.101018410,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
50,2.041667,2.136795873,0.000000000,0.000000000,0.000000000,0.000000000,0.007488999,,0.000000000,0.000284122,0.000284122,,,2.129022752,2.129022752,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
51,2.083333,2.104765353,0.000000000,0.000000000,0.000000000,0.000000000,0.000126833,,0.000000000,0.000267055,0.000267055,,,2.104371465,2.104371465,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
52,2.125000,2.095111600,0.000000000,0.000000000,0.000000000,0.000000000,0.001122250,,0.000000000,0.000255977,0.000255977,,,2.093733373,2.093733373,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
53,2.166667,2.056221258,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000240867,0.000240867,,,2.055980391,2.055980391,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
54,2.208333,2.105285386,0.000000000,0.000000000,0.000000000,0.000000000,0.013127660,,0.000000000,0.000226447,0.000226447,,,2.091931279,2.091931279,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
55,2.250000,2.116738125,0.000000000,0.000000000,0.000000000,0.000000000,0.026246916,,0.000000000,0.000198255,0.000198255,,,2.090292954,2.090292954,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
56,2.291667,2.121988960,0.000000000,0.000000000,0.000000000,0.000000000,0.029475396,,0.000000000,0.000300378,0.000300378,,,2.092213186,2.092213186,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
57,2.333333,2.092999865,0.000000000,0.000000000,0.000000000,0.000000000,0.025766670,,0.000000000,0.000234351,0.000234351,,,2.066998844,2.066998844,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
58,2.375000,1.996611317,0.000000000,0.000000000,0.000000000,0.000000000,0.023907035,,0.000000000,0.000226112,0.000226112,,,1.972478170,1.972478170,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
59,2.416667,1.886097675,0.000000000,0.000000000,0.000000000,0.000000000,0.023348757,,0.000000000,0.000247668,0.000247668,,,1.862501250,1.862501250,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
60,2.458333,1.783326363,0.000000000,0.000000000,0.000000000,0.000000000,0.012676283,,0.000000000,0.000143464,0.000143464,,,1.770506616,1.770506616,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
61,2.500000,1.721187607,0.000000000,0.000000000,0.000000000,0.000000000,0.023446653,,0.000000000,0.000138026,0.000138026,,,1.697602928,1.697602928,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
62,2.541667,1.570653315,0.000000000,0.000000000,0.000000000,0.000000000,0.003368758,,0.000000000,0.000031546,0.000031546,,,1.567253011,1.567253011,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
63,2.583333,1.562941551,0.000000000,0.000000000,0.000000000,0.000000000,0.015772848,,0.000000000,0.000035669,0.000035669,,,1.547133034,1.547133034,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
64,2.625000,1.485058366,0.000000000,0.000000000,0.000000000,0.000000000,0.000449270,,0.000000000,0.000036439,0.000036439,,,1.484572657,1.484572657,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
65,2.666667,1.510389545,0.000000000,0.000000000,0.000000000,0.000000000,0.023348451,,0.000000000,0.000038363,0.000038363,,,1.487002731,1.487002731,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
66,2.708333,1.516174349,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000042199,0.000042199,,,1.516132150,1.516132150,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
67,2.750000,1.547419279,0.000000000,0.000000000,0.000000000,0.000000000,0.010277093,,0.000000000,0.000052203,0.000052203,,,1.537089983,1.537089983,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
68,2.791667,1.578502771,0.000000000,0.000000000,0.000000000,0.000000000,0.022998936,,0.000000000,0.000150018,0.000150018,,,1.555353817,1.555353817,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
69,2.833333,1.663724284,0.000000000,0.000000000,0.000000000,0.000000000,0.023908891,,0.000000000,0.000191648,0.000191648,,,1.639623745,1.639623745,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
70,2.875000,1.673829599,0.000000000,0.000000000,0.000000000,0.000000000,0.022444235,,0.000000000,0.000209193,0.000209193,,,1.651176171,1.651176171,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
71,2.916667,1.670763963,0.000000000,0.000000000,0.000000000,0.000000000,0.012392588,,0.000000000,0.000217029,0.000217029,,,1.658154346,1.658154346,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
72,2.958333,1.671024159,0.000000000,0.000000000,0.000000000,0.000000000,0.009249054,,0.000000000,0.000225521,0.000225521,,,1.661549584,1.661549584,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
73,3.000000,1.623369921,0.000000000,0.000000000,0.000000000,0.000000000,0.000048930,,0.000000000,0.000237734,0.000237734,,,1.623083257,1.623083257,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
74,3.041667,1.693550398,0.000000000,0.000000000,0.000000000,0.000000000,0.003124251,,0.000000000,0.000268667,0.000268667,,,1.690157480,1.690157480,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
75,3.083333,1.730283132,0.000000000,0.000000000,0.000000000,0.000000000,0.000741582,,0.000000000,0.000383976,0.000383976,,,1.729157574,1.729157574,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
76,3.125000,1.743484130,0.000000000,0.000000000,0.000000000,0.000000000,0.000007557,,0.000000000,0.000387937,0.000387937,,,1.743088636,1.743088636,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
77,3.166667,1.735707320,0.000000000,0.000000000,0.000000000,0.000000000,0.000612464,,0.000000000,0.000382473,0.000382473,,,1.734712383,1.734712383,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
78,3.208333,1.647373548,0.000000000,0.000000000,0.000000000,0.000000000,0.000200506,,0.000000000,0.000376186,0.000376186,,,1.646796856,1.646796856,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
79,3.250000,1.573580768,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000366636,0.000366636,,,1.573214132,1.573214132,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
80,3.291667,1.546957601,0.000000000,0.000000000,0.000000000,0.000000000,0.000075533,,0.000000000,0.000349056,0.000349056,,,1.546533012,1.546533012,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
81,3.333333,1.476372822,0.000000000,0.000000000,0.000000000,0.000000000,0.012182199,,0.000000000,0.000300128,0.000300128,,,1.463890495,1.463890495,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
82,3.375000,1.437820701,0.000000000,0.000000000,0.000000000,0.000000000,0.000999635,,0.000000000,0.000082759,0.000082759,,,1.436738307,1.436738307,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
83,3.416667,1.407952259,0.000000000,0.000000000,0.000000000,0.000000000,0.000014784,,0.000000000,0.000070951,0.000070951,,,1.407866524,1.407866524,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
84,3.458333,1.398016758,0.000000000,0.000000000,0.000000000,0.000000000,0.004456898,,0.000000000,0.000065689,0.000065689,,,1.393494171,1.393494171,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
85,3.500000,1.466771849,0.000000000,0.000000000,0.000000000,0.000000000,0.003478994,,0.000000000,0.000057761,0.000057761,,,1.463235094,1.463235094,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
86,3.541667,1.582928045,0.000000000,0.000000000,0.000000000,0.000000000,0.002205617,,0.000000000,0.000049702,0.000049702,,,1.580672726,1.580672726,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
87,3.583333,1.697437619,0.000000000,0.000000000,0.000000000,0.000000000,0.001341171,,0.000000000,0.000019371,0.000019371,,,1.696077077,1.696077077,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
88,3.625000,1.708340081,0.000000000,0.000000000,0.000000000,0.000000000,0.000019071,,0.000000000,0.000012758,0.000012758,,,1.708308252,1.708308252,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
89,3.666667,1.671326838,0.000000000,0.000000000,0.000000000,0.000000000,0.001985861,,0.000000000,0.000007270,0.000007270,,,1.669333707,1.669333707,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
90,3.708333,1.618601080,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000005740,0.000005740,,,1.618595340,1.618595340,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
91,3.750000,1.559889803,0.000000000,0.000000000,0.000000000,0.000000000,0.009288333,,0.000000000,0.000005892,0.000005892,,,1.550595578,1.550595578,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
92,3.791667,1.481219951,0.000000000,0.000000000,0.000000000,0.000000000,0.016410379,,0.000000000,0.000041141,0.000041141,,,1.464768431,1.464768431,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
93,3.833333,1.409020120,0.000000000,0.000000000,0.000000000,0.000000000,0.014910119,,0.000000000,0.000105931,0.000105931,,,1.394004070,1.394004070,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
94,3.875000,1.374616235,0.000000000,0.000000000,0.000000000,0.000000000,0.004749415,,0.000000000,0.000126057,0.000126057,,,1.369740763,1.369740763,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
95,3.916667,1.399981133,0.000000000,0.000000000,0.000000000,0.000000000,0.006322158,,0.000000000,0.000134881,0.000134881,,,1.393524094,1.393524094,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
96,3.958333,1.446046267,0.000000000,0.000000000,0.000000000,0.000000000,0.000521940,,0.000000000,0.000144041,0.000144041,,,1.445380286,1.445380286,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
97,4.000000,1.498376672,0.000000000,0.000000000,0.000000000,0.000000000,0.001708252,,0.000000000,0.000156237,0.000156237,,,1.496512183,1.496512183,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
98,4.041667,1.569860305,0.000000000,0.000000000,0.000000000,0.000000000,0.000140494,,0.000000000,0.000180389,0.000180389,,,1.569539422,1.569539422,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
99,4.083333,1.694106622,0.000000000,0.000000000,0.000000000,0.000000000,0.000064144,,0.000000000,0.000209251,0.000209251,,,1.693833227,1.693833227,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
100,4.125000,1.763356918,0.000000000,0.000000000,0.000000000,0.000000000,0.000003877,,0.000000000,0.000207061,0.000207061,,,1.763145980,1.763145980,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
101,4.166667,1.769007037,0.000000000,0.000000000,0.000000000,0.000000000,0.000258438,,0.000000000,0.000197670,0.000197670,,,1.768550929,1.768550929,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
102,4.208333,1.801832784,0.000000000,0.000000000,0.000000000,0.000000000,0.000470239,,0.000000000,0.000189227,0.000189227,,,1.801173318,1.801173318,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
103,4.250000,1.809688168,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000177541,0.000177541,,,1.809510627,1.809510627,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
104,4.291667,1.838163011,0.000000000,0.000000000,0.000000000,0.000000000,0.009511126,,0.000000000,0.000154870,0.000154870,,,1.828497015,1.828497015,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
105,4.333333,1.835302819,0.000000000,0.000000000,0.000000000,0.000000000,0.006144992,,0.000000000,0.000128190,0.000128190,,,1.829029637,1.829029637,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
106,4.375000,1.832544955,0.000000000,0.000000000,0.000000000,0.000000000,0.015772597,,0.000000000,0.000100893,0.000100893,,,1.816671465,1.816671465,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
107,4.416667,1.823180898,0.000000000,0.000000000,0.000000000,0.000000000,0.020558398,,0.000000000,0.000093361,0.000093361,,,1.802529139,1.802529139,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
108,4.458333,1.760442642,0.000000000,0.000000000,0.000000000,0.000000000,0.011800260,,0.000000000,0.000087220,0.000087220,,,1.748555162,1.748555162,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
109,4.500000,1.687304949,0.000000000,0.000000000,0.000000000,0.000000000,0.007410627,,0.000000000,0.000080487,0.000080487,,,1.679813835,1.679813835,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
110,4.541667,1.632411613,0.000000000,0.000000000,0.000000000,0.000000000,0.001725073,,0.000000000,0.000064037,0.000064037,,,1.630622503,1.630622503,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
111,4.583333,1.626322932,0.000000000,0.000000000,0.000000000,0.000000000,0.042489165,,0.000000000,0.000001811,0.000001811,,,1.583831956,1.583831956,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
112,4.625000,1.678552787,0.000000000,0.000000000,0.000000000,0.000000000,0.073315310,,0.000000000,0.000000358,0.000000358,,,1.605237119,1.605237119,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
113,4.666667,1.601347238,0.000000000,0.000000000,0.000000000,0.000000000,0.000015801,,0.000000000,0.000001016,0.000001016,,,1.601330421,1.601330421,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
114,4.708333,1.599823717,0.000000000,0.000000000,0.000000000,0.000000000,0.019193609,,0.000000000,0.000002230,0.000002230,,,1.580627878,1.580627878,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
115,4.750000,1.613178169,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000003874,0.000003874,,,1.613174295,1.613174295,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
116,4.791667,1.649606057,0.000000000,0.000000000,0.000000000,0.000000000,0.006698440,,0.000000000,0.000005637,0.000005637,,,1.642901980,1.642901980,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
117,4.833333,1.677267915,0.000000000,0.000000000,0.000000000,0.000000000,0.013070663,,0.000000000,0.000007851,0.000007851,,,1.664189401,1.664189401,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
118,4.875000,1.726221610,0.000000000,0.000000000,0.000000000,0.000000000,0.012843916,,0.000000000,0.000009343,0.000009343,,,1.713368351,1.713368351,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
119,4.916667,1.718283630,0.000000000,0.000000000,0.000000000,0.000000000,0.010332519,,0.000000000,0.000010273,0.000010273,,,1.707940838,1.707940838,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
120,4.958333,1.744516562,0.000000000,0.000000000,0.000000000,0.000000000,0.010897898,,0.000000000,0.000010963,0.000010963,,,1.733607701,1.733607701,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
121,5.000000,1.729409615,0.000000000,0.000000000,0.000000000,0.000000000,0.010971306,,0.000000000,0.000011996,0.000011996,,,1.718426313,1.718426313,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
122,5.041667,1.691870401,0.000000000,0.000000000,0.000000000,0.000000000,0.005030214,,0.000000000,0.000014027,0.000014027,,,1.686826160,1.686826160,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
123,5.083333,1.614125080,0.000000000,0.000000000,0.000000000,0.000000000,0.000001270,,0.000000000,0.000020339,0.000020339,,,1.614103471,1.614103471,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
124,5.125000,1.655253643,0.000000000,0.000000000,0.000000000,0.000000000,0.050989704,,0.000000000,0.000111544,0.000111544,,,1.604152395,1.604152395,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
125,5.166667,1.634482578,0.000000000,0.000000000,0.000000000,0.000000000,0.007329415,,0.000000000,0.000124228,0.000124228,,,1.627028935,1.627028935,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
126,5.208333,1.640788027,0.000000000,0.000000000,0.000000000,0.000000000,0.001795810,,0.000000000,0.000128279,0.000128279,,,1.638863938,1.638863938,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
127,5.250000,1.587334433,0.000000000,0.000000000,0.000000000,0.000000000,0.000006467,,0.000000000,0.000129175,0.000129175,,,1.587198791,1.587198791,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
128,5.291667,1.583891481,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000128032,0.000128032,,,1.583763449,1.583763449,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
129,5.333333,1.587834435,0.000000000,0.000000000,0.000000000,0.000000000,0.001913713,,0.000000000,0.000122887,0.000122887,,,1.585797835,1.585797835,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
