frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,z_da3_raw,depth_conf,source
156,5.166667,-0.695612,0.174029,7.487824,1.000000,0.000000,0.000000,0.000000,0.143869,shared_fullimg_cam,755.352,591.199,42.326,6.689577,0.084261,L1_L2ground
157,5.200000,-0.702900,0.170150,7.528130,1.000000,0.000000,0.000000,0.000000,0.140741,shared_fullimg_cam,754.315,589.790,41.184,6.737681,0.082830,L1_L2ground
158,5.233333,-0.709109,0.171517,7.568543,1.000000,0.000000,0.000000,0.000000,0.141496,shared_fullimg_cam,753.606,589.922,41.184,6.807794,0.083360,L1_L2ground
159,5.266667,-0.718848,0.192942,7.606996,1.000000,0.000000,0.000000,0.000000,0.142357,shared_fullimg_cam,751.829,595.874,41.225,6.859624,0.087145,L1_L2ground
160,5.300000,-0.730042,0.234303,7.641211,1.000000,0.000000,0.000000,0.000000,0.148356,shared_fullimg_cam,749.534,607.548,42.770,6.835704,0.086557,L1_L2ground
161,5.333333,-0.728697,0.325589,7.668674,1.000000,0.000000,0.000000,0.000000,0.150619,shared_fullimg_cam,750.674,633.529,43.267,6.966493,0.112862,L1_L2ground
162,5.366667,-0.729202,0.400098,7.686618,1.000000,0.000000,0.000000,0.000000,0.151872,shared_fullimg_cam,751.018,654.664,43.525,6.879671,0.101409,L1_L2ground
163,5.400000,-0.739731,0.487197,7.691892,1.000000,0.000000,0.000000,0.000000,0.151355,shared_fullimg_cam,748.146,679.530,43.347,10.170575,0.209802,L1_L2ground
164,5.433333,-0.735071,0.495299,7.680967,1.000000,0.000000,0.000000,0.000000,0.150261,shared_fullimg_cam,749.181,682.052,43.095,10.305162,0.244177,L1_L2ground
165,5.466667,-0.735069,0.609128,7.653430,1.000000,0.000000,0.000000,0.000000,0.150619,shared_fullimg_cam,748.423,715.327,43.353,7.127110,0.109077,L1_L2ground
166,5.500000,-0.739808,0.729904,7.612850,1.000000,0.000000,0.000000,0.000000,0.158304,shared_fullimg_cam,745.924,751.210,45.808,6.690531,0.109001,L1_L2ground
167,5.533333,-0.704533,0.649307,7.562494,1.000000,0.000000,0.000000,0.000000,0.151963,shared_fullimg_cam,754.774,729.139,44.266,6.779367,0.108581,L1_L2ground
168,5.566667,-0.679895,0.543148,7.505169,1.000000,0.000000,0.000000,0.000000,0.145156,shared_fullimg_cam,760.438,699.424,42.606,7.007503,0.165757,L1_L2ground
169,5.600000,-0.676213,0.531061,7.443295,1.000000,0.000000,0.000000,0.000000,0.144213,shared_fullimg_cam,759.869,697.172,42.681,7.057928,0.131802,L1_L2ground
170,5.633333,-0.639610,0.445303,7.378750,1.000000,0.000000,0.000000,0.000000,0.136930,shared_fullimg_cam,769.046,672.944,40.880,7.589610,0.145988,L1_L2ground
171,5.666667,-0.601047,0.370174,7.313138,1.000000,0.000000,0.000000,0.000000,0.141386,shared_fullimg_cam,778.949,651.506,42.589,6.970268,0.119333,L1_L2ground
172,5.700000,-0.577732,0.310806,7.248245,1.000000,0.000000,0.000000,0.000000,0.142997,shared_fullimg_cam,784.414,634.461,43.460,6.814968,0.144890,L1_L2ground
173,5.733333,-0.569501,0.301700,7.185660,1.000000,0.000000,0.000000,0.000000,0.142225,shared_fullimg_cam,785.408,632.492,43.602,6.796481,0.122967,L1_L2ground
174,5.766667,-0.540374,0.282401,7.126614,1.000000,0.000000,0.000000,0.000000,0.140190,shared_fullimg_cam,792.965,627.293,43.334,6.797891,0.115462,L1_L2ground
175,5.800000,-0.523082,0.269329,7.072104,1.000000,0.000000,0.000000,0.000000,0.137580,shared_fullimg_cam,797.064,623.894,42.855,6.711410,0.108257,L1_L2ground
176,5.833333,-0.503002,0.283158,7.022952,1.000000,0.000000,0.000000,0.000000,0.145228,shared_fullimg_cam,802.222,628.819,45.554,6.671588,0.136620,L1_L2ground
177,5.866667,-0.499684,0.287046,6.979812,1.000000,0.000000,0.000000,0.000000,0.140594,shared_fullimg_cam,802.294,630.595,44.373,6.678926,0.200673,L1_L2ground
178,5.900000,-0.491110,0.135375,6.943077,1.000000,0.000000,0.000000,0.000000,0.139350,shared_fullimg_cam,804.180,582.952,44.213,6.673774,0.170578,L1_L2ground
179,5.933333,-0.494158,0.127471,6.912656,1.000000,0.000000,0.000000,0.000000,0.138601,shared_fullimg_cam,802.523,580.622,44.169,6.670531,0.139130,L1_L2ground
180,5.966667,-0.496205,-0.017467,6.888141,1.000000,0.000000,0.000000,0.000000,0.137168,shared_fullimg_cam,801.308,534.414,43.868,6.661544,0.132525,L1_L2ground
181,6.000000,-0.506031,-0.148844,6.868941,1.000000,0.000000,0.000000,0.000000,0.136081,shared_fullimg_cam,797.713,492.265,43.642,6.664611,0.116047,L1_L2ground
182,6.033333,-0.496141,-0.248137,6.854303,1.000000,0.000000,0.000000,0.000000,0.133402,shared_fullimg_cam,800.545,460.251,42.874,6.722050,0.126368,L1_L2ground
183,6.066667,-0.490941,-0.331416,6.843366,1.000000,0.000000,0.000000,0.000000,0.135245,shared_fullimg_cam,801.964,433.316,43.536,6.750525,0.160269,L1_L2ground
184,6.100000,-0.493023,-0.337684,6.835184,1.000000,0.000000,0.000000,0.000000,0.134283,shared_fullimg_cam,801.104,431.168,43.278,6.796246,0.155277,L1_L2ground
185,6.133333,-0.490653,-0.410329,6.828717,1.000000,0.000000,0.000000,0.000000,0.132643,shared_fullimg_cam,801.718,407.630,42.790,6.861091,0.116153,L1_L2ground
186,6.166667,-0.489643,-0.460603,6.822890,1.000000,0.000000,0.000000,0.000000,0.132477,shared_fullimg_cam,801.909,391.285,42.773,6.876948,0.124271,L1_L2ground
187,6.200000,-0.485478,-0.487409,6.816642,1.000000,0.000000,0.000000,0.000000,0.130824,shared_fullimg_cam,803.110,382.486,42.278,6.906687,0.103280,L1_L2ground
188,6.233333,-0.485715,-0.487016,6.808947,1.000000,0.000000,0.000000,0.000000,0.131876,shared_fullimg_cam,802.856,382.435,42.666,6.879798,0.104757,L1_L2ground
189,6.266667,-0.485230,-0.502384,6.798819,1.000000,0.000000,0.000000,0.000000,0.132711,shared_fullimg_cam,802.779,377.221,43.000,6.899658,0.093623,L1_L2ground
190,6.300000,-0.486939,-0.507391,6.785299,1.000000,0.000000,0.000000,0.000000,0.134557,shared_fullimg_cam,801.911,375.271,43.685,6.890362,0.093441,L1_L2ground
191,6.333333,-0.499357,-0.481103,6.767465,1.000000,0.000000,0.000000,0.000000,0.131045,shared_fullimg_cam,797.452,383.394,42.657,6.910775,0.100063,L1_L2ground
192,6.366667,-0.495860,-0.431796,6.744430,1.000000,0.000000,0.000000,0.000000,0.130513,shared_fullimg_cam,798.039,398.964,42.629,6.833342,0.126757,L1_L2ground
193,6.400000,-0.491544,-0.371357,6.715361,1.000000,0.000000,0.000000,0.000000,0.128170,shared_fullimg_cam,798.754,418.180,42.045,6.876184,0.183399,L1_L2ground
194,6.433333,-0.487062,-0.368436,6.679486,1.000000,0.000000,0.000000,0.000000,0.126255,shared_fullimg_cam,799.366,418.489,41.639,6.874149,0.180910,L1_L2ground
195,6.466667,-0.484036,-0.365304,6.636247,1.000000,0.000000,0.000000,0.000000,0.126043,shared_fullimg_cam,799.324,418.737,41.840,6.892757,0.169213,L1_L2ground
196,6.500000,-0.473860,-0.283959,6.585341,1.000000,0.000000,0.000000,0.000000,0.126089,shared_fullimg_cam,801.486,445.011,42.179,7.036444,0.116648,L1_L2ground
197,6.533333,-0.472566,-0.189865,6.526761,1.000000,0.000000,0.000000,0.000000,0.125415,shared_fullimg_cam,800.500,475.917,42.330,7.184078,0.144681,L1_L2ground
198,6.566667,-0.471980,-0.083826,6.460747,1.000000,0.000000,0.000000,0.000000,0.122668,shared_fullimg_cam,799.070,511.418,41.826,7.271143,0.168787,L1_L2ground
199,6.600000,-0.465546,-0.082802,6.388083,1.000000,0.000000,0.000000,0.000000,0.121219,shared_fullimg_cam,799.458,511.446,41.802,7.368849,0.168743,L1_L2ground
200,6.633333,-0.456921,0.030393,6.310446,1.000000,0.000000,0.000000,0.000000,0.123653,shared_fullimg_cam,800.494,550.610,43.166,8.021061,0.167197,L1_L2ground
201,6.666667,-0.444165,0.164406,6.230571,1.000000,0.000000,0.000000,0.000000,0.122411,shared_fullimg_cam,802.959,598.128,43.280,9.163604,0.168029,L1_L2ground
202,6.700000,-0.443074,0.318146,6.152849,1.000000,0.000000,0.000000,0.000000,0.115649,shared_fullimg_cam,801.366,653.906,41.406,11.374721,0.163191,L1_L2ground
203,6.733333,-0.438833,0.321011,6.084063,1.000000,0.000000,0.000000,0.000000,0.114475,shared_fullimg_cam,801.108,656.231,41.449,11.696010,0.166147,L1_L2ground
204,6.766667,-0.431839,0.482515,6.034065,1.000000,0.000000,0.000000,0.000000,0.118917,shared_fullimg_cam,802.345,716.156,43.414,8.708518,0.334480,L1_L2ground
205,6.800000,-0.439797,0.674805,6.016624,1.000000,0.000000,0.000000,0.000000,0.117453,shared_fullimg_cam,798.974,787.071,43.004,7.677594,0.762574,L1_L2ground
206,6.833333,-0.441366,0.857245,6.055830,1.000000,0.000000,0.000000,0.000000,0.115585,shared_fullimg_cam,799.446,851.837,42.046,6.438368,0.897579,L1_L2ground
207,6.866667,-0.466459,0.836292,6.237276,1.000000,0.000000,0.000000,0.000000,0.121212,shared_fullimg_cam,795.254,835.365,42.810,6.625572,0.881724,L1_L2ground
208,6.900000,-0.493387,0.791671,6.412983,1.000000,0.000000,0.000000,0.000000,0.123371,shared_fullimg_cam,790.518,811.945,42.379,7.017285,0.858349,L1_L2ground
209,6.933333,-0.508157,0.804531,6.556911,1.000000,0.000000,0.000000,0.000000,0.125905,shared_fullimg_cam,789.276,810.296,42.300,7.025008,0.802036,L1_L2ground
210,6.966667,-0.533045,0.767253,6.653913,1.000000,0.000000,0.000000,0.000000,0.127886,shared_fullimg_cam,783.525,794.014,42.339,7.056345,0.545109,L1_L2ground
211,7.000000,-0.553619,0.737191,6.700463,1.000000,0.000000,0.000000,0.000000,0.129817,shared_fullimg_cam,777.987,782.366,42.680,7.146681,0.419364,L1_L2ground
212,7.033333,-0.570230,0.735697,6.699073,1.000000,0.000000,0.000000,0.000000,0.128869,shared_fullimg_cam,772.487,781.925,42.377,7.130719,0.397831,L1_L2ground
213,7.066667,-0.577538,0.745649,6.656004,1.000000,0.000000,0.000000,0.000000,0.129615,shared_fullimg_cam,768.855,786.784,42.898,7.109393,0.497010,L1_L2ground
214,7.100000,-0.571436,0.738062,6.580175,1.000000,0.000000,0.000000,0.000000,0.128685,shared_fullimg_cam,768.695,787.088,43.081,7.014274,0.529224,L1_L2ground
215,7.133333,-0.577705,0.755004,6.484247,1.000000,0.000000,0.000000,0.000000,0.124725,shared_fullimg_cam,763.735,796.499,42.373,6.853858,0.438179,L1_L2ground
216,7.166667,-0.594530,0.799110,6.384452,1.000000,0.000000,0.000000,0.000000,0.127787,shared_fullimg_cam,754.862,815.727,44.092,6.636077,0.581372,L1_L2ground
217,7.200000,-0.601398,0.849024,6.299502,1.000000,0.000000,0.000000,0.000000,0.118632,shared_fullimg_cam,749.694,836.900,41.485,6.560777,0.583881,L1_L2ground
218,7.233333,-0.599479,0.844498,6.253746,1.000000,0.000000,0.000000,0.000000,0.119797,shared_fullimg_cam,748.831,837.478,42.199,6.560123,0.593294,L1_L2ground
219,7.266667,-0.605851,0.852946,6.238208,1.000000,0.000000,0.000000,0.000000,0.117084,shared_fullimg_cam,746.055,841.202,41.346,6.552703,0.631698,L1_L2ground
220,7.300000,-0.621943,0.837568,6.270745,1.000000,0.000000,0.000000,0.000000,0.122702,shared_fullimg_cam,741.512,834.237,43.105,6.576684,0.692416,L1_L2ground
221,7.333333,-0.638384,0.823776,6.286378,1.000000,0.000000,0.000000,0.000000,0.118054,shared_fullimg_cam,736.294,828.672,41.369,6.591947,0.724223,L1_L2ground
222,7.366667,-0.650790,0.824225,6.282259,1.000000,0.000000,0.000000,0.000000,0.116824,shared_fullimg_cam,731.797,829.019,40.965,6.595710,0.738815,L1_L2ground
223,7.400000,-0.660767,0.840812,6.261701,1.000000,0.000000,0.000000,0.000000,0.117138,shared_fullimg_cam,727.538,835.803,41.210,6.567778,0.718708,L1_L2ground
224,7.433333,-0.659952,0.838379,6.234271,1.000000,0.000000,0.000000,0.000000,0.116719,shared_fullimg_cam,726.803,836.245,41.243,6.562483,0.725776,L1_L2ground
225,7.466667,-0.663920,0.847963,6.221014,1.000000,0.000000,0.000000,0.000000,0.111367,shared_fullimg_cam,724.901,840.270,39.436,6.547959,0.521498,L1_L2ground
226,7.500000,-0.678965,0.840901,6.282413,1.000000,0.000000,0.000000,0.000000,0.115216,shared_fullimg_cam,721.923,834.859,40.400,6.550089,0.445519,L1_L2ground
227,7.533333,-0.705567,0.831584,6.383495,1.000000,0.000000,0.000000,0.000000,0.118446,shared_fullimg_cam,716.513,826.975,40.875,6.548636,0.385816,L1_L2ground
228,7.566667,-0.725411,0.833065,6.453439,1.000000,0.000000,0.000000,0.000000,0.118033,shared_fullimg_cam,712.378,824.370,40.291,6.547306,0.356203,L1_L2ground
229,7.600000,-0.731591,0.833352,6.463986,1.000000,0.000000,0.000000,0.000000,0.118015,shared_fullimg_cam,710.676,824.004,40.219,6.550121,0.353750,L1_L2ground
230,7.633333,-0.736053,0.837556,6.429175,1.000000,0.000000,0.000000,0.000000,0.119860,shared_fullimg_cam,707.797,826.982,41.069,6.556450,0.359185,L1_L2ground
231,7.666667,-0.741658,0.835829,6.405339,1.000000,0.000000,0.000000,0.000000,0.124603,shared_fullimg_cam,704.931,827.456,42.853,6.573004,0.358180,L1_L2ground
232,7.700000,-0.755998,0.834620,6.415675,1.000000,0.000000,0.000000,0.000000,0.124775,shared_fullimg_cam,700.418,826.578,42.843,6.576718,0.362244,L1_L2ground
233,7.733333,-0.765780,0.837821,6.437136,1.000000,0.000000,0.000000,0.000000,0.124762,shared_fullimg_cam,697.936,826.718,42.696,6.588643,0.363533,L1_L2ground
234,7.766667,-0.781415,0.842152,6.465585,1.000000,0.000000,0.000000,0.000000,0.124463,shared_fullimg_cam,693.762,826.932,42.406,6.583461,0.369126,L1_L2ground
235,7.800000,-0.797090,0.846233,6.504646,1.000000,0.000000,0.000000,0.000000,0.121391,shared_fullimg_cam,690.052,826.591,41.111,6.588961,0.365474,L1_L2ground
236,7.833333,-0.811053,0.851344,6.538819,1.000000,0.000000,0.000000,0.000000,0.116887,shared_fullimg_cam,686.759,826.815,39.379,6.578349,0.381034,L1_L2ground
237,7.866667,-0.820898,0.852795,6.552248,1.000000,0.000000,0.000000,0.000000,0.117496,shared_fullimg_cam,684.009,826.715,39.503,6.575455,0.384366,L1_L2ground
238,7.900000,-0.827312,0.855303,6.547976,1.000000,0.000000,0.000000,0.000000,0.116109,shared_fullimg_cam,681.671,827.746,39.062,6.570974,0.390855,L1_L2ground
239,7.933333,-0.828513,0.855280,6.532157,1.000000,0.000000,0.000000,0.000000,0.115730,shared_fullimg_cam,680.592,828.435,39.029,6.564781,0.399506,L1_L2ground
240,7.966667,-0.833469,0.856818,6.506728,1.000000,0.000000,0.000000,0.000000,0.115233,shared_fullimg_cam,677.822,830.083,39.013,6.547517,0.421753,L1_L2ground
241,8.000000,-0.837511,0.857318,6.482163,1.000000,0.000000,0.000000,0.000000,0.114450,shared_fullimg_cam,675.379,831.352,38.895,6.543179,0.443656,L1_L2ground
242,8.033333,-0.843375,0.855789,6.460560,1.000000,0.000000,0.000000,0.000000,0.115359,shared_fullimg_cam,672.428,831.805,39.335,6.511212,0.462077,L1_L2ground
