frame,time,left_detected,left_wrist_x,left_wrist_y,left_wrist_z,left_palm_x,left_palm_y,left_palm_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z,left_index_tip_x,left_index_tip_y,left_index_tip_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,left_ring_tip_x,left_ring_tip_y,left_ring_tip_z,left_pinky_tip_x,left_pinky_tip_y,left_pinky_tip_z,right_detected,right_wrist_x,right_wrist_y,right_wrist_z,right_palm_x,right_palm_y,right_palm_z,right_thumb_tip_x,right_thumb_tip_y,right_thumb_tip_z,right_index_tip_x,right_index_tip_y,right_index_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,right_ring_tip_x,right_ring_tip_y,right_ring_tip_z,right_pinky_tip_x,right_pinky_tip_y,right_pinky_tip_z
44,1.833333,1,0.418874,0.384074,1.849304,0.434669,0.448448,1.838565,0.487357,0.475466,1.806777,0.487369,0.521583,1.827611,0.479397,0.540107,1.827943,0.473235,0.532367,1.851030,0.457870,0.515581,1.863048,1,0.012593,-0.139696,1.909057,0.024643,-0.180875,1.857386,0.077874,-0.214541,1.850827,0.074632,-0.202265,1.861739,0.069129,-0.175957,1.867108,0.071741,-0.162403,1.870765,0.063872,-0.151943,1.863542
45,1.875000,1,0.419095,0.383698,1.849581,0.433811,0.448797,1.839817,0.485696,0.476565,1.805828,0.483904,0.524580,1.827270,0.475526,0.542799,1.828655,0.471103,0.534301,1.851506,0.457209,0.516108,1.864269,1,0.012998,-0.140837,1.909585,0.025889,-0.183102,1.859405,0.080049,-0.212597,1.853424,0.076671,-0.204067,1.865116,0.070119,-0.177015,1.869201,0.073243,-0.162707,1.872750,0.064187,-0.152911,1.865632
46,1.916667,1,0.418983,0.383843,1.850987,0.433631,0.449017,1.841576,0.485141,0.477221,1.806216,0.482630,0.526115,1.828542,0.474243,0.544118,1.830696,0.470981,0.534968,1.853250,0.457882,0.515947,1.866305,1,0.012844,-0.141404,1.911411,0.026872,-0.184650,1.861084,0.081497,-0.212472,1.856059,0.078897,-0.205861,1.867819,0.071928,-0.177699,1.869771,0.074363,-0.162792,1.874186,0.065282,-0.153575,1.867393
47,1.958333,1,0.418996,0.383906,1.851724,0.433709,0.449177,1.843190,0.484983,0.477598,1.806833,0.482069,0.526975,1.830023,0.473720,0.544864,1.832594,0.471265,0.535243,1.854925,0.458661,0.515712,1.868125,1,0.013200,-0.142240,1.912387,0.027564,-0.185728,1.862362,0.082214,-0.213402,1.858062,0.080193,-0.206930,1.870586,0.073796,-0.178256,1.869513,0.074741,-0.163013,1.875358,0.066455,-0.154099,1.868763
48,2.000000,1,0.419050,0.383904,1.852105,0.433878,0.449296,1.844305,0.484814,0.477778,1.807021,0.481492,0.527648,1.830805,0.473077,0.545483,1.833503,0.471283,0.535568,1.855793,0.459102,0.515689,1.869168,1,0.013606,-0.143246,1.913095,0.028131,-0.186799,1.863495,0.082239,-0.214588,1.859369,0.080068,-0.207504,1.873775,0.074867,-0.179113,1.869761,0.074379,-0.163752,1.876754,0.067302,-0.154847,1.869957
49,2.041667,1,0.419375,0.384153,1.853189,0.434148,0.449367,1.844845,0.484704,0.477753,1.806805,0.481032,0.528145,1.830745,0.472475,0.545958,1.833347,0.471188,0.535907,1.855802,0.459277,0.515858,1.869366,1,0.014253,-0.143952,1.914181,0.028668,-0.188161,1.864670,0.081876,-0.215573,1.860236,0.079074,-0.208168,1.877054,0.074914,-0.180438,1.871072,0.073553,-0.165066,1.878395,0.067775,-0.156027,1.871010
50,2.083333,1,0.419633,0.384214,1.854205,0.434496,0.449363,1.844688,0.484904,0.477458,1.806449,0.481217,0.528089,1.830014,0.472505,0.545973,1.832216,0.471319,0.535996,1.855041,0.459256,0.516105,1.868669,1,0.014689,-0.144737,1.914917,0.029180,-0.189826,1.865821,0.081761,-0.216307,1.860998,0.078075,-0.209180,1.879961,0.074521,-0.182126,1.872880,0.072737,-0.166764,1.879833,0.068059,-0.157610,1.871724
51,2.125000,1,0.419604,0.384467,1.853485,0.434831,0.449261,1.843726,0.485552,0.476869,1.806222,0.482517,0.526973,1.829010,0.473718,0.545134,1.830380,0.471912,0.535532,1.853700,0.459021,0.516303,1.867079,1,0.014920,-0.145456,1.914113,0.029687,-0.191657,1.866790,0.082434,-0.217031,1.862016,0.077421,-0.210373,1.882348,0.074453,-0.183954,1.874300,0.072335,-0.168625,1.880607,0.068369,-0.159436,1.871902
52,2.166667,1,0.419974,0.384409,1.853575,0.435120,0.449053,1.842071,0.486679,0.476044,1.806511,0.485065,0.524454,1.828498,0.476385,0.543160,1.828647,0.473073,0.534252,1.852337,0.458633,0.516298,1.864965,1,0.015724,-0.146608,1.914609,0.030139,-0.193460,1.867384,0.083827,-0.218029,1.863302,0.077015,-0.211356,1.884008,0.074965,-0.185665,1.874740,0.072330,-0.170481,1.880369,0.068624,-0.161268,1.871349
53,2.208333,1,0.419927,0.384509,1.852829,0.435493,0.448735,1.839946,0.488375,0.475006,1.807743,0.488769,0.520438,1.829196,0.480627,0.539875,1.827978,0.474943,0.531932,1.851585,0.458380,0.515910,1.862860,1,0.015949,-0.147464,1.913641,0.030338,-0.194987,1.867313,0.085378,-0.219417,1.864207,0.076750,-0.211785,1.884319,0.075770,-0.186978,1.873859,0.072380,-0.172138,1.878818,0.068443,-0.162843,1.869824
54,2.250000,1,0.419708,0.384587,1.851889,0.436098,0.448321,1.837533,0.490599,0.473737,1.809747,0.493204,0.515420,1.830869,0.486095,0.535548,1.828394,0.477532,0.528720,1.851410,0.458608,0.515106,1.860934,1,0.016096,-0.148438,1.912731,0.030144,-0.196052,1.866411,0.086699,-0.221026,1.864004,0.076581,-0.211639,1.882869,0.076494,-0.187692,1.871603,0.072318,-0.173349,1.875963,0.067533,-0.164009,1.867370
55,2.291667,1,0.419359,0.384729,1.849848,0.436784,0.447935,1.835176,0.492746,0.472470,1.811438,0.497126,0.511018,1.832158,0.491150,0.531559,1.828721,0.480083,0.525713,1.851027,0.459183,0.514274,1.859047,1,0.015955,-0.149308,1.910983,0.029665,-0.196718,1.864972,0.087829,-0.222448,1.862707,0.076412,-0.211288,1.880203,0.076992,-0.187851,1.868507,0.072258,-0.173976,1.872482,0.065936,-0.164794,1.864565
56,2.333333,1,0.419037,0.384981,1.848631,0.437177,0.447767,1.833510,0.493948,0.471694,1.811747,0.499058,0.509141,1.831839,0.493652,0.529732,1.827862,0.481422,0.524380,1.849878,0.459575,0.513982,1.857328,1,0.015808,-0.150052,1.909994,0.029179,-0.197362,1.863788,0.088948,-0.223370,1.861183,0.076238,-0.211221,1.877543,0.077263,-0.187758,1.865734,0.072303,-0.174192,1.869567,0.064186,-0.165400,1.862234
57,2.375000,1,0.418959,0.385232,1.847072,0.437239,0.447882,1.833118,0.494088,0.471625,1.810884,0.499003,0.510030,1.830213,0.493390,0.530416,1.826133,0.481517,0.524929,1.848486,0.459816,0.514255,1.856409,1,0.015789,-0.150779,1.908486,0.029009,-0.198454,1.863729,0.090175,-0.223838,1.860545,0.076342,-0.211714,1.875939,0.077357,-0.187792,1.864548,0.072418,-0.174395,1.868297,0.063158,-0.166071,1.860999
58,2.416667,1,0.418852,0.385149,1.849072,0.437475,0.448138,1.834008,0.494057,0.471913,1.810145,0.498753,0.511920,1.828809,0.492632,0.532047,1.824860,0.481878,0.525997,1.847945,0.460807,0.514458,1.856820,1,0.015867,-0.151861,1.910828,0.029412,-0.200177,1.865092,0.091440,-0.224044,1.861268,0.077141,-0.212757,1.875697,0.077379,-0.188275,1.865524,0.072483,-0.174924,1.869044,0.063308,-0.166974,1.861059
59,2.458333,1,0.419862,0.385294,1.850476,0.438236,0.448363,1.835438,0.494514,0.472120,1.810108,0.499655,0.513092,1.828393,0.493269,0.533046,1.824613,0.483560,0.526365,1.848466,0.463034,0.514157,1.858185,1,0.017319,-0.152960,1.912420,0.030414,-0.202267,1.867296,0.092390,-0.224169,1.862756,0.078759,-0.214209,1.876281,0.077408,-0.189447,1.868120,0.072319,-0.175967,1.871280,0.064174,-0.168191,1.862129
60,2.500000,1,0.420583,0.385508,1.851130,0.439067,0.448504,1.836169,0.495042,0.472126,1.809734,0.500959,0.513255,1.827940,0.494591,0.533188,1.824306,0.485526,0.526206,1.848740,0.465374,0.513767,1.859067,1,0.018333,-0.153759,1.913420,0.031696,-0.204281,1.869328,0.092688,-0.224624,1.864002,0.080844,-0.215970,1.876647,0.077410,-0.191279,1.870978,0.071851,-0.177442,1.873814,0.064725,-0.169630,1.863548
61,2.541667,1,0.420903,0.385460,1.851393,0.439304,0.448558,1.835144,0.495162,0.471835,1.807878,0.501410,0.512597,1.826172,0.495135,0.532743,1.822462,0.486121,0.526180,1.847152,0.466082,0.514013,1.857885,1,0.018922,-0.154860,1.914079,0.032808,-0.205944,1.870457,0.092445,-0.225996,1.864528,0.083042,-0.218056,1.875754,0.077385,-0.193339,1.872824,0.071314,-0.178926,1.875448,0.064258,-0.170961,1.864599
62,2.583333,1,0.421354,0.385928,1.850038,0.439060,0.448554,1.832588,0.495275,0.471122,1.804986,0.501246,0.511207,1.823375,0.495117,0.531773,1.819213,0.485500,0.526320,1.843845,0.465111,0.514929,1.854724,1,0.019761,-0.155403,1.912629,0.033537,-0.207181,1.870517,0.092101,-0.228442,1.864485,0.085529,-0.220592,1.872943,0.077519,-0.195079,1.873197,0.071174,-0.179998,1.875664,0.063127,-0.171893,1.864846
63,2.625000,1,0.421659,0.386498,1.848158,0.439171,0.448626,1.830225,0.496089,0.470252,1.802907,0.501762,0.509639,1.821228,0.495966,0.530591,1.816569,0.485566,0.526233,1.841068,0.464569,0.515704,1.851901,1,0.020246,-0.155741,1.910619,0.033954,-0.207999,1.869786,0.092008,-0.231326,1.864096,0.088486,-0.223488,1.868554,0.077992,-0.196237,1.872411,0.071770,-0.180608,1.874702,0.062361,-0.172448,1.864292
64,2.666667,1,0.421664,0.386988,1.846947,0.440195,0.448922,1.829591,0.497641,0.469804,1.803155,0.503581,0.508581,1.821143,0.498380,0.529704,1.816421,0.487610,0.525713,1.840936,0.466226,0.515613,1.851667,1,0.020256,-0.156071,1.909286,0.034258,-0.208492,1.868721,0.092366,-0.233500,1.863391,0.091494,-0.226150,1.864154,0.078724,-0.196907,1.871059,0.072962,-0.180973,1.873172,0.062450,-0.172864,1.863263
65,2.708333,1,0.422697,0.387151,1.847282,0.441688,0.449425,1.830397,0.499205,0.470068,1.805257,0.505925,0.507835,1.822932,0.501543,0.529043,1.818631,0.490808,0.524761,1.843217,0.469339,0.514771,1.853729,1,0.021528,-0.156887,1.909464,0.034664,-0.208866,1.867729,0.093332,-0.234190,1.862556,0.094343,-0.228403,1.860826,0.079538,-0.197361,1.869659,0.074214,-0.181303,1.871709,0.063004,-0.173349,1.862169
66,2.750000,1,0.422977,0.387738,1.846359,0.442758,0.449978,1.831237,0.500100,0.470783,1.807357,0.507719,0.506392,1.825257,0.504326,0.527849,1.821576,0.493613,0.523206,1.846027,0.472005,0.513678,1.856008,1,0.021702,-0.156991,1.908404,0.035330,-0.209366,1.867081,0.094894,-0.233762,1.862196,0.097579,-0.231273,1.857862,0.080387,-0.197919,1.868576,0.075130,-0.181727,1.870799,0.063639,-0.174011,1.861326
67,2.791667,1,0.423287,0.387926,1.845547,0.443192,0.450416,1.831420,0.500434,0.471405,1.808350,0.508928,0.503767,1.827033,0.506621,0.525671,1.823912,0.495734,0.520920,1.848002,0.473695,0.512536,1.857148,1,0.022128,-0.157652,1.907367,0.036231,-0.210079,1.866852,0.096738,-0.233257,1.862748,0.101344,-0.235533,1.854428,0.081238,-0.198767,1.867945,0.075753,-0.182283,1.870555,0.064449,-0.174846,1.860850
68,2.833333,1,0.423711,0.388207,1.845070,0.443521,0.450637,1.831289,0.500807,0.471544,1.808558,0.510184,0.500925,1.827901,0.508809,0.523272,1.825091,0.497687,0.518575,1.848884,0.475062,0.511511,1.857213,1,0.022675,-0.158264,1.906820,0.037142,-0.210889,1.866961,0.098439,-0.233326,1.863968,0.104618,-0.240715,1.850799,0.082024,-0.199818,1.867662,0.076354,-0.182931,1.870646,0.065636,-0.175751,1.860593
69,2.875000,1,0.424111,0.388285,1.845270,0.444113,0.450652,1.831347,0.501426,0.471277,1.808675,0.511545,0.499437,1.828018,0.510596,0.522043,1.825126,0.499316,0.517406,1.848964,0.476229,0.511062,1.856815,1,0.023004,-0.158906,1.907065,0.037813,-0.211722,1.867415,0.099815,-0.234081,1.865456,0.106114,-0.246818,1.846890,0.082808,-0.200844,1.867655,0.077181,-0.183661,1.870666,0.067215,-0.176707,1.860325
70,2.916667,1,0.424518,0.388298,1.845701,0.444764,0.450579,1.831794,0.501924,0.471043,1.808930,0.512329,0.499989,1.827796,0.511152,0.522669,1.824479,0.499873,0.518003,1.848711,0.476612,0.511496,1.856512,1,0.023348,-0.159629,1.907657,0.038157,-0.212641,1.868321,0.100951,-0.235438,1.867081,0.105402,-0.254464,1.842056,0.083706,-0.201716,1.867965,0.078317,-0.184498,1.870497,0.068940,-0.177793,1.860017
71,2.958333,1,0.425089,0.388236,1.847390,0.445107,0.450546,1.832614,0.501859,0.471223,1.809121,0.511842,0.502392,1.827384,0.509853,0.524969,1.823548,0.498908,0.520082,1.848365,0.475843,0.512662,1.856565,1,0.023965,-0.160497,1.909645,0.038253,-0.213669,1.869593,0.101925,-0.237072,1.868691,0.103416,-0.262236,1.837152,0.084650,-0.202450,1.868457,0.079531,-0.185337,1.870255,0.070414,-0.178941,1.859803
72,3.000000,1,0.425226,0.388213,1.847980,0.445037,0.450598,1.833710,0.501078,0.471913,1.809050,0.509851,0.506342,1.826578,0.506568,0.528584,1.822346,0.496486,0.523211,1.847809,0.474078,0.514252,1.856897,1,0.023968,-0.161050,1.910408,0.038289,-0.214700,1.870941,0.102779,-0.238520,1.870073,0.101997,-0.267172,1.834175,0.085442,-0.203086,1.868865,0.080428,-0.185958,1.870117,0.071307,-0.179896,1.859805
73,3.041667,1,0.425821,0.387758,1.848979,0.444709,0.450695,1.834926,0.499793,0.472939,1.808804,0.506747,0.511157,1.825399,0.501899,0.532884,1.820947,0.493127,0.526862,1.847010,0.471796,0.515975,1.857314,1,0.024584,-0.162103,1.911413,0.038465,-0.215613,1.872152,0.103645,-0.239506,1.871214,0.102265,-0.268350,1.833746,0.086006,-0.203610,1.869118,0.080830,-0.186245,1.870242,0.071495,-0.180416,1.860146
74,3.083333,1,0.426409,0.387570,1.850456,0.444320,0.450773,1.836007,0.498454,0.473944,1.808565,0.503450,0.515526,1.824161,0.497169,0.536751,1.819635,0.489750,0.530170,1.846138,0.469651,0.517481,1.857628,1,0.025073,-0.162779,1.912684,0.038820,-0.216357,1.873148,0.104573,-0.240008,1.872172,0.103692,-0.267453,1.834724,0.086425,-0.203990,1.869310,0.080877,-0.186267,1.870644,0.071128,-0.180437,1.860854
75,3.125000,1,0.426898,0.387438,1.851562,0.443944,0.450795,1.836738,0.497362,0.474664,1.808330,0.500817,0.518396,1.823081,0.493567,0.539273,1.818627,0.487199,0.532388,1.845366,0.468169,0.518478,1.857752,1,0.025544,-0.163544,1.913878,0.039231,-0.216935,1.873857,0.105398,-0.240147,1.872863,0.105300,-0.265953,1.836031,0.086784,-0.204231,1.869439,0.080804,-0.186149,1.871121,0.070551,-0.180055,1.861716
76,3.166667,1,0.426909,0.387410,1.851634,0.443515,0.450784,1.837164,0.496454,0.475131,1.807972,0.499107,0.519645,1.822271,0.491393,0.540371,1.818100,0.485792,0.533334,1.844916,0.467509,0.518887,1.857844,1,0.025572,-0.164205,1.914102,0.039595,-0.217412,1.874272,0.105947,-0.240029,1.873202,0.106979,-0.263566,1.837827,0.087092,-0.204398,1.869497,0.080770,-0.185985,1.871512,0.070053,-0.179442,1.862503
77,3.208333,1,0.427328,0.387109,1.852670,0.443007,0.450780,1.837493,0.495630,0.475490,1.807525,0.498222,0.519680,1.821882,0.490421,0.540446,1.818214,0.485476,0.533217,1.845006,0.467601,0.518787,1.858144,1,0.025900,-0.165066,1.915195,0.039944,-0.217933,1.874591,0.106296,-0.239722,1.873350,0.108979,-0.260207,1.840535,0.087390,-0.204653,1.869668,0.080888,-0.185929,1.871918,0.069873,-0.178895,1.863201
78,3.250000,1,0.427770,0.386938,1.852601,0.442591,0.450774,1.837859,0.495043,0.475753,1.807328,0.498186,0.518917,1.822067,0.490560,0.539845,1.818994,0.486111,0.532356,1.845655,0.468312,0.518317,1.858722,1,0.026398,-0.165893,1.915455,0.040346,-0.218670,1.875113,0.106755,-0.239447,1.873774,0.110894,-0.257981,1.843346,0.087834,-0.205221,1.870212,0.081334,-0.186239,1.872482,0.070336,-0.178818,1.863839
79,3.291667,1,0.427942,0.386790,1.852972,0.442506,0.450723,1.838303,0.494874,0.475889,1.807771,0.499014,0.517786,1.822826,0.491737,0.538842,1.820284,0.487436,0.531133,1.846680,0.469441,0.517638,1.859497,1,0.026593,-0.166714,1.916079,0.040802,-0.219663,1.875963,0.107573,-0.239484,1.874897,0.111931,-0.259320,1.844821,0.088535,-0.206197,1.871175,0.082198,-0.187075,1.873132,0.071587,-0.179416,1.864316
80,3.333333,1,0.428296,0.386615,1.853498,0.442844,0.450621,1.838857,0.495044,0.475970,1.808854,0.500417,0.516837,1.823899,0.493562,0.537802,1.821794,0.489084,0.529955,1.847815,0.470797,0.516888,1.860365,1,0.027015,-0.167544,1.916953,0.041251,-0.220774,1.876960,0.108662,-0.239838,1.876584,0.111874,-0.263776,1.844728,0.089377,-0.207449,1.872294,0.083284,-0.188336,1.873674,0.073289,-0.180502,1.864539
81,3.375000,1,0.428373,0.386492,1.853774,0.443516,0.450515,1.839512,0.495304,0.476117,1.810180,0.501923,0.516527,1.824904,0.495474,0.537093,1.823206,0.490722,0.529129,1.848816,0.472242,0.516171,1.861226,1,0.027120,-0.168339,1.917460,0.041637,-0.221784,1.877774,0.109659,-0.240325,1.878221,0.111317,-0.268508,1.844103,0.090096,-0.208732,1.873163,0.084226,-0.189765,1.873984,0.074800,-0.181694,1.864587
82,3.416667,1,0.428809,0.386337,1.853667,0.444292,0.450468,1.840171,0.495446,0.476404,1.811288,0.503071,0.516972,1.825603,0.496910,0.536943,1.824299,0.491989,0.528832,1.849551,0.473509,0.515631,1.861991,1,0.027558,-0.169158,1.917534,0.041931,-0.222536,1.878184,0.110313,-0.240867,1.879328,0.110933,-0.271333,1.843877,0.090523,-0.209807,1.873606,0.084798,-0.191153,1.874077,0.075649,-0.182718,1.864645
83,3.458333,1,0.428769,0.386400,1.853498,0.444933,0.450510,1.840699,0.495429,0.476801,1.811940,0.503573,0.517978,1.825966,0.497492,0.537385,1.824995,0.492568,0.529094,1.850011,0.474244,0.515412,1.862586,1,0.027506,-0.169799,1.917830,0.042102,-0.222994,1.878164,0.110690,-0.241397,1.879846,0.110852,-0.271629,1.844528,0.090774,-0.210462,1.873875,0.085045,-0.192419,1.874116,0.075889,-0.183560,1.864810
84,3.500000,1,0.428915,0.386509,1.853404,0.445393,0.450624,1.841005,0.495428,0.477183,1.812262,0.503607,0.519144,1.826109,0.497439,0.538154,1.825370,0.492583,0.529699,1.850251,0.474427,0.515491,1.862957,1,0.027658,-0.170425,1.918109,0.042128,-0.223214,1.877785,0.110958,-0.241781,1.879923,0.110783,-0.268936,1.846690,0.091149,-0.210629,1.874371,0.085133,-0.193565,1.874383,0.075917,-0.184381,1.865080
85,3.541667,1,0.428877,0.386627,1.852804,0.445776,0.450758,1.841065,0.495696,0.477414,1.812595,0.503666,0.520048,1.826177,0.497390,0.538821,1.825569,0.492507,0.530280,1.850329,0.474373,0.515695,1.863092,1,0.027545,-0.171067,1.917946,0.042032,-0.223299,1.877174,0.111126,-0.242160,1.879778,0.110468,-0.263038,1.850786,0.091646,-0.210571,1.875225,0.085175,-0.194606,1.875070,0.076077,-0.185286,1.865457
86,3.583333,1,0.429135,0.386861,1.852919,0.446123,0.450888,1.840917,0.496282,0.477461,1.813081,0.504003,0.520480,1.826260,0.497667,0.539163,1.825687,0.492614,0.530623,1.850297,0.474336,0.515875,1.863059,1,0.027866,-0.171750,1.918522,0.041811,-0.223358,1.876466,0.111049,-0.242971,1.879580,0.109835,-0.255799,1.855626,0.091765,-0.210682,1.876028,0.085222,-0.195527,1.875940,0.076536,-0.186234,1.865864
87,3.625000,1,0.429125,0.387079,1.852458,0.446367,0.451009,1.840676,0.496991,0.477382,1.813566,0.504589,0.520353,1.826423,0.498224,0.539147,1.825796,0.492960,0.530638,1.850258,0.474463,0.515924,1.863016,1,0.027720,-0.172338,1.918476,0.041380,-0.223390,1.875698,0.110589,-0.244156,1.879138,0.108862,-0.250240,1.859168,0.091011,-0.211040,1.876198,0.085244,-0.196243,1.876490,0.077303,-0.187140,1.866073
88,3.666667,1,0.429006,0.387204,1.851620,0.446432,0.451114,1.840461,0.497600,0.477210,1.813887,0.505378,0.519512,1.826721,0.499048,0.538665,1.825965,0.493615,0.530188,1.850341,0.474870,0.515771,1.863071,1,0.027285,-0.172915,1.917917,0.040700,-0.223238,1.874819,0.109690,-0.244817,1.877957,0.107537,-0.247221,1.861245,0.089374,-0.211429,1.875925,0.085092,-0.196714,1.876640,0.078184,-0.187979,1.865983
89,3.708333,1,0.429079,0.387263,1.851914,0.446266,0.451174,1.840306,0.497998,0.476906,1.813977,0.506177,0.517982,1.827055,0.499981,0.537714,1.826071,0.494424,0.529327,1.850506,0.475392,0.515507,1.863105,1,0.026858,-0.173447,1.918415,0.039849,-0.222684,1.873791,0.108247,-0.244235,1.875755,0.105943,-0.245361,1.863272,0.087347,-0.211580,1.876037,0.084622,-0.196994,1.876823,0.078825,-0.188746,1.865841
90,3.750000,1,0.428926,0.387330,1.852058,0.445842,0.451178,1.840201,0.498190,0.476430,1.813747,0.506418,0.516342,1.827170,0.500324,0.536773,1.825772,0.494721,0.528584,1.850525,0.475451,0.515447,1.862911,1,0.026451,-0.174111,1.918785,0.038850,-0.221668,1.872693,0.106034,-0.242924,1.872790,0.104277,-0.243648,1.865450,0.085567,-0.211241,1.876700,0.083816,-0.197008,1.877409,0.078806,-0.189245,1.866221
91,3.791667,1,0.428735,0.387227,1.853192,0.445257,0.451141,1.840249,0.498280,0.475823,1.813241,0.505645,0.515429,1.827005,0.499387,0.536541,1.824957,0.493854,0.528630,1.850331,0.474539,0.515862,1.862552,1,0.025985,-0.174822,1.920027,0.037642,-0.220386,1.871790,0.103016,-0.242194,1.869762,0.102595,-0.242099,1.866860,0.084351,-0.210385,1.877193,0.082743,-0.196524,1.878512,0.077816,-0.189044,1.867766
92,3.833333,1,0.428384,0.387418,1.854143,0.444802,0.451057,1.840656,0.498427,0.475199,1.812923,0.504302,0.515404,1.827033,0.497634,0.537042,1.824219,0.492132,0.529451,1.850298,0.472914,0.516613,1.862425,1,0.025098,-0.175082,1.921267,0.036307,-0.219104,1.871358,0.099702,-0.242934,1.867528,0.100344,-0.240559,1.867938,0.083579,-0.209279,1.877123,0.081513,-0.195550,1.880112,0.075921,-0.187900,1.870533
93,3.875000,1,0.428282,0.387646,1.855338,0.444721,0.450894,1.841475,0.498738,0.474659,1.813456,0.503483,0.515493,1.827967,0.496542,0.537416,1.824498,0.490704,0.530205,1.850941,0.471419,0.517214,1.862859,1,0.024505,-0.175485,1.922901,0.035027,-0.217912,1.871379,0.096731,-0.245150,1.866725,0.096579,-0.238582,1.870213,0.082942,-0.208226,1.876992,0.080289,-0.194538,1.881889,0.073726,-0.186215,1.873478
94,3.916667,1,0.428855,0.387169,1.858491,0.444957,0.450647,1.842348,0.499214,0.474234,1.814941,0.503787,0.514939,1.829866,0.497071,0.536877,1.825960,0.490337,0.530163,1.852178,0.470599,0.517349,1.863619,1,0.024318,-0.176154,1.925827,0.033695,-0.216626,1.871442,0.093894,-0.248366,1.867289,0.090957,-0.236294,1.873626,0.082092,-0.207306,1.877258,0.079189,-0.193942,1.883059,0.072057,-0.184715,1.875064
95,3.958333,1,0.428646,0.387056,1.858430,0.445227,0.450398,1.842737,0.499701,0.473923,1.816647,0.504707,0.513957,1.831803,0.498623,0.535663,1.827580,0.490664,0.529569,1.853178,0.470293,0.517185,1.864034,1,0.022788,-0.175663,1.925499,0.031869,-0.214780,1.870943,0.090266,-0.251721,1.868273,0.084112,-0.233992,1.876487,0.080671,-0.206291,1.877505,0.078108,-0.193548,1.882864,0.071116,-0.183503,1.874621
96,4.000000,1,0.428193,0.387167,1.858845,0.445263,0.450273,1.842477,0.499869,0.473846,1.817679,0.505137,0.513511,1.832718,0.499595,0.534859,1.828212,0.490660,0.529337,1.853236,0.469997,0.517136,1.863774,1,0.020477,-0.173988,1.924854,0.029174,-0.211721,1.869402,0.085523,-0.253837,1.868325,0.077153,-0.231199,1.877470,0.078430,-0.204629,1.876865,0.076700,-0.192391,1.881127,0.069882,-0.181645,1.872830
97,4.041667,1,0.427328,0.387500,1.857543,0.445016,0.450314,1.841823,0.499557,0.474090,1.817844,0.504597,0.514076,1.832391,0.499189,0.535064,1.827712,0.489857,0.529890,1.852432,0.469432,0.517387,1.863067,1,0.016745,-0.169768,1.921499,0.025538,-0.206936,1.866727,0.080284,-0.253585,1.866635,0.070907,-0.227151,1.876123,0.075253,-0.201572,1.874843,0.074533,-0.189388,1.878197,0.066735,-0.177911,1.870846
98,4.083333,1,0.427146,0.387739,1.856835,0.444733,0.450366,1.841051,0.499105,0.474409,1.817721,0.503771,0.514995,1.831384,0.498299,0.535618,1.826717,0.488846,0.530653,1.851259,0.468764,0.517750,1.862160,1,0.013148,-0.163171,1.918385,0.021138,-0.200470,1.863305,0.075190,-0.250896,1.863510,0.065434,-0.221766,1.872747,0.071169,-0.196742,1.871665,0.071404,-0.184214,1.874696,0.061091,-0.171935,1.869281
99,4.125000,1,0.426813,0.388028,1.855637,0.444711,0.450220,1.840373,0.499030,0.474389,1.817946,0.503567,0.515345,1.830351,0.498166,0.535571,1.825810,0.488465,0.530873,1.850125,0.468402,0.517919,1.861193,1,0.009031,-0.155616,1.914553,0.016243,-0.192837,1.859757,0.070291,-0.246261,1.859775,0.060294,-0.215661,1.868011,0.066325,-0.190612,1.867911,0.067524,-0.177557,1.871167,0.054319,-0.164412,1.867952
100,4.166667,1,0.427563,0.387313,1.856916,0.445039,0.449853,1.840058,0.499509,0.473873,1.818575,0.504215,0.514872,1.829649,0.499060,0.534749,1.825253,0.489026,0.530387,1.849363,0.468709,0.517732,1.860494,1,0.005345,-0.148432,1.913115,0.011065,-0.184455,1.856476,0.065368,-0.239808,1.855820,0.055409,-0.209801,1.861242,0.060835,-0.184102,1.863763,0.063113,-0.170402,1.867714,0.048548,-0.156178,1.866313
101,4.208333,1,0.427626,0.386956,1.857697,0.445636,0.449421,1.840360,0.500384,0.473021,1.819159,0.505478,0.513864,1.829438,0.500583,0.533579,1.825188,0.490400,0.529465,1.849310,0.469792,0.517225,1.860475,1,0.001660,-0.140805,1.910366,0.005790,-0.175227,1.853501,0.060301,-0.231219,1.851708,0.051125,-0.205369,1.850258,0.054969,-0.177726,1.858908,0.058125,-0.163251,1.864104,0.044906,-0.147583,1.864074
102,4.250000,1,0.427404,0.387056,1.858112,0.446425,0.449067,1.841466,0.501378,0.472129,1.819349,0.506980,0.512838,1.829831,0.502184,0.532637,1.825739,0.492231,0.528496,1.850189,0.471392,0.516561,1.861385,1,-0.002026,-0.131319,1.908128,0.000507,-0.164683,1.850779,0.054685,-0.220643,1.847916,0.046895,-0.202592,1.835572,0.049289,-0.171188,1.853373,0.052692,-0.155929,1.860173,0.043227,-0.138684,1.861398
