frame,raw_render_area_px,visible_object_area_px,raw_overlap_px,raw_overlap_precision,final_changed_area_px,final_overlap_px,final_overlap_precision,clip_to_visible_object,respect_human_occlusion,used_visible_line_fallback
1,14025,,,,24912,,,0,0,0
2,14036,,,,24776,,,0,0,0
3,13804,,,,24598,,,0,0,0
4,13788,,,,24800,,,0,0,0
5,13714,,,,24975,,,0,0,0
6,13497,,,,24940,,,0,0,0
7,13372,,,,24898,,,0,0,0
8,13374,,,,24995,,,0,0,0
9,13161,,,,24951,,,0,0,0
10,12944,,,,24622,,,0,0,0
11,13307,,,,24863,,,0,0,0
12,13589,,,,25273,,,0,0,0
13,13493,,,,25481,,,0,0,0
14,13701,,,,25731,,,0,0,0
15,13930,,,,25959,,,0,0,0
16,14083,,,,26313,,,0,0,0
17,14233,,,,26432,,,0,0,0
18,14201,,,,26501,,,0,0,0
19,14395,,,,26710,,,0,0,0
20,14310,,,,26526,,,0,0,0
21,14348,,,,26624,,,0,0,0
22,14443,,,,26679,,,0,0,0
23,14413,,,,26715,,,0,0,0
24,14547,,,,26835,,,0,0,0
25,14795,,,,26965,,,0,0,0
26,14976,,,,27217,,,0,0,0
27,15242,,,,27396,,,0,0,0
28,15395,,,,27654,,,0,0,0
29,15377,,,,27397,,,0,0,0
30,15302,,,,27249,,,0,0,0
31,15333,,,,27307,,,0,0,0
32,15368,,,,27424,,,0,0,0
33,15284,,,,27389,,,0,0,0
34,15160,,,,27219,,,0,0,0
35,15153,,,,27334,,,0,0,0
36,14967,,,,27140,,,0,0,0
37,14404,,,,26437,,,0,0,0
38,13755,,,,25628,,,0,0,0
39,13149,,,,24858,,,0,0,0
40,12946,,,,24569,,,0,0,0
41,12711,,,,24442,,,0,0,0
42,12533,,,,24184,,,0,0,0
43,12506,,,,24195,,,0,0,0
44,12689,,,,24476,,,0,0,0
45,12797,,,,24631,,,0,0,0
46,12843,,,,24786,,,0,0,0
47,12897,,,,24859,,,0,0,0
48,12841,,,,24898,,,0,0,0
49,12988,,,,24970,,,0,0,0
50,12939,,,,24967,,,0,0,0
51,13013,,,,25115,,,0,0,0
52,13006,,,,25065,,,0,0,0
53,12941,,,,25012,,,0,0,0
54,12983,,,,25037,,,0,0,0
55,13236,,,,25326,,,0,0,0
56,13035,,,,25008,,,0,0,0
57,13171,,,,25028,,,0,0,0
58,13193,,,,25078,,,0,0,0
59,13243,,,,25053,,,0,0,0
60,13227,,,,25060,,,0,0,0
61,13289,,,,25282,,,0,0,0
62,13462,,,,25558,,,0,0,0
63,13431,,,,25546,,,0,0,0
64,13423,,,,25594,,,0,0,0
65,13439,,,,25566,,,0,0,0
66,13557,,,,25622,,,0,0,0
67,13481,,,,25621,,,0,0,0
68,13577,,,,25598,,,0,0,0
69,13589,,,,25689,,,0,0,0
70,13436,,,,25386,,,0,0,0
71,13261,,,,25280,,,0,0,0
72,13292,,,,25157,,,0,0,0
73,13276,,,,25141,,,0,0,0
74,13122,,,,24920,,,0,0,0
75,13083,,,,24864,,,0,0,0
76,13174,,,,24979,,,0,0,0
77,13177,,,,24975,,,0,0,0
78,13466,,,,25299,,,0,0,0
79,13824,,,,25635,,,0,0,0
80,14244,,,,26018,,,0,0,0
81,14409,,,,26181,,,0,0,0
82,14627,,,,26413,,,0,0,0
83,14733,,,,26595,,,0,0,0
84,14887,,,,26730,,,0,0,0
85,14858,,,,26763,,,0,0,0
86,14859,,,,26714,,,0,0,0
87,14911,,,,26815,,,0,0,0
88,14959,,,,26988,,,0,0,0
89,15142,,,,27370,,,0,0,0
90,15554,,,,27744,,,0,0,0
91,15603,,,,27815,,,0,0,0
92,15418,,,,27617,,,0,0,0
93,15225,,,,27492,,,0,0,0
94,14980,,,,27091,,,0,0,0
95,14582,,,,26702,,,0,0,0
96,14361,,,,26433,,,0,0,0
97,14242,,,,26147,,,0,0,0
98,14408,,,,26242,,,0,0,0
99,14352,,,,26220,,,0,0,0
100,14651,,,,26465,,,0,0,0
101,14929,,,,26758,,,0,0,0
102,15060,,,,26946,,,0,0,0
103,15382,,,,27203,,,0,0,0
104,15751,,,,27667,,,0,0,0
105,16076,,,,27940,,,0,0,0
106,16456,,,,28145,,,0,0,0
107,16584,,,,28276,,,0,0,0
108,16595,,,,28301,,,0,0,0
109,16596,,,,28170,,,0,0,0
110,16760,,,,28295,,,0,0,0
111,16619,,,,28059,,,0,0,0
112,16551,,,,27992,,,0,0,0
113,16627,,,,27996,,,0,0,0
114,16662,,,,27815,,,0,0,0
115,16603,,,,27887,,,0,0,0
116,16472,,,,27651,,,0,0,0
117,16265,,,,27451,,,0,0,0
118,16140,,,,26893,,,0,0,0
119,16013,,,,26396,,,0,0,0
120,16121,,,,26549,,,0,0,0
121,16084,,,,26383,,,0,0,0
122,15960,,,,26234,,,0,0,0
123,16057,,,,26751,,,0,0,0
124,15917,,,,26773,,,0,0,0
125,15410,,,,26293,,,0,0,0
126,14471,,,,25329,,,0,0,0
127,13736,,,,24546,,,0,0,0
128,14097,,,,24943,,,0,0,0
129,14913,,,,25820,,,0,0,0
130,15172,,,,26190,,,0,0,0
131,14807,,,,25868,,,0,0,0
132,14148,,,,25167,,,0,0,0
133,13829,,,,24986,,,0,0,0
134,13095,,,,24350,,,0,0,0
135,12546,,,,23864,,,0,0,0
136,11798,,,,23140,,,0,0,0
137,12002,,,,23171,,,0,0,0
138,12065,,,,23160,,,0,0,0
139,12270,,,,23270,,,0,0,0
140,12172,,,,23066,,,0,0,0
141,12002,,,,22941,,,0,0,0
142,11570,,,,22578,,,0,0,0
143,11346,,,,22381,,,0,0,0
144,11159,,,,22228,,,0,0,0
145,11185,,,,22196,,,0,0,0
146,10970,,,,22016,,,0,0,0
147,11032,,,,22060,,,0,0,0
148,11165,,,,22237,,,0,0,0
149,11373,,,,22549,,,0,0,0
150,11320,,,,22606,,,0,0,0
151,11383,,,,22704,,,0,0,0
152,11168,,,,22641,,,0,0,0
153,11312,,,,22684,,,0,0,0
154,12368,,,,23470,,,0,0,0
155,12902,,,,24041,,,0,0,0
156,13080,,,,24315,,,0,0,0
157,12930,,,,24101,,,0,0,0
158,12569,,,,23671,,,0,0,0
159,11997,,,,22920,,,0,0,0
160,11859,,,,22487,,,0,0,0
161,11841,,,,22256,,,0,0,0
162,11893,,,,22703,,,0,0,0
163,11799,,,,22429,,,0,0,0
164,11784,,,,22727,,,0,0,0
165,11625,,,,23193,,,0,0,0
166,11608,,,,23100,,,0,0,0
167,11558,,,,23129,,,0,0,0
168,11714,,,,23323,,,0,0,0
169,11748,,,,23392,,,0,0,0
170,12083,,,,23699,,,0,0,0
171,12418,,,,24012,,,0,0,0
172,12548,,,,24125,,,0,0,0
173,12737,,,,24357,,,0,0,0
174,13009,,,,24570,,,0,0,0
175,12939,,,,24620,,,0,0,0
176,13069,,,,24653,,,0,0,0
177,13157,,,,24652,,,0,0,0
178,13013,,,,24622,,,0,0,0
179,12972,,,,24655,,,0,0,0
180,13066,,,,24691,,,0,0,0
181,12945,,,,24614,,,0,0,0
182,13030,,,,24742,,,0,0,0
183,13075,,,,24798,,,0,0,0
184,13233,,,,24815,,,0,0,0
185,13156,,,,24759,,,0,0,0
186,13149,,,,24813,,,0,0,0
187,13258,,,,24806,,,0,0,0
188,13325,,,,24825,,,0,0,0
189,13343,,,,24861,,,0,0,0
190,13434,,,,24920,,,0,0,0
191,13421,,,,24884,,,0,0,0
192,13354,,,,24845,,,0,0,0
193,13400,,,,24876,,,0,0,0
194,13493,,,,24891,,,0,0,0
195,13433,,,,24871,,,0,0,0
196,13379,,,,24843,,,0,0,0
197,13394,,,,24843,,,0,0,0
198,13456,,,,24863,,,0,0,0
199,13431,,,,24852,,,0,0,0
200,13522,,,,24890,,,0,0,0
201,13560,,,,24910,,,0,0,0
202,13537,,,,24913,,,0,0,0
203,13525,,,,24894,,,0,0,0
204,13477,,,,24852,,,0,0,0
205,13502,,,,24861,,,0,0,0
206,13449,,,,24827,,,0,0,0
207,13456,,,,24849,,,0,0,0
208,13456,,,,24848,,,0,0,0
209,13457,,,,24890,,,0,0,0
210,13482,,,,24917,,,0,0,0
211,13484,,,,24914,,,0,0,0
212,13532,,,,24966,,,0,0,0
213,13532,,,,24992,,,0,0,0
214,13522,,,,25018,,,0,0,0
215,13519,,,,25032,,,0,0,0
216,13542,,,,25012,,,0,0,0
217,13625,,,,25080,,,0,0,0
218,13631,,,,25072,,,0,0,0
219,13583,,,,24999,,,0,0,0
220,13631,,,,25030,,,0,0,0
221,13542,,,,24986,,,0,0,0
222,13610,,,,25084,,,0,0,0
223,13442,,,,24927,,,0,0,0
224,13300,,,,24873,,,0,0,0
225,13176,,,,24732,,,0,0,0
226,12573,,,,24258,,,0,0,0
227,12003,,,,23715,,,0,0,0
228,12226,,,,23850,,,0,0,0
229,12200,,,,23858,,,0,0,0
230,12427,,,,24336,,,0,0,0
231,12687,,,,24908,,,0,0,0
232,12794,,,,25028,,,0,0,0
233,12682,,,,24966,,,0,0,0
234,12872,,,,25043,,,0,0,0
235,12909,,,,25043,,,0,0,0
236,12784,,,,24906,,,0,0,0
237,12697,,,,24840,,,0,0,0
238,12865,,,,24946,,,0,0,0
239,12943,,,,24989,,,0,0,0
240,12732,,,,24655,,,0,0,0
