frame,raw_render_area_px,visible_object_area_px,raw_overlap_px,raw_overlap_precision,final_changed_area_px,final_overlap_px,final_overlap_precision,clip_to_visible_object,respect_human_occlusion,used_visible_line_fallback
1,14025,34277,2075,0.147950,775,775,1.000000,1,1,0
2,14036,31523,809,0.057638,203,203,1.000000,1,1,0
3,13804,30469,1247,0.090336,338,338,1.000000,1,1,0
4,13788,32606,898,0.065129,405,405,1.000000,1,1,0
5,13714,35027,1097,0.079991,383,383,1.000000,1,1,0
6,13497,32770,1114,0.082537,344,344,1.000000,1,1,0
7,13372,33041,1087,0.081289,406,406,1.000000,1,1,0
8,13374,31821,836,0.062509,381,381,1.000000,1,1,0
9,13161,32482,725,0.055087,302,302,1.000000,1,1,0
10,12944,32954,581,0.044886,271,271,1.000000,1,1,0
11,13307,31309,193,0.014504,8,8,1.000000,1,1,0
12,13589,30798,218,0.016042,24,24,1.000000,1,1,0
13,13493,32460,276,0.020455,21,21,1.000000,1,1,0
14,13701,31636,149,0.010875,10,10,1.000000,1,1,0
15,13930,29037,463,0.033238,74,74,1.000000,1,1,0
16,14083,29108,499,0.035433,56,56,1.000000,1,1,0
17,14233,30900,765,0.053748,167,167,1.000000,1,1,0
18,14201,28297,668,0.047039,191,191,1.000000,1,1,0
19,14395,30053,1050,0.072942,433,433,1.000000,1,1,0
20,14310,28495,1001,0.069951,269,269,1.000000,1,1,0
21,14348,33665,1422,0.099108,363,363,1.000000,1,1,0
22,14443,30486,1394,0.096517,518,518,1.000000,1,1,0
23,14413,30487,1201,0.083328,548,548,1.000000,1,1,0
24,14547,29233,881,0.060562,345,345,1.000000,1,1,0
25,14795,34018,1442,0.097465,529,529,1.000000,1,1,0
26,14976,32509,1254,0.083734,521,521,1.000000,1,1,0
27,15242,30266,1683,0.110419,631,631,1.000000,1,1,0
28,15395,30473,1714,0.111335,671,671,1.000000,1,1,0
29,15377,29937,1754,0.114066,673,673,1.000000,1,1,0
30,15302,29656,1497,0.097830,531,531,1.000000,1,1,0
31,15333,30606,1246,0.081263,419,419,1.000000,1,1,0
32,15368,31669,575,0.037415,109,109,1.000000,1,1,0
33,15284,31723,908,0.059409,322,322,1.000000,1,1,0
34,15160,31457,121,0.007982,0,0,,1,1,0
35,15153,31834,708,0.046723,172,172,1.000000,1,1,0
36,14967,32239,1110,0.074163,391,391,1.000000,1,1,0
37,14404,33072,1100,0.076368,522,522,1.000000,1,1,0
38,13755,33259,590,0.042893,111,111,1.000000,1,1,0
39,13149,36783,1014,0.077116,106,106,1.000000,1,1,0
40,12946,37538,1283,0.099104,206,206,1.000000,1,1,0
41,12711,35435,1129,0.088821,78,78,1.000000,1,1,0
42,12533,36213,1018,0.081226,73,73,1.000000,1,1,0
43,12506,39043,1780,0.142332,196,196,1.000000,1,1,0
44,12689,35422,1515,0.119395,182,182,1.000000,1,1,0
45,12797,38527,2256,0.176291,446,446,1.000000,1,1,0
46,12843,38148,1714,0.133458,231,231,1.000000,1,1,0
47,12897,36996,1917,0.148639,302,302,1.000000,1,1,0
48,12841,36370,1897,0.147730,240,240,1.000000,1,1,0
49,12988,38880,1852,0.142593,264,264,1.000000,1,1,0
50,12939,36792,1771,0.136873,267,267,1.000000,1,1,0
51,13013,38541,1639,0.125951,224,224,1.000000,1,1,0
52,13006,35951,1623,0.124789,251,251,1.000000,1,1,0
53,12941,37244,1331,0.102851,226,226,1.000000,1,1,0
54,12983,37808,1200,0.092429,184,184,1.000000,1,1,0
55,13236,37666,1171,0.088471,216,216,1.000000,1,1,0
56,13035,37404,852,0.065362,73,73,1.000000,1,1,0
57,13171,37939,1101,0.083593,165,165,1.000000,1,1,0
58,13193,36824,1011,0.076632,97,97,1.000000,1,1,0
59,13243,38059,1037,0.078306,117,117,1.000000,1,1,0
60,13227,36783,998,0.075452,99,99,1.000000,1,1,0
61,13289,37916,1547,0.116412,111,111,1.000000,1,1,0
62,13462,31888,1710,0.127024,212,212,1.000000,1,1,0
63,13431,38772,1966,0.146378,265,265,1.000000,1,1,0
64,13423,39690,2117,0.157714,333,333,1.000000,1,1,0
65,13439,41092,2649,0.197113,522,522,1.000000,1,1,0
66,13557,40970,2508,0.184997,492,492,1.000000,1,1,0
67,13481,40390,2694,0.199837,798,798,1.000000,1,1,0
68,13577,38317,2872,0.211534,894,894,1.000000,1,1,0
69,13589,43187,2754,0.202664,987,987,1.000000,1,1,0
70,13436,38156,2487,0.185100,869,869,1.000000,1,1,0
71,13261,37087,1945,0.146671,703,703,1.000000,1,1,0
72,13292,31897,2005,0.150843,700,700,1.000000,1,1,0
73,13276,36964,1981,0.149217,631,631,1.000000,1,1,0
74,13122,34844,1859,0.141670,555,555,1.000000,1,1,0
75,13083,37172,2325,0.177712,576,576,1.000000,1,1,0
76,13174,38973,2062,0.156520,545,545,1.000000,1,1,0
77,13177,42509,2528,0.191849,485,485,1.000000,1,1,0
78,13466,40261,2952,0.219219,685,685,1.000000,1,1,0
79,13824,40586,3179,0.229962,652,652,1.000000,1,1,0
80,14244,38710,3183,0.223463,657,657,1.000000,1,1,0
81,14409,38291,3107,0.215629,677,677,1.000000,1,1,0
82,14627,41765,3085,0.210911,616,616,1.000000,1,1,0
83,14733,41088,2625,0.178171,420,420,1.000000,1,1,0
84,14887,38308,2450,0.164573,454,454,1.000000,1,1,0
85,14858,33472,2604,0.175259,438,438,1.000000,1,1,0
86,14859,41993,2157,0.145165,402,402,1.000000,1,1,0
87,14911,41605,2051,0.137549,380,380,1.000000,1,1,0
88,14959,35843,2117,0.141520,382,382,1.000000,1,1,0
89,15142,42157,2134,0.140933,394,394,1.000000,1,1,0
90,15554,35757,2048,0.131670,319,319,1.000000,1,1,0
91,15603,41274,2010,0.128821,309,309,1.000000,1,1,0
92,15418,37643,1832,0.118822,237,237,1.000000,1,1,0
93,15225,36809,1900,0.124795,203,203,1.000000,1,1,0
94,14980,35954,1776,0.118558,194,194,1.000000,1,1,0
95,14582,37408,1707,0.117062,211,211,1.000000,1,1,0
96,14361,36266,1505,0.104798,300,300,1.000000,1,1,0
97,14242,35990,1058,0.074287,178,178,1.000000,1,1,0
98,14408,36723,1502,0.104248,254,254,1.000000,1,1,0
99,14352,35635,1137,0.079222,221,221,1.000000,1,1,0
100,14651,36396,945,0.064501,186,186,1.000000,1,1,0
101,14929,35132,958,0.064170,178,178,1.000000,1,1,0
102,15060,31763,854,0.056707,83,83,1.000000,1,1,0
103,15382,34337,771,0.050124,139,139,1.000000,1,1,0
104,15751,34808,799,0.050727,56,56,1.000000,1,1,0
105,16076,35014,1110,0.069047,195,195,1.000000,1,1,0
106,16456,34679,758,0.046062,137,137,1.000000,1,1,0
107,16584,37066,784,0.047274,212,212,1.000000,1,1,0
108,16595,36380,686,0.041338,169,169,1.000000,1,1,0
109,16596,34625,473,0.028501,435,435,1.000000,1,1,0
110,16760,30308,252,0.015036,151,151,1.000000,1,1,0
111,16619,34545,154,0.009267,83,83,1.000000,1,1,0
112,16551,30307,127,0.007673,66,66,1.000000,1,1,0
113,16627,34292,436,0.026222,142,142,1.000000,1,1,0
114,16662,27556,275,0.016505,229,229,1.000000,1,1,0
115,16603,27875,678,0.040836,216,216,1.000000,1,1,0
116,16472,28331,318,0.019305,18,18,1.000000,1,1,0
117,16265,34151,977,0.060068,122,122,1.000000,1,1,0
118,16140,32645,763,0.047274,43,43,1.000000,1,1,0
119,16013,33241,989,0.061762,63,63,1.000000,1,1,0
120,16121,31622,443,0.027480,20,20,1.000000,1,1,0
121,16084,31424,218,0.013554,5,5,1.000000,1,1,0
122,15960,36942,243,0.015226,0,0,,1,1,0
123,16057,32544,0,0.000000,0,0,,1,1,0
124,15917,32580,6,0.000377,0,0,,1,1,0
125,15410,36463,0,0.000000,0,0,,1,1,0
126,14471,30906,13,0.000898,19,19,1.000000,1,1,0
127,13736,32975,30,0.002184,8,8,1.000000,1,1,0
128,14097,33546,18,0.001277,3,3,1.000000,1,1,0
129,14913,35981,57,0.003822,0,0,,1,1,0
130,15172,35271,89,0.005866,14,14,1.000000,1,1,0
131,14807,39755,109,0.007361,13,13,1.000000,1,1,0
132,14148,35557,137,0.009683,22,22,1.000000,1,1,0
133,13829,38441,92,0.006653,30,30,1.000000,1,1,0
134,13095,38122,112,0.008553,67,67,1.000000,1,1,0
135,12546,34740,104,0.008289,62,62,1.000000,1,1,0
136,11798,40057,197,0.016698,159,159,1.000000,1,1,0
137,12002,40308,179,0.014914,157,157,1.000000,1,1,0
138,12065,35920,283,0.023456,175,175,1.000000,1,1,0
139,12270,39192,293,0.023879,159,159,1.000000,1,1,0
140,12172,36558,463,0.038038,255,255,1.000000,1,1,0
141,12002,32664,329,0.027412,114,114,1.000000,1,1,0
142,11570,27614,441,0.038116,138,138,1.000000,1,1,0
143,11346,29579,574,0.050591,395,395,1.000000,1,1,0
144,11159,27380,615,0.055112,569,569,1.000000,1,1,0
145,11185,33467,448,0.040054,268,268,1.000000,1,1,0
146,10970,30724,1241,0.113127,37,37,1.000000,1,1,0
147,11032,31387,1640,0.148658,329,329,1.000000,1,1,0
148,11165,29161,1080,0.096731,284,284,1.000000,1,1,0
149,11373,29119,1581,0.139013,849,849,1.000000,1,1,0
150,11320,31335,1450,0.128092,798,798,1.000000,1,1,0
151,11383,32379,1178,0.103488,721,721,1.000000,1,1,0
152,11168,31418,918,0.082199,552,552,1.000000,1,1,0
153,11312,33751,1252,0.110679,600,600,1.000000,1,1,0
154,12368,33324,827,0.066866,632,632,1.000000,1,1,0
155,12902,30913,836,0.064796,633,633,1.000000,1,1,0
156,13080,36383,1079,0.082492,778,778,1.000000,1,1,0
157,12930,28044,1066,0.082444,765,765,1.000000,1,1,0
158,12569,31150,1104,0.087835,791,791,1.000000,1,1,0
159,11997,29396,1260,0.105026,923,923,1.000000,1,1,0
160,11859,27621,1180,0.099502,663,663,1.000000,1,1,0
161,11841,32727,1410,0.119078,819,819,1.000000,1,1,0
162,11893,34970,1452,0.122089,716,716,1.000000,1,1,0
163,11799,35209,1670,0.141537,733,733,1.000000,1,1,0
164,11784,33801,1309,0.111083,553,553,1.000000,1,1,0
165,11625,37421,1919,0.165075,967,967,1.000000,1,1,0
166,11608,29204,1453,0.125172,725,725,1.000000,1,1,0
167,11558,33769,1181,0.102180,519,519,1.000000,1,1,0
168,11714,34821,1013,0.086478,514,514,1.000000,1,1,0
169,11748,28756,1413,0.120276,542,542,1.000000,1,1,0
170,12083,29169,1112,0.092030,497,497,1.000000,1,1,0
171,12418,27341,1589,0.127959,619,619,1.000000,1,1,0
172,12548,29315,1304,0.103921,588,588,1.000000,1,1,0
173,12737,34491,1543,0.121143,680,680,1.000000,1,1,0
174,13009,30966,1233,0.094781,616,616,1.000000,1,1,0
175,12939,31866,1935,0.149548,762,762,1.000000,1,1,0
176,13069,29800,677,0.051802,512,512,1.000000,1,1,0
177,13157,32215,1382,0.105039,538,538,1.000000,1,1,0
178,13013,31283,1324,0.101744,548,548,1.000000,1,1,0
179,12972,32775,1542,0.118871,568,568,1.000000,1,1,0
180,13066,34426,1405,0.107531,600,600,1.000000,1,1,0
181,12945,36501,1618,0.124990,617,617,1.000000,1,1,0
182,13030,33692,1611,0.123638,685,685,1.000000,1,1,0
183,13075,35004,1753,0.134073,753,753,1.000000,1,1,0
184,13233,34783,1729,0.130658,750,750,1.000000,1,1,0
185,13156,35759,1478,0.112344,721,721,1.000000,1,1,0
186,13149,33856,1129,0.085862,607,607,1.000000,1,1,0
187,13258,33281,1236,0.093227,624,624,1.000000,1,1,0
188,13325,32906,1153,0.086529,595,595,1.000000,1,1,0
189,13343,33911,1380,0.103425,642,642,1.000000,1,1,0
190,13434,33485,1153,0.085827,641,641,1.000000,1,1,0
191,13421,33862,1136,0.084643,634,634,1.000000,1,1,0
192,13354,33919,1106,0.082822,549,549,1.000000,1,1,0
193,13400,34295,1174,0.087612,634,634,1.000000,1,1,0
194,13493,32813,1290,0.095605,594,594,1.000000,1,1,0
195,13433,33459,1119,0.083302,638,638,1.000000,1,1,0
196,13379,34404,1256,0.093878,655,655,1.000000,1,1,0
197,13394,32937,1235,0.092205,636,636,1.000000,1,1,0
198,13456,33081,1250,0.092895,645,645,1.000000,1,1,0
199,13431,29978,1442,0.107364,656,656,1.000000,1,1,0
