frame,time,ball_center_y,ball_radius_px,ball_bottom_v,floor_v,left_support_v,right_support_v,floor_gap_px,floor_score,is_local_peak,is_bounce_turn,is_candidate,floor_contact_state
21,0.833333,441.152,43.53,484.682,612.054,,,127.37199999999996,5.8998765548481356e-36,0,0,0,0
22,0.875,427.076,44.017,471.093,612.054,,,140.96099999999996,7.125831967725926e-44,0,0,0,0
23,0.916667,413.602,44.777,458.37899999999996,612.054,,,153.675,5.229923813123618e-52,0,0,0,0
24,0.958333,395.731,43.886,439.617,612.054,,,172.43699999999995,2.7059043983419893e-65,0,0,0,0
25,1.0,380.452,43.578,424.03,612.054,,,188.024,1.7056210225913056e-77,0,0,0,0
26,1.041667,365.5,43.96,409.46,612.054,,,202.594,7.470890404748581e-90,0,0,0,0
27,1.083333,349.439,43.634,393.07300000000004,612.054,,,218.98099999999994,7.448725615036633e-105,0,0,0,0
28,1.125,335.025,43.766,378.791,612.054,,,233.26299999999998,7.025105418444667e-119,0,0,0,0
29,1.166667,322.232,44.222,366.454,612.054,,,245.59999999999997,1.0427351181087565e-131,0,0,0,0
30,1.208333,309.869,44.131,354.0,612.054,,,258.054,2.4980337043257027e-145,0,0,0,0
31,1.25,298.553,44.291,342.844,612.054,,,269.21,4.213628668893394e-158,0,0,0,0
32,1.291667,286.735,43.668,330.403,612.054,,,281.65099999999995,5.533342608733098e-173,0,0,0,0
33,1.333333,276.893,43.536,320.429,612.054,,,291.625,2.122382076528672e-185,0,0,0,0
34,1.375,267.248,43.818,311.066,612.054,,,300.988,1.8972066113848836e-197,0,0,0,0
35,1.416667,259.676,44.732,304.408,612.054,,,307.64599999999996,3.010850439136577e-206,0,0,0,0
36,1.458333,252.508,43.796,296.30400000000003,612.054,,,315.74999999999994,3.2240962541621543e-217,0,0,0,0
37,1.5,246.86,43.738,290.598,612.054,,,321.45599999999996,4.103524520836168e-225,0,0,0,0
38,1.541667,242.229,43.352,285.581,612.054,,,326.47299999999996,3.584585797138507e-232,0,0,0,0
39,1.583333,238.063,43.497,281.56,612.054,,,330.49399999999997,6.578665758968375e-238,0,0,0,0
40,1.625,235.675,43.422,279.097,612.054,,,332.957,1.8611380706737287e-241,0,0,0,0
41,1.666667,231.968,43.664,275.632,612.054,,,336.42199999999997,1.7110760755322528e-246,0,0,0,0
42,1.708333,228.937,43.947,272.884,612.054,,,339.16999999999996,1.5917415774310058e-250,0,0,0,0
43,1.75,225.748,43.978,269.726,612.054,,,342.328,3.3767063896331624e-255,0,0,0,0
44,1.791667,223.139,43.788,266.927,612.054,,,345.12699999999995,2.2396249984771555e-259,0,0,0,0
45,1.833333,220.881,44.107,264.988,612.054,,,347.066,2.7271376640072667e-262,0,0,0,0
46,1.875,218.566,44.233,262.799,612.054,,,349.255,1.3361261822174467e-265,0,0,0,0
47,1.916667,217.183,44.28,261.46299999999997,612.054,,,350.591,1.246043615803308e-267,0,0,0,0
48,1.958333,215.098,44.068,259.166,612.054,,,352.888,3.860734619827989e-271,0,0,0,0
49,2.0,213.228,44.224,257.452,612.054,,,354.602,8.983804536630583e-274,0,0,0,0
50,2.041667,211.987,44.645,256.632,612.054,,,355.42199999999997,4.8886204805184356e-275,0,0,0,0
51,2.083333,209.806,44.216,254.02200000000002,612.054,,,358.0319999999999,4.422370326626635e-279,0,0,0,0
52,2.125,208.116,44.635,252.751,612.054,,,359.303,4.632895665515338e-281,0,0,0,0
53,2.166667,206.424,44.876,251.3,612.054,,,360.75399999999996,2.4951247733582884e-283,0,0,0,0
54,2.208333,204.766,44.802,249.56799999999998,612.054,,,362.486,4.753283375963426e-286,0,0,0,0
55,2.25,203.484,45.11,248.594,612.054,,,363.46,1.3855036078056155e-287,0,0,0,0
56,2.291667,201.828,45.375,247.203,612.054,,,364.851,8.744421579378661e-290,0,0,0,0
57,2.333333,200.259,45.409,245.66799999999998,612.054,,,366.38599999999997,3.194217596964749e-292,0,0,0,0
58,2.375,198.733,45.783,244.51600000000002,612.054,,,367.53799999999995,4.660441192925861e-294,0,0,0,0
59,2.416667,198.636,46.976,245.612,612.054,,,366.442,2.601661642754615e-292,0,1,0,0
60,2.458333,194.442,44.546,238.988,612.054,,,373.066,6.00193187875386e-303,0,0,0,0
61,2.5,193.462,44.805,238.267,612.054,,,373.787,4.064380875256486e-304,0,0,0,0
62,2.541667,192.471,45.061,237.532,612.054,,,374.52199999999993,2.598179332972709e-305,0,0,0,0
63,2.583333,190.721,44.356,235.077,612.054,,,376.977,2.56126452127652e-309,0,0,0,0
64,2.625,189.251,44.434,233.685,612.054,,,378.36899999999997,1.3343751317207e-311,0,0,0,0
65,2.666667,188.392,44.735,233.127,612.054,,,378.92699999999996,1.61315577493e-312,0,0,0,0
66,2.708333,186.817,44.157,230.974,612.054,,,381.08,4.51342994e-316,0,0,0,0
67,2.75,185.83,44.696,230.526,612.054,,,381.52799999999996,8.177615e-317,0,0,0,0
68,2.791667,184.369,44.143,228.512,612.054,,,383.542,3.687e-320,0,0,0,0
69,2.833333,183.591,44.268,227.859,612.054,,,384.19499999999994,3.01e-321,0,0,0,0
70,2.875,182.2,44.165,226.36499999999998,612.054,,,385.68899999999996,1e-323,0,0,0,0
71,2.916667,181.607,44.311,225.918,612.054,,,386.13599999999997,0.0,0,0,0,0
72,2.958333,180.559,44.178,224.737,612.054,,,387.317,0.0,0,0,0,0
73,3.0,179.03,44.259,223.289,612.054,,,388.765,0.0,0,0,0,0
74,3.041667,179.029,44.148,223.177,612.054,,,388.87699999999995,0.0,0,0,0,0
75,3.083333,177.845,44.253,222.098,612.054,,,389.95599999999996,0.0,0,0,0,0
76,3.125,176.5,44.3,220.8,612.054,,,391.25399999999996,0.0,0,0,0,0
77,3.166667,177.128,44.303,221.43099999999998,612.054,,,390.623,0.0,0,1,0,0
78,3.208333,176.505,44.245,220.75,612.054,,,391.304,0.0,0,0,0,0
79,3.25,175.89,44.345,220.23499999999999,612.054,,,391.81899999999996,0.0,0,0,0,0
80,3.291667,175.923,44.313,220.236,612.054,,,391.818,0.0,0,1,0,0
81,3.333333,175.498,44.318,219.81599999999997,612.054,,,392.238,0.0,0,0,0,0
82,3.375,176.11,44.254,220.364,612.054,,,391.68999999999994,0.0,0,0,0,0
83,3.416667,176.977,44.407,221.38400000000001,612.054,,,390.66999999999996,0.0,0,0,0,0
84,3.458333,177.188,44.259,221.447,612.054,,,390.60699999999997,0.0,0,0,0,0
85,3.5,178.918,44.394,223.312,612.054,,,388.74199999999996,0.0,0,0,0,0
86,3.541667,179.948,44.311,224.25900000000001,612.054,,,387.79499999999996,0.0,0,0,0,0
87,3.583333,181.668,44.679,226.347,612.054,,,385.707,1e-323,0,0,0,0
88,3.625,182.91,44.878,227.788,612.054,,,384.26599999999996,2.288e-321,0,0,0,0
89,3.666667,186.293,44.697,230.99,612.054,,,381.06399999999996,4.79718315e-316,0,0,0,0
90,3.708333,188.108,44.329,232.437,612.054,,,379.61699999999996,1.1779794758e-313,0,0,0,0
91,3.75,191.379,44.933,236.31199999999998,612.054,,,375.74199999999996,2.6734525558630617e-307,0,0,0,0
92,3.791667,193.894,44.913,238.80700000000002,612.054,,,373.24699999999996,3.054659507370299e-303,0,0,0,0
93,3.833333,196.85,45.328,242.178,612.054,,,369.876,8.407135690683686e-298,0,0,0,0
94,3.875,199.704,45.682,245.38600000000002,612.054,,,366.66799999999995,1.1362530312372508e-292,0,0,0,0
95,3.916667,202.36,45.453,247.81300000000002,612.054,,,364.241,8.081370466001535e-289,0,0,0,0
96,3.958333,203.836,44.878,248.714,612.054,,,363.34,2.1428649369664795e-287,0,0,0,0
97,4.0,206.79,44.541,251.331,612.054,,,360.72299999999996,2.7903517755586655e-283,0,0,0,0
98,4.041667,208.536,44.64,253.176,612.054,,,358.878,2.1312989261400105e-280,0,0,0,0
99,4.083333,213.161,43.568,256.729,612.054,,,355.325,6.900697188860424e-275,0,0,0,0
100,4.125,216.619,44.534,261.153,612.054,,,350.90099999999995,4.2006779015863914e-268,0,0,0,0
101,4.166667,222.271,45.148,267.419,612.054,,,344.635,1.222059887672551e-258,0,0,0,0
102,4.208333,227.0,44.696,271.696,612.054,,,340.35799999999995,2.8111751942185374e-252,0,0,0,0
103,4.25,234.011,44.324,278.335,612.054,,,333.719,1.4677603969862995e-242,0,0,0,0
104,4.291667,244.382,45.329,289.711,612.054,,,322.34299999999996,2.361230240719686e-226,0,0,0,0
105,4.333333,254.232,44.539,298.771,612.054,,,313.28299999999996,7.553563628869239e-214,0,0,0,0
106,4.375,267.255,44.909,312.164,612.054,,,299.89,5.137762774487381e-196,0,0,0,0
107,4.416667,282.321,45.197,327.51800000000003,612.054,,,284.53599999999994,1.5703521396046499e-176,0,0,0,0
108,4.458333,298.5,46.155,344.655,612.054,,,267.399,5.431136987940988e-156,0,0,0,0
109,4.5,315.729,44.835,360.56399999999996,612.054,,,251.49,4.575163030517141e-138,0,0,0,0
110,4.541667,334.674,45.653,380.327,612.054,,,231.72699999999998,2.497882156132462e-117,0,0,0,0
111,4.583333,354.809,45.101,399.91,612.054,,,212.14399999999995,1.8737756011873118e-98,0,0,0,0
112,4.625,375.756,45.138,420.89399999999995,612.054,,,191.16000000000003,4.464152735893436e-80,0,0,0,0
113,4.666667,395.893,46.024,441.917,612.054,,,170.137,1.390783160953804e-63,0,0,0,0
114,4.708333,419.0,47.836,466.836,612.054,,,145.21799999999996,1.6121628422149844e-46,0,0,0,0
115,4.75,437.351,45.217,482.568,612.054,,,129.486,3.906053232601018e-37,0,0,0,0
116,4.791667,456.5,45.905,502.405,612.054,,,109.649,7.809035852440565e-27,0,0,0,0
117,4.833333,472.047,45.487,517.534,612.054,,,94.51999999999998,3.981066944512484e-20,0,0,0,0
118,4.875,487.5,44.906,532.406,612.054,,,79.64800000000002,1.6772772294619533e-14,0,0,0,0
119,4.916667,500.528,44.771,545.299,612.054,,,66.755,2.1058112923826484e-10,0,0,0,0
120,4.958333,512.233,45.254,557.487,612.054,,,54.56700000000001,3.422284142127082e-07,0,0,0,0
121,5.0,522.367,44.647,567.014,612.054,,,45.039999999999964,3.935025904587227e-05,0,0,0,0
122,5.041667,530.433,44.381,574.814,612.054,,,37.24000000000001,0.000974010961771053,0,0,0,0
123,5.083333,536.199,44.382,580.5809999999999,612.054,,,31.47300000000007,0.007063965885769117,0,0,0,0
124,5.125,541.687,44.125,585.812,612.054,,,26.241999999999962,0.031961832577704734,0,0,0,0
125,5.166667,545.834,44.19,590.0239999999999,612.054,,,22.030000000000086,0.08833626972912553,0,0,0,0
126,5.208333,549.263,43.623,592.8860000000001,612.054,,,19.167999999999893,0.15928485799083392,0,0,0,0
127,5.25,552.2,44.142,596.3420000000001,612.054,,,15.711999999999875,0.29102831329420675,0,0,0,0
128,5.291667,554.565,44.103,598.668,612.054,,,13.385999999999967,0.4082298195302556,0,0,0,1
129,5.333333,556.834,44.19,601.0239999999999,612.054,,,11.030000000000086,0.5442729019054606,0,0,0,1
130,5.375,559.002,43.96,602.962,612.054,,,9.091999999999985,0.6614490502072634,0,0,0,1
131,5.416667,560.789,43.883,604.672,612.054,,,7.381999999999948,0.7614965630893888,0,0,0,1
132,5.458333,561.98,44.03,606.01,612.054,,,6.043999999999983,0.8330599421837396,0,0,0,1
133,5.5,563.2,44.467,607.667,612.054,,,4.386999999999944,0.9082561424072824,0,0,0,1
134,5.541667,564.608,44.092,608.6999999999999,612.054,,,3.354000000000042,0.9453060135930963,0,0,0,1
135,5.583333,565.492,44.366,609.858,612.054,,,2.1960000000000264,0.9761762937873446,1,1,1,1
136,5.625,565.212,44.152,609.364,612.054,,,2.689999999999941,0.9644661916233164,0,0,0,1
137,5.666667,565.066,44.693,609.759,612.054,,,2.294999999999959,0.9740086202689193,0,0,0,1
138,5.708333,565.507,44.314,609.8209999999999,612.054,,,2.233000000000061,0.9753767766912778,0,0,0,1
139,5.75,566.565,44.103,610.668,612.054,,,1.3859999999999673,0.9904410004887524,0,0,0,1
140,5.791667,566.946,43.949,610.895,612.054,,,1.1589999999999918,0.9933060996364576,0,0,0,1
141,5.833333,567.081,44.427,611.508,612.054,,,0.5459999999999354,0.9985105303626053,1,1,1,1
142,5.875,567.138,44.235,611.373,612.054,,,0.6809999999999263,0.9976838813515382,0,0,0,1
143,5.916667,566.882,44.348,611.2299999999999,612.054,,,0.8240000000000691,0.9966108760895199,0,0,0,1
144,5.958333,567.176,44.449,611.625,612.054,,,0.4289999999999736,0.9990802182587829,0,1,1,1
145,6.0,567.138,44.42,611.558,612.054,,,0.4959999999999809,0.9987706762382936,0,0,0,1
146,6.041667,567.378,44.602,611.98,612.054,,,0.07399999999995543,0.9999726203748288,1,1,1,1
147,6.083333,567.433,44.381,611.814,612.054,,,0.2400000000000091,0.999712041468019,0,0,0,1
148,6.125,567.433,44.381,611.814,612.054,,,0.2400000000000091,0.999712041468019,0,0,0,1
149,6.166667,567.378,44.602,611.98,612.054,,,0.07399999999995543,0.9999726203748288,1,0,1,1
150,6.208333,567.378,44.602,611.98,612.054,,,0.07399999999995543,0.9999726203748288,1,0,1,1
151,6.25,567.378,44.602,611.98,612.054,,,0.07399999999995543,0.9999726203748288,0,0,0,1
152,6.291667,567.378,44.602,611.98,612.054,,,0.07399999999995543,0.9999726203748288,0,0,0,1
153,6.333333,567.432,44.587,612.019,612.054,,,0.03499999999996817,0.9999938750187578,0,0,0,1
154,6.375,567.432,44.587,612.019,612.054,,,0.03499999999996817,0.9999938750187578,0,0,0,1
155,6.416667,567.42,44.634,612.054,612.054,,,0.0,1.0,1,0,1,1
156,6.458333,567.42,44.634,612.054,612.054,,,0.0,1.0,1,0,1,1
157,6.5,567.367,44.647,612.014,612.054,,,0.03999999999996362,0.999992000032,0,0,0,1
158,6.541667,567.492,44.366,611.858,612.054,,,0.19600000000002638,0.9998079384461821,0,0,0,1
159,6.583333,567.42,44.634,612.054,612.054,,,0.0,1.0,1,1,1,1
160,6.625,567.492,44.366,611.858,612.054,,,0.19600000000002638,0.9998079384461821,0,0,0,1
161,6.666667,567.334,43.925,611.2589999999999,612.054,,,0.7950000000000728,0.9968448629394532,0,0,0,1
162,6.708333,567.351,43.87,611.221,612.054,,,0.83299999999997,0.9965365665700242,0,0,0,1
163,6.75,567.196,44.38,611.576,612.054,,,0.4779999999999518,0.9988582323132995,0,0,0,1
164,6.791667,567.824,44.231,612.055,612.054,,,0.0009999999999763531,0.999999995,0,1,1,1
165,6.833333,567.445,44.39,611.835,612.054,,,0.21899999999993724,0.9997602237509209,0,0,0,1
166,6.875,567.757,44.503,612.26,612.054,,,0.20600000000001728,0.9997878425085842,1,1,1,1
167,6.916667,567.445,44.39,611.835,612.054,,,0.21899999999993724,0.9997602237509209,0,0,0,1
168,6.958333,567.367,44.647,612.014,612.054,,,0.03999999999996362,0.999992000032,0,0,0,1
169,7.0,567.432,44.587,612.019,612.054,,,0.03499999999996817,0.9999938750187578,0,1,1,1
170,7.041667,567.528,44.074,611.602,612.054,,,0.4519999999999982,0.9989790015739407,0,0,0,1
171,7.083333,567.464,44.578,612.042,612.054,,,0.011999999999943611,0.9999992800002592,1,1,1,1
172,7.125,567.378,44.602,611.98,612.054,,,0.07399999999995543,0.9999726203748288,0,0,0,1
173,7.166667,567.235,44.135,611.37,612.054,,,0.6839999999999691,0.9976634539831931,0,0,0,1
174,7.208333,567.267,43.873,611.1400000000001,612.054,,,0.9139999999998736,0.9958317314475599,0,0,0,1
175,7.25,567.281,43.816,611.097,612.054,,,0.9569999999999936,0.9954312237566219,0,0,0,1
176,7.291667,567.281,43.816,611.097,612.054,,,0.9569999999999936,0.9954312237566219,0,0,0,1
177,7.333333,567.507,44.314,611.8209999999999,612.054,,,0.23300000000006094,0.9997285918378607,0,1,1,1
178,7.375,567.218,44.396,611.6139999999999,612.054,,,0.44000000000005457,0.9990324683608631,0,0,0,1
179,7.416667,567.424,44.548,611.972,612.054,,,0.08199999999999363,0.9999663805651459,1,1,1,1
180,7.458333,567.507,44.314,611.8209999999999,612.054,,,0.23300000000006094,0.9997285918378607,0,0,0,1
181,7.5,567.424,44.548,611.972,612.054,,,0.08199999999999363,0.9999663805651459,0,0,0,1
182,7.541667,567.424,44.548,611.972,612.054,,,0.08199999999999363,0.9999663805651459,0,0,0,1
183,7.583333,567.378,44.602,611.98,612.054,,,0.07399999999995543,0.9999726203748288,1,1,1,1
184,7.625,567.424,44.548,611.972,612.054,,,0.08199999999999363,0.9999663805651459,0,0,0,1
185,7.666667,567.424,44.548,611.972,612.054,,,0.08199999999999363,0.9999663805651459,0,0,0,1
186,7.708333,567.378,44.602,611.98,612.054,,,0.07399999999995543,0.9999726203748288,1,1,1,1
187,7.75,567.281,43.816,611.097,612.054,,,0.9569999999999936,0.9954312237566219,0,0,0,1
188,7.791667,567.281,43.816,611.097,612.054,,,0.9569999999999936,0.9954312237566219,0,0,0,1
189,7.833333,567.228,44.068,611.2959999999999,612.054,,,0.7580000000000382,0.997131302598603,0,0,0,1
190,7.875,567.218,44.396,611.6139999999999,612.054,,,0.44000000000005457,0.9990324683608631,1,1,1,1
191,7.916667,567.281,43.816,611.097,612.054,,,0.9569999999999936,0.9954312237566219,0,0,0,1
192,7.958333,567.218,44.396,611.6139999999999,612.054,,,0.44000000000005457,0.9990324683608631,1,0,1,1
