frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,z_da3_raw,depth_conf,source
80,2.633333,-0.622532,-0.244549,6.599773,1.000000,0.000000,0.000000,0.000000,0.121297,shared_fullimg_cam,752.208,458.373,40.487,6.623654,0.116852,L1_confsmooth
81,2.666667,-0.625550,-0.130973,6.559390,1.000000,0.000000,0.000000,0.000000,0.124178,shared_fullimg_cam,749.915,496.014,41.704,6.564280,0.127163,L1_confsmooth
82,2.700000,-0.622039,0.003513,6.519807,1.000000,0.000000,0.000000,0.000000,0.121762,shared_fullimg_cam,749.826,541.187,41.141,6.522939,0.136660,L1_confsmooth
83,2.733333,-0.618022,0.009798,6.481873,1.000000,0.000000,0.000000,0.000000,0.122246,shared_fullimg_cam,749.961,543.330,41.546,6.496785,0.157590,L1_confsmooth
84,2.766667,-0.613883,0.153553,6.446439,1.000000,0.000000,0.000000,0.000000,0.118560,shared_fullimg_cam,750.221,592.473,40.515,6.454800,0.188392,L1_confsmooth
85,2.800000,-0.610265,0.311184,6.414372,1.000000,0.000000,0.000000,0.000000,0.121884,shared_fullimg_cam,750.415,646.871,41.859,6.330028,0.236379,L1_confsmooth
86,2.833333,-0.609720,0.478440,6.386552,1.000000,0.000000,0.000000,0.000000,0.117981,shared_fullimg_cam,749.690,705.028,40.695,6.357079,0.300190,L1_confsmooth
87,2.866667,-0.609141,0.556297,6.363669,1.000000,0.000000,0.000000,0.000000,0.118757,shared_fullimg_cam,749.134,732.573,41.110,6.452608,0.591243,L1_confsmooth
88,2.900000,-0.606635,0.462211,6.346309,1.000000,0.000000,0.000000,0.000000,0.120651,shared_fullimg_cam,749.427,700.441,41.880,5.946174,0.317056,L1_confsmooth
89,2.933333,-0.604983,0.455986,6.336304,1.000000,0.000000,0.000000,0.000000,0.121459,shared_fullimg_cam,749.669,698.530,42.227,6.045786,0.317983,L1_confsmooth
90,2.966667,-0.611989,0.393519,6.333915,1.000000,0.000000,0.000000,0.000000,0.130651,shared_fullimg_cam,747.153,676.864,45.440,6.149651,0.239823,L1_confsmooth
91,3.000000,-0.621807,0.322553,6.338241,1.000000,0.000000,0.000000,0.000000,0.114605,shared_fullimg_cam,743.886,652.106,39.832,6.498905,0.122487,L1_confsmooth
