frame,time,center_x,center_y,center_visible,left_x,left_y,left_visible,right_x,right_y,right_visible,top_x,top_y,top_visible,bottom_x,bottom_y,bottom_visible
77,3.166667,616.085,290.129,1.000000,605.773,290.057,1.000000,626.003,289.133,1.000000,615.430,279.712,1.000000,616.466,298.610,1.000000
78,3.208333,629.780,280.791,1.000000,619.018,280.700,1.000000,639.740,279.774,1.000000,629.011,269.926,1.000000,630.204,289.729,1.000000
79,3.250000,643.347,278.626,1.000000,632.573,278.713,1.000000,653.423,277.905,1.000000,642.803,267.709,1.000000,643.470,287.640,1.000000
80,3.291667,656.847,283.027,1.000000,646.129,283.230,1.000000,666.663,282.553,1.000000,656.068,272.236,1.000000,657.364,292.486,1.000000
81,3.333333,669.488,294.532,1.000000,658.674,294.204,1.000000,678.751,294.267,1.000000,668.284,282.754,1.000000,671.184,303.737,1.000000
82,3.375000,682.533,313.909,1.000000,671.692,313.753,1.000000,692.200,314.099,1.000000,681.500,302.697,1.000000,683.935,323.874,1.000000
83,3.416667,695.073,340.688,1.000000,684.527,340.738,1.000000,704.675,340.364,1.000000,694.605,328.213,1.000000,696.260,351.585,1.000000
84,3.458333,708.836,371.973,1.000000,697.941,371.902,1.000000,718.003,372.229,1.000000,708.472,357.477,1.000000,709.961,382.367,1.000000
85,3.500000,732.904,346.863,1.000000,721.562,346.940,1.000000,742.495,346.409,1.000000,734.585,332.794,1.000000,733.231,356.221,1.000000
86,3.541667,760.523,307.504,1.000000,750.130,307.393,1.000000,770.179,307.205,1.000000,761.655,295.774,1.000000,760.479,317.114,1.000000
87,3.583333,783.969,277.714,1.000000,774.218,277.403,1.000000,792.798,277.762,1.000000,784.250,267.447,1.000000,784.534,286.136,1.000000
88,3.625000,802.396,256.259,1.000000,792.624,255.952,1.000000,811.108,256.651,1.000000,802.492,246.534,1.000000,802.964,264.607,1.000000
89,3.666667,817.236,242.533,1.000000,807.984,241.885,1.000000,826.361,243.029,1.000000,817.962,231.788,1.000000,817.737,251.207,1.000000
90,3.708333,810.104,233.279,1.000000,800.841,232.612,1.000000,818.766,233.761,1.000000,810.756,223.639,1.000000,811.017,241.932,1.000000
91,3.750000,801.773,227.796,1.000000,792.672,227.352,1.000000,810.399,228.297,1.000000,802.116,218.761,1.000000,802.461,236.361,1.000000
92,3.791667,794.064,227.436,1.000000,784.976,227.032,1.000000,802.607,227.905,1.000000,793.945,218.568,1.000000,794.646,236.030,1.000000
93,3.833333,787.432,230.990,1.000000,778.436,230.775,1.000000,795.812,231.424,1.000000,787.144,222.099,1.000000,788.218,239.842,1.000000
94,3.875000,782.412,239.936,1.000000,773.517,239.824,1.000000,790.669,240.689,1.000000,782.001,231.176,1.000000,783.267,248.793,1.000000
95,3.916667,776.685,252.993,1.000000,767.749,253.211,1.000000,785.284,253.543,1.000000,776.171,244.276,1.000000,777.539,262.002,1.000000
96,3.958333,771.658,270.970,1.000000,762.313,271.077,1.000000,780.307,271.354,1.000000,771.024,262.174,1.000000,772.420,280.099,1.000000
97,4.000000,766.953,292.565,1.000000,757.622,292.408,1.000000,775.913,293.234,1.000000,767.091,282.417,1.000000,767.648,301.408,1.000000
98,4.041667,762.542,318.927,1.000000,753.215,318.600,1.000000,771.023,318.889,1.000000,761.945,309.185,1.000000,763.132,327.347,1.000000
99,4.083333,757.994,311.087,1.000000,748.785,310.800,1.000000,766.925,310.747,1.000000,757.131,301.128,1.000000,758.548,319.109,1.000000
100,4.125000,753.062,299.108,1.000000,743.939,298.942,1.000000,761.792,298.289,1.000000,752.207,289.709,1.000000,753.798,307.376,1.000000
101,4.166667,747.475,291.101,1.000000,738.389,290.973,1.000000,756.265,290.537,1.000000,746.562,281.780,1.000000,748.421,299.145,1.000000
102,4.208333,743.432,289.033,1.000000,734.186,289.075,1.000000,752.257,288.568,1.000000,742.421,279.681,1.000000,744.272,297.133,1.000000
103,4.250000,738.287,291.585,1.000000,728.968,291.569,1.000000,747.317,291.000,1.000000,737.365,282.001,1.000000,738.923,300.097,1.000000
104,4.291667,733.684,300.984,1.000000,724.174,300.982,1.000000,742.541,300.397,1.000000,732.842,290.823,1.000000,734.143,309.698,1.000000
105,4.333333,728.763,317.076,1.000000,718.505,317.005,1.000000,737.962,317.477,1.000000,728.867,306.202,1.000000,729.138,326.344,1.000000
106,4.375000,724.547,341.744,1.000000,714.472,342.130,1.000000,733.769,342.006,1.000000,724.189,330.796,1.000000,725.012,351.392,1.000000
107,4.416667,718.909,375.877,1.000000,708.535,376.031,1.000000,728.580,376.042,1.000000,718.846,364.150,1.000000,719.122,386.158,1.000000
108,4.458333,714.753,418.546,1.000000,704.438,418.843,1.000000,724.522,418.684,1.000000,714.656,406.384,1.000000,714.890,430.054,1.000000
109,4.500000,708.740,470.921,1.000000,698.584,471.311,1.000000,718.325,470.773,1.000000,708.948,454.140,1.000000,709.201,483.638,1.000000
110,4.541667,705.663,512.405,1.000000,695.662,512.074,1.000000,714.971,513.110,1.000000,705.338,499.152,1.000000,706.530,521.563,1.000000
111,4.583333,705.375,468.216,1.000000,695.326,467.785,1.000000,715.093,468.027,1.000000,705.362,454.697,1.000000,706.306,477.896,1.000000
112,4.625000,704.958,426.090,1.000000,694.686,426.158,1.000000,714.718,426.478,1.000000,704.695,413.433,1.000000,705.760,436.008,1.000000
113,4.666667,702.798,393.070,1.000000,691.841,393.222,1.000000,712.913,393.058,1.000000,702.648,380.189,1.000000,703.839,403.340,1.000000
114,4.708333,702.952,365.335,1.000000,692.166,365.720,1.000000,713.705,365.224,1.000000,703.161,353.666,1.000000,703.833,375.186,1.000000
115,4.750000,701.330,345.950,1.000000,690.407,346.362,1.000000,711.930,346.012,1.000000,701.456,334.206,1.000000,701.924,355.833,1.000000
116,4.791667,703.095,331.251,1.000000,692.941,331.239,1.000000,713.167,331.456,1.000000,703.257,320.132,1.000000,703.360,339.757,1.000000
117,4.833333,715.281,319.973,0.000000,705.059,320.539,0.000000,725.634,320.443,0.000000,716.247,308.639,0.000000,715.914,329.822,0.000000
118,4.875000,719.040,300.686,0.000000,709.213,301.039,0.000000,728.361,300.692,1.000000,720.380,290.190,1.000000,718.661,310.128,1.000000
119,4.916667,726.421,276.555,1.000000,716.397,275.913,1.000000,736.139,276.628,1.000000,727.363,265.981,1.000000,726.542,285.917,1.000000
120,4.958333,737.491,259.874,1.000000,728.227,259.427,1.000000,746.796,260.041,1.000000,738.131,250.357,1.000000,738.047,268.395,1.000000
121,5.000000,748.524,249.603,1.000000,739.003,249.067,1.000000,757.932,249.453,1.000000,749.837,239.735,1.000000,748.737,257.800,1.000000
122,5.041667,757.404,245.547,1.000000,748.054,245.201,1.000000,766.676,245.578,1.000000,757.973,236.298,1.000000,757.813,253.732,1.000000
123,5.083333,766.143,245.544,1.000000,756.688,245.297,1.000000,775.083,245.581,1.000000,766.440,236.516,1.000000,766.416,253.647,1.000000
124,5.125000,773.720,250.189,1.000000,764.024,249.990,1.000000,782.729,250.393,1.000000,773.637,241.358,1.000000,774.392,258.267,1.000000
125,5.166667,766.962,250.636,1.000000,757.294,250.432,1.000000,775.729,250.748,1.000000,766.731,241.802,1.000000,767.868,258.447,1.000000
126,5.208333,750.100,243.596,1.000000,740.569,243.460,1.000000,758.483,243.673,1.000000,749.782,235.012,1.000000,750.641,251.546,1.000000
127,5.250000,732.565,242.200,1.000000,723.211,242.098,1.000000,740.986,242.402,1.000000,732.404,233.654,1.000000,733.067,250.182,1.000000
128,5.291667,715.446,245.209,1.000000,706.413,245.096,1.000000,724.138,245.425,1.000000,715.572,236.870,1.000000,715.762,253.266,1.000000
129,5.333333,697.868,252.290,1.000000,688.940,252.138,1.000000,706.736,252.545,1.000000,698.424,243.849,1.000000,698.099,260.860,1.000000
130,5.375000,680.664,263.966,1.000000,671.678,263.912,1.000000,689.192,264.172,1.000000,680.789,255.111,1.000000,681.303,272.595,1.000000
131,5.416667,664.339,280.387,1.000000,655.236,280.215,1.000000,672.896,280.870,1.000000,664.335,271.618,1.000000,664.737,288.468,1.000000
132,5.458333,646.993,301.647,1.000000,637.745,301.663,1.000000,655.559,301.656,1.000000,646.623,292.424,1.000000,647.605,309.962,1.000000
133,5.500000,633.514,325.466,1.000000,623.861,325.689,1.000000,641.828,325.315,1.000000,632.755,315.924,1.000000,634.119,333.182,1.000000
134,5.541667,616.524,355.741,1.000000,607.354,355.402,1.000000,624.837,355.739,1.000000,615.926,345.426,1.000000,617.396,364.087,1.000000
135,5.583333,612.044,352.866,1.000000,602.740,352.530,1.000000,619.834,353.049,1.000000,611.299,342.829,1.000000,612.972,361.229,1.000000
136,5.625000,622.583,317.616,1.000000,613.254,317.292,1.000000,630.598,317.594,1.000000,621.617,308.563,1.000000,623.382,325.681,1.000000
137,5.666667,631.017,288.095,1.000000,620.760,288.210,1.000000,639.464,287.614,1.000000,629.375,278.817,1.000000,632.139,296.091,1.000000
138,5.708333,639.835,265.194,1.000000,630.570,264.644,1.000000,648.598,264.193,1.000000,638.445,254.666,1.000000,641.153,273.439,1.000000
139,5.750000,646.316,245.121,1.000000,637.215,244.755,1.000000,655.104,244.613,1.000000,645.698,235.484,1.000000,646.890,252.955,1.000000
140,5.791667,653.538,229.813,1.000000,644.580,229.527,1.000000,662.218,229.287,1.000000,653.085,220.670,1.000000,654.337,237.442,1.000000
141,5.833333,660.808,221.391,1.000000,651.956,221.273,1.000000,668.953,220.672,1.000000,660.024,212.490,1.000000,661.817,228.864,1.000000
142,5.875000,668.848,218.181,1.000000,660.240,217.676,1.000000,677.095,216.963,1.000000,667.957,208.495,1.000000,669.938,225.782,1.000000
143,5.916667,677.365,221.103,1.000000,668.689,220.959,1.000000,686.137,220.282,1.000000,676.573,211.744,1.000000,678.615,228.996,1.000000
144,5.958333,685.965,229.557,1.000000,676.897,229.410,1.000000,694.472,228.894,1.000000,684.838,220.302,1.000000,686.934,237.799,1.000000
145,6.000000,693.683,244.682,1.000000,684.019,244.489,1.000000,702.477,244.524,1.000000,693.146,235.236,1.000000,694.248,253.154,1.000000
146,6.041667,702.606,266.821,1.000000,692.686,266.906,1.000000,711.762,266.606,1.000000,702.000,257.083,1.000000,703.437,275.991,1.000000
147,6.083333,709.996,297.366,1.000000,699.964,297.228,1.000000,719.473,297.561,1.000000,710.007,286.270,1.000000,711.498,307.941,1.000000
148,6.125000,718.378,337.303,1.000000,708.224,338.244,1.000000,727.708,336.127,1.000000,717.828,324.042,1.000000,720.193,347.862,1.000000
149,6.166667,725.836,340.134,1.000000,716.559,340.039,1.000000,734.684,339.172,1.000000,726.122,329.179,1.000000,727.345,348.895,1.000000
150,6.208333,732.295,338.939,1.000000,723.011,339.067,0.000000,741.560,338.746,1.000000,732.376,327.811,1.000000,733.269,347.732,1.000000
151,6.250000,747.331,310.753,1.000000,737.882,310.842,0.000000,756.546,310.310,1.000000,747.812,299.008,1.000000,748.113,320.361,1.000000
152,6.291667,771.658,280.368,1.000000,761.163,280.066,1.000000,781.106,280.294,1.000000,772.754,269.030,1.000000,771.791,290.107,1.000000
153,6.333333,789.775,254.265,1.000000,779.992,254.228,1.000000,797.922,254.656,1.000000,792.132,243.703,1.000000,788.971,263.937,1.000000
154,6.375000,806.753,234.759,1.000000,796.868,234.658,1.000000,815.880,234.656,1.000000,808.460,224.249,1.000000,806.833,243.732,1.000000
155,6.416667,819.995,221.471,1.000000,810.525,221.364,1.000000,828.700,221.339,1.000000,821.345,211.876,1.000000,820.318,229.924,1.000000
156,6.458333,832.500,213.350,1.000000,823.240,213.332,1.000000,840.681,213.273,1.000000,833.401,204.370,1.000000,832.970,221.623,1.000000
157,6.500000,844.343,208.688,1.000000,834.918,208.714,1.000000,852.769,208.620,1.000000,845.084,199.731,1.000000,844.459,216.848,1.000000
158,6.541667,851.046,205.753,1.000000,841.471,205.856,1.000000,859.228,205.466,1.000000,851.140,196.442,1.000000,851.129,214.405,1.000000
159,6.583333,842.556,193.333,1.000000,832.964,193.430,1.000000,850.895,193.388,1.000000,842.926,184.169,1.000000,842.349,201.831,1.000000
160,6.625000,832.673,184.355,1.000000,822.982,184.426,1.000000,841.085,184.332,1.000000,832.975,175.458,1.000000,832.530,192.708,1.000000
161,6.666667,823.518,180.135,1.000000,814.812,179.990,1.000000,831.987,180.124,1.000000,824.063,170.888,1.000000,824.020,188.503,1.000000
162,6.708333,814.789,178.976,1.000000,805.759,178.880,1.000000,823.739,178.748,1.000000,815.273,169.785,1.000000,814.818,187.236,1.000000
163,6.750000,805.663,182.355,1.000000,796.559,182.151,1.000000,814.610,182.046,1.000000,805.996,172.945,1.000000,805.738,190.503,1.000000
164,6.791667,797.317,189.471,1.000000,788.183,189.375,1.000000,806.176,189.219,1.000000,797.423,179.838,1.000000,797.472,197.801,1.000000
165,6.833333,788.387,199.484,1.000000,779.537,199.637,1.000000,796.774,199.242,1.000000,788.608,189.874,1.000000,788.933,207.922,1.000000
166,6.875000,779.646,214.044,1.000000,770.848,214.074,1.000000,787.977,213.823,1.000000,779.884,204.972,1.000000,780.021,222.741,1.000000
167,6.916667,772.660,232.152,1.000000,763.449,232.259,1.000000,780.930,231.711,1.000000,772.577,222.754,1.000000,773.050,240.851,1.000000
168,6.958333,763.759,254.232,1.000000,754.469,254.610,1.000000,772.015,254.523,1.000000,763.777,244.971,1.000000,764.097,262.307,1.000000
169,7.000000,755.926,280.901,1.000000,746.354,280.982,1.000000,764.926,281.661,1.000000,755.900,270.286,1.000000,756.305,290.778,1.000000
170,7.041667,747.041,312.063,1.000000,738.073,312.223,1.000000,755.985,312.473,1.000000,747.159,301.688,1.000000,748.215,321.731,1.000000
171,7.083333,740.165,347.324,1.000000,731.209,347.685,1.000000,748.823,347.335,1.000000,738.991,336.325,1.000000,742.216,357.242,1.000000
172,7.125000,734.185,387.406,1.000000,724.669,387.167,1.000000,743.021,387.125,1.000000,733.185,376.787,1.000000,735.924,396.500,1.000000
173,7.166667,725.552,432.074,1.000000,715.977,431.952,1.000000,734.522,432.197,1.000000,725.119,420.543,1.000000,727.127,441.514,1.000000
174,7.208333,717.876,486.500,1.000000,708.233,488.017,1.000000,727.205,486.721,1.000000,717.430,472.838,1.000000,719.222,498.453,1.000000
175,7.250000,710.993,545.080,1.000000,701.318,546.880,1.000000,719.274,544.564,1.000000,710.625,531.141,1.000000,712.352,561.865,1.000000
176,7.291667,701.959,610.743,1.000000,692.756,610.331,1.000000,710.417,610.571,1.000000,702.140,595.616,1.000000,702.873,623.998,1.000000
177,7.333333,697.161,663.561,1.000000,687.840,664.803,1.000000,706.195,662.790,1.000000,696.429,642.521,1.000000,698.255,679.785,1.000000
178,7.375000,698.683,609.680,1.000000,688.990,609.617,1.000000,708.041,610.362,1.000000,697.802,595.243,1.000000,699.742,621.398,1.000000
179,7.416667,701.035,562.114,1.000000,691.383,561.630,1.000000,710.670,563.023,1.000000,700.787,546.340,1.000000,702.044,574.260,1.000000
180,7.458333,700.323,518.607,1.000000,690.217,517.925,1.000000,709.657,519.435,1.000000,699.366,504.918,1.000000,701.469,527.993,1.000000
181,7.500000,701.839,481.347,1.000000,691.500,481.230,1.000000,711.379,482.032,1.000000,700.889,469.488,1.000000,702.554,490.863,1.000000
182,7.541667,704.060,449.840,1.000000,693.558,449.571,1.000000,713.812,450.247,1.000000,703.044,438.069,1.000000,704.641,459.482,1.000000
183,7.583333,705.133,424.480,1.000000,694.259,424.732,1.000000,714.870,424.782,1.000000,703.949,413.116,1.000000,705.631,434.086,1.000000
184,7.625000,706.468,406.676,1.000000,695.506,407.055,1.000000,715.973,406.639,1.000000,704.835,395.495,1.000000,707.122,415.849,1.000000
185,7.666667,707.737,397.054,1.000000,696.947,397.751,1.000000,717.669,396.973,1.000000,706.488,386.393,1.000000,709.026,406.805,1.000000
186,7.708333,708.561,396.632,1.000000,697.564,397.425,1.000000,718.480,396.350,1.000000,707.133,385.367,1.000000,709.713,406.790,1.000000
187,7.750000,709.453,407.530,1.000000,698.227,408.181,1.000000,719.369,407.303,1.000000,708.188,395.434,1.000000,710.785,418.155,1.000000
188,7.791667,709.872,427.939,1.000000,698.519,428.856,1.000000,719.814,427.902,1.000000,708.777,415.445,1.000000,710.766,438.848,1.000000
189,7.833333,710.245,461.245,1.000000,699.352,461.760,1.000000,720.136,461.435,1.000000,709.452,447.869,1.000000,711.183,473.589,1.000000
190,7.875000,709.707,509.329,1.000000,698.615,509.508,1.000000,719.833,509.660,1.000000,709.177,492.073,1.000000,710.602,522.185,1.000000
191,7.916667,710.321,571.576,1.000000,699.998,570.985,1.000000,720.078,570.912,1.000000,710.195,547.149,1.000000,710.727,585.683,1.000000
192,7.958333,706.604,637.464,1.000000,695.892,635.627,1.000000,717.060,635.750,1.000000,706.072,613.630,1.000000,707.465,655.222,1.000000
