frame,time,E_total,E_2d,E_depth,E_visual,E_mask,E_contact,E_audio,E_support,E_smooth,E_temporal,E_static,E_penetration,E_prior,E_reg,vlm_contact_gate,vlm_anchor_gate,contact_active,static_active,failure_label,contact_state,visibility_state,source
49,2.000000,2.185849849,0.000000000,0.000000000,0.000000000,0.000000000,0.000262667,,0.000000000,0.021764171,0.021764171,,,2.163823011,2.163823011,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
50,2.041667,2.225912806,0.000000000,0.000000000,0.000000000,0.000000000,0.007488999,,0.000000000,0.006709374,0.006709374,,,2.211714433,2.211714433,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
51,2.083333,2.186248901,0.000000000,0.000000000,0.000000000,0.000000000,0.000126833,,0.000000000,0.011535040,0.011535040,,,2.174587028,2.174587028,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
52,2.125000,2.160894428,0.000000000,0.000000000,0.000000000,0.000000000,0.001122250,,0.000000000,0.010718567,0.010718567,,,2.149053611,2.149053611,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
53,2.166667,2.102994125,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.007698040,0.007698040,,,2.095296085,2.095296085,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
54,2.208333,2.118002264,0.000000000,0.000000000,0.000000000,0.000000000,0.013127660,,0.000000000,0.004852557,0.004852557,,,2.100022047,2.100022047,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
55,2.250000,2.103583232,0.000000000,0.000000000,0.000000000,0.000000000,0.026246916,,0.000000000,0.002496070,0.002496070,,,2.074840246,2.074840246,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
56,2.291667,2.093935880,0.000000000,0.000000000,0.000000000,0.000000000,0.029475396,,0.000000000,0.001699088,0.001699088,,,2.062761396,2.062761396,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
57,2.333333,2.057501110,0.000000000,0.000000000,0.000000000,0.000000000,0.025766670,,0.000000000,0.000416698,0.000416698,,,2.031317742,2.031317742,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
58,2.375000,1.959888947,0.000000000,0.000000000,0.000000000,0.000000000,0.023907035,,0.000000000,0.000300827,0.000300827,,,1.935681085,1.935681085,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
59,2.416667,1.858174423,0.000000000,0.000000000,0.000000000,0.000000000,0.023348757,,0.000000000,0.000658565,0.000658565,,,1.834167101,1.834167101,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
60,2.458333,1.773290465,0.000000000,0.000000000,0.000000000,0.000000000,0.012676283,,0.000000000,0.003978408,0.003978408,,,1.756635774,1.756635774,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
61,2.500000,1.744700348,0.000000000,0.000000000,0.000000000,0.000000000,0.023446653,,0.000000000,0.012398634,0.012398634,,,1.708855061,1.708855061,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
62,2.541667,1.628443450,0.000000000,0.000000000,0.000000000,0.000000000,0.003368758,,0.000000000,0.022146548,0.022146548,,,1.602928144,1.602928144,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
63,2.583333,1.622251062,0.000000000,0.000000000,0.000000000,0.000000000,0.015772848,,0.000000000,0.012463649,0.012463649,,,1.594014565,1.594014565,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
64,2.625000,1.536971644,0.000000000,0.000000000,0.000000000,0.000000000,0.000449270,,0.000000000,0.008920396,0.008920396,,,1.527601978,1.527601978,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
65,2.666667,1.554493768,0.000000000,0.000000000,0.000000000,0.000000000,0.023348451,,0.000000000,0.014324356,0.014324356,,,1.516820961,1.516820961,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
66,2.708333,1.540628454,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.005830356,0.005830356,,,1.534798098,1.534798098,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
67,2.750000,1.549165973,0.000000000,0.000000000,0.000000000,0.000000000,0.010277093,,0.000000000,0.004410929,0.004410929,,,1.534477951,1.534477951,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
68,2.791667,1.558744468,0.000000000,0.000000000,0.000000000,0.000000000,0.022998936,,0.000000000,0.002371918,0.002371918,,,1.533373614,1.533373614,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
69,2.833333,1.626889507,0.000000000,0.000000000,0.000000000,0.000000000,0.023908891,,0.000000000,0.000889545,0.000889545,,,1.602091071,1.602091071,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
70,2.875000,1.625513168,0.000000000,0.000000000,0.000000000,0.000000000,0.022444235,,0.000000000,0.000317299,0.000317299,,,1.602751634,1.602751634,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
71,2.916667,1.615700736,0.000000000,0.000000000,0.000000000,0.000000000,0.012392588,,0.000000000,0.000113313,0.000113313,,,1.603194835,1.603194835,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
72,2.958333,1.621484209,0.000000000,0.000000000,0.000000000,0.000000000,0.009249054,,0.000000000,0.001521601,0.001521601,,,1.610713554,1.610713554,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
73,3.000000,1.592127010,0.000000000,0.000000000,0.000000000,0.000000000,0.000048930,,0.000000000,0.005663420,0.005663420,,,1.586414660,1.586414660,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
74,3.041667,1.688109271,0.000000000,0.000000000,0.000000000,0.000000000,0.003124251,,0.000000000,0.013136931,0.013136931,,,1.671848089,1.671848089,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
75,3.083333,1.749090626,0.000000000,0.000000000,0.000000000,0.000000000,0.000741582,,0.000000000,0.024388832,0.024388832,,,1.723960212,1.723960212,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
76,3.125000,1.727621886,0.000000000,0.000000000,0.000000000,0.000000000,0.000007557,,0.000000000,0.001996049,0.001996049,,,1.725618280,1.725618280,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
77,3.166667,1.696382529,0.000000000,0.000000000,0.000000000,0.000000000,0.000612464,,0.000000000,0.012768568,0.012768568,,,1.683001497,1.683001497,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
78,3.208333,1.568077580,0.000000000,0.000000000,0.000000000,0.000000000,0.000200506,,0.000000000,0.010927000,0.010927000,,,1.556950074,1.556950074,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
79,3.250000,1.452079557,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.007023272,0.007023272,,,1.445056285,1.445056285,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
80,3.291667,1.431975232,0.000000000,0.000000000,0.000000000,0.000000000,0.000075533,,0.000000000,0.003773319,0.003773319,,,1.428126380,1.428126380,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
81,3.333333,1.373152641,0.000000000,0.000000000,0.000000000,0.000000000,0.012182199,,0.000000000,0.002329816,0.002329816,,,1.358640626,1.358640626,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
82,3.375000,1.347568254,0.000000000,0.000000000,0.000000000,0.000000000,0.000999635,,0.000000000,0.000464702,0.000464702,,,1.346103917,1.346103917,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
83,3.416667,1.338504549,0.000000000,0.000000000,0.000000000,0.000000000,0.000014784,,0.000000000,0.000209737,0.000209737,,,1.338280028,1.338280028,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
84,3.458333,1.360801056,0.000000000,0.000000000,0.000000000,0.000000000,0.004456898,,0.000000000,0.001588310,0.001588310,,,1.354755848,1.354755848,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
85,3.500000,1.477795899,0.000000000,0.000000000,0.000000000,0.000000000,0.003478994,,0.000000000,0.006802940,0.006802940,,,1.467513965,1.467513965,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
86,3.541667,1.648764464,0.000000000,0.000000000,0.000000000,0.000000000,0.002205617,,0.000000000,0.015883367,0.015883367,,,1.630675480,1.630675480,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
87,3.583333,1.824108337,0.000000000,0.000000000,0.000000000,0.000000000,0.001341171,,0.000000000,0.024404573,0.024404573,,,1.798362593,1.798362593,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
88,3.625000,1.834521042,0.000000000,0.000000000,0.000000000,0.000000000,0.000019071,,0.000000000,0.000265452,0.000265452,,,1.834236519,1.834236519,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
89,3.666667,1.817342499,0.000000000,0.000000000,0.000000000,0.000000000,0.001985861,,0.000000000,0.013930773,0.013930773,,,1.801425865,1.801425865,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
90,3.708333,1.764494095,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.009463144,0.009463144,,,1.755030951,1.755030951,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
91,3.750000,1.657540512,0.000000000,0.000000000,0.000000000,0.000000000,0.009288333,,0.000000000,0.005483202,0.005483202,,,1.642768977,1.642768977,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
92,3.791667,1.540799541,0.000000000,0.000000000,0.000000000,0.000000000,0.016410379,,0.000000000,0.003121999,0.003121999,,,1.521267163,1.521267163,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
93,3.833333,1.441010789,0.000000000,0.000000000,0.000000000,0.000000000,0.014910119,,0.000000000,0.001057190,0.001057190,,,1.425043480,1.425043480,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
