event,event_type,audio_time,audio_frame,start_time_s,end_time_s,start_frame,end_frame,peak,prominence,rms_rise,sharpness,audio_score,snr,band_profile,detector,source
motion_offset_0006,motion_offset,1.1458333333333333,28,1.125,1.1666666666666667,28,28,0.004670899316078794,0.7428656615813518,0.3341223855757093,0.1391777494986689,0.7055574652859897,0.3341223855757093,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
motion_onset_0008,motion_onset,1.3541666666666667,33,1.3333333333333333,1.375,33,33,0.020922212342898996,2.4668156919245097,2.80742862331454,0.20780808079759092,0.6451291221428657,2.80742862331454,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
sustained_motion_0007,sustained_motion,1.3958333333333333,34,1.3333333333333333,1.7916666666666667,33,43,0.027238526436577398,6.12852070564816,3.2425923984483753,0.2858685517822841,0.6451291221428657,3.2425923984483753,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
seam_click_0030,seam_click,1.3958333333333333,34,1.375,1.4166666666666667,34,34,0.027238526436577398,6.12852070564816,3.2425923984483753,0.2858685517822841,0.9978249380595331,3.2425923984483753,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
legacy_peak_0004,unknown,1.392,34,1.392,1.392,34,34,0.07787909133670588,0.958496757646675,0.958496757646675,0.3526598109716595,0.5934863321705166,0.958496757646675,legacy_peak,combined,audio
seam_click_0031,seam_click,1.5208333333333333,37,1.5,1.5416666666666667,37,37,0.00642846963196415,1.3526914640412901,0.8609361513549864,0.1696961305739193,0.7945693013032386,0.8609361513549864,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
motion_offset_0009,motion_offset,1.7708333333333333,43,1.75,1.7916666666666667,43,43,0.003843216279643156,0.0,0.012407795401861302,0.14954765116389626,0.6451291221428657,0.012407795401861302,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
silence_0022,silence,2.0208333333333335,49,1.7916666666666667,2.0416666666666665,44,49,0.0029392198336565746,0.03416457061730921,0.0,0.13240266940423234,0.5699307642526924,-0.42992079782594644,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
motion_onset_0011,motion_onset,2.0625,50,2.0416666666666665,2.0833333333333335,50,50,0.0383011671729938,6.640064565501667,3.8048096349520426,0.20731820534625875,0.7134389602916449,3.8048096349520426,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
seam_click_0032,seam_click,2.0625,50,2.0416666666666665,2.0833333333333335,50,50,0.0383011671729938,6.640064565501667,3.8048096349520426,0.20731820534625875,0.9986947630124676,3.8048096349520426,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
sustained_motion_0010,sustained_motion,2.0625,50,2.0416666666666665,2.5,50,60,0.0383011671729938,6.640064565501667,3.8048096349520426,0.20731820534625875,0.7134389602916449,3.8048096349520426,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
legacy_peak_0005,unknown,2.08,51,2.08,2.08,51,51,0.11841888910530586,0.9725752768779524,0.9725752768779524,0.22031837921243774,0.6859872937202454,0.9725752768779524,legacy_peak,combined,audio
motion_offset_0012,motion_offset,2.4791666666666665,60,2.4583333333333335,2.5,60,60,0.004902181607129832,0.3303781483617169,0.4138388110870654,0.1448208638241188,0.7134389602916449,0.4138388110870654,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
motion_onset_0014,motion_onset,2.6458333333333335,64,2.625,2.6666666666666665,64,64,0.031416392378086425,6.328606542799758,3.4779669685296826,0.33637282572857474,0.6502298674805114,3.4779669685296826,broadband,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
seam_click_0033,seam_click,2.6458333333333335,64,2.625,2.6666666666666665,64,64,0.031416392378086425,6.328606542799758,3.4779669685296826,0.33637282572857474,0.9982186601464579,3.4779669685296826,broadband,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
sustained_motion_0013,sustained_motion,2.6458333333333335,64,2.625,3.2916666666666665,64,79,0.031416392378086425,6.328606542799758,3.4779669685296826,0.33637282572857474,0.6502298674805114,3.4779669685296826,broadband,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
legacy_peak_0006,unknown,2.656,65,2.656,2.656,65,65,0.0995113975860512,0.9587839911780018,0.9587839911780018,0.36853484573546047,0.7008449153735143,0.9587839911780018,legacy_peak,combined,audio
seam_click_0034,seam_click,2.7291666666666665,66,2.7083333333333335,2.75,66,66,0.01363334186581278,3.197715940027241,2.1009740156767713,0.13309828915929356,0.9607482334561336,2.1009740156767713,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
motion_offset_0015,motion_offset,3.2708333333333335,79,3.25,3.2916666666666665,79,79,0.0034325903591993,0.0,0.0,0.13600626490967666,0.6502298674805114,-0.17397220397635788,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
silence_0023,silence,3.4791666666666665,84,3.2916666666666665,3.875,80,93,0.003222273151607914,0.2470181331861799,0.0,0.12076756813905754,0.574464205696181,-0.278264578195059,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
seam_click_0035,seam_click,3.9375,95,3.9166666666666665,3.9583333333333335,95,95,0.024561142664995636,5.331658688713296,3.071927492221841,0.22487254707569815,0.9951872328753851,3.071927492221841,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
legacy_peak_0007,unknown,3.936,95,3.936,3.936,95,95,0.07952105548544883,0.963373160362452,0.963373160362452,0.24433016695732507,0.6848717331886292,0.963373160362452,legacy_peak,combined,audio
silence_0024,silence,4.354166666666667,105,4.166666666666667,4.75,101,114,0.0033264791603383114,0.2165200169100407,0.0,0.13850216771317353,0.582403118452248,-0.2257665388215885,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
seam_click_0036,seam_click,4.770833333333333,115,4.75,4.791666666666667,115,115,0.03507667431547697,6.343894835349889,3.6597489561995653,0.2177452772125671,0.9982456392558862,3.6597489561995653,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
legacy_peak_0008,unknown,4.8,116,4.8,4.8,116,116,0.10577910399344752,0.9785633139902278,0.9785633139902278,0.2049775889998267,0.7622857093811035,0.9785633139902278,legacy_peak,combined,audio
motion_onset_0017,motion_onset,4.895833333333333,118,4.875,4.916666666666667,118,118,0.008910277664225719,0.633392504679233,1.3994350220020775,0.19893757985413443,0.6005890758532141,1.3994350220020775,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
short_tug_0016,short_tug,5.020833333333333,121,4.875,5.291666666666667,118,127,0.006430489411186748,0.7790320158643933,0.8614543198094735,0.16196013374661858,0.6005890758532141,0.8614543198094735,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
motion_offset_0018,motion_offset,5.270833333333333,127,5.25,5.291666666666667,127,127,0.003873452260621169,0.24683358262051427,0.025333935809817503,0.15498438386200045,0.6005890758532141,0.025333935809817503,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
seam_click_0037,seam_click,5.4375,131,5.416666666666667,5.458333333333333,131,131,0.01742921238416598,4.632588454613933,2.506131061424941,0.2087559169919724,0.9903642098233685,2.506131061424941,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
legacy_peak_0009,unknown,5.472,132,5.472,5.472,132,132,0.05500069257912588,0.9123121511016922,0.9123121511016922,0.22243291280715566,0.4384894073009491,0.9123121511016922,legacy_peak,combined,audio
silence_0025,silence,5.645833333333333,136,5.5,6.708333333333333,133,161,0.00342055465323481,0.10730744539580173,0.0,0.1853805257578812,0.6072112243609822,-0.17976588233795773,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
motion_onset_0020,motion_onset,6.729166666666667,162,6.708333333333333,6.75,162,162,0.11968215707639651,8.142986766745084,5.684144377724375,0.284998531566777,0.7431875593487768,5.684144377724375,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
seam_click_0038,seam_click,6.729166666666667,162,6.708333333333333,6.75,162,162,0.11968215707639651,8.142986766745084,5.684144377724375,0.284998531566777,0.9997093170756602,5.684144377724375,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
sustained_motion_0019,sustained_motion,6.729166666666667,162,6.708333333333333,8.25,162,198,0.11968215707639651,8.142986766745084,5.684144377724375,0.284998531566777,0.7431875593487768,5.684144377724375,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
legacy_peak_0010,unknown,6.8100000000000005,164,6.8100000000000005,6.8100000000000005,164,164,0.3677475532016194,0.21035472993897245,0.21035472993897245,0.32451849562757457,1.0,0.21035472993897245,legacy_peak,combined,audio
seam_click_0039,seam_click,7.729166666666667,186,7.708333333333333,7.75,186,186,0.055610662778879355,7.132716370187245,4.419886718111976,0.1806819157249108,0.9992020898802951,4.419886718111976,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
legacy_peak_0011,unknown,7.744,187,7.744,7.744,187,187,0.18225247444221343,0.963302510130457,0.963302510130457,0.16684947457247484,0.7391911388456677,0.963302510130457,legacy_peak,combined,audio
motion_offset_0021,motion_offset,8.229166666666666,198,8.208333333333334,8.25,198,198,0.0038457212014802486,0.0,0.0134825276727399,0.14279503354497297,0.7431875593487768,0.0134825276727399,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
silence_0026,silence,8.3125,200,8.25,10.0,199,240,0.0035322780846615462,0.07951293296954745,0.0,0.13477259101587868,0.6093655386948802,-0.12675168716367238,low_mid,robust_interval_envelope_v2,/tmp/audiohoi-nine/samples_known_object/13_volleyball/audio.wav
