frame,time,active_side,active_object_point_id,active_object_u,active_object_v,min_object_boundary_gap_px,active_part_distance_px,proposal_score,anchor_score,confidence_level,is_candidate,anchor_contact_state
129,5.333333,left,right,610.107,101.786,67.976928,67.976928,0.495182,0.148995,none,0,0
130,5.375000,right,right,612.207,124.927,44.838262,44.838262,0.893087,0.247545,none,1,1
131,5.416667,right,right,611.291,145.299,24.241725,24.241725,1.000000,0.519188,soft,1,1
132,5.458333,right,right,604.852,137.023,21.673011,21.673011,1.000000,0.489244,soft,1,1
133,5.500000,right,right,591.378,111.081,22.328315,22.328315,0.495440,0.403372,proposal,1,1
134,5.541667,right,right,571.941,82.667,34.727140,34.727140,0.303606,0.176610,none,1,1
135,5.583333,left,right,545.042,59.182,36.539219,36.539219,0.686406,0.206697,none,1,1
136,5.625000,left,right,520.205,37.512,37.770433,37.770433,0.607211,0.243011,none,1,1
137,5.666667,left,right,496.152,20.250,56.345392,56.345392,0.455408,0.140721,none,0,0
138,5.708333,left,,,,inf,inf,0.303606,0.091082,none,0,0
139,5.750000,left,,,,inf,inf,0.000000,0.000000,none,0,0
140,5.791667,left,,,,inf,inf,0.000000,0.000000,none,0,0
141,5.833333,left,,,,inf,inf,0.000000,0.000000,none,0,0
142,5.875000,left,,,,inf,inf,0.000000,0.000000,none,0,0
143,5.916667,left,,,,inf,inf,0.000000,0.000000,none,0,0
144,5.958333,left,,,,inf,inf,0.000000,0.000000,none,0,0
145,6.000000,left,,,,inf,inf,0.000000,0.000000,none,0,0
146,6.041667,left,,,,inf,inf,0.000000,0.000000,none,0,0
147,6.083333,left,,,,inf,inf,0.207510,0.000000,none,0,0
148,6.125000,left,,,,inf,inf,0.670908,0.000000,none,0,0
149,6.166667,left,,,,inf,inf,0.358163,0.000000,none,0,0
150,6.208333,left,,,,inf,inf,0.000000,0.000000,none,0,0
151,6.250000,left,,,,inf,inf,0.000000,0.000000,none,0,0
152,6.291667,left,,,,inf,inf,0.000000,0.000000,none,0,0
153,6.333333,left,,,,inf,inf,0.000000,0.000000,none,0,0
154,6.375000,left,,,,inf,inf,0.000000,0.000000,none,0,0
155,6.416667,left,,,,inf,inf,0.000000,0.000000,none,0,0
156,6.458333,left,,,,inf,inf,0.348026,0.000000,none,0,0
157,6.500000,left,,,,inf,inf,0.505706,0.000000,none,0,0
158,6.541667,left,,,,inf,inf,0.189590,0.000000,none,0,0
159,6.583333,left,,,,inf,inf,0.164834,0.000000,none,0,0
160,6.625000,left,,,,inf,inf,0.499855,0.149956,none,0,0
161,6.666667,left,,,,inf,inf,1.000000,0.224935,none,0,0
162,6.708333,left,,,,inf,inf,1.000000,0.299913,proposal,0,0
163,6.750000,left,,,,inf,inf,1.000000,0.225000,none,0,0
164,6.791667,left,,,,inf,inf,1.000000,0.300000,proposal,0,0
165,6.833333,left,,,,inf,inf,0.999036,0.225000,none,0,0
166,6.875000,left,,,,inf,inf,0.500000,0.150000,none,0,0
167,6.916667,left,,,,inf,inf,0.416370,0.000000,none,0,0
168,6.958333,left,,,,inf,inf,0.112832,0.000000,none,0,0
169,7.000000,left,,,,inf,inf,0.000000,0.000000,none,0,0
170,7.041667,left,,,,inf,inf,0.069644,0.000000,none,0,0
171,7.083333,left,,,,inf,inf,0.050628,0.000000,none,0,0
172,7.125000,left,,,,inf,inf,0.065012,0.000000,none,0,0
173,7.166667,left,,,,inf,inf,0.000000,0.000000,none,0,0
174,7.208333,left,,,,inf,inf,0.000000,0.000000,none,0,0
175,7.250000,left,,,,inf,inf,0.023460,0.000000,none,0,0
176,7.291667,left,,,,inf,inf,0.000000,0.000000,none,0,0
177,7.333333,left,grid_08_05,292.964,77.512,235.646038,235.646038,0.000000,0.000000,none,0,0
178,7.375000,left,grid_05_08,331.037,65.924,202.028976,202.028976,0.031672,0.000000,none,0,0
179,7.416667,left,grid_05_08,362.055,69.274,169.613977,169.613977,0.015195,0.000000,none,0,0
180,7.458333,left,grid_05_08,393.239,75.159,137.577632,137.577632,0.000000,0.000000,none,0,0
181,7.500000,left,grid_05_08,424.840,82.840,104.615752,104.615752,0.000000,0.000000,none,0,0
182,7.541667,left,grid_05_08,456.145,95.073,72.754599,72.754599,0.000156,0.000156,none,0,0
183,7.583333,left,grid_08_07,491.116,121.431,32.656393,32.656393,0.106078,0.106078,none,0,0
184,7.625000,left,bottom,521.294,152.513,5.509942,5.509942,1.000000,0.674707,soft,1,1
185,7.666667,right,bottom,538.050,165.684,15.053398,15.053398,1.000000,0.612516,soft,1,1
186,7.708333,right,bottom,545.486,172.720,11.289968,11.289968,0.999202,0.751550,strong,1,1
187,7.750000,right,bottom,551.624,182.656,8.586329,8.586329,0.749402,0.715674,strong,1,1
188,7.791667,right,bottom,555.559,195.227,7.649757,7.649757,0.668826,0.668826,soft,1,1
189,7.833333,right,bottom,557.674,212.131,6.216720,6.216720,0.629035,0.629035,soft,1,1
190,7.875000,right,bottom,558.262,230.737,6.063404,6.063404,0.519664,0.519664,soft,1,0
191,7.916667,right,bottom,559.188,251.288,8.002010,8.002010,0.498251,0.498251,soft,0,0
192,7.958333,right,bottom,562.335,271.409,7.044806,7.044806,0.509449,0.509449,soft,0,0
193,8.000000,right,bottom,568.654,289.585,8.617723,8.617723,0.490444,0.490444,soft,0,0
194,8.041667,right,bottom,577.975,304.817,10.615185,10.615185,0.462213,0.462213,soft,0,0
195,8.083333,right,bottom,586.530,315.910,14.397319,14.397319,0.399430,0.399430,proposal,0,0
196,8.125000,right,bottom,593.373,324.629,16.900122,16.900122,0.465428,0.465428,soft,1,1
197,8.166667,right,bottom,600.118,330.628,18.367994,18.367994,0.557391,0.493990,soft,1,1
198,8.208333,right,bottom,603.541,333.520,20.765675,20.765675,0.743188,0.505679,soft,1,1
199,8.250000,left,bottom,605.680,334.671,21.478875,21.478875,0.557391,0.437095,proposal,1,1
200,8.291667,left,bottom,605.041,334.332,21.982404,21.982404,0.609366,0.443726,proposal,1,1
201,8.333333,left,bottom,601.635,331.638,22.463881,22.463881,0.457024,0.389547,proposal,1,1
202,8.375000,left,bottom,599.251,329.244,23.886262,23.886262,0.319425,0.319425,proposal,1,1
203,8.416667,left,bottom,595.099,326.284,24.044098,24.044098,0.225374,0.225374,none,0,0
204,8.458333,left,bottom,590.188,322.780,25.075958,25.075958,0.208417,0.208417,none,0,0
205,8.500000,right,bottom,586.163,317.168,28.193636,28.193636,0.161297,0.161297,none,0,0
206,8.541667,right,bottom,581.940,313.074,28.428506,28.428506,0.158021,0.158021,none,0,0
207,8.583333,right,bottom,578.362,308.823,29.398930,29.398930,0.144912,0.144912,none,0,0
208,8.625000,right,bottom,576.026,305.529,30.398884,30.398884,0.132138,0.132138,none,0,0
209,8.666667,right,bottom,573.984,302.739,33.267076,33.267076,0.099689,0.099689,none,0,0
210,8.708333,left,left,533.806,285.487,32.076205,32.076205,0.112408,0.112408,none,0,0
211,8.750000,left,left,531.026,290.024,29.404014,29.404014,0.144845,0.144845,none,0,0
212,8.791667,left,left,527.856,298.503,24.595461,24.595461,0.216237,0.216237,none,0,0
213,8.833333,left,left,524.368,309.769,20.885362,20.885362,0.280556,0.280556,proposal,0,0
214,8.875000,left,left,524.649,318.630,20.796567,20.796567,0.282163,0.282163,proposal,1,0
215,8.916667,left,left,525.098,327.260,22.128341,22.128341,0.258337,0.258337,proposal,0,0
216,8.958333,left,bottom,568.157,330.731,22.189424,22.189424,0.257260,0.257260,proposal,0,0
217,9.000000,left,bottom,567.728,339.337,16.802342,16.802342,0.355755,0.355755,proposal,0,0
218,9.041667,left,bottom,569.925,347.134,13.581950,13.581950,0.413742,0.413742,proposal,0,0
219,9.083333,left,bottom,572.622,355.095,11.493680,11.493680,0.448565,0.448565,proposal,0,0
220,9.125000,left,bottom,575.149,360.656,10.086930,10.086930,0.470080,0.470080,soft,0,0
221,9.166667,left,bottom,575.243,365.434,8.636832,8.636832,0.490195,0.490195,soft,0,0
222,9.208333,left,bottom,572.410,368.226,6.917130,6.917130,0.510852,0.510852,soft,0,0
223,9.250000,left,bottom,565.865,367.483,5.856875,5.856875,0.521642,0.521642,soft,0,0
224,9.291667,left,bottom,556.707,364.462,5.196319,5.196319,0.527553,0.527553,soft,0,0
225,9.333333,left,bottom,543.929,357.994,4.676666,4.676666,0.531746,0.531746,soft,0,0
226,9.375000,left,bottom,528.919,345.840,4.272765,4.272765,0.534721,0.534721,soft,0,0
227,9.416667,left,bottom,511.769,327.207,1.790888,1.790888,0.846113,0.547284,soft,1,1
228,9.458333,left,bottom,496.115,300.484,5.413584,5.413584,0.975512,0.525679,soft,1,1
229,9.500000,left,bottom,484.622,271.043,8.853770,8.853770,0.629866,0.487333,soft,0,0
230,9.541667,left,bottom,480.059,234.259,16.485006,16.485006,0.361601,0.361601,proposal,0,0
231,9.583333,left,bottom,478.742,202.142,23.459931,23.459931,0.382848,0.235235,none,0,0
232,9.625000,left,bottom,478.061,175.021,31.864712,31.864712,0.278651,0.114779,none,0,0
233,9.666667,left,bottom,480.798,150.468,41.776046,41.776046,0.262547,0.037213,none,0,0
234,9.708333,right,left,453.732,95.408,90.298605,90.298605,0.270088,0.000002,none,0,0
235,9.750000,right,left,458.012,78.630,105.601063,105.601063,0.244257,0.000000,none,0,0
236,9.791667,left,left,461.877,67.871,114.326067,114.326067,0.220082,0.000000,none,0,0
237,9.833333,left,left,465.244,61.245,118.254899,118.254899,0.220534,0.000000,none,0,0
238,9.875000,left,left,469.615,60.003,117.236595,117.236595,0.238676,0.000000,none,0,0
239,9.916667,left,left,474.293,62.815,113.000066,113.000066,0.053975,0.000000,none,0,0
240,9.958333,left,left,480.512,71.263,102.636925,102.636925,0.000000,0.000000,none,0,0
