frame,time,proposal_score,anchor_score,floor_score,anchor_contact_state,human_contact_state,floor_contact_state,transition_contact_state,multi_contact_state,confidence_level,contact_part,contact_label,contact_side,anchor_type,min_object_boundary_gap_px,active_part_distance_px,contact_depth_offset_m,object_acceleration,support_surface_type,support_source,signed_support_gap_px,support_conf,active_object_point_id,active_object_u,active_object_v,state_active_part_u,state_active_part_v
53,2.166667,0.342994,0.103907,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,63.897680,63.897680,-0.012017,0.062402,floor,gvhmr_floor,-583.508952,0.750000,bottom,539.853,76.139,540.900,140.028
54,2.208333,0.299515,0.000013,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,83.178084,83.178084,0.162455,0.299515,floor,gvhmr_floor,-591.967198,0.750000,bottom,542.187,59.750,545.653,142.856
55,2.250000,0.201008,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,96.074650,96.074650,0.167883,0.201008,floor,gvhmr_floor,-600.941970,0.750000,right,575.857,54.010,549.209,146.315
56,2.291667,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,104.990067,104.990067,0.055881,0.000000,floor,gvhmr_floor,-608.747711,0.750000,right,577.342,48.372,552.424,150.362
57,2.333333,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,109.314734,109.314734,0.061349,0.000000,floor,gvhmr_floor,-614.930529,0.750000,right,579.002,45.554,555.763,152.370
58,2.375000,0.356719,0.107016,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,106.968526,106.968526,0.037631,0.000000,floor,gvhmr_floor,-618.944402,0.750000,right,580.408,48.535,558.502,153.236
59,2.416667,0.535079,0.160524,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,100.044818,100.044818,0.086099,0.130163,floor,gvhmr_floor,-620.353113,0.750000,right,581.982,55.380,560.484,153.088
60,2.458333,0.713439,0.214034,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,88.948214,88.948214,0.023099,0.303025,floor,gvhmr_floor,-617.944411,0.750000,right,582.618,66.855,561.290,153.208
61,2.500000,0.535079,0.160621,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,74.834801,74.834801,0.011697,0.164591,floor,gvhmr_floor,-611.577419,0.750000,right,583.311,82.558,561.925,154.272
62,2.541667,0.499109,0.151618,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,60.645783,60.645783,-0.013476,0.000000,floor,gvhmr_floor,-601.570225,0.750000,right,584.119,101.083,560.400,156.898
63,2.583333,0.748664,0.255770,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,43.128154,43.128154,-0.131246,0.000000,floor,gvhmr_floor,-587.505589,0.750000,right,585.751,124.667,559.335,158.758
64,2.625000,0.998219,0.394474,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,33.732122,33.732122,-0.303147,0.699066,floor,gvhmr_floor,-570.816144,0.750000,right,587.539,147.152,556.095,159.364
65,2.666667,1.000000,0.335378,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,32.223382,32.223382,-0.392790,1.000000,floor,gvhmr_floor,-563.593032,0.750000,left,564.551,126.845,550.192,155.692
66,2.708333,1.000000,0.423981,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,30.109611,30.109611,-0.360525,1.000000,floor,gvhmr_floor,-559.416154,0.750000,left,562.562,123.655,543.368,146.854
67,2.750000,0.751737,0.275090,0.000000,1,1,0,1,0,proposal,hand,left_hand,left,hand,38.045252,38.045252,-0.132475,0.751737,floor,gvhmr_floor,-563.047340,0.750000,left,558.834,103.405,535.454,133.419
68,2.791667,0.480374,0.176887,0.000000,1,1,0,1,0,none,hand,left_hand,left,hand,42.749567,42.749567,-0.355663,0.077682,floor,gvhmr_floor,-573.197169,0.750000,left,552.391,78.131,530.505,114.853
69,2.833333,0.156530,0.013415,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,49.054731,49.054731,-0.363594,0.156530,floor,gvhmr_floor,-588.589850,0.750000,left,547.618,50.781,526.811,95.205
70,2.875000,0.865958,0.001997,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,60.336413,60.336413,-0.035631,0.865958,floor,gvhmr_floor,-607.720627,0.750000,left,547.119,22.951,525.337,79.218
71,2.916667,0.219491,0.015742,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,47.986879,47.986879,0.226892,0.219491,floor,gvhmr_floor,-620.250570,0.750000,grid_10_07,549.065,25.797,528.971,69.374
72,2.958333,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,inf,inf,3.377932,0.000000,floor,gvhmr_floor,-630.594431,0.750000,,,,532.593,64.536
73,3.000000,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,inf,inf,3.482511,0.000000,floor,gvhmr_floor,-642.194133,0.750000,,,,538.290,64.813
74,3.041667,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,inf,inf,0.022997,0.000000,floor,gvhmr_floor,-653.863225,0.750000,,,,542.655,70.408
75,3.083333,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,inf,inf,0.010348,0.000000,floor,gvhmr_floor,-664.966189,0.750000,,,,545.402,80.289
76,3.125000,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,inf,inf,0.016285,0.000000,floor,gvhmr_floor,-675.058764,0.750000,,,,548.170,90.719
77,3.166667,0.325115,0.097534,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,inf,inf,0.018957,0.000000,floor,gvhmr_floor,-683.829666,0.750000,,,,551.081,100.629
78,3.208333,0.487672,0.146302,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,inf,inf,0.020159,0.000000,floor,gvhmr_floor,-691.060698,0.750000,,,,552.700,110.639
79,3.250000,0.650230,0.195069,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,inf,inf,0.020700,0.000000,floor,gvhmr_floor,-696.600020,0.750000,,,,554.303,119.508
80,3.291667,0.487672,0.146302,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,inf,inf,0.020943,0.000000,floor,gvhmr_floor,-700.340146,0.750000,,,,555.581,128.859
81,3.333333,0.325115,0.097534,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,inf,inf,0.021053,0.000000,floor,gvhmr_floor,-702.206734,0.750000,,,,556.794,137.179
82,3.375000,0.287232,0.086170,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,inf,inf,0.021102,0.000000,floor,gvhmr_floor,-702.147145,0.750000,,,,557.840,143.663
83,3.416667,0.430848,0.129254,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,inf,inf,0.021124,0.000000,floor,gvhmr_floor,-700.124833,0.750000,,,,559.168,148.766
84,3.458333,0.574464,0.172339,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,inf,inf,0.021134,0.103767,floor,gvhmr_floor,-696.114215,0.750000,,,,562.049,152.427
85,3.500000,0.430848,0.129254,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,inf,inf,3.107280,0.000000,floor,gvhmr_floor,-690.097382,0.750000,,,,564.164,154.704
86,3.541667,0.287232,0.086170,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,inf,inf,2.982376,0.000000,floor,gvhmr_floor,-679.330899,0.750000,,,,565.746,156.167
87,3.583333,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,136.882237,136.882237,0.024152,0.000000,floor,gvhmr_floor,-672.018761,0.750000,grid_10_05,578.939,21.225,567.172,157.601
88,3.625000,0.346136,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,136.865235,136.865235,0.033974,0.346136,floor,gvhmr_floor,-666.119964,0.750000,left,558.216,22.988,567.802,159.517
89,3.666667,0.319279,0.000001,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,93.746038,93.746038,0.007870,0.319279,floor,gvhmr_floor,-648.972606,0.750000,bottom,584.276,69.856,568.289,162.229
90,3.708333,0.000230,0.000230,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,70.998060,70.998060,-0.047664,0.000000,floor,gvhmr_floor,-629.323656,0.750000,bottom,583.988,95.620,567.922,164.776
91,3.750000,0.012713,0.012713,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,49.408784,49.408784,-0.082548,0.000000,floor,gvhmr_floor,-607.869591,0.750000,bottom,583.733,121.307,567.256,167.887
92,3.791667,0.236125,0.236125,0.030630,0,0,0,0,0,none,hand,left_hand,left,hand,23.407701,23.407701,-0.266064,0.170747,floor,gvhmr_floor,-583.349245,0.750000,bottom,582.701,153.525,566.096,170.024
93,3.833333,1.000000,0.422207,0.152266,1,1,0,1,0,proposal,hand,left_hand,left,hand,21.308651,21.308651,-0.147616,1.000000,floor,gvhmr_floor,-559.933903,0.750000,bottom,584.328,173.894,563.484,169.471
94,3.875000,1.000000,0.636767,0.207080,1,1,0,1,0,soft,hand,left_hand,left,hand,13.633372,13.633372,-0.084694,1.000000,floor,gvhmr_floor,-540.726164,0.750000,left,560.415,152.399,561.128,166.014
95,3.916667,1.000000,0.666469,0.040740,1,1,0,1,0,soft,hand,left_hand,left,hand,16.141336,16.141336,0.003028,1.000000,floor,gvhmr_floor,-535.829246,0.750000,left,557.595,141.578,555.627,157.599
96,3.958333,0.746390,0.554322,0.053133,1,1,0,1,0,soft,hand,left_hand,left,hand,18.171944,18.171944,-0.006510,0.196453,floor,gvhmr_floor,-531.764504,0.750000,left,553.753,125.403,549.175,142.989
97,4.000000,0.497594,0.385996,0.000000,1,1,0,1,0,proposal,hand,right_hand,right,hand,23.372973,23.372973,-0.005044,0.000000,floor,gvhmr_floor,-535.346084,0.750000,bottom,576.137,133.730,597.877,142.313
98,4.041667,0.157384,0.157384,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,28.474478,28.474478,0.036570,0.000000,floor,gvhmr_floor,-549.297591,0.750000,left,543.603,79.986,536.694,107.609
99,4.083333,0.090818,0.090818,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,34.162653,34.162653,0.069294,0.000000,floor,gvhmr_floor,-561.484645,0.750000,left,540.199,56.489,533.385,89.965
100,4.125000,0.406020,0.051368,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,39.196261,39.196261,0.095140,0.406020,floor,gvhmr_floor,-576.741883,0.750000,bottom,568.586,64.861,531.648,77.974
101,4.166667,0.375554,0.022668,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,45.458178,45.458178,0.163842,0.375554,floor,gvhmr_floor,-593.104850,0.750000,bottom,569.309,44.968,532.831,72.094
102,4.208333,0.005002,0.005002,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,55.187800,55.187800,0.171041,0.000000,floor,gvhmr_floor,-609.433326,0.750000,bottom,569.483,27.887,535.783,71.590
103,4.250000,0.291202,0.087843,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,67.535952,67.535952,0.666810,0.000000,floor,gvhmr_floor,-624.251460,0.750000,bottom,571.492,16.084,540.198,75.932
104,4.291667,0.436802,0.131065,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,80.609937,80.609937,0.330415,0.000000,floor,gvhmr_floor,-636.543854,0.750000,grid_11_06,574.270,9.693,544.605,84.646
105,4.333333,0.582403,0.174721,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,98.042344,98.042344,3.033688,0.000000,floor,gvhmr_floor,-646.909829,0.750000,bottom,584.282,3.814,547.838,94.831
106,4.375000,0.436802,0.131041,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,106.563481,106.563481,0.238288,0.000000,floor,gvhmr_floor,-654.046312,0.750000,bottom,585.358,4.213,550.962,105.073
107,4.416667,0.291202,0.087360,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,114.320007,114.320007,0.082238,0.000000,floor,gvhmr_floor,-658.315850,0.750000,bottom,587.185,6.633,552.605,115.598
108,4.458333,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,119.039840,119.039840,0.037406,0.000000,floor,gvhmr_floor,-659.713027,0.750000,left,547.534,7.334,553.654,126.216
109,4.500000,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,120.186787,120.186787,0.292446,0.000000,floor,gvhmr_floor,-657.471750,0.750000,bottom,589.607,22.927,554.092,137.747
110,4.541667,0.423612,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,116.355260,116.355260,-0.075185,0.423612,floor,gvhmr_floor,-651.218057,0.750000,bottom,589.557,38.827,553.786,149.547
111,4.583333,0.586630,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,107.786457,107.786457,-0.037115,0.586630,floor,gvhmr_floor,-640.762171,0.750000,bottom,589.634,59.497,553.671,161.107
112,4.625000,0.295562,0.000001,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,93.037251,93.037251,0.065581,0.295562,floor,gvhmr_floor,-626.151851,0.750000,bottom,590.835,83.793,605.578,175.655
113,4.666667,0.499123,0.149897,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,72.632913,72.632913,-0.105896,0.000000,floor,gvhmr_floor,-608.004028,0.750000,bottom,592.448,110.023,604.126,181.711
114,4.708333,1.000000,0.252791,0.000000,1,1,0,1,0,proposal,hand,right_hand,right,hand,43.877952,43.877952,-0.228200,1.000000,floor,gvhmr_floor,-586.086051,0.750000,bottom,592.797,140.805,602.236,183.656
115,4.750000,1.000000,0.710818,0.142611,1,1,0,1,0,strong,hand,right_hand,right,hand,13.719913,13.719913,-0.501657,1.000000,floor,gvhmr_floor,-562.345867,0.750000,bottom,591.321,169.124,598.950,180.527
116,4.791667,1.000000,0.597103,0.095169,1,1,0,1,0,soft,hand,right_hand,right,hand,16.113793,16.113793,-0.537270,1.000000,floor,gvhmr_floor,-548.165839,0.750000,bottom,587.760,161.141,597.546,173.943
117,4.833333,0.571714,0.335955,0.000000,1,1,0,1,0,proposal,hand,right_hand,right,hand,27.970926,27.970926,-0.663160,0.000000,floor,gvhmr_floor,-544.475319,0.750000,bottom,586.312,140.661,599.505,165.325
118,4.875000,0.600589,0.214695,0.000000,1,1,0,1,0,none,hand,right_hand,right,hand,42.355013,42.355013,-0.519135,0.000000,floor,gvhmr_floor,-548.688455,0.750000,bottom,585.483,118.028,603.782,156.226
119,4.916667,0.450442,0.138598,0.000000,0,0,0,0,0,none,hand,right_hand,right,hand,57.302318,57.302318,0.018273,0.000000,floor,gvhmr_floor,-557.455850,0.750000,bottom,584.674,98.827,608.550,150.918
120,4.958333,0.450442,0.135408,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,70.171499,70.171499,-0.005026,0.085227,floor,gvhmr_floor,-568.385526,0.750000,bottom,584.534,83.029,548.479,143.229
121,5.000000,0.600589,0.180233,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,77.180930,77.180930,0.037350,0.156192,floor,gvhmr_floor,-579.801900,0.750000,bottom,583.207,70.726,552.833,141.679
122,5.041667,0.450442,0.135142,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,84.315950,84.315950,0.076459,0.131694,floor,gvhmr_floor,-590.364662,0.750000,bottom,582.720,62.165,556.887,142.426
123,5.083333,0.300295,0.090092,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,87.466345,87.466345,0.114302,0.000000,floor,gvhmr_floor,-599.043795,0.750000,bottom,582.391,57.927,560.067,142.496
124,5.125000,0.000000,0.000000,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,101.639655,101.639655,0.053443,0.000000,floor,gvhmr_floor,-609.651588,0.750000,left,551.596,41.799,562.215,142.882
125,5.166667,0.300295,0.090088,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,99.237563,99.237563,0.017612,0.087013,floor,gvhmr_floor,-615.798143,0.750000,left,552.259,45.408,564.239,143.920
126,5.208333,0.450442,0.135133,0.000000,0,0,0,0,0,none,hand,left_hand,left,hand,95.088268,95.088268,0.035745,0.218790,floor,gvhmr_floor,-618.251832,0.750000,left,554.308,51.039,565.936,145.414
