frame,time,anchor_type,ball_center_x,ball_center_y,left_anchor_u,left_anchor_v,right_anchor_u,right_anchor_v,left_anchor_valid,right_anchor_valid,left_best_probe,right_best_probe,left_anchor_dist_px,right_anchor_dist_px,min_anchor_dist_px,min_anchor_boundary_gap_px,inter_anchor_dist_px,occlusion_penalty,object_contact_score,active_anchor_side,active_anchor_probe,proximity_score,approaching_score,object_response_score,audio_support,anchor_score,is_candidate,anchor_contact_state
91,3.0,foot,746.814,648.22,725.2001588906219,820.3649052732437,555.0351613446753,867.6720422625633,1,1,center,center,173.49647414006859,291.44179832205765,173.49647414006859,125.66447414006859,176.6184916704314,0.0,0.0,left,center,0.020259111574730777,0.0,0.4676367483814859,0.0,0.09859212756997987,0,0
92,3.033333,foot,746.605,637.741,706.0648274078177,838.8948869644769,553.2605560793265,870.7833086544217,1,1,center,center,205.19842064382826,302.80487383458217,205.19842064382826,154.57942064382826,156.0961779612393,0.0,0.0,left,center,0.0027395819387984067,0.0,0.030059951123264917,0.0,0.006696885709352585,0,0
93,3.066667,foot,745.465,626.934,687.6437553793589,850.5436777724392,550.919676544594,873.1402174544619,1,1,center,center,230.96446549842707,313.79194443389133,230.96446549842707,180.04746549842707,138.57877665362844,0.0,0.0,left,center,0.0003340500547465521,0.0,0.31751011899790677,0.0,0.06358553631326799,0,0
94,3.1,foot,745.406,626.497,680.5077101243697,854.716586039616,546.6913340183655,874.0136508835227,1,1,center,center,237.2677126810031,317.41457266607694,237.2677126810031,186.6137126810031,135.20058885128242,0.0,0.0,left,center,0.00018434789224121357,0.0,0.16847613216039445,0.0,0.033741313405139195,0,0
95,3.133333,foot,742.471,621.334,676.6327629089128,858.3132170100463,546.5814686027559,873.0594962711309,1,1,center,center,245.95492017432147,318.96462810785,245.95492017432147,196.8809201743215,130.8846511350836,0.0,0.0,left,center,6.972943069689446e-05,0.0,0.28112917370572843,0.0,0.05624326709881991,0,0
96,3.166667,foot,742.668,624.855,676.3877757412355,860.7850184871534,548.9691465505766,866.1196616016418,1,1,center,center,245.06334232426653,309.3992287730788,245.06334232426653,194.86934232426654,127.53025320286,0.0,0.0,left,center,8.470708989895217e-05,0.14116335789859286,0.06297001196557515,0.0,0.0337896828503787,0,0
97,3.2,foot,740.93,627.647,677.3700313969782,862.4037126863045,560.0132861324037,856.4148822377916,1,1,center,center,243.20893026387253,291.66007834500385,243.20893026387253,192.42893026387253,117.50945387174292,0.0,0.0,left,center,0.00010697273241632901,0.1712569866943165,0.1070572988874451,0.0,0.047126750964740574,0,0
98,3.233333,foot,741.473,627.764,674.5653907015189,863.0898040506524,567.9632195186628,849.9933306936331,1,1,center,center,244.65253367607752,281.942404301343,244.65253367607752,194.89453367607751,107.4036336223784,0.0,0.0,left,center,8.450197771474251e-05,0.0,0.2517676369744494,0.0,0.05037465288931857,0,0
99,3.266667,foot,739.638,635.799,674.8623419514665,863.5331304387407,589.3584112213784,843.3821705580342,1,1,center,center,236.76722755125957,256.27080891587616,236.76722755125957,186.51122755125957,87.84636221500323,0.0,0.0,left,center,0.00018609673267798286,0.5883021841977508,0.2924508624204286,0.0,0.14678202429691783,0,0
100,3.3,foot,739.977,653.188,676.9549300313613,862.2833978248497,619.7865156852715,838.7003900016557,1,1,center,center,218.38650758383434,221.0443380046985,218.38650758383434,169.91150758383435,61.8416191317387,0.0,0.0,left,center,0.0008020212856564361,1.0,0.34520121880551624,0.0,0.21924074908251734,0,0
101,3.333333,foot,740.5,681.911,680.6631498283382,859.9600136926338,656.2083329509074,832.4377000920822,1,1,center,center,187.83476758945775,172.5206439082777,172.5206439082777,122.09164390827769,36.817330354546044,0.0,0.0,right,center,0.025208222077914542,1.0,0.10947173917352794,0.0,0.1781964033541842,0,0
102,3.366667,foot,740.02,707.182,682.4425335455704,859.1828500188683,694.7887441652167,818.9129980166829,1,1,center,center,162.540527407073,120.53913232720569,120.53913232720569,69.41213232720568,42.11994654486855,0.0,0.0,right,center,0.3043306445688048,1.0,0.1437388097379499,0.0,0.2548304230897912,0,0
103,3.4,foot,738.5,737.057,682.9639672155321,859.4041157360382,716.2544934732082,802.6486939456277,1,1,center,center,134.3617046124565,69.26133752166805,69.26133752166805,18.199337521668056,65.7984577411996,0.0,0.0,right,center,0.9214730940387789,1.0,0.897864976386064,0.29458233596775574,0.5893995023836831,1,1
104,3.433333,foot,738.722,737.5,681.1540398770303,860.3388204474052,718.5143480517272,801.9847056743238,1,1,center,center,135.6593006086559,67.57681897786176,67.57681897786176,16.542818977861764,69.28921516266641,0.0,0.0,right,center,0.9346608242621144,0.11624691535482755,0.9200727297552694,0.4418735039516336,0.47930413971497005,0,0
105,3.466667,foot,738.731,707.731,680.4047772828349,860.1432494199398,711.7018454980546,812.3825448493894,1,1,center,center,163.1914275619228,108.08571150921756,108.08571150921756,57.185711509217555,57.10158824361639,0.0,0.0,right,center,0.4459902567552901,0.0,0.08121601682271563,0.5891646719355115,0.18665723474691678,0,0
106,3.5,foot,739.83,680.396,678.6144596093231,859.5824237020302,695.312832106168,828.9045347324726,1,1,center,center,189.354474001662,155.03729591834883,155.03729591834883,102.86829591834884,34.92804769339228,0.0,0.0,right,center,0.07332809663509256,0.0,0.21911603891134449,0.4418735039516336,0.1063425823362054,0,0
107,3.533333,foot,734.0,655.0,677.7535706815861,858.5624809359889,669.831329112616,846.5593705865869,1,1,center,center,211.19030388700654,202.0213126949301,202.0213126949301,152.0093126949301,14.381813847253076,0.0,0.0,right,center,0.003327977867566081,0.0,0.24524495137817093,0.29458233596775574,0.07933921833930128,0,0
108,3.566667,foot,731.116,637.099,676.0775872218483,858.9614775048144,641.2970753348429,859.490169891488,1,1,center,center,228.5873701797903,239.8442654592972,228.5873701797903,178.6863701797903,34.784529934467216,0.0,0.0,left,center,0.0003768516366541594,0.0,0.5551731339325267,0.0,0.11112883969566888,0,0
109,3.6,foot,730.417,637.297,676.014434373777,858.9794527750644,627.0919096856906,865.8444144556945,1,1,center,center,228.2602659577092,250.81864951164056,228.2602659577092,177.80926595770921,49.40183317178574,0.0,0.0,left,center,0.000407099430515221,0.06155117347937353,0.40203932556398986,0.0,0.08974231599233282,0,0
110,3.633333,foot,729.995,624.296,674.1369917423674,860.979930853993,610.7097669345178,874.0913914000976,1,1,center,center,243.18593752724982,276.81528930356126,243.18593752724982,191.15793752724983,64.76822712161842,0.0,0.0,left,center,0.00012065717433623855,0.0,0.1019825427396768,0.0,0.02042667284151942,0,0
111,3.666667,foot,726.264,610.78,670.7787355605517,861.6488863384004,601.4143966230187,878.1829766151673,1,1,center,center,256.93153310285754,295.11315688400146,256.93153310285754,206.55253310285755,71.30769704261411,0.0,0.0,left,center,2.6607740771170026e-05,0.0,0.35365527461345786,0.0,0.07073770685788437,0,0
112,3.7,foot,724.233,608.752,670.4527617701171,861.4421803184691,598.1518671700098,878.704007098328,1,1,center,center,258.3498427586969,297.9438507371974,258.3498427586969,208.7998427586969,74.33296727397394,0.0,0.0,left,center,2.11306960263878e-05,0.0,0.07768568154126637,0.0,0.015542418982259873,0,0
113,3.733333,foot,724.184,608.33,671.0526184680024,860.8187554307556,596.738194065857,878.7904039417756,1,1,center,center,258.0184398884517,298.98371786863515,258.0184398884517,208.82943988845173,76.45661400052863,0.0,0.0,left,center,2.1066303309165274e-05,0.0,0.10701518611127388,0.0,0.02140830379808207,0,0
114,3.766667,foot,722.227,610.859,672.22913464426,859.769138351466,595.3264395935138,878.0460233519677,1,1,center,center,253.8819479881873,295.7915781072294,253.8819479881873,203.6889479881873,79.04472804298602,0.0,0.0,left,center,3.556161133566676e-05,0.36073627370276745,0.10119663819550968,0.0,0.07435865909735098,0,0
115,3.8,foot,720.256,616.711,674.1427857790923,859.3710807454802,594.7247571741964,877.4943845107257,1,1,center,center,247.00271924249392,289.4236800302627,247.00271924249392,198.11371924249391,81.45966736278403,0.0,0.0,left,center,6.182996701181335e-05,0.3912441225047986,0.1553681756682362,0.0,0.08977571100111999,0,0
116,3.833333,foot,718.889,627.629,675.8532662181251,860.1077624914551,593.7637230268211,877.8280466887588,1,1,center,center,236.42852914084372,279.7425564721579,236.42852914084372,187.64552914084373,83.9803642132503,0.0,0.0,left,center,0.00016758234671606127,0.7346098316947495,0.3063086435536842,0.0,0.17149509905162827,0,0
117,3.866667,foot,718.0,628.5,675.9776992044524,861.2379398844971,592.0309027358347,878.4795994418944,1,1,center,center,236.50121019950674,279.92501424967134,236.50121019950674,187.58321019950674,85.69912170866577,0.0,0.0,left,center,0.00016855273103980243,0.00437325904119278,0.5390225839263028,0.0,0.10850264382419943,0,0
118,3.9,foot,713.628,646.725,676.7173158279168,860.9007095408891,593.0036190465823,876.7818120066021,1,1,center,center,217.33300063127683,259.7621566568854,217.33300063127683,167.70300063127684,85.20676290250483,0.0,0.0,left,center,0.0009641432053019264,1.0,0.5583977823452008,0.0,0.2619205922703656,0,0
119,3.933333,foot,713.0,647.0,677.2418447059047,861.8216092334662,593.6430607170022,873.383969291534,1,1,center,center,217.77733918774172,255.92143424730062,217.77733918774172,167.57533918774172,84.39457834799329,0.0,0.0,left,center,0.0009743867129311951,0.00895869779193809,0.5975250489372735,0.0,0.12109241113447822,0,0
120,3.966667,foot,712.446,666.896,678.5684410634859,862.9372923819362,600.3108576444795,868.1730687948757,1,1,center,center,198.94692085648578,230.40561749608014,198.94692085648578,150.7599208564858,78.43253608821433,0.0,0.0,left,center,0.003653796273528675,1.0,0.29391752546909833,0.0,0.20969695416220183,0,0
121,4.0,foot,709.0,696.0,679.1090575095072,862.9728227081637,611.8158587799938,863.7708422899636,1,1,center,center,169.62721469770648,193.8860820877918,169.62721469770648,119.75821469770648,67.29793035824147,0.0,0.0,left,center,0.028977315702495524,1.0,0.19132107970089818,0.0,0.19550854486580352,0,0
122,4.033333,foot,705.763,731.383,679.2505943686351,860.843555633412,630.1753808396466,858.9820144167595,1,1,center,center,132.14742947660312,148.30710249498853,132.14742947660312,82.07142947660313,49.110507211971644,0.0,0.0,left,center,0.18954276136867276,1.0,0.03369873432807013,0.2428499995086439,0.2284104371586466,0,0
123,4.066667,foot,703.174,767.663,680.3717526070814,861.3161256737114,649.7707137701275,855.9027911965281,1,1,center,center,96.38905764983829,103.14151312908189,96.38905764983829,46.995057649838294,31.076160767743186,0.0,0.0,left,center,0.5796577745533138,1.0,1.0,0.3642749992629658,0.531341943564625,0,0
124,4.1,foot,701.5,767.5,680.4273817175471,861.1919318507814,660.7158712848988,852.5161208696136,1,1,center,center,96.0324597998481,94.29255518208578,94.29255518208578,43.930555182085776,21.53632604966213,0.0,0.0,right,center,0.6209423983192122,0.2150528047545627,0.12233455011882285,0.4856999990172878,0.26053043021848077,0,0
125,4.133333,foot,703.779,766.622,679.2167019227006,860.876594540955,668.9065202157698,848.532500890932,1,1,center,center,97.40243877294827,89.02482801165601,89.02482801165601,39.78482801165601,16.083422983633444,0.0,0.0,right,center,0.6764999878291292,0.29092822248629935,1.0,0.3642749992629658,0.4491917302565238,1,1
126,4.166667,foot,709.155,730.155,679.3160640203118,859.821910849109,669.4192749966184,847.2727945033346,1,1,center,center,133.05589002201566,123.67500002373026,123.67500002373026,73.44500002373027,15.982076024074074,0.0,0.0,right,center,0.2639769895666698,0.0,0.2251370329693168,0.2428499995086439,0.1353066539363952,0,0
127,4.2,foot,709.276,698.888,680.452248703491,859.6273991052778,663.1115299453056,851.5011223720165,1,1,center,center,163.30328552582395,159.44253954188906,159.44253954188906,109.53553954188907,19.150375990983235,0.0,0.0,right,center,0.05169068771580999,0.0,0.9687824661368342,0.0,0.20667916515631934,0,0
128,4.233333,foot,709.523,699.433,681.3341840239966,859.7826634264844,655.100965919326,855.66108145213,1,1,center,center,162.8085498587707,165.43570118838142,162.8085498587707,113.0085498587707,26.55502156087512,0.0,0.0,left,center,0.04271023775340869,0.0,0.9823129775426913,0.0,0.20714015494689045,0,0
129,4.266667,foot,714.0,668.0,681.2277810708845,858.3502581139521,641.807321068228,859.3862369457165,1,1,center,center,193.15081956229454,204.54944288261424,193.15081956229454,144.54281956229454,39.4340705350196,0.0,0.0,left,center,0.005749322506600441,0.0,0.17640779518756886,0.0,0.03671888966416388,0,0
130,4.3,foot,717.568,642.288,678.8899352974331,858.491972218611,626.5557162082746,864.9460239860796,1,1,center,center,219.63640475167554,240.5407064227823,219.63640475167554,171.55440475167555,52.730686245195116,0.0,0.0,left,center,0.0006982786703044986,0.0,0.3459212808799008,0.0,0.06935882584355628,0,0
131,4.333333,foot,720.256,627.901,676.6456194877928,860.6832519107118,613.5266386616295,871.4008550283856,1,1,center,center,236.83209683875535,265.8633783930034,236.83209683875535,188.45909683875536,64.02243948118152,0.0,0.0,left,center,0.00015538759554027228,0.0,0.07241895681568622,0.0,0.014522638262022313,0,0
132,4.366667,foot,723.979,615.655,674.7771978103635,862.0148995262091,606.3783459873779,875.5235618443962,1,1,center,center,251.22503345262385,285.2395191050344,251.22503345262385,201.58103345262384,69.72006087439651,0.0,0.0,left,center,4.391248580357979e-05,0.0,0.2164009748642728,0.0,0.043291173094305455,0,0
133,4.4,foot,724.317,609.657,674.5765602508068,861.9067808302822,603.4827103510783,876.3896594729011,1,1,center,center,257.1071046769585,292.8262918257958,257.1071046769585,208.3951046769585,72.55404376974421,0.0,0.0,left,center,2.2030311169893943e-05,0.0,0.1891842157757182,0.0,0.03784235073293612,0,0
134,4.433333,foot,724.129,609.849,675.6259417892354,859.6126801869887,603.3766171507118,876.24609585348,1,1,center,center,254.42964174078685,292.4868384097809,254.42964174078685,205.10964174078686,74.13929745726658,0.0,0.0,left,center,3.081078668182366e-05,0.23055880253836172,0.10587036840762727,0.0,0.05576559675895017,0,0
135,4.466667,foot,727.251,608.978,677.3965611386703,855.392971139742,602.7883571128252,875.8132268034931,1,1,center,center,251.40764323301306,294.4350314377214,251.40764323301306,202.21464323301308,77.35225238695436,0.0,0.0,left,center,4.122422746799823e-05,0.20315779001921247,0.14039646450594767,0.0,0.0585632674609384,0,0
136,4.5,foot,730.942,612.682,679.593720732872,851.0788444549077,603.2023035491177,875.4726231391145,1,1,center,center,243.86410402056387,292.1923025324378,243.86410402056387,193.76110402056386,80.19167698605925,0.0,0.0,left,center,9.42116441438235e-05,0.5932308219262606,0.0941915406392821,0.0,0.10784648432783146,0,0
137,4.533333,foot,734.635,619.479,681.7783935599819,847.2574325192613,603.1974014738001,874.6543374828823,1,1,center,center,233.83078318580434,287.03709719448693,233.83078318580434,183.42578318580433,83.21996586657694,0.0,0.0,left,center,0.0002466816703904603,0.7252856726147038,0.2110831782850581,0.0,0.1510711569668148,0,0
138,4.566667,foot,736.122,632.847,684.6881703407311,845.4261211202925,603.1298180567583,874.4721620810208,1,1,center,center,218.71287472321941,275.8072504643485,218.71287472321941,168.8488747232194,86.57619374151832,0.0,0.0,left,center,0.000876571770280933,1.0,0.40960824448886085,0.0,0.2321407918403424,0,0
139,4.6,foot,736.122,632.847,688.1624980731854,845.2883679687538,603.3804187968786,874.9440177395746,1,1,center,center,217.78762281062626,276.1001509936218,217.78762281062626,167.92362281062626,89.81903211315262,0.0,0.0,left,center,0.0009466758154464154,0.06492995877846697,0.5073920034038407,0.0,0.1114545634513998,0,0
140,4.633333,foot,737.797,649.424,694.4207040602951,845.7585404506692,603.5004361254935,875.7773069804738,1,1,center,center,201.06902999573143,263.1945794455046,201.06902999573143,152.17102999573143,95.7476969190749,0.0,0.0,left,center,0.00328780079973764,1.0,0.23449458295599923,0.0,0.19772086679113426,0,0
141,4.666667,foot,742.764,672.962,702.7021072324923,845.2495600701695,604.2928323578208,875.6334663232101,1,1,center,center,176.8840258673676,245.45872877082329,176.8840258673676,128.8420258673676,102.9930441367387,0.0,0.0,left,center,0.01659205166776178,1.0,0.14577677969471695,0.0,0.18330336885588383,0,0
142,4.7,foot,744.086,699.603,714.6669295729877,843.0369652716204,604.5952015362263,875.61308420106,1,1,center,center,146.41988969511596,224.58235148053237,146.41988969511596,97.21888969511596,114.7910660178036,0.0,0.0,left,center,0.09693575946170879,1.0,0.8094515828561972,0.0,0.33612425643666666,0,0
143,4.733333,foot,743.91,699.706,722.1290744514492,840.3808678082294,604.2693461202127,875.3916909146393,1,1,center,center,142.35107007189765,224.42142100995775,142.35107007189765,93.32807007189766,122.94988123988246,0.0,0.0,left,center,0.11640857794927113,0.27303997355917936,0.9414835199400019,0.0,0.2583548445091951,0,0
144,4.766667,foot,745.735,730.66,735.3194815039055,834.0298662639757,605.0937713107251,875.6084689100992,1,1,center,center,103.89327349243892,201.96537784137888,103.89327349243892,54.14927349243892,136.7022889103268,0.0,0.0,left,center,0.48481586092364487,1.0,0.054572139035083914,0.22405610826213573,0.3045240038641416,0,0
145,4.8,foot,747.564,763.406,746.4418995835641,825.8880063051615,605.6318981208574,875.1793818019025,1,1,center,center,62.492081268452054,180.659930320105,62.492081268452054,12.680081268452057,149.18812355642856,0.0,0.0,left,center,0.9610778471363586,1.0,0.5345718236205538,0.3360841623932036,0.5307922427475207,1,1
146,4.833333,foot,752.677,778.908,753.7445888129613,819.0670407680077,606.319598350658,874.3403426766333,1,1,center,center,40.17322866387594,174.72212523403323,40.17322866387594,0.0,157.4460724079591,0.0,0.9178464170155074,left,center,1.0,0.8898302644527759,1.0,0.44811221652427147,0.9036396864249957,1,1
147,4.866667,foot,750.667,750.083,758.0722553543095,814.0355724025886,606.3381848355548,873.4339627807146,1,1,center,center,64.37988291206247,189.85854446324467,64.37988291206247,15.92888291206247,162.94599392345515,0.0,0.0,left,center,0.9392729010523795,0.0,0.1369415855648396,0.3360841623932036,0.29581495861538315,0,0
148,4.9,foot,749.089,716.782,759.5394179125124,813.2901725923233,606.3181993165099,873.0692798273687,1,1,center,center,97.07233700522417,211.68187301619173,97.07233700522417,48.58833700522417,164.46970386628365,0.0,0.0,left,center,0.5582657800245373,0.0,1.0,0.22405610826213573,0.36197205583234787,0,0
149,4.933333,foot,749.03,716.433,757.1598432083541,815.6145292938356,605.6745380409752,872.8399274136852,1,1,center,center,99.51417036611619,212.1648307719147,99.51417036611619,51.17617036611619,161.933763840742,0.0,0.0,left,center,0.5237887793720031,0.0,0.9483787071307487,0.0,0.3206229362691505,0,0
150,4.966667,foot,747.768,684.965,750.7876869632571,822.495102369571,604.9660837823442,872.4392243171601,1,1,center,center,137.56324933331842,235.66707886074212,137.56324933331842,88.27424933331842,154.13745577038463,0.0,0.0,left,center,0.14601654640008946,0.0,0.21169499746847337,0.0,0.07884313609371704,0,0
151,5.0,foot,752.73,656.593,741.0477253677606,832.6036860473882,605.079308852603,872.4102909753592,1,1,center,center,176.39795107499222,261.49154800919837,176.39795107499222,128.42295107499223,141.67560158873835,0.0,0.0,left,center,0.017039672899904462,0.0,0.2513335089466646,0.0,0.054526620014309045,0,0
152,5.033333,foot,753.129,635.098,729.0769034125246,842.1337020692641,604.2718469020895,872.7083960106881,1,1,center,center,208.42812977514902,280.38750385987396,208.42812977514902,159.77912977514902,128.49557984687516,0.0,0.0,left,center,0.0018298007000939896,0.0,0.24624111472144578,0.0,0.049705673119312656,0,0
153,5.066667,foot,752.041,621.551,716.2666048620658,848.9902567458944,603.3113381168866,872.2210298507144,1,1,center,center,230.2355812132649,291.4720847512216,230.2355812132649,179.1915812132649,115.31938737489986,0.0,0.0,left,center,0.0003603978779017941,0.0,0.3833908722026065,0.0,0.07676827390999676,0,0
154,5.1,foot,750.27,620.575,709.0326945677015,853.1049637606391,602.1604160891113,872.1947250103168,1,1,center,center,236.1582084235921,291.97420238871103,236.1582084235921,186.8172084235921,108.56381944172294,0.0,0.0,left,center,0.00018092115569842343,0.0,0.2773445851466207,0.0,0.05551414731824875,0,0
155,5.133333,foot,751.938,611.166,699.3160613771156,856.353430613369,601.9453606248853,871.4024995779462,1,1,center,center,250.77070114990752,300.36782047898464,250.77070114990752,199.2387011499075,98.52678743205311,0.0,0.0,left,center,5.536868896291025e-05,0.0,0.08882332960164083,0.0,0.017778508092568895,0,0
156,5.166667,foot,750.692,601.883,694.484460752675,859.0992441289789,602.6750410895065,871.6146993552359,1,1,center,center,263.28593527201184,307.67549425031245,263.28593527201184,212.95993527201185,92.65854606245571,0.0,0.0,left,center,1.3701456694310837e-05,0.0,0.2669101117607073,0.0,0.05338544771631503,0,0
157,5.2,foot,750.458,601.306,693.4357642288601,860.2654310624948,603.4109496198012,872.4599033583431,1,1,center,center,265.16319938586963,308.45951814133144,265.16319938586963,215.97919938586963,90.84697243149955,0.0,0.0,left,center,9.951558611821115e-06,0.0,0.018961443165907328,0.0,0.003794776522834421,0,0
158,5.233333,foot,750.458,601.306,691.9084043492467,860.4418191917885,601.9966686394707,873.1445264679921,1,1,center,center,265.66789030491805,309.7369067154092,265.66789030491805,216.48389030491805,90.80461987415352,0.0,0.0,left,center,9.429450064931779e-06,0.0,0.1630840114437552,0.0,0.03261915965126728,0,0
159,5.266667,foot,750.221,606.656,692.9493400125007,860.7569276347303,602.7090392305222,873.9622992302805,1,1,center,center,260.4751897255365,305.3071177982004,260.4751897255365,211.2501897255365,91.20139102118183,0.0,0.0,left,center,1.6388607759065377e-05,0.3672772336408104,0.21167525886488084,0.0,0.09743073397103749,0,0
160,5.3,foot,750.354,618.947,694.3929245695983,860.7236002892901,607.503171745442,869.6222543583847,1,1,center,center,248.16842347642506,288.5211296953034,248.16842347642506,197.39842347642505,87.34423386855248,0.0,0.0,left,center,6.630345563214468e-05,0.9720537718674701,0.0959046903351117,0.0,0.1650055797110509,0,0
161,5.333333,foot,752.0,634.0,695.7395105024189,859.499953195663,616.7490004365577,862.6279948116683,1,1,center,center,232.4122879061123,265.638086302613,232.4122879061123,181.14528790611232,79.05242137225382,0.0,0.0,left,center,0.00030289412313381586,1.0,0.13643478292089875,0.0,0.1773626801149632,0,0
162,5.366667,foot,755.24,653.24,696.5934934998073,858.8480946671806,630.7590835447504,858.7550967629713,1,1,center,center,213.8085623106461,240.27474598682295,213.8085623106461,162.2835623106461,65.83447563959695,0.0,0.0,left,center,0.0014993781273909088,1.0,0.5308758730163214,0.0,0.256550019135112,0,0
163,5.4,foot,749.781,687.587,698.5648364543786,857.396587055418,650.6269857652255,856.4562172004755,1,1,center,center,177.36513542481626,195.82729905907203,177.36513542481626,126.01813542481625,47.94707315529922,0.0,0.0,left,center,0.019818716546697677,1.0,1.0,0.0,0.35495467913667444,0,0
164,5.433333,foot,749.918,687.982,697.9911547751891,856.243892358536,664.6635285560089,854.216366587404,1,1,center,center,176.09219651954206,186.82127698929185,176.09219651954206,124.99719651954206,33.38924273112508,0.0,0.0,left,center,0.021113309846670994,0.07164483545783808,1.0,0.31744164610008163,0.24776921739035165,0,0
165,5.466667,foot,749.443,721.216,697.6204921967112,857.7038156976115,687.2670995320859,853.142383126354,1,1,center,center,145.9948497342529,145.84379713857393,145.84379713857393,94.49079713857392,11.313682281646642,0.0,0.0,right,center,0.11029788211445729,1.0,0.27574128453062846,0.47616246915012245,0.28033897434975225,0,0
166,5.5,foot,748.679,763.5,697.7263533554647,857.9225211846075,707.0495852368708,847.7557977408303,1,1,center,center,107.2929853575737,93.97897438504178,93.97897438504178,40.17097438504178,13.794379953325816,0.0,0.0,right,center,0.6713623868090699,1.0,1.0,0.6348832922001633,0.5813289259222838,1,1
167,5.533333,foot,755.145,738.088,697.1641043864362,858.4976183755327,720.020981913076,841.6364929968067,1,1,center,center,133.64228542453327,109.34343623867099,109.34343623867099,57.077436238671,28.403070244340284,0.0,0.0,right,center,0.4473547434841948,0.0,0.26605893485609416,0.47616246915012245,0.2126667197572798,0,0
168,5.566667,foot,761.827,703.942,697.4008478245476,858.7988211351358,727.1847759277415,836.7795272751432,1,1,center,center,167.72407142749066,137.28034215155125,137.28034215155125,86.67434215155126,37.0395960473239,0.0,0.0,right,center,0.15646485721704093,0.0,1.0,0.31744164610008163,0.2708603789142684,0,0
169,5.6,foot,762.44,703.79,697.3571925585649,859.5686386977311,730.1643299268351,834.1449254202777,1,1,center,center,168.8275928246837,134.29119650966686,134.29119650966686,83.61019650966686,41.505101603474166,0.0,0.0,right,center,0.17797892871990573,0.21502776434276452,0.9437869471149473,0.0,0.26550628625438055,0,0
170,5.633333,foot,770.276,673.5,697.6324805639631,859.7770792828964,731.7395537537409,831.7875069136282,1,1,center,center,199.94056912547867,162.91099574375795,162.91099574375795,114.03099574375796,44.12152085986334,0.0,0.0,right,center,0.0403310323972767,0.0,0.27094678578613407,0.0,0.064272115256546,0,0
171,5.666667,foot,774.566,651.37,698.1437034457429,859.4422135445782,732.7492699219965,827.4176904878415,1,1,center,center,221.6628373452965,180.94592628882097,180.94592628882097,130.35692628882097,47.149923734337825,0.0,0.0,right,center,0.01505892035867969,0.0,0.20940293603268403,0.0,0.04564531729620674,0,0
172,5.7,foot,780.218,635.98,698.5778392357636,859.3160176414372,737.8991487953717,819.5373516393274,1,1,center,center,237.7900179266293,188.3724674896073,188.3724674896073,136.91246748960728,55.93306405329438,0.0,0.0,right,center,0.009770370153143434,0.0,0.4987400821604005,0.0,0.10219060897036596,0,0
173,5.733333,foot,780.426,636.036,698.3598253896619,859.7954377720091,744.3206083577886,809.3287174226347,1,1,center,center,238.33409954771506,177.0140254820465,177.0140254820465,125.41202548204649,68.25894398439823,0.0,0.0,right,center,0.020578667862744787,0.8070485619340907,0.25414021917071566,0.0,0.17702999508994294,0,0
174,5.766667,foot,786.547,630.203,698.4740371685143,859.8547507008877,757.5397033113734,786.9829582286499,1,1,center,center,245.96091840351176,159.4408309165479,159.4408309165479,108.10683091654789,93.80325716635106,0.0,0.0,right,center,0.055815678806428966,1.0,0.12606539960437393,0.0,0.18916699962248204,0,0
175,5.8,foot,792.551,628.508,697.8772385462328,859.468158597849,772.358541551774,758.6553337833457,1,1,center,center,249.6111294941561,131.70445652709293,131.70445652709293,80.84945652709294,125.34229192289001,0.0,0.0,right,center,0.1990928745261658,1.0,0.14885985812832178,0.2594161455472739,0.2554868048119332,0,0
176,5.833333,foot,798.134,631.683,697.1808394329016,857.9224201121369,783.6876020991588,727.951099249108,1,1,center,center,247.74142940001445,97.34600836883625,97.34600836883625,43.79200836883625,156.12803794923116,0.0,0.0,right,center,0.6228085887117393,1.0,0.029004201221707188,0.3891242183209108,0.3504154092543673,0,0
177,5.866667,foot,804.522,634.349,696.5084051710081,857.3532932746443,789.0287250574064,707.3998465070239,1,1,center,center,247.78589848255123,74.67575070824235,74.67575070824235,22.30275070824235,176.19888135107738,0.0,0.0,right,center,0.8844246592372709,1.0,1.0,0.5188322910945478,0.6229893939187724,1,1
178,5.9,foot,803.782,586.158,695.8387371982681,857.1040401357379,790.0797845724502,696.8407098479696,1,1,center,center,291.6564839833338,111.52763319874052,111.52763319874052,59.31463319874052,185.91855755977983,0.0,0.0,right,center,0.41949750252735124,0.0,1.0,0.3891242183209108,0.34378679746392893,0,0
179,5.933333,foot,803.749,586.112,696.1571843994474,857.3342828037198,788.1738898838087,698.8498318077175,1,1,center,center,291.7833536606986,113.80862346868398,113.80862346868398,61.63962346868398,183.2604575343518,0.0,0.0,right,center,0.39135738088234295,0.0,1.0,0.2594161455472739,0.3237809597753131,0,0
180,5.966667,foot,803.756,539.655,696.7107018817636,857.8121554354395,783.8705002644207,709.7606596138594,1,1,center,center,335.6823966251322,171.2640316365346,171.2640316365346,119.39603163653462,171.80243266354756,0.0,0.0,right,center,0.02960373017076662,0.0,0.0852126427840513,0.0,0.024443461099501917,0,0
181,6.0,foot,801.804,495.196,697.9540448750183,858.8420312042933,772.6472534206846,734.1840767642561,1,1,center,center,378.1841471956414,240.76008121482346,240.76008121482346,189.11808121482346,145.32267891840138,0.0,0.0,right,center,0.00014612847519041068,0.0,0.3740133919538895,0.0,0.07483921050957551,0,0
