frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,residual_px,contact_frame,audio_contact_frame,depth_outlier_corrected
132,5.458333,-0.068379,-0.463783,3.620639,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,612.264,171.880,38.617,612.264,171.880,40.562,212.442,331.589,0.000071,0,0,0
133,5.500000,-0.072510,-0.528839,3.619345,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,610.578,145.415,39.276,610.578,145.415,40.577,185.992,331.589,0.000464,0,0,0
134,5.541667,-0.080983,-0.583438,3.618051,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,607.128,123.177,40.248,607.128,123.176,40.591,163.767,331.589,0.000646,0,0,0
135,5.583333,-0.083122,-0.654589,3.616758,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,606.248,94.200,38.396,606.248,94.200,40.606,134.806,331.589,0.000384,0,0,0
136,5.625000,-0.087196,-0.706574,3.615464,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,604.581,72.989,41.195,604.581,72.989,40.620,113.609,331.589,0.000108,0,0,0
137,5.666667,-0.094036,-0.741926,3.614170,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,601.789,58.521,41.003,601.789,58.521,40.635,99.156,331.589,0.000247,0,0,0
138,5.708333,-0.103877,-0.752219,3.612877,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,597.775,54.229,35.057,597.775,54.229,40.649,94.878,331.589,0.000055,0,0,0
139,5.750000,-0.110688,-0.753357,3.611583,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,594.990,53.657,26.854,594.990,53.657,40.664,94.321,331.589,0.000198,0,0,0
140,5.791667,-0.113419,-0.758699,3.610289,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,593.863,51.374,19.586,593.863,51.374,40.678,92.052,331.589,0.000104,0,0,0
141,5.833333,-0.114801,-0.761843,3.608996,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,593.284,49.984,16.867,593.284,49.984,40.693,90.677,331.589,0.000049,0,0,0
142,5.875000,-0.115836,-0.766810,3.607702,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,592.846,47.851,16.279,592.846,47.851,40.707,88.558,331.589,0.000054,0,0,0
143,5.916667,-0.115475,-0.773050,3.606408,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,592.976,45.198,15.629,592.976,45.198,40.722,85.920,331.589,0.000068,0,0,0
144,5.958333,-0.114499,-0.774874,3.605115,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,593.357,44.342,15.373,593.357,44.342,40.737,85.079,331.589,0.000029,0,0,0
145,6.000000,-0.113142,-0.773492,3.603821,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,593.893,44.792,14.952,593.893,44.792,40.751,85.543,331.589,0.000053,0,0,0
146,6.041667,-0.111355,-0.773089,3.602527,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,594.605,44.843,15.306,594.605,44.843,40.766,85.609,331.589,0.000022,0,0,0
147,6.083333,-0.108488,-0.772507,3.601234,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,595.758,44.967,15.709,595.758,44.967,40.781,85.748,331.589,0.000017,0,0,0
148,6.125000,-0.106123,-0.770462,3.599940,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,596.707,45.688,15.702,596.707,45.688,40.795,86.483,331.589,0.000015,0,0,0
149,6.166667,-0.104246,-0.766213,3.598646,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,597.457,47.309,15.788,597.457,47.309,40.810,88.119,331.589,0.000286,0,0,0
150,6.208333,-0.101336,-0.758753,3.597353,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,598.630,50.243,16.493,598.630,50.242,40.825,91.067,331.589,0.000851,0,0,0
151,6.250000,-0.105452,-0.774590,3.596059,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,596.934,43.662,25.495,596.934,43.663,40.839,84.502,331.589,0.001084,0,0,0
152,6.291667,-0.104643,-0.755668,3.594765,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,597.249,51.281,30.423,597.249,51.279,40.854,92.133,331.589,0.001569,0,0,0
153,6.333333,-0.096125,-0.754226,3.593472,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,600.715,51.756,40.697,600.715,51.758,40.869,92.627,331.589,0.001823,0,0,0
154,6.375000,-0.087331,-0.662605,3.592178,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,604.296,89.105,40.210,604.296,89.104,40.883,129.988,331.589,0.000621,0,0,0
155,6.416667,-0.077964,-0.559210,3.590884,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,608.114,131.294,38.891,608.114,131.294,40.898,172.192,331.589,0.000333,0,0,0
156,6.458333,-0.063075,-0.459179,3.589591,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,614.194,172.137,45.569,614.194,172.137,40.913,213.050,331.589,0.000172,0,0,0
157,6.500000,-0.043657,-0.344151,3.588297,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,622.132,219.145,44.680,622.132,219.147,40.928,260.075,331.589,0.002294,0,0,0
158,6.541667,-0.029337,-0.180484,3.587003,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,627.989,286.109,43.417,627.989,286.106,40.942,327.048,331.589,0.003518,0,0,0
159,6.583333,-0.034418,-0.169243,3.585710,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,625.903,299.088,32.501,625.903,290.683,40.957,331.640,331.589,8.405139,1,0,0
160,6.625000,-0.034301,-0.153466,3.618632,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,626.079,297.717,33.242,626.079,297.717,40.585,338.301,331.589,0.000288,0,0,0
161,6.666667,-0.035664,-0.154685,3.626676,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,625.558,297.361,33.738,625.558,297.361,40.495,337.855,331.589,0.000094,0,0,0
162,6.708333,-0.037740,-0.166138,3.634720,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,624.751,292.872,36.125,624.751,292.872,40.405,333.277,331.589,0.000289,0,0,0
163,6.750000,-0.041453,-0.171665,3.642764,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,623.288,290.792,39.881,623.288,290.792,40.316,331.108,331.589,0.000034,0,0,0
164,6.791667,-0.047767,-0.184323,3.650808,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,620.785,285.853,42.808,620.785,285.853,40.227,326.079,331.589,0.000471,0,0,0
165,6.833333,-0.060303,-0.214965,3.658852,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,615.795,273.716,30.716,615.795,273.716,40.138,313.855,331.589,0.000430,0,0,0
166,6.875000,-0.070626,-0.228625,3.666896,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,611.714,268.435,29.999,611.714,268.435,40.050,308.485,331.589,0.000124,0,0,0
167,6.916667,-0.085009,-0.230911,3.674941,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,606.028,267.722,30.396,606.028,267.722,39.963,307.684,331.589,0.000237,0,0,0
168,6.958333,-0.098663,-0.232985,3.682984,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,600.658,267.096,29.363,600.658,267.096,39.875,306.972,331.589,0.000197,0,0,0
169,7.000000,-0.117740,-0.224954,3.691029,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,593.153,270.494,29.876,593.153,270.494,39.788,310.282,331.589,0.000057,0,0,0
170,7.041667,-0.139784,-0.214574,3.699073,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,584.503,274.810,29.810,584.503,274.810,39.702,314.512,331.589,0.000130,0,0,0
171,7.083333,-0.156699,-0.209035,3.707117,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,577.922,277.189,29.168,577.922,277.189,39.616,316.805,331.589,0.000226,0,0,0
172,7.125000,-0.166275,-0.204009,3.715161,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,574.272,279.355,28.721,574.272,279.355,39.530,318.885,331.589,0.000447,0,0,0
173,7.166667,-0.188098,-0.190143,3.723205,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,565.805,284.999,29.732,565.805,284.999,39.445,324.443,331.589,0.000295,0,0,0
174,7.208333,-0.203371,-0.179903,3.731249,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,559.954,289.191,29.753,559.954,289.191,39.360,328.551,331.589,0.000096,0,0,0
175,7.250000,-0.218012,-0.170427,3.739293,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,554.376,293.065,29.304,554.376,293.065,39.275,332.340,331.589,0.000031,0,0,0
176,7.291667,-0.231400,-0.165611,3.747337,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,549.313,295.096,29.756,549.313,295.096,39.191,334.287,331.589,0.000072,0,0,0
177,7.333333,-0.243720,-0.166422,3.755381,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,544.689,294.918,30.208,544.689,294.918,39.107,334.025,331.589,0.000043,0,0,0
178,7.375000,-0.254308,-0.166796,3.763425,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,540.761,294.911,29.351,540.761,294.911,39.023,333.934,331.589,0.000074,0,0,0
179,7.416667,-0.264970,-0.164092,3.771469,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,536.821,296.103,29.112,536.821,296.103,38.940,335.043,331.589,0.000057,0,0,0
180,7.458333,-0.275106,-0.162449,3.779513,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,533.102,296.877,29.732,533.102,296.877,38.857,335.734,331.589,0.000045,0,0,0
181,7.500000,-0.285012,-0.160542,3.787557,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,529.488,297.751,29.342,529.488,297.751,38.774,336.525,331.589,0.000106,0,0,0
182,7.541667,-0.294694,-0.161450,3.795601,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,525.976,297.531,29.440,525.976,297.531,38.692,336.223,331.589,0.000136,0,0,0
183,7.583333,-0.303006,-0.158022,3.803645,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,523.008,298.987,29.436,523.008,298.987,38.610,337.597,331.589,0.000075,0,0,0
184,7.625000,-0.309993,-0.156227,3.811689,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,520.563,299.807,29.296,520.563,299.807,38.529,338.336,331.589,0.000222,0,0,0
185,7.666667,-0.316275,-0.154846,3.819733,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,518.399,300.466,28.987,518.399,300.465,38.448,338.913,331.589,0.000924,0,0,0
186,7.708333,-0.320574,-0.173912,3.827777,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,517.005,302.053,29.165,517.005,293.275,38.367,331.642,331.589,8.778007,1,0,0
187,7.750000,-0.316612,-0.144807,3.760832,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,516.363,303.454,28.741,516.363,303.453,39.050,342.503,331.589,0.000984,0,0,0
188,7.791667,-0.314986,-0.139306,3.745907,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,516.508,305.384,28.901,516.508,305.384,39.206,344.590,331.589,0.000258,0,0,0
189,7.833333,-0.310934,-0.134395,3.730983,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,517.609,307.099,28.951,517.609,307.099,39.362,346.461,331.589,0.000016,0,0,0
190,7.875000,-0.305654,-0.131610,3.716059,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,519.204,307.987,29.090,519.204,307.987,39.520,347.507,331.589,0.000056,0,0,0
191,7.916667,-0.298838,-0.132168,3.701134,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,521.421,307.556,28.759,521.421,307.556,39.680,347.236,331.589,0.000350,0,0,0
192,7.958333,-0.289902,-0.131788,3.686210,1.000000,0.000000,0.000000,0.000000,0.100000,gvhmr_incam,524.502,307.495,28.935,524.502,307.495,39.841,347.335,331.589,0.000338,0,0,0
