factor_id,residual_index,value,squared_error
point_reprojection:measurement_ir,53,-0.0030979411895625474,9.597239613988212e-06
point_reprojection:measurement_ir,54,0.0001488353950662713,2.2151974824533056e-08
point_reprojection:measurement_ir,55,0.00079002080721366494,6.2413287583053075e-07
point_reprojection:measurement_ir,56,-2.3592339857714251e-05,5.5659849996189247e-10
point_reprojection:measurement_ir,57,0.001717723226276746,2.9505730820905933e-06
point_reprojection:measurement_ir,58,-2.0304287772887618e-06,4.1226410196423363e-12
point_reprojection:measurement_ir,59,-0.00061295187999377276,3.7571000718790038e-07
point_reprojection:measurement_ir,60,-0.00026545908201569546,7.0468524224615722e-08
point_reprojection:measurement_ir,61,0.0012487363759788651,1.5593425366928295e-06
point_reprojection:measurement_ir,62,0.0013060955917580941,1.705885694809926e-06
point_reprojection:measurement_ir,63,0.0013277872328444572,1.7630189357047408e-06
point_reprojection:measurement_ir,64,0.27644447177588061,0.076421545975445648
point_reprojection:measurement_ir,65,0.08198952437238631,0.0067222821068101289
point_reprojection:measurement_ir,66,-0.035444308791397816,0.0012562990256999606
point_reprojection:measurement_ir,67,-0.00275741407009491,7.6033323539573773e-06
point_reprojection:measurement_ir,68,-0.19857042608905431,0.039430214117188583
point_reprojection:measurement_ir,69,0.51610634479170014,0.26636575913424926
point_reprojection:measurement_ir,70,-3.2100724001793421e-05,1.0304564814393162e-09
point_reprojection:measurement_ir,71,-2.6352955777042554e-05,6.9447827818676049e-10
point_reprojection:measurement_ir,72,-7.4349405826978904e-05,5.5278341468248044e-09
point_reprojection:measurement_ir,73,0.0012378651612408476,1.5323101574138296e-06
point_reprojection:measurement_ir,74,0.00018430061511480743,3.3966716731696386e-08
point_reprojection:measurement_ir,75,0.00028962836874484309,8.3884591981798799e-08
point_reprojection:measurement_ir,76,5.0812303379643707e-05,2.5818901747449514e-09
point_reprojection:measurement_ir,77,-0.00037259530234727832,1.3882725933125975e-07
point_reprojection:measurement_ir,78,-0.00039284464769480111,1.5432691722245239e-07
point_reprojection:measurement_ir,79,-0.00014682780635943971,2.1558404720325123e-08
point_reprojection:measurement_ir,80,0.0004183016415936436,1.7497626335993706e-07
point_reprojection:measurement_ir,81,4.8474652199459455e-05,2.3497919058585594e-09
point_reprojection:measurement_ir,82,-0.00020180793176223234,4.0726441322149826e-08
point_reprojection:measurement_ir,83,-4.1133729691367192e-05,1.6919837183224628e-09
point_reprojection:measurement_ir,84,7.1558790295966903e-06,5.120660468622167e-11
