frame,time,anchor_type,contact_part,contact_side,contact_label,ball_center_x,ball_center_y,left_anchor_u,left_anchor_v,right_anchor_u,right_anchor_v,left_anchor_valid,right_anchor_valid,left_best_probe,right_best_probe,left_anchor_dist_px,right_anchor_dist_px,min_anchor_dist_px,min_anchor_boundary_gap_px,inter_anchor_dist_px,occlusion_penalty,object_contact_score,active_anchor_side,active_anchor_probe,proximity_score,approaching_score,object_response_score,audio_support,anchor_score,is_candidate,anchor_contact_state
11,0.416667,hand,hand,right,right_hand,821.402,496.074,890.0558264120026,401.7963178682818,815.7431640162082,392.7979430532043,1,1,center,center,116.62602295002038,103.43097390612375,103.43097390612375,27.25497390612375,74.8554776997912,0.0,0.0,right,center,0.8324220423363863,0.08298635662212976,0.7478875844008714,0.0,0.37013098095759034,0,0
12,0.458333,hand,hand,right,right_hand,822.043,497.818,890.1043452343877,403.06053082729136,814.7683721027079,394.3735604798069,1,1,center,center,116.66758195459151,103.6999145548874,103.6999145548874,26.7949145548874,75.83516533584702,0.0,0.0,right,center,0.8375486624160718,0.019169139634848047,0.6675304481642853,0.0,0.34576862618210225,0,0
13,0.5,hand,hand,right,right_hand,821.976,498.228,890.0532552263826,404.34000110913263,814.2084267711914,395.6951502997743,1,1,center,center,115.97184578547308,102.82665248618171,102.82665248618171,25.930652486181714,76.33591192167316,0.0,0.0,right,center,0.8470255835879782,0.03601091952940353,0.5681669128931113,0.0,0.33079141640502735,0,0
14,0.541667,hand,hand,right,right_hand,821.317,497.497,889.5554752965106,405.1857411272524,813.5296265295042,396.54312076158084,1,1,center,center,114.79485191185148,101.25378471372962,101.25378471372962,25.452784713729613,76.51551847520119,0.0,0.0,right,center,0.8521765603777978,0.01991115718550418,1.0,0.0,0.41603081367227507,0,0
15,0.583333,hand,hand,right,right_hand,821.898,498.714,889.0678940037701,405.7744797238744,812.9016694102277,396.99571457448855,1,1,center,center,114.67148333231795,102.11534436110124,102.11534436110124,25.400344361101233,76.6704668459898,0.0,0.0,right,center,0.8527378678657528,0.002185014692849189,0.5878800923089922,0.0,0.331088237632164,0,0
16,0.625,hand,hand,right,right_hand,821.916,498.726,888.7236011790822,405.9844070707053,812.7023056641779,397.121740145806,1,1,center,center,114.29898789738384,102.02116341148314,102.02116341148314,25.20416341148315,76.53616293482521,0.0,0.0,right,center,0.8548307219907656,0.008174206234086748,0.0715253769893717,0.0,0.22923888683067875,0,0
17,0.666667,hand,hand,right,right_hand,821.839,498.869,888.3161107386027,406.2263582543621,812.5533596753486,397.21819359761275,1,1,center,center,114.02572219356057,102.07403959133984,102.07403959133984,25.22903959133984,76.29640541438185,0.0,0.0,right,center,0.8545659585154579,0.0,0.05717583019287024,0.0,0.22507665566743854,0,0
18,0.708333,hand,hand,right,right_hand,821.884,498.969,887.6551514555356,406.3746428475817,812.2599411015767,397.23315597662196,1,1,center,center,113.57622700308633,102.19004094739088,102.19004094739088,25.220040947390885,75.94737998462907,0.0,0.0,right,center,0.8546617540422574,0.0003749434978731851,0.08940494578579307,0.0,0.23160266919240394,0,0
19,0.75,hand,hand,right,right_hand,821.812,498.904,886.7649770334208,406.3642817400575,811.6661420854316,397.1340255174633,1,1,center,center,113.05966867602974,102.27446474559906,102.27446474559906,25.191464745599063,75.66394544616388,0.0,0.0,right,center,0.8549658079997572,0.0011906750746592347,0.07900864205549066,0.0,0.22972178167223634,0,0
20,0.791667,hand,hand,right,right_hand,821.604,498.723,885.780181001237,406.3101621188726,810.9906505012237,397.01073931721953,1,1,center,center,112.51095419178998,102.26449609119025,102.26449609119025,25.18649609119025,75.3654638203489,0.0,0.0,right,center,0.8550186508846709,0.00020702726703388427,0.15917092830707386,0.0,0.24561990247263757,0,0
21,0.833333,hand,hand,right,right_hand,821.387,498.902,884.8600428166798,406.2514645138853,810.4364088723803,396.91541137617133,1,1,center,center,112.3073857334052,102.57280197581792,102.57280197581792,25.43980197581793,75.0069275311641,0.0,0.0,right,center,0.8523155975103808,0.0,0.15655282417000665,0.0,0.24438946421159652,0,0
22,0.875,hand,hand,right,right_hand,821.061,498.744,883.7876673038305,406.10196830273014,809.6997794495405,396.8307695865265,1,1,center,center,111.88020749016957,102.54454576283385,102.54454576283385,25.261545762833848,74.66572341004395,0.0,0.0,right,center,0.8542197172727121,0.007427342207670051,0.11888165048758409,0.0,0.23844536074684533,0,0
23,0.916667,hand,hand,right,right_hand,820.829,498.334,882.6670592148748,405.7489237982561,808.9932226040039,396.65615296496753,1,1,center,center,111.33706437096811,102.36439910558275,102.36439910558275,24.976399105582743,74.23282752523986,0.0,0.0,right,center,0.8572465123028329,0.011881110718796014,0.24360641535075694,0.0,0.264815077753679,0,0
24,0.958333,hand,hand,right,right_hand,820.098,498.158,881.0041165795885,405.2600694959035,808.0170980020201,396.41154024458854,1,1,center,center,111.0836645450193,102.46116467152011,102.46116467152011,25.052164671520103,73.52143463476274,0.0,0.0,right,center,0.8564445805761184,0.0,0.30149230509752273,0.0,0.27440960616353416,0,0
25,1.0,hand,hand,right,right_hand,819.302,497.303,879.4546317742806,404.059894016876,807.1737093929731,395.8043631329615,1,1,center,center,110.962227459403,102.22068635513774,102.22068635513774,25.167686355137747,72.75084556531193,0.0,0.0,right,center,0.8552186322823914,0.0,0.3709596008534627,0.0,0.2879965782412904,0,0
26,1.041667,hand,hand,right,right_hand,818.432,495.612,877.777530787505,402.4051510598075,806.1428425845489,394.81953718339923,1,1,center,center,110.49619320958789,101.53887901005008,101.53887901005008,24.26787901005008,72.03520036632575,0.0,0.0,right,center,0.8646635537842434,0.03749197271198609,1.0,0.0,0.4217896843528588,0,0
27,1.083333,hand,hand,right,right_hand,817.212,491.105,875.111856162185,399.79136894894566,804.1917064481743,392.99428285574095,1,1,center,center,108.12295112199716,98.97090917404228,98.97090917404228,23.20490917404227,71.24512625307169,0.0,0.0,right,center,0.875504476002421,0.04429040983365873,1.0,0.0,0.425519680475654,0,0
28,1.125,hand,hand,right,right_hand,817.551,488.495,872.38510648456,396.19135926751517,801.6154227621357,390.0131449843729,1,1,center,center,107.36266262733842,99.76281065218109,99.76281065218109,22.95481065218108,71.03885180589832,0.0,0.0,right,center,0.8780036515289357,0.010420771744216259,0.27702646728660263,0.0,0.27646932210118685,0,0
29,1.166667,hand,hand,right,right_hand,817.577,485.342,870.7744038366266,392.2291143344512,800.045912022656,386.4178523571963,1,1,center,center,107.23792823401006,100.46554649492829,100.46554649492829,23.996546494928296,70.96682548942982,0.0,0.0,right,center,0.8674639755762767,0.0,0.41500608799239563,0.0,0.2998672114925483,0,0
30,1.208333,hand,hand,right,right_hand,817.699,481.255,869.7880611124594,387.4972592691243,799.1331317592217,382.578102090937,1,1,center,center,107.25569558086715,100.40827478096404,100.40827478096404,24.087274780964037,70.82596380745363,0.0,0.0,right,center,0.8665300673064705,0.0,0.45832189566029374,0.0,0.3082968959586764,0,0
31,1.25,hand,hand,right,right_hand,818.83,477.407,869.6945796335358,382.419198294581,799.0265676036042,378.2252238705108,1,1,center,center,107.74918994648775,101.13951082973821,101.13951082973821,24.711510829738216,70.79235372363534,0.0,0.0,right,center,0.8600369353377313,0.0,0.28242216392531194,0.0,0.2714936666194952,0,0
32,1.291667,hand,hand,right,right_hand,819.324,473.509,869.423323607516,377.15786519169933,798.6771549606759,372.9789732029871,1,1,center,center,108.59780570885373,102.62835133571032,102.62835133571032,26.319351335710323,70.86948226465645,0.0,0.0,right,center,0.8427886406575955,0.0,0.4221412120387196,0.0,0.2951254025721428,0,0
33,1.333333,hand,hand,right,right_hand,819.829,468.656,869.9326643995133,371.50962464281116,799.2891529961007,367.2083693775774,1,1,center,center,109.30597161774324,103.50607264236763,103.50607264236763,28.610072642367626,70.77433503934027,0.0,0.0,right,center,0.817006917112999,0.0,0.29094332082991875,0.0,0.26244039344423353,0,0
34,1.375,hand,hand,right,right_hand,819.913,463.297,870.7790887846575,365.9154690176567,800.1925298458142,361.35266686870534,1,1,center,center,109.86592540325573,103.83421401776258,103.83421401776258,29.128214017762573,70.73387778340212,0.0,0.0,right,center,0.8109940744843199,0.0,0.18927861870316826,0.0,0.24060424236171363,0,0
35,1.416667,hand,hand,right,right_hand,820.139,457.534,871.4052736416933,359.7302115209373,800.6517013856568,354.984996559665,1,1,center,center,110.42559419791323,104.38416026337725,104.38416026337725,28.50516026337725,70.9125168924278,0.0,0.0,right,center,0.8182165977050249,0.025960573099388522,0.9922706750782678,0.0,0.4069023704068181,0,0
36,1.458333,hand,hand,right,right_hand,818.979,450.005,872.6191358932375,353.1515447131523,801.8268473851628,348.12184075256175,1,1,center,center,110.71520211626941,103.31686443926534,103.31686443926534,27.81186443926535,70.97074069038362,0.0,0.0,right,center,0.8261428274471664,0.028887326004662484,0.7332594671974889,0.0,0.35752069920198876,0,0
37,1.5,hand,hand,right,right_hand,817.763,444.134,873.637834823814,346.51819744996254,803.0360881030251,341.4718888266395,1,1,center,center,112.47596220560374,103.71302234817333,103.71302234817333,28.41102234817332,70.78186117041749,0.0,0.0,right,center,0.8192997783967343,0.0,0.461862848058108,0.0,0.2971975142108052,0,0
38,1.541667,hand,hand,right,right_hand,815.845,437.489,874.7269221365751,340.33882576228274,804.096048282144,334.96880350114094,1,1,center,center,113.60121966297946,103.19122325388521,103.19122325388521,28.959223253885213,70.83471945681525,0.0,0.0,right,center,0.8129621160343239,0.0,0.22078809068349406,0.0,0.2473981471452798,0,0
39,1.583333,hand,hand,right,right_hand,814.333,431.135,875.4097913134764,334.0102373067175,804.7341690983757,328.37915098367415,1,1,center,center,114.7327066070368,103.20320761363928,103.20320761363928,28.062207613639274,70.89959596971764,0.0,0.0,right,center,0.8232944572365679,0.037375651676914146,0.44881649181351363,0.0,0.30119326042338185,0,0
40,1.625,hand,hand,right,right_hand,812.1,424.066,875.7285556431767,328.0751273512724,805.3031859946541,321.7605928436516,1,1,center,center,115.16440737094544,102.53093686321942,102.53093686321942,27.965936863219426,70.70789231888465,0.0,0.0,right,center,0.8243916678463796,0.004011281267493653,0.20278466888006108,0.0,0.24725654292773117,0,0
41,1.666667,hand,hand,right,right_hand,810.047,416.575,876.100668298424,321.9207020638314,805.8599760246237,314.68259852125493,1,1,center,center,115.42323515422355,101.97839304909715,101.97839304909715,27.694393049097144,70.61264046893987,0.0,0.0,right,center,0.827473967699252,0.011314325588428412,0.15515892049056687,0.0,0.23959742486119065,0,0
42,1.708333,hand,hand,right,right_hand,807.999,409.435,876.0540046437144,315.79911808586115,806.0371387701967,307.88662788019354,1,1,center,center,115.75474953061124,101.56732141622959,101.56732141622959,28.092321416229595,70.46253620190623,0.0,0.0,right,center,0.822950772778879,0.0,0.08596368856410411,0.0,0.22293043090754056,0,0
43,1.75,hand,hand,right,right_hand,806.143,402.326,876.0877350078399,309.472691205725,806.3526257973797,301.60745902301625,1,1,center,center,116.24974369589779,100.71875912414373,100.71875912414373,26.37675912414373,70.17725652861283,0.0,0.0,right,center,0.8421593506460502,0.07148176217024431,0.1799757150643378,0.0,0.25725724499991676,0,0
44,1.791667,hand,hand,right,right_hand,804.318,395.623,876.106330033301,303.1378265512364,806.5512197187134,295.4586395409277,1,1,center,center,117.07720374529805,100.18925279932479,100.18925279932479,25.94525279932479,69.97773420177127,0.0,0.0,right,center,0.8468671932246272,0.01797943020078918,0.12650642798896863,0.0,0.23971499843406893,0,0
45,1.833333,hand,hand,right,right_hand,802.504,389.206,875.6405821603197,296.52666291135137,807.1408452100098,289.24371947290024,1,1,center,center,118.06108238231833,100.06976497264387,100.06976497264387,27.00176497264387,68.88581296166376,0.0,0.0,right,center,0.8352505546124641,0.0,0.48219973968086854,0.0,0.3052525865892898,0,0
46,1.875,hand,hand,right,right_hand,801.423,381.981,875.301046183135,290.058417328942,807.9666816153297,283.1909477561557,1,1,center,center,117.93102608200655,99.00653610456376,99.00653610456376,24.527536104563765,67.68366708507499,0.0,0.0,right,center,0.8619627552381325,0.10309286950333767,0.676863030158837,0.0,0.36632722526680117,0,0
47,1.916667,hand,hand,right,right_hand,799.821,376.196,874.6097020390694,283.87943048145655,808.4763511847509,278.26181653532706,1,1,center,center,118.80950702852346,98.31591628532784,98.31591628532784,23.961916285327845,66.37151257631643,0.0,0.0,right,center,0.8678197754990254,0.023567492468163326,1.0,0.0,0.4204900677449809,0,0
48,1.958333,hand,hand,right,right_hand,797.478,365.561,873.6422469237948,277.28726547442415,808.0760554433565,271.85276784561927,1,1,center,center,116.59007126063794,94.30562842524178,94.30562842524178,20.12162842524178,65.79102696969387,0.0,0.0,right,center,0.9048642439623241,0.1600119941702527,1.0,0.0,0.4502178601161189,0,0
49,2.0,hand,hand,right,right_hand,796.891,359.666,873.056323586642,272.42189847613645,807.5130703943216,267.8311522761228,1,1,center,center,115.81316750596234,92.44710723397266,92.44710723397266,18.61110723397266,65.7038278162357,0.0,0.0,right,center,0.9180308578737413,0.06293838296954668,1.0,0.0,0.4389484719138673,0,0
50,2.041667,hand,hand,right,right_hand,796.806,359.336,873.6464686337329,269.3072762618292,807.1250492806569,264.87934703367284,1,1,center,center,118.36227742729335,95.01864063255056,95.01864063255056,20.827640632550555,66.66862672949965,0.0,0.0,right,center,0.8984279244120066,0.0,0.9827117539192515,0.0,0.42114933188685194,0,0
51,2.083333,hand,hand,right,right_hand,795.405,357.214,873.1874002491135,265.9811342576283,805.908339486916,261.7645815320088,1,1,center,center,119.88968921504014,96.0255779792817,96.0255779792817,22.83257797928171,67.41106240025732,0.0,0.0,right,center,0.879217807819637,0.0,0.826105349742501,0.0,0.38502552190340944,0,0
52,2.125,hand,hand,right,right_hand,794.613,353.325,873.0607496527391,263.71777935666535,804.6170485892219,259.20548471301083,1,1,center,center,119.09451463859314,94.64969173765596,94.64969173765596,19.96569173765596,68.5922810396568,0.0,0.0,right,center,0.9062619599677032,0.11945359340107291,1.0,0.0,0.44448352900208676,0,0
53,2.166667,hand,hand,right,right_hand,793.192,353.385,872.6980296335656,262.12039804973654,802.7119658399282,256.78875953597503,1,1,center,center,121.03898676556015,97.06422317917726,97.06422317917726,24.008223179177264,70.18885591437227,0.0,0.0,right,center,0.8673439233278728,0.0,0.9349268676051361,0.0,0.40382135435299543,0,0
54,2.208333,hand,hand,right,right_hand,792.641,351.517,871.2700840999826,260.74093917655125,801.3587345546547,255.66341456158202,1,1,center,center,120.09507102718497,96.24920122871418,96.24920122871418,21.684201228714187,70.09549237621943,0.0,0.0,right,center,0.8903862719201422,0.09683424793596156,1.0,0.0,0.4371217051704298,0,0
55,2.25,hand,hand,right,right_hand,791.581,352.618,869.9002360786233,259.69492112499177,800.4854908000391,255.01484361204155,1,1,center,center,121.52613433969717,98.00850010738995,98.00850010738995,24.945500107389947,69.57233636739495,0.0,0.0,right,center,0.8575730767562515,0.0,1.0,0.0,0.4143932691890629,0,0
56,2.291667,hand,hand,right,right_hand,791.131,351.49,868.3075628732969,259.1643533263514,799.3189792910142,254.75940339006937,1,1,center,center,120.33389751289268,97.0765230392148,97.0765230392148,22.509523039214812,69.12906949056058,0.0,0.0,right,center,0.8824035094034125,0.10149904450729726,1.0,0.0,0.4358257340269477,0,0
57,2.333333,hand,hand,right,right_hand,790.013,352.991,866.3979088942305,258.6107168306935,799.0059009990385,254.54098705881626,1,1,center,center,121.41784118447487,98.8598872976181,98.8598872976181,25.304887297618095,67.51477933431845,0.0,0.0,right,center,0.8537575877944458,0.0,0.7895230556378391,0.0,0.3713440080761793,0,0
58,2.375,hand,hand,right,right_hand,789.384,352.774,864.087237988781,259.17481235186307,797.8255151585536,254.82561982857953,1,1,center,center,119.75550799190658,98.31146604733958,98.31146604733958,23.146466047339572,66.40430248134882,0.0,0.0,right,center,0.8760902696600114,0.08993421876160508,1.0,0.0,0.4325127002292436,0,0
59,2.416667,hand,hand,right,right_hand,788.213,354.994,861.8546519307869,260.37093465338006,796.4992611252484,255.8245392677378,1,1,center,center,119.9025328952057,99.51504441723122,99.51504441723122,25.377044417231218,65.51333313415869,0.0,0.0,right,center,0.8529870111587551,0.0,0.9671997135060224,0.0,0.40668669549089326,0,0
60,2.458333,hand,hand,right,right_hand,787.115,355.027,859.9839841281583,261.71509981224835,795.7455619844761,257.1829359495197,1,1,center,center,118.39341013974855,98.22396586415343,98.22396586415343,22.86996586415343,64.3981008166277,0.0,0.0,right,center,0.8788469383266266,0.10446160637824124,1.0,0.0,0.43538097553839283,0,0
61,2.5,hand,hand,right,right_hand,785.253,357.764,856.6818703906895,262.9173300710649,793.620504723021,258.8766403602842,1,1,center,center,118.73489092047996,99.24074280155438,99.24074280155438,25.07174280155438,63.190687709584296,0.0,0.0,right,center,0.8562370855187734,0.0,1.0,0.0,0.41405927137969334,0,0
62,2.541667,hand,hand,right,right_hand,783.535,358.105,853.082313709573,264.1718212393297,791.6821852582074,260.7409494964549,1,1,center,center,116.87716165402809,97.70432415245722,97.70432415245722,22.40732415245722,61.49590762611976,0.0,0.0,right,center,0.8834042321715649,0.11101744371238158,0.382778485155022,0.0,0.31405937163075287,0,0
63,2.583333,hand,hand,right,right_hand,781.4,359.205,848.6951501030036,264.9040246598086,788.757145244164,262.5260033168122,1,1,center,center,115.8503827248627,96.95852714336972,96.95852714336972,21.25552714336972,59.98515993115316,0.0,0.0,right,center,0.8944422654867361,0.047991542045312606,0.5857333441508865,0.0,0.34795596650865823,0,0
64,2.625,hand,hand,right,right_hand,777.948,360.452,843.9987270829313,265.6067322127844,785.3319752090722,263.7241812942697,1,1,center,center,115.57821321431005,97.009246989433,97.009246989433,21.170246989432997,58.69694858670039,0.0,0.0,right,center,0.8952416745068155,0.003553339747363419,0.18720290490910932,0.0,0.2617840005706302,0,0
65,2.666667,hand,hand,right,right_hand,774.074,361.663,838.7517709920588,266.54241715404925,781.334981530136,265.06912975296143,1,1,center,center,115.02668969180411,96.86639057011828,96.86639057011828,21.815390570118282,57.435688277246,0.0,0.0,right,center,0.8891325499729861,0.0,0.1031800971919848,0.0,0.24291915693164348,0,0
66,2.708333,hand,hand,right,right_hand,770.083,362.672,833.2060582148521,266.9763386969762,776.9686563072003,265.9223171777792,1,1,center,center,114.63934782882647,96.99439875055272,96.99439875055272,22.61639875055272,56.24727846470165,0.0,0.0,right,center,0.8813533414819738,0.0,0.47072445096763355,0.0,0.31448322556402014,0,0
67,2.75,hand,hand,right,right_hand,766.482,362.69,827.5918511096289,266.81977072784,772.8662645839229,266.5747722988874,1,1,center,center,113.69043391304977,96.32702544101657,96.32702544101657,21.12702544101657,54.726134933984945,0.0,0.0,right,center,0.8956458741955207,0.062057221230672845,0.39564856510556146,0.0,0.3123497647545934,0,0
68,2.791667,hand,hand,right,right_hand,762.616,363.563,820.7207865205118,266.373755935487,768.0409672823963,266.63276125899824,1,1,center,center,113.23389677312055,97.08193164746294,97.08193164746294,21.609931647462943,52.6804559463766,0.0,0.0,right,center,0.8910934615203128,0.0,0.3748972888267098,0.0,0.2977528231454202,0,0
69,2.833333,hand,hand,right,right_hand,758.001,364.038,814.0438540730759,266.1361154337725,763.579301877254,266.40649221746133,1,1,center,center,112.80771469307858,97.79073966243269,97.79073966243269,22.50573966243269,50.46527649711221,0.0,0.0,right,center,0.882440616819856,0.0,0.1933435077000525,0.0,0.2592788557449745,0,0
70,2.875,hand,hand,right,right_hand,752.951,364.467,807.9300247220297,266.36399605384474,759.2807003044798,265.7354572477126,1,1,center,center,112.45840361060127,98.93423391420829,98.93423391420829,24.03823391420829,48.65338454120978,0.0,0.0,right,center,0.8670351804059303,0.0,0.3748907747534669,0.0,0.2917369500521759,0,0
71,2.916667,hand,hand,right,right_hand,748.377,364.194,801.5014989861052,267.03407299037025,755.1868008717563,265.87249237014976,1,1,center,center,110.73510648859862,98.55705073976026,98.55705073976026,23.675050739760252,46.32926214565198,0.0,0.0,right,center,0.8707528960334632,0.015132632268668308,0.1417949268711656,0.0,0.24831710422289915,0,0
72,2.958333,hand,hand,right,right_hand,743.546,364.113,795.4467847645942,267.6886502313123,751.1916986476308,266.1678632740828,1,1,center,center,109.50500759095428,98.24309907606235,98.24309907606235,23.561099076062348,44.281208657726665,0.0,0.0,right,center,0.8719109363961569,0.004747985987412662,1.0,0.0,0.4186899319971511,0,0
73,3.0,hand,hand,right,right_hand,733.087,365.51,785.863156871349,268.2359459804576,744.0644631760182,266.97522460502455,1,1,center,center,110.66871427601431,99.14437281015546,99.14437281015546,25.749372810155464,41.81770214900099,0.0,0.0,right,center,0.8489872074902239,0.0,1.0,0.0,0.412246801872556,0,0
74,3.041667,hand,hand,right,right_hand,728.084,366.718,779.8570107332966,268.3585987643357,740.145469893546,267.03539970360913,1,1,center,center,111.15312164680064,100.4096601818916,100.4096601818916,27.23866018189159,39.733579396041,0.0,0.0,right,center,0.8326047829597925,0.0,0.6265995945200021,0.0,0.3334711146439485,0,0
75,3.083333,hand,hand,right,right_hand,724.112,366.953,774.5047610724023,268.982144009846,736.7302574016859,267.7075689049017,1,1,center,center,110.17131655718612,100.04437022195255,100.04437022195255,25.752370221952546,37.79600070466597,0.0,0.0,right,center,0.8489548476635974,0.06192874833079346,0.23430055874451602,0.0,0.26838813591442157,0,0
76,3.125,hand,hand,right,right_hand,719.652,367.395,769.4633577840661,269.7806215224133,733.031340551992,267.58181399437944,1,1,center,center,109.58895131288455,100.70590277733862,100.70590277733862,26.469902777338618,36.49831001763624,0.0,0.0,right,center,0.8411364200060094,0.0,0.2900431322217043,0.0,0.2682927314458432,0,0
77,3.166667,hand,hand,right,right_hand,715.51,368.411,765.3652264266422,270.6593466128122,729.4445346492179,268.35092907923536,1,1,center,center,109.73116850731455,101.02568509324104,101.02568509324104,27.126685093241036,35.994789751824385,0.0,0.0,right,center,0.8338572141629375,0.0,0.17461874164879587,0.0,0.24338805187049353,0,0
78,3.208333,hand,hand,right,right_hand,711.661,369.692,761.3464239288663,272.281168054451,725.6458308496073,268.96125697297185,1,1,center,center,109.35040709259003,101.69689319084094,101.69689319084094,27.633893190840936,35.85462530552745,0.0,0.0,right,center,0.8281581634587821,0.0,0.24096359702744624,0.0,0.25523226027018475,0,0
79,3.25,hand,hand,right,right_hand,707.323,370.732,757.9837288137913,273.2325867780046,721.9936654452246,269.17247351281014,1,1,center,center,109.87558883836724,102.61367279708844,102.61367279708844,28.58667279708844,36.21835420059366,0.0,0.0,right,center,0.8172769562901142,0.0,0.10667767420550359,0.0,0.22565477391362926,0,0
80,3.291667,hand,hand,right,right_hand,702.764,371.675,753.8853808115095,274.4135804307712,717.1829036638325,270.18371574493517,1,1,center,center,109.87802015279006,102.510416849261,102.510416849261,29.825416849261003,36.945413572407624,0.0,0.0,right,center,0.8028050826540191,0.0,0.21077397415052607,0.0,0.24285606549361,0,0
81,3.333333,hand,hand,right,right_hand,698.315,373.082,749.392261760153,275.6319028672268,712.5202332852299,271.6383591485856,1,1,center,center,110.02457952704073,102.43339749260761,102.43339749260761,28.919397492607615,37.08766473220228,0.0,0.0,right,center,0.8134249456485699,0.03775080652722451,0.3446620243989089,0.0,0.27795126227100797,0,0
82,3.375,hand,hand,right,right_hand,693.639,373.743,744.636303579576,276.58920408148595,707.0548601974837,272.9349871855028,1,1,center,center,109.72504287428511,101.69680797569931,101.69680797569931,29.247807975699317,37.75868360793709,0.0,0.0,right,center,0.8095972812347927,0.0,0.14954091477209638,0.0,0.23230750326311744,0,0
83,3.416667,hand,hand,right,right_hand,689.271,374.264,739.7916916011261,277.72423734724987,701.6148681130885,274.2400334777471,1,1,center,center,108.9599286568481,100.78276121856405,100.78276121856405,27.016761218564042,38.33548653977196,0.0,0.0,right,center,0.8350835057196899,0.09296028154730311,0.2680807787451518,0.0,0.2763310744110483,0,0
84,3.458333,hand,hand,right,right_hand,684.306,374.892,734.8440793017814,278.80378987656377,695.9475939800009,275.4320567208156,1,1,center,center,108.56814258445606,100.13893861777132,100.13893861777132,25.87893861777131,39.042350785538815,0.0,0.0,right,center,0.8475861180997409,0.04740927503303046,0.376135512762186,0.0,0.294235023332327,0,0
