frame,raw_render_area_px,visible_object_area_px,raw_overlap_px,raw_overlap_precision,final_changed_area_px,final_overlap_px,final_overlap_precision,clip_to_visible_object,respect_human_occlusion,used_visible_line_fallback
164,19848,,,,17571,,,0,0,0
165,18524,,,,16337,,,0,0,0
166,18475,,,,16305,,,0,0,0
167,18465,,,,16483,,,0,0,0
168,18504,,,,16592,,,0,0,0
169,18792,,,,17072,,,0,0,0
170,19325,,,,17314,,,0,0,0
171,19733,,,,17583,,,0,0,0
172,20167,,,,17900,,,0,0,0
173,20427,,,,18555,,,0,0,0
174,20513,,,,19098,,,0,0,0
175,20711,,,,19458,,,0,0,0
176,20741,,,,19606,,,0,0,0
177,20891,,,,19830,,,0,0,0
178,20719,,,,19830,,,0,0,0
179,20738,,,,19762,,,0,0,0
180,20853,,,,19886,,,0,0,0
181,20857,,,,19781,,,0,0,0
182,20862,,,,19745,,,0,0,0
183,20999,,,,19862,,,0,0,0
184,20950,,,,19753,,,0,0,0
185,21084,,,,19942,,,0,0,0
186,21141,,,,19954,,,0,0,0
187,21242,,,,20027,,,0,0,0
188,21309,,,,20136,,,0,0,0
189,21275,,,,20109,,,0,0,0
190,21274,,,,20103,,,0,0,0
191,21281,,,,20065,,,0,0,0
192,21340,,,,20123,,,0,0,0
193,21427,,,,20264,,,0,0,0
194,21461,,,,20319,,,0,0,0
195,21460,,,,20305,,,0,0,0
196,21526,,,,20422,,,0,0,0
197,21615,,,,20488,,,0,0,0
198,21607,,,,20519,,,0,0,0
199,21613,,,,20526,,,0,0,0
200,21729,,,,20712,,,0,0,0
201,21698,,,,20612,,,0,0,0
202,21702,,,,20634,,,0,0,0
203,21692,,,,20595,,,0,0,0
204,21733,,,,20634,,,0,0,0
205,21743,,,,20651,,,0,0,0
206,21759,,,,20643,,,0,0,0
207,21759,,,,20650,,,0,0,0
208,21759,,,,20664,,,0,0,0
209,21759,,,,20685,,,0,0,0
210,21710,,,,20650,,,0,0,0
211,21701,,,,20591,,,0,0,0
212,21701,,,,20661,,,0,0,0
213,21699,,,,20638,,,0,0,0
214,21699,,,,20670,,,0,0,0
215,21699,,,,20698,,,0,0,0
216,21712,,,,20730,,,0,0,0
217,21711,,,,20805,,,0,0,0
218,21623,,,,20729,,,0,0,0
219,21623,,,,20726,,,0,0,0
220,21628,,,,20711,,,0,0,0
221,21714,,,,20781,,,0,0,0
222,21665,,,,20793,,,0,0,0
223,21528,,,,20587,,,0,0,0
224,21216,,,,20271,,,0,0,0
225,20758,,,,19614,,,0,0,0
226,19971,,,,18697,,,0,0,0
227,19381,,,,18414,,,0,0,0
228,19535,,,,18768,,,0,0,0
229,19910,,,,19230,,,0,0,0
230,20202,,,,19668,,,0,0,0
231,20350,,,,20020,,,0,0,0
232,20692,,,,20382,,,0,0,0
233,20760,,,,20661,,,0,0,0
234,20791,,,,20666,,,0,0,0
235,20803,,,,20538,,,0,0,0
236,20829,,,,20531,,,0,0,0
237,20744,,,,20550,,,0,0,0
238,20708,,,,20467,,,0,0,0
239,20698,,,,20572,,,0,0,0
240,20373,,,,20312,,,0,0,0
