frame,raw_render_area_px,visible_object_area_px,raw_overlap_px,raw_overlap_precision,final_changed_area_px,final_overlap_px,final_overlap_precision,clip_to_visible_object,respect_human_occlusion,used_visible_line_fallback
1,25964,,,,33595,,,0,0,0
2,25886,,,,33569,,,0,0,0
3,25911,,,,33709,,,0,0,0
4,25782,,,,33682,,,0,0,0
5,25515,,,,33563,,,0,0,0
6,25196,,,,33685,,,0,0,0
7,24721,,,,33182,,,0,0,0
8,24076,,,,32620,,,0,0,0
9,23620,,,,32285,,,0,0,0
10,23696,,,,32296,,,0,0,0
11,24240,,,,32352,,,0,0,0
12,24897,,,,32918,,,0,0,0
13,25212,,,,33269,,,0,0,0
14,25689,,,,33408,,,0,0,0
15,25854,,,,33098,,,0,0,0
16,25993,,,,33112,,,0,0,0
17,26253,,,,32788,,,0,0,0
18,26381,,,,32769,,,0,0,0
19,26442,,,,32730,,,0,0,0
20,26339,,,,32462,,,0,0,0
21,26515,,,,32638,,,0,0,0
22,26556,,,,32735,,,0,0,0
23,26467,,,,32745,,,0,0,0
24,26772,,,,33084,,,0,0,0
25,27180,,,,33495,,,0,0,0
26,27503,,,,33703,,,0,0,0
27,27765,,,,33880,,,0,0,0
28,27588,,,,33707,,,0,0,0
29,27340,,,,33254,,,0,0,0
30,27282,,,,33188,,,0,0,0
31,27278,,,,32909,,,0,0,0
32,27339,,,,32883,,,0,0,0
33,27425,,,,34445,,,0,0,0
34,27307,,,,35326,,,0,0,0
35,27291,,,,35091,,,0,0,0
36,26797,,,,34315,,,0,0,0
37,25540,,,,31901,,,0,0,0
38,23995,,,,30684,,,0,0,0
39,22888,,,,29952,,,0,0,0
40,22468,,,,30198,,,0,0,0
41,22166,,,,30645,,,0,0,0
42,21966,,,,30853,,,0,0,0
43,21843,,,,30942,,,0,0,0
44,22239,,,,31471,,,0,0,0
45,22340,,,,31531,,,0,0,0
46,22421,,,,31661,,,0,0,0
47,22648,,,,31840,,,0,0,0
48,22711,,,,31957,,,0,0,0
49,22811,,,,32157,,,0,0,0
50,22810,,,,32288,,,0,0,0
51,22843,,,,32209,,,0,0,0
52,22897,,,,32250,,,0,0,0
53,23001,,,,32325,,,0,0,0
54,22948,,,,32287,,,0,0,0
55,23188,,,,32512,,,0,0,0
56,23188,,,,32461,,,0,0,0
57,23360,,,,32367,,,0,0,0
58,23304,,,,32408,,,0,0,0
59,23422,,,,32414,,,0,0,0
60,23576,,,,32527,,,0,0,0
61,23643,,,,32718,,,0,0,0
62,23653,,,,32895,,,0,0,0
63,23770,,,,32933,,,0,0,0
64,23713,,,,33117,,,0,0,0
65,23705,,,,33150,,,0,0,0
66,23772,,,,33282,,,0,0,0
67,23822,,,,33181,,,0,0,0
68,23763,,,,33249,,,0,0,0
69,23592,,,,33191,,,0,0,0
70,23533,,,,33248,,,0,0,0
71,23426,,,,33234,,,0,0,0
72,23240,,,,33251,,,0,0,0
73,23164,,,,33238,,,0,0,0
74,23211,,,,33296,,,0,0,0
75,23137,,,,33127,,,0,0,0
76,23382,,,,33424,,,0,0,0
77,23459,,,,33478,,,0,0,0
78,23836,,,,33793,,,0,0,0
79,24136,,,,33956,,,0,0,0
80,24441,,,,34294,,,0,0,0
81,24775,,,,34379,,,0,0,0
82,25027,,,,34553,,,0,0,0
83,25361,,,,34886,,,0,0,0
84,25724,,,,35219,,,0,0,0
85,25934,,,,34951,,,0,0,0
86,25954,,,,34874,,,0,0,0
87,26059,,,,34752,,,0,0,0
88,26139,,,,34822,,,0,0,0
89,26226,,,,34715,,,0,0,0
90,26517,,,,35078,,,0,0,0
91,26716,,,,35377,,,0,0,0
92,26498,,,,35199,,,0,0,0
93,26126,,,,34906,,,0,0,0
94,26063,,,,34855,,,0,0,0
95,25681,,,,34270,,,0,0,0
96,25418,,,,33968,,,0,0,0
97,25311,,,,33603,,,0,0,0
98,25427,,,,33731,,,0,0,0
99,25650,,,,34013,,,0,0,0
100,25980,,,,34263,,,0,0,0
101,26402,,,,34684,,,0,0,0
102,26726,,,,34935,,,0,0,0
103,26900,,,,34984,,,0,0,0
104,27424,,,,35243,,,0,0,0
105,27814,,,,35253,,,0,0,0
106,28296,,,,35676,,,0,0,0
107,28511,,,,35268,,,0,0,0
108,28712,,,,34680,,,0,0,0
109,28689,,,,34075,,,0,0,0
110,28957,,,,34223,,,0,0,0
111,29280,,,,33831,,,0,0,0
112,29610,,,,33253,,,0,0,0
113,29862,,,,33178,,,0,0,0
114,30143,,,,32822,,,0,0,0
115,30372,,,,32389,,,0,0,0
