frame,u_obs,v_obs,u_reproj,v_reproj,error_u,error_v,error_px
44,653.807,839.118,653.807,839.118,0.000002,0.000019,0.000019
45,653.760,839.197,653.760,839.197,0.000006,-0.000015,0.000016
46,653.783,839.209,653.783,839.209,-0.000004,0.000011,0.000012
47,653.819,839.281,653.819,839.281,0.000013,-0.000015,0.000020
48,653.919,839.236,653.919,839.236,-0.000016,-0.000003,0.000016
49,653.792,839.312,653.792,839.312,-0.000001,0.000092,0.000092
50,653.587,839.092,653.586,839.831,-0.001066,0.739311,0.739312
51,653.481,838.618,653.484,838.613,0.003239,-0.005465,0.006352
52,682.704,787.710,682.700,787.718,-0.003950,0.008421,0.009301
53,682.303,787.945,682.306,787.938,0.002772,-0.007446,0.007945
54,700.809,711.024,700.808,711.026,-0.001088,0.001682,0.002003
55,711.371,631.171,711.371,631.173,-0.000196,0.001936,0.001946
56,716.724,576.812,716.724,576.811,0.000424,-0.000922,0.001014
57,724.903,523.836,724.903,523.834,0.000076,-0.001706,0.001707
58,732.455,473.137,732.455,473.142,-0.000483,0.005126,0.005149
59,733.883,471.808,733.883,471.803,0.000328,-0.005200,0.005210
60,736.776,428.165,736.776,428.167,0.000099,0.001944,0.001946
61,739.852,391.241,739.852,391.241,-0.000371,-0.000309,0.000483
62,739.156,357.469,739.156,357.469,0.000374,-0.000467,0.000599
63,740.762,331.639,740.762,331.641,-0.000148,0.001884,0.001890
64,740.644,331.136,740.644,331.135,-0.000235,-0.001049,0.001075
65,738.766,322.555,738.766,322.554,0.000445,-0.001081,0.001169
66,741.410,300.780,741.410,300.781,-0.000215,0.000862,0.000889
67,742.876,289.768,742.876,289.769,-0.000044,0.000583,0.000585
68,743.253,290.267,743.253,290.266,0.000038,-0.000874,0.000875
69,743.808,287.364,743.808,287.364,0.000078,0.000463,0.000470
70,744.791,289.624,744.791,289.624,-0.000217,-0.000329,0.000394
71,744.361,293.179,744.361,293.179,0.000262,0.000166,0.000311
72,746.498,302.977,746.498,302.978,-0.000087,0.000847,0.000851
73,748.150,319.512,748.150,319.510,-0.000099,-0.002001,0.002003
74,748.607,320.629,748.607,320.631,0.000119,0.001546,0.001551
75,749.805,337.679,749.805,337.679,-0.000036,-0.000411,0.000413
76,750.508,360.670,750.508,360.670,-0.000131,0.000280,0.000309
77,750.450,390.604,750.450,390.605,0.000298,0.000859,0.000909
78,752.857,421.011,752.857,421.008,-0.000224,-0.003475,0.003482
79,753.021,422.541,753.021,422.545,0.000066,0.003593,0.003594
80,752.208,458.373,752.208,458.372,-0.000158,-0.001435,0.001444
81,749.915,496.014,749.915,496.016,0.000213,0.002119,0.002129
82,749.826,541.187,749.826,541.182,-0.000071,-0.005296,0.005297
83,749.961,543.330,749.961,543.335,0.000003,0.004965,0.004965
84,750.221,592.473,750.221,592.471,0.000025,-0.001517,0.001518
85,750.415,646.871,750.415,646.868,-0.000073,-0.002808,0.002809
86,749.690,705.028,749.690,705.044,0.000015,0.015995,0.015995
87,749.134,732.573,749.134,839.814,0.000060,107.240817,107.240817
88,749.427,700.441,749.427,700.462,0.000069,0.021495,0.021495
89,749.669,698.530,749.669,698.523,-0.000179,-0.006577,0.006580
90,747.153,676.864,747.153,676.864,-0.000072,0.000271,0.000280
91,743.886,652.106,743.886,652.106,0.000328,0.000311,0.000452
92,743.780,633.705,743.780,633.705,-0.000291,-0.000045,0.000294
93,742.111,622.901,742.111,622.902,0.000178,0.000555,0.000583
94,741.809,622.113,741.809,622.112,-0.000150,-0.000710,0.000726
95,741.106,619.174,741.106,619.174,0.000221,0.000242,0.000327
96,742.166,620.595,742.166,620.595,-0.000252,0.000369,0.000447
97,741.345,626.537,741.345,626.536,0.000127,-0.000716,0.000728
98,741.616,627.493,741.616,627.493,0.000071,0.000211,0.000223
99,742.617,632.745,742.617,632.745,-0.000211,-0.000072,0.000223
100,742.128,646.028,742.128,646.029,0.000246,0.000661,0.000705
101,743.449,672.964,743.449,672.964,-0.000133,-0.000279,0.000309
102,743.445,701.887,743.445,701.883,-0.000056,-0.003521,0.003522
103,742.455,728.398,742.455,728.414,0.000145,0.016152,0.016152
104,742.280,729.242,742.280,840.080,-0.000061,110.838406,110.838406
105,740.928,702.666,740.928,702.684,-0.000089,0.018025,0.018025
106,738.009,676.460,738.009,676.455,0.000101,-0.004537,0.004538
107,735.443,651.343,735.443,651.343,-0.000126,0.000148,0.000194
108,732.526,635.496,732.526,635.497,0.000176,0.000998,0.001014
109,731.823,633.213,731.823,633.212,-0.000152,-0.001256,0.001265
110,731.323,622.854,731.323,622.854,0.000332,0.000419,0.000535
111,732.957,615.410,732.956,615.410,-0.000519,-0.000043,0.000521
112,730.039,610.972,730.039,610.972,0.000387,0.000114,0.000403
113,729.350,610.753,729.350,610.753,-0.000206,-0.000162,0.000262
114,727.646,612.999,727.646,612.999,0.000186,0.000379,0.000423
115,727.010,620.145,727.010,620.145,-0.000222,-0.000331,0.000398
116,724.708,624.816,724.708,624.816,0.000159,-0.000366,0.000399
117,723.738,628.195,723.738,628.196,-0.000040,0.001051,0.001052
118,722.984,640.907,722.984,640.905,0.000115,-0.001511,0.001515
119,722.371,646.447,722.371,646.448,-0.000256,0.001226,0.001253
120,718.847,667.274,718.847,667.274,0.000142,-0.000239,0.000278
121,715.966,694.234,715.966,694.234,0.000198,-0.000247,0.000316
122,713.618,724.342,713.617,724.341,-0.000665,-0.001285,0.001447
123,706.600,760.939,706.601,760.948,0.000803,0.009420,0.009454
124,706.793,759.274,706.792,840.404,-0.000868,81.130014,81.130014
125,705.451,757.179,705.452,757.188,0.001393,0.008760,0.008870
126,716.100,715.052,716.099,715.051,-0.001198,-0.000884,0.001489
127,716.550,692.902,716.550,692.904,0.000225,0.001861,0.001875
128,715.326,692.329,715.326,692.326,0.000114,-0.002660,0.002662
129,715.176,667.306,715.176,667.307,-0.000053,0.000551,0.000554
130,715.926,639.876,715.926,639.876,0.000113,0.000403,0.000419
131,718.751,617.959,718.751,617.959,-0.000002,-0.000361,0.000361
132,721.952,599.175,721.952,599.175,-0.000112,0.000297,0.000317
133,723.888,590.364,723.888,590.364,-0.000037,0.000368,0.000370
134,725.767,590.790,725.767,590.789,0.000171,-0.000597,0.000621
135,729.747,590.347,729.747,590.347,-0.000073,0.000102,0.000125
136,733.629,594.130,733.629,594.130,-0.000146,-0.000046,0.000153
137,737.060,604.624,737.061,604.625,0.000517,0.001387,0.001480
138,743.387,625.487,743.386,625.484,-0.000762,-0.002763,0.002866
139,742.841,625.163,742.841,625.165,0.000477,0.001864,0.001924
140,744.982,642.215,744.982,642.215,-0.000073,-0.000198,0.000212
141,747.264,667.901,747.264,667.902,0.000000,0.001228,0.001228
142,749.004,698.536,749.004,698.532,-0.000151,-0.003700,0.003704
143,749.511,699.356,749.511,699.359,0.000225,0.003378,0.003385
144,751.924,729.204,751.924,729.201,-0.000115,-0.002815,0.002817
145,753.686,761.492,753.686,761.502,0.000110,0.010351,0.010351
146,755.143,780.037,755.143,840.760,-0.000240,60.722973,60.722973
147,753.875,750.301,753.875,750.310,0.000167,0.009478,0.009479
148,753.510,712.851,753.510,712.853,0.000042,0.002118,0.002118
149,753.461,712.037,753.461,712.033,-0.000197,-0.004359,0.004364
150,752.091,678.255,752.091,678.257,0.000139,0.001674,0.001679
151,752.724,651.585,752.724,651.585,0.000059,0.000007,0.000060
152,755.175,629.991,755.175,629.990,0.000064,-0.000691,0.000694
153,757.770,611.264,757.770,611.266,-0.000249,0.001760,0.001778
154,757.240,610.539,757.240,610.537,0.000135,-0.001761,0.001766
155,756.568,598.808,756.568,598.809,-0.000045,0.000520,0.000522
156,755.352,591.199,755.352,591.199,0.000023,0.000269,0.000270
157,754.315,589.790,754.315,589.790,0.000062,-0.000358,0.000363
158,753.606,589.922,753.606,589.922,-0.000078,0.000175,0.000192
159,751.829,595.874,751.829,595.874,-0.000136,-0.000348,0.000374
160,749.534,607.548,749.534,607.549,0.000328,0.001112,0.001160
161,750.674,633.529,750.674,633.528,-0.000072,-0.001112,0.001114
162,751.018,654.664,751.018,654.665,-0.000383,0.001392,0.001443
163,748.146,679.530,748.147,679.527,0.000515,-0.003184,0.003225
164,749.181,682.052,749.181,682.052,-0.000231,-0.000346,0.000416
165,748.423,715.327,748.422,715.343,-0.000525,0.015759,0.015768
166,745.924,751.210,745.925,841.034,0.001113,89.824060,89.824060
167,754.774,729.139,754.774,729.154,-0.000463,0.015073,0.015080
168,760.438,699.424,760.437,699.424,-0.000768,-0.000207,0.000796
169,759.869,697.172,759.870,697.169,0.001009,-0.002997,0.003162
170,769.046,672.944,769.046,672.945,-0.000155,0.000935,0.000948
171,778.949,651.506,778.949,651.506,-0.000208,-0.000367,0.000422
172,784.414,634.461,784.414,634.462,-0.000448,0.001174,0.001256
173,785.408,632.492,785.409,632.491,0.000853,-0.000944,0.001273
174,792.965,627.293,792.964,627.293,-0.000589,-0.000064,0.000592
175,797.064,623.894,797.064,623.886,0.000432,-0.007804,0.007816
176,802.222,628.819,802.221,628.854,-0.000530,0.035472,0.035476
177,802.294,630.595,802.294,841.177,0.000498,210.581521,210.581521
178,804.180,582.952,804.180,582.994,-0.000380,0.041543,0.041544
179,802.523,580.622,802.523,580.608,0.000277,-0.014116,0.014119
180,801.308,534.414,801.308,534.416,-0.000474,0.001700,0.001764
181,797.713,492.265,797.714,492.265,0.000679,0.000454,0.000817
182,800.545,460.251,800.545,460.250,-0.000284,-0.001010,0.001049
183,801.964,433.316,801.964,433.319,-0.000189,0.002690,0.002697
184,801.104,431.168,801.104,431.165,0.000231,-0.003054,0.003062
185,801.718,407.630,801.718,407.631,-0.000136,0.001153,0.001161
186,801.909,391.285,801.909,391.285,0.000160,-0.000034,0.000163
187,803.110,382.486,803.110,382.487,-0.000168,0.000619,0.000642
188,802.856,382.435,802.856,382.434,0.000107,-0.000915,0.000922
189,802.779,377.221,802.779,377.221,0.000075,0.000066,0.000100
190,801.911,375.271,801.911,375.271,-0.000470,0.000387,0.000609
191,797.452,383.394,797.453,383.394,0.000557,0.000049,0.000559
192,798.039,398.964,798.039,398.965,-0.000192,0.000772,0.000795
193,798.754,418.180,798.754,418.178,0.000013,-0.001704,0.001704
194,799.366,418.489,799.366,418.489,-0.000140,-0.000300,0.000331
195,799.324,418.737,799.324,418.739,0.000338,0.001957,0.001986
196,801.486,445.011,801.486,445.010,-0.000332,-0.000879,0.000940
197,800.500,475.917,800.500,475.919,0.000018,0.001653,0.001653
198,799.070,511.418,799.070,511.413,0.000142,-0.004737,0.004740
199,799.458,511.446,799.458,511.450,-0.000081,0.004355,0.004355
200,800.494,550.610,800.494,550.609,0.000259,-0.001267,0.001293
201,802.959,598.128,802.959,598.131,-0.000450,0.002552,0.002591
202,801.366,653.906,801.366,653.899,0.000217,-0.007159,0.007162
203,801.108,656.231,801.108,656.238,0.000260,0.006535,0.006540
204,802.345,716.156,802.344,716.155,-0.000604,-0.000823,0.001021
205,798.974,787.071,798.975,787.072,0.000687,0.000855,0.001097
206,799.446,851.837,799.445,842.302,-0.000512,-9.535253,9.535253
207,795.254,835.365,795.254,835.365,0.000029,0.000281,0.000283
208,790.518,811.945,790.518,811.948,0.000472,0.003096,0.003132
209,789.276,810.296,789.275,810.294,-0.000517,-0.002264,0.002323
210,783.525,794.014,783.525,794.015,0.000198,0.000520,0.000556
211,777.987,782.366,777.987,782.366,-0.000079,0.000496,0.000503
212,772.487,781.925,772.487,781.925,0.000010,0.000149,0.000149
213,768.855,786.784,768.855,786.783,0.000382,-0.000913,0.000990
214,768.695,787.088,768.695,787.089,-0.000356,0.000504,0.000617
215,763.735,796.499,763.735,796.499,-0.000253,0.000324,0.000411
216,754.862,815.727,754.862,815.728,0.000268,0.000541,0.000603
217,749.694,836.900,749.694,836.898,0.000252,-0.001672,0.001691
218,748.831,837.478,748.831,837.479,-0.000258,0.001206,0.001234
219,746.055,841.202,746.055,839.756,0.000057,-1.446295,1.446295
220,741.512,834.237,741.512,834.237,-0.000128,0.000230,0.000263
221,736.294,828.672,736.294,828.672,0.000115,0.000128,0.000173
222,731.797,829.019,731.797,829.019,-0.000134,0.000473,0.000491
223,727.538,835.803,727.538,835.802,0.000283,-0.000807,0.000855
224,726.803,836.245,726.803,836.246,-0.000170,0.000667,0.000689
225,724.901,840.270,724.901,840.270,0.000123,-0.000216,0.000248
226,721.923,834.859,721.923,838.940,-0.000377,4.081208,4.081208
227,716.513,826.975,716.513,826.976,0.000274,0.000735,0.000784
228,712.378,824.370,712.378,824.370,0.000113,-0.000222,0.000249
229,710.676,824.004,710.676,824.004,-0.000171,0.000247,0.000300
230,707.797,826.982,707.797,826.982,0.000101,-0.000249,0.000269
231,704.931,827.456,704.931,827.456,-0.000190,-0.000043,0.000194
232,700.418,826.578,700.418,826.578,0.000263,0.000118,0.000288
233,697.936,826.718,697.936,826.718,-0.000209,-0.000011,0.000209
234,693.762,826.932,693.762,826.932,0.000078,-0.000062,0.000100
235,690.052,826.591,690.052,826.591,-0.000006,0.000071,0.000072
236,686.759,826.815,686.759,826.815,0.000009,-0.000083,0.000084
237,684.009,826.715,684.009,826.715,-0.000035,0.000104,0.000109
238,681.671,827.746,681.671,827.746,0.000135,-0.000098,0.000167
239,680.592,828.435,680.592,828.435,-0.000176,0.000094,0.000199
240,677.822,830.083,677.822,830.083,0.000101,-0.000032,0.000106
241,675.379,831.352,675.379,831.352,-0.000410,0.000007,0.000410
242,672.428,831.805,672.428,831.805,0.000380,-0.000022,0.000381
