frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,residual_px,contact_frame,audio_contact_frame,depth_outlier_corrected
16,0.500000,-0.928118,0.907745,6.677724,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.824,839.455,36.741,653.824,839.455,39.587,879.042,879.464,0.000003,0,0,0
17,0.533333,-0.928109,0.908100,6.679399,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.904,839.497,36.741,653.904,839.497,39.577,879.074,879.464,0.000005,0,0,0
18,0.566667,-0.928044,0.908470,6.681073,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,654.002,839.544,36.741,654.002,839.544,39.567,879.111,879.464,0.000017,0,0,0
19,0.600000,-0.928374,0.908904,6.682748,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.970,839.612,36.770,653.970,839.612,39.557,879.169,879.464,0.000024,0,0,0
20,0.633333,-0.928170,0.909187,6.684423,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,654.114,839.630,36.770,654.114,839.630,39.547,879.177,879.464,0.000019,0,0,0
21,0.666667,-0.928475,0.909038,6.686098,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,654.090,839.506,36.770,654.090,839.506,39.537,879.043,879.464,0.000003,0,0,0
22,0.700000,-0.928993,0.909002,6.687772,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.996,839.419,36.544,653.996,839.419,39.527,878.946,879.464,0.000024,0,0,0
23,0.733333,-0.929177,0.909533,6.689447,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,654.012,839.519,36.543,654.012,839.519,39.517,879.036,879.464,0.000029,0,0,0
24,0.766667,-0.929543,0.909420,6.691122,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.968,839.407,36.770,653.968,839.407,39.507,878.914,879.464,0.000020,0,0,0
25,0.800000,-0.929824,0.909715,6.692796,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.952,839.429,36.770,653.952,839.429,39.498,878.927,879.464,0.000008,0,0,0
26,0.833333,-0.930115,0.909882,6.694471,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.933,839.409,36.938,653.933,839.409,39.488,878.897,879.464,0.000006,0,0,0
27,0.866667,-0.930579,0.910033,6.696146,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.857,839.384,36.938,653.857,839.384,39.478,878.862,879.464,0.000012,0,0,0
28,0.900000,-0.930936,0.910440,6.697821,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.816,839.443,36.938,653.816,839.443,39.468,878.911,879.464,0.000026,0,0,0
29,0.933333,-0.930764,0.910416,6.699495,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.949,839.360,36.938,653.949,839.360,39.458,878.818,879.464,0.000028,0,0,0
30,0.966667,-0.931152,0.910820,6.701170,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.898,839.418,36.938,653.898,839.418,39.448,878.866,879.464,0.000007,0,0,0
31,1.000000,-0.931318,0.911193,6.702845,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.920,839.466,36.770,653.920,839.466,39.438,878.904,879.464,0.000053,0,0,0
32,1.033333,-0.931012,0.911296,6.704519,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,654.097,839.425,37.010,654.097,839.425,39.428,878.853,879.464,0.000149,0,0,0
33,1.066667,-0.934312,0.910961,6.706194,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.089,839.240,36.846,653.089,839.240,39.419,878.659,879.464,0.000171,0,0,0
34,1.100000,-0.933325,0.912388,6.707869,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.490,839.634,36.846,653.490,839.634,39.409,879.043,879.464,0.000082,0,0,0
35,1.133333,-0.933375,0.912923,6.709543,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.550,839.735,36.846,653.550,839.735,39.399,879.134,879.464,0.000012,0,0,0
36,1.166667,-0.933678,0.912651,6.711218,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.527,839.571,37.014,653.527,839.571,39.389,878.960,879.464,0.000012,0,0,0
37,1.200000,-0.933887,0.912559,6.712893,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.535,839.466,36.600,653.535,839.466,39.379,878.845,879.464,0.000027,0,0,0
38,1.233333,-0.934464,0.913034,6.714568,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.422,839.547,36.627,653.422,839.547,39.369,878.916,879.464,0.000055,0,0,0
39,1.266667,-0.934299,0.912951,6.716242,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.553,839.445,36.786,653.553,839.445,39.360,878.805,879.464,0.000269,0,0,0
40,1.300000,-0.934384,0.915206,6.717917,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.601,839.444,36.936,653.601,840.110,39.350,879.460,879.464,0.665910,1,1,0
41,1.333333,-0.924720,0.903606,6.648380,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.599,839.405,36.488,653.599,839.405,39.761,879.167,879.464,0.000578,0,0,0
42,1.366667,-0.924875,0.903822,6.651132,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.674,839.353,36.708,653.674,839.353,39.745,879.098,879.464,0.000195,0,0,0
43,1.400000,-0.924799,0.903882,6.653884,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.826,839.249,36.730,653.826,839.249,39.729,878.977,879.464,0.000016,0,0,0
44,1.433333,-0.925239,0.903860,6.656636,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.807,839.118,36.730,653.807,839.118,39.712,878.830,879.464,0.000019,0,0,0
45,1.466667,-0.925763,0.904472,6.659388,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.760,839.197,36.730,653.760,839.197,39.696,878.893,879.464,0.000016,0,0,0
46,1.500000,-0.926077,0.904883,6.662140,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.783,839.209,36.730,653.783,839.209,39.679,878.888,879.464,0.000012,0,0,0
47,1.533333,-0.926350,0.905474,6.664892,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.819,839.281,36.730,653.819,839.281,39.663,878.944,879.464,0.000020,0,0,0
48,1.566667,-0.926430,0.905712,6.667645,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.919,839.236,36.706,653.919,839.236,39.647,878.883,879.464,0.000016,0,0,0
49,1.600000,-0.927197,0.906316,6.670397,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.792,839.312,36.612,653.792,839.312,39.630,878.942,879.464,0.000092,0,0,0
50,1.633333,-0.928204,0.908263,6.673149,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.587,839.092,36.736,653.586,839.831,39.614,879.445,879.464,0.739312,0,1,0
51,1.666667,-0.928895,0.904944,6.675901,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,653.481,838.618,36.616,653.484,838.613,39.597,878.210,879.464,0.006352,0,0,0
52,1.700000,-0.840703,0.751019,6.678653,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,682.704,787.710,39.538,682.700,787.718,39.581,827.300,879.464,0.009301,0,0,0
53,1.733333,-0.842245,0.751993,6.681405,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,682.303,787.945,39.386,682.306,787.938,39.565,827.502,879.464,0.007945,0,0,0
54,1.766667,-0.786452,0.518934,6.684157,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,700.809,711.024,39.901,700.808,711.026,39.549,750.574,879.464,0.002003,0,0,0
55,1.800000,-0.754712,0.276755,6.686909,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,711.371,631.171,40.503,711.371,631.173,39.532,670.705,879.464,0.001946,0,0,0
56,1.833333,-0.738765,0.111786,6.689661,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,716.724,576.812,40.479,716.724,576.811,39.516,616.327,879.464,0.001014,0,0,0
57,1.866667,-0.714222,-0.049111,6.692413,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,724.903,523.836,41.269,724.903,523.834,39.500,563.334,879.464,0.001707,0,0,0
58,1.900000,-0.691565,-0.203197,6.695165,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,732.455,473.137,40.327,732.455,473.142,39.484,512.626,879.464,0.005149,0,0,0
59,1.933333,-0.687505,-0.207353,6.697917,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,733.883,471.808,40.116,733.883,471.803,39.467,511.270,879.464,0.005210,0,0,0
60,1.966667,-0.678989,-0.340167,6.700669,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,736.776,428.165,40.442,736.776,428.167,39.451,467.618,879.464,0.001946,0,0,0
61,2.000000,-0.669909,-0.452673,6.703422,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,739.852,391.241,41.441,739.852,391.241,39.435,430.676,879.464,0.000483,0,0,0
62,2.033333,-0.672301,-0.555669,6.706174,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,739.156,357.469,40.316,739.156,357.469,39.419,396.887,879.464,0.000599,0,0,0
63,2.066667,-0.667687,-0.634555,6.708926,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,740.762,331.639,40.055,740.762,331.641,39.403,371.043,879.464,0.001890,0,0,0
64,2.100000,-0.668321,-0.636357,6.711678,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,740.644,331.136,40.055,740.644,331.135,39.386,370.521,879.464,0.001075,0,0,0
65,2.133333,-0.674317,-0.662773,6.714430,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,738.766,322.555,40.541,738.766,322.554,39.370,361.924,879.464,0.001169,0,0,0
66,2.166667,-0.666533,-0.729435,6.717182,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.410,300.780,40.449,741.410,300.781,39.354,340.135,879.464,0.000889,0,0,0
67,2.200000,-0.662333,-0.763327,6.719934,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.876,289.768,40.717,742.876,289.769,39.338,329.107,879.464,0.000585,0,0,0
68,2.233333,-0.661454,-0.762121,6.722686,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.253,290.267,41.214,743.253,290.266,39.322,329.588,879.464,0.000875,0,0,0
69,2.266667,-0.660030,-0.771292,6.725438,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.808,287.364,40.804,743.808,287.364,39.306,326.670,879.464,0.000470,0,0,0
70,2.300000,-0.657299,-0.764707,6.728190,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,744.791,289.624,40.854,744.791,289.624,39.290,328.913,879.464,0.000394,0,0,0
71,2.333333,-0.658880,-0.754156,6.730942,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,744.361,293.179,40.664,744.361,293.179,39.274,332.453,879.464,0.000311,0,0,0
72,2.366667,-0.652618,-0.724513,6.733694,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,746.498,302.977,40.376,746.498,302.978,39.258,342.235,879.464,0.000851,0,0,0
73,2.400000,-0.647833,-0.674254,6.736446,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.150,319.512,42.116,748.150,319.510,39.242,358.752,879.464,0.002003,0,0,0
74,2.433333,-0.646699,-0.671101,6.739199,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.607,320.629,40.922,748.607,320.631,39.226,359.856,879.464,0.001551,0,0,0
75,2.466667,-0.643297,-0.619200,6.741951,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.805,337.679,41.030,749.805,337.679,39.210,376.888,879.464,0.000413,0,0,0
76,2.500000,-0.641408,-0.549059,6.744703,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.508,360.670,41.037,750.508,360.670,39.194,399.864,879.464,0.000309,0,0,0
77,2.533333,-0.641846,-0.457594,6.747455,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.450,390.604,41.219,750.450,390.605,39.178,429.782,879.464,0.000909,0,0,0
78,2.566667,-0.634734,-0.364620,6.750207,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,752.857,421.011,40.566,752.857,421.008,39.162,460.169,879.464,0.003482,0,0,0
79,2.600000,-0.634489,-0.360057,6.752959,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.021,422.541,40.531,753.021,422.545,39.146,461.690,879.464,0.003594,0,0,0
80,2.633333,-0.637241,-0.250332,6.755711,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,752.208,458.373,40.487,752.208,458.372,39.130,497.501,879.464,0.001444,0,0,0
81,2.666667,-0.644535,-0.134941,6.758463,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.915,496.014,41.704,749.915,496.016,39.114,535.130,879.464,0.002129,0,0,0
82,2.700000,-0.645071,0.003627,6.761215,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.826,541.187,41.141,749.826,541.182,39.098,580.280,879.464,0.005297,0,0,0
83,2.733333,-0.644919,0.010240,6.763967,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.961,543.330,41.546,749.961,543.335,39.082,582.417,879.464,0.004965,0,0,0
84,2.766667,-0.644383,0.161178,6.766719,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.221,592.473,40.515,750.221,592.471,39.066,631.538,879.464,0.001518,0,0,0
85,2.800000,-0.644049,0.328403,6.769471,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.415,646.871,41.859,750.415,646.868,39.050,685.918,879.464,0.002809,0,0,0
86,2.833333,-0.646539,0.507382,6.772224,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.690,705.028,40.695,749.690,705.044,39.034,744.078,879.464,0.015995,0,0,0
87,2.866667,-0.648512,0.922068,6.774976,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.134,732.573,41.110,749.134,839.814,39.018,878.832,879.464,107.240817,0,1,0
88,2.900000,-0.647874,0.493698,6.777728,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.427,700.441,41.880,749.427,700.462,39.003,739.465,879.464,0.021495,0,0,0
89,2.933333,-0.647393,0.487930,6.780480,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.669,698.530,42.227,749.669,698.523,38.987,737.510,879.464,0.006580,0,0,0
90,2.966667,-0.655403,0.421435,6.783232,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,747.153,676.864,45.440,747.153,676.864,38.971,715.835,879.464,0.000280,0,0,0
91,3.000000,-0.665731,0.345340,6.785984,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.886,652.106,39.832,743.886,652.106,38.955,691.061,879.464,0.000452,0,0,0
92,3.033333,-0.666330,0.288772,6.788736,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.780,633.705,42.619,743.780,633.705,38.939,672.644,879.464,0.000294,0,0,0
93,3.066667,-0.671744,0.255583,6.791488,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.111,622.901,42.917,742.111,622.902,38.924,661.825,879.464,0.000583,0,0,0
94,3.100000,-0.672948,0.253252,6.794240,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.809,622.113,42.654,741.809,622.112,38.908,661.020,879.464,0.000726,0,0,0
95,3.133333,-0.675389,0.244289,6.796992,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.106,619.174,41.074,741.106,619.174,38.892,658.066,879.464,0.000327,0,0,0
96,3.166667,-0.672392,0.248775,6.799744,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.166,620.595,42.194,742.166,620.595,38.876,659.472,879.464,0.000447,0,0,0
97,3.200000,-0.675198,0.267221,6.802496,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.345,626.537,42.780,741.345,626.536,38.861,665.397,879.464,0.000728,0,0,0
98,3.233333,-0.674634,0.270285,6.805248,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.616,627.493,41.758,741.616,627.493,38.845,666.338,879.464,0.000223,0,0,0
99,3.266667,-0.671815,0.286625,6.808001,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.617,632.745,42.256,742.617,632.745,38.829,671.574,879.464,0.000223,0,0,0
100,3.300000,-0.673597,0.327810,6.810753,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.128,646.028,40.475,742.128,646.029,38.813,684.842,879.464,0.000705,0,0,0
101,3.333333,-0.669784,0.411252,6.813505,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.449,672.964,42.429,743.449,672.964,38.798,711.762,879.464,0.000309,0,0,0
102,3.366667,-0.670067,0.500901,6.816257,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.445,701.887,43.127,743.445,701.883,38.782,740.666,879.464,0.003522,0,0,0
103,3.400000,-0.673401,0.583228,6.819009,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.455,728.398,43.062,742.455,728.414,38.766,767.181,879.464,0.016152,0,0,0
104,3.433333,-0.674216,0.929261,6.821761,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.280,729.242,43.034,742.280,840.080,38.751,878.831,879.464,110.838406,0,1,0
105,3.466667,-0.678676,0.503988,6.824513,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,740.928,702.666,42.900,740.928,702.684,38.735,741.419,879.464,0.018025,0,0,0
106,3.500000,-0.687996,0.422904,6.827265,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,738.009,676.460,44.169,738.009,676.455,38.720,715.175,879.464,0.004538,0,0,0
107,3.533333,-0.696230,0.345215,6.830017,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,735.443,651.343,42.012,735.443,651.343,38.704,690.047,879.464,0.000194,0,0,0
108,3.566667,-0.705557,0.296204,6.832769,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,732.526,635.496,41.901,732.526,635.497,38.688,674.185,879.464,0.001014,0,0,0
109,3.600000,-0.708023,0.289232,6.835521,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,731.823,633.213,42.451,731.823,633.212,38.673,671.885,879.464,0.001265,0,0,0
110,3.633333,-0.709859,0.257197,6.838273,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,731.323,622.854,44.028,731.323,622.854,38.657,661.512,879.464,0.000535,0,0,0
111,3.666667,-0.705073,0.234182,6.841026,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,732.957,615.410,42.379,732.956,615.410,38.642,654.052,879.464,0.000521,0,0,0
112,3.700000,-0.714419,0.220489,6.843778,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,730.039,610.972,41.550,730.039,610.972,38.626,649.598,879.464,0.000403,0,0,0
113,3.733333,-0.716850,0.219896,6.846530,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,729.350,610.753,41.189,729.350,610.753,38.611,649.363,879.464,0.000262,0,0,0
114,3.766667,-0.722435,0.226970,6.849282,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,727.646,612.999,42.193,727.646,612.999,38.595,651.595,879.464,0.000423,0,0,0
115,3.800000,-0.724705,0.249286,6.852034,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,727.010,620.145,40.889,727.010,620.145,38.580,658.724,879.464,0.000398,0,0,0
116,3.833333,-0.732158,0.263921,6.854786,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,724.708,624.816,40.783,724.708,624.816,38.564,663.380,879.464,0.000399,0,0,0
117,3.866667,-0.735472,0.274550,6.857538,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,723.738,628.195,40.918,723.738,628.196,38.549,666.745,879.464,0.001052,0,0,0
118,3.900000,-0.738114,0.314240,6.860290,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,722.984,640.907,41.630,722.984,640.905,38.533,679.439,879.464,0.001515,0,0,0
119,3.933333,-0.740322,0.331634,6.863042,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,722.371,646.447,42.202,722.371,646.448,38.518,684.966,879.464,0.001253,0,0,0
120,3.966667,-0.751600,0.396674,6.865794,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,718.847,667.274,40.187,718.847,667.274,38.502,705.776,879.464,0.000278,0,0,0
121,4.000000,-0.760884,0.480893,6.868546,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.966,694.234,41.869,715.966,694.234,38.487,732.721,879.464,0.000316,0,0,0
122,4.033333,-0.768516,0.574995,6.871298,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,713.618,724.342,42.076,713.617,724.341,38.471,762.812,879.464,0.001447,0,0,0
123,4.066667,-0.790718,0.689457,6.874051,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,706.600,760.939,41.394,706.601,760.948,38.456,799.404,879.464,0.009454,0,0,0
124,4.100000,-0.790438,0.937769,6.876803,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,706.793,759.274,42.362,706.792,840.404,38.441,878.845,879.464,81.130014,0,1,0
125,4.133333,-0.794938,0.678265,6.879555,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,705.451,757.179,41.240,705.452,757.188,38.425,795.613,879.464,0.008870,0,0,0
126,4.166667,-0.761994,0.546893,6.882307,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,716.100,715.052,42.230,716.099,715.051,38.410,753.461,879.464,0.001489,0,0,0
127,4.200000,-0.760888,0.477892,6.885059,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,716.550,692.902,41.907,716.550,692.904,38.395,731.298,879.464,0.001875,0,0,0
128,4.233333,-0.765020,0.476277,6.887811,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.326,692.329,41.800,715.326,692.326,38.379,730.706,879.464,0.002662,0,0,0
129,4.266667,-0.765795,0.398207,6.890563,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.176,667.306,40.608,715.176,667.307,38.364,705.670,879.464,0.000554,0,0,0
130,4.300000,-0.763754,0.312532,6.893315,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.926,639.876,40.082,715.926,639.876,38.349,678.225,879.464,0.000419,0,0,0
131,4.333333,-0.755215,0.244045,6.896067,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,718.751,617.959,40.373,718.751,617.959,38.333,656.292,879.464,0.000361,0,0,0
132,4.366667,-0.745493,0.185319,6.898819,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,721.952,599.175,41.644,721.952,599.175,38.318,637.493,879.464,0.000317,0,0,0
133,4.400000,-0.739724,0.157788,6.901571,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,723.888,590.364,40.712,723.888,590.364,38.303,628.667,879.464,0.000370,0,0,0
134,4.433333,-0.734130,0.159183,6.904323,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,725.767,590.790,41.320,725.767,590.789,38.287,629.077,879.464,0.000621,0,0,0
135,4.466667,-0.721944,0.157860,6.907076,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,729.747,590.347,41.193,729.747,590.347,38.272,628.619,879.464,0.000125,0,0,0
136,4.500000,-0.710055,0.169789,6.909828,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,733.629,594.130,42.103,733.629,594.130,38.257,632.387,879.464,0.000153,0,0,0
137,4.533333,-0.699570,0.202790,6.912580,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,737.060,604.624,42.405,737.061,604.625,38.242,642.867,879.464,0.001480,0,0,0
