factor_id,residual_index,value,squared_error
point_reprojection:measurement_ir,0,0.0012431830818741218,1.5455041750580394e-06
point_reprojection:measurement_ir,1,-0.053526645439228561,0.0028651017719768879
point_reprojection:measurement_ir,2,0.00055775064383851709,3.1108578070228037e-07
point_reprojection:measurement_ir,3,0.032766125547163939,0.0010736189833725094
point_reprojection:measurement_ir,4,-0.0068873451064291654,4.7435522615053774e-05
point_reprojection:measurement_ir,5,0.016718852179474199,0.00027952001819910916
point_reprojection:measurement_ir,6,0.007280250256872023,5.3002043802685158e-05
point_reprojection:measurement_ir,7,-0.0079873010529922794,6.3796978111131582e-05
point_reprojection:measurement_ir,8,0.0017420328898424486,3.0346785892928325e-06
point_reprojection:measurement_ir,9,0.01102164818679512,0.00012147672875348414
point_reprojection:measurement_ir,10,-0.0087835594875969036,7.7150917272153583e-05
point_reprojection:measurement_ir,11,-0.0010735686572274973,1.1525496617812515e-06
point_reprojection:measurement_ir,12,0.015590943891129427,0.00024307753141634598
point_reprojection:measurement_ir,13,-0.010483095793483698,0.00010989529741535561
point_reprojection:measurement_ir,14,-0.02468211945817984,0.00060920702094785994
point_reprojection:measurement_ir,15,-0.0043975878870242012,1.9338779224101978e-05
point_reprojection:measurement_ir,16,-0.0055414057600501106,3.0707177797516546e-05
point_reprojection:measurement_ir,17,0.083654028381636186,0.0069979964644755928
point_reprojection:measurement_ir,18,0.051591375627504023,0.0026616700391382162
point_reprojection:measurement_ir,19,0.1843421106522328,0.033982013759720042
point_reprojection:measurement_ir,20,-0.056850038123934611,0.0032319268346928188
point_reprojection:measurement_ir,21,-0.56708637337110301,0.32158695486319006
point_reprojection:measurement_ir,22,0.037762759163729245,0.0014260259796578171
point_reprojection:measurement_ir,23,0.21451530621411621,0.046016816600136047
point_reprojection:measurement_ir,24,-0.0082569671414375982,6.8177506374780182e-05
point_reprojection:measurement_ir,25,0.027669074093444122,0.00076557766118850068
point_reprojection:measurement_ir,26,-0.017891615626444944,0.00032010990972444894
point_reprojection:measurement_ir,27,0.024808454469405206,0.00061545941316055119
point_reprojection:measurement_ir,28,-0.068018997944318468,0.0046265840813492004
point_reprojection:measurement_ir,29,0.066746485491296428,0.0044550933254398446
point_reprojection:measurement_ir,30,0.11444026222704906,0.013096573618595751
point_reprojection:measurement_ir,31,-0.03361689597536497,0.0011300956950185096
point_reprojection:measurement_ir,32,0.047590251124256612,0.0022648320020698079
point_reprojection:measurement_ir,33,-0.1683010237530084,0.028325234596310696
point_reprojection:measurement_ir,34,-0.075052474147219078,0.005632873875618988
point_reprojection:measurement_ir,35,0.093858384613020013,0.0088093963621655915
point_reprojection:measurement_ir,36,-0.007964140129661245,6.3427528004880636e-05
point_reprojection:measurement_ir,37,0.030549739939363007,0.0009332866103627113
point_reprojection:measurement_ir,38,-0.012931552116879175,0.00016722504015156229
point_reprojection:measurement_ir,39,0.0043795219817752695,1.9180212788852784e-05
point_reprojection:measurement_ir,40,0.018521033004617493,0.00034302866355813048
point_reprojection:measurement_ir,41,-0.0066426830853288264,4.4125238572113699e-05
point_reprojection:measurement_ir,42,0.00063289771781001032,4.0055952120911946e-07
point_reprojection:measurement_ir,43,-0.0033627067085944874,1.130779640802637e-05
point_reprojection:measurement_ir,44,0.030847065285502139,0.00095154143672803121
point_reprojection:measurement_ir,45,0.039064054449187327,0.0015260003500090723
point_reprojection:measurement_ir,46,-0.050430867260524793,0.0025432723726486715
point_reprojection:measurement_ir,47,-0.017711738755582473,0.00031370568974600218
point_reprojection:measurement_ir,48,-0.0071603867259455002,5.1271138065096523e-05
point_reprojection:measurement_ir,49,-0.068583212355861178,0.0047036570170491494
point_reprojection:measurement_ir,50,0.011624258282836308,0.00013512338062608852
point_reprojection:measurement_ir,51,0.028277000374731642,0.00079958875019257337
point_reprojection:measurement_ir,52,0.015369556001246565,0.0002362232516754543
point_reprojection:measurement_ir,53,0.022636129825616535,0.00051239437348216642
point_reprojection:measurement_ir,54,-0.020908398335268429,0.0004371611209462556
point_reprojection:measurement_ir,55,-0.0061777449183409768,3.8164532276087765e-05
point_reprojection:measurement_ir,56,0.029220998286905341,0.00085386674088332485
point_reprojection:measurement_ir,57,0.018476820754221988,0.0003413929051836484
point_reprojection:measurement_ir,58,-0.0078064953462899213,6.0941369591646199e-05
point_reprojection:measurement_ir,59,-0.032243237584168583,0.0010396263699091414
point_reprojection:measurement_ir,60,0.0024818441797833657,6.1595505327245672e-06
