frame,time,left_detected,left_wrist_x,left_wrist_y,left_wrist_z,left_palm_x,left_palm_y,left_palm_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z,left_index_tip_x,left_index_tip_y,left_index_tip_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,left_ring_tip_x,left_ring_tip_y,left_ring_tip_z,left_pinky_tip_x,left_pinky_tip_y,left_pinky_tip_z,right_detected,right_wrist_x,right_wrist_y,right_wrist_z,right_palm_x,right_palm_y,right_palm_z,right_thumb_tip_x,right_thumb_tip_y,right_thumb_tip_z,right_index_tip_x,right_index_tip_y,right_index_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,right_ring_tip_x,right_ring_tip_y,right_ring_tip_z,right_pinky_tip_x,right_pinky_tip_y,right_pinky_tip_z
11,0.458333,1,-0.302652,-0.643480,4.443217,-0.326851,-0.698224,4.471274,-0.326881,-0.755106,4.488079,-0.359119,-0.759993,4.524131,-0.370586,-0.763106,4.516172,-0.365696,-0.758171,4.509760,-0.353975,-0.740479,4.494172,1,-0.124548,-0.625176,4.728446,-0.161691,-0.688772,4.739214,-0.170344,-0.748712,4.719739,-0.212263,-0.766804,4.739234,-0.216792,-0.765353,4.732244,-0.209140,-0.754950,4.725893,-0.195772,-0.733138,4.719436
12,0.500000,1,-0.326076,-0.687347,4.459568,-0.327437,-0.738252,4.489350,-0.319957,-0.791365,4.499796,-0.333622,-0.807730,4.545486,-0.349396,-0.809835,4.539722,-0.350916,-0.800294,4.534504,-0.348150,-0.776676,4.519758,1,-0.145917,-0.674319,4.750925,-0.179636,-0.728525,4.751996,-0.188302,-0.784219,4.735976,-0.234176,-0.800903,4.745363,-0.238532,-0.801414,4.735874,-0.230185,-0.792439,4.730680,-0.213642,-0.774036,4.726957
13,0.541667,1,-0.342456,-0.743476,4.466554,-0.324631,-0.785171,4.494775,-0.306117,-0.825648,4.518407,-0.308433,-0.856900,4.552558,-0.324018,-0.865325,4.543536,-0.328189,-0.854781,4.534251,-0.328929,-0.828104,4.516742,1,-0.156957,-0.734856,4.775756,-0.182791,-0.776637,4.760721,-0.205439,-0.821142,4.748325,-0.236446,-0.844751,4.738996,-0.237031,-0.848694,4.731004,-0.228250,-0.841460,4.731501,-0.209251,-0.824977,4.736216
14,0.583333,1,-0.349640,-0.789618,4.472160,-0.318422,-0.828113,4.490155,-0.293897,-0.854188,4.536738,-0.286600,-0.898707,4.547196,-0.300521,-0.916400,4.531352,-0.304982,-0.907400,4.514970,-0.304931,-0.879616,4.492392,1,-0.154746,-0.785053,4.789169,-0.174364,-0.821961,4.765198,-0.212298,-0.853588,4.757508,-0.219757,-0.889709,4.727961,-0.217062,-0.897747,4.723553,-0.209655,-0.892002,4.730436,-0.192214,-0.874498,4.743339
15,0.625000,1,-0.340586,-0.821714,4.459739,-0.310132,-0.858658,4.482907,-0.286557,-0.874601,4.549262,-0.272063,-0.928706,4.538409,-0.283456,-0.952412,4.516456,-0.288550,-0.945888,4.494159,-0.286074,-0.918076,4.466319,1,-0.142654,-0.818683,4.786287,-0.159947,-0.855639,4.770176,-0.196931,-0.878467,4.768101,-0.189628,-0.928743,4.728036,-0.189016,-0.939374,4.726398,-0.186678,-0.933233,4.735752,-0.178184,-0.910947,4.750341
16,0.666667,1,-0.327519,-0.833132,4.462912,-0.303238,-0.872890,4.478289,-0.283423,-0.883346,4.556084,-0.271447,-0.944331,4.534968,-0.276975,-0.968387,4.509729,-0.281836,-0.964328,4.484481,-0.275364,-0.937072,4.452723,1,-0.126868,-0.833276,4.798271,-0.144329,-0.873011,4.778678,-0.157645,-0.895060,4.787426,-0.157166,-0.956061,4.747369,-0.163448,-0.966053,4.743928,-0.168539,-0.957010,4.749671,-0.173056,-0.927731,4.756534
17,0.708333,1,-0.311068,-0.825153,4.468101,-0.299947,-0.870708,4.475855,-0.284444,-0.877991,4.558898,-0.285840,-0.943654,4.537068,-0.282222,-0.965099,4.511184,-0.281347,-0.962532,4.485895,-0.267751,-0.935889,4.452462,1,-0.111134,-0.827998,4.814165,-0.129642,-0.873068,4.787566,-0.109279,-0.901126,4.814916,-0.132290,-0.966200,4.776695,-0.144407,-0.973427,4.766248,-0.155398,-0.960783,4.764534,-0.169213,-0.925885,4.757919
18,0.750000,1,-0.298040,-0.803107,4.458813,-0.299093,-0.854596,4.471734,-0.288385,-0.860460,4.556611,-0.306244,-0.927313,4.537393,-0.293633,-0.946248,4.513432,-0.281376,-0.943471,4.490731,-0.258666,-0.917706,4.457581,1,-0.096263,-0.806819,4.811076,-0.116429,-0.857552,4.791635,-0.069939,-0.893090,4.836135,-0.116848,-0.956863,4.798740,-0.130058,-0.961720,4.780558,-0.143768,-0.946899,4.772314,-0.160652,-0.909877,4.754468
19,0.791667,1,-0.286724,-0.770849,4.447335,-0.297680,-0.828782,4.463356,-0.291876,-0.835185,4.548100,-0.320173,-0.899674,4.530847,-0.301308,-0.916240,4.511114,-0.278118,-0.911954,4.492491,-0.248275,-0.888232,4.460142,1,-0.083970,-0.774780,4.799425,-0.104948,-0.830213,4.788424,-0.046584,-0.871538,4.837436,-0.107497,-0.931352,4.803722,-0.118805,-0.935189,4.781785,-0.133267,-0.919872,4.770814,-0.149740,-0.883470,4.748641
20,0.833333,1,-0.276046,-0.734645,4.442861,-0.293798,-0.798120,4.450987,-0.292593,-0.805871,4.534934,-0.321361,-0.866283,4.518789,-0.299499,-0.879769,4.504023,-0.270536,-0.873859,4.489046,-0.238158,-0.853723,4.456843,1,-0.068971,-0.732914,4.790698,-0.095094,-0.796021,4.778157,-0.037836,-0.841804,4.816109,-0.101516,-0.896404,4.791315,-0.111496,-0.899768,4.771260,-0.125929,-0.884532,4.761355,-0.140463,-0.849725,4.741099
21,0.875000,1,-0.268416,-0.701029,4.427599,-0.287432,-0.766713,4.436742,-0.290449,-0.775266,4.519980,-0.312350,-0.831520,4.505238,-0.290092,-0.841667,4.494411,-0.259946,-0.834935,4.481452,-0.228641,-0.819099,4.448736,1,-0.061284,-0.693570,4.769878,-0.086155,-0.760188,4.763151,-0.041727,-0.808151,4.777948,-0.097855,-0.858452,4.766306,-0.108442,-0.861289,4.753368,-0.122183,-0.845941,4.747457,-0.133905,-0.812546,4.733532
22,0.916667,1,-0.260657,-0.670073,4.406389,-0.279428,-0.737175,4.423986,-0.286138,-0.745367,4.506729,-0.299984,-0.798647,4.493813,-0.278507,-0.806313,4.485395,-0.248906,-0.799423,4.473099,-0.219636,-0.787304,4.439854,1,-0.050589,-0.659179,4.741813,-0.077340,-0.726897,4.747798,-0.056158,-0.772108,4.736052,-0.096120,-0.822059,4.737846,-0.107582,-0.824733,4.735090,-0.119545,-0.809239,4.734909,-0.128223,-0.776809,4.730250
23,0.958333,1,-0.251339,-0.641541,4.401411,-0.270953,-0.710874,4.416089,-0.280250,-0.717181,4.498828,-0.290462,-0.770391,4.486853,-0.269494,-0.777090,4.479814,-0.239768,-0.769762,4.467947,-0.211692,-0.759782,4.434748,1,-0.039758,-0.630482,4.732081,-0.068504,-0.698467,4.736118,-0.075679,-0.736544,4.705252,-0.095960,-0.790083,4.715722,-0.106280,-0.793485,4.722630,-0.114876,-0.778370,4.728267,-0.120012,-0.746948,4.733688
24,1.000000,1,-0.244454,-0.620157,4.396418,-0.263338,-0.688421,4.414808,-0.272871,-0.691515,4.498248,-0.286854,-0.748299,4.485066,-0.265485,-0.755728,4.478689,-0.234007,-0.747396,4.467772,-0.205810,-0.737182,4.435695,1,-0.031264,-0.609240,4.723023,-0.059884,-0.675569,4.729336,-0.092099,-0.706224,4.691115,-0.096193,-0.763887,4.703798,-0.103160,-0.768666,4.717178,-0.106985,-0.754756,4.727484,-0.107262,-0.725130,4.741578
25,1.041667,1,-0.239007,-0.602451,4.394726,-0.257486,-0.669924,4.420137,-0.263923,-0.669648,4.504537,-0.288705,-0.731938,4.488196,-0.266370,-0.741793,4.481551,-0.232254,-0.732970,4.471886,-0.202747,-0.719661,4.442471,1,-0.023980,-0.592575,4.715704,-0.051602,-0.657776,4.726687,-0.100234,-0.683789,4.687881,-0.094640,-0.743557,4.699571,-0.098021,-0.749486,4.716217,-0.097104,-0.737279,4.729583,-0.091760,-0.710265,4.749852
26,1.083333,1,-0.235370,-0.590403,4.408477,-0.253513,-0.655103,4.430366,-0.254928,-0.652551,4.515326,-0.293460,-0.719513,4.495219,-0.270471,-0.732891,4.487289,-0.234313,-0.725305,4.478341,-0.202464,-0.706963,4.452980,1,-0.018903,-0.579617,4.721189,-0.044253,-0.643710,4.727077,-0.101236,-0.668009,4.687753,-0.090329,-0.727998,4.699351,-0.091644,-0.734278,4.717577,-0.087551,-0.723605,4.732458,-0.077644,-0.699080,4.756380
27,1.125000,1,-0.233741,-0.581486,4.421237,-0.251048,-0.643171,4.442445,-0.248894,-0.639328,4.527752,-0.298498,-0.708944,4.504363,-0.276082,-0.725687,4.494395,-0.239344,-0.720968,4.484876,-0.204285,-0.698153,4.463655,1,-0.017463,-0.567886,4.728314,-0.039544,-0.631099,4.728738,-0.100447,-0.654975,4.688228,-0.085956,-0.714301,4.700119,-0.086162,-0.720697,4.718942,-0.080314,-0.711489,4.734502,-0.067754,-0.688621,4.760175
28,1.166667,1,-0.233865,-0.573392,4.430152,-0.249744,-0.632771,4.454013,-0.247330,-0.627839,4.539696,-0.302453,-0.698424,4.514257,-0.282498,-0.717330,4.501728,-0.246726,-0.715980,4.490252,-0.207986,-0.691377,4.471537,1,-0.019292,-0.556871,4.730235,-0.039559,-0.617457,4.728395,-0.103076,-0.640082,4.690152,-0.086996,-0.697680,4.697279,-0.085092,-0.705189,4.714616,-0.077192,-0.698746,4.731249,-0.062785,-0.677528,4.757743
29,1.208333,1,-0.234042,-0.564045,4.440436,-0.249622,-0.622676,4.464788,-0.250177,-0.618283,4.548170,-0.305435,-0.687342,4.523919,-0.289971,-0.706415,4.508951,-0.256719,-0.707698,4.495348,-0.215139,-0.683854,4.477205,1,-0.022101,-0.543706,4.731164,-0.045579,-0.601521,4.723699,-0.109997,-0.622263,4.693876,-0.097621,-0.675075,4.688548,-0.092148,-0.684759,4.700778,-0.080666,-0.683199,4.719016,-0.063830,-0.664892,4.745353
30,1.250000,1,-0.234725,-0.549669,4.449246,-0.251123,-0.613180,4.475637,-0.258639,-0.614957,4.547929,-0.308035,-0.677554,4.531869,-0.298486,-0.693601,4.516317,-0.269580,-0.695441,4.502979,-0.228860,-0.672731,4.485349,1,-0.025708,-0.524510,4.728983,-0.057932,-0.584641,4.717099,-0.116610,-0.607789,4.699397,-0.116428,-0.650451,4.681475,-0.108306,-0.661305,4.685758,-0.093004,-0.664383,4.703644,-0.074080,-0.649274,4.726721
31,1.291667,1,-0.236880,-0.540696,4.459702,-0.255231,-0.607415,4.486329,-0.272795,-0.622859,4.536492,-0.310706,-0.673204,4.537289,-0.307320,-0.683018,4.524294,-0.284594,-0.682658,4.514766,-0.250390,-0.659807,4.499421,1,-0.031728,-0.512401,4.725689,-0.075914,-0.571299,4.713436,-0.118265,-0.605781,4.707521,-0.136977,-0.633193,4.686639,-0.129940,-0.642226,4.683515,-0.113583,-0.645909,4.696176,-0.095348,-0.632106,4.710950
32,1.333333,1,-0.248261,-0.544415,4.459520,-0.263766,-0.611638,4.493665,-0.286870,-0.642755,4.521224,-0.315447,-0.679386,4.540302,-0.316814,-0.683416,4.531290,-0.300567,-0.679937,4.525834,-0.275299,-0.656797,4.513230,1,-0.046014,-0.514530,4.713479,-0.096584,-0.569304,4.713012,-0.116702,-0.620342,4.718696,-0.154564,-0.631862,4.701786,-0.152068,-0.636893,4.694116,-0.138190,-0.637002,4.697807,-0.122645,-0.622907,4.700874
33,1.375000,1,-0.263753,-0.564992,4.459266,-0.277924,-0.632315,4.493877,-0.293949,-0.671729,4.513793,-0.324688,-0.700663,4.540321,-0.328030,-0.703840,4.533215,-0.316213,-0.699399,4.527506,-0.296710,-0.677875,4.514869,1,-0.062787,-0.536200,4.702997,-0.114836,-0.587887,4.712195,-0.116376,-0.651827,4.730476,-0.169669,-0.652780,4.713978,-0.172303,-0.654194,4.703807,-0.161686,-0.649887,4.699551,-0.146458,-0.635621,4.691873
34,1.416667,1,-0.287838,-0.603273,4.454789,-0.294890,-0.670568,4.488587,-0.294061,-0.708542,4.516195,-0.333792,-0.738698,4.538020,-0.337031,-0.745534,4.529701,-0.328262,-0.742351,4.519691,-0.311746,-0.723578,4.503748,1,-0.078854,-0.579398,4.703743,-0.126091,-0.631091,4.711066,-0.118029,-0.699270,4.739526,-0.181589,-0.698023,4.716631,-0.187222,-0.698123,4.704700,-0.178108,-0.691119,4.696952,-0.159103,-0.677019,4.683274
35,1.458333,1,-0.311972,-0.657243,4.444630,-0.308026,-0.720777,4.483495,-0.291667,-0.753257,4.522059,-0.331713,-0.790542,4.536341,-0.334900,-0.801509,4.525330,-0.331076,-0.798968,4.510656,-0.319826,-0.781122,4.490296,1,-0.093435,-0.641541,4.706337,-0.128040,-0.693162,4.714269,-0.122361,-0.756368,4.745723,-0.183822,-0.760874,4.712849,-0.188450,-0.762862,4.700882,-0.179166,-0.755674,4.694732,-0.155580,-0.741806,4.682613
36,1.500000,1,-0.323171,-0.720781,4.466027,-0.312921,-0.774803,4.480061,-0.289516,-0.801000,4.529046,-0.316120,-0.848762,4.535443,-0.320203,-0.862439,4.520967,-0.323418,-0.858919,4.502114,-0.319529,-0.839182,4.477065,1,-0.097061,-0.715961,4.747611,-0.120607,-0.762284,4.724073,-0.132153,-0.813395,4.749290,-0.170850,-0.829485,4.705935,-0.170254,-0.836057,4.697912,-0.160255,-0.830690,4.698028,-0.134791,-0.816971,4.696409
37,1.541667,1,-0.330470,-0.780616,4.453465,-0.311279,-0.824671,4.475421,-0.288370,-0.843022,4.538154,-0.297948,-0.903150,4.532283,-0.303412,-0.918790,4.513480,-0.312510,-0.914229,4.489663,-0.312244,-0.891673,4.459487,1,-0.092926,-0.790862,4.757825,-0.106489,-0.826302,4.738007,-0.144375,-0.863754,4.749424,-0.145862,-0.894053,4.699273,-0.138435,-0.905600,4.699173,-0.127900,-0.902035,4.707989,-0.103767,-0.887470,4.722288
38,1.583333,1,-0.331431,-0.823609,4.455480,-0.307880,-0.862850,4.468639,-0.288533,-0.873374,4.546025,-0.288473,-0.944274,4.526236,-0.295063,-0.961402,4.503260,-0.306670,-0.956593,4.474607,-0.303301,-0.932230,4.440220,1,-0.078944,-0.842780,4.778642,-0.090715,-0.875016,4.751083,-0.149719,-0.902556,4.746840,-0.118590,-0.945588,4.696250,-0.106239,-0.960479,4.704821,-0.095837,-0.957201,4.720891,-0.075551,-0.940775,4.749401
39,1.625000,1,-0.324906,-0.845447,4.453322,-0.306178,-0.883858,4.460173,-0.290302,-0.889734,4.547238,-0.291976,-0.966421,4.518587,-0.298322,-0.984327,4.492173,-0.307993,-0.979708,4.460882,-0.296603,-0.954865,4.424819,1,-0.067097,-0.866315,4.789594,-0.078002,-0.901757,4.757001,-0.143508,-0.921881,4.739635,-0.097244,-0.974151,4.692252,-0.083429,-0.991098,4.707039,-0.074255,-0.987537,4.727115,-0.060261,-0.969999,4.764237
40,1.666667,1,-0.318841,-0.842044,4.440930,-0.307339,-0.885929,4.448887,-0.294198,-0.891410,4.539654,-0.307716,-0.968101,4.507796,-0.311524,-0.986246,4.478632,-0.313819,-0.982172,4.447587,-0.292240,-0.957512,4.412420,1,-0.062349,-0.865787,4.785402,-0.071052,-0.905260,4.751847,-0.127666,-0.914088,4.722021,-0.084720,-0.975942,4.680173,-0.073041,-0.994716,4.698007,-0.066578,-0.991502,4.719728,-0.061153,-0.973991,4.760377
41,1.708333,1,-0.310438,-0.820441,4.424519,-0.311106,-0.870801,4.433731,-0.300806,-0.878583,4.525124,-0.331338,-0.951219,4.491048,-0.330496,-0.969381,4.460743,-0.321402,-0.966500,4.432198,-0.289451,-0.942207,4.399537,1,-0.057122,-0.846956,4.774392,-0.070632,-0.889252,4.737470,-0.105090,-0.882059,4.692129,-0.081019,-0.957884,4.662378,-0.075077,-0.977569,4.681089,-0.073180,-0.974347,4.702982,-0.077553,-0.955702,4.743263
42,1.750000,1,-0.308063,-0.786842,4.408370,-0.316035,-0.842466,4.416050,-0.309390,-0.851560,4.508306,-0.355611,-0.919869,4.469908,-0.349552,-0.938097,4.440945,-0.329143,-0.937171,4.415758,-0.288197,-0.913677,4.385868,1,-0.057339,-0.815950,4.755122,-0.075398,-0.859704,4.718712,-0.081166,-0.842890,4.656230,-0.085307,-0.930794,4.646717,-0.087435,-0.948820,4.665284,-0.091513,-0.943361,4.686074,-0.104111,-0.920957,4.723196
43,1.791667,1,-0.305025,-0.744562,4.388400,-0.320020,-0.805893,4.398980,-0.316973,-0.812483,4.493757,-0.373712,-0.879305,4.450199,-0.364016,-0.897871,4.424306,-0.335653,-0.899434,4.401855,-0.288311,-0.877601,4.373530,1,-0.056283,-0.770806,4.727912,-0.082215,-0.822102,4.698726,-0.064269,-0.812397,4.623468,-0.094575,-0.900289,4.635367,-0.104569,-0.913932,4.653402,-0.114582,-0.903811,4.672226,-0.130431,-0.876661,4.705226
44,1.833333,1,-0.301476,-0.702445,4.365386,-0.321918,-0.766037,4.385424,-0.320926,-0.767354,4.483282,-0.383464,-0.835401,4.436101,-0.372425,-0.854558,4.413343,-0.339999,-0.858463,4.392554,-0.289046,-0.838788,4.364165,1,-0.059272,-0.722787,4.688508,-0.088212,-0.780547,4.678194,-0.058453,-0.788199,4.598246,-0.103133,-0.866164,4.623476,-0.119578,-0.874627,4.640805,-0.134398,-0.859424,4.657688,-0.148928,-0.828831,4.687182
45,1.875000,1,-0.300065,-0.661177,4.356816,-0.322197,-0.727236,4.377293,-0.321942,-0.723354,4.477125,-0.387174,-0.793666,4.428211,-0.375863,-0.813405,4.407785,-0.342017,-0.818719,4.388245,-0.289410,-0.800742,4.359092,1,-0.060741,-0.676345,4.663489,-0.092479,-0.738862,4.658281,-0.062062,-0.759113,4.580054,-0.106720,-0.828730,4.607783,-0.128586,-0.833321,4.624155,-0.146782,-0.815012,4.639810,-0.159454,-0.782635,4.666292
46,1.916667,1,-0.299413,-0.621584,4.350400,-0.322044,-0.693137,4.376046,-0.322279,-0.685809,4.475544,-0.387761,-0.758005,4.426949,-0.376396,-0.777939,4.408358,-0.342642,-0.783628,4.390207,-0.289533,-0.766628,4.360651,1,-0.063436,-0.631466,4.643828,-0.096197,-0.701448,4.643132,-0.073047,-0.724981,4.570580,-0.107799,-0.792539,4.594307,-0.133510,-0.795009,4.608937,-0.153190,-0.776073,4.623388,-0.165504,-0.742634,4.645694
47,1.958333,1,-0.300945,-0.592678,4.358331,-0.322259,-0.666651,4.382287,-0.322339,-0.659121,4.477103,-0.385855,-0.730782,4.433398,-0.375529,-0.750092,4.416720,-0.343411,-0.755520,4.400059,-0.291394,-0.739302,4.371112,1,-0.069576,-0.601319,4.640739,-0.101380,-0.672257,4.637792,-0.087240,-0.697750,4.576976,-0.113851,-0.763506,4.594936,-0.140191,-0.764648,4.605966,-0.158744,-0.746103,4.617169,-0.170169,-0.711807,4.632249
48,2.000000,1,-0.304329,-0.577037,4.374794,-0.322485,-0.649486,4.394253,-0.321034,-0.647121,4.477511,-0.379408,-0.713987,4.446040,-0.371937,-0.731618,4.431776,-0.343202,-0.735902,4.416910,-0.296120,-0.719972,4.390076,1,-0.075110,-0.584215,4.652544,-0.108420,-0.653361,4.643172,-0.097677,-0.686175,4.604808,-0.128584,-0.744138,4.614838,-0.151685,-0.744461,4.619557,-0.166420,-0.726318,4.624357,-0.173795,-0.692004,4.628739
49,2.041667,1,-0.309532,-0.574883,4.384654,-0.321589,-0.641720,4.407460,-0.318308,-0.648355,4.475128,-0.367832,-0.708469,4.459994,-0.363386,-0.724103,4.448248,-0.337969,-0.726038,4.435304,-0.300543,-0.708692,4.411610,1,-0.079446,-0.582273,4.664838,-0.114703,-0.644691,4.654951,-0.103908,-0.685261,4.647876,-0.147446,-0.732703,4.645186,-0.164108,-0.734011,4.641894,-0.173146,-0.717111,4.639231,-0.173174,-0.684786,4.632454
50,2.083333,1,-0.316604,-0.582581,4.392714,-0.318887,-0.641634,4.416935,-0.314733,-0.653459,4.476037,-0.356211,-0.711214,4.471072,-0.352105,-0.726416,4.459817,-0.326500,-0.726144,4.446921,-0.298881,-0.705986,4.425009,1,-0.083189,-0.589223,4.676431,-0.116506,-0.644086,4.667397,-0.113618,-0.682163,4.687126,-0.162705,-0.725877,4.668811,-0.170788,-0.730994,4.659273,-0.173136,-0.717407,4.652773,-0.164359,-0.689497,4.640925
51,2.125000,1,-0.315770,-0.589935,4.394008,-0.314166,-0.645528,4.420870,-0.309431,-0.654116,4.485217,-0.349315,-0.716348,4.478430,-0.342258,-0.733538,4.464141,-0.312275,-0.732665,4.448252,-0.288969,-0.710180,4.424918,1,-0.078177,-0.596953,4.689606,-0.112250,-0.647381,4.677054,-0.131193,-0.668527,4.704377,-0.170149,-0.720140,4.673675,-0.168719,-0.731383,4.663068,-0.164059,-0.723304,4.659944,-0.147022,-0.701578,4.654313
52,2.166667,1,-0.308551,-0.594487,4.394951,-0.307569,-0.648696,4.421596,-0.301647,-0.651048,4.497374,-0.345629,-0.719511,4.482447,-0.334269,-0.739352,4.464009,-0.298840,-0.738572,4.444839,-0.274423,-0.714791,4.418685,1,-0.068252,-0.602962,4.698714,-0.103550,-0.649799,4.683902,-0.150098,-0.646689,4.698457,-0.170107,-0.712558,4.663225,-0.159994,-0.730772,4.656563,-0.149469,-0.728949,4.662416,-0.126628,-0.713643,4.671626
