frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,u_ref_obs,v_ref_obs,u_ref_proj,v_ref_proj,support_v_obs,support_proj_v,residual_px,proposal_score,anchor_score,floor_score,depth_prior_m,depth_prior_gap_m,contact_depth_offset_m,contact_frame,audio_contact_frame
93,3.833333,-0.365939,-0.598869,3.749374,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,496.664,125.427,,496.664,125.427,,150.507,150.507,496.664,125.427,496.664,125.427,150.507,150.507,0.000058,1.000000,0.465974,0.000000,3.563632,0.185742,0.015321,1,1
94,3.875000,-0.355718,-0.587002,3.743848,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,500.462,129.736,,500.462,129.736,,155.262,155.262,500.462,129.736,500.462,129.736,155.262,155.262,0.000058,1.000000,0.492326,0.000000,3.562330,0.181518,0.044473,1,1
95,3.916667,-0.344938,-0.571760,3.736921,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,504.440,135.299,,504.440,135.299,,160.250,160.250,504.440,135.299,504.440,135.299,160.250,160.250,0.000062,1.000000,0.506615,0.000000,3.587222,0.149699,0.078723,1,1
96,3.958333,-0.331419,-0.555216,3.730715,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,509.536,141.438,,509.536,141.438,,166.609,166.609,509.536,141.438,509.536,141.438,166.609,166.609,0.000087,1.000000,0.522528,0.000000,3.605461,0.125254,0.169025,1,1
97,4.000000,-0.319452,-0.535482,3.737430,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,514.473,149.585,,514.473,149.585,,173.540,173.540,514.473,149.585,514.473,149.585,173.540,173.540,0.000107,0.714296,0.539797,0.000000,3.585096,0.152334,0.027090,1,1
98,4.041667,-0.305252,-0.517672,3.740496,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,520.151,156.750,,520.151,156.750,,181.368,181.368,520.151,156.750,520.151,156.750,181.368,181.368,0.000072,1.000000,0.544094,0.000000,3.575733,0.164763,0.034198,1,1
99,4.083333,-0.290760,-0.495137,3.741518,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,525.872,165.651,,525.872,165.651,,189.988,189.988,525.872,165.651,525.872,165.651,189.988,189.988,0.000023,1.000000,0.549547,0.000000,3.551670,0.189848,0.035171,1,1
100,4.125000,-0.274990,-0.469536,3.738296,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,531.969,175.541,,531.969,175.541,,199.829,199.829,531.969,175.541,531.969,175.541,199.829,199.829,0.000068,0.870511,0.549418,0.000000,3.551406,0.186890,0.052330,1,1
101,4.166667,-0.259758,-0.442579,3.734126,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,537.839,185.937,,537.839,185.937,,209.615,209.615,537.839,185.937,537.839,185.937,209.615,209.615,0.000150,0.985213,0.544841,0.000000,3.578221,0.155905,0.922821,1,1
102,4.208333,-0.238765,-0.417834,3.731719,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,546.035,195.563,,546.035,195.563,,219.276,219.276,546.035,195.563,546.035,195.563,219.276,219.276,0.000161,0.776067,0.534044,0.000000,3.611792,0.119927,0.125680,1,1
103,4.250000,-0.222572,-0.391392,3.740023,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,552.602,206.311,,552.602,206.311,,229.609,229.609,552.602,206.311,552.602,206.311,229.609,229.609,0.000122,0.522336,0.522336,0.000000,3.666979,0.073044,0.070424,1,1
104,4.291667,-0.202348,-0.363136,3.751746,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,560.792,217.852,,560.792,217.852,,240.417,240.417,560.792,217.852,560.792,217.852,240.417,240.417,0.000108,0.495644,0.495644,0.000000,3.707871,0.043875,0.910271,1,1
105,4.333333,-0.183454,-0.337828,3.763657,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,568.415,228.177,,568.415,228.177,,251.616,251.616,568.415,228.177,568.415,228.177,251.616,251.616,0.000112,0.440662,0.440662,0.000000,3.655572,0.108085,0.980085,0,1
106,4.375000,-0.164902,-0.308659,3.775557,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,575.857,239.939,,575.857,239.939,,262.629,262.629,575.857,239.939,575.857,239.939,262.629,262.629,0.000086,0.316020,0.316020,0.000000,3.633778,0.141779,-0.017832,0,1
107,4.416667,-0.146097,-0.282418,3.787040,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,583.344,250.479,,583.344,250.479,,273.662,273.662,583.344,250.479,583.344,250.479,273.662,273.662,0.000051,0.928252,0.401041,0.000000,3.680318,0.106722,0.038079,0,1
108,4.458333,-0.129700,-0.255921,3.799612,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,589.869,261.083,,589.869,261.083,,283.924,283.924,589.869,261.083,589.869,261.083,283.924,283.924,0.000018,0.586559,0.484345,0.000000,3.774246,0.025366,-0.010164,1,1
109,4.500000,-0.114018,-0.230320,3.811509,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,596.068,271.256,,596.068,271.256,,294.140,294.140,596.068,271.256,596.068,271.256,294.140,294.140,0.000023,0.526761,0.526761,0.000000,3.974139,-0.162630,-0.123796,1,1
110,4.541667,-0.098545,-0.204884,3.822421,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,602.138,281.282,,602.138,281.282,,303.892,303.892,602.138,281.282,602.138,281.282,303.892,303.892,0.000057,0.777035,0.545411,0.000000,4.064091,-0.241670,-0.314202,1,1
111,4.583333,-0.082058,-0.181497,3.832567,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,608.556,290.452,,608.556,290.452,,313.235,313.235,608.556,290.452,608.556,290.452,313.235,313.235,0.000066,1.000000,0.545873,0.000000,4.127262,-0.294695,-0.420368,1,1
112,4.625000,-0.069367,-0.158805,3.841942,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,613.484,299.296,,613.484,299.296,,321.941,321.941,613.484,299.296,613.484,299.296,321.941,321.941,0.000020,1.000000,0.537581,0.000000,4.441448,-0.599506,-0.719647,1,1
113,4.666667,-0.057876,-0.138262,3.850209,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,617.924,307.262,,617.924,307.262,,330.032,330.032,617.924,307.262,617.924,307.262,330.032,330.032,0.000068,1.000000,0.516763,0.000000,4.602240,-0.752031,-0.898524,1,1
114,4.708333,-0.045454,-0.118974,3.857504,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,622.695,314.705,,622.695,314.705,,337.351,337.351,622.695,314.705,622.695,314.705,337.351,337.351,0.000090,1.000000,0.478082,0.000000,4.641320,-0.783816,-0.929231,1,1
115,4.750000,-0.037833,-0.102055,3.863860,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,625.620,321.210,,625.620,321.210,,343.880,343.880,625.620,321.210,625.620,321.210,343.880,343.880,0.000044,1.000000,0.456236,0.000000,4.658906,-0.795046,-1.023488,1,1
116,4.791667,-0.030313,-0.086109,3.869066,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,628.494,327.315,,628.494,327.315,,349.484,349.484,628.494,327.315,628.494,327.315,349.484,349.484,0.000048,1.000000,0.442539,0.000000,4.631602,-0.762536,-1.066274,0,1
117,4.833333,-0.022380,-0.072914,3.873027,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,631.514,332.352,,631.514,332.352,,354.507,354.507,631.514,332.352,631.514,332.352,354.507,354.507,0.000072,1.000000,0.410560,0.000000,4.440382,-0.567355,-0.823159,0,1
118,4.875000,-0.017511,-0.060212,3.875870,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,633.365,337.185,,633.365,337.185,,358.988,358.988,633.365,337.185,633.365,337.185,358.988,358.988,0.000056,0.993233,0.397997,0.000000,4.296593,-0.420723,-0.698088,0,1
119,4.916667,-0.011657,-0.049886,3.877559,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,635.585,341.106,,635.585,341.106,,362.922,362.922,635.585,341.106,635.585,341.106,362.922,362.922,0.000029,0.616566,0.391916,0.000000,4.209195,-0.331636,-0.516612,0,1
120,4.958333,-0.006905,-0.041264,3.877903,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,637.385,344.373,,637.385,344.373,,366.615,366.615,637.385,344.373,637.385,344.373,366.615,366.615,0.000057,0.538521,0.368734,0.000000,4.043567,-0.165664,-0.316840,0,1
121,5.000000,-0.002439,-0.031942,3.876885,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,639.076,347.900,,639.076,347.900,,369.783,369.783,639.076,347.900,639.076,347.900,369.783,369.783,0.000053,1.000000,0.357570,0.000000,3.966536,-0.089651,-0.265103,0,1
122,5.041667,0.000224,-0.025801,3.872751,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.085,350.216,,640.085,350.216,,372.224,372.224,640.085,350.216,640.085,350.216,372.224,372.224,0.000008,0.610752,0.353624,0.000000,3.934371,-0.061620,-0.113068,0,1
123,5.083333,0.002662,-0.021202,3.867129,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.011,351.948,,641.011,351.948,,374.096,374.096,641.011,351.948,641.011,351.948,374.096,374.096,0.000061,0.365055,0.365055,0.000000,3.843133,0.023996,-0.128054,0,1
124,5.125000,0.006129,-0.015566,3.860217,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,642.332,354.078,,642.332,354.078,,376.034,376.034,642.332,354.078,642.332,354.078,376.034,376.034,0.000089,0.330733,0.330733,0.000000,3.755164,0.105053,-0.049943,0,1
125,5.166667,0.006257,-0.010958,3.852672,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,642.385,355.823,,642.385,355.823,,378.011,378.011,642.385,355.823,642.385,355.823,378.011,378.011,0.000077,0.362481,0.362481,0.000000,3.722548,0.130124,-0.025168,0,1
126,5.208333,0.008894,-0.006931,3.843995,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,643.398,357.352,,643.398,357.352,,379.700,379.700,643.398,357.352,643.398,357.352,379.700,379.700,0.000023,0.335596,0.335596,0.000000,3.687791,0.156204,-0.072766,0,1
127,5.250000,0.010732,-0.003629,3.836674,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,644.108,358.611,,644.108,358.611,,381.347,381.347,644.108,358.611,644.108,358.611,381.347,381.347,0.000024,0.424754,0.323958,0.000000,3.653634,0.183040,-0.004806,0,1
128,5.291667,0.010879,0.000086,3.831320,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,644.170,360.033,,644.170,360.033,,383.051,383.051,644.170,360.033,644.170,360.033,383.051,383.051,0.000021,0.332289,0.332289,0.000000,3.630453,0.200867,0.005931,0,1
129,5.333333,0.010895,0.003905,3.826068,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,644.182,361.499,,644.182,361.499,,384.669,384.669,644.182,361.499,644.182,361.499,384.669,384.669,0.000035,0.336429,0.336429,0.000000,3.623973,0.202095,0.049018,0,1
130,5.375000,0.010727,0.006889,3.823713,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,644.120,362.646,,644.120,362.646,,386.046,386.046,644.120,362.646,644.120,362.646,386.046,386.046,0.000056,0.345748,0.345748,0.000000,3.607757,0.215956,0.013540,0,1
131,5.416667,0.008374,0.009760,3.820293,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,643.219,363.752,,643.219,363.752,,387.133,387.133,643.219,363.752,643.219,363.752,387.133,387.133,0.000049,0.368028,0.368028,0.000000,3.599617,0.220676,0.032520,0,1
132,5.458333,0.007944,0.011824,3.818787,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,643.055,364.547,,643.055,364.547,,388.120,388.120,643.055,364.547,643.055,364.547,388.120,388.120,0.000026,0.366928,0.366928,0.000000,3.612445,0.206342,0.034796,0,1
133,5.500000,0.007874,0.013896,3.815297,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,643.031,365.349,,643.031,365.349,,388.790,388.790,643.031,365.349,643.031,365.349,388.790,388.790,0.000134,0.434182,0.365486,0.000000,3.598885,0.216412,0.048958,0,1
134,5.541667,0.007737,0.013926,3.814278,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,642.979,365.362,,642.979,365.362,,389.078,389.078,642.979,365.362,642.979,365.362,389.078,389.078,0.000061,0.384138,0.384138,0.000000,3.572424,0.241854,0.017338,0,1
135,5.583333,0.007790,0.013720,3.814674,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,642.999,365.282,,642.999,365.282,,389.039,389.039,642.999,365.282,642.999,365.282,389.039,389.039,0.000015,0.376908,0.376908,0.000000,3.552888,0.261786,0.021445,0,1
136,5.625000,0.007366,0.013528,3.816972,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,642.834,365.205,,642.834,365.205,,388.967,388.967,642.834,365.205,642.834,365.205,388.967,388.967,0.000052,0.383210,0.383210,0.000000,3.533500,0.283472,0.010879,0,1
137,5.666667,0.007390,0.013564,3.816162,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,642.844,365.220,,642.844,365.220,,389.007,389.007,642.844,365.220,642.844,365.220,389.007,389.007,0.000042,0.383227,0.383227,0.000000,3.519558,0.296604,0.014827,0,1
138,5.708333,0.007272,0.014158,3.811623,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,642.802,365.455,,642.802,365.455,,388.956,388.956,642.802,365.455,642.802,365.455,388.956,388.956,0.000035,0.366756,0.366756,0.000000,3.513423,0.298200,0.017245,0,1
139,5.750000,0.006071,0.014429,3.803891,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,642.343,365.570,,642.344,365.571,,389.002,389.001,642.343,365.570,642.344,365.571,389.001,389.002,0.001052,0.378569,0.378569,0.000000,3.501466,0.302425,0.071597,0,1
140,5.791667,0.006530,0.015619,3.794179,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,642.528,366.046,,642.528,366.045,,389.033,389.034,642.528,366.046,642.528,366.045,389.034,389.033,0.000654,0.362114,0.362114,0.000000,3.497894,0.296285,0.090022,0,1
141,5.833333,0.006083,0.015495,3.783899,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,642.361,366.014,,642.361,366.014,,389.049,389.049,642.361,366.014,642.361,366.014,389.049,389.049,0.000053,0.358548,0.358548,0.000000,3.505089,0.278810,0.103934,0,1
142,5.875000,0.003992,0.015333,3.777045,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.552,365.962,,641.552,365.962,,388.958,388.958,641.552,365.962,641.552,365.962,388.958,388.958,0.000045,0.370443,0.370443,0.000000,3.524982,0.252063,0.103908,0,1
143,5.916667,0.003901,0.015213,3.768854,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.520,365.928,,641.520,365.928,,388.995,388.995,641.520,365.928,641.520,365.928,388.995,388.995,0.000019,0.387966,0.387966,0.000000,3.528201,0.240653,0.142981,0,1
144,5.958333,0.003944,0.015286,3.761471,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.540,365.968,,641.540,365.968,,389.003,389.003,641.540,365.968,641.540,365.968,389.003,389.003,0.000008,0.373837,0.373837,0.000000,3.531499,0.229972,0.162536,0,1
145,6.000000,0.003936,0.015168,3.758314,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.538,365.927,,641.538,365.927,,389.019,389.019,641.538,365.927,641.538,365.927,389.019,389.019,0.000003,0.365595,0.365595,0.000000,3.522721,0.235593,0.173861,0,1
146,6.041667,0.003967,0.015138,3.756624,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.551,365.918,,641.551,365.918,,388.970,388.970,641.551,365.918,641.551,365.918,388.970,388.970,0.000012,0.368349,0.368349,0.000001,3.518240,0.238384,0.148421,0,1
147,6.083333,0.003994,0.015143,3.754765,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.562,365.923,,641.562,365.923,,388.972,388.972,641.562,365.923,641.562,365.923,388.972,388.972,0.000042,0.369634,0.369634,0.000006,3.525599,0.229166,0.151232,0,1
148,6.125000,0.005190,0.015770,3.754375,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,642.031,366.169,,642.030,366.169,,389.030,389.030,642.031,366.169,642.030,366.169,389.030,389.030,0.000684,0.358020,0.358020,0.000039,3.549864,0.204511,0.160672,0,1
149,6.166667,0.005259,0.015780,3.754166,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,642.057,366.173,,642.057,366.173,,389.043,389.043,642.057,366.173,642.057,366.173,389.043,389.043,0.000099,0.353016,0.353016,0.000173,3.555804,0.198362,0.146945,0,1
150,6.208333,0.005861,0.015289,3.755810,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,642.293,365.978,,642.292,365.978,,388.944,388.944,642.293,365.978,642.292,365.978,388.944,388.944,0.001078,0.357081,0.357081,0.000597,3.553043,0.202767,0.086078,0,1
151,6.250000,0.004540,0.015535,3.757339,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.773,366.072,,641.774,366.072,,389.015,389.015,641.773,366.072,641.774,366.072,389.015,389.015,0.001352,0.358849,0.358849,0.001701,3.553799,0.203540,0.089959,0,1
152,6.291667,0.005177,0.015495,3.758799,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,642.024,366.054,,642.023,366.054,,389.038,389.038,642.024,366.054,642.023,366.054,389.038,389.038,0.001372,0.345080,0.345080,0.004146,3.555843,0.202956,0.089493,0,1
153,6.333333,0.003405,0.014797,3.759773,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.329,365.780,,641.330,365.780,,389.014,389.014,641.329,365.780,641.330,365.780,389.014,389.014,0.000894,0.357228,0.357228,0.008661,3.570300,0.189473,0.098015,0,1
154,6.375000,0.003219,0.014594,3.759559,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.258,365.701,,641.258,365.701,,388.921,388.921,641.258,365.701,641.258,365.701,388.921,388.921,0.000499,0.360821,0.360821,0.016126,3.572439,0.187120,0.092682,0,1
155,6.416667,0.003169,0.014578,3.759686,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.237,365.694,,641.238,365.694,,388.991,388.991,641.237,365.694,641.238,365.694,388.991,388.991,0.000884,0.358017,0.358017,0.027581,3.571374,0.188312,0.086176,0,1
156,6.458333,0.004648,0.015520,3.760462,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.816,366.061,,641.815,366.061,,389.028,389.028,641.816,366.061,641.815,366.061,389.028,389.028,0.000821,0.336323,0.336323,0.043959,3.572023,0.188439,0.091713,0,1
157,6.500000,0.004466,0.015349,3.762615,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.743,365.991,,641.743,365.991,,389.037,389.037,641.743,365.991,641.743,365.991,389.037,389.037,0.000039,0.336524,0.336524,0.055473,3.584756,0.177859,0.099060,0,1
158,6.541667,0.004441,0.015406,3.763871,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.733,366.011,,641.733,366.011,,388.980,388.980,641.733,366.011,641.733,366.011,388.980,388.980,0.000013,0.330682,0.330682,0.062055,3.575075,0.188796,0.078657,0,1
159,6.583333,0.004204,0.015562,3.762695,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.641,366.074,,641.641,366.074,,389.001,389.001,641.641,366.074,641.641,366.074,389.001,389.001,0.000014,0.315179,0.315179,0.067667,3.589468,0.173227,0.105864,0,1
160,6.625000,0.004190,0.015305,3.763222,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.635,365.973,,641.635,365.973,,388.997,388.997,641.635,365.973,641.635,365.973,388.997,388.997,0.000010,0.309950,0.309950,0.074484,3.606180,0.157042,0.109043,0,1
161,6.666667,0.003910,0.015097,3.763067,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.526,365.892,,641.526,365.892,,388.998,388.998,641.526,365.892,641.526,365.892,388.998,388.998,0.000029,0.321556,0.321556,0.096988,3.615022,0.148045,0.092841,0,1
162,6.708333,0.004009,0.015300,3.762532,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.565,365.972,,641.565,365.972,,388.999,388.999,641.565,365.972,641.565,365.972,388.999,388.999,0.000025,0.308547,0.308547,0.121954,3.608399,0.154133,0.085955,0,1
163,6.750000,0.003297,0.015384,3.761626,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.287,366.006,,641.287,366.006,,388.999,388.999,641.287,366.006,641.287,366.006,388.999,388.999,0.000015,0.314854,0.314854,0.154910,3.615902,0.145724,0.100600,0,1
164,6.791667,0.003027,0.015289,3.761153,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.182,365.970,,641.182,365.970,,389.003,389.003,641.182,365.970,641.182,365.970,389.003,389.003,0.000004,0.312511,0.312511,0.210244,3.619072,0.142081,0.104041,0,1
165,6.833333,0.002953,0.015372,3.761897,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.153,366.001,,641.153,366.001,,389.004,389.004,641.153,366.001,641.153,366.001,389.004,389.004,0.000013,0.323271,0.317660,0.323271,3.621726,0.140171,0.098615,0,1
166,6.875000,0.002429,0.015371,3.763565,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.948,365.998,,640.948,365.998,,388.994,388.994,640.948,365.998,640.948,365.998,388.994,388.994,0.000015,0.436348,0.318019,0.436348,3.617119,0.146446,0.089282,0,1
167,6.916667,0.002433,0.015402,3.764917,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.949,366.008,,640.949,366.008,,388.991,388.991,640.949,366.008,640.949,366.008,388.991,388.991,0.000004,0.537690,0.318870,0.537690,3.615176,0.149741,0.097701,0,1
168,6.958333,0.002485,0.015451,3.766105,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.969,366.025,,640.969,366.025,,389.015,389.015,640.969,366.025,640.969,366.025,389.015,389.015,0.000007,0.621808,0.319199,0.621808,3.615606,0.150499,0.101762,0,1
169,7.000000,0.002529,0.015548,3.767426,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.986,366.061,,640.986,366.061,,389.012,389.012,640.986,366.061,640.986,366.061,389.012,389.012,0.000024,0.688407,0.319939,0.688407,3.625669,0.141757,0.121806,0,1
170,7.041667,0.003200,0.015218,3.770013,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.247,365.928,,641.247,365.928,,388.997,388.997,641.247,365.928,641.247,365.928,388.997,388.997,0.000343,0.737966,0.321278,0.737966,3.638540,0.131473,0.120765,0,1
171,7.083333,0.003178,0.015197,3.771978,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.237,365.917,,641.237,365.917,,388.972,388.972,641.237,365.917,641.237,365.917,388.972,388.972,0.000267,0.775890,0.321003,0.775890,3.634365,0.137613,0.112386,0,1
172,7.125000,0.003232,0.015303,3.774031,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,641.258,365.955,,641.258,365.955,,389.003,389.003,641.258,365.955,641.258,365.955,389.003,389.003,0.000387,0.802974,0.322372,0.802974,3.647820,0.126211,0.120808,0,1
173,7.166667,0.002509,0.015605,3.775015,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.976,366.071,,640.976,366.071,,389.011,389.011,640.976,366.071,640.976,366.071,389.011,389.011,0.000020,0.822621,0.322488,0.822621,3.645131,0.129884,0.116431,0,1
174,7.208333,0.002507,0.015566,3.776649,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.975,366.053,,640.975,366.053,,389.009,389.009,640.975,366.053,640.975,366.053,389.009,389.009,0.000005,0.836809,0.322178,0.836809,3.648848,0.127801,0.108099,0,1
175,7.250000,0.002508,0.015577,3.777592,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.975,366.056,,640.975,366.056,,388.991,388.991,640.975,366.056,640.975,366.056,388.991,388.991,0.000004,0.845883,0.323723,0.845883,3.648759,0.128833,0.115785,0,1
176,7.291667,0.002359,0.015569,3.778657,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.917,366.051,,640.917,366.051,,389.006,389.006,640.917,366.051,640.917,366.051,389.006,389.006,0.000004,0.853130,0.323949,0.853130,3.643223,0.135434,0.095819,0,1
177,7.333333,0.002330,0.015520,3.780492,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.905,366.029,,640.905,366.029,,389.001,389.001,640.905,366.029,640.905,366.029,389.001,389.001,0.000003,0.854232,0.334337,0.854232,3.641875,0.138617,0.089068,0,1
178,7.375000,0.002225,0.015439,3.782753,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.864,365.994,,640.864,365.994,,388.995,388.995,640.864,365.994,640.864,365.994,388.995,388.995,0.000003,0.861448,0.325001,0.861448,3.635343,0.147410,0.114188,0,1
179,7.416667,0.002227,0.015448,3.784966,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.864,365.994,,640.864,365.994,,388.997,388.997,640.864,365.994,640.864,365.994,388.997,388.997,0.000001,0.863776,0.325190,0.863776,3.637094,0.147872,0.092410,0,1
180,7.458333,0.002229,0.015461,3.788046,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.864,365.994,,640.864,365.994,,389.003,389.003,640.864,365.994,640.864,365.994,389.003,389.003,0.000001,0.865554,0.325210,0.865554,3.629632,0.158414,0.081012,0,1
181,7.500000,0.002263,0.015456,3.789561,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.877,365.990,,640.877,365.990,,389.000,389.000,640.877,365.990,640.877,365.990,389.000,389.000,0.000002,0.867147,0.324208,0.867147,3.645106,0.144455,0.097651,0,1
182,7.541667,0.002224,0.015468,3.789831,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.862,365.994,,640.862,365.994,,388.998,388.998,640.862,365.994,640.862,365.994,388.998,388.998,0.000001,0.868052,0.324013,0.868052,3.640228,0.149603,0.079832,0,1
183,7.583333,0.002217,0.015509,3.790360,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.859,366.009,,640.859,366.009,,389.001,389.001,640.859,366.009,640.859,366.009,389.001,389.001,0.000001,0.868432,0.324625,0.868432,3.638751,0.151609,0.079413,0,1
184,7.625000,0.002227,0.015473,3.790369,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.863,365.995,,640.863,365.995,,389.002,389.002,640.863,365.995,640.863,365.995,389.002,389.002,0.000002,0.862549,0.340570,0.862549,3.643319,0.147050,0.085501,0,1
185,7.666667,0.002158,0.015436,3.790812,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.836,365.980,,640.836,365.980,,389.001,389.001,640.836,365.980,640.836,365.980,389.001,389.001,0.000002,0.869512,0.323692,0.869512,3.645573,0.145239,0.107565,0,1
186,7.708333,0.002138,0.015393,3.792249,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.828,365.961,,640.828,365.961,,388.996,388.996,640.828,365.961,640.828,365.961,388.996,388.996,0.000003,0.865851,0.333114,0.865851,3.660490,0.131759,0.128602,0,1
187,7.750000,0.002074,0.015425,3.793260,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.803,365.972,,640.803,365.972,,388.996,388.996,640.803,365.972,640.803,365.972,388.996,388.996,0.000011,0.869268,0.325073,0.869268,3.658494,0.134766,0.109086,0,1
188,7.791667,0.001595,0.015509,3.795486,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.617,366.001,,640.617,366.001,,389.007,389.007,640.617,366.001,640.617,366.001,389.007,389.007,0.000014,0.868940,0.325914,0.868940,3.654611,0.140875,0.114338,0,1
189,7.833333,0.001604,0.015485,3.799200,1.000000,0.000000,0.000000,0.000000,,gvhmr_incam,640.620,365.986,,640.620,365.986,,389.003,389.003,640.620,365.986,640.620,365.986,389.003,389.003,0.000006,0.869191,0.325697,0.869191,3.661480,0.137720,0.132898,0,1
