frame,u_obs,v_obs,u_reproj,v_reproj,error_u,error_v,error_px
109,596.068,271.256,596.068,271.256,-0.000006,0.000022,0.000023
110,602.138,281.282,602.138,281.282,0.000050,-0.000027,0.000057
111,608.556,290.452,608.556,290.452,-0.000062,0.000023,0.000066
112,613.484,299.296,613.484,299.296,0.000004,-0.000020,0.000020
113,617.924,307.262,617.924,307.262,0.000066,0.000017,0.000068
114,622.695,314.705,622.695,314.705,-0.000088,-0.000021,0.000090
115,625.620,321.210,625.620,321.210,0.000035,0.000027,0.000044
116,628.494,327.315,628.494,327.315,0.000034,-0.000034,0.000048
117,631.514,332.352,631.514,332.352,-0.000064,0.000035,0.000072
118,633.365,337.185,633.365,337.185,0.000052,-0.000022,0.000056
119,635.585,341.106,635.585,341.106,-0.000025,-0.000015,0.000029
120,637.385,344.373,637.385,344.373,0.000020,0.000053,0.000057
121,639.076,347.900,639.076,347.900,-0.000026,-0.000047,0.000053
122,640.085,350.216,640.085,350.216,0.000003,-0.000008,0.000008
123,641.011,351.948,641.011,351.948,0.000047,0.000039,0.000061
124,642.332,354.078,642.332,354.078,-0.000086,-0.000021,0.000089
125,642.385,355.823,642.385,355.823,0.000077,0.000005,0.000077
126,643.398,357.352,643.398,357.352,-0.000020,-0.000011,0.000023
127,644.108,358.611,644.108,358.611,-0.000021,0.000012,0.000024
128,644.170,360.033,644.170,360.033,0.000020,0.000008,0.000021
129,644.182,361.499,644.182,361.499,0.000027,-0.000023,0.000035
130,644.120,362.646,644.120,362.646,-0.000054,0.000013,0.000056
131,643.219,363.752,643.219,363.752,0.000047,-0.000013,0.000049
132,643.055,364.547,643.055,364.547,-0.000009,0.000024,0.000026
133,643.031,365.349,643.031,365.349,-0.000023,-0.000132,0.000134
134,642.979,365.362,642.979,365.362,0.000031,0.000052,0.000061
135,642.999,365.282,642.999,365.282,-0.000015,0.000000,0.000015
136,642.834,365.205,642.834,365.205,0.000052,-0.000004,0.000052
137,642.844,365.220,642.844,365.220,0.000012,0.000040,0.000042
138,642.802,365.455,642.802,365.455,-0.000031,-0.000018,0.000035
139,642.343,365.570,642.344,365.571,0.000880,0.000576,0.001052
140,642.528,366.046,642.528,366.045,-0.000303,-0.000580,0.000654
141,642.361,366.014,642.361,366.014,-0.000051,0.000014,0.000053
142,641.552,365.962,641.552,365.962,0.000045,-0.000001,0.000045
143,641.520,365.928,641.520,365.928,-0.000018,0.000006,0.000019
144,641.540,365.968,641.540,365.968,-0.000003,-0.000007,0.000008
145,641.538,365.927,641.538,365.927,0.000001,0.000003,0.000003
146,641.551,365.918,641.551,365.918,-0.000011,-0.000006,0.000012
147,641.562,365.923,641.562,365.923,0.000037,0.000020,0.000042
148,642.031,366.169,642.030,366.169,-0.000648,-0.000218,0.000684
149,642.057,366.173,642.057,366.173,0.000096,-0.000026,0.000099
150,642.293,365.978,642.292,365.978,-0.001038,0.000288,0.001078
151,641.773,366.072,641.774,366.072,0.001351,-0.000036,0.001352
152,642.024,366.054,642.023,366.054,-0.001370,-0.000067,0.001372
153,641.329,365.780,641.330,365.780,0.000893,0.000048,0.000894
154,641.258,365.701,641.258,365.701,-0.000466,-0.000176,0.000499
155,641.237,365.694,641.238,365.694,0.000751,0.000465,0.000884
156,641.816,366.061,641.815,366.061,-0.000821,-0.000016,0.000821
157,641.743,365.991,641.743,365.991,0.000039,0.000004,0.000039
158,641.733,366.011,641.733,366.011,-0.000013,0.000001,0.000013
159,641.641,366.074,641.641,366.074,0.000013,-0.000002,0.000014
160,641.635,365.973,641.635,365.973,-0.000010,0.000000,0.000010
161,641.526,365.892,641.526,365.892,0.000028,0.000001,0.000029
162,641.565,365.972,641.565,365.972,-0.000025,-0.000000,0.000025
163,641.287,366.006,641.287,366.006,0.000015,-0.000000,0.000015
164,641.182,365.970,641.182,365.970,0.000004,0.000000,0.000004
165,641.153,366.001,641.153,366.001,-0.000013,-0.000000,0.000013
166,640.948,365.998,640.948,365.998,0.000015,0.000000,0.000015
167,640.949,366.008,640.949,366.008,-0.000004,-0.000000,0.000004
168,640.969,366.025,640.969,366.025,-0.000007,0.000000,0.000007
169,640.986,366.061,640.986,366.061,0.000024,-0.000000,0.000024
170,641.247,365.928,641.247,365.928,-0.000343,0.000000,0.000343
171,641.237,365.917,641.237,365.917,0.000267,-0.000000,0.000267
172,641.258,365.955,641.258,365.955,-0.000387,0.000000,0.000387
173,640.976,366.071,640.976,366.071,0.000020,-0.000000,0.000020
174,640.975,366.053,640.975,366.053,-0.000005,0.000000,0.000005
175,640.975,366.056,640.975,366.056,-0.000004,-0.000000,0.000004
176,640.917,366.051,640.917,366.051,0.000004,-0.000000,0.000004
177,640.905,366.029,640.905,366.029,-0.000003,-0.000000,0.000003
178,640.864,365.994,640.864,365.994,0.000003,0.000000,0.000003
179,640.864,365.994,640.864,365.994,-0.000001,-0.000000,0.000001
180,640.864,365.994,640.864,365.994,0.000001,-0.000000,0.000001
181,640.877,365.990,640.877,365.990,-0.000002,0.000000,0.000002
182,640.862,365.994,640.862,365.994,0.000001,0.000000,0.000001
183,640.859,366.009,640.859,366.009,0.000001,-0.000000,0.000001
184,640.863,365.995,640.863,365.995,-0.000002,0.000000,0.000002
185,640.836,365.980,640.836,365.980,0.000002,-0.000000,0.000002
186,640.828,365.961,640.828,365.961,0.000003,0.000000,0.000003
187,640.803,365.972,640.803,365.972,-0.000011,0.000000,0.000011
188,640.617,366.001,640.617,366.001,0.000014,-0.000000,0.000014
189,640.620,365.986,640.620,365.986,-0.000006,-0.000000,0.000006
190,640.600,365.950,640.600,365.950,0.000002,-0.000000,0.000002
191,640.596,365.919,640.596,365.919,-0.000001,0.000000,0.000001
192,640.580,365.971,640.580,365.971,0.000001,-0.000000,0.000001
193,640.575,365.933,640.575,365.933,-0.000000,0.000000,0.000000
194,640.569,365.961,640.569,365.961,0.000000,-0.000000,0.000000
195,640.571,365.947,640.571,365.947,0.000004,0.000000,0.000004
196,640.575,365.933,640.575,365.933,-0.000021,0.000000,0.000021
197,640.385,365.940,640.386,365.940,0.000816,-0.000057,0.000818
198,640.771,365.918,640.770,365.918,-0.000795,0.000000,0.000795
199,640.595,365.959,640.595,365.959,0.000021,-0.000000,0.000021
200,640.579,365.923,640.579,365.923,-0.000002,0.000000,0.000002
201,640.592,365.922,640.592,365.922,-0.000002,0.000000,0.000002
202,640.585,365.947,640.585,365.947,0.000001,-0.000000,0.000001
203,640.585,365.947,640.585,365.947,0.000000,0.000000,0.000000
204,640.583,365.956,640.583,365.956,-0.000001,-0.000000,0.000001
205,640.559,365.943,640.559,365.943,-0.000001,-0.000000,0.000001
206,640.525,365.899,640.525,365.899,0.000005,0.000000,0.000005
207,640.549,365.933,640.549,365.933,0.000004,-0.000000,0.000004
208,640.523,365.904,640.523,365.904,-0.000026,0.000000,0.000026
209,640.176,365.941,640.177,365.941,0.000808,-0.000137,0.000820
210,640.466,365.883,640.466,365.883,-0.000023,0.000005,0.000023
211,640.455,365.891,640.455,365.891,-0.000022,-0.000002,0.000022
212,640.152,365.902,640.153,365.902,0.001032,0.000073,0.001035
213,640.533,365.950,640.533,365.950,-0.000112,-0.000012,0.000113
214,640.153,365.900,640.154,365.900,0.001170,0.000144,0.001179
215,640.556,365.945,640.556,365.945,-0.000039,-0.000005,0.000040
216,640.544,365.942,640.544,365.942,0.000009,0.000002,0.000009
217,640.533,365.950,640.533,365.950,0.000001,-0.000002,0.000002
218,640.533,365.935,640.533,365.935,-0.000000,0.000000,0.000000
219,640.531,365.934,640.531,365.934,0.000004,-0.000000,0.000004
220,640.520,365.927,640.520,365.927,-0.000013,0.000000,0.000013
221,640.294,365.937,640.294,365.937,0.000009,-0.000000,0.000009
222,640.211,365.922,640.211,365.922,0.000002,0.000000,0.000002
223,640.221,365.932,640.221,365.932,0.000002,-0.000000,0.000002
224,640.199,365.928,640.199,365.928,-0.000016,-0.000000,0.000016
225,639.933,365.904,639.933,365.904,0.000017,0.000000,0.000017
226,639.924,365.892,639.924,365.892,-0.000010,-0.000000,0.000010
227,639.863,365.861,639.863,365.861,0.000003,0.000000,0.000003
228,639.863,365.861,639.863,365.861,0.000005,0.000000,0.000005
229,639.936,365.900,639.936,365.900,-0.000012,-0.000000,0.000012
230,639.886,365.879,639.886,365.879,0.000003,0.000000,0.000003
231,639.861,365.867,639.861,365.867,0.000001,0.000000,0.000001
232,639.873,365.872,639.873,365.872,-0.000000,0.000000,0.000000
233,639.884,365.886,639.884,365.886,-0.000002,-0.000000,0.000002
234,639.862,365.868,639.862,365.868,0.000001,-0.000000,0.000001
235,639.845,365.845,639.845,365.845,-0.000000,0.000000,0.000000
236,639.845,365.845,639.845,365.845,0.000003,0.000000,0.000003
237,639.886,365.883,639.886,365.883,-0.000001,-0.000000,0.000001
238,639.898,365.889,639.898,365.889,-0.000003,-0.000000,0.000003
239,639.862,365.877,639.862,365.877,0.000003,0.000000,0.000003
240,639.868,365.890,639.868,365.890,-0.000001,-0.000000,0.000001
