frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,u_proj,v_proj,radius_proj_px,bottom_proj_v,floor_v,support_type,support_source,support_confidence,residual_px,contact_frame,audio_contact_frame,human_contact_event,floor_contact_event,human_contact_state,floor_contact_state,contact_part,contact_side,contact_label,active_part,active_part_y,active_part_z,u_ref_obs,v_ref_obs,contact_u,contact_v,contact_depth_offset_m,contact_depth_offset_used_m,z_contact_final,global_z_ref,z_ref_global_shift,z_ref_anchor_segment,contact_depth_gap,source
65,2.133333,-0.653683,-0.669569,6.561855,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,739.000,322.000,,739.000,322.000,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.965478,6.766666,739.000,322.000,727.000,359.000,30.078560,0.000000,6.561384,6.562342,5.584080,6.562342,-0.205282,sequence_se3_optimizer
66,2.166667,-0.650244,-0.705096,6.550768,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.410,300.780,,741.410,300.780,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.965444,6.758062,741.410,300.780,731.000,343.000,30.118991,0.000000,6.550307,6.551173,5.573261,6.551173,-0.207755,sequence_se3_optimizer
67,2.200000,-0.647076,-0.725807,6.539746,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.876,289.768,,742.876,289.768,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.966904,6.746090,742.876,289.768,733.000,334.000,-0.094519,-0.094519,6.444824,6.540004,5.555459,6.540004,-0.301267,sequence_se3_optimizer
68,2.233333,-0.644010,-0.743009,6.528748,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.253,290.267,,743.253,290.267,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.966239,6.736064,743.253,290.267,731.000,334.000,-0.021926,-0.021926,6.506583,6.528835,5.548757,6.528835,-0.229481,sequence_se3_optimizer
69,2.266667,-0.641022,-0.742123,6.517748,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.808,287.364,,743.808,287.364,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.966362,6.726187,743.808,287.364,734.000,328.000,30.176993,0.000000,6.517396,6.517666,5.545225,6.517666,-0.208791,sequence_se3_optimizer
70,2.300000,-0.638093,-0.740715,6.506720,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,744.791,289.624,,744.791,289.624,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.965999,6.719376,744.791,289.624,737.000,330.000,30.163286,0.000000,6.506253,6.506498,5.609003,6.506498,-0.213123,sequence_se3_optimizer
71,2.333333,-0.635303,-0.722247,6.495613,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,744.361,293.179,,744.361,293.179,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.965139,6.711821,744.361,293.179,735.000,334.000,0.081958,0.081958,6.576896,6.495329,5.644243,6.495329,-0.134925,sequence_se3_optimizer
72,2.366667,-0.632645,-0.696293,6.484412,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,746.498,302.977,,746.498,302.977,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.965393,6.704587,746.498,302.977,745.000,344.000,0.015348,0.015348,6.499013,6.484160,5.673304,6.484160,-0.205574,sequence_se3_optimizer
73,2.400000,-0.630127,-0.665278,6.473092,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.150,319.512,,748.150,319.512,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.963527,6.707830,748.150,319.512,731.000,356.000,30.136493,0.000000,6.472410,6.472991,5.679805,6.472991,-0.235420,sequence_se3_optimizer
74,2.433333,-0.627749,-0.632914,6.461645,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,748.607,320.629,,748.607,320.629,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.956358,6.707711,748.607,320.629,735.000,356.000,30.139490,0.000000,6.460595,6.461822,5.702903,6.461822,-0.247116,sequence_se3_optimizer
75,2.466667,-0.625523,-0.583313,6.450049,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.805,337.679,,749.805,337.679,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.942695,6.695614,749.805,337.679,738.000,375.000,0.055558,0.055558,6.504579,6.450653,5.765690,6.450653,-0.191035,sequence_se3_optimizer
76,2.500000,-0.623444,-0.516386,6.438294,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.508,360.670,,750.508,360.670,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.925117,6.683561,750.508,360.670,731.000,397.000,30.078836,0.000000,6.437442,6.439484,5.842658,6.439484,-0.246120,sequence_se3_optimizer
77,2.533333,-0.621526,-0.448651,6.426362,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.450,390.604,,750.450,390.604,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.908080,6.657537,750.450,390.604,740.000,427.000,30.025350,0.000000,6.425905,6.428316,5.846794,6.428316,-0.231633,sequence_se3_optimizer
78,2.566667,-0.619764,-0.380333,6.414249,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,752.857,421.011,,752.857,421.011,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.895331,6.634738,752.857,421.011,735.000,457.000,29.798911,0.000000,6.414403,6.417147,5.872173,6.417147,-0.220335,sequence_se3_optimizer
79,2.600000,-0.618138,-0.311366,6.401967,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,753.021,422.541,,753.021,422.541,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.885755,6.607553,753.021,422.541,735.000,457.000,29.686597,0.000000,6.402470,6.405978,5.911569,6.405978,-0.205083,sequence_se3_optimizer
80,2.633333,-0.616631,-0.220907,6.389503,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,752.208,458.373,,752.208,458.373,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.872569,6.577150,752.208,458.373,739.000,495.000,29.914649,0.000000,6.391003,6.394809,5.927156,6.394809,-0.186148,sequence_se3_optimizer
81,2.666667,-0.615221,-0.128893,6.376843,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.915,496.014,,749.915,496.014,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.855534,6.538516,749.915,496.014,738.000,533.000,0.041857,0.041857,6.421546,6.383640,6.023659,6.383640,-0.116969,sequence_se3_optimizer
82,2.700000,-0.613948,-0.036972,6.363829,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.826,541.187,,749.826,541.187,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.829537,6.496181,749.826,541.187,744.000,582.000,29.915344,0.000000,6.368703,6.372471,6.344843,6.372471,-0.127478,sequence_se3_optimizer
83,2.733333,-0.612803,0.034462,6.350568,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.961,543.330,,749.961,543.330,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.807162,6.450233,749.961,543.330,744.000,582.000,0.019233,0.019233,6.377158,6.361302,6.404861,6.361302,-0.073074,sequence_se3_optimizer
84,2.766667,-0.611877,0.160062,6.336966,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.221,592.473,,750.221,592.473,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.756940,6.395892,750.221,592.473,739.000,630.000,0.355920,0.355920,6.703242,6.350134,6.318473,6.350134,0.307349,sequence_se3_optimizer
85,2.800000,-0.611166,0.314096,6.323129,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,750.415,646.871,,750.415,646.871,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.697362,6.362325,750.415,646.871,752.000,677.000,2.080746,0.000000,6.336965,6.338965,6.988802,6.338965,-0.025360,sequence_se3_optimizer
86,2.833333,-0.611007,0.467973,6.309316,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.690,705.028,,749.690,705.028,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,1,0,foot,left,left_foot,left_foot,0.648565,6.322186,749.690,705.028,767.000,735.000,0.564015,0.564015,6.890778,6.327796,7.652681,6.327796,0.568592,sequence_se3_optimizer
87,2.866667,-0.610962,0.525876,6.295615,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.134,732.573,,749.134,732.573,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,1,0,1,0,1,0,foot,left,left_foot,left_foot,0.637004,6.316627,749.134,732.573,768.000,756.000,-1.860545,0.000000,6.316627,6.316627,8.586805,6.316627,0.000000,sequence_se3_optimizer
88,2.900000,-0.610967,0.478646,6.281976,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.427,700.441,,749.427,700.441,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,1,0,foot,left,left_foot,left_foot,0.667221,6.324953,749.427,700.441,761.000,731.000,7.542696,0.000000,6.298666,6.298698,8.724409,6.298698,-0.026286,sequence_se3_optimizer
89,2.933333,-0.610999,0.430774,6.268371,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,749.669,698.530,,749.669,698.530,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,1,0,foot,left,left_foot,left_foot,0.700078,6.346881,749.669,698.530,755.000,732.000,6.433900,0.000000,6.280710,6.280769,8.616669,6.280769,-0.066171,sequence_se3_optimizer
90,2.966667,-0.611069,0.379291,6.254813,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,747.153,676.864,,747.153,676.864,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.753248,6.378629,747.153,676.864,755.000,710.000,19.809847,0.000000,6.262762,6.262840,8.694907,6.262840,-0.115867,sequence_se3_optimizer
91,3.000000,-0.611192,0.327570,6.241351,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.886,652.106,,743.886,652.106,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.816818,6.417973,743.886,652.106,736.000,678.000,0.355986,0.355986,6.600814,6.244911,8.988524,6.244911,0.182841,sequence_se3_optimizer
92,3.033333,-0.611390,0.275960,6.228145,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.780,633.705,,743.780,633.705,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.874745,6.447020,743.780,633.705,745.000,667.000,0.581684,0.581684,6.808611,6.226981,8.350542,6.226981,0.361591,sequence_se3_optimizer
93,3.066667,-0.611653,0.239491,6.215304,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.111,622.901,,742.111,622.901,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.912647,6.474052,742.111,622.901,745.000,663.000,28.632013,0.000000,6.208966,6.209052,7.582720,6.209052,-0.265086,sequence_se3_optimizer
94,3.100000,-0.611969,0.227038,6.202915,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.809,622.113,,741.809,622.113,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.927800,6.494280,741.809,622.113,745.000,663.000,28.650083,0.000000,6.190970,6.191123,6.614482,6.191123,-0.303310,sequence_se3_optimizer
95,3.133333,-0.612334,0.227216,6.191049,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.106,619.174,,741.106,619.174,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.939330,6.500692,741.106,619.174,747.000,659.000,28.658214,0.000000,6.173015,6.173194,6.358665,6.173194,-0.327676,sequence_se3_optimizer
96,3.166667,-0.612747,0.230100,6.179753,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.166,620.595,,742.166,620.595,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.945571,6.493464,742.166,620.595,738.000,659.000,-2.013974,0.000000,6.155083,6.155265,6.146060,6.155265,-0.338382,sequence_se3_optimizer
97,3.200000,-0.613214,0.235273,6.169135,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,740.500,626.500,,740.500,626.500,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.948775,6.482755,740.500,626.500,732.000,665.000,-1.445097,0.000000,6.137100,6.137336,6.119678,6.137336,-0.345655,sequence_se3_optimizer
98,3.233333,-0.613741,0.241809,6.159304,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,740.854,626.938,,740.854,626.938,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.950547,6.481066,740.854,626.938,738.000,667.000,-0.929429,-0.929429,5.189807,6.119407,6.179110,6.119407,-1.291259,sequence_se3_optimizer
99,3.266667,-0.614338,0.249642,6.150347,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.964,629.445,,741.964,629.445,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.951660,6.479768,741.964,629.445,726.000,671.000,-0.167794,-0.167794,5.933609,6.101478,6.345945,6.101478,-0.546159,sequence_se3_optimizer
100,3.300000,-0.615019,0.306469,6.142511,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.128,646.028,,742.128,646.028,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947617,6.477260,742.128,646.028,730.000,691.000,6.101841,0.000000,6.083470,6.083549,6.242263,6.083549,-0.393789,sequence_se3_optimizer
101,3.333333,-0.615797,0.371261,6.136240,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.449,672.964,,743.449,672.964,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.817118,6.155277,743.449,672.964,722.000,719.000,28.923151,0.000000,6.065519,6.065620,6.069256,6.065620,-0.089758,sequence_se3_optimizer
102,3.366667,-0.616680,0.436135,6.133207,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,743.445,701.887,,743.445,701.887,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.768735,6.071612,743.445,701.887,716.000,743.000,6.249532,0.000000,6.047609,6.047690,6.131514,6.047690,-0.024003,sequence_se3_optimizer
103,3.400000,-0.617620,0.500704,6.130733,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.455,728.398,,742.455,728.398,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,1,0,foot,right,right_foot,right_foot,0.717508,6.017938,742.455,728.398,722.000,776.000,-1.876007,0.000000,6.029717,6.029761,6.129268,6.029761,0.011779,sequence_se3_optimizer
104,3.433333,-0.618599,0.501180,6.128541,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,742.280,729.242,,742.280,729.242,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,1,0,1,0,1,0,foot,right,right_foot,right_foot,0.714968,6.011832,742.280,729.242,726.000,777.000,-1.881291,0.000000,6.011832,6.011832,6.130926,6.011832,0.000000,sequence_se3_optimizer
105,3.466667,-0.619623,0.438419,6.126586,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,740.928,702.666,,740.928,702.666,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.748187,6.050996,740.928,702.666,728.000,744.000,6.128179,0.000000,6.018667,6.018810,5.997190,6.018810,-0.032329,sequence_se3_optimizer
106,3.500000,-0.620708,0.375179,6.124983,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,738.009,676.460,,738.009,676.460,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.801684,6.112870,738.009,676.460,731.000,718.000,26.799161,0.000000,6.025509,6.025787,5.909076,6.025787,-0.087361,sequence_se3_optimizer
107,3.533333,-0.621861,0.311917,6.124084,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,735.443,651.343,,735.443,651.343,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.862624,6.198735,735.443,651.343,724.000,695.000,29.674421,0.000000,6.032422,6.032765,6.112475,6.032765,-0.166313,sequence_se3_optimizer
108,3.566667,-0.623040,0.277554,6.123851,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,732.526,635.496,,732.526,635.496,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.949032,6.554491,732.526,635.496,714.000,670.000,29.799957,0.000000,6.039300,6.039742,6.146594,6.039742,-0.515191,sequence_se3_optimizer
109,3.600000,-0.624211,0.247105,6.123809,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,731.823,633.213,,731.823,633.213,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.951276,6.569620,731.823,633.213,715.000,671.000,30.494171,0.000000,6.046141,6.046720,5.913654,6.046720,-0.523480,sequence_se3_optimizer
110,3.633333,-0.625375,0.222433,6.123954,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,741.261,618.901,,741.261,618.901,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.953848,6.546326,741.261,618.901,717.000,660.000,30.168844,0.000000,6.053342,6.053697,5.672062,6.053697,-0.492985,sequence_se3_optimizer
111,3.666667,-0.626532,0.198115,6.124274,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,732.957,615.410,,732.957,615.410,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.954870,6.539706,732.957,615.410,715.000,651.000,-0.960427,-0.960427,5.099809,6.060675,5.313163,6.060675,-1.439896,sequence_se3_optimizer
112,3.700000,-0.627634,0.201959,6.125067,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,730.039,610.972,,730.039,610.972,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.954053,6.538313,730.039,610.972,709.000,647.000,-1.001949,0.000000,6.067270,6.067652,5.035435,6.067652,-0.471043,sequence_se3_optimizer
113,3.733333,-0.628699,0.206103,6.126018,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,729.350,610.753,,729.350,610.753,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.951183,6.531316,729.350,610.753,712.000,647.000,-0.925954,-0.925954,5.148370,6.074630,4.889572,6.074630,-1.382946,sequence_se3_optimizer
114,3.766667,-0.629742,0.210429,6.127059,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,727.646,612.999,,727.646,612.999,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.948562,6.534696,727.646,612.999,710.000,649.000,-0.812673,-0.812673,5.268663,6.081607,4.883173,6.081607,-1.266033,sequence_se3_optimizer
115,3.800000,-0.630772,0.215002,6.128210,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,727.010,620.145,,727.010,620.145,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947260,6.533862,727.010,620.145,715.000,655.000,-0.688110,-0.688110,5.400201,6.088585,4.991440,6.088585,-1.133662,sequence_se3_optimizer
116,3.833333,-0.631781,0.225776,6.129581,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,724.708,624.816,,724.708,624.816,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.947095,6.517689,724.708,624.816,721.000,667.000,0.010354,0.010354,6.105603,6.095562,5.133543,6.095562,-0.412086,sequence_se3_optimizer
117,3.866667,-0.632719,0.248033,6.131570,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,723.738,628.195,,723.738,628.195,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.950080,6.515227,723.738,628.195,722.000,667.000,0.063189,0.063189,6.165373,6.102540,5.495071,6.102540,-0.349854,sequence_se3_optimizer
118,3.900000,-0.633561,0.271401,6.134189,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,722.984,640.907,,722.984,640.907,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.952163,6.536375,722.984,640.907,701.000,685.000,30.221325,0.000000,6.108996,6.109517,5.575937,6.109517,-0.427378,sequence_se3_optimizer
119,3.933333,-0.634289,0.302080,6.137357,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,722.371,646.447,,722.371,646.447,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.954443,6.533274,722.371,646.447,703.000,686.000,30.250908,0.000000,6.115849,6.116495,5.812554,6.116495,-0.417426,sequence_se3_optimizer
120,3.966667,-0.634874,0.360389,6.141063,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,718.847,667.274,,718.847,667.274,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.956091,6.521947,718.847,667.274,700.000,702.000,28.565803,0.000000,6.122439,6.123472,5.801578,6.123472,-0.399508,sequence_se3_optimizer
121,4.000000,-0.635300,0.439156,6.145235,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.966,694.234,,715.966,694.234,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.955074,6.514294,715.966,694.234,696.000,731.000,28.866682,0.000000,6.128955,6.130450,5.759545,6.130450,-0.385339,sequence_se3_optimizer
122,4.033333,-0.635531,0.518031,6.149826,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,713.618,724.342,,713.618,724.342,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.952002,6.536430,713.618,724.342,686.000,765.000,3.918080,0.000000,6.135452,6.137427,5.555263,6.137427,-0.400978,sequence_se3_optimizer
123,4.066667,-0.635549,0.596303,6.154748,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,706.600,760.939,,706.600,760.939,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.950676,6.517725,706.600,760.939,696.000,805.000,0.204630,0.204630,6.346447,6.144405,5.491998,6.144405,-0.171279,sequence_se3_optimizer
124,4.100000,-0.635484,0.595985,6.159761,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,706.793,759.274,,706.793,759.274,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.880372,6.205692,706.793,759.274,677.000,799.000,-0.012718,-0.012718,6.136506,6.151382,8.355434,6.151382,-0.069186,sequence_se3_optimizer
125,4.133333,-0.635356,0.574015,6.164841,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,705.451,757.179,,705.451,757.179,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,1,0,foot,right,right_foot,right_foot,0.867800,6.196051,705.451,757.179,685.000,803.000,-1.659613,0.000000,6.156502,6.158360,11.494836,6.158360,-0.039549,sequence_se3_optimizer
126,4.166667,-0.635143,0.517686,6.170016,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,716.100,715.052,,716.100,715.052,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.866076,6.209091,716.100,715.052,693.000,765.000,0.715549,0.715549,6.879185,6.165337,11.397107,6.165337,0.670094,sequence_se3_optimizer
127,4.200000,-0.634703,0.461335,6.175357,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,716.550,692.902,,716.550,692.902,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,right,right_foot,right_foot,0.880901,6.229647,716.550,692.902,689.000,728.000,28.464436,0.000000,6.170647,6.172315,11.556174,6.172315,-0.059000,sequence_se3_optimizer
128,4.233333,-0.634145,0.410197,6.180733,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.326,692.329,,715.326,692.329,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.950980,6.551075,715.326,692.329,697.000,729.000,27.556088,0.000000,6.177233,6.179292,11.530489,6.179292,-0.373842,sequence_se3_optimizer
129,4.266667,-0.633490,0.359265,6.186132,1.000000,0.000000,0.000000,0.000000,0.120000,gvhmr_incam,715.000,668.000,,715.000,668.000,,,868.998,proxy_support,radius_free_proxy_observations,0.984126,0.000000,0,0,0,0,0,0,foot,left,left_foot,left_foot,0.949338,6.569190,715.000,668.000,716.000,704.000,28.935915,0.000000,6.184222,6.186269,11.601319,6.186269,-0.384968,sequence_se3_optimizer
