frame,visual_spike,raw_visual_spike,contact_spike,smoothness_spike,freeze_or_propagate,motion_regime,pre_smooth_translation_jump_m,final_translation_jump_m,visual_spike_threshold_m,velocity_spike_threshold,accel_spike_threshold,se3_velocity_spike,se3_accel_spike,raw_se3_velocity_spike,raw_se3_accel_spike,delta_translation_m,delta_rotation_rad
216,0,0,0,0,optimize,free_motion,0.056941,0.034801,0.180000,0.220000,0.220000,0,0,0,0,0.000863,0.000000
217,0,0,0,0,optimize,free_motion,0.058603,0.034588,0.180000,0.220000,0.220000,0,0,0,0,0.024595,0.000000
218,0,0,0,0,optimize,static_hold,0.002793,0.020732,0.100000,0.120000,0.120000,0,0,0,0,0.007891,0.000000
219,0,0,0,0,optimize,sustained_grasp,0.012490,0.009355,0.180000,0.220000,0.220000,0,0,0,0,0.016767,0.000000
220,0,0,0,0,optimize,uniform_motion,0.022360,0.009274,0.180000,0.220000,0.220000,0,0,0,0,0.003989,0.000000
221,0,0,0,0,optimize,uniform_motion,0.020512,0.009116,0.180000,0.220000,0.220000,0,0,0,0,0.018781,0.000000
222,0,0,0,0,optimize,uniform_motion,0.012128,0.008895,0.180000,0.220000,0.220000,0,0,0,0,0.017820,0.000000
223,0,0,0,0,optimize,uniform_motion,0.021242,0.008711,0.180000,0.220000,0.220000,0,0,0,0,0.006624,0.000000
224,0,0,0,0,optimize,static_hold,0.011681,0.008625,0.100000,0.120000,0.120000,0,0,0,0,0.007912,0.000000
225,0,0,0,0,optimize,uniform_motion,0.012426,0.008594,0.180000,0.220000,0.220000,0,0,0,0,0.021627,0.000000
226,0,0,0,0,optimize,sustained_grasp,0.017278,0.008528,0.180000,0.220000,0.220000,0,0,0,0,0.009519,0.000000
227,0,0,0,0,optimize,uniform_motion,0.025710,0.008119,0.180000,0.220000,0.220000,0,0,0,0,0.011112,0.000000
228,0,0,0,0,optimize,uniform_motion,0.013142,0.007350,0.180000,0.220000,0.220000,0,0,0,0,0.016973,0.000000
229,0,0,0,0,optimize,static_hold,0.004682,0.006905,0.100000,0.120000,0.120000,0,0,0,0,0.014411,0.000000
230,0,0,0,0,optimize,sustained_grasp,0.011138,0.006534,0.180000,0.220000,0.220000,0,0,0,0,0.011717,0.000000
231,0,0,0,0,optimize,sustained_grasp,0.007811,0.006288,0.180000,0.220000,0.220000,0,0,0,0,0.014066,0.000000
232,0,0,0,0,optimize,uniform_motion,0.012362,0.005365,0.180000,0.220000,0.220000,0,0,0,0,0.020370,0.000000
233,0,0,0,0,optimize,static_hold,0.006685,0.005138,0.100000,0.120000,0.120000,0,0,0,0,0.021931,0.000000
234,0,0,0,0,optimize,sustained_grasp,0.011238,0.004936,0.180000,0.220000,0.220000,0,0,0,0,0.028282,0.000000
235,0,0,0,0,optimize,sustained_grasp,0.010018,0.004819,0.180000,0.220000,0.220000,0,0,0,0,0.033564,0.000000
236,0,0,0,0,optimize,sustained_grasp,0.008876,0.004651,0.180000,0.220000,0.220000,0,0,0,0,0.037922,0.000000
237,0,0,0,0,optimize,sustained_grasp,0.007399,0.004505,0.180000,0.220000,0.220000,0,0,0,0,0.041069,0.000000
238,0,0,0,0,optimize,sustained_grasp,0.006871,0.004377,0.180000,0.220000,0.220000,0,0,0,0,0.043068,0.000000
239,0,0,0,0,optimize,sustained_grasp,0.003442,0.004271,0.180000,0.220000,0.220000,0,0,0,0,0.041881,0.000000
240,0,0,0,0,optimize,sustained_grasp,0.008666,0.004187,0.180000,0.220000,0.220000,0,0,0,0,0.045367,0.000000
241,0,0,0,0,optimize,sustained_grasp,0.007402,0.004126,0.180000,0.220000,0.220000,0,0,0,0,0.048145,0.000000
242,0,0,0,0,optimize,sustained_grasp,0.008028,0.004093,0.180000,0.220000,0.220000,0,0,0,0,0.052181,0.000000
