frame,visual_spike,raw_visual_spike,contact_spike,smoothness_spike,freeze_or_propagate,motion_regime,pre_smooth_translation_jump_m,final_translation_jump_m,visual_spike_threshold_m,velocity_spike_threshold,accel_spike_threshold,se3_velocity_spike,se3_accel_spike,raw_se3_velocity_spike,raw_se3_accel_spike,delta_translation_m,delta_rotation_rad
17,0,0,0,0,optimize,sustained_grasp,0.000343,0.000022,0.180000,0.220000,0.220000,0,0,0,0,0.000774,0.000000
18,0,0,0,0,optimize,sustained_grasp,0.000193,0.000025,0.180000,0.220000,0.220000,0,0,0,0,0.000950,0.000000
19,0,0,0,0,optimize,sustained_grasp,0.000163,0.000027,0.180000,0.220000,0.220000,0,0,0,0,0.000776,0.000000
20,0,0,0,0,optimize,sustained_grasp,0.000455,0.000033,0.180000,0.220000,0.220000,0,0,0,0,0.001205,0.000000
21,0,0,0,0,optimize,sustained_grasp,0.000422,0.000039,0.180000,0.220000,0.220000,0,0,0,0,0.001009,0.000000
22,0,0,0,0,optimize,sustained_grasp,0.000432,0.000047,0.180000,0.220000,0.220000,0,0,0,0,0.000829,0.000000
23,0,0,0,0,optimize,sustained_grasp,0.000101,0.000058,0.180000,0.220000,0.220000,0,0,0,0,0.000727,0.000000
24,0,0,0,0,optimize,sustained_grasp,0.000278,0.000071,0.180000,0.220000,0.220000,0,0,0,0,0.000846,0.000000
25,0,0,0,0,optimize,sustained_grasp,0.000122,0.000088,0.180000,0.220000,0.220000,0,0,0,0,0.000730,0.000000
26,0,0,0,0,optimize,sustained_grasp,0.000238,0.000109,0.180000,0.220000,0.220000,0,0,0,0,0.000657,0.000000
27,0,0,0,0,optimize,sustained_grasp,0.000404,0.000134,0.180000,0.220000,0.220000,0,0,0,0,0.000960,0.000000
28,0,0,0,0,optimize,sustained_grasp,0.000258,0.000167,0.180000,0.220000,0.220000,0,0,0,0,0.001150,0.000000
29,0,0,0,0,optimize,sustained_grasp,0.000282,0.000204,0.180000,0.220000,0.220000,0,0,0,0,0.001281,0.000000
30,0,0,0,0,optimize,sustained_grasp,0.000377,0.000250,0.180000,0.220000,0.220000,0,0,0,0,0.001634,0.000000
31,0,0,0,0,optimize,sustained_grasp,0.000173,0.000303,0.180000,0.220000,0.220000,0,0,0,0,0.001821,0.000000
32,0,0,0,0,optimize,sustained_grasp,0.000238,0.000365,0.180000,0.220000,0.220000,0,0,0,0,0.001982,0.000000
33,0,0,0,0,optimize,sustained_grasp,0.003133,0.000439,0.180000,0.220000,0.220000,0,0,0,0,0.005160,0.000000
34,0,0,0,0,optimize,sustained_grasp,0.002104,0.000524,0.180000,0.220000,0.220000,0,0,0,0,0.007010,0.000000
35,0,0,0,0,optimize,sustained_grasp,0.000607,0.000622,0.180000,0.220000,0.220000,0,0,0,0,0.007349,0.000000
36,0,0,0,0,optimize,sustained_grasp,0.000951,0.000733,0.180000,0.220000,0.220000,0,0,0,0,0.007504,0.000000
37,0,0,0,0,optimize,sustained_grasp,0.000669,0.000859,0.180000,0.220000,0.220000,0,0,0,0,0.007794,0.000000
38,0,0,0,0,optimize,sustained_grasp,0.000276,0.000995,0.180000,0.220000,0.220000,0,0,0,0,0.008664,0.000000
39,0,0,0,0,optimize,sustained_grasp,0.002087,0.001150,0.180000,0.220000,0.220000,0,0,0,0,0.007970,0.000000
40,0,0,0,0,optimize,static_hold,0.001017,0.001269,0.100000,0.120000,0.120000,0,0,0,0,0.010082,0.000000
41,0,0,0,0,optimize,static_hold,0.000036,0.001374,0.100000,0.120000,0.120000,0,0,0,0,0.011485,0.000000
42,0,0,0,0,optimize,static_hold,0.000248,0.001473,0.100000,0.120000,0.120000,0,0,0,0,0.012739,0.000000
43,0,0,0,0,optimize,sustained_grasp,0.000518,0.001627,0.180000,0.220000,0.220000,0,0,0,0,0.013914,0.000000
44,0,0,0,0,optimize,sustained_grasp,0.000189,0.001860,0.180000,0.220000,0.220000,0,0,0,0,0.015620,0.000000
45,0,0,0,0,optimize,sustained_grasp,0.000445,0.002225,0.180000,0.220000,0.220000,0,0,0,0,0.018063,0.000000
46,0,0,0,0,optimize,sustained_grasp,0.000441,0.002613,0.180000,0.220000,0.220000,0,0,0,0,0.020305,0.000000
47,0,0,0,0,optimize,sustained_grasp,0.000316,0.003017,0.180000,0.220000,0.220000,0,0,0,0,0.023563,0.000000
48,0,0,0,0,optimize,sustained_grasp,0.000669,0.003429,0.180000,0.220000,0.220000,0,0,0,0,0.026444,0.000000
49,0,0,0,0,optimize,sustained_grasp,0.000080,0.003840,0.180000,0.220000,0.220000,0,0,0,0,0.030267,0.000000
50,0,0,0,0,optimize,short_impact,0.000513,0.005115,0.300000,0.420000,0.340000,0,0,0,0,0.034934,0.000000
51,0,0,0,0,optimize,sustained_grasp,0.000824,0.005836,0.180000,0.220000,0.220000,0,1,0,1,0.041478,0.000000
52,0,0,0,0,optimize,short_impact,0.179475,0.146023,0.300000,0.420000,0.340000,1,0,0,1,0.031968,0.000000
53,0,0,0,0,optimize,sustained_grasp,0.011822,0.146379,0.180000,0.220000,0.220000,1,0,0,1,0.145512,0.000000
54,0,1,0,0,optimize,high_speed,0.241937,0.147863,0.300000,0.420000,0.340000,1,0,1,0,0.065027,0.000000
55,0,1,0,0,optimize,high_speed,0.245288,0.148751,0.300000,0.420000,0.340000,1,0,1,0,0.056807,0.000000
56,0,0,0,0,optimize,high_speed,0.166174,0.151306,0.300000,0.420000,0.340000,1,0,0,0,0.064391,0.000000
57,0,0,0,0,optimize,high_speed,0.162586,0.151109,0.300000,0.420000,0.340000,1,0,0,0,0.074608,0.000000
58,0,0,0,0,optimize,high_speed,0.154958,0.139846,0.300000,0.420000,0.340000,1,0,0,1,0.088990,0.000000
59,0,0,0,0,optimize,uniform_motion,0.012809,0.137675,0.180000,0.220000,0.220000,1,0,0,1,0.046858,0.000000
60,0,0,0,0,optimize,high_speed,0.131552,0.130690,0.300000,0.420000,0.340000,1,0,0,0,0.045804,0.000000
61,0,0,0,0,optimize,free_motion,0.111159,0.129798,0.180000,0.220000,0.220000,1,0,0,0,0.064545,0.000000
62,0,0,0,0,optimize,free_motion,0.100937,0.036437,0.180000,0.220000,0.220000,0,0,0,0,0.003372,0.000000
63,0,0,0,0,optimize,free_motion,0.077268,0.035195,0.180000,0.220000,0.220000,0,0,0,0,0.045360,0.000000
64,0,0,0,0,optimize,static_hold,0.010340,0.034902,0.100000,0.120000,0.120000,0,0,0,0,0.012828,0.000000
65,0,0,0,0,optimize,uniform_motion,0.028557,0.034635,0.180000,0.220000,0.220000,0,0,0,0,0.008606,0.000000
66,0,0,0,0,optimize,free_motion,0.063525,0.034394,0.180000,0.220000,0.220000,0,0,0,0,0.035838,0.000000
67,0,0,0,0,optimize,uniform_motion,0.033792,0.011292,0.180000,0.220000,0.220000,0,0,0,0,0.066395,0.000000
68,0,0,0,0,optimize,static_hold,0.011379,0.011206,0.100000,0.120000,0.120000,0,0,0,0,0.063033,0.000000
69,0,0,0,0,optimize,uniform_motion,0.013590,0.011169,0.180000,0.220000,0.220000,0,0,0,0,0.069978,0.000000
70,0,0,0,0,optimize,uniform_motion,0.014262,0.011171,0.180000,0.220000,0.220000,0,0,0,0,0.061890,0.000000
71,0,0,0,0,optimize,uniform_motion,0.016326,0.011251,0.180000,0.220000,0.220000,0,0,0,0,0.051211,0.000000
72,0,0,0,0,optimize,uniform_motion,0.032982,0.011499,0.180000,0.220000,0.220000,0,0,0,0,0.023614,0.000000
73,0,0,0,0,optimize,free_motion,0.051393,0.018371,0.180000,0.220000,0.220000,0,0,0,0,0.013444,0.000000
74,0,0,0,0,optimize,uniform_motion,0.012869,0.020156,0.180000,0.220000,0.220000,0,0,0,0,0.006489,0.000000
75,0,0,0,0,optimize,free_motion,0.052564,0.057776,0.180000,0.220000,0.220000,0,0,0,0,0.010500,0.000000
76,0,0,0,0,optimize,free_motion,0.069296,0.060799,0.180000,0.220000,0.220000,0,0,0,0,0.010157,0.000000
77,0,0,0,0,optimize,free_motion,0.089013,0.082067,0.180000,0.220000,0.220000,1,0,0,0,0.013159,0.000000
78,0,0,0,0,optimize,free_motion,0.090420,0.084382,0.180000,0.220000,0.220000,1,0,0,0,0.021510,0.000000
79,0,0,0,0,optimize,uniform_motion,0.013072,0.085549,0.180000,0.220000,0.220000,1,0,0,0,0.065677,0.000000
80,0,0,0,0,optimize,free_motion,0.105201,0.086807,0.180000,0.220000,0.220000,1,0,0,0,0.046899,0.000000
81,0,0,0,0,optimize,free_motion,0.110153,0.087735,0.180000,0.220000,0.220000,1,0,0,0,0.023284,0.000000
82,0,0,0,0,optimize,high_speed,0.131280,0.100266,0.300000,0.420000,0.340000,1,0,0,1,0.009700,0.000000
83,0,0,0,0,optimize,uniform_motion,0.012504,0.100762,0.180000,0.220000,0.220000,1,0,0,1,0.085288,0.000000
84,0,0,0,0,optimize,high_speed,0.141988,0.101166,0.300000,0.420000,0.340000,1,0,0,0,0.044591,0.000000
85,0,0,0,0,optimize,high_speed,0.156588,0.101181,0.300000,0.420000,0.340000,1,0,0,0,0.017717,0.000000
86,0,0,0,0,optimize,sustained_grasp_high_speed,0.166848,0.015535,0.300000,0.420000,0.340000,0,0,0,0,0.175629,0.000000
87,0,0,0,0,optimize,sustained_grasp,0.078880,0.015379,0.180000,0.220000,0.220000,0,0,0,1,0.250601,0.000000
88,0,0,0,0,optimize,free_motion,0.095280,0.015268,0.180000,0.220000,0.220000,0,0,0,0,0.154548,0.000000
89,0,0,0,0,optimize,uniform_motion,0.019678,0.015203,0.180000,0.220000,0.220000,0,0,0,0,0.145123,0.000000
90,0,0,0,0,optimize,free_motion,0.065617,0.015049,0.180000,0.220000,0.220000,0,0,0,0,0.080369,0.000000
91,0,0,0,0,optimize,free_motion,0.073864,0.014889,0.180000,0.220000,0.220000,0,0,0,0,0.011116,0.000000
92,0,0,0,0,optimize,free_motion,0.055839,0.014667,0.180000,0.220000,0.220000,0,0,0,0,0.046803,0.000000
93,0,0,0,0,optimize,free_motion,0.036066,0.014363,0.180000,0.220000,0.220000,0,0,0,0,0.078127,0.000000
94,0,0,0,0,optimize,uniform_motion,0.018143,0.013986,0.180000,0.220000,0.220000,0,0,0,0,0.080993,0.000000
95,0,0,0,0,optimize,uniform_motion,0.019962,0.013537,0.180000,0.220000,0.220000,0,0,0,0,0.089913,0.000000
96,0,0,0,0,optimize,uniform_motion,0.018781,0.013036,0.180000,0.220000,0.220000,0,0,0,0,0.086776,0.000000
97,0,0,0,0,optimize,uniform_motion,0.024071,0.012422,0.180000,0.220000,0.220000,0,0,0,0,0.071770,0.000000
98,0,0,0,0,optimize,uniform_motion,0.018055,0.011686,0.180000,0.220000,0.220000,0,0,0,0,0.072550,0.000000
99,0,0,0,0,optimize,uniform_motion,0.019490,0.010827,0.180000,0.220000,0.220000,0,0,0,0,0.069377,0.000000
100,0,0,0,0,optimize,free_motion,0.048554,0.009684,0.180000,0.220000,0.220000,0,0,0,0,0.043567,0.000000
101,0,0,0,0,optimize,free_motion,0.075662,0.007992,0.180000,0.220000,0.220000,0,0,0,0,0.078166,0.000000
102,0,0,0,0,optimize,free_motion,0.080362,0.003582,0.180000,0.220000,0.220000,0,0,0,0,0.152834,0.000000
103,0,0,0,0,optimize,sustained_grasp,0.073471,0.003017,0.180000,0.220000,0.220000,0,0,0,0,0.224896,0.000000
104,0,0,0,0,optimize,sustained_grasp,0.017958,0.002759,0.180000,0.220000,0.220000,0,0,0,0,0.232604,0.000000
105,0,0,0,0,optimize,free_motion,0.072478,0.002565,0.180000,0.220000,0.220000,0,0,0,0,0.165496,0.000000
106,0,0,0,0,optimize,free_motion,0.072025,0.002301,0.180000,0.220000,0.220000,0,0,0,0,0.104896,0.000000
107,0,0,0,0,optimize,free_motion,0.069133,0.001859,0.180000,0.220000,0.220000,0,0,0,0,0.069804,0.000000
108,0,0,0,0,optimize,free_motion,0.044501,0.001679,0.180000,0.220000,0.220000,0,0,0,0,0.074481,0.000000
109,0,0,0,0,optimize,static_hold,0.009455,0.001681,0.100000,0.120000,0.120000,0,0,0,0,0.072591,0.000000
110,0,0,0,0,optimize,free_motion,0.047001,0.001730,0.180000,0.220000,0.220000,0,0,0,0,0.101898,0.000000
111,0,0,0,0,optimize,uniform_motion,0.026243,0.001825,0.180000,0.220000,0.220000,0,0,0,0,0.104172,0.000000
112,0,0,0,0,optimize,uniform_motion,0.016426,0.002293,0.180000,0.220000,0.220000,0,0,0,0,0.113924,0.000000
113,0,0,0,0,optimize,static_hold,0.007540,0.002489,0.100000,0.120000,0.120000,0,0,0,0,0.113676,0.000000
114,0,0,0,0,optimize,static_hold,0.010956,0.002609,0.100000,0.120000,0.120000,0,0,0,0,0.107456,0.000000
115,0,0,0,0,optimize,uniform_motion,0.021310,0.002774,0.180000,0.220000,0.220000,0,0,0,0,0.088317,0.000000
116,0,0,0,0,optimize,uniform_motion,0.016498,0.003154,0.180000,0.220000,0.220000,0,0,0,0,0.076985,0.000000
117,0,0,0,0,optimize,uniform_motion,0.012350,0.013772,0.180000,0.220000,0.220000,0,0,0,0,0.080222,0.000000
118,0,0,0,0,optimize,free_motion,0.036282,0.014477,0.180000,0.220000,0.220000,0,0,0,0,0.059436,0.000000
119,0,0,0,0,optimize,uniform_motion,0.017299,0.014849,0.180000,0.220000,0.220000,0,0,0,0,0.057994,0.000000
120,0,0,0,0,optimize,free_motion,0.059509,0.015046,0.180000,0.220000,0.220000,0,0,0,0,0.030745,0.000000
121,0,0,0,0,optimize,free_motion,0.076168,0.015043,0.180000,0.220000,0.220000,0,0,0,0,0.062932,0.000000
122,0,0,0,0,optimize,free_motion,0.084871,0.014687,0.180000,0.220000,0.220000,0,0,0,0,0.129510,0.000000
123,0,0,0,0,optimize,free_motion,0.104746,0.006316,0.180000,0.220000,0.220000,0,0,0,1,0.232848,0.000000
124,0,0,0,0,optimize,static_hold,0.008379,0.006375,0.100000,0.120000,0.120000,0,0,0,0,0.228957,0.000000
125,0,0,0,0,optimize,sustained_grasp,0.010016,0.006432,0.180000,0.220000,0.220000,0,0,0,1,0.225410,0.000000
126,0,0,0,0,optimize,high_speed,0.120905,0.006533,0.300000,0.420000,0.340000,0,0,0,0,0.105636,0.000000
127,0,0,0,0,optimize,free_motion,0.061888,0.018325,0.180000,0.220000,0.220000,0,0,0,0,0.066441,0.000000
128,0,0,0,0,optimize,static_hold,0.007874,0.018566,0.100000,0.120000,0.120000,0,0,0,0,0.082499,0.000000
129,0,0,0,0,optimize,free_motion,0.068196,0.018692,0.180000,0.220000,0.220000,0,0,0,0,0.050281,0.000000
130,0,0,0,0,optimize,uniform_motion,0.027263,0.018758,0.180000,0.220000,0.220000,0,0,0,0,0.049592,0.000000
131,0,0,0,0,optimize,high_speed,0.114305,0.018733,0.300000,0.420000,0.340000,0,0,0,0,0.094389,0.000000
132,0,0,0,0,optimize,free_motion,0.053793,0.018272,0.180000,0.220000,0.220000,0,0,0,0,0.125811,0.000000
133,0,0,0,0,optimize,uniform_motion,0.026110,0.006263,0.180000,0.220000,0.220000,0,0,0,0,0.149094,0.000000
134,0,0,0,0,optimize,static_hold,0.008528,0.006144,0.100000,0.120000,0.120000,0,0,0,0,0.147473,0.000000
135,0,0,0,0,optimize,uniform_motion,0.012694,0.006052,0.180000,0.220000,0.220000,0,0,0,0,0.147648,0.000000
136,0,0,0,0,optimize,uniform_motion,0.016480,0.005982,0.180000,0.220000,0.220000,0,0,0,0,0.136747,0.000000
137,0,0,0,0,optimize,uniform_motion,0.031970,0.013075,0.180000,0.220000,0.220000,0,0,0,0,0.118369,0.000000
138,0,0,0,0,optimize,free_motion,0.062202,0.013571,0.180000,0.220000,0.220000,0,0,0,0,0.072294,0.000000
139,0,0,0,0,optimize,static_hold,0.007309,0.013596,0.100000,0.120000,0.120000,0,0,0,0,0.085571,0.000000
140,0,0,0,0,optimize,free_motion,0.049509,0.013557,0.180000,0.220000,0.220000,0,0,0,0,0.051534,0.000000
141,0,0,0,0,optimize,free_motion,0.073956,0.013453,0.180000,0.220000,0.220000,0,0,0,0,0.025091,0.000000
142,0,0,0,0,optimize,free_motion,0.088051,0.012601,0.180000,0.220000,0.220000,0,0,0,0,0.091859,0.000000
143,0,0,0,0,optimize,static_hold,0.008150,0.012181,0.100000,0.120000,0.120000,0,0,0,0,0.085043,0.000000
144,0,0,0,0,optimize,free_motion,0.086282,0.011334,0.180000,0.220000,0.220000,0,0,0,0,0.158403,0.000000
145,0,0,0,0,optimize,sustained_grasp,0.093326,0.010913,0.180000,0.220000,0.220000,0,0,0,0,0.240258,0.000000
146,0,0,0,0,optimize,sustained_grasp,0.054439,0.002623,0.180000,0.220000,0.220000,0,0,0,1,0.293814,0.000000
147,0,0,0,0,optimize,free_motion,0.085668,0.002396,0.180000,0.220000,0.220000,0,0,0,0,0.208880,0.000000
148,0,0,0,0,optimize,free_motion,0.107510,0.011877,0.180000,0.220000,0.220000,0,0,0,1,0.115178,0.000000
149,0,0,0,0,optimize,static_hold,0.005285,0.012098,0.100000,0.120000,0.120000,0,0,0,0,0.122425,0.000000
150,0,0,0,0,optimize,free_motion,0.096865,0.012227,0.180000,0.220000,0.220000,0,0,0,0,0.044092,0.000000
151,0,0,0,0,optimize,free_motion,0.076429,0.012267,0.180000,0.220000,0.220000,0,0,0,0,0.040258,0.000000
152,0,0,0,0,optimize,free_motion,0.062281,0.012075,0.180000,0.220000,0.220000,0,0,0,0,0.084262,0.000000
153,0,0,0,0,optimize,free_motion,0.054171,0.013191,0.180000,0.220000,0.220000,0,0,0,0,0.123710,0.000000
154,0,0,0,0,optimize,static_hold,0.004372,0.012656,0.100000,0.120000,0.120000,0,0,0,0,0.112986,0.000000
155,0,0,0,0,optimize,uniform_motion,0.033725,0.012588,0.180000,0.220000,0.220000,0,0,0,0,0.133368,0.000000
156,0,0,0,0,optimize,uniform_motion,0.022250,0.007567,0.180000,0.220000,0.220000,0,0,0,0,0.147506,0.000000
157,0,0,0,0,optimize,static_hold,0.006036,0.002615,0.100000,0.120000,0.120000,0,0,0,0,0.150895,0.000000
158,0,0,0,0,optimize,static_hold,0.003998,0.002688,0.100000,0.120000,0.120000,0,0,0,0,0.150252,0.000000
159,0,0,0,0,optimize,uniform_motion,0.017850,0.002824,0.180000,0.220000,0.220000,0,0,0,0,0.133681,0.000000
160,0,0,0,0,optimize,uniform_motion,0.033817,0.003174,0.180000,0.220000,0.220000,0,0,0,0,0.102316,0.000000
161,0,0,0,0,optimize,free_motion,0.069417,0.006173,0.180000,0.220000,0.220000,0,0,0,0,0.040410,0.000000
162,0,0,0,0,optimize,free_motion,0.064228,0.008438,0.180000,0.220000,0.220000,0,0,0,0,0.035020,0.000000
163,0,0,0,0,optimize,free_motion,0.070781,0.010639,0.180000,0.220000,0.220000,0,0,0,0,0.098218,0.000000
164,0,0,0,0,optimize,static_hold,0.008421,0.010950,0.100000,0.120000,0.120000,0,0,0,0,0.101678,0.000000
165,0,0,0,0,optimize,free_motion,0.093997,0.011274,0.180000,0.220000,0.220000,0,0,0,1,0.188989,0.000000
166,0,0,0,0,optimize,high_speed,0.130703,0.011744,0.300000,0.420000,0.340000,0,0,0,0,0.070793,0.000000
167,0,0,0,0,optimize,free_motion,0.047002,0.016170,0.180000,0.220000,0.220000,0,0,0,1,0.040297,0.000000
168,0,0,0,0,optimize,high_speed,0.123682,0.020400,0.300000,0.420000,0.340000,0,0,0,1,0.126261,0.000000
169,0,0,0,0,optimize,uniform_motion,0.029351,0.020854,0.180000,0.220000,0.220000,0,0,0,0,0.119402,0.000000
170,0,0,0,0,optimize,free_motion,0.079682,0.021604,0.180000,0.220000,0.220000,0,0,0,0,0.053272,0.000000
171,0,0,0,0,optimize,free_motion,0.073277,0.021882,0.180000,0.220000,0.220000,0,0,0,0,0.020917,0.000000
172,0,0,0,0,optimize,free_motion,0.058377,0.027581,0.180000,0.220000,0.220000,0,0,0,0,0.046006,0.000000
173,0,0,0,0,optimize,uniform_motion,0.029181,0.028454,0.180000,0.220000,0.220000,0,0,0,0,0.042565,0.000000
174,0,0,0,0,optimize,free_motion,0.039135,0.029957,0.180000,0.220000,0.220000,0,0,0,0,0.055900,0.000000
175,0,0,0,0,optimize,uniform_motion,0.032542,0.030963,0.180000,0.220000,0.220000,0,0,0,0,0.066081,0.000000
176,0,0,0,0,optimize,uniform_motion,0.034414,0.057541,0.180000,0.220000,0.220000,0,0,0,0,0.105564,0.000000
177,0,0,0,0,optimize,sustained_grasp,0.028224,0.057852,0.180000,0.220000,0.220000,0,0,0,1,0.154166,0.000000
178,0,0,0,0,optimize,high_speed,0.128207,0.055896,0.300000,0.420000,0.340000,0,0,0,1,0.088864,0.000000
179,0,0,0,0,optimize,static_hold,0.007688,0.055994,0.100000,0.120000,0.120000,0,0,0,1,0.112360,0.000000
180,0,0,0,0,optimize,high_speed,0.124291,0.056150,0.300000,0.420000,0.340000,0,0,0,0,0.044234,0.000000
181,0,0,0,0,optimize,high_speed,0.113745,0.056212,0.300000,0.420000,0.340000,0,0,0,0,0.033355,0.000000
182,0,0,0,0,optimize,free_motion,0.086419,0.053788,0.180000,0.220000,0.220000,0,0,0,0,0.064437,0.000000
183,0,0,0,0,optimize,free_motion,0.072525,0.053374,0.180000,0.220000,0.220000,0,0,0,0,0.083378,0.000000
184,0,0,0,0,optimize,static_hold,0.006222,0.053226,0.100000,0.120000,0.120000,0,0,0,0,0.036426,0.000000
185,0,0,0,0,optimize,free_motion,0.063313,0.053043,0.180000,0.220000,0.220000,0,0,0,0,0.046332,0.000000
186,0,0,0,0,optimize,free_motion,0.043953,0.052838,0.180000,0.220000,0.220000,0,0,0,0,0.037599,0.000000
187,0,0,0,0,optimize,uniform_motion,0.023878,0.001200,0.180000,0.220000,0.220000,0,0,0,0,0.060242,0.000000
188,0,0,0,0,optimize,static_hold,0.000697,0.000896,0.100000,0.120000,0.120000,0,0,0,0,0.059566,0.000000
189,0,0,0,0,optimize,uniform_motion,0.014022,0.000639,0.180000,0.220000,0.220000,0,0,0,0,0.072981,0.000000
190,0,0,0,0,optimize,static_hold,0.005740,0.000541,0.100000,0.120000,0.120000,0,0,0,0,0.077680,0.000000
191,0,0,0,0,optimize,uniform_motion,0.024917,0.000459,0.180000,0.220000,0.220000,0,0,0,0,0.055663,0.000000
192,0,0,0,0,optimize,free_motion,0.041896,0.000553,0.180000,0.220000,0.220000,0,0,0,0,0.014343,0.000000
193,0,0,0,0,optimize,free_motion,0.051201,0.030487,0.180000,0.220000,0.220000,0,0,0,0,0.007054,0.000000
194,0,0,0,0,optimize,static_hold,0.002673,0.030724,0.100000,0.120000,0.120000,0,0,0,0,0.021840,0.000000
195,0,0,0,0,optimize,static_hold,0.001574,0.030841,0.100000,0.120000,0.120000,0,0,0,0,0.051404,0.000000
196,0,0,0,0,optimize,free_motion,0.069775,0.030977,0.180000,0.220000,0.220000,0,0,0,0,0.013038,0.000000
197,0,0,0,0,optimize,free_motion,0.075570,0.031284,0.180000,0.220000,0.220000,0,0,0,0,0.031656,0.000000
198,0,0,0,0,optimize,free_motion,0.092125,0.091484,0.180000,0.220000,0.220000,1,0,0,0,0.032249,0.000000
199,0,0,0,0,optimize,static_hold,0.011056,0.091669,0.100000,0.120000,0.120000,1,0,0,0,0.049107,0.000000
200,0,0,0,0,optimize,free_motion,0.105345,0.091854,0.180000,0.220000,0.220000,1,0,0,0,0.036187,0.000000
201,0,0,0,0,optimize,high_speed,0.127943,0.092100,0.300000,0.420000,0.340000,1,0,0,0,0.014243,0.000000
202,0,0,0,0,optimize,high_speed,0.150042,0.107971,0.300000,0.420000,0.340000,1,0,0,1,0.043778,0.000000
203,1,0,0,0,optimize,static_hold,0.006290,0.108060,0.100000,0.120000,0.120000,1,0,0,1,0.061003,0.000000
204,0,0,0,0,optimize,high_speed,0.161166,0.108110,0.300000,0.420000,0.340000,1,0,0,0,0.019498,0.000000
205,0,1,0,0,optimize,high_speed,0.190897,0.108110,0.300000,0.420000,0.340000,1,0,0,0,0.076901,0.000000
206,0,0,0,0,optimize,sustained_grasp_high_speed,0.174154,0.107141,0.300000,0.420000,0.340000,1,0,0,1,0.145010,0.000000
207,0,0,0,0,optimize,free_motion,0.045703,0.011743,0.180000,0.220000,0.220000,0,0,0,0,0.093901,0.000000
208,0,0,0,0,optimize,free_motion,0.064249,0.010875,0.180000,0.220000,0.220000,0,0,0,0,0.028548,0.000000
209,0,0,0,0,optimize,static_hold,0.005551,0.010822,0.100000,0.120000,0.120000,0,0,0,0,0.026327,0.000000
210,0,0,0,0,optimize,free_motion,0.046431,0.010793,0.180000,0.220000,0.220000,0,0,0,0,0.038697,0.000000
211,0,0,0,0,optimize,low_speed,0.034680,0.010791,0.100000,0.120000,0.120000,0,0,0,0,0.072141,0.000000
212,0,0,0,0,optimize,uniform_motion,0.014836,0.010781,0.180000,0.220000,0.220000,0,0,0,0,0.077437,0.000000
213,0,0,0,0,optimize,uniform_motion,0.016312,0.010774,0.180000,0.220000,0.220000,0,0,0,0,0.068972,0.000000
214,0,0,0,0,optimize,static_hold,0.000924,0.010753,0.100000,0.120000,0.120000,0,0,0,0,0.073965,0.000000
215,0,0,0,0,optimize,uniform_motion,0.028605,0.010735,0.180000,0.220000,0.220000,0,0,0,0,0.052728,0.000000
216,0,0,0,0,optimize,free_motion,0.056941,0.010711,0.180000,0.220000,0.220000,0,0,0,0,0.004398,0.000000
