frame,se3_velocity_spike,se3_accel_spike,raw_se3_velocity_spike,raw_se3_accel_spike,raw_velocity_score,raw_accel_score,final_velocity_score,final_accel_score,se3_smoothed,delta_translation_m,delta_rotation_rad,trust_weight,anchor_residual_enabled,anchor_residual_count,anchor_residual_m
62,0,0,0,0,0.100937,0.025011,0.036437,0.001342,1,0.003372,0.000000,0.493640,0,0,0.000000
63,0,0,0,0,0.077268,0.075947,0.035195,0.000325,1,0.045360,0.000000,0.493640,0,0,0.000000
64,0,0,0,0,0.010340,0.026067,0.034902,0.000286,1,0.012828,0.000000,0.564160,0,0,0.000000
65,0,0,0,0,0.028557,0.037799,0.034635,0.000256,1,0.008606,0.000000,0.493640,0,0,0.000000
66,0,0,0,0,0.063525,0.030636,0.034394,0.031510,1,0.035838,0.000000,0.493640,0,0,0.000000
67,0,0,0,0,0.033792,0.034362,0.011291,0.000309,1,0.066395,0.000000,0.493640,0,0,0.000000
68,0,0,0,0,0.011379,0.010057,0.011207,0.000270,1,0.063033,0.000000,0.564160,0,0,0.000000
69,0,0,0,0,0.013590,0.015334,0.011168,0.000247,1,0.069978,0.000000,0.493640,0,0,0.000000
70,0,0,0,0,0.014262,0.005647,0.011171,0.001198,1,0.061890,0.000000,0.493640,0,0,0.000000
71,0,0,0,0,0.016326,0.019829,0.011252,0.001328,1,0.051211,0.000000,0.493640,0,0,0.000000
72,0,0,0,0,0.032982,0.019744,0.011499,0.012103,1,0.023614,0.000000,0.493640,0,0,0.000000
73,0,0,0,0,0.051393,0.045469,0.018371,0.002159,1,0.013444,0.000000,0.493640,0,0,0.000000
74,0,0,0,0,0.012869,0.046657,0.020156,0.040002,1,0.006489,0.000000,0.493640,0,0,0.000000
75,0,0,0,0,0.052564,0.017245,0.057775,0.003067,1,0.010500,0.000000,0.493640,0,0,0.000000
76,0,0,0,0,0.069296,0.020132,0.060799,0.021544,1,0.010157,0.000000,0.493640,0,0,0.000000
77,1,0,0,0,0.089013,0.007253,0.082067,0.002329,1,0.013159,0.000000,0.493640,0,0,0.000000
78,1,0,0,0,0.090420,0.084480,0.084381,0.001182,1,0.021510,0.000000,0.493640,0,0,0.000000
79,1,0,0,0,0.013072,0.099518,0.085549,0.001268,1,0.065677,0.000000,0.493640,0,0,0.000000
80,1,0,0,0,0.105201,0.006489,0.086807,0.000942,1,0.046899,0.000000,0.493640,0,0,0.000000
81,1,0,0,0,0.110153,0.022317,0.087735,0.012596,1,0.023284,0.000000,0.493640,0,0,0.000000
82,1,0,0,1,0.131280,0.124640,0.100267,0.000597,1,0.009700,0.000000,0.550056,0,0,0.000000
83,1,0,0,1,0.012504,0.135403,0.100761,0.000735,1,0.085288,0.000000,0.493640,0,0,0.000000
84,1,0,0,0,0.141988,0.014660,0.101166,0.000585,1,0.044591,0.000000,0.550056,0,0,0.000000
85,1,0,0,0,0.156588,0.010633,0.101182,0.096084,1,0.017717,0.000000,0.550056,0,0,0.000000
86,0,0,0,0,0.166848,0.088309,0.015535,0.000715,1,0.175629,0.000000,0.606472,0,0,0.000000
87,0,0,0,1,0.078880,0.171917,0.015380,0.000534,1,0.250601,0.000000,0.620576,0,0,0.000000
88,0,0,0,0,0.095280,0.086688,0.015268,0.000331,1,0.154548,0.000000,0.493640,0,0,0.000000
89,0,0,0,0,0.019678,0.056651,0.015204,0.000756,1,0.145123,0.000000,0.493640,0,0,0.000000
90,0,0,0,0,0.065617,0.008665,0.015049,0.000599,1,0.080369,0.000000,0.493640,0,0,0.000000
91,0,0,0,0,0.073864,0.020449,0.014890,0.000548,1,0.011116,0.000000,0.493640,0,0,0.000000
92,0,0,0,0,0.055839,0.022148,0.014667,0.000479,1,0.046803,0.000000,0.493640,0,0,0.000000
93,0,0,0,0,0.036066,0.028584,0.014364,0.000465,1,0.078127,0.000000,0.493640,0,0,0.000000
94,0,0,0,0,0.018143,0.006117,0.013985,0.000495,1,0.080993,0.000000,0.493640,0,0,0.000000
95,0,0,0,0,0.019962,0.013188,0.013538,0.000532,1,0.089913,0.000000,0.493640,0,0,0.000000
96,0,0,0,0,0.018781,0.014603,0.013036,0.000636,1,0.086776,0.000000,0.493640,0,0,0.000000
97,0,0,0,0,0.024071,0.016281,0.012422,0.000756,1,0.071770,0.000000,0.493640,0,0,0.000000
98,0,0,0,0,0.018055,0.006091,0.011686,0.000879,1,0.072550,0.000000,0.493640,0,0,0.000000
99,0,0,0,0,0.019490,0.038916,0.010827,0.001169,1,0.069377,0.000000,0.493640,0,0,0.000000
100,0,0,0,0,0.048554,0.028413,0.009685,0.001734,1,0.043567,0.000000,0.493640,0,0,0.000000
101,0,0,0,0,0.075662,0.006213,0.007993,0.004602,1,0.078166,0.000000,0.493640,0,0,0.000000
102,0,0,0,0,0.080362,0.007568,0.003582,0.000680,1,0.152834,0.000000,0.493640,0,0,0.000000
103,0,0,0,0,0.073471,0.070513,0.003016,0.000344,1,0.224896,0.000000,0.620576,0,0,0.000000
104,0,0,0,0,0.017958,0.077090,0.002759,0.000295,1,0.232604,0.000000,0.620576,0,0,0.000000
105,0,0,0,0,0.072478,0.004379,0.002566,0.000439,1,0.165496,0.000000,0.493640,0,0,0.000000
106,0,0,0,0,0.072025,0.002976,0.002301,0.000882,1,0.104896,0.000000,0.493640,0,0,0.000000
107,0,0,0,0,0.069133,0.025274,0.001859,0.000870,1,0.069804,0.000000,0.493640,0,0,0.000000
108,0,0,0,0,0.044501,0.037619,0.001679,0.000281,1,0.074481,0.000000,0.493640,0,0,0.000000
109,0,0,0,0,0.009455,0.043207,0.001681,0.000302,1,0.072591,0.000000,0.564160,0,0,0.000000
110,0,0,0,0,0.047001,0.057040,0.001730,0.000297,1,0.101898,0.000000,0.493640,0,0,0.000000
111,0,0,0,0,0.026243,0.014999,0.001825,0.000937,1,0.104172,0.000000,0.493640,0,0,0.000000
112,0,0,0,0,0.016426,0.013123,0.002294,0.000308,1,0.113924,0.000000,0.493640,0,0,0.000000
113,0,0,0,0,0.007540,0.007358,0.002488,0.000178,1,0.113676,0.000000,0.564160,0,0,0.000000
114,0,0,0,0,0.010956,0.013871,0.002610,0.000215,1,0.107456,0.000000,0.564160,0,0,0.000000
115,0,0,0,0,0.021310,0.008219,0.002773,0.000473,1,0.088317,0.000000,0.493640,0,0,0.000000
116,0,0,0,0,0.016498,0.005109,0.003154,0.011636,1,0.076985,0.000000,0.493640,0,0,0.000000
117,0,0,0,0,0.012350,0.025905,0.013772,0.000984,1,0.080222,0.000000,0.493640,0,0,0.000000
118,0,0,0,0,0.036282,0.019834,0.014477,0.000706,1,0.059436,0.000000,0.493640,0,0,0.000000
119,0,0,0,0,0.017299,0.043267,0.014849,0.000635,1,0.057994,0.000000,0.493640,0,0,0.000000
120,0,0,0,0,0.059509,0.017275,0.015046,0.000568,1,0.030745,0.000000,0.493640,0,0,0.000000
121,0,0,0,0,0.076168,0.009045,0.015043,0.000748,1,0.062932,0.000000,0.493640,0,0,0.000000
122,0,0,0,0,0.084871,0.022423,0.014687,0.012869,1,0.129510,0.000000,0.200000,0,0,0.000000
123,0,0,0,1,0.104746,0.108333,0.006315,0.000382,1,0.232848,0.000000,0.493640,0,0,0.000000
124,0,0,0,0,0.008379,0.004448,0.006375,0.000259,1,0.228957,0.000000,0.564160,0,0,0.000000
125,0,0,0,1,0.010016,0.116954,0.006432,0.000348,1,0.225410,0.000000,0.620576,0,0,0.000000
126,0,0,0,0,0.120905,0.062542,0.006533,0.016707,1,0.105636,0.000000,0.550056,0,0,0.000000
127,0,0,0,0,0.061888,0.060518,0.018325,0.000296,1,0.066441,0.000000,0.493640,0,0,0.000000
128,0,0,0,0,0.007874,0.066713,0.018566,0.000181,1,0.082499,0.000000,0.564160,0,0,0.000000
129,0,0,0,0,0.068196,0.041453,0.018692,0.000145,1,0.050281,0.000000,0.493640,0,0,0.000000
130,0,0,0,0,0.027263,0.087988,0.018758,0.000681,1,0.049592,0.000000,0.493640,0,0,0.000000
131,0,0,0,0,0.114305,0.060984,0.018733,0.000713,1,0.094389,0.000000,0.550056,0,0,0.000000
132,0,0,0,0,0.053793,0.028224,0.018271,0.016888,1,0.125811,0.000000,0.493640,0,0,0.000000
133,0,0,0,0,0.026110,0.026023,0.006264,0.000308,1,0.149094,0.000000,0.493640,0,0,0.000000
134,0,0,0,0,0.008528,0.006441,0.006145,0.000344,1,0.147473,0.000000,0.564160,0,0,0.000000
135,0,0,0,0,0.012694,0.011958,0.006052,0.000358,1,0.147648,0.000000,0.493640,0,0,0.000000
136,0,0,0,0,0.016480,0.019074,0.005982,0.011081,1,0.136747,0.000000,0.493640,0,0,0.000000
137,0,0,0,0,0.031970,0.030601,0.013075,0.000974,1,0.118369,0.000000,0.493640,0,0,0.000000
138,0,0,0,0,0.062202,0.063104,0.013571,0.000267,1,0.072294,0.000000,0.493640,0,0,0.000000
139,0,0,0,0,0.007309,0.049972,0.013595,0.000256,1,0.085571,0.000000,0.564160,0,0,0.000000
140,0,0,0,0,0.049509,0.024677,0.013558,0.000243,1,0.051534,0.000000,0.493640,0,0,0.000000
141,0,0,0,0,0.073956,0.014348,0.013453,0.001360,1,0.025091,0.000000,0.493640,0,0,0.000000
142,0,0,0,0,0.088051,0.084865,0.012601,0.000484,1,0.091859,0.000000,0.493640,0,0,0.000000
143,0,0,0,0,0.008150,0.083051,0.012181,0.000867,1,0.085043,0.000000,0.564160,0,0,0.000000
144,0,0,0,0,0.086282,0.007417,0.011334,0.000439,1,0.158403,0.000000,0.493640,0,0,0.000000
145,0,0,0,0,0.093326,0.039123,0.010913,0.010031,1,0.240258,0.000000,0.620576,0,0,0.000000
146,0,0,0,1,0.054439,0.139967,0.002623,0.000826,1,0.293814,0.000000,0.620576,0,0,0.000000
147,0,0,0,0,0.085668,0.022078,0.002396,0.011436,1,0.208880,0.000000,0.493640,0,0,0.000000
148,0,0,0,1,0.107510,0.104756,0.011878,0.000352,1,0.115178,0.000000,0.493640,0,0,0.000000
149,0,0,0,0,0.005285,0.094128,0.012098,0.000270,1,0.122425,0.000000,0.564160,0,0,0.000000
150,0,0,0,0,0.096865,0.021196,0.012227,0.000213,1,0.044092,0.000000,0.493640,0,0,0.000000
151,0,0,0,0,0.076429,0.015456,0.012267,0.000653,1,0.040258,0.000000,0.493640,0,0,0.000000
152,0,0,0,0,0.062281,0.008252,0.012075,0.001251,1,0.084262,0.000000,0.493640,0,0,0.000000
153,0,0,0,0,0.054171,0.052091,0.013191,0.000585,1,0.123710,0.000000,0.493640,0,0,0.000000
154,0,0,0,0,0.004372,0.031326,0.012656,0.000215,1,0.112986,0.000000,0.564160,0,0,0.000000
155,0,0,0,0,0.033725,0.011864,0.012589,0.005214,1,0.133368,0.000000,0.493640,0,0,0.000000
156,0,0,0,0,0.022250,0.017661,0.007566,0.006635,1,0.147506,0.000000,0.493640,0,0,0.000000
157,0,0,0,0,0.006036,0.004481,0.002615,0.000260,1,0.150895,0.000000,0.564160,0,0,0.000000
158,0,0,0,0,0.003998,0.016802,0.002688,0.000247,1,0.150252,0.000000,0.564160,0,0,0.000000
159,0,0,0,0,0.017850,0.016285,0.002824,0.000503,1,0.133681,0.000000,0.493640,0,0,0.000000
160,0,0,0,0,0.033817,0.037371,0.003174,0.003846,1,0.102316,0.000000,0.493640,0,0,0.000000
161,0,0,0,0,0.069417,0.005309,0.006172,0.002374,1,0.040410,0.000000,0.493640,0,0,0.000000
162,0,0,0,0,0.064228,0.011403,0.008438,0.002350,1,0.035020,0.000000,0.493640,0,0,0.000000
163,0,0,0,0,0.070781,0.064286,0.010639,0.000332,1,0.098218,0.000000,0.493640,0,0,0.000000
164,0,0,0,0,0.008421,0.087119,0.010950,0.000361,1,0.101678,0.000000,0.564160,0,0,0.000000
165,0,0,0,1,0.093997,0.224573,0.011274,0.000540,1,0.188989,0.000000,0.493640,0,0,0.000000
166,0,0,0,0,0.130703,0.097602,0.011745,0.004811,1,0.070793,0.000000,0.550056,0,0,0.000000
167,0,0,0,1,0.047002,0.154795,0.016170,0.006111,1,0.040297,0.000000,0.493640,0,0,0.000000
168,0,0,0,1,0.123682,0.128305,0.020400,0.001237,1,0.126261,0.000000,0.550056,0,0,0.000000
169,0,0,0,0,0.029351,0.066681,0.020853,0.004510,1,0.119402,0.000000,0.493640,0,0,0.000000
170,0,0,0,0,0.079682,0.008511,0.021604,0.001226,1,0.053272,0.000000,0.493640,0,0,0.000000
171,0,0,0,0,0.073277,0.017737,0.021882,0.011820,1,0.020917,0.000000,0.493640,0,0,0.000000
172,0,0,0,0,0.058377,0.043521,0.027580,0.001704,1,0.046006,0.000000,0.493640,0,0,0.000000
173,0,0,0,0,0.029181,0.019890,0.028454,0.002597,1,0.042565,0.000000,0.493640,0,0,0.000000
174,0,0,0,0,0.039135,0.010810,0.029957,0.001894,1,0.055900,0.000000,0.493640,0,0,0.000000
175,0,0,0,0,0.032542,0.022741,0.030963,0.030236,1,0.066081,0.000000,0.493640,0,0,0.000000
176,0,0,0,0,0.034414,0.016263,0.057541,0.000604,1,0.105564,0.000000,0.493640,0,0,0.000000
177,0,0,0,1,0.028224,0.134710,0.057851,0.001957,1,0.154166,0.000000,0.620576,0,0,0.000000
178,0,0,0,1,0.128207,0.122214,0.055896,0.000290,1,0.088864,0.000000,0.550056,0,0,0.000000
179,0,0,0,1,0.007688,0.117989,0.055994,0.000536,1,0.112360,0.000000,0.564160,0,0,0.000000
180,0,0,0,0,0.124291,0.012652,0.056150,0.000384,1,0.044234,0.000000,0.550056,0,0,0.000000
181,0,0,0,0,0.113745,0.032268,0.056212,0.013612,1,0.033355,0.000000,0.550056,0,0,0.000000
182,0,0,0,0,0.086419,0.014177,0.053789,0.001379,1,0.064437,0.000000,0.493640,0,0,0.000000
183,0,0,0,0,0.072525,0.066930,0.053373,0.000258,1,0.083378,0.000000,0.493640,0,0,0.000000
184,0,0,0,0,0.006222,0.057651,0.053226,0.000254,1,0.036426,0.000000,0.564160,0,0,0.000000
185,0,0,0,0,0.063313,0.019374,0.053043,0.000252,1,0.046332,0.000000,0.493640,0,0,0.000000
186,0,0,0,0,0.043953,0.020472,0.052837,0.051919,1,0.037599,0.000000,0.493640,0,0,0.000000
187,0,0,0,0,0.023878,0.023845,0.001200,0.000329,1,0.060242,0.000000,0.493640,0,0,0.000000
188,0,0,0,0,0.000697,0.013891,0.000896,0.000315,1,0.059566,0.000000,0.564160,0,0,0.000000
189,0,0,0,0,0.014022,0.009030,0.000639,0.000146,1,0.072981,0.000000,0.493640,0,0,0.000000
190,0,0,0,0,0.005740,0.028756,0.000541,0.000293,1,0.077680,0.000000,0.564160,0,0,0.000000
191,0,0,0,0,0.024917,0.024188,0.000460,0.000286,1,0.055663,0.000000,0.493640,0,0,0.000000
192,0,0,0,0,0.041896,0.009326,0.000553,0.030104,1,0.014343,0.000000,0.493640,0,0,0.000000
193,0,0,0,0,0.051201,0.048958,0.030486,0.000246,1,0.007054,0.000000,0.493640,0,0,0.000000
194,0,0,0,0,0.002673,0.002663,0.030724,0.000121,1,0.021840,0.000000,0.564160,0,0,0.000000
195,0,0,0,0,0.001574,0.068600,0.030841,0.000139,1,0.051404,0.000000,0.564160,0,0,0.000000
196,0,0,0,0,0.069775,0.007612,0.030977,0.000313,1,0.013038,0.000000,0.493640,0,0,0.000000
197,0,0,0,0,0.075570,0.016556,0.031284,0.060202,1,0.031656,0.000000,0.493640,0,0,0.000000
198,1,0,0,0,0.092125,0.081851,0.091484,0.000194,1,0.032249,0.000000,0.493640,0,0,0.000000
199,1,0,0,0,0.011056,0.094854,0.091668,0.000201,1,0.049107,0.000000,0.564160,0,0,0.000000
200,1,0,0,0,0.105345,0.022790,0.091854,0.000274,1,0.036187,0.000000,0.493640,0,0,0.000000
201,1,0,0,0,0.127943,0.024746,0.092100,0.015894,1,0.014243,0.000000,0.550056,0,0,0.000000
202,1,0,0,1,0.150042,0.143774,0.107970,0.000164,1,0.043778,0.000000,0.550056,0,0,0.000000
203,1,0,0,1,0.006290,0.154932,0.108060,0.000180,1,0.061003,0.000000,0.564160,0,0,0.000000
204,1,0,0,0,0.161166,0.032043,0.108110,0.000204,1,0.019498,0.000000,0.550056,0,0,0.000000
205,1,0,0,0,0.190897,0.019497,0.108111,0.006601,1,0.076901,0.000000,0.550056,0,0,0.000000
206,1,0,0,1,0.174154,0.218800,0.107141,0.099522,1,0.145010,0.000000,0.606472,0,0,0.000000
207,0,0,0,0,0.045703,0.018740,0.011743,0.001865,1,0.093901,0.000000,0.493640,0,0,0.000000
208,0,0,0,0,0.064249,0.059289,0.010875,0.000202,1,0.028548,0.000000,0.493640,0,0,0.000000
209,0,0,0,0,0.005551,0.041172,0.010822,0.000184,1,0.026327,0.000000,0.564160,0,0,0.000000
210,0,0,0,0,0.046431,0.012474,0.010793,0.000107,1,0.038697,0.000000,0.493640,0,0,0.000000
211,0,0,0,0,0.034680,0.030134,0.010791,0.000216,1,0.072141,0.000000,0.493640,0,0,0.000000
212,0,0,0,0,0.014836,0.015111,0.010781,0.000187,1,0.077437,0.000000,0.493640,0,0,0.000000
213,0,0,0,0,0.016312,0.015401,0.010774,0.000128,1,0.068972,0.000000,0.493640,0,0,0.000000
214,0,0,0,0,0.000924,0.027681,0.010753,0.000121,1,0.073965,0.000000,0.564160,0,0,0.000000
215,0,0,0,0,0.028605,0.028416,0.010735,0.000127,1,0.052728,0.000000,0.493640,0,0,0.000000
216,0,0,0,0,0.056941,0.011251,0.010710,0.000555,1,0.004398,0.000000,0.493640,0,0,0.000000
217,0,0,0,0,0.058603,0.056575,0.010499,0.000224,1,0.049789,0.000000,0.493640,0,0,0.000000
218,0,0,0,0,0.002793,0.009901,0.010391,0.000153,1,0.047549,0.000000,0.564160,0,0,0.000000
219,0,0,0,0,0.012490,0.029132,0.010312,0.000134,1,0.054385,0.000000,0.620576,0,0,0.000000
220,0,0,0,0,0.022360,0.004178,0.010241,0.000327,1,0.032403,0.000000,0.493640,0,0,0.000000
221,0,0,0,0,0.020512,0.016015,0.010055,0.000703,1,0.014924,0.000000,0.493640,0,0,0.000000
222,0,0,0,0,0.012128,0.022659,0.009664,0.000759,1,0.014571,0.000000,0.493640,0,0,0.000000
223,0,0,0,0,0.021242,0.024849,0.009210,0.000248,1,0.033028,0.000000,0.493640,0,0,0.000000
224,0,0,0,0,0.011681,0.014778,0.009029,0.000235,1,0.030002,0.000000,0.564160,0,0,0.000000
225,0,0,0,0,0.012426,0.026829,0.008843,0.000161,1,0.040373,0.000000,0.493640,0,0,0.000000
226,0,0,0,0,0.017278,0.008701,0.008706,0.000418,1,0.024280,0.000000,0.664927,0,0,0.000000
227,0,0,0,0,0.025710,0.014602,0.008319,0.000512,1,0.003855,0.000000,0.493640,0,0,0.000000
228,0,0,0,0,0.013142,0.008891,0.007822,0.000331,1,0.008642,0.000000,0.493640,0,0,0.000000
229,0,0,0,0,0.004682,0.009532,0.007497,0.000225,1,0.008045,0.000000,0.564160,0,0,0.000000
230,0,0,0,0,0.011138,0.006734,0.007276,0.000159,1,0.004179,0.000000,0.620576,0,0,0.000000
231,0,0,0,0,0.007811,0.005729,0.007119,0.000420,1,0.004903,0.000000,0.655396,0,0,0.000000
232,0,0,0,0,0.012362,0.006108,0.006700,0.000255,1,0.010346,0.000000,0.493640,0,0,0.000000
233,0,0,0,0,0.006685,0.004553,0.006446,0.000250,1,0.010584,0.000000,0.564160,0,0,0.000000
234,0,0,0,0,0.011238,0.001944,0.006197,0.000160,1,0.015558,0.000000,0.659771,0,0,0.000000
235,0,0,0,0,0.010018,0.001889,0.006036,0.000230,1,0.019628,0.000000,0.644083,0,0,0.000000
236,0,0,0,0,0.008876,0.001701,0.005806,0.000207,1,0.022630,0.000000,0.624546,0,0,0.000000
237,0,0,0,0,0.007399,0.003236,0.005599,0.000179,1,0.024489,0.000000,0.676631,0,0,0.000000
238,0,0,0,0,0.006871,0.003508,0.005420,0.000147,1,0.025186,0.000000,0.699444,0,0,0.000000
239,0,0,0,0,0.003442,0.005227,0.005273,0.000113,1,0.022839,0.000000,0.693862,0,0,0.000000
240,0,0,0,0,0.008666,0.001346,0.005160,0.000077,1,0.025639,0.000000,0.668603,0,0,0.000000
241,0,0,0,0,0.007402,0.002584,0.005083,0.000040,1,0.027872,0.000000,0.658756,0,0,0.000000
242,0,0,0,0,0.008028,0.000000,0.005043,0.000000,1,0.030923,0.000000,0.200000,0,0,0.000000
