frame,raw_render_area_px,visible_object_area_px,raw_overlap_px,raw_overlap_precision,final_changed_area_px,final_overlap_px,final_overlap_precision,clip_to_visible_object,respect_human_occlusion,used_visible_line_fallback
1,1737,194908,1465,0.843408,111,111,1.000000,1,1,0
2,1760,198076,1335,0.758523,109,109,1.000000,1,1,0
3,1763,200504,1467,0.832104,63,63,1.000000,1,1,0
4,1735,198618,1388,0.800000,41,41,1.000000,1,1,0
5,1749,197943,1291,0.738136,38,38,1.000000,1,1,0
6,1773,195956,1112,0.627186,41,41,1.000000,1,1,0
7,1773,198727,1225,0.690919,66,66,1.000000,1,1,0
8,1753,192896,1244,0.709641,75,75,1.000000,1,1,0
9,1731,196159,1209,0.698440,91,91,1.000000,1,1,0
10,1772,193866,1344,0.758465,102,102,1.000000,1,1,0
11,1727,194628,1394,0.807180,118,118,1.000000,1,1,0
12,1746,193823,1448,0.829324,69,69,1.000000,1,1,0
13,1728,194322,1473,0.852431,72,72,1.000000,1,1,0
14,1754,193839,1557,0.887685,37,37,1.000000,1,1,0
15,1716,195035,1493,0.870047,82,82,1.000000,1,1,0
16,1736,191232,1430,0.823733,103,103,1.000000,1,1,0
17,1737,193331,1100,0.633276,140,140,1.000000,1,1,0
18,1711,182779,669,0.390999,147,147,1.000000,1,1,0
19,1795,182940,740,0.412256,39,39,1.000000,1,1,0
20,1785,179652,928,0.519888,258,258,1.000000,1,1,0
21,1759,176889,1071,0.608869,638,638,1.000000,1,1,0
22,1785,176370,1040,0.582633,480,480,1.000000,1,1,0
23,1782,180397,1143,0.641414,487,487,1.000000,1,1,0
24,1748,176645,771,0.441076,336,336,1.000000,1,1,0
25,1795,176875,1037,0.577716,195,195,1.000000,1,1,0
26,1767,180361,1258,0.711941,114,114,1.000000,1,1,0
27,1792,182531,958,0.534598,118,118,1.000000,1,1,0
28,1810,188674,1042,0.575691,13,13,1.000000,1,1,0
29,1762,191467,1039,0.589671,0,0,,1,1,0
30,1795,194704,1436,0.800000,0,0,,1,1,0
31,1781,192187,1618,0.908478,0,0,,1,1,0
32,1775,198940,1673,0.942535,0,0,,1,1,0
33,1750,194402,1653,0.944571,0,0,,1,1,0
34,1785,191174,1589,0.890196,0,0,,1,1,0
35,1801,190540,1698,0.942810,0,0,,1,1,0
