frame,time,stage_label,r_center_u,r_center_v,r_depth,r_support,r_contact,r_smooth_xy,r_smooth_z,r_reg,E_visual,E_depth,E_support,E_contact,E_smooth,E_reg,E_total,contact_active,audio_contact_frame
72,2.366667,stage4_anchor_depth_final,0.000000000,0.000000000,0.130341667,,,0.008766877,-0.005041439,0.017669570,0.000000000,0.016988950,0.000000000,0.000000000,0.000102274,0.000312214,0.017403438,0,0
73,2.400000,stage4_anchor_depth_final,0.000000000,0.000000000,0.100748333,,,0.014183332,-0.005033389,0.013646405,0.000000000,0.010150227,0.000000000,0.000000000,0.000226502,0.000186224,0.010562953,0,0
74,2.433333,stage4_anchor_depth_final,0.000000000,0.000000000,0.042560000,,,0.001442588,-0.005283829,0.005764380,0.000000000,0.001811354,0.000000000,0.000000000,0.000030000,0.000033228,0.001874582,0,0
75,2.466667,stage4_anchor_depth_final,0.000000000,0.000000000,-0.081375000,,,0.014502585,-0.005176050,0.011012931,0.000000000,0.006621891,0.000000000,0.000000000,0.000237116,0.000121285,0.006980292,0,0
76,2.500000,stage4_anchor_depth_final,0.000000000,0.000000000,-0.228953333,,,0.019324400,-0.005178286,0.030957041,0.000000000,0.052419629,0.000000000,0.000000000,0.000400247,0.000958338,0.053778214,0,0
77,2.533333,stage4_anchor_depth_final,0.000000000,0.000000000,-0.255075000,,,0.024964229,-0.005159503,0.034454630,0.000000000,0.065063256,0.000000000,0.000000000,0.000649833,0.001187122,0.066900210,0,0
78,2.566667,stage4_anchor_depth_final,0.000000000,0.000000000,-0.316543333,,,0.025366974,-0.005143851,0.042717723,0.000000000,0.100199682,0.000000000,0.000000000,0.000669943,0.001824804,0.102694428,0,0
79,2.600000,stage4_anchor_depth_final,0.000000000,0.000000000,-0.402091667,,,0.001509307,-0.005336600,0.054260147,0.000000000,0.161677708,0.000000000,0.000000000,0.000030757,0.002944164,0.164652629,0,0
80,2.633333,stage4_anchor_depth_final,0.000000000,0.000000000,-0.447181667,,,0.029577950,-0.005128198,0.060303030,0.000000000,0.199971443,0.000000000,0.000000000,0.000901154,0.003636455,0.204509052,0,0
81,2.666667,stage4_anchor_depth_final,0.000000000,0.000000000,-0.626876667,,,0.030991322,-0.005059775,0.084502611,0.000000000,0.392974355,0.000000000,0.000000000,0.000986063,0.007140691,0.401101110,0,0
82,2.700000,stage4_anchor_depth_final,0.000000000,0.000000000,-1.180493333,,,0.037001312,-0.004913089,0.159099029,0.000000000,1.393564510,0.000000000,0.000000000,0.001393235,0.025312501,1.420270247,0,0
83,2.733333,stage4_anchor_depth_final,0.000000000,0.000000000,-1.298486667,,,0.001793115,-0.004820068,0.175000549,0.000000000,1.686067624,0.000000000,0.000000000,0.000026448,0.030625192,1.716719264,0,0
84,2.766667,stage4_anchor_depth_final,0.000000000,0.000000000,-1.172178333,,,0.040048248,-0.004741806,0.158020102,0.000000000,1.374002045,0.000000000,0.000000000,0.001626347,0.024970352,1.400598745,0,0
85,2.800000,stage4_anchor_depth_final,0.000000000,0.000000000,-2.306655000,,,0.044192655,-0.004631791,0.311230026,0.000000000,5.320657289,0.000000000,0.000000000,0.001974444,0.096864129,5.419495863,0,0
86,2.833333,stage4_anchor_depth_final,0.000000000,0.000000000,-3.430123333,,0.087928011,0.047103413,-0.004562473,0.463575486,0.000000000,11.765746082,0.000000000,0.007731335,0.002239548,0.214902231,11.990619196,1,0
87,2.866667,stage4_anchor_depth_final,0.000000000,0.000000000,-5.003890000,,0.000000000,0.022125797,-0.004532957,0.676959584,0.000000000,25.038915132,0.000000000,0.000000000,0.000510099,0.458274278,25.497699509,1,0
88,2.900000,stage4_anchor_depth_final,0.000000000,0.000000000,-5.263740000,,,0.026447173,-0.008186692,0.711285939,0.000000000,27.706958788,0.000000000,0.000000000,0.000766475,0.505927687,28.213652950,0,0
89,2.933333,stage4_anchor_depth_final,0.000000000,0.000000000,-5.114691667,,,0.002038344,-0.008188928,0.691095170,0.000000000,26.160070845,0.000000000,0.000000000,0.000071213,0.477612534,26.637754592,0,0
90,2.966667,stage4_anchor_depth_final,0.000000000,0.000000000,-5.275000000,,,0.017851535,-0.008026142,0.712369582,0.000000000,27.825625000,0.000000000,0.000000000,0.000383096,0.507470421,28.333478517,0,0
91,3.000000,stage4_anchor_depth_final,0.000000000,0.000000000,-5.794058333,,,0.020274886,-0.007968452,0.782087486,0.000000000,33.571111970,0.000000000,0.000000000,0.000474567,0.611660836,34.183247374,0,0
92,3.033333,stage4_anchor_depth_final,0.000000000,0.000000000,-4.760376667,,,0.014972194,-0.007948327,0.642315394,0.000000000,22.661186009,0.000000000,0.000000000,0.000287342,0.412569066,23.074042417,0,0
93,3.066667,stage4_anchor_depth_final,0.000000000,0.000000000,-3.510400000,,,0.008866410,-0.007976502,0.473599499,0.000000000,12.322908160,0.000000000,0.000000000,0.000142238,0.224296485,12.547346883,0,0
94,3.100000,stage4_anchor_depth_final,0.000000000,0.000000000,-1.926483333,,,0.000857381,-0.007999757,0.259908192,0.000000000,3.711338034,0.000000000,0.000000000,0.000064731,0.067552268,3.778955033,0,0
95,3.133333,stage4_anchor_depth_final,0.000000000,0.000000000,-1.529900000,,,0.002518218,-0.007990365,0.206400324,0.000000000,2.340594010,0.000000000,0.000000000,0.000070187,0.042601094,2.383265291,0,0
96,3.166667,stage4_anchor_depth_final,0.000000000,0.000000000,-1.205336667,,,0.001637431,-0.007990365,0.162609265,0.000000000,1.452836480,0.000000000,0.000000000,0.000066527,0.026441773,1.479344780,0,0
97,3.200000,stage4_anchor_depth_final,0.000000000,0.000000000,-1.191261667,,,0.004540272,-0.008021670,0.160738517,0.000000000,1.419104358,0.000000000,0.000000000,0.000084961,0.025836871,1.445026191,0,0
98,3.233333,stage4_anchor_depth_final,0.000000000,0.000000000,-1.320040000,,,0.000794502,-0.007976054,0.178113312,0.000000000,1.742505602,0.000000000,0.000000000,0.000064249,0.031724352,1.774294202,0,0
99,3.266667,stage4_anchor_depth_final,0.000000000,0.000000000,-1.627793333,,,0.002234660,-0.007968005,0.219637578,0.000000000,2.649711136,0.000000000,0.000000000,0.000068483,0.048240665,2.698020284,0,0
100,3.300000,stage4_anchor_depth_final,0.000000000,0.000000000,-1.484868333,,,0.012762723,-0.008017198,0.200417439,0.000000000,2.204833967,0.000000000,0.000000000,0.000227163,0.040167150,2.245228280,0,0
101,3.333333,stage4_anchor_depth_final,0.000000000,0.000000000,-1.226445000,,,0.020789389,-0.008028826,0.165636005,0.000000000,1.504167338,0.000000000,0.000000000,0.000496661,0.027435286,1.532099285,0,0
102,3.366667,stage4_anchor_depth_final,0.000000000,0.000000000,-1.360068333,,,0.022157770,-0.008012279,0.183841584,0.000000000,1.849785871,0.000000000,0.000000000,0.000555163,0.033797728,1.884138763,0,0
103,3.400000,stage4_anchor_depth_final,0.000000000,0.000000000,-1.386161667,,0.003597931,0.020154335,-0.008006018,0.187553334,0.000000000,1.921444166,0.000000000,0.000012945,0.000470294,0.035176253,1.957103658,1,0
104,3.433333,stage4_anchor_depth_final,0.000000000,0.000000000,-1.418750000,,0.000000000,0.000425116,-0.008002887,0.191970329,0.000000000,2.012851563,0.000000000,0.000000000,0.000064227,0.036852607,2.049768397,1,0
105,3.466667,stage4_anchor_depth_final,0.000000000,0.000000000,-1.184465000,,,0.020408627,0.003056705,0.160127065,0.000000000,1.402957336,0.000000000,0.000000000,0.000425856,0.025640677,1.429023869,0,0
106,3.500000,stage4_anchor_depth_final,0.000000000,0.000000000,-1.026205000,,,0.020279685,0.003059835,0.138639709,0.000000000,1.053096702,0.000000000,0.000000000,0.000420628,0.019220969,1.072738299,0,0
107,3.533333,stage4_anchor_depth_final,0.000000000,0.000000000,-1.353681667,,,0.019455880,0.003091588,0.182787250,0.000000000,1.832454055,0.000000000,0.000000000,0.000388089,0.033411179,1.866253322,0,0
108,3.566667,stage4_anchor_depth_final,0.000000000,0.000000000,-1.399083333,,,0.012435455,0.003075935,0.188880161,0.000000000,1.957434174,0.000000000,0.000000000,0.000164102,0.035675715,1.993273991,0,0
109,3.600000,stage4_anchor_depth_final,0.000000000,0.000000000,-0.999448333,,,0.001845847,0.003059388,0.134926813,0.000000000,0.998896971,0.000000000,0.000000000,0.000012767,0.018205245,1.017114983,0,0
110,3.633333,stage4_anchor_depth_final,0.000000000,0.000000000,-0.584793333,,,0.013137063,0.003220385,0.078894167,0.000000000,0.341983243,0.000000000,0.000000000,0.000182953,0.006224290,0.348390486,0,0
111,3.666667,stage4_anchor_depth_final,0.000000000,0.000000000,0.024861667,,,0.007161940,0.003083091,0.003355141,0.000000000,0.000618102,0.000000000,0.000000000,0.000060799,0.000011257,0.000690158,0,0
112,3.700000,stage4_anchor_depth_final,0.000000000,0.000000000,0.499465000,,,0.004198485,0.003145700,0.067408956,0.000000000,0.249465286,0.000000000,0.000000000,0.000027523,0.004543967,0.254036776,0,0
113,3.733333,stage4_anchor_depth_final,0.000000000,0.000000000,0.754326667,,,0.000753160,0.003154645,0.101808658,0.000000000,0.569008720,0.000000000,0.000000000,0.000010519,0.010365003,0.579384242,0,0
114,3.766667,stage4_anchor_depth_final,0.000000000,0.000000000,0.776678333,,,0.002381014,0.003135862,0.104837238,0.000000000,0.603229233,0.000000000,0.000000000,0.000015503,0.010990846,0.614235583,0,0
115,3.800000,stage4_anchor_depth_final,0.000000000,0.000000000,0.607858333,,,0.005695334,0.003119315,0.082061273,0.000000000,0.369491753,0.000000000,0.000000000,0.000042167,0.006734053,0.376267973,0,0
116,3.833333,stage4_anchor_depth_final,0.000000000,0.000000000,0.382583333,,,0.004233765,0.003102768,0.051658709,0.000000000,0.146370007,0.000000000,0.000000000,0.000027552,0.002668622,0.149066181,0,0
117,3.866667,stage4_anchor_depth_final,0.000000000,0.000000000,-0.208405000,,,0.002890402,0.003101426,0.028143096,0.000000000,0.043432644,0.000000000,0.000000000,0.000017973,0.000792034,0.044242651,0,0
118,3.900000,stage4_anchor_depth_final,0.000000000,0.000000000,-0.331828333,,,0.010079618,0.003046419,0.044822813,0.000000000,0.110110043,0.000000000,0.000000000,0.000110879,0.002009085,0.112230007,0,0
119,3.933333,stage4_anchor_depth_final,0.000000000,0.000000000,-0.714768333,,,0.004492498,0.003064755,0.096563806,0.000000000,0.510893770,0.000000000,0.000000000,0.000029575,0.009324569,0.520247914,0,0
120,3.966667,stage4_anchor_depth_final,0.000000000,0.000000000,-0.685491667,,,0.016728057,0.002947138,0.092670227,0.000000000,0.469898825,0.000000000,0.000000000,0.000288514,0.008587771,0.478775109,0,0
121,4.000000,stage4_anchor_depth_final,0.000000000,0.000000000,-0.604576667,,,0.021464531,0.002914044,0.081806021,0.000000000,0.365512946,0.000000000,0.000000000,0.000469218,0.006692225,0.372674389,0,0
122,4.033333,stage4_anchor_depth_final,0.000000000,0.000000000,-0.253278333,,,0.023934717,0.002905547,0.034310753,0.000000000,0.064149914,0.000000000,0.000000000,0.000581313,0.001177228,0.065908455,0,0
123,4.066667,stage4_anchor_depth_final,0.000000000,0.000000000,-0.137228333,,,0.029571861,0.002846515,0.018624280,0.000000000,0.018831615,0.000000000,0.000000000,0.000882598,0.000346864,0.020061077,0,0
124,4.100000,stage4_anchor_depth_final,0.000000000,0.000000000,-4.897276667,,,0.001108043,0.003312511,0.664590484,0.000000000,23.983318750,0.000000000,0.000000000,0.000012200,0.441680511,24.425011461,0,0
125,4.133333,stage4_anchor_depth_final,0.000000000,0.000000000,-10.117483333,,,0.001946432,0.003254821,1.372972281,0.000000000,102.363469000,0.000000000,0.000000000,0.000014382,1.885052884,104.248536267,1,0
126,4.166667,stage4_anchor_depth_final,0.000000000,0.000000000,-9.942711667,,,0.034137593,0.003190422,1.346285458,0.000000000,98.857515286,0.000000000,0.000000000,0.001175554,1.812484534,100.671175374,0,0
127,4.200000,stage4_anchor_depth_final,0.000000000,0.000000000,-10.196138333,,,0.017391971,0.003135415,1.379554993,0.000000000,103.961236912,0.000000000,0.000000000,0.000312311,1.903171978,105.864721202,0,0
128,4.233333,stage4_anchor_depth_final,0.000000000,0.000000000,-10.142353333,,,0.001220757,0.002945349,1.372336550,0.000000000,102.867331138,0.000000000,0.000000000,0.000010165,1.883307607,104.750648911,0,0
129,4.266667,stage4_anchor_depth_final,0.000000000,0.000000000,-10.248755000,,,0.019187231,0.003125576,1.385797527,0.000000000,105.036979050,0.000000000,0.000000000,0.000377919,1.920434787,106.957791756,0,0
