frame,raw_render_area_px,visible_object_area_px,raw_overlap_px,raw_overlap_precision,final_changed_area_px,final_overlap_px,final_overlap_precision,clip_to_visible_object,respect_human_occlusion,used_visible_line_fallback
1,1052,,,,10090,,,0,0,0
2,1055,,,,10077,,,0,0,0
3,1068,,,,10110,,,0,0,0
4,1069,,,,10528,,,0,0,0
5,1100,,,,10480,,,0,0,0
6,1065,,,,10498,,,0,0,0
7,1085,,,,10400,,,0,0,0
8,1084,,,,10272,,,0,0,0
9,1076,,,,10089,,,0,0,0
10,1066,,,,9811,,,0,0,0
11,1078,,,,9667,,,0,0,0
12,1087,,,,9878,,,0,0,0
13,1057,,,,9841,,,0,0,0
14,1059,,,,9839,,,0,0,0
15,1054,,,,9993,,,0,0,0
16,758,,,,9933,,,0,0,0
17,595,,,,9681,,,0,0,0
18,227,,,,8950,,,0,0,0
19,74,,,,8697,,,0,0,0
20,5,,,,8510,,,0,0,0
21,0,,,,8487,,,0,0,0
22,0,,,,8471,,,0,0,0
23,0,,,,8439,,,0,0,0
24,54,,,,8515,,,0,0,0
25,168,,,,8736,,,0,0,0
26,339,,,,9095,,,0,0,0
27,704,,,,9736,,,0,0,0
28,865,,,,10080,,,0,0,0
29,1078,,,,10422,,,0,0,0
30,1045,,,,10369,,,0,0,0
31,1069,,,,10362,,,0,0,0
32,1022,,,,9999,,,0,0,0
33,1055,,,,9744,,,0,0,0
34,1056,,,,9857,,,0,0,0
35,1053,,,,10014,,,0,0,0
36,1101,,,,10480,,,0,0,0
37,1113,,,,10685,,,0,0,0
38,1035,,,,10590,,,0,0,0
39,866,,,,10313,,,0,0,0
40,741,,,,10240,,,0,0,0
41,676,,,,10199,,,0,0,0
42,637,,,,10105,,,0,0,0
43,662,,,,10097,,,0,0,0
44,720,,,,10114,,,0,0,0
45,792,,,,10164,,,0,0,0
46,966,,,,10416,,,0,0,0
47,1130,,,,10663,,,0,0,0
48,1121,,,,10605,,,0,0,0
49,1101,,,,10064,,,0,0,0
50,1088,,,,10013,,,0,0,0
51,1094,,,,10099,,,0,0,0
52,1094,,,,10594,,,0,0,0
53,1097,,,,10619,,,0,0,0
54,1073,,,,10560,,,0,0,0
55,1040,,,,10431,,,0,0,0
56,1019,,,,10342,,,0,0,0
57,1016,,,,10298,,,0,0,0
58,1022,,,,10315,,,0,0,0
59,1065,,,,10384,,,0,0,0
60,1078,,,,10470,,,0,0,0
61,1096,,,,10469,,,0,0,0
62,1065,,,,10449,,,0,0,0
63,1092,,,,10364,,,0,0,0
64,1063,,,,10245,,,0,0,0
65,1084,,,,9832,,,0,0,0
66,1059,,,,9884,,,0,0,0
67,1108,,,,10007,,,0,0,0
68,1040,,,,10369,,,0,0,0
69,1071,,,,10592,,,0,0,0
70,1077,,,,10646,,,0,0,0
71,882,,,,10322,,,0,0,0
72,692,,,,10099,,,0,0,0
73,384,,,,9543,,,0,0,0
74,192,,,,9141,,,0,0,0
75,47,,,,8832,,,0,0,0
76,0,,,,8681,,,0,0,0
77,0,,,,8664,,,0,0,0
78,0,,,,8608,,,0,0,0
79,0,,,,8564,,,0,0,0
80,0,,,,8547,,,0,0,0
81,0,,,,8475,,,0,0,0
82,0,,,,8468,,,0,0,0
83,0,,,,8434,,,0,0,0
84,85,,,,8668,,,0,0,0
85,249,,,,8949,,,0,0,0
86,677,,,,9758,,,0,0,0
87,839,,,,9997,,,0,0,0
88,1011,,,,10333,,,0,0,0
89,1082,,,,10462,,,0,0,0
90,1086,,,,10421,,,0,0,0
91,1092,,,,10376,,,0,0,0
92,1068,,,,10268,,,0,0,0
93,1070,,,,9943,,,0,0,0
94,1076,,,,9632,,,0,0,0
95,1066,,,,9711,,,0,0,0
96,1074,,,,9898,,,0,0,0
97,1074,,,,10217,,,0,0,0
98,1080,,,,10325,,,0,0,0
99,1070,,,,10539,,,0,0,0
100,1080,,,,10709,,,0,0,0
101,965,,,,10510,,,0,0,0
102,862,,,,10311,,,0,0,0
103,755,,,,10185,,,0,0,0
104,693,,,,10093,,,0,0,0
105,647,,,,9978,,,0,0,0
106,649,,,,9933,,,0,0,0
107,690,,,,9947,,,0,0,0
108,772,,,,10055,,,0,0,0
109,859,,,,10113,,,0,0,0
110,979,,,,10268,,,0,0,0
111,1099,,,,10527,,,0,0,0
112,1089,,,,10390,,,0,0,0
113,1070,,,,10333,,,0,0,0
114,1088,,,,9909,,,0,0,0
115,1093,,,,9905,,,0,0,0
116,1072,,,,9951,,,0,0,0
117,1066,,,,10433,,,0,0,0
118,1063,,,,10501,,,0,0,0
119,1078,,,,10505,,,0,0,0
120,1059,,,,10515,,,0,0,0
121,1091,,,,10628,,,0,0,0
122,1089,,,,10551,,,0,0,0
123,1030,,,,10460,,,0,0,0
124,1034,,,,10483,,,0,0,0
125,1038,,,,10482,,,0,0,0
126,1126,,,,10576,,,0,0,0
127,1089,,,,10527,,,0,0,0
128,1115,,,,10519,,,0,0,0
129,1086,,,,10465,,,0,0,0
130,1072,,,,9909,,,0,0,0
131,1071,,,,9854,,,0,0,0
132,1061,,,,9943,,,0,0,0
133,1050,,,,10211,,,0,0,0
134,1075,,,,10448,,,0,0,0
135,1075,,,,10511,,,0,0,0
136,962,,,,10353,,,0,0,0
137,829,,,,10135,,,0,0,0
138,679,,,,9997,,,0,0,0
139,586,,,,9906,,,0,0,0
140,593,,,,9908,,,0,0,0
141,601,,,,9908,,,0,0,0
142,619,,,,9947,,,0,0,0
143,625,,,,9957,,,0,0,0
144,646,,,,10005,,,0,0,0
145,649,,,,9836,,,0,0,0
146,775,,,,10213,,,0,0,0
147,907,,,,10383,,,0,0,0
148,1078,,,,10825,,,0,0,0
149,1148,,,,11088,,,0,0,0
150,1122,,,,11078,,,0,0,0
151,1128,,,,11320,,,0,0,0
152,1131,,,,11146,,,0,0,0
153,1145,,,,10956,,,0,0,0
154,1154,,,,11097,,,0,0,0
155,1141,,,,11243,,,0,0,0
156,1123,,,,11136,,,0,0,0
157,995,,,,10818,,,0,0,0
158,769,,,,10316,,,0,0,0
159,592,,,,9880,,,0,0,0
160,436,,,,9554,,,0,0,0
161,394,,,,9543,,,0,0,0
162,365,,,,9587,,,0,0,0
163,426,,,,9383,,,0,0,0
164,569,,,,9516,,,0,0,0
165,785,,,,9912,,,0,0,0
166,953,,,,10532,,,0,0,0
167,1148,,,,10999,,,0,0,0
168,1147,,,,11092,,,0,0,0
169,1163,,,,11131,,,0,0,0
170,1123,,,,11061,,,0,0,0
171,1107,,,,10978,,,0,0,0
172,1127,,,,10883,,,0,0,0
173,1110,,,,10918,,,0,0,0
174,1142,,,,10983,,,0,0,0
175,1137,,,,10972,,,0,0,0
176,1140,,,,10940,,,0,0,0
177,1150,,,,10966,,,0,0,0
178,1123,,,,11033,,,0,0,0
179,1123,,,,11100,,,0,0,0
180,1146,,,,11103,,,0,0,0
181,1118,,,,11141,,,0,0,0
182,1116,,,,11114,,,0,0,0
183,1086,,,,11090,,,0,0,0
184,1068,,,,10547,,,0,0,0
185,1088,,,,10230,,,0,0,0
186,1089,,,,10268,,,0,0,0
187,1097,,,,10301,,,0,0,0
188,1088,,,,10238,,,0,0,0
189,1101,,,,10364,,,0,0,0
190,1102,,,,10416,,,0,0,0
191,1090,,,,10308,,,0,0,0
192,1089,,,,10222,,,0,0,0
193,1064,,,,9941,,,0,0,0
194,1069,,,,9863,,,0,0,0
195,1088,,,,10040,,,0,0,0
196,1075,,,,10102,,,0,0,0
197,1072,,,,10090,,,0,0,0
198,1071,,,,10021,,,0,0,0
199,1070,,,,9942,,,0,0,0
200,1058,,,,9981,,,0,0,0
201,1071,,,,10035,,,0,0,0
202,1086,,,,10052,,,0,0,0
203,1087,,,,10107,,,0,0,0
204,1073,,,,10193,,,0,0,0
205,1096,,,,10419,,,0,0,0
206,1084,,,,10488,,,0,0,0
207,1095,,,,10661,,,0,0,0
208,1085,,,,10694,,,0,0,0
209,1111,,,,10823,,,0,0,0
210,1091,,,,10817,,,0,0,0
211,1093,,,,10717,,,0,0,0
212,1077,,,,10506,,,0,0,0
213,1088,,,,10177,,,0,0,0
214,1096,,,,10009,,,0,0,0
215,1088,,,,9752,,,0,0,0
216,1073,,,,9557,,,0,0,0
217,1079,,,,9359,,,0,0,0
218,1087,,,,9228,,,0,0,0
219,1073,,,,9209,,,0,0,0
220,1082,,,,9249,,,0,0,0
221,1075,,,,9335,,,0,0,0
222,1075,,,,9340,,,0,0,0
223,1081,,,,9520,,,0,0,0
224,1088,,,,9652,,,0,0,0
225,1095,,,,9831,,,0,0,0
226,1090,,,,9844,,,0,0,0
227,1095,,,,9901,,,0,0,0
228,1085,,,,10160,,,0,0,0
229,1117,,,,10461,,,0,0,0
230,1083,,,,10857,,,0,0,0
231,1071,,,,11030,,,0,0,0
232,1109,,,,11190,,,0,0,0
233,1060,,,,11168,,,0,0,0
234,1117,,,,11284,,,0,0,0
235,1108,,,,11242,,,0,0,0
236,1083,,,,11223,,,0,0,0
237,1101,,,,11231,,,0,0,0
238,1096,,,,11148,,,0,0,0
239,1101,,,,11149,,,0,0,0
240,1090,,,,11022,,,0,0,0
