frame,raw_render_area_px,visible_object_area_px,raw_overlap_px,raw_overlap_precision,final_changed_area_px,final_overlap_px,final_overlap_precision,clip_to_visible_object,respect_human_occlusion,used_visible_line_fallback
1,1864,,,,13110,,,0,0,0
2,1841,,,,13135,,,0,0,0
3,1870,,,,13096,,,0,0,0
4,1841,,,,13151,,,0,0,0
5,1848,,,,13253,,,0,0,0
6,1823,,,,13399,,,0,0,0
7,1854,,,,13460,,,0,0,0
8,1832,,,,13487,,,0,0,0
9,1811,,,,13379,,,0,0,0
10,1817,,,,13403,,,0,0,0
11,1824,,,,13597,,,0,0,0
12,1810,,,,13610,,,0,0,0
13,1829,,,,13494,,,0,0,0
14,1795,,,,13305,,,0,0,0
15,1829,,,,13609,,,0,0,0
16,1846,,,,13759,,,0,0,0
17,1812,,,,13731,,,0,0,0
18,1783,,,,13654,,,0,0,0
19,1838,,,,13796,,,0,0,0
20,1792,,,,14022,,,0,0,0
21,1800,,,,13819,,,0,0,0
22,1787,,,,13815,,,0,0,0
23,1807,,,,13738,,,0,0,0
24,1797,,,,13547,,,0,0,0
25,1771,,,,13028,,,0,0,0
26,1769,,,,12363,,,0,0,0
27,1795,,,,12079,,,0,0,0
28,1816,,,,12394,,,0,0,0
29,1801,,,,12407,,,0,0,0
30,1796,,,,12664,,,0,0,0
31,1777,,,,12804,,,0,0,0
32,1764,,,,12859,,,0,0,0
33,1761,,,,12797,,,0,0,0
34,1812,,,,12615,,,0,0,0
35,1754,,,,12407,,,0,0,0
36,1748,,,,12123,,,0,0,0
37,1737,,,,11992,,,0,0,0
38,1698,,,,12150,,,0,0,0
39,1712,,,,12230,,,0,0,0
40,1687,,,,13283,,,0,0,0
41,1724,,,,13728,,,0,0,0
42,1715,,,,13803,,,0,0,0
43,1692,,,,13675,,,0,0,0
44,1681,,,,13396,,,0,0,0
45,1701,,,,13456,,,0,0,0
46,1710,,,,13607,,,0,0,0
47,1719,,,,13600,,,0,0,0
48,1713,,,,13453,,,0,0,0
49,1740,,,,13324,,,0,0,0
50,1698,,,,13319,,,0,0,0
51,1703,,,,13290,,,0,0,0
52,1697,,,,13099,,,0,0,0
53,1706,,,,13041,,,0,0,0
54,1685,,,,12912,,,0,0,0
55,1700,,,,12995,,,0,0,0
56,1663,,,,12744,,,0,0,0
57,1654,,,,12627,,,0,0,0
58,1665,,,,12727,,,0,0,0
59,1646,,,,12528,,,0,0,0
60,1676,,,,12434,,,0,0,0
61,1682,,,,12592,,,0,0,0
62,1654,,,,12689,,,0,0,0
63,1662,,,,12664,,,0,0,0
64,1662,,,,12698,,,0,0,0
65,1656,,,,13014,,,0,0,0
66,1645,,,,13045,,,0,0,0
67,1640,,,,13015,,,0,0,0
68,1635,,,,12929,,,0,0,0
69,1636,,,,12909,,,0,0,0
70,1645,,,,12799,,,0,0,0
71,1641,,,,12654,,,0,0,0
72,1637,,,,12380,,,0,0,0
73,1609,,,,12021,,,0,0,0
74,1580,,,,11905,,,0,0,0
75,1596,,,,11926,,,0,0,0
76,1633,,,,12902,,,0,0,0
77,1601,,,,13055,,,0,0,0
78,1599,,,,13062,,,0,0,0
79,1595,,,,12829,,,0,0,0
80,1622,,,,13259,,,0,0,0
81,1575,,,,13567,,,0,0,0
82,1582,,,,13050,,,0,0,0
83,1561,,,,13174,,,0,0,0
84,1603,,,,13325,,,0,0,0
85,1583,,,,13268,,,0,0,0
86,1601,,,,13330,,,0,0,0
87,1591,,,,13347,,,0,0,0
88,1612,,,,13358,,,0,0,0
89,1554,,,,13181,,,0,0,0
90,1576,,,,13131,,,0,0,0
91,1596,,,,13189,,,0,0,0
92,1599,,,,13219,,,0,0,0
93,1538,,,,13100,,,0,0,0
94,1556,,,,12931,,,0,0,0
95,1529,,,,12174,,,0,0,0
96,1542,,,,12418,,,0,0,0
97,1550,,,,12361,,,0,0,0
98,1507,,,,12208,,,0,0,0
99,1531,,,,12057,,,0,0,0
100,1524,,,,12041,,,0,0,0
101,1541,,,,12356,,,0,0,0
102,1553,,,,12380,,,0,0,0
103,1570,,,,12385,,,0,0,0
104,1555,,,,12433,,,0,0,0
105,1605,,,,12421,,,0,0,0
106,1569,,,,12339,,,0,0,0
107,1597,,,,12208,,,0,0,0
108,1603,,,,12018,,,0,0,0
109,1632,,,,11772,,,0,0,0
110,1637,,,,11549,,,0,0,0
111,1619,,,,11479,,,0,0,0
