frame,observed_mask,rendered_mask,iou,coverage,render_false_coverage,observed_area_px,rendered_area_px
106,samples_known_object/13_volleyball/results/segmentation/masks/00106_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00106_mask.pgm,0.2333177788147457,1.0,0.7666822211852543,500.0,2143.0
107,samples_known_object/13_volleyball/results/segmentation/masks/00107_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00107_mask.pgm,0.3212228622064688,1.0,0.6787771377935312,725.0,2257.0
108,samples_known_object/13_volleyball/results/segmentation/masks/00108_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00108_mask.pgm,0.5088070456365092,0.9992138364779874,0.49098918702442934,1272.0,2497.0
109,samples_known_object/13_volleyball/results/segmentation/masks/00109_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00109_mask.pgm,0.7093987560469938,0.9693106704438149,0.27430187345351714,2118.0,2829.0
110,samples_known_object/13_volleyball/results/segmentation/masks/00110_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00110_mask.pgm,0.886217008797654,0.9539141414141414,0.0741421568627451,3168.0,3264.0
111,samples_known_object/13_volleyball/results/segmentation/masks/00111_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00111_mask.pgm,0.920671834625323,0.9209097958128716,0.0002805836139169473,3869.0,3564.0
112,samples_known_object/13_volleyball/results/segmentation/masks/00112_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00112_mask.pgm,0.9181256436663234,0.9181256436663234,0.0,3884.0,3566.0
113,samples_known_object/13_volleyball/results/segmentation/masks/00113_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00113_mask.pgm,0.9132548618219037,0.9132548618219037,0.0,3908.0,3569.0
114,samples_known_object/13_volleyball/results/segmentation/masks/00114_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00114_mask.pgm,0.8925972396486825,0.8925972396486825,0.0,3985.0,3557.0
115,samples_known_object/13_volleyball/results/segmentation/masks/00115_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00115_mask.pgm,0.7862453531598513,0.9349542153457531,0.16825842696629215,3167.0,3560.0
116,samples_known_object/13_volleyball/results/segmentation/masks/00116_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00116_mask.pgm,0.8672566371681416,0.9458906112898509,0.08747178329571106,3419.0,3544.0
117,samples_known_object/13_volleyball/results/segmentation/masks/00117_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00117_mask.pgm,0.9228143869782095,0.9271959905038248,0.005094820266062836,3791.0,3533.0
118,samples_known_object/13_volleyball/results/segmentation/masks/00118_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00118_mask.pgm,0.900076472087688,0.900076472087688,0.0,3923.0,3531.0
119,samples_known_object/13_volleyball/results/segmentation/masks/00119_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00119_mask.pgm,0.9020961145194274,0.9020961145194274,0.0,3912.0,3529.0
120,samples_known_object/13_volleyball/results/segmentation/masks/00120_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00120_mask.pgm,0.9023706347183278,0.9023706347183278,0.0,3923.0,3540.0
121,samples_known_object/13_volleyball/results/segmentation/masks/00121_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00121_mask.pgm,0.9101673101673101,0.9101673101673101,0.0,3885.0,3536.0
122,samples_known_object/13_volleyball/results/segmentation/masks/00122_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00122_mask.pgm,0.9239613274105043,0.9242028227914271,0.0002827254735651682,3826.0,3537.0
123,samples_known_object/13_volleyball/results/segmentation/masks/00123_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00123_mask.pgm,0.9415742493913984,0.9428494041170098,0.001434308663224326,3692.0,3486.0
124,samples_known_object/13_volleyball/results/segmentation/masks/00124_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00124_mask.pgm,0.94,0.9425474254742547,0.0028669724770642203,3690.0,3488.0
125,samples_known_object/13_volleyball/results/segmentation/masks/00125_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00125_mask.pgm,0.939538583929992,0.9402866242038217,0.0008460236886632825,3768.0,3546.0
126,samples_known_object/13_volleyball/results/segmentation/masks/00126_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00126_mask.pgm,0.9240214888718342,0.9242579324462641,0.0002767783005812344,3908.0,3613.0
127,samples_known_object/13_volleyball/results/segmentation/masks/00127_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00127_mask.pgm,0.9282419272168119,0.9294328971003336,0.0013785497656465398,3897.0,3627.0
128,samples_known_object/13_volleyball/results/segmentation/masks/00128_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00128_mask.pgm,0.9236252545824847,0.9240957717778909,0.0005509641873278236,3926.0,3630.0
129,samples_known_object/13_volleyball/results/segmentation/masks/00129_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00129_mask.pgm,0.9298200514138818,0.9307771487390633,0.0011046672190002762,3886.0,3621.0
130,samples_known_object/13_volleyball/results/segmentation/masks/00130_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00130_mask.pgm,0.9229559748427673,0.9414595028067362,0.020850708924103418,3741.0,3597.0
131,samples_known_object/13_volleyball/results/segmentation/masks/00131_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00131_mask.pgm,0.85740691840507,0.9263908701854494,0.07990932275432133,3505.0,3529.0
132,samples_known_object/13_volleyball/results/segmentation/masks/00132_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00132_mask.pgm,0.8638344226579521,0.9551339957844023,0.0996309963099631,3321.0,3523.0
133,samples_known_object/13_volleyball/results/segmentation/masks/00133_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00133_mask.pgm,0.8480624477279063,0.9793947198969736,0.13653136531365315,3106.0,3523.0
134,samples_known_object/13_volleyball/results/segmentation/masks/00134_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00134_mask.pgm,0.8656049175747416,0.9856824689786828,0.12337294850028296,3143.0,3534.0
135,samples_known_object/13_volleyball/results/segmentation/masks/00135_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00135_mask.pgm,0.9266183035714286,0.986924219910847,0.06186440677966102,3365.0,3540.0
136,samples_known_object/13_volleyball/results/segmentation/masks/00136_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00136_mask.pgm,0.8390015600624025,0.9828216374269005,0.14851171627612414,2736.0,3158.0
137,samples_known_object/13_volleyball/results/segmentation/masks/00137_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00137_mask.pgm,0.5828614571536429,0.9974160206718347,0.4162570888468809,1548.0,2645.0
138,samples_known_object/13_volleyball/results/segmentation/masks/00138_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00138_mask.pgm,0.2654627539503386,1.0,0.7345372460496614,588.0,2215.0
139,samples_known_object/13_volleyball/results/segmentation/masks/00139_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00139_mask.pgm,0.02091152815013405,1.0,0.9790884718498659,39.0,1865.0
140,samples_known_object/13_volleyball/results/segmentation/masks/00140_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00140_mask.pgm,0.0,,1.0,0.0,1895.0
141,samples_known_object/13_volleyball/results/segmentation/masks/00141_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00141_mask.pgm,0.0,,1.0,0.0,1934.0
142,samples_known_object/13_volleyball/results/segmentation/masks/00142_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00142_mask.pgm,0.0,,1.0,0.0,1967.0
143,samples_known_object/13_volleyball/results/segmentation/masks/00143_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00143_mask.pgm,0.0,,1.0,0.0,2007.0
144,samples_known_object/13_volleyball/results/segmentation/masks/00144_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00144_mask.pgm,0.0,,1.0,0.0,2048.0
145,samples_known_object/13_volleyball/results/segmentation/masks/00145_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00145_mask.pgm,0.18374218374218373,1.0,0.8162578162578162,382.0,2079.0
146,samples_known_object/13_volleyball/results/segmentation/masks/00146_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00146_mask.pgm,0.46867371847030104,1.0,0.531326281529699,1152.0,2458.0
147,samples_known_object/13_volleyball/results/segmentation/masks/00147_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00147_mask.pgm,0.7667657746944169,0.9691022964509395,0.2140196410430071,2395.0,2953.0
148,samples_known_object/13_volleyball/results/segmentation/masks/00148_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00148_mask.pgm,0.9279569892473118,0.9299568965517241,0.0023121387283236996,3712.0,3460.0
149,samples_known_object/13_volleyball/results/segmentation/masks/00149_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00149_mask.pgm,0.8846918489065606,0.8846918489065606,0.0,4024.0,3560.0
150,samples_known_object/13_volleyball/results/segmentation/masks/00150_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00150_mask.pgm,0.8674610894941635,0.8676720992459256,0.0002802690582959641,4111.0,3568.0
151,samples_known_object/13_volleyball/results/segmentation/masks/00151_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00151_mask.pgm,0.8957966272338284,0.8960221550855992,0.0002808988764044944,3972.0,3560.0
152,samples_known_object/13_volleyball/results/segmentation/masks/00152_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00152_mask.pgm,0.8975327291037261,0.8975327291037261,0.0,3972.0,3565.0
153,samples_known_object/13_volleyball/results/segmentation/masks/00153_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00153_mask.pgm,0.8877551020408163,0.8877551020408163,0.0,4018.0,3567.0
154,samples_known_object/13_volleyball/results/segmentation/masks/00154_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00154_mask.pgm,0.8721528288023512,0.8721528288023512,0.0,4083.0,3561.0
155,samples_known_object/13_volleyball/results/segmentation/masks/00155_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00155_mask.pgm,0.8745405537858368,0.8745405537858368,0.0,4081.0,3569.0
156,samples_known_object/13_volleyball/results/segmentation/masks/00156_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00156_mask.pgm,0.8401976935749588,0.8401976935749588,0.0,4249.0,3570.0
157,samples_known_object/13_volleyball/results/segmentation/masks/00157_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00157_mask.pgm,0.8489265836204611,0.8729899155083128,0.03144844269730874,3669.0,3307.0
158,samples_known_object/13_volleyball/results/segmentation/masks/00158_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00158_mask.pgm,0.5626697710516104,0.9751176866173503,0.42913385826771655,1487.0,2540.0
159,samples_known_object/13_volleyball/results/segmentation/masks/00159_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00159_mask.pgm,0.0,,1.0,0.0,1914.0
160,samples_known_object/13_volleyball/results/segmentation/masks/00160_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00160_mask.pgm,0.0,,1.0,0.0,1366.0
161,samples_known_object/13_volleyball/results/segmentation/masks/00161_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00161_mask.pgm,0.0,,1.0,0.0,1081.0
162,samples_known_object/13_volleyball/results/segmentation/masks/00162_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00162_mask.pgm,0.0,,1.0,0.0,1030.0
163,samples_known_object/13_volleyball/results/segmentation/masks/00163_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00163_mask.pgm,0.0,,1.0,0.0,1209.0
164,samples_known_object/13_volleyball/results/segmentation/masks/00164_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00164_mask.pgm,0.04940197607904316,1.0,0.9505980239209568,95.0,1923.0
165,samples_known_object/13_volleyball/results/segmentation/masks/00165_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00165_mask.pgm,0.5020032051282052,0.987391646966115,0.494758064516129,1269.0,2480.0
166,samples_known_object/13_volleyball/results/segmentation/masks/00166_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00166_mask.pgm,0.84508704632635,0.9271608934930399,0.09481668773704172,3089.0,3164.0
167,samples_known_object/13_volleyball/results/segmentation/masks/00167_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00167_mask.pgm,0.8738077769625825,0.8740215264187867,0.0002797985450475658,4088.0,3574.0
168,samples_known_object/13_volleyball/results/segmentation/masks/00168_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00168_mask.pgm,0.9004075394803872,0.9092078189300411,0.010635320458998041,3888.0,3573.0
169,samples_known_object/13_volleyball/results/segmentation/masks/00169_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00169_mask.pgm,0.8986139630390144,0.9140992167101828,0.018502943650126155,3830.0,3567.0
170,samples_known_object/13_volleyball/results/segmentation/masks/00170_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00170_mask.pgm,0.9148606811145511,0.9205607476635514,0.0067226890756302525,3852.0,3570.0
171,samples_known_object/13_volleyball/results/segmentation/masks/00171_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00171_mask.pgm,0.9099489795918367,0.9104134762633997,0.0005603810591202018,3918.0,3569.0
172,samples_known_object/13_volleyball/results/segmentation/masks/00172_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00172_mask.pgm,0.9209844559585493,0.9240966987262802,0.0036434977578475337,3847.0,3568.0
173,samples_known_object/13_volleyball/results/segmentation/masks/00173_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00173_mask.pgm,0.9279583875162549,0.9306207616066771,0.003073484213467449,3834.0,3579.0
174,samples_known_object/13_volleyball/results/segmentation/masks/00174_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00174_mask.pgm,0.9192156862745098,0.9346092503987241,0.01760268231349539,3762.0,3579.0
175,samples_known_object/13_volleyball/results/segmentation/masks/00175_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00175_mask.pgm,0.9287234042553192,0.9507214810781378,0.024308466051969825,3673.0,3579.0
176,samples_known_object/13_volleyball/results/segmentation/masks/00176_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00176_mask.pgm,0.9482060965740491,0.9653941224938204,0.018430605975984362,3641.0,3581.0
177,samples_known_object/13_volleyball/results/segmentation/masks/00177_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00177_mask.pgm,0.9564985321590606,0.9577765900587921,0.0013931457230426303,3742.0,3589.0
178,samples_known_object/13_volleyball/results/segmentation/masks/00178_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00178_mask.pgm,0.9565796483750666,0.9568345323741008,0.00027839643652561246,3753.0,3592.0
179,samples_known_object/13_volleyball/results/segmentation/masks/00179_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00179_mask.pgm,0.9508893018316963,0.951394422310757,0.0005580357142857143,3765.0,3584.0
180,samples_known_object/13_volleyball/results/segmentation/masks/00180_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00180_mask.pgm,0.967382440880674,0.9713427947598253,0.004196978175713486,3664.0,3574.0
181,samples_known_object/13_volleyball/results/segmentation/masks/00181_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00181_mask.pgm,0.9426835710512415,0.9426835710512415,0.0,3786.0,3569.0
182,samples_known_object/13_volleyball/results/segmentation/masks/00182_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00182_mask.pgm,0.9165374677002583,0.9165374677002583,0.0,3870.0,3547.0
183,samples_known_object/13_volleyball/results/segmentation/masks/00183_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00183_mask.pgm,0.8452601003432796,0.9240762124711316,0.09165720771850171,3464.0,3524.0
184,samples_known_object/13_volleyball/results/segmentation/masks/00184_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00184_mask.pgm,0.7560033121722329,0.9603786816269285,0.21965811965811965,2852.0,3510.0
185,samples_known_object/13_volleyball/results/segmentation/masks/00185_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00185_mask.pgm,0.8044055201698513,0.9223980523432745,0.1372046683746086,3286.0,3513.0
186,samples_known_object/13_volleyball/results/segmentation/masks/00186_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00186_mask.pgm,0.8223738062755798,0.9610969387755102,0.1493084956251764,3136.0,3543.0
187,samples_known_object/13_volleyball/results/segmentation/masks/00187_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00187_mask.pgm,0.8479360852197071,0.9462109955423477,0.10912143256855064,3365.0,3574.0
188,samples_known_object/13_volleyball/results/segmentation/masks/00188_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00188_mask.pgm,0.8218958611481976,0.9529411764705882,0.1433342610631784,3230.0,3593.0
189,samples_known_object/13_volleyball/results/segmentation/masks/00189_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00189_mask.pgm,0.8128608923884515,0.9364983368612035,0.13972222222222222,3307.0,3600.0
190,samples_known_object/13_volleyball/results/segmentation/masks/00190_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00190_mask.pgm,0.7992167101827676,0.9326630103595369,0.1518426156830147,3282.0,3609.0
191,samples_known_object/13_volleyball/results/segmentation/masks/00191_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00191_mask.pgm,0.8079228563982278,0.9320505111244738,0.14151204652450844,3326.0,3611.0
192,samples_known_object/13_volleyball/results/segmentation/masks/00192_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00192_mask.pgm,0.7630118890356671,0.9447170428524697,0.2013274336283186,3057.0,3616.0
193,samples_known_object/13_volleyball/results/segmentation/masks/00193_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00193_mask.pgm,0.769740328563858,0.9477977161500816,0.1961815163254012,3065.0,3614.0
194,samples_known_object/13_volleyball/results/segmentation/masks/00194_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00194_mask.pgm,0.7297861241523214,0.9225189581272667,0.2225618227285357,3033.0,3599.0
195,samples_known_object/13_volleyball/results/segmentation/masks/00195_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00195_mask.pgm,0.705564142194745,0.9105718085106383,0.2419042347079989,3008.0,3613.0
196,samples_known_object/13_volleyball/results/segmentation/masks/00196_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00196_mask.pgm,0.7144716293597085,0.9183673469387755,0.23707615341856586,2989.0,3598.0
197,samples_known_object/13_volleyball/results/segmentation/masks/00197_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00197_mask.pgm,0.6565445026178011,0.9220588235294118,0.3048780487804878,2720.0,3608.0
198,samples_known_object/13_volleyball/results/segmentation/masks/00198_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00198_mask.pgm,0.6355406104500776,0.9049723756906077,0.31901330376940135,2715.0,3608.0
199,samples_known_object/13_volleyball/results/segmentation/masks/00199_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00199_mask.pgm,0.6298313878080415,0.9015967322688452,0.32367688022284125,2693.0,3590.0
200,samples_known_object/13_volleyball/results/segmentation/masks/00200_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00200_mask.pgm,0.6238317757009346,0.9071347678369196,0.3336106489184692,2649.0,3606.0
201,samples_known_object/13_volleyball/results/segmentation/masks/00201_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00201_mask.pgm,0.6122291021671826,0.8992042440318302,0.34265927977839333,2639.0,3610.0
202,samples_known_object/13_volleyball/results/segmentation/masks/00202_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00202_mask.pgm,0.631768953068592,0.9000734753857458,0.32057681641708263,2722.0,3606.0
203,samples_known_object/13_volleyball/results/segmentation/masks/00203_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00203_mask.pgm,0.6066684032300078,0.9079922027290448,0.353594227033028,2565.0,3603.0
204,samples_known_object/13_volleyball/results/segmentation/masks/00204_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00204_mask.pgm,0.6205997392438071,0.9129267357115458,0.34035476718403546,2607.0,3608.0
205,samples_known_object/13_volleyball/results/segmentation/masks/00205_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00205_mask.pgm,0.5779507133592736,0.8998384491114702,0.3823121707790407,2476.0,3607.0
206,samples_known_object/13_volleyball/results/segmentation/masks/00206_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00206_mask.pgm,0.6300254452926208,0.8849177984274482,0.3137472283813747,2798.0,3608.0
207,samples_known_object/13_volleyball/results/segmentation/masks/00207_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00207_mask.pgm,0.6239648033126294,0.9040119985001874,0.3317627494456763,2667.0,3608.0
208,samples_known_object/13_volleyball/results/segmentation/masks/00208_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00208_mask.pgm,0.6372898624554254,0.8825396825396825,0.3036459782911216,2835.0,3593.0
209,samples_known_object/13_volleyball/results/segmentation/masks/00209_mask.png,samples_known_object/13_volleyball/results/final_full_4d_hoi/evaluation/render_masks/00209_mask.pgm,0.6266426178819892,0.8994082840236687,0.3261291216403436,2704.0,3609.0
