frame,se3_velocity_spike,se3_accel_spike,raw_se3_velocity_spike,raw_se3_accel_spike,raw_velocity_score,raw_accel_score,final_velocity_score,final_accel_score,se3_smoothed,delta_translation_m,delta_rotation_rad,trust_weight,anchor_residual_enabled,anchor_residual_count,anchor_residual_m
92,0,0,0,0,0.055888,0.022149,0.054744,0.014962,1,0.012051,0.000000,0.574000,0,0,0.000000
93,0,0,0,0,0.036134,0.028587,0.040661,0.028734,1,0.008406,0.000000,0.574000,0,0,0.000000
94,0,0,0,0,0.018251,0.006117,0.018032,0.008146,1,0.005975,0.000000,0.574000,0,0,0.000000
95,0,0,0,0,0.020043,0.013189,0.015581,0.002140,1,0.008301,0.000000,0.574000,0,0,0.000000
96,0,0,0,0,0.018845,0.014605,0.015331,0.002734,1,0.005834,0.000000,0.574000,0,0,0.000000
97,0,0,0,0,0.024104,0.016281,0.015412,0.002530,1,0.010113,0.000000,0.574000,0,0,0.000000
98,0,0,0,0,0.018084,0.006093,0.015741,0.004016,1,0.010486,0.000000,0.574000,0,0,0.000000
99,0,0,0,0,0.019506,0.038916,0.017207,0.042815,1,0.016339,0.000000,0.574000,0,0,0.000000
100,0,0,0,0,0.048555,0.028414,0.054919,0.012619,1,0.025241,0.000000,0.574000,0,0,0.000000
101,0,0,0,0,0.075662,0.006214,0.066869,0.006605,1,0.031759,0.000000,0.574000,0,0,0.000000
102,0,0,0,0,0.080362,0.007569,0.066204,0.001097,1,0.045675,0.000000,0.574000,0,0,0.000000
103,0,0,0,0,0.073468,0.070512,0.065599,0.065852,1,0.060409,0.000000,0.721600,0,0,0.000000
104,0,0,0,0,0.017948,0.077088,0.003145,0.063265,1,0.075611,0.000000,0.721600,0,0,0.000000
105,0,0,0,0,0.072478,0.004379,0.063671,0.000881,1,0.064949,0.000000,0.574000,0,0,0.000000
106,0,0,0,0,0.072025,0.002976,0.064257,0.001330,1,0.054688,0.000000,0.574000,0,0,0.000000
107,0,0,0,0,0.069133,0.025274,0.064255,0.031682,1,0.046755,0.000000,0.574000,0,0,0.000000
108,0,0,0,0,0.044501,0.037619,0.032658,0.002122,1,0.042894,0.000000,0.574000,0,0,0.000000
109,0,0,0,0,0.009455,0.043207,0.030579,0.006013,1,0.035147,0.000000,0.656000,0,0,0.000000
110,0,0,0,0,0.047001,0.057040,0.024628,0.000584,1,0.040003,0.000000,0.574000,0,0,0.000000
111,0,0,0,0,0.026243,0.014999,0.024180,0.027271,1,0.025542,0.000000,0.574000,0,0,0.000000
112,0,0,0,0,0.016426,0.013123,0.005025,0.000776,1,0.019727,0.000000,0.574000,0,0,0.000000
113,0,0,0,0,0.007540,0.007358,0.005661,0.000411,1,0.018130,0.000000,0.656000,0,0,0.000000
114,0,0,0,0,0.010956,0.013871,0.006011,0.000513,1,0.013839,0.000000,0.656000,0,0,0.000000
115,0,0,0,0,0.021310,0.008219,0.006460,0.004121,1,0.009263,0.000000,0.574000,0,0,0.000000
116,0,0,0,0,0.016498,0.005109,0.010050,0.015037,1,0.012369,0.000000,0.574000,0,0,0.000000
117,0,0,0,0,0.012350,0.025905,0.024553,0.001577,1,0.007658,0.000000,0.574000,0,0,0.000000
118,0,0,0,0,0.036282,0.019834,0.026026,0.001676,1,0.009188,0.000000,0.574000,0,0,0.000000
119,0,0,0,0,0.017299,0.043267,0.027647,0.031611,1,0.008607,0.000000,0.574000,0,0,0.000000
120,0,0,0,0,0.059509,0.017275,0.058905,0.021078,1,0.016200,0.000000,0.574000,0,0,0.000000
121,0,0,0,0,0.076168,0.009045,0.079900,0.000611,1,0.024171,0.000000,0.574000,0,0,0.000000
122,0,0,0,0,0.084871,0.022423,0.080077,0.001062,1,0.028599,0.000000,0.574000,0,0,0.000000
123,0,0,0,1,0.104746,0.108333,0.079264,0.079231,1,0.051285,0.000000,0.574000,0,0,0.000000
124,0,0,0,0,0.008379,0.004448,0.007287,0.020873,1,0.049991,0.000000,0.656000,0,0,0.000000
125,0,0,0,1,0.010016,0.116954,0.022398,0.037091,1,0.060569,0.000000,0.721600,0,0,0.000000
126,0,0,0,0,0.120905,0.062542,0.058727,0.000567,1,0.036068,0.000000,0.639600,0,0,0.000000
127,0,0,0,0,0.061888,0.060518,0.058767,0.008221,1,0.038583,0.000000,0.574000,0,0,0.000000
128,0,0,0,0,0.007874,0.066713,0.050630,0.000352,1,0.033078,0.000000,0.656000,0,0,0.000000
129,0,0,0,0,0.068196,0.041453,0.050353,0.000206,1,0.030481,0.000000,0.574000,0,0,0.000000
130,0,0,0,0,0.027263,0.087988,0.050382,0.024797,1,0.040291,0.000000,0.574000,0,0,0.000000
131,0,0,0,0,0.114305,0.060984,0.074980,0.000879,1,0.029793,0.000000,0.639600,0,0,0.000000
132,0,0,0,0,0.053793,0.028224,0.075191,0.067774,1,0.021436,0.000000,0.574000,0,0,0.000000
133,0,0,0,0,0.026110,0.026023,0.010436,0.000990,1,0.022646,0.000000,0.574000,0,0,0.000000
134,0,0,0,0,0.008528,0.006441,0.009737,0.006709,1,0.019390,0.000000,0.656000,0,0,0.000000
135,0,0,0,0,0.012694,0.011958,0.007603,0.005753,1,0.013731,0.000000,0.574000,0,0,0.000000
136,0,0,0,0,0.016480,0.019074,0.009878,0.024623,1,0.006439,0.000000,0.574000,0,0,0.000000
137,0,0,0,0,0.031970,0.030601,0.031876,0.004665,1,0.003023,0.000000,0.574000,0,0,0.000000
138,0,0,0,0,0.062202,0.063104,0.036306,0.000514,1,0.024407,0.000000,0.574000,0,0,0.000000
139,0,0,0,0,0.007309,0.049972,0.036689,0.012774,1,0.017060,0.000000,0.656000,0,0,0.000000
140,0,0,0,0,0.049509,0.024677,0.049277,0.003798,1,0.018387,0.000000,0.574000,0,0,0.000000
141,0,0,0,0,0.073956,0.014348,0.053002,0.011252,1,0.013702,0.000000,0.574000,0,0,0.000000
142,0,0,0,0,0.088051,0.084865,0.063954,0.000480,1,0.033294,0.000000,0.574000,0,0,0.000000
143,0,0,0,0,0.008150,0.083051,0.063984,0.000489,1,0.037687,0.000000,0.656000,0,0,0.000000
144,0,0,0,0,0.086282,0.007417,0.063873,0.000364,1,0.027851,0.000000,0.574000,0,0,0.000000
145,0,0,0,0,0.093326,0.039123,0.063670,0.020535,1,0.037134,0.000000,0.721600,0,0,0.000000
146,0,1,0,1,0.054439,0.139987,0.043149,0.100900,1,0.048251,0.000000,0.721600,0,0,0.000000
147,0,0,0,0,0.085684,0.022085,0.057890,0.010680,1,0.031055,0.000000,0.721600,0,0,0.000000
148,0,0,0,1,0.107537,0.104791,0.068542,0.000353,1,0.044614,0.000000,0.574000,0,0,0.000000
149,0,0,0,0,0.005056,0.094133,0.068768,0.000395,1,0.035930,0.000000,0.656000,0,0,0.000000
150,0,0,0,0,0.096847,0.021188,0.068952,0.000306,1,0.016611,0.000000,0.574000,0,0,0.000000
151,0,0,0,0,0.076422,0.015454,0.069004,0.000915,1,0.014325,0.000000,0.574000,0,0,0.000000
152,0,0,0,0,0.062279,0.008250,0.068741,0.033695,1,0.011848,0.000000,0.574000,0,0,0.000000
153,0,0,0,0,0.054175,0.052092,0.035096,0.001031,1,0.022506,0.000000,0.574000,0,0,0.000000
154,0,0,0,0,0.004414,0.031328,0.034102,0.014452,1,0.018813,0.000000,0.656000,0,0,0.000000
155,0,0,0,0,0.033736,0.011864,0.019728,0.001926,1,0.008880,0.000000,0.574000,0,0,0.000000
156,0,0,0,0,0.022266,0.017660,0.017864,0.020075,1,0.006248,0.000000,0.574000,0,0,0.000000
157,0,0,0,0,0.006100,0.004482,0.003729,0.000573,1,0.010532,0.000000,0.656000,0,0,0.000000
158,0,0,0,0,0.004101,0.016802,0.004204,0.000785,1,0.013342,0.000000,0.656000,0,0,0.000000
159,0,0,0,0,0.017869,0.016282,0.004888,0.034348,1,0.009826,0.000000,0.574000,0,0,0.000000
160,0,0,0,0,0.033821,0.037368,0.038238,0.025623,1,0.017615,0.000000,0.574000,0,0,0.000000
161,0,0,0,0,0.069413,0.005308,0.063857,0.002111,1,0.015830,0.000000,0.574000,0,0,0.000000
162,0,0,0,0,0.064222,0.011416,0.064087,0.013069,1,0.017173,0.000000,0.574000,0,0,0.000000
163,0,0,0,0,0.070778,0.064267,0.051782,0.001378,1,0.036057,0.000000,0.574000,0,0,0.000000
164,0,0,0,0,0.008304,0.087140,0.050576,0.029840,1,0.038976,0.000000,0.656000,0,0,0.000000
165,0,0,0,1,0.094016,0.224645,0.022445,0.063245,1,0.066597,0.000000,0.574000,0,0,0.000000
166,0,0,0,0,0.130746,0.097849,0.045053,0.005942,1,0.057215,0.000000,0.705200,0,0,0.000000
167,0,1,0,1,0.048009,0.154811,0.047040,0.107863,1,0.043139,0.000000,0.574000,0,0,0.000000
168,0,0,0,1,0.123704,0.128258,0.067951,0.061843,1,0.031469,0.000000,0.639600,0,0,0.000000
169,0,0,0,0,0.029336,0.066647,0.023534,0.054036,1,0.027798,0.000000,0.574000,0,0,0.000000
170,0,0,0,0,0.079582,0.008508,0.056980,0.000254,1,0.005823,0.000000,0.574000,0,0,0.000000
171,0,0,0,0,0.073139,0.017731,0.057130,0.000493,1,0.019614,0.000000,0.574000,0,0,0.000000
172,0,0,0,0,0.058213,0.043509,0.056709,0.036743,1,0.027264,0.000000,0.574000,0,0,0.000000
173,0,0,0,0,0.028911,0.019892,0.026994,0.007291,1,0.028706,0.000000,0.574000,0,0,0.000000
174,0,0,0,0,0.038949,0.010805,0.022803,0.001311,1,0.043815,0.000000,0.574000,0,0,0.000000
175,0,0,0,0,0.032358,0.022739,0.021497,0.001674,1,0.054218,0.000000,0.574000,0,0,0.000000
176,0,0,0,0,0.034269,0.016260,0.019924,0.000758,1,0.068073,0.000000,0.574000,0,0,0.000000
177,0,0,0,1,0.028068,0.134684,0.019329,0.062319,1,0.077228,0.000000,0.721600,0,0,0.000000
178,0,0,0,1,0.128207,0.122214,0.071816,0.000537,1,0.069967,0.000000,0.639600,0,0,0.000000
179,0,0,0,1,0.007688,0.117989,0.072111,0.029625,1,0.050246,0.000000,0.656000,0,0,0.000000
180,0,0,0,0,0.124291,0.012652,0.101080,0.000606,1,0.024798,0.000000,0.639600,0,0,0.000000
181,0,0,0,0,0.113745,0.032268,0.101363,0.012377,1,0.012088,0.000000,0.639600,0,0,0.000000
182,0,0,0,0,0.086419,0.014177,0.100044,0.054090,1,0.007449,0.000000,0.574000,0,0,0.000000
183,0,0,0,0,0.072525,0.066930,0.045954,0.000390,1,0.023036,0.000000,0.574000,0,0,0.000000
184,0,0,0,0,0.006222,0.057651,0.045634,0.000331,1,0.018514,0.000000,0.656000,0,0,0.000000
185,0,0,0,0,0.063313,0.019374,0.045357,0.000282,1,0.004928,0.000000,0.574000,0,0,0.000000
186,0,0,0,0,0.043953,0.020472,0.045116,0.029893,1,0.004950,0.000000,0.574000,0,0,0.000000
187,0,0,0,0,0.023878,0.023845,0.015225,0.000687,1,0.010587,0.000000,0.574000,0,0,0.000000
188,0,0,0,0,0.000697,0.013891,0.014546,0.014362,1,0.009990,0.000000,0.656000,0,0,0.000000
189,0,0,0,0,0.014022,0.009030,0.000308,0.000379,1,0.009485,0.000000,0.574000,0,0,0.000000
190,0,0,0,0,0.005740,0.028756,0.000299,0.022255,1,0.012902,0.000000,0.656000,0,0,0.000000
191,0,0,0,0,0.024917,0.024188,0.022452,0.000549,1,0.014742,0.000000,0.574000,0,0,0.000000
192,0,0,0,0,0.041896,0.009326,0.022999,0.006237,1,0.008412,0.000000,0.574000,0,0,0.000000
193,0,0,0,0,0.051201,0.048958,0.029236,0.000505,1,0.028429,0.000000,0.574000,0,0,0.000000
194,0,0,0,0,0.002673,0.002663,0.029740,0.000412,1,0.002702,0.000000,0.656000,0,0,0.000000
195,0,0,0,0,0.001574,0.068600,0.030152,0.017820,1,0.028543,0.000000,0.656000,0,0,0.000000
196,0,0,0,0,0.069775,0.007612,0.047972,0.010387,1,0.006605,0.000000,0.574000,0,0,0.000000
197,0,0,0,0,0.075570,0.016556,0.058359,0.012495,1,0.010811,0.000000,0.574000,0,0,0.000000
198,0,0,0,0,0.092125,0.081851,0.070854,0.000394,1,0.032098,0.000000,0.574000,0,0,0.000000
199,0,0,0,0,0.011056,0.094854,0.071246,0.022114,1,0.028954,0.000000,0.656000,0,0,0.000000
200,0,0,0,0,0.105345,0.022790,0.093361,0.010988,1,0.017288,0.000000,0.574000,0,0,0.000000
201,0,0,0,0,0.127943,0.024746,0.104348,0.001063,1,0.012130,0.000000,0.639600,0,0,0.000000
202,0,0,0,1,0.150042,0.143774,0.103693,0.007100,1,0.053232,0.000000,0.639600,0,0,0.000000
203,0,0,0,1,0.006290,0.154932,0.096597,0.043911,1,0.038505,0.000000,0.656000,0,0,0.000000
204,0,0,0,0,0.161166,0.032043,0.140506,0.022359,1,0.021557,0.000000,0.639600,0,0,0.000000
205,1,0,0,0,0.190897,0.019497,0.162866,0.006670,1,0.012488,0.000000,0.639600,0,0,0.000000
206,1,1,0,1,0.174154,0.218800,0.163497,0.196057,1,0.027030,0.000000,0.705200,0,0,0.000000
207,0,0,0,0,0.045703,0.018740,0.034073,0.000367,1,0.017403,0.000000,0.574000,0,0,0.000000
208,0,0,0,0,0.064249,0.059289,0.034352,0.000226,1,0.022584,0.000000,0.574000,0,0,0.000000
209,0,0,0,0,0.005551,0.041172,0.034169,0.002639,1,0.019264,0.000000,0.656000,0,0,0.000000
210,0,0,0,0,0.046431,0.012474,0.031677,0.000446,1,0.012600,0.000000,0.574000,0,0,0.000000
211,0,0,0,0,0.034680,0.030134,0.031281,0.023724,1,0.009304,0.000000,0.574000,0,0,0.000000
212,0,0,0,0,0.014836,0.015111,0.011615,0.014806,1,0.002508,0.000000,0.574000,0,0,0.000000
213,0,0,0,0,0.016312,0.015401,0.013396,0.003102,1,0.003046,0.000000,0.574000,0,0,0.000000
214,0,0,0,0,0.000924,0.027681,0.015651,0.022331,1,0.014582,0.000000,0.656000,0,0,0.000000
215,0,0,0,0,0.028605,0.028416,0.035743,0.000222,1,0.019660,0.000000,0.574000,0,0,0.000000
216,0,0,0,0,0.056941,0.011251,0.035965,0.000292,1,0.005166,0.000000,0.574000,0,0,0.000000
217,0,0,0,0,0.058603,0.056575,0.035690,0.018326,1,0.023908,0.000000,0.574000,0,0,0.000000
218,0,0,0,0,0.002793,0.009901,0.018864,0.014364,1,0.007975,0.000000,0.656000,0,0,0.000000
219,0,0,0,0,0.012490,0.029132,0.010287,0.000491,1,0.016538,0.000000,0.721600,0,0,0.000000
220,0,0,0,0,0.022360,0.004178,0.010199,0.000883,1,0.003307,0.000000,0.574000,0,0,0.000000
221,0,0,0,0,0.020512,0.016015,0.010062,0.000920,1,0.018870,0.000000,0.574000,0,0,0.000000
222,0,0,0,0,0.012128,0.022659,0.009882,0.001078,1,0.017901,0.000000,0.574000,0,0,0.000000
223,0,0,0,0,0.021242,0.024849,0.009735,0.000430,1,0.006391,0.000000,0.574000,0,0,0.000000
224,0,0,0,0,0.011681,0.014778,0.009684,0.000769,1,0.006816,0.000000,0.656000,0,0,0.000000
225,0,0,0,0,0.012426,0.026829,0.009752,0.000310,1,0.021460,0.000000,0.574000,0,0,0.000000
226,0,0,0,0,0.017278,0.008701,0.009749,0.000359,1,0.010275,0.000000,0.773171,0,0,0.000000
227,0,0,0,0,0.025710,0.014602,0.009602,0.000316,1,0.008502,0.000000,0.574000,0,0,0.000000
228,0,0,0,0,0.013142,0.008891,0.009288,0.000442,1,0.012535,0.000000,0.574000,0,0,0.000000
229,0,0,0,0,0.004682,0.009532,0.008940,0.000838,1,0.009920,0.000000,0.656000,0,0,0.000000
230,0,0,0,0,0.011138,0.006734,0.008531,0.000427,1,0.000743,0.000000,0.721600,0,0,0.000000
231,0,0,0,0,0.007811,0.005729,0.008313,0.001934,1,0.003591,0.000000,0.762088,0,0,0.000000
232,0,0,0,0,0.012362,0.006108,0.007840,0.000408,1,0.003370,0.000000,0.574000,0,0,0.000000
233,0,0,0,0,0.006685,0.004553,0.007653,0.000356,1,0.002436,0.000000,0.656000,0,0,0.000000
234,0,0,0,0,0.011238,0.001944,0.007470,0.000232,1,0.006094,0.000000,0.767176,0,0,0.000000
235,0,0,0,0,0.010018,0.001889,0.007344,0.000298,1,0.008802,0.000000,0.748934,0,0,0.000000
236,0,0,0,0,0.008876,0.001701,0.007160,0.000259,1,0.010639,0.000000,0.726217,0,0,0.000000
237,0,0,0,0,0.007399,0.003236,0.006983,0.000218,1,0.011484,0.000000,0.786780,0,0,0.000000
238,0,0,0,0,0.006871,0.003508,0.006820,0.000174,1,0.010799,0.000000,0.813307,0,0,0.000000
239,0,0,0,0,0.003442,0.005227,0.006678,0.000129,1,0.007169,0.000000,0.806816,0,0,0.000000
240,0,0,0,0,0.008666,0.001346,0.006563,0.000087,1,0.008252,0.000000,0.777445,0,0,0.000000
241,0,0,0,0,0.007402,0.002584,0.006480,0.000046,1,0.009068,0.000000,0.765995,0,0,0.000000
242,0,0,0,0,0.008028,0.000000,0.006434,0.000000,1,0.010547,0.000000,0.792436,0,0,0.000000
