frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_source,contact_u,contact_v,contact_source,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score
11,0.333333,653.972,837.612,653.975,837.625,ref,617.968,842.896,human_nearest_mesh_topk,662.500,868.874,868.850,31.262,31.250,bottom_percentile_95,5.055288,5.126439,0.071150,1.000000,0.997078,0.356430,1.000000,1.000000,0.983538,0.100975,0.040000,5.000000,8.000000,left_foot,0.356430,575.735,846.951,6.659274,boundary_017,5.054173,5.055288,1.000000,0.024257,0.000000,0.000000
12,0.366667,653.976,837.712,653.984,837.712,ref,618.095,844.799,human_nearest_mesh_topk,663.000,868.930,869.000,31.218,31.218,bottom_percentile_95,5.044773,5.082220,0.037447,1.000000,0.957601,0.368991,0.978226,0.978226,0.998287,0.039000,0.090000,5.000000,8.000000,left_foot,0.368991,577.166,847.911,6.654934,boundary_016,5.036169,5.044773,0.978226,0.070057,0.000000,0.000000
13,0.400000,654.015,837.824,653.997,837.813,ref,619.333,845.371,human_nearest_mesh_topk,664.000,868.979,869.000,31.155,31.166,bottom_percentile_95,5.066684,5.108069,0.041385,1.000000,0.998255,0.363926,0.942431,0.942431,1.000000,0.013000,0.000000,5.000000,8.000000,left_foot,0.363926,577.851,848.776,6.651474,boundary_019,5.084610,5.066684,0.942431,0.021229,0.000000,0.000000
14,0.433333,654.028,837.859,654.059,837.857,ref,619.485,845.180,human_nearest_mesh_topk,662.500,868.979,868.850,31.120,31.122,bottom_percentile_95,5.076517,5.108186,0.031669,1.000000,0.905558,0.348309,0.959599,0.959599,1.000000,0.007000,0.157000,5.000000,8.000000,left_foot,0.348309,576.834,848.689,6.660299,boundary_021,5.084563,5.076517,0.959599,0.128743,0.000000,0.000000
15,0.466667,654.155,837.911,654.121,837.870,ref,618.354,844.076,human_nearest_mesh_topk,662.000,868.966,869.000,31.055,31.096,bottom_percentile_95,5.074901,5.164930,0.090029,1.000000,0.993106,0.367900,0.990252,0.990252,0.995193,0.052000,0.022000,5.000000,8.000000,left_foot,0.367900,577.536,848.515,6.666112,boundary_015,5.073579,5.074901,0.990252,0.034476,0.000000,0.000000
16,0.500000,654.179,837.852,654.210,837.880,ref,618.353,844.051,human_nearest_mesh_topk,662.000,868.975,869.000,31.123,31.095,bottom_percentile_95,5.060778,5.137296,0.076517,1.000000,0.993202,0.380514,1.000000,1.000000,0.998763,0.037000,0.050000,5.000000,8.000000,left_foot,0.380514,578.757,847.591,6.674203,boundary_015,5.049223,5.060778,1.000000,0.025067,0.000000,0.000000
17,0.533333,654.285,837.889,654.258,837.895,ref,618.351,844.021,human_nearest_mesh_topk,662.000,869.001,869.000,31.112,31.106,bottom_percentile_95,5.054654,5.136624,0.081970,1.000000,1.000000,0.392234,1.000000,1.000000,1.000000,0.013000,0.013000,5.000000,8.000000,left_foot,0.392234,579.845,846.578,6.682101,boundary_015,5.049644,5.054654,1.000000,0.000533,0.000000,0.000000
18,0.566667,654.347,837.902,654.312,837.899,ref,618.349,843.994,human_nearest_mesh_topk,662.000,868.991,869.000,31.089,31.093,bottom_percentile_95,5.054174,5.148776,0.094602,1.000000,1.000000,0.399645,1.000000,1.000000,0.994955,0.053000,0.000000,5.000000,8.000000,left_foot,0.399645,580.502,845.723,6.680662,boundary_015,5.053781,5.054174,1.000000,0.008533,0.000000,0.000000
19,0.600000,654.294,837.907,654.342,837.914,ref,618.362,842.009,human_nearest_mesh_topk,663.000,869.012,869.000,31.105,31.098,bottom_percentile_95,5.077824,5.372092,0.294268,1.000000,1.000000,0.382379,0.906274,0.906274,1.000000,0.018000,0.018000,5.000000,8.000000,left_foot,0.382379,579.575,845.512,6.687319,boundary_016,5.097174,5.077824,0.906274,0.012000,0.000000,0.000000
20,0.633333,654.443,837.902,654.384,837.876,ref,618.349,843.994,human_nearest_mesh_topk,662.000,869.014,869.000,31.112,31.138,bottom_percentile_95,5.083230,5.185002,0.101772,1.000000,1.000000,0.399301,0.927574,0.927574,0.971975,0.149566,0.013000,5.000000,8.000000,left_foot,0.399301,580.468,845.722,6.690660,boundary_015,5.087653,5.083230,0.927574,0.013600,0.000000,0.000000
21,0.666667,654.378,837.780,654.354,837.798,ref,618.229,842.017,human_nearest_mesh_topk,663.000,868.998,869.000,31.218,31.200,bottom_percentile_95,5.067725,5.325456,0.257731,1.000000,1.000000,0.401900,1.000000,1.000000,0.987578,0.084000,0.000000,5.000000,8.000000,left_foot,0.401900,580.628,845.566,6.698761,boundary_015,5.055038,5.067725,1.000000,0.002305,0.000000,0.000000
22,0.700000,654.271,837.687,654.298,837.717,ref,619.097,844.776,human_nearest_mesh_topk,664.000,868.984,869.000,31.297,31.267,bottom_percentile_95,5.035391,5.064196,0.028804,1.000000,1.000000,0.385276,0.914945,0.914945,1.000000,0.030000,0.030000,5.000000,8.000000,left_foot,0.385276,579.924,845.406,6.703583,boundary_019,5.008937,5.035391,0.914945,0.016248,0.000000,0.000000
23,0.733333,654.257,837.717,654.244,837.684,ref,619.098,845.046,human_nearest_mesh_topk,664.000,869.002,869.000,31.285,31.318,bottom_percentile_95,5.019371,5.061946,0.042575,1.000000,1.000000,0.378197,0.913010,0.913010,1.000000,0.030000,0.030000,5.000000,8.000000,left_foot,0.378197,579.150,845.833,6.701982,boundary_019,5.006263,5.019371,0.913010,0.002381,0.000000,0.000000
24,0.766667,654.224,837.632,654.233,837.670,ref,618.350,844.002,human_nearest_mesh_topk,663.500,869.001,869.000,31.369,31.331,bottom_percentile_95,5.037257,5.167245,0.129988,1.000000,0.994571,0.382994,0.947131,0.947131,0.994717,0.054000,0.054000,5.000000,8.000000,left_foot,0.382994,578.822,846.024,6.695570,boundary_015,5.051892,5.037257,0.947131,0.000838,0.000000,0.000000
25,0.800000,654.207,837.668,654.199,837.666,ref,618.229,842.020,human_nearest_mesh_topk,663.000,868.996,869.000,31.328,31.330,bottom_percentile_95,5.042750,5.342538,0.299789,1.000000,1.000000,0.382039,0.946453,0.946453,1.000000,0.003000,0.003000,5.000000,8.000000,left_foot,0.382039,578.615,845.838,6.694598,boundary_015,5.047243,5.042750,0.946453,0.003790,0.000000,0.000000
26,0.833333,654.131,837.686,654.119,837.672,ref,618.350,843.990,human_nearest_mesh_topk,663.500,869.010,869.000,31.324,31.338,bottom_percentile_95,5.029273,5.122519,0.093246,1.000000,1.000000,0.374043,1.000000,1.000000,1.000000,0.018000,0.018000,5.000000,8.000000,left_foot,0.374043,577.839,845.697,6.692117,boundary_015,5.018247,5.029273,1.000000,0.010210,0.000000,0.000000
27,0.866667,654.010,837.632,654.038,837.657,ref,618.351,844.001,human_nearest_mesh_topk,662.000,868.998,869.000,31.366,31.341,bottom_percentile_95,4.999033,5.066892,0.067860,1.000000,1.000000,0.368954,0.922191,0.922191,0.999001,0.036000,0.036000,5.000000,8.000000,left_foot,0.368954,577.327,846.091,6.683447,boundary_015,4.974290,4.999033,0.922191,0.001600,0.000000,0.000000
28,0.900000,653.935,837.671,653.978,837.652,ref,618.351,844.011,human_nearest_mesh_topk,662.000,869.000,869.000,31.329,31.348,bottom_percentile_95,5.006395,5.113727,0.107331,1.000000,1.000000,0.363184,1.000000,1.000000,0.991845,0.066068,0.003000,5.000000,8.000000,left_foot,0.363184,576.730,846.439,6.676996,boundary_015,5.012420,5.006395,1.000000,0.000362,0.000000,0.000000
29,0.933333,654.001,837.606,653.947,837.651,ref,618.351,844.013,human_nearest_mesh_topk,662.000,868.992,869.000,31.386,31.341,bottom_percentile_95,5.007072,5.106047,0.098975,1.000000,0.989466,0.367059,1.000000,1.000000,0.991983,0.065490,0.065000,5.000000,8.000000,left_foot,0.367059,577.164,846.497,6.678268,boundary_015,5.007626,5.007072,1.000000,0.007962,0.000000,0.000000
30,0.966667,653.894,837.668,653.916,837.683,ref,618.354,844.057,human_nearest_mesh_topk,662.000,869.027,869.000,31.359,31.344,bottom_percentile_95,5.015908,5.124487,0.108579,1.000000,0.995971,0.359749,0.997464,0.997464,0.997785,0.041110,0.003000,5.000000,8.000000,left_foot,0.359749,576.546,847.983,6.666778,boundary_015,5.023138,5.015908,0.997464,0.027105,0.000000,0.000000
31,1.000000,653.917,837.720,653.994,837.689,ref,618.357,844.113,human_nearest_mesh_topk,663.500,869.024,869.000,31.304,31.335,bottom_percentile_95,5.005106,5.134320,0.129213,1.000000,0.997274,0.354004,0.982301,0.982301,1.000000,0.000000,0.000000,5.000000,8.000000,left_foot,0.354004,576.224,849.919,6.658965,boundary_015,4.996268,5.005106,0.982301,0.023752,0.000000,0.000000
32,1.033333,653.993,837.738,653.693,837.752,ref,618.604,845.089,human_nearest_mesh_topk,663.000,868.905,869.000,31.167,31.153,bottom_percentile_95,4.993821,5.125547,0.131726,1.000000,0.969585,0.338791,0.949704,0.949704,0.984008,0.099000,0.000000,5.000000,8.000000,left_foot,0.338791,574.722,851.217,6.666178,boundary_017,4.984588,4.993821,0.949704,0.094990,0.000000,0.000000
33,1.066667,653.000,838.000,653.201,838.095,ref,618.358,845.129,human_nearest_mesh_topk,661.500,868.953,869.000,30.953,30.858,bottom_percentile_95,5.003809,5.152370,0.148562,1.000000,0.988101,0.340049,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,left_foot,0.340049,574.738,851.690,6.674597,boundary_015,5.011981,5.003809,1.000000,0.047352,0.000000,0.000000
34,1.100000,652.708,838.625,652.814,838.502,ref,618.357,845.120,human_nearest_mesh_topk,661.500,869.095,869.000,30.470,30.593,bottom_percentile_95,5.007339,5.150438,0.143099,1.000000,0.835085,0.343660,1.000000,1.000000,0.900734,0.448938,0.341000,5.000000,8.000000,left_foot,0.343660,575.096,851.331,6.675766,boundary_015,5.010228,5.007339,1.000000,0.095314,0.000000,0.000000
35,1.133333,652.864,838.748,652.858,838.641,ref,618.355,845.082,human_nearest_mesh_topk,661.500,869.080,869.000,30.332,30.439,bottom_percentile_95,5.013588,5.146810,0.133222,1.000000,0.812272,0.346073,1.000000,1.000000,0.906352,0.425329,0.403000,5.000000,8.000000,left_foot,0.346073,575.136,849.992,6.681797,boundary_015,5.018701,5.013588,1.000000,0.079619,0.000000,0.000000
36,1.166667,652.936,838.445,652.950,838.471,ref,618.466,845.010,human_nearest_mesh_topk,661.500,868.948,869.000,30.503,30.477,bottom_percentile_95,5.025596,5.117743,0.092147,1.000000,0.959757,0.357372,0.957070,0.957070,0.979314,0.118727,0.100000,5.000000,8.000000,left_foot,0.357372,576.212,848.518,6.680017,boundary_015,5.035420,5.025596,0.957070,0.052343,0.000000,0.000000
37,1.200000,653.085,838.284,653.042,838.348,ref,619.210,845.297,human_nearest_mesh_topk,663.500,868.979,869.000,30.695,30.631,bottom_percentile_95,5.031356,5.073135,0.041779,1.000000,0.989560,0.371065,0.916301,0.916301,0.993051,0.061000,0.061000,5.000000,8.000000,left_foot,0.371065,578.488,847.363,6.676761,boundary_019,5.036069,5.031356,0.916301,0.021314,0.000000,0.000000
38,1.233333,653.152,838.345,653.232,838.266,ref,618.979,842.291,human_nearest_mesh_topk,663.500,868.956,869.000,30.611,30.690,bottom_percentile_95,5.034689,5.133232,0.098543,1.000000,0.989589,0.379857,0.902181,0.902181,0.993051,0.061000,0.000000,5.000000,8.000000,left_foot,0.379857,579.412,847.170,6.669746,boundary_019,5.037417,5.034689,0.902181,0.043524,0.000000,0.000000
39,1.266667,653.814,838.171,653.402,838.207,ref,618.716,844.969,human_nearest_mesh_topk,663.000,868.892,869.000,30.721,30.684,bottom_percentile_95,5.011516,5.039145,0.027629,1.000000,0.908331,0.417524,1.000000,1.000000,0.925368,0.345419,0.167000,5.000000,8.000000,left_foot,0.417524,583.065,847.288,6.659429,boundary_016,4.992557,5.011516,1.000000,0.108400,0.000000,0.000000
40,1.300000,653.481,838.188,653.504,838.182,ref,617.823,843.847,human_nearest_mesh_topk,662.500,868.833,868.850,30.645,30.651,bottom_percentile_95,4.980948,4.998522,0.017574,1.000000,0.999927,0.480650,0.983545,0.983545,1.000000,0.000000,0.026000,5.000000,8.000000,left_foot,0.480650,586.866,848.159,6.648218,boundary_016,4.955937,4.980948,0.983545,0.016571,0.000000,0.000000
41,1.333333,653.469,838.188,653.484,838.187,ref,619.821,844.801,human_nearest_mesh_topk,662.000,868.862,868.000,30.674,30.676,bottom_percentile_95,4.975830,4.996917,0.021087,1.000000,0.411583,0.495800,0.984100,0.984100,0.988803,0.078854,0.876000,5.000000,8.000000,left_foot,0.495800,590.660,849.329,6.635000,boundary_019,4.971643,4.975830,0.984100,0.862248,0.000000,0.000000
42,1.366667,653.546,838.162,653.567,838.153,ref,618.863,847.143,human_nearest_mesh_topk,663.500,868.908,868.850,30.746,30.755,bottom_percentile_95,4.958657,4.973925,0.015268,1.000000,0.970383,0.556197,0.995752,0.995752,0.969907,0.158256,0.071000,5.000000,8.000000,left_foot,0.556197,594.960,850.450,6.634801,boundary_016,4.944606,4.958657,0.995752,0.058076,0.000000,0.000000
43,1.400000,653.704,838.100,653.674,838.109,ref,619.336,849.095,human_nearest_mesh_topk,664.000,868.934,869.000,30.834,30.825,bottom_percentile_95,4.943433,4.936835,-0.006599,1.000000,0.934398,0.587271,0.989343,0.989343,0.992813,0.062000,0.141000,5.000000,8.000000,left_foot,0.587271,597.751,852.665,6.633226,boundary_022,4.930978,4.943433,0.989343,0.065657,0.000000,0.000000
44,1.433333,653.766,838.099,653.749,838.109,ref,619.348,849.146,human_nearest_mesh_topk,664.000,868.982,869.000,30.883,30.873,bottom_percentile_95,4.936028,4.935971,-0.000058,1.000000,0.990572,0.544997,1.000000,1.000000,0.991894,0.065863,0.057000,5.000000,8.000000,left_foot,0.544997,594.723,854.282,6.646417,boundary_022,4.929970,4.936028,1.000000,0.018248,0.000000,0.000000
45,1.466667,653.733,838.241,653.746,838.143,ref,619.244,849.160,human_nearest_mesh_topk,664.000,869.025,869.000,30.784,30.882,bottom_percentile_95,4.918322,4.919015,0.000693,1.000000,0.972033,0.594347,0.954439,0.954439,0.984481,0.097015,0.096000,5.000000,8.000000,left_foot,0.594347,598.319,856.332,6.645915,boundary_022,4.903835,4.918322,0.954439,0.024781,0.000000,0.000000
46,1.500000,653.850,838.156,653.772,838.159,ref,620.059,852.080,human_nearest_mesh_topk,664.000,869.007,869.000,30.851,30.848,bottom_percentile_95,4.939120,4.956527,0.017407,1.000000,1.000000,0.620582,0.954351,0.954351,0.986842,0.087092,0.023000,5.000000,8.000000,left_foot,0.620582,600.227,857.431,6.659759,boundary_022,4.956136,4.939120,0.954351,0.007429,0.000000,0.000000
47,1.533333,653.747,838.145,653.850,838.147,ref,620.087,852.166,human_nearest_mesh_topk,664.000,868.998,869.000,30.853,30.851,bottom_percentile_95,4.903082,4.881237,-0.021845,1.000000,0.654581,0.601334,0.870050,0.870050,0.982891,0.103697,0.012000,5.000000,8.000000,left_foot,0.601334,599.365,859.324,6.652146,boundary_022,4.873596,4.903082,0.870050,0.001790,0.000000,0.000000
48,1.566667,653.966,838.133,653.943,838.128,ref,620.371,852.554,human_nearest_mesh_topk,662.500,868.993,869.000,30.860,30.864,bottom_percentile_95,4.829290,4.785825,-0.043465,1.000000,0.057330,0.618549,0.577909,0.577909,0.983674,0.100404,0.012000,5.000000,8.000000,left_foot,0.618549,601.501,861.938,6.629023,boundary_022,4.768915,4.829290,0.577909,0.007067,0.000000,0.000000
49,1.600000,653.962,838.107,653.960,838.119,ref,620.492,852.501,human_nearest_mesh_topk,662.500,868.712,869.000,30.605,30.594,bottom_percentile_95,4.810300,4.811140,0.000840,1.000000,0.000000,0.604370,0.650043,0.650043,1.000000,0.026000,0.026000,5.000000,8.000000,left_foot,0.604370,601.169,861.151,6.647145,boundary_022,4.794763,4.810300,0.650043,0.287676,0.000000,0.000000
50,1.633333,654.115,838.037,651.587,842.380,ref,620.375,852.570,human_nearest_mesh_topk,662.500,873.355,869.000,35.318,30.974,bottom_percentile_95,4.866285,4.924016,0.057731,1.000000,0.000000,0.638653,0.977480,0.977480,0.968392,0.164624,0.070000,5.000000,8.000000,left_foot,0.638653,602.778,861.651,6.657468,boundary_022,4.912091,4.866285,0.977480,4.354800,1.000000,0.000000
51,1.666667,653.866,838.142,661.289,825.194,ref,622.026,855.519,human_nearest_mesh_topk,655.500,857.118,868.000,18.976,31.923,bottom_percentile_95,4.811632,4.777642,-0.033990,1.000000,0.000000,0.681857,0.499304,0.499304,0.943260,0.270233,1.105000,5.000000,8.000000,left_foot,0.681857,605.899,859.982,6.684716,boundary_023,4.766916,4.811632,0.499304,10.882229,1.000000,0.400000
52,1.700000,682.704,787.710,673.619,807.332,ref,662.149,812.019,human_nearest_mesh_topk,684.500,840.155,822.700,52.445,32.822,bottom_percentile_95,4.929625,6.441662,1.512038,1.000000,0.000000,0.210490,0.000000,0.100000,0.896962,0.464786,0.935000,5.000000,8.000000,right_foot,0.210490,614.471,855.574,6.355902,boundary_024,5.868495,4.929625,0.000000,17.454648,0.284570,0.600000
53,1.733333,682.303,787.945,688.767,770.602,ref,666.719,814.869,human_nearest_mesh_topk,685.000,805.427,822.000,17.482,34.825,bottom_percentile_95,5.446520,6.279671,0.833151,1.000000,0.000000,0.453983,0.258298,0.258298,0.896962,0.464786,0.935000,5.000000,8.000000,right_foot,0.453983,649.202,841.879,6.322678,boundary_024,5.869434,5.446520,0.258298,16.572648,1.000000,0.800000
54,1.766667,700.809,711.024,698.445,714.849,ref,694.271,745.519,human_nearest_mesh_topk,706.000,752.857,747.000,41.833,38.008,bottom_percentile_95,5.645279,10.416148,4.770869,1.000000,0.000000,0.155956,0.000000,0.100000,1.000000,0.000000,0.000000,5.000000,8.000000,right_foot,0.155956,680.551,819.277,6.280542,boundary_028,6.813632,5.645279,0.000000,5.857067,1.000000,0.600000
55,1.800000,711.371,631.171,710.882,635.694,ref,719.524,602.344,human_nearest_mesh_topk,724.000,676.734,673.000,45.563,41.039,bottom_percentile_95,5.616996,36.536137,30.919140,1.000000,0.000000,0.526119,0.260921,0.260921,1.000000,0.000000,0.000000,5.000000,8.000000,left_hand,0.526119,721.334,573.871,6.870686,boundary_000,5.593856,5.616996,0.260921,3.733695,0.873166,0.400000
56,1.833333,716.724,576.812,717.709,574.669,ref,726.790,557.827,human_nearest_mesh_topk,717.500,618.552,622.000,41.740,43.884,bottom_percentile_95,5.721993,5.829741,0.107748,1.000000,0.000000,0.912527,0.855646,0.855646,1.000000,0.000000,0.325000,5.000000,8.000000,left_hand,0.663284,724.674,562.257,6.814195,interior_008,5.807899,5.721993,0.855646,3.447571,0.339028,0.000000
57,1.866667,724.903,523.836,725.078,519.876,ref,723.182,543.322,human_nearest_mesh_topk,724.500,565.306,571.000,41.470,45.430,bottom_percentile_95,5.970702,5.034131,-0.936571,1.000000,0.000000,0.852572,0.000000,0.100000,1.000000,0.000000,1.976000,5.000000,8.000000,left_hand,0.554170,723.311,547.786,6.764714,interior_042,5.026164,5.970702,0.000000,5.693581,0.965298,0.000000
58,1.900000,732.455,473.137,731.333,485.032,ref,721.361,517.406,human_nearest_mesh_topk,723.000,530.438,518.000,57.301,45.406,bottom_percentile_95,6.123286,5.983628,-0.139657,1.000000,0.000000,0.578444,0.954059,0.954059,1.000000,0.000000,0.329000,5.000000,8.000000,left_hand,0.578444,717.791,539.823,6.726752,boundary_028,6.248127,6.123286,0.954059,12.437743,1.000000,0.000000
59,1.933333,733.883,471.808,734.703,459.747,ref,718.398,516.133,human_nearest_mesh_topk,727.000,505.520,517.000,33.712,45.774,bottom_percentile_95,6.204616,5.991032,-0.213584,1.000000,0.000000,0.655734,0.963100,0.963100,1.000000,0.000000,1.643000,5.000000,8.000000,left_hand,0.655734,713.175,533.441,6.706844,boundary_027,6.271158,6.204616,0.963100,11.479695,0.292851,0.000000
60,1.966667,736.776,428.165,736.707,432.674,ref,718.557,473.781,human_nearest_mesh_topk,727.000,479.583,475.000,51.418,46.910,bottom_percentile_95,6.187883,36.536137,30.348254,1.000000,0.000000,0.265426,0.821041,0.821041,1.000000,0.000000,0.329000,5.000000,8.000000,left_hand,0.265426,707.242,526.500,6.686921,boundary_026,6.174192,6.187883,0.821041,4.583381,0.220070,0.000000
61,2.000000,739.852,391.241,738.903,390.525,ref,719.843,437.932,human_nearest_mesh_topk,729.000,438.837,440.000,47.596,48.312,bottom_percentile_95,6.206568,36.536137,30.329569,1.000000,0.000000,0.119634,1.000000,1.000000,0.841941,0.696000,0.000000,5.000000,8.000000,left_hand,0.119634,700.493,522.165,6.674943,boundary_026,6.221855,6.206568,1.000000,1.163362,0.113911,0.000000
62,2.033333,739.156,357.469,740.081,356.389,ref,725.903,407.267,human_nearest_mesh_topk,731.000,406.357,408.000,48.888,49.968,bottom_percentile_95,6.398331,36.536137,30.137806,1.000000,0.000000,0.056292,0.097006,0.100000,1.000000,0.000000,1.772000,5.000000,8.000000,left_hand,0.056292,694.548,519.256,6.678912,boundary_028,6.555228,6.398331,0.097006,1.642524,0.686196,0.000000
63,2.066667,740.762,331.639,740.500,336.040,ref,726.756,379.618,human_nearest_mesh_topk,737.500,385.424,381.000,53.785,49.384,bottom_percentile_95,6.471598,6.564858,0.093261,1.000000,0.000000,0.028255,0.236423,0.236423,0.791015,0.910000,0.602000,5.000000,8.000000,left_hand,0.028255,689.325,518.126,6.694768,boundary_027,6.531543,6.471598,0.236423,4.423667,0.828292,0.000000
64,2.100000,740.644,331.136,740.646,328.521,ref,724.504,378.897,human_nearest_mesh_topk,738.500,375.923,381.000,44.787,47.402,bottom_percentile_95,6.506909,6.589970,0.083061,1.000000,0.000000,0.026158,0.288817,0.288817,1.000000,0.000000,1.105000,5.000000,8.000000,left_hand,0.026158,686.903,520.402,6.700478,boundary_028,6.535801,6.506909,0.288817,5.077152,0.000000,0.000000
65,2.133333,739.000,322.000,740.715,319.751,ref,728.933,358.386,human_nearest_mesh_topk,739.500,365.021,360.000,43.021,45.270,bottom_percentile_95,6.457576,36.536137,30.078560,1.000000,0.000000,0.013027,0.934871,0.934871,0.588265,1.762000,6.232000,5.000000,8.000000,left_hand,0.013027,681.528,526.570,6.694308,boundary_026,6.417213,6.457576,0.934871,5.021114,0.157051,0.125466
66,2.166667,741.410,300.780,741.558,302.793,ref,732.874,342.617,human_nearest_mesh_topk,740.000,346.550,343.850,45.770,43.757,bottom_percentile_95,6.417146,36.536137,30.118991,1.000000,0.000000,0.007252,0.000000,0.100000,1.000000,0.000000,0.663000,5.000000,8.000000,left_hand,0.007252,679.639,533.249,6.701033,boundary_027,5.958128,6.417146,0.000000,2.699581,0.071387,0.188199
