frame,time,left_detected,left_wrist_x,left_wrist_y,left_wrist_z,left_palm_x,left_palm_y,left_palm_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z,left_index_tip_x,left_index_tip_y,left_index_tip_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,left_ring_tip_x,left_ring_tip_y,left_ring_tip_z,left_pinky_tip_x,left_pinky_tip_y,left_pinky_tip_z,right_detected,right_wrist_x,right_wrist_y,right_wrist_z,right_palm_x,right_palm_y,right_palm_z,right_thumb_tip_x,right_thumb_tip_y,right_thumb_tip_z,right_index_tip_x,right_index_tip_y,right_index_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,right_ring_tip_x,right_ring_tip_y,right_ring_tip_z,right_pinky_tip_x,right_pinky_tip_y,right_pinky_tip_z
51,2.125000,1,-0.289410,-0.528448,3.863015,-0.294627,-0.572278,3.811940,-0.221311,-0.608875,3.809239,-0.238589,-0.607147,3.797821,-0.240741,-0.588395,3.807767,-0.252820,-0.566037,3.817335,-0.261901,-0.546038,3.808722,1,-0.683439,0.005418,3.733194,-0.681471,0.072838,3.724334,-0.622668,0.112806,3.732230,-0.623501,0.138560,3.745237,-0.633380,0.141643,3.758050,-0.648872,0.136509,3.768963,-0.668147,0.123809,3.771064
52,2.166667,1,-0.290877,-0.532599,3.862309,-0.295736,-0.576675,3.811493,-0.221108,-0.611655,3.807542,-0.240011,-0.610068,3.795366,-0.243235,-0.588755,3.808906,-0.257475,-0.567597,3.819716,-0.267166,-0.548149,3.810676,1,-0.683589,0.005094,3.733500,-0.681470,0.072797,3.724661,-0.622712,0.112724,3.732466,-0.623238,0.138409,3.745427,-0.633127,0.141481,3.758269,-0.648757,0.136325,3.769369,-0.667978,0.123663,3.771512
53,2.208333,1,-0.292355,-0.536793,3.861732,-0.296353,-0.579904,3.810489,-0.219990,-0.613775,3.805530,-0.240043,-0.612439,3.790988,-0.244080,-0.588463,3.808115,-0.259499,-0.568457,3.819568,-0.270592,-0.549754,3.810368,1,-0.683388,0.005186,3.733298,-0.681386,0.072785,3.724906,-0.622732,0.112677,3.732615,-0.622920,0.138282,3.745631,-0.632867,0.141316,3.758520,-0.648641,0.136128,3.769740,-0.667861,0.123453,3.771931
54,2.250000,1,-0.293955,-0.539769,3.861386,-0.296137,-0.583095,3.809906,-0.219504,-0.615941,3.804460,-0.239349,-0.613006,3.791665,-0.245315,-0.588088,3.810389,-0.260959,-0.569493,3.820169,-0.273410,-0.551772,3.809886,1,-0.683658,0.005111,3.733450,-0.681314,0.072810,3.725070,-0.622766,0.112694,3.732716,-0.622668,0.138266,3.745850,-0.632733,0.141233,3.758795,-0.648650,0.135981,3.770055,-0.667936,0.123216,3.772285
55,2.291667,1,-0.294767,-0.542237,3.860560,-0.295446,-0.586754,3.810273,-0.219690,-0.618312,3.804793,-0.238559,-0.612482,3.797305,-0.247200,-0.588282,3.815496,-0.262220,-0.570917,3.822044,-0.275492,-0.554445,3.809976,1,-0.683381,0.005354,3.732707,-0.681342,0.072844,3.725232,-0.622908,0.112769,3.732840,-0.622557,0.138329,3.746139,-0.632773,0.141184,3.759129,-0.648811,0.135831,3.770379,-0.668201,0.122931,3.772613
56,2.333333,1,-0.296112,-0.544782,3.860329,-0.295010,-0.590549,3.811381,-0.219348,-0.620120,3.806010,-0.237684,-0.612730,3.802150,-0.248391,-0.589365,3.819507,-0.262280,-0.572259,3.823650,-0.276012,-0.557250,3.810325,1,-0.683781,0.005193,3.732631,-0.681491,0.072861,3.725513,-0.623257,0.112864,3.733101,-0.622618,0.138384,3.746634,-0.632965,0.141080,3.759636,-0.649088,0.135641,3.770836,-0.668581,0.122649,3.772988
57,2.375000,1,-0.297300,-0.547316,3.861323,-0.294997,-0.593858,3.812599,-0.218171,-0.620915,3.807359,-0.236203,-0.614674,3.802733,-0.247865,-0.590970,3.820514,-0.260402,-0.573035,3.824049,-0.274636,-0.559590,3.810689,1,-0.683910,0.005174,3.733348,-0.681718,0.072865,3.725913,-0.623825,0.112941,3.733521,-0.622854,0.138435,3.747352,-0.633275,0.140949,3.760325,-0.649453,0.135520,3.771392,-0.669046,0.122566,3.773329
58,2.416667,1,-0.299119,-0.549783,3.862821,-0.295028,-0.596459,3.813413,-0.217078,-0.621361,3.808528,-0.233895,-0.618075,3.800239,-0.245855,-0.592674,3.819840,-0.256825,-0.573354,3.823692,-0.271940,-0.561461,3.811231,1,-0.684710,0.005310,3.734899,-0.681984,0.072882,3.726221,-0.624504,0.112986,3.733897,-0.623249,0.138580,3.747998,-0.633680,0.140932,3.760922,-0.649886,0.135647,3.771734,-0.669631,0.122893,3.773327
59,2.458333,1,-0.300253,-0.552229,3.863273,-0.294893,-0.598658,3.813700,-0.216666,-0.622039,3.809450,-0.231336,-0.622044,3.797222,-0.243719,-0.594326,3.819487,-0.253011,-0.573696,3.823451,-0.269344,-0.563285,3.812065,1,-0.685101,0.005330,3.735267,-0.682302,0.072940,3.726196,-0.625109,0.113016,3.733932,-0.623773,0.138889,3.748122,-0.634147,0.141157,3.761021,-0.650337,0.136092,3.771498,-0.670346,0.123678,3.772708
60,2.500000,1,-0.301616,-0.554924,3.863109,-0.294643,-0.600910,3.813672,-0.216700,-0.622675,3.810041,-0.229386,-0.626100,3.794913,-0.242726,-0.596151,3.820157,-0.250871,-0.574571,3.823912,-0.267984,-0.565444,3.813021,1,-0.685734,0.005450,3.735013,-0.682700,0.073063,3.725792,-0.625472,0.113068,3.733510,-0.624380,0.139334,3.747524,-0.634646,0.141634,3.760444,-0.650750,0.136753,3.770617,-0.671136,0.124756,3.771551
61,2.541667,1,-0.302603,-0.557437,3.862796,-0.294250,-0.603548,3.813684,-0.216816,-0.623090,3.810452,-0.228335,-0.631307,3.792724,-0.242710,-0.598944,3.821056,-0.251324,-0.576472,3.825368,-0.267654,-0.568171,3.813884,1,-0.686154,0.005858,3.734599,-0.683150,0.073235,3.725126,-0.625552,0.113163,3.732796,-0.624988,0.139791,3.746409,-0.635164,0.142219,3.759378,-0.651124,0.137410,3.769363,-0.671909,0.125815,3.770206
62,2.583333,1,-0.303172,-0.560073,3.862145,-0.293685,-0.606668,3.813952,-0.216882,-0.623623,3.810752,-0.228153,-0.639184,3.789294,-0.242430,-0.603843,3.820225,-0.253821,-0.579602,3.827473,-0.267595,-0.571517,3.814418,1,-0.686347,0.006061,3.733956,-0.683539,0.073398,3.724301,-0.625508,0.113294,3.732026,-0.625478,0.140116,3.745174,-0.635662,0.142680,3.758171,-0.651486,0.137855,3.768084,-0.672558,0.126555,3.768947
63,2.625000,1,-0.303761,-0.562864,3.861433,-0.293187,-0.609972,3.814205,-0.216840,-0.624147,3.810121,-0.229259,-0.649506,3.783700,-0.241023,-0.611817,3.814606,-0.257056,-0.583505,3.828732,-0.267717,-0.575127,3.813996,1,-0.686479,0.006177,3.733247,-0.683724,0.073497,3.723335,-0.625553,0.113445,3.731249,-0.625718,0.140242,3.744069,-0.636020,0.142875,3.757035,-0.651793,0.138016,3.766951,-0.672948,0.126833,3.767818
64,2.666667,1,-0.304151,-0.565326,3.861159,-0.293118,-0.612827,3.813716,-0.216576,-0.623890,3.807357,-0.231923,-0.659812,3.776015,-0.238961,-0.622429,3.802316,-0.260117,-0.587264,3.827500,-0.268605,-0.578238,3.811829,1,-0.686492,0.006270,3.732943,-0.683634,0.073515,3.722185,-0.625714,0.113594,3.730290,-0.625615,0.140240,3.743013,-0.636093,0.142860,3.755902,-0.651933,0.137969,3.765872,-0.672986,0.126700,3.766719
65,2.708333,1,-0.303514,-0.567793,3.859547,-0.293499,-0.614752,3.812009,-0.215992,-0.622752,3.802735,-0.235105,-0.667187,3.767743,-0.237543,-0.632723,3.786493,-0.262634,-0.590146,3.823750,-0.270445,-0.580241,3.807958,1,-0.685687,0.006210,3.731396,-0.683336,0.073464,3.720785,-0.625814,0.113702,3.728959,-0.625229,0.140223,3.741724,-0.635886,0.142778,3.754543,-0.651859,0.137835,3.764604,-0.672742,0.126353,3.765483
66,2.750000,1,-0.303283,-0.569755,3.856823,-0.293912,-0.615894,3.809522,-0.215134,-0.621740,3.798372,-0.236973,-0.670489,3.761548,-0.237560,-0.639246,3.774042,-0.264282,-0.592154,3.819171,-0.272576,-0.581314,3.803526,1,-0.685403,0.006009,3.728873,-0.683013,0.073363,3.719121,-0.625707,0.113731,3.727293,-0.624818,0.140247,3.740038,-0.635624,0.142715,3.752847,-0.651702,0.137686,3.763002,-0.672475,0.126021,3.763986
67,2.791667,1,-0.302370,-0.571279,3.855263,-0.293864,-0.616956,3.807344,-0.214288,-0.621881,3.796277,-0.236260,-0.670656,3.760034,-0.238407,-0.641230,3.769919,-0.264855,-0.594204,3.815514,-0.274422,-0.582393,3.799886,1,-0.684832,0.005817,3.727298,-0.682833,0.073235,3.717280,-0.625414,0.113676,3.725532,-0.624672,0.140304,3.738041,-0.635584,0.142671,3.750935,-0.651665,0.137516,3.761152,-0.672448,0.125814,3.762243
68,2.833333,1,-0.302440,-0.572580,3.854067,-0.293175,-0.618683,3.806427,-0.213710,-0.623433,3.796911,-0.233047,-0.669926,3.763939,-0.238460,-0.640893,3.773839,-0.264229,-0.597685,3.812991,-0.276028,-0.584556,3.797645,1,-0.684958,0.005768,3.725742,-0.682832,0.073096,3.715415,-0.624957,0.113543,3.723895,-0.624842,0.140378,3.735923,-0.635836,0.142617,3.749013,-0.651826,0.137282,3.759254,-0.672737,0.125673,3.760421
69,2.875000,1,-0.302724,-0.573706,3.852402,-0.292112,-0.621303,3.807064,-0.213126,-0.625962,3.799492,-0.229111,-0.671276,3.770892,-0.236839,-0.641795,3.780770,-0.262182,-0.603360,3.810298,-0.277272,-0.588248,3.796388,1,-0.685091,0.005774,3.723940,-0.682895,0.072959,3.713742,-0.624239,0.113330,3.722520,-0.625091,0.140480,3.733905,-0.636207,0.142576,3.747290,-0.652089,0.136972,3.757554,-0.673203,0.125421,3.758842
70,2.916667,1,-0.302457,-0.574622,3.851517,-0.291032,-0.624404,3.808882,-0.212090,-0.628736,3.803012,-0.226370,-0.675847,3.777816,-0.234459,-0.645650,3.785987,-0.259120,-0.610455,3.806921,-0.277671,-0.593016,3.795502,1,-0.684927,0.005529,3.722978,-0.682856,0.072833,3.712485,-0.623190,0.113039,3.721516,-0.625147,0.140613,3.732266,-0.636477,0.142616,3.745985,-0.652302,0.136617,3.756356,-0.673581,0.124894,3.757912
71,2.958333,1,-0.301963,-0.575166,3.850549,-0.289987,-0.627254,3.811011,-0.210724,-0.631126,3.806829,-0.224807,-0.680753,3.783955,-0.232952,-0.650108,3.789896,-0.256553,-0.616927,3.804687,-0.277190,-0.597824,3.795116,1,-0.684642,0.005435,3.721965,-0.682619,0.072731,3.711764,-0.621897,0.112665,3.720945,-0.624940,0.140689,3.731265,-0.636522,0.142750,3.745258,-0.652348,0.136259,3.755868,-0.673651,0.124089,3.757847
72,3.000000,1,-0.301759,-0.575667,3.849584,-0.288930,-0.629167,3.812326,-0.209467,-0.632653,3.810306,-0.223424,-0.682265,3.789247,-0.233040,-0.651819,3.794638,-0.255576,-0.620877,3.805286,-0.276176,-0.601448,3.795598,1,-0.684604,0.005311,3.721124,-0.682208,0.072662,3.711538,-0.620536,0.112225,3.720833,-0.624571,0.140595,3.731055,-0.636347,0.142917,3.745154,-0.652205,0.135971,3.756046,-0.673444,0.123248,3.758436
73,3.041667,1,-0.301559,-0.576265,3.850093,-0.288038,-0.629939,3.812213,-0.208511,-0.633059,3.812673,-0.222049,-0.679729,3.792953,-0.234128,-0.650209,3.799715,-0.255573,-0.621999,3.807853,-0.274902,-0.603156,3.796710,1,-0.684524,0.005069,3.721760,-0.681753,0.072632,3.711625,-0.619287,0.111783,3.721106,-0.624213,0.140279,3.731584,-0.636068,0.142960,3.745600,-0.651952,0.135753,3.756619,-0.673182,0.122654,3.759196
74,3.083333,1,-0.300949,-0.576335,3.848898,-0.287633,-0.630011,3.811111,-0.207867,-0.632587,3.813562,-0.221268,-0.674584,3.795196,-0.235511,-0.646489,3.803848,-0.255777,-0.621194,3.810538,-0.274060,-0.603200,3.797796,1,-0.684120,0.005138,3.720803,-0.681425,0.072612,3.711753,-0.618336,0.111415,3.721481,-0.624025,0.139710,3.732455,-0.635823,0.142624,3.746297,-0.651648,0.135390,3.757204,-0.672920,0.122274,3.759731
75,3.125000,1,-0.301351,-0.576575,3.848126,-0.287850,-0.629918,3.809815,-0.207571,-0.631793,3.813055,-0.221748,-0.668120,3.796682,-0.237520,-0.641764,3.806690,-0.256627,-0.619329,3.812275,-0.274604,-0.602391,3.798248,1,-0.684462,0.005073,3.720517,-0.681297,0.072526,3.711668,-0.617798,0.111105,3.721561,-0.624026,0.138879,3.733008,-0.635609,0.141780,3.746703,-0.651203,0.134643,3.757402,-0.672417,0.121825,3.759835
76,3.166667,1,-0.301173,-0.576778,3.847882,-0.288421,-0.629918,3.808831,-0.207654,-0.631131,3.811560,-0.223612,-0.662080,3.797400,-0.240432,-0.637722,3.807847,-0.258236,-0.617436,3.812496,-0.276288,-0.601636,3.797805,1,-0.684466,0.004908,3.720326,-0.681308,0.072309,3.711270,-0.617603,0.110744,3.721099,-0.624070,0.137841,3.732776,-0.635287,0.140586,3.746395,-0.650463,0.133508,3.756994,-0.671470,0.121174,3.759448
77,3.208333,1,-0.301511,-0.577177,3.847988,-0.288855,-0.630152,3.808484,-0.208031,-0.630835,3.809850,-0.225884,-0.658645,3.797278,-0.243232,-0.636079,3.807298,-0.259665,-0.616595,3.811382,-0.277754,-0.601629,3.796837,1,-0.684841,0.004487,3.720469,-0.681383,0.071973,3.710673,-0.617567,0.110263,3.720193,-0.624057,0.136701,3.731868,-0.634825,0.139314,3.745477,-0.649498,0.132209,3.756159,-0.670250,0.120439,3.758724
78,3.250000,1,-0.301795,-0.577288,3.847631,-0.288860,-0.630692,3.808879,-0.208507,-0.630962,3.808723,-0.227135,-0.658282,3.797031,-0.244723,-0.636580,3.806355,-0.260258,-0.616940,3.810138,-0.278175,-0.602444,3.796069,1,-0.685143,0.004288,3.720156,-0.681503,0.071592,3.710087,-0.617566,0.109736,3.719229,-0.624047,0.135656,3.730793,-0.634433,0.138209,3.744434,-0.648686,0.131081,3.755279,-0.669251,0.119810,3.757954
79,3.291667,1,-0.302105,-0.577538,3.848040,-0.288487,-0.631390,3.809697,-0.208909,-0.631487,3.808518,-0.226927,-0.659615,3.797394,-0.244833,-0.637804,3.806252,-0.260132,-0.617873,3.809657,-0.277706,-0.603690,3.795823,1,-0.685386,0.003983,3.720533,-0.681651,0.071230,3.709627,-0.617586,0.109307,3.718571,-0.624147,0.134940,3.729970,-0.634356,0.137467,3.743632,-0.648398,0.130417,3.754575,-0.668892,0.119393,3.757320
80,3.333333,1,-0.302011,-0.577648,3.847871,-0.287906,-0.632049,3.810559,-0.209235,-0.632465,3.809180,-0.225887,-0.661599,3.798424,-0.244139,-0.639280,3.806830,-0.259607,-0.619031,3.809743,-0.276703,-0.605220,3.795812,1,-0.685359,0.003681,3.720446,-0.681766,0.070914,3.709289,-0.617643,0.109051,3.718334,-0.624371,0.134646,3.729546,-0.634637,0.137166,3.743173,-0.648695,0.130319,3.754057,-0.669246,0.119237,3.756801
81,3.375000,1,-0.301975,-0.577834,3.847582,-0.287252,-0.632832,3.811728,-0.209602,-0.634101,3.810736,-0.224502,-0.664514,3.800266,-0.242888,-0.641345,3.807840,-0.258989,-0.620471,3.810147,-0.275231,-0.607599,3.795666,1,-0.685236,0.003470,3.720181,-0.681771,0.070649,3.709086,-0.617734,0.108939,3.718483,-0.624647,0.134703,3.729548,-0.635127,0.137263,3.743081,-0.649393,0.130735,3.753725,-0.670146,0.119431,3.756336
82,3.416667,1,-0.301836,-0.578116,3.847220,-0.286708,-0.634151,3.813780,-0.210074,-0.636586,3.813124,-0.222680,-0.668942,3.802981,-0.240990,-0.643614,3.809858,-0.258799,-0.621929,3.811296,-0.273413,-0.611234,3.795408,1,-0.685062,0.003158,3.719771,-0.681634,0.070423,3.709075,-0.617868,0.108884,3.718990,-0.624897,0.134974,3.729950,-0.635638,0.137629,3.743377,-0.650268,0.131518,3.753645,-0.671358,0.120029,3.755933
83,3.458333,1,-0.301612,-0.578577,3.847239,-0.286590,-0.635873,3.816003,-0.210765,-0.639666,3.815107,-0.220588,-0.674218,3.804456,-0.238866,-0.644527,3.812724,-0.259812,-0.622258,3.813580,-0.272073,-0.614536,3.795555,1,-0.684756,0.002995,3.719691,-0.681421,0.070205,3.709223,-0.618080,0.108813,3.719723,-0.625063,0.135285,3.730535,-0.636001,0.138058,3.743882,-0.651099,0.132402,3.753749,-0.672602,0.120905,3.755579
84,3.500000,1,-0.301746,-0.579713,3.848281,-0.287227,-0.637371,3.816507,-0.211785,-0.642649,3.814715,-0.219342,-0.678621,3.801290,-0.237588,-0.643099,3.814806,-0.261971,-0.620721,3.816498,-0.272032,-0.614861,3.796784,1,-0.684711,0.002755,3.720137,-0.681257,0.069959,3.709360,-0.618400,0.108704,3.720378,-0.625108,0.135508,3.730850,-0.636131,0.138386,3.744155,-0.651711,0.133123,3.753732,-0.673606,0.121792,3.755131
85,3.541667,1,-0.301756,-0.582780,3.850362,-0.288651,-0.638666,3.815095,-0.212659,-0.645272,3.812088,-0.220220,-0.681475,3.793834,-0.237527,-0.640899,3.815070,-0.263405,-0.618607,3.818997,-0.272554,-0.612390,3.799268,1,-0.684463,0.002353,3.720618,-0.681222,0.069700,3.709381,-0.618868,0.108615,3.720797,-0.625059,0.135641,3.730630,-0.636114,0.138576,3.743916,-0.652092,0.133546,3.753408,-0.674254,0.122409,3.754545
86,3.583333,1,-0.302005,-0.588782,3.852927,-0.290412,-0.640032,3.813812,-0.212557,-0.647847,3.809760,-0.223068,-0.682861,3.787065,-0.238116,-0.640031,3.814694,-0.262493,-0.617661,3.820657,-0.272380,-0.609847,3.802485,1,-0.684638,0.002339,3.721023,-0.681310,0.069488,3.709499,-0.619620,0.108642,3.721315,-0.625063,0.135684,3.730341,-0.636166,0.138581,3.743592,-0.652403,0.133636,3.753178,-0.674627,0.122601,3.754164
87,3.625000,1,-0.300817,-0.594822,3.857029,-0.291823,-0.640403,3.813916,-0.211728,-0.650133,3.809196,-0.226068,-0.680951,3.785441,-0.239408,-0.639432,3.816017,-0.260572,-0.617441,3.822203,-0.272120,-0.607891,3.805865,1,-0.685007,0.002614,3.722525,-0.681481,0.069371,3.710174,-0.620847,0.108812,3.722542,-0.625323,0.135508,3.730996,-0.636461,0.138279,3.744132,-0.652847,0.133425,3.753841,-0.674932,0.122407,3.754584
88,3.666667,1,-0.298742,-0.593352,3.860871,-0.292511,-0.638088,3.814926,-0.211296,-0.650985,3.809875,-0.227792,-0.673862,3.789509,-0.241493,-0.636616,3.819781,-0.259706,-0.616046,3.824385,-0.272699,-0.604716,3.809120,1,-0.684961,0.002830,3.724895,-0.681800,0.069358,3.711735,-0.622589,0.109076,3.724732,-0.625973,0.135023,3.733190,-0.637088,0.137675,3.746120,-0.653592,0.133036,3.755874,-0.675409,0.121956,3.756229
89,3.708333,1,-0.296270,-0.586835,3.863616,-0.292655,-0.632802,3.816341,-0.211226,-0.649230,3.811432,-0.228737,-0.663467,3.796731,-0.242897,-0.631648,3.823912,-0.259069,-0.612565,3.826709,-0.272835,-0.599451,3.811908,1,-0.686191,0.002858,3.727829,-0.682420,0.069438,3.714126,-0.624655,0.109410,3.727564,-0.627009,0.134399,3.736572,-0.638115,0.137028,3.749277,-0.654769,0.132643,3.759052,-0.676243,0.121356,3.759037
90,3.750000,1,-0.294702,-0.579219,3.866188,-0.292611,-0.625603,3.818179,-0.210579,-0.644552,3.813881,-0.229886,-0.653141,3.804250,-0.242226,-0.626321,3.826109,-0.256840,-0.607660,3.828176,-0.271008,-0.592909,3.813923,1,-0.687493,0.003120,3.730559,-0.683359,0.069604,3.717048,-0.626784,0.109851,3.730635,-0.628280,0.133952,3.740485,-0.639534,0.136630,3.753009,-0.656400,0.132359,3.762849,-0.677514,0.120708,3.762558
91,3.791667,1,-0.293273,-0.570608,3.869631,-0.292559,-0.617514,3.820387,-0.209676,-0.637953,3.816666,-0.231253,-0.644080,3.810921,-0.240246,-0.621619,3.826495,-0.253486,-0.602458,3.828781,-0.267721,-0.586053,3.815343,1,-0.688757,0.003133,3.734881,-0.684484,0.069860,3.720220,-0.628807,0.110418,3.733824,-0.629590,0.133873,3.744628,-0.641187,0.136575,3.757002,-0.658335,0.132165,3.766926,-0.679166,0.120062,3.766337
92,3.833333,1,-0.290344,-0.562020,3.870139,-0.292500,-0.608707,3.822540,-0.209969,-0.631015,3.818866,-0.232472,-0.635693,3.816433,-0.238775,-0.617006,3.826598,-0.250761,-0.597106,3.829245,-0.264149,-0.578936,3.816605,1,-0.688688,0.003585,3.736199,-0.685699,0.070183,3.723417,-0.630615,0.111050,3.737021,-0.630796,0.134173,3.748767,-0.642820,0.136814,3.760997,-0.660288,0.131964,3.771025,-0.680972,0.119418,3.770077
93,3.875000,1,-0.288028,-0.552285,3.872204,-0.292228,-0.598377,3.823670,-0.212076,-0.624246,3.819273,-0.233469,-0.626846,3.819043,-0.238539,-0.610678,3.826415,-0.249219,-0.590205,3.829284,-0.260613,-0.570498,3.817479,1,-0.690136,0.003706,3.739321,-0.686938,0.070509,3.726348,-0.632061,0.111628,3.739851,-0.631788,0.134706,3.752351,-0.644173,0.137221,3.764477,-0.661941,0.131580,3.774742,-0.682573,0.118715,3.773497
94,3.916667,1,-0.285618,-0.541960,3.873727,-0.291348,-0.585693,3.822931,-0.214794,-0.616888,3.817173,-0.234193,-0.617140,3.815763,-0.238519,-0.601668,3.823366,-0.247400,-0.580580,3.826860,-0.256423,-0.559837,3.816614,1,-0.691377,0.003816,3.741661,-0.688074,0.070783,3.728713,-0.632980,0.112078,3.741936,-0.632495,0.135209,3.754892,-0.645112,0.137593,3.767008,-0.663122,0.130774,3.777720,-0.683717,0.117795,3.776354
95,3.958333,1,-0.280589,-0.528874,3.871743,-0.289597,-0.570797,3.820635,-0.216047,-0.608004,3.813546,-0.234546,-0.607510,3.805612,-0.237273,-0.591452,3.814639,-0.243037,-0.569010,3.819634,-0.250366,-0.547469,3.812472,1,-0.691771,0.003877,3.741470,-0.689009,0.070990,3.730390,-0.633409,0.112428,3.743191,-0.632979,0.135478,3.756383,-0.645699,0.137779,3.768604,-0.663915,0.129533,3.779862,-0.684443,0.116607,3.778535
96,4.000000,1,-0.275991,-0.516157,3.870988,-0.287163,-0.554162,3.817880,-0.215284,-0.596764,3.809594,-0.234835,-0.597847,3.791882,-0.235095,-0.581306,3.800678,-0.235911,-0.556638,3.807644,-0.242536,-0.534131,3.805099,1,-0.691537,0.004021,3.742261,-0.689734,0.071115,3.731447,-0.633602,0.112709,3.743690,-0.633332,0.135532,3.757037,-0.646037,0.137791,3.769448,-0.664457,0.128286,3.781138,-0.684918,0.115469,3.779961
97,4.041667,1,-0.270868,-0.501980,3.868969,-0.284579,-0.535583,3.815574,-0.214597,-0.582463,3.804801,-0.235757,-0.585451,3.779720,-0.233952,-0.569558,3.785604,-0.228841,-0.542859,3.794366,-0.235278,-0.519259,3.796752,1,-0.692016,0.004013,3.741123,-0.690206,0.071151,3.731996,-0.633717,0.112891,3.743537,-0.633476,0.135571,3.756947,-0.646069,0.137745,3.769591,-0.664703,0.127543,3.781520,-0.685163,0.114817,3.780610
98,4.083333,1,-0.263863,-0.481790,3.867480,-0.282383,-0.514615,3.814338,-0.216563,-0.564910,3.798261,-0.237709,-0.567718,3.771911,-0.235104,-0.553459,3.773825,-0.225010,-0.526192,3.783930,-0.231141,-0.501760,3.790029,1,-0.692414,0.003570,3.741257,-0.690338,0.071123,3.732159,-0.633648,0.112964,3.742995,-0.633292,0.135755,3.756227,-0.645729,0.137707,3.769133,-0.664547,0.127230,3.781245,-0.685045,0.114622,3.780697
99,4.125000,1,-0.255278,-0.461364,3.866554,-0.280779,-0.491634,3.814838,-0.221646,-0.544463,3.790795,-0.240257,-0.544911,3.768520,-0.238176,-0.532276,3.767256,-0.225834,-0.506118,3.777658,-0.231351,-0.481225,3.785815,1,-0.691621,0.003656,3.741193,-0.690188,0.071044,3.732057,-0.633311,0.112961,3.742432,-0.632912,0.136008,3.755185,-0.645184,0.137542,3.768371,-0.664074,0.126644,3.780762,-0.684506,0.114317,3.780550
100,4.166667,1,-0.246168,-0.437153,3.865490,-0.279593,-0.467706,3.817656,-0.228414,-0.522018,3.784498,-0.243297,-0.519561,3.768609,-0.243122,-0.507603,3.765133,-0.231998,-0.483310,3.774077,-0.236734,-0.457963,3.783428,1,-0.691107,0.004009,3.740735,-0.689974,0.070849,3.731796,-0.632832,0.112856,3.741973,-0.632596,0.136036,3.754141,-0.644675,0.136974,3.767599,-0.663481,0.125239,3.780323,-0.683675,0.113413,3.780316
101,4.208333,1,-0.238123,-0.415479,3.866053,-0.278413,-0.443454,3.822637,-0.235295,-0.499076,3.781211,-0.248684,-0.494512,3.770560,-0.251601,-0.481946,3.765009,-0.244075,-0.458988,3.771060,-0.247401,-0.432857,3.781600,1,-0.690724,0.003510,3.740685,-0.689803,0.070466,3.731342,-0.632329,0.112565,3.741321,-0.632328,0.135605,3.753151,-0.644151,0.135869,3.766829,-0.662792,0.123231,3.779783,-0.682710,0.111994,3.779867
102,4.250000,1,-0.228913,-0.393313,3.867997,-0.276583,-0.418643,3.828468,-0.240938,-0.477206,3.781874,-0.258253,-0.471506,3.772797,-0.264327,-0.457315,3.764768,-0.260371,-0.434367,3.767657,-0.260699,-0.407103,3.779237,1,-0.690868,0.002470,3.741673,-0.689547,0.069939,3.730411,-0.631777,0.112082,3.740007,-0.631846,0.134802,3.751916,-0.643359,0.134472,3.765736,-0.661893,0.121317,3.778778,-0.681680,0.110531,3.778913
103,4.291667,1,-0.220790,-0.369591,3.866415,-0.273457,-0.393102,3.833521,-0.243384,-0.456910,3.785996,-0.270106,-0.449916,3.774871,-0.277876,-0.433727,3.764307,-0.275592,-0.409681,3.764607,-0.271488,-0.381229,3.776354,1,-0.689563,0.001786,3.737431,-0.689104,0.069389,3.728840,-0.631210,0.111500,3.737926,-0.631054,0.133965,3.750200,-0.642284,0.133302,3.764076,-0.660850,0.120043,3.777158,-0.680732,0.109410,3.777320
104,4.333333,1,-0.211189,-0.345718,3.866362,-0.269170,-0.367347,3.837496,-0.241520,-0.436741,3.791756,-0.280131,-0.426841,3.777249,-0.287257,-0.408957,3.765011,-0.284297,-0.383678,3.763663,-0.275977,-0.354584,3.774740,1,-0.688283,0.001644,3.732592,-0.688658,0.068873,3.727046,-0.630912,0.110900,3.735620,-0.630282,0.133376,3.748320,-0.641347,0.132790,3.762160,-0.660000,0.119576,3.775306,-0.680194,0.108748,3.775449
105,4.375000,1,-0.204877,-0.326037,3.869972,-0.264897,-0.341940,3.842005,-0.239115,-0.412877,3.797755,-0.287199,-0.399564,3.781248,-0.291398,-0.380568,3.768899,-0.286029,-0.354954,3.767112,-0.275462,-0.326448,3.777599,1,-0.688172,0.000764,3.731717,-0.688605,0.068387,3.725687,-0.631229,0.110319,3.733821,-0.630147,0.133073,3.746881,-0.641120,0.132907,3.760639,-0.659706,0.119928,3.773820,-0.680295,0.108614,3.773955
106,4.416667,1,-0.200618,-0.304078,3.873014,-0.261754,-0.317164,3.849018,-0.243348,-0.380022,3.803101,-0.294020,-0.367654,3.788470,-0.293574,-0.347586,3.777591,-0.285383,-0.323093,3.776831,-0.275104,-0.296953,3.788021,1,-0.689261,0.000346,3.731461,-0.689198,0.067934,3.725018,-0.632220,0.109800,3.732804,-0.631020,0.132880,3.746164,-0.641803,0.133155,3.759893,-0.660006,0.121014,3.772985,-0.680839,0.109112,3.773280
