frame,time,left_detected,left_wrist_x,left_wrist_y,left_wrist_z,left_palm_x,left_palm_y,left_palm_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z,left_index_tip_x,left_index_tip_y,left_index_tip_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,left_ring_tip_x,left_ring_tip_y,left_ring_tip_z,left_pinky_tip_x,left_pinky_tip_y,left_pinky_tip_z,right_detected,right_wrist_x,right_wrist_y,right_wrist_z,right_palm_x,right_palm_y,right_palm_z,right_thumb_tip_x,right_thumb_tip_y,right_thumb_tip_z,right_index_tip_x,right_index_tip_y,right_index_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,right_ring_tip_x,right_ring_tip_y,right_ring_tip_z,right_pinky_tip_x,right_pinky_tip_y,right_pinky_tip_z
11,0.458333,1,0.851877,0.065214,4.745022,0.881347,0.124762,4.754184,0.942202,0.140039,4.711524,0.936408,0.203650,4.729079,0.951507,0.194903,4.749840,0.948631,0.184928,4.769154,0.942323,0.157040,4.783630,1,0.665128,0.047483,5.234119,0.614588,0.071455,5.203168,0.652965,0.123480,5.143086,0.582467,0.113945,5.122419,0.592126,0.138794,5.145325,0.597109,0.144731,5.163890,0.604683,0.143272,5.193599
12,0.500000,1,0.852348,0.069195,4.751057,0.880680,0.128470,4.761098,0.938944,0.146198,4.716203,0.932808,0.210891,4.737775,0.948540,0.201875,4.759758,0.946123,0.190667,4.778501,0.941226,0.161001,4.791093,1,0.662501,0.053643,5.239573,0.611763,0.078493,5.205739,0.651027,0.125213,5.142200,0.582298,0.119864,5.123109,0.593403,0.145711,5.146719,0.599786,0.152296,5.164765,0.606860,0.151513,5.193789
13,0.541667,1,0.852432,0.073153,4.756517,0.879813,0.131784,4.768357,0.937114,0.150642,4.723297,0.929725,0.216951,4.747181,0.945867,0.207444,4.770135,0.943711,0.195150,4.788357,0.939437,0.164604,4.799305,1,0.660883,0.058709,5.244317,0.609998,0.083427,5.208816,0.649231,0.126630,5.143142,0.582282,0.123544,5.124114,0.592702,0.149941,5.148302,0.600271,0.157074,5.166529,0.607089,0.156645,5.195235
14,0.583333,1,0.851050,0.075829,4.760878,0.878743,0.134643,4.775048,0.936258,0.153117,4.731956,0.927400,0.221427,4.755546,0.943598,0.211779,4.779068,0.941376,0.198869,4.796954,0.937246,0.167969,4.806934,1,0.658877,0.062187,5.247272,0.609059,0.086367,5.211765,0.647956,0.128043,5.145908,0.582850,0.124251,5.124238,0.590554,0.151500,5.149098,0.598814,0.159411,5.168075,0.605999,0.159131,5.196850
15,0.625000,1,0.850276,0.077996,4.766581,0.877792,0.136910,4.781211,0.935358,0.154736,4.741746,0.925905,0.224593,4.762795,0.941744,0.215390,4.786754,0.939158,0.202254,4.804484,0.935132,0.171001,4.814023,1,0.657627,0.064438,5.251646,0.608834,0.088134,5.214849,0.647648,0.129704,5.150362,0.584386,0.123080,5.124094,0.588655,0.151572,5.149884,0.597386,0.160387,5.169735,0.605917,0.159937,5.198631
16,0.666667,1,0.850432,0.079068,4.773813,0.877081,0.138532,4.787079,0.933740,0.156832,4.751410,0.924985,0.226928,4.769508,0.940027,0.218571,4.794086,0.936831,0.205384,4.811785,0.933017,0.173567,4.821195,1,0.658046,0.065595,5.258017,0.609197,0.089350,5.218066,0.648515,0.131169,5.155536,0.586960,0.121107,5.124305,0.588061,0.150925,5.150990,0.597076,0.160607,5.171491,0.607425,0.159838,5.200400
17,0.708333,1,0.850127,0.080137,4.779032,0.876345,0.139599,4.792353,0.931326,0.159885,4.758704,0.924016,0.228772,4.775513,0.937853,0.221485,4.801033,0.933797,0.208323,4.818818,0.930218,0.175798,4.828510,1,0.658165,0.066447,5.262604,0.609855,0.089929,5.220597,0.650740,0.131284,5.159513,0.590267,0.118086,5.124243,0.588201,0.149168,5.151127,0.596841,0.159920,5.172075,0.608109,0.159410,5.201192
18,0.750000,1,0.848881,0.080948,4.782681,0.875228,0.140288,4.796432,0.927946,0.163794,4.761607,0.922276,0.230365,4.779915,0.934661,0.224341,4.806674,0.929591,0.211255,4.824658,0.926061,0.178101,4.835332,1,0.657670,0.066927,5.265539,0.610296,0.089686,5.221808,0.653760,0.129568,5.161078,0.593353,0.113982,5.123384,0.587821,0.146091,5.149427,0.595168,0.158309,5.170793,0.605773,0.159061,5.200583
19,0.791667,1,0.846794,0.081259,4.785062,0.873671,0.140768,4.798822,0.923373,0.167972,4.759317,0.919580,0.231748,4.781736,0.930660,0.227153,4.809766,0.924705,0.214189,4.828007,0.920917,0.180726,4.840411,1,0.656080,0.066964,5.267194,0.610001,0.088960,5.221991,0.655941,0.126921,5.160707,0.594868,0.110135,5.122405,0.586200,0.142635,5.146826,0.591751,0.156420,5.168584,0.600900,0.158972,5.199323
20,0.833333,1,0.844409,0.081486,4.786555,0.871912,0.141105,4.799387,0.917982,0.171288,4.752759,0.916450,0.232688,4.780676,0.926828,0.229496,4.809646,0.920470,0.216698,4.828097,0.916279,0.183253,4.842543,1,0.654099,0.066861,5.267679,0.608822,0.088208,5.221561,0.656217,0.124498,5.159416,0.594267,0.107654,5.121887,0.583490,0.139756,5.144398,0.587288,0.154770,5.166388,0.595227,0.158992,5.197990
21,0.875000,1,0.842364,0.081802,4.787757,0.870064,0.141206,4.798649,0.912742,0.172894,4.744630,0.913508,0.232945,4.777958,0.923830,0.230806,4.807426,0.917656,0.218108,4.825922,0.913183,0.184785,4.842046,1,0.652611,0.066845,5.267521,0.606985,0.087438,5.220320,0.655267,0.122381,5.157391,0.592315,0.106098,5.121271,0.580626,0.137321,5.141929,0.582943,0.153099,5.163913,0.590138,0.158608,5.196057
22,0.916667,1,0.839611,0.081878,4.786709,0.867936,0.140852,4.797520,0.908742,0.172719,4.737951,0.911068,0.232383,4.775687,0.921628,0.230616,4.805311,0.916042,0.217773,4.823602,0.911436,0.184482,4.840495,1,0.650385,0.066965,5.264500,0.604705,0.086413,5.217823,0.654283,0.119556,5.153960,0.590026,0.104388,5.119607,0.578567,0.134660,5.138617,0.579776,0.150890,5.160437,0.586402,0.157314,5.192708
23,0.958333,1,0.836990,0.081397,4.786521,0.865332,0.139747,4.796414,0.906708,0.170734,4.733852,0.909205,0.230772,4.774844,0.920107,0.228542,4.804279,0.915306,0.215219,4.822121,0.910466,0.181912,4.838726,1,0.648232,0.066782,5.261650,0.602001,0.084994,5.213864,0.653549,0.114939,5.148308,0.587565,0.102067,5.116445,0.577135,0.131529,5.134122,0.577665,0.147996,5.155817,0.583727,0.155040,5.187955
24,1.000000,1,0.832524,0.080517,4.784536,0.862297,0.137508,4.794904,0.906335,0.166549,4.730910,0.907626,0.227856,4.774542,0.919021,0.224612,4.803461,0.915078,0.210530,4.820775,0.909669,0.177272,4.836468,1,0.644713,0.066248,5.256352,0.598779,0.083019,5.208434,0.652944,0.108638,5.140292,0.584362,0.099337,5.111816,0.575061,0.128136,5.128626,0.574983,0.144502,5.150345,0.580703,0.152026,5.182552
25,1.041667,1,0.828682,0.077698,4.781294,0.858950,0.133657,4.792447,0.906060,0.160158,4.727016,0.905473,0.223632,4.773475,0.917329,0.219527,4.801917,0.914144,0.204516,4.818935,0.908092,0.171098,4.833832,1,0.641751,0.064609,5.249524,0.594889,0.080026,5.201616,0.652873,0.102397,5.131149,0.579972,0.096221,5.105898,0.571300,0.124398,5.122341,0.569940,0.140207,5.144040,0.575903,0.148285,5.176939
26,1.083333,1,0.824314,0.073514,4.776324,0.855308,0.127687,4.789241,0.904249,0.152500,4.722140,0.902002,0.218122,4.771690,0.913829,0.213764,4.800177,0.911114,0.197698,4.817350,0.905140,0.163184,4.831820,1,0.637896,0.061768,5.241256,0.590145,0.075297,5.193739,0.653455,0.097597,5.122684,0.574612,0.091987,5.098962,0.565993,0.119483,5.115374,0.562495,0.134409,5.136723,0.569128,0.143184,5.170841
27,1.125000,1,0.817013,0.066726,4.769652,0.851586,0.119269,4.786138,0.900894,0.144666,4.718656,0.897753,0.210865,4.770608,0.908831,0.206628,4.799650,0.906222,0.189409,4.817278,0.901482,0.152547,4.831173,1,0.630981,0.056505,5.231398,0.584614,0.068297,5.185640,0.653065,0.093018,5.115435,0.568840,0.085629,5.091659,0.560004,0.112447,5.108154,0.554301,0.126377,5.128894,0.561253,0.135845,5.164269
28,1.166667,1,0.809921,0.057100,4.764300,0.848498,0.108523,4.783583,0.897661,0.136244,4.717963,0.894444,0.201066,4.770954,0.904248,0.197063,4.800481,0.901393,0.178892,4.818410,0.898229,0.139479,4.831240,1,0.622544,0.047766,5.223545,0.579005,0.059095,5.178564,0.649770,0.086482,5.109092,0.563324,0.076852,5.085086,0.554255,0.103149,5.101671,0.547028,0.116116,5.121873,0.553480,0.126091,5.158167
29,1.208333,1,0.806508,0.046327,4.760311,0.846890,0.096017,4.781118,0.896422,0.125120,4.718349,0.893568,0.188307,4.771378,0.901874,0.184967,4.800821,0.898411,0.166630,4.818573,0.895791,0.126169,4.830446,1,0.617867,0.036970,5.217689,0.574497,0.048094,5.173573,0.644296,0.077497,5.104336,0.559128,0.066104,5.080331,0.549918,0.092002,5.097017,0.541962,0.104272,5.116922,0.547364,0.114412,5.153615
30,1.250000,1,0.805184,0.033319,4.756763,0.847124,0.082339,4.778437,0.897978,0.109956,4.717910,0.895343,0.173082,4.770329,0.902089,0.171127,4.799258,0.897810,0.153582,4.816385,0.894269,0.114031,4.828189,1,0.615617,0.025330,5.214324,0.571870,0.035505,5.171171,0.639079,0.066684,5.102406,0.557022,0.053803,5.078065,0.547825,0.079183,5.094844,0.539686,0.091247,5.114619,0.544021,0.101187,5.151146
31,1.291667,1,0.806988,0.019180,4.756651,0.848923,0.067796,4.776200,0.901661,0.092078,4.717151,0.898923,0.156461,4.768499,0.904315,0.156181,4.796802,0.899457,0.139713,4.812970,0.894093,0.102073,4.825334,1,0.616647,0.011801,5.217527,0.570986,0.021420,5.171393,0.635313,0.054234,5.103284,0.556429,0.040178,5.078547,0.547358,0.064794,5.095389,0.539204,0.077126,5.115043,0.543048,0.086664,5.150944
32,1.333333,1,0.808229,0.004528,4.756376,0.851754,0.052525,4.775126,0.906101,0.073748,4.717468,0.903658,0.138928,4.767842,0.908161,0.140024,4.795147,0.903135,0.124322,4.809911,0.895443,0.088898,4.822496,1,0.616457,-0.004506,5.218821,0.571331,0.005922,5.173787,0.633317,0.039874,5.105742,0.556408,0.025311,5.081493,0.547468,0.049119,5.098392,0.539314,0.062006,5.117841,0.543701,0.071034,5.152780
33,1.375000,1,0.812043,-0.011365,4.757495,0.855412,0.036597,4.774739,0.910712,0.055018,4.719095,0.910076,0.119727,4.767953,0.913877,0.122277,4.793294,0.908408,0.107558,4.806230,0.897762,0.074999,4.818706,1,0.619663,-0.022390,5.222044,0.572715,-0.011215,5.177484,0.633614,0.023382,5.108765,0.557233,0.008864,5.085954,0.548318,0.032060,5.102843,0.540322,0.045515,5.122072,0.546094,0.053817,5.155961
34,1.416667,1,0.816838,-0.027054,4.758553,0.860201,0.019870,4.773792,0.915552,0.033924,4.720514,0.918853,0.097907,4.765338,0.921820,0.102790,4.787800,0.914970,0.090201,4.799188,0.901074,0.061452,4.812554,1,0.623751,-0.040862,5.225945,0.575082,-0.030306,5.181884,0.635533,0.004794,5.112129,0.559534,-0.009380,5.091141,0.550409,0.013314,5.107909,0.542675,0.026993,5.127109,0.550034,0.034246,5.160277
35,1.458333,1,0.820845,-0.044534,4.759365,0.866262,0.002110,4.772052,0.920046,0.009779,4.719299,0.928752,0.074054,4.757884,0.931263,0.081718,4.777629,0.922679,0.072156,4.788782,0.906533,0.047373,4.804984,1,0.626263,-0.060739,5.228877,0.578051,-0.051068,5.187149,0.636529,-0.015214,5.116082,0.562533,-0.028657,5.097335,0.552795,-0.006626,5.114094,0.544976,0.006690,5.133510,0.553836,0.012696,5.166418
36,1.500000,1,0.828014,-0.062999,4.768016,0.872723,-0.016308,4.770855,0.924342,-0.015432,4.716029,0.937360,0.050470,4.749260,0.940350,0.059813,4.767499,0.930742,0.052775,4.779631,0.913931,0.031070,4.799520,1,0.631925,-0.082285,5.238916,0.581124,-0.072752,5.193253,0.634689,-0.035419,5.120600,0.564703,-0.047966,5.104832,0.553906,-0.026849,5.121873,0.545326,-0.014490,5.141470,0.555379,-0.009555,5.174254
37,1.541667,1,0.833546,-0.081405,4.771130,0.878247,-0.034479,4.771925,0.930380,-0.038036,4.715948,0.943678,0.029752,4.747508,0.947959,0.038259,4.765516,0.938332,0.031737,4.778022,0.921286,0.011679,4.799426,1,0.637016,-0.102994,5.243959,0.584114,-0.094865,5.198917,0.631960,-0.055461,5.124661,0.565893,-0.067442,5.112191,0.553942,-0.047340,5.129572,0.544185,-0.036346,5.148948,0.554196,-0.031996,5.181624
38,1.583333,1,0.838792,-0.098492,4.772018,0.882525,-0.052223,4.774797,0.938611,-0.055940,4.721811,0.948509,0.012197,4.755200,0.954399,0.017614,4.773645,0.945560,0.009225,4.784610,0.927900,-0.010862,4.803533,1,0.641214,-0.123067,5.246696,0.587111,-0.117319,5.202351,0.633092,-0.076354,5.126752,0.567419,-0.088023,5.116930,0.554730,-0.068822,5.134354,0.543865,-0.059271,5.153007,0.551745,-0.054993,5.185932
39,1.625000,1,0.842165,-0.115835,4.770262,0.886351,-0.070348,4.774852,0.947101,-0.072745,4.729931,0.953704,-0.005944,4.761832,0.960226,-0.002520,4.780199,0.952296,-0.013143,4.788457,0.933923,-0.033841,4.803114,1,0.643804,-0.143429,5.248005,0.590084,-0.140018,5.202731,0.640507,-0.098885,5.126256,0.570151,-0.110231,5.117862,0.557224,-0.091657,5.134928,0.545435,-0.083158,5.152550,0.549923,-0.078496,5.186179
40,1.666667,1,0.843952,-0.131738,4.766830,0.890132,-0.089695,4.767132,0.954630,-0.093048,4.737779,0.960671,-0.028920,4.755172,0.965246,-0.022980,4.771365,0.957257,-0.033607,4.776412,0.937719,-0.053071,4.787880,1,0.645370,-0.163694,5.245819,0.592816,-0.162641,5.200621,0.652399,-0.122807,5.124251,0.573665,-0.133841,5.115834,0.560672,-0.115563,5.132267,0.548031,-0.107366,5.148813,0.549976,-0.101833,5.183207
41,1.708333,1,0.845278,-0.147812,4.759970,0.893264,-0.110496,4.752418,0.960687,-0.114648,4.746798,0.968180,-0.056375,4.736810,0.968448,-0.044598,4.748232,0.959324,-0.052942,4.749226,0.937554,-0.068358,4.757778,1,0.646526,-0.184886,5.240290,0.595244,-0.184835,5.197415,0.666327,-0.148760,5.123344,0.577337,-0.158199,5.112492,0.564054,-0.139896,5.128110,0.550820,-0.131378,5.143744,0.552147,-0.124479,5.178836
42,1.750000,1,0.845405,-0.163834,4.755750,0.895101,-0.131941,4.736803,0.964456,-0.133153,4.755430,0.973449,-0.084256,4.718065,0.969342,-0.067534,4.723976,0.958996,-0.073045,4.720994,0.934768,-0.083316,4.725243,1,0.646402,-0.205339,5.237965,0.597455,-0.206394,5.194624,0.681777,-0.179769,5.126262,0.580873,-0.182732,5.109142,0.566847,-0.164007,5.123729,0.553619,-0.154975,5.138837,0.555667,-0.146324,5.174911
43,1.791667,1,0.846092,-0.180408,4.754659,0.895621,-0.152191,4.726106,0.965953,-0.149859,4.758148,0.975307,-0.109828,4.706489,0.969003,-0.091966,4.709275,0.958014,-0.095435,4.704444,0.932798,-0.101314,4.704716,1,0.646960,-0.224795,5.239811,0.599213,-0.227253,5.193325,0.697422,-0.217439,5.133216,0.583398,-0.207293,5.106686,0.568268,-0.187669,5.120178,0.555530,-0.178109,5.135269,0.558806,-0.167618,5.172592
44,1.833333,1,0.846710,-0.197179,4.753785,0.895377,-0.169631,4.722854,0.965847,-0.168954,4.752511,0.974919,-0.134140,4.703393,0.968767,-0.119649,4.707062,0.957525,-0.122449,4.703293,0.933966,-0.124599,4.702918,1,0.647294,-0.244080,5.242959,0.600088,-0.247410,5.193664,0.709179,-0.256077,5.140273,0.583841,-0.231815,5.105614,0.567490,-0.211110,5.118332,0.555136,-0.200943,5.133673,0.559443,-0.188968,5.171781
45,1.875000,1,0.845361,-0.214631,4.750907,0.895333,-0.184487,4.726754,0.964284,-0.192263,4.742353,0.974181,-0.159556,4.708708,0.968797,-0.151871,4.716150,0.957162,-0.155145,4.715585,0.938092,-0.153606,4.717917,1,0.647916,-0.263632,5.242892,0.600152,-0.266902,5.194804,0.714299,-0.285963,5.142621,0.582687,-0.255766,5.105849,0.565098,-0.234494,5.118182,0.552867,-0.223641,5.133584,0.557073,-0.211038,5.171309
46,1.916667,1,0.844873,-0.231957,4.751038,0.896115,-0.199255,4.734404,0.961438,-0.219917,4.734873,0.974397,-0.185787,4.720594,0.968783,-0.184965,4.732029,0.956097,-0.188707,4.735139,0.942544,-0.184055,4.740211,1,0.649204,-0.282333,5.243929,0.599964,-0.285845,5.195632,0.715153,-0.304651,5.140557,0.581915,-0.278661,5.106903,0.563215,-0.257683,5.118720,0.551398,-0.246188,5.133719,0.553816,-0.233970,5.169940
47,1.958333,1,0.842540,-0.247962,4.749149,0.897513,-0.216780,4.740329,0.958356,-0.250486,4.735341,0.976249,-0.209877,4.733599,0.968890,-0.212092,4.746773,0.954252,-0.215073,4.752095,0.944276,-0.209058,4.756481,1,0.649548,-0.296955,5.241315,0.599758,-0.304271,5.195635,0.715885,-0.318406,5.138602,0.582596,-0.300678,5.108221,0.563285,-0.280285,5.118878,0.552420,-0.268452,5.133047,0.551820,-0.257025,5.167319
48,2.000000,1,0.840236,-0.265417,4.753573,0.898941,-0.237004,4.741458,0.956196,-0.277834,4.741559,0.979076,-0.229918,4.741751,0.968635,-0.231151,4.753467,0.951787,-0.232197,4.758836,0.942946,-0.227145,4.759031,1,0.647393,-0.316032,5.243359,0.599120,-0.321511,5.194900,0.717249,-0.331656,5.138497,0.583647,-0.321511,5.109189,0.564288,-0.301222,5.118312,0.554434,-0.289509,5.131472,0.551009,-0.278517,5.163960
49,2.041667,1,0.838298,-0.277957,4.753966,0.899778,-0.256825,4.738693,0.955189,-0.294557,4.746419,0.980361,-0.245958,4.742661,0.966582,-0.245110,4.750664,0.948740,-0.244383,4.754504,0.940579,-0.242088,4.749669,1,0.644970,-0.327232,5.242157,0.597548,-0.336294,5.193383,0.717539,-0.342980,5.137979,0.583615,-0.339633,5.108893,0.564163,-0.319003,5.116864,0.555024,-0.307414,5.129142,0.550222,-0.296367,5.160162
50,2.083333,1,0.839386,-0.285342,4.750801,0.899525,-0.274080,4.733656,0.954932,-0.299750,4.748121,0.978420,-0.258076,4.738477,0.963055,-0.254816,4.741853,0.946588,-0.253388,4.742698,0.939084,-0.254483,4.733131,1,0.643656,-0.334860,5.238510,0.594821,-0.348175,5.190899,0.715789,-0.350775,5.135210,0.582013,-0.353910,5.106941,0.561992,-0.333079,5.114384,0.553433,-0.321129,5.126052,0.548494,-0.309829,5.155850
51,2.125000,1,0.837652,-0.293527,4.751118,0.898197,-0.288930,4.727627,0.954903,-0.297459,4.750054,0.974766,-0.267103,4.733117,0.960572,-0.259640,4.731562,0.947488,-0.258291,4.727839,0.939201,-0.262458,4.713275,1,0.639183,-0.342970,5.235224,0.590943,-0.358001,5.187937,0.711798,-0.355614,5.130445,0.578572,-0.364856,5.104458,0.558028,-0.344183,5.111504,0.549988,-0.331709,5.122697,0.545131,-0.320181,5.151476
52,2.166667,1,0.835371,-0.298101,4.741678,0.896312,-0.301117,4.723336,0.954297,-0.291863,4.752911,0.971892,-0.274886,4.730067,0.960326,-0.262253,4.723918,0.950870,-0.261273,4.715364,0.940328,-0.267662,4.696501,1,0.633948,-0.348521,5.224102,0.586258,-0.366508,5.185738,0.705650,-0.358141,5.125137,0.573336,-0.373527,5.103236,0.552946,-0.353058,5.109547,0.545252,-0.340387,5.120174,0.540089,-0.328747,5.148157
53,2.208333,1,0.834193,-0.301565,4.744198,0.894210,-0.309808,4.723407,0.952284,-0.286699,4.755847,0.970155,-0.281751,4.731708,0.960918,-0.265502,4.721920,0.953896,-0.265119,4.709918,0.941103,-0.272803,4.688935,1,0.628852,-0.353903,5.225599,0.581360,-0.373387,5.185295,0.698302,-0.358960,5.121107,0.567225,-0.380078,5.104093,0.547354,-0.359572,5.109448,0.539968,-0.346897,5.119470,0.533993,-0.335248,5.147046
54,2.250000,1,0.830365,-0.305505,4.750293,0.891690,-0.315444,4.727628,0.948671,-0.283733,4.759409,0.968431,-0.286857,4.737600,0.960592,-0.269276,4.725223,0.954765,-0.269741,4.711418,0.940558,-0.278131,4.690247,1,0.623799,-0.356542,5.228229,0.576635,-0.377956,5.186696,0.691284,-0.359491,5.119588,0.561236,-0.384193,5.106588,0.541329,-0.363501,5.111224,0.534559,-0.350528,5.120878,0.527627,-0.338854,5.148524
55,2.291667,1,0.826636,-0.308495,4.755344,0.888435,-0.319187,4.734177,0.943952,-0.282372,4.764070,0.965834,-0.289985,4.745340,0.958618,-0.272549,4.731315,0.953424,-0.274007,4.716669,0.938579,-0.282928,4.696103,1,0.619624,-0.357890,5.229386,0.572128,-0.380182,5.189760,0.685488,-0.361149,5.120830,0.555677,-0.386257,5.110301,0.534821,-0.365439,5.114755,0.528949,-0.351682,5.124390,0.521620,-0.339783,5.152320
56,2.333333,1,0.822111,-0.309800,4.760077,0.884388,-0.321653,4.741943,0.938762,-0.281775,4.769935,0.961799,-0.291270,4.753550,0.955036,-0.274802,4.738553,0.950427,-0.277263,4.723425,0.935497,-0.286754,4.703500,1,0.615333,-0.357772,5.232590,0.567897,-0.380649,5.194368,0.681029,-0.364222,5.124606,0.550816,-0.387101,5.115278,0.528640,-0.366212,5.119957,0.523326,-0.351521,5.129772,0.516207,-0.338996,5.158011
57,2.375000,1,0.817449,-0.311979,4.770501,0.879569,-0.322796,4.750212,0.933412,-0.281282,4.776754,0.956260,-0.290858,4.761708,0.950270,-0.275769,4.746093,0.946170,-0.278983,4.730661,0.931364,-0.288965,4.711191,1,0.614252,-0.358978,5.240436,0.564131,-0.379710,5.199644,0.677952,-0.367640,5.130373,0.547189,-0.386920,5.120853,0.524002,-0.365959,5.125680,0.518509,-0.350546,5.135628,0.511380,-0.336999,5.164380
58,2.416667,1,0.811615,-0.310903,4.781474,0.873908,-0.322365,4.757654,0.927795,-0.280061,4.783427,0.949890,-0.289046,4.768799,0.944744,-0.275243,4.752863,0.940709,-0.278605,4.737353,0.925856,-0.288714,4.718143,1,0.611073,-0.357923,5.247606,0.560687,-0.377254,5.204086,0.675644,-0.369448,5.136577,0.544277,-0.385288,5.125653,0.520669,-0.364450,5.130312,0.514711,-0.348426,5.140142,0.507234,-0.334014,5.169513
