frame,time,active_side,active_object_point_id,active_object_u,active_object_v,min_object_boundary_gap_px,active_part_distance_px,proposal_score,anchor_score,confidence_level,is_candidate,anchor_contact_state
31,1.250000,right,boundary_003,520.000,382.000,1.453468,1.453468,0.548210,0.548210,soft,1,0
32,1.291667,right,boundary_004,519.000,399.000,5.683424,5.683424,0.523256,0.523256,soft,0,0
33,1.333333,right,boundary_005,528.000,432.000,2.950526,2.950526,0.542660,0.542660,soft,0,0
34,1.375000,right,boundary_062,531.000,488.000,32.048144,32.048144,0.343181,0.215675,none,1,1
35,1.416667,right,boundary_000,542.000,545.000,71.819092,71.819092,0.986871,0.154624,none,1,1
36,1.458333,right,boundary_000,539.000,574.000,93.181172,93.181172,1.000000,0.205910,none,1,1
37,1.500000,right,boundary_000,535.000,528.000,48.619289,48.619289,0.514772,0.168757,none,1,1
38,1.541667,right,boundary_000,532.000,484.000,16.128658,16.128658,0.471100,0.471100,soft,1,1
39,1.583333,right,boundary_001,518.000,450.000,3.406585,3.406585,0.540238,0.540238,soft,0,0
40,1.625000,right,boundary_002,513.000,424.000,3.263477,3.263477,0.541034,0.541034,soft,1,0
41,1.666667,right,boundary_001,511.000,402.000,6.746002,6.746002,0.512699,0.512699,soft,0,0
42,1.708333,right,boundary_002,509.000,388.000,9.127248,9.127248,0.483649,0.483649,soft,0,0
43,1.750000,right,boundary_002,508.000,380.000,11.358003,11.358003,0.450716,0.450716,soft,0,0
44,1.791667,right,boundary_001,510.000,377.000,10.486865,10.486865,0.464149,0.464149,soft,0,0
45,1.833333,right,boundary_003,504.000,390.000,8.644611,8.644611,0.490093,0.490093,soft,0,0
46,1.875000,right,boundary_007,507.000,407.000,5.034057,5.034057,0.528906,0.528906,soft,1,0
47,1.916667,right,boundary_005,517.000,444.000,13.739903,13.739903,0.410996,0.410996,proposal,0,0
48,1.958333,right,boundary_005,532.000,491.000,33.891381,33.891381,0.093443,0.093443,none,0,0
49,2.000000,right,boundary_002,541.000,541.000,66.089437,66.089437,0.751965,0.141377,none,0,0
50,2.041667,right,boundary_000,539.000,586.000,102.361400,102.361400,1.000000,0.211090,none,0,0
51,2.083333,right,boundary_003,550.000,539.000,56.338415,56.338415,0.938178,0.285557,proposal,0,0
52,2.125000,right,boundary_003,559.000,493.000,22.517021,22.517021,0.703634,0.462601,soft,1,1
53,2.166667,right,boundary_005,559.000,470.000,17.665637,17.665637,0.480515,0.480515,soft,1,1
54,2.208333,right,boundary_003,565.000,439.000,11.749509,11.749509,0.444467,0.444467,proposal,1,0
55,2.250000,right,boundary_001,574.000,415.000,12.354300,12.354300,0.434580,0.434580,proposal,0,0
56,2.291667,right,boundary_002,579.000,400.000,12.542876,12.542876,0.431443,0.431443,proposal,0,0
57,2.333333,right,boundary_004,588.000,396.000,19.018471,19.018471,0.314737,0.314737,proposal,0,0
58,2.375000,right,boundary_006,592.000,394.000,14.750081,14.750081,0.393142,0.393142,proposal,0,0
59,2.416667,right,boundary_003,605.000,401.000,6.579592,6.579592,0.514457,0.514457,soft,0,0
60,2.458333,right,boundary_058,613.000,427.000,4.763948,4.763948,0.531071,0.531071,soft,1,0
61,2.500000,right,boundary_059,612.000,475.000,18.613291,18.613291,0.322230,0.322230,proposal,0,0
62,2.541667,right,boundary_062,616.000,531.000,48.966452,48.966452,0.559792,0.146661,none,1,1
63,2.583333,right,boundary_000,610.000,585.000,94.210286,94.210286,1.000000,0.199599,none,1,1
64,2.625000,right,boundary_000,609.000,540.000,50.354018,50.354018,0.887106,0.277123,proposal,1,1
65,2.666667,right,boundary_002,604.000,498.000,19.848984,19.848984,0.665329,0.499041,soft,1,1
66,2.708333,right,boundary_004,596.000,464.000,8.234279,8.234279,0.628425,0.628425,soft,1,1
67,2.750000,right,boundary_004,589.000,441.000,11.271604,11.271604,0.452078,0.452078,soft,0,0
68,2.791667,right,boundary_001,593.000,418.000,16.134085,16.134085,0.368046,0.368046,proposal,0,0
69,2.833333,right,boundary_002,588.000,409.000,20.342071,20.342071,0.290423,0.290423,proposal,0,0
70,2.875000,right,boundary_003,585.000,403.000,20.719573,20.719573,0.283558,0.283558,proposal,0,0
71,2.916667,right,boundary_063,583.000,402.000,13.502771,13.502771,0.415114,0.415114,proposal,0,0
72,2.958333,right,boundary_061,583.000,417.000,8.752355,8.752355,0.488677,0.488677,soft,0,0
73,3.000000,right,boundary_061,584.000,449.000,7.656513,7.656513,0.502428,0.502428,soft,1,0
74,3.041667,right,boundary_061,576.000,494.000,21.650614,21.650614,0.266811,0.266811,proposal,0,0
75,3.083333,right,boundary_063,556.000,555.000,65.334742,65.334742,0.963535,0.092610,none,0,0
76,3.125000,right,boundary_000,556.000,567.000,74.864505,74.864505,1.000000,0.137875,none,0,0
77,3.166667,right,boundary_000,531.000,527.000,40.990725,40.990725,0.612349,0.224844,none,1,1
78,3.208333,right,boundary_001,521.000,486.000,14.154988,14.154988,0.541496,0.541496,soft,1,1
79,3.250000,right,boundary_001,509.000,453.000,8.396184,8.396184,0.585158,0.585158,soft,1,1
80,3.291667,right,boundary_001,505.000,427.000,5.993072,5.993072,0.520344,0.520344,soft,1,0
81,3.333333,right,boundary_001,501.000,407.000,8.135073,8.135073,0.496602,0.496602,soft,0,0
82,3.375000,right,boundary_001,499.000,398.000,8.572539,8.572539,0.491032,0.491032,soft,0,0
83,3.416667,right,boundary_000,500.000,397.000,4.245239,4.245239,0.534914,0.534914,soft,0,0
84,3.458333,right,boundary_063,497.000,416.000,3.190662,3.190662,0.541427,0.541427,soft,1,0
85,3.500000,right,boundary_000,501.000,447.000,8.232547,8.232547,0.495381,0.495381,soft,0,0
86,3.541667,right,boundary_063,492.000,502.000,35.420061,35.420061,0.416133,0.204187,none,1,1
87,3.583333,right,boundary_063,497.000,561.000,82.945908,82.945908,1.000000,0.187273,none,1,1
88,3.625000,right,boundary_062,499.000,561.000,80.211404,80.211404,1.000000,0.249706,none,1,1
89,3.666667,right,boundary_062,493.000,505.000,29.949041,29.949041,0.624199,0.325051,proposal,1,1
90,3.708333,right,boundary_000,493.000,474.000,12.145091,12.145091,0.562871,0.562871,soft,1,1
91,3.750000,right,boundary_002,488.000,441.000,1.405911,1.405911,0.548325,0.548325,soft,0,0
92,3.791667,right,boundary_063,488.000,415.000,1.090488,1.090488,0.548992,0.548992,soft,1,0
93,3.833333,right,boundary_063,488.000,402.000,6.375171,6.375171,0.516563,0.516563,soft,0,0
94,3.875000,right,boundary_000,494.000,394.000,6.929300,6.929300,0.510720,0.510720,soft,0,0
95,3.916667,right,boundary_063,498.000,395.000,4.196610,4.196610,0.535253,0.535253,soft,0,0
96,3.958333,right,boundary_059,506.000,407.000,3.394208,3.394208,0.540308,0.540308,soft,1,0
97,4.000000,right,boundary_058,510.000,445.000,5.156476,5.156476,0.527889,0.527889,soft,0,0
98,4.041667,right,boundary_063,516.000,504.000,37.690832,37.690832,0.061414,0.061414,none,0,0
99,4.083333,right,boundary_000,527.000,566.000,84.366394,84.366394,1.000000,0.085051,none,0,0
100,4.125000,right,boundary_000,537.000,565.000,79.558967,79.558967,1.000000,0.127595,none,0,0
101,4.166667,right,boundary_000,537.000,525.000,43.698133,43.698133,0.566947,0.198963,none,1,1
102,4.208333,right,boundary_004,538.000,491.000,21.601394,21.601394,0.425210,0.395252,proposal,1,1
103,4.250000,right,boundary_001,542.000,453.000,7.842761,7.842761,0.585237,0.585237,soft,1,1
104,4.291667,right,boundary_001,548.000,430.000,9.168154,9.168154,0.483090,0.483090,soft,0,0
105,4.333333,right,boundary_002,551.000,416.000,13.368443,13.368443,0.417433,0.417433,proposal,0,0
106,4.375000,right,boundary_001,561.000,405.000,17.728465,17.728465,0.338624,0.338624,proposal,0,0
107,4.416667,right,boundary_003,564.000,404.000,18.165059,18.165059,0.330533,0.330533,proposal,0,0
108,4.458333,right,boundary_003,579.000,413.000,18.080488,18.080488,0.332100,0.332100,proposal,0,0
109,4.500000,right,boundary_004,580.000,438.000,14.768653,14.768653,0.392809,0.392809,proposal,1,0
110,4.541667,right,boundary_008,580.000,476.000,21.915831,21.915831,0.262095,0.262095,proposal,0,0
111,4.583333,right,boundary_062,587.000,528.000,52.023729,52.023729,0.366172,0.099435,none,0,0
112,4.625000,right,boundary_000,590.000,586.000,100.799416,100.799416,1.000000,0.136490,none,0,0
113,4.666667,right,boundary_000,591.000,544.000,59.451810,59.451810,0.606620,0.184338,none,0,0
114,4.708333,right,boundary_000,592.000,508.000,33.693252,33.693252,0.454965,0.231883,none,1,1
115,4.750000,right,boundary_002,586.000,473.000,16.730811,16.730811,0.448067,0.448067,proposal,1,1
116,4.791667,right,boundary_002,584.000,442.000,13.693013,13.693013,0.411813,0.411813,proposal,1,0
117,4.833333,right,boundary_002,583.000,422.000,18.825942,18.825942,0.318295,0.318295,proposal,0,0
118,4.875000,right,boundary_003,576.000,410.000,20.136174,20.136174,0.294182,0.294182,proposal,0,0
119,4.916667,right,boundary_004,576.000,403.000,20.699939,20.699939,0.283914,0.283914,proposal,0,0
120,4.958333,right,boundary_004,578.000,402.000,18.372032,18.372032,0.326698,0.326698,proposal,0,0
121,5.000000,right,boundary_003,584.000,407.000,10.436400,10.436400,0.464906,0.464906,soft,0,0
122,5.041667,right,boundary_062,582.000,430.000,9.432399,9.432399,0.479440,0.479440,soft,1,0
123,5.083333,right,boundary_061,583.000,475.000,21.021116,21.021116,0.278104,0.278104,proposal,0,0
124,5.125000,right,boundary_060,582.000,528.000,51.947255,51.947255,0.372316,0.115669,none,1,1
125,5.166667,right,boundary_062,569.000,580.000,93.513952,93.513952,1.000000,0.160685,none,1,1
126,5.208333,right,boundary_061,562.000,553.000,66.397725,66.397725,0.714152,0.214856,none,1,1
127,5.250000,right,boundary_062,561.000,501.000,23.655076,23.655076,0.535614,0.392605,proposal,1,1
128,5.291667,right,boundary_002,559.000,457.000,8.693389,8.693389,0.596577,0.596577,soft,1,1
129,5.333333,right,boundary_000,544.000,433.000,11.265030,11.265030,0.452181,0.452181,soft,0,0
130,5.375000,right,boundary_000,535.000,412.000,11.875962,11.875962,0.442423,0.442423,proposal,0,0
131,5.416667,right,boundary_002,526.000,403.000,9.978787,9.978787,0.471657,0.471657,soft,0,0
132,5.458333,right,boundary_001,518.000,404.000,5.803992,5.803992,0.522139,0.522139,soft,0,0
133,5.500000,right,boundary_001,513.000,416.000,2.374842,2.374842,0.545234,0.545234,soft,1,0
134,5.541667,right,boundary_003,504.000,448.000,2.499960,2.499960,0.544721,0.544721,soft,0,0
135,5.583333,right,boundary_063,496.000,486.000,18.959738,18.959738,0.438151,0.438151,proposal,1,1
136,5.625000,right,boundary_000,516.000,557.000,80.022130,80.022130,1.000000,0.183523,none,1,1
137,5.666667,right,boundary_000,511.000,563.000,82.225276,82.225276,1.000000,0.244675,none,1,1
138,5.708333,right,boundary_000,514.000,524.000,49.405235,49.405235,0.611648,0.196214,none,1,1
139,5.750000,right,boundary_004,504.000,477.000,13.593662,13.593662,0.535869,0.535869,soft,1,1
140,5.791667,right,boundary_002,509.000,445.000,5.078605,5.078605,0.528538,0.528538,soft,1,0
141,5.833333,right,boundary_001,517.000,423.000,5.498173,5.498173,0.524931,0.524931,soft,0,0
142,5.875000,right,boundary_002,529.000,412.000,9.953266,9.953266,0.472027,0.472027,soft,0,0
143,5.916667,right,boundary_002,542.000,411.000,9.866490,9.866490,0.473282,0.473282,soft,0,0
144,5.958333,right,boundary_002,553.000,416.000,3.110096,3.110096,0.541851,0.541851,soft,1,0
145,6.000000,right,boundary_056,566.000,441.000,5.249437,5.249437,0.527101,0.527101,soft,0,0
146,6.041667,right,boundary_057,572.000,488.000,26.114777,26.114777,0.191997,0.191997,none,0,0
147,6.083333,right,boundary_058,578.000,541.000,63.321817,63.321817,0.545300,0.112260,none,0,0
148,6.125000,right,boundary_000,580.000,584.000,100.058209,100.058209,1.000000,0.166695,none,0,0
149,6.166667,right,boundary_000,587.000,544.000,61.387236,61.387236,0.740864,0.223899,none,0,0
150,6.208333,right,boundary_061,582.000,506.000,32.678069,32.678069,0.555648,0.272541,proposal,1,1
151,6.250000,right,boundary_003,585.000,474.000,18.375159,18.375159,0.437770,0.437770,proposal,1,1
152,6.291667,right,boundary_002,583.000,444.000,12.052723,12.052723,0.439545,0.439545,proposal,1,0
153,6.333333,right,boundary_002,587.000,422.000,14.001481,14.001481,0.406419,0.406419,proposal,0,0
154,6.375000,right,boundary_003,584.000,416.000,19.603051,19.603051,0.303959,0.303959,proposal,0,0
155,6.416667,right,boundary_003,582.000,410.000,15.889757,15.889757,0.372517,0.372517,proposal,0,0
156,6.458333,right,boundary_062,591.000,416.000,11.230773,11.230773,0.452720,0.452720,soft,0,0
157,6.500000,right,boundary_000,596.000,434.000,5.464157,5.464157,0.525233,0.525233,soft,1,0
158,6.541667,right,boundary_056,592.000,480.000,19.460320,19.460320,0.306586,0.306586,proposal,0,0
159,6.583333,right,boundary_058,574.000,528.000,48.440631,48.440631,0.443703,0.123397,none,1,1
160,6.625000,right,boundary_062,568.000,587.000,96.204997,96.204997,1.000000,0.163025,none,1,1
161,6.666667,right,boundary_062,559.000,555.000,62.645231,62.645231,0.724553,0.218655,none,1,1
162,6.708333,right,boundary_000,546.000,509.000,25.963620,25.963620,0.543415,0.357368,proposal,1,1
163,6.750000,right,boundary_001,542.000,469.000,11.962604,11.962604,0.549698,0.549698,soft,1,1
164,6.791667,right,boundary_002,524.000,444.000,10.336086,10.336086,0.466403,0.466403,soft,1,0
165,6.833333,right,boundary_000,518.000,423.000,13.615462,13.615462,0.413161,0.413161,proposal,0,0
166,6.875000,right,boundary_001,509.000,408.000,16.136811,16.136811,0.367996,0.367996,proposal,0,0
167,6.916667,right,boundary_000,506.000,397.000,15.718887,15.718887,0.375635,0.375635,proposal,0,0
168,6.958333,right,boundary_001,501.000,394.000,13.768490,13.768490,0.410498,0.410498,proposal,0,0
169,7.000000,right,boundary_001,498.000,398.000,6.663931,6.663931,0.513571,0.513571,soft,0,0
170,7.041667,right,boundary_002,494.000,418.000,2.872377,2.872377,0.543042,0.543042,soft,1,0
171,7.083333,right,boundary_003,490.000,451.000,3.463238,3.463238,0.539914,0.539914,soft,0,0
172,7.125000,right,boundary_000,494.000,506.000,33.927522,33.927522,0.429032,0.221800,none,1,1
173,7.166667,right,boundary_000,501.000,568.000,84.664152,84.664152,1.000000,0.193073,none,1,1
174,7.208333,right,boundary_000,514.000,564.000,78.902937,78.902937,0.858065,0.257456,proposal,1,1
175,7.250000,right,boundary_000,507.000,510.000,29.503689,29.503689,0.643549,0.336603,proposal,1,1
176,7.291667,right,boundary_001,508.000,476.000,12.917783,12.917783,0.553844,0.553844,soft,1,1
177,7.333333,right,boundary_002,515.000,439.000,4.109213,4.109213,0.535853,0.535853,soft,1,0
178,7.375000,right,boundary_000,524.000,416.000,6.874034,6.874034,0.511321,0.511321,soft,0,0
179,7.416667,right,boundary_000,536.000,405.000,15.460814,15.460814,0.380328,0.380328,proposal,0,0
180,7.458333,right,boundary_000,545.000,398.000,16.324727,16.324727,0.364548,0.364548,proposal,0,0
181,7.500000,right,boundary_000,562.000,399.000,17.619630,17.619630,0.340640,0.340640,proposal,0,0
182,7.541667,right,boundary_060,570.000,407.000,11.443136,11.443136,0.449368,0.449368,proposal,0,0
183,7.583333,right,boundary_063,577.000,425.000,5.428228,5.428228,0.525551,0.525551,soft,0,0
184,7.625000,right,boundary_057,590.000,454.000,1.721667,1.721667,0.547490,0.547490,soft,1,0
185,7.666667,right,boundary_063,584.000,490.000,16.886358,16.886358,0.465769,0.465769,soft,1,1
186,7.708333,right,boundary_063,581.000,573.000,84.777684,84.777684,1.000000,0.167356,none,1,1
187,7.750000,right,boundary_062,583.000,574.000,83.061937,83.061937,0.920392,0.223143,none,1,1
188,7.791667,right,boundary_000,567.000,525.000,39.276976,39.276976,0.557825,0.218216,none,1,1
189,7.833333,right,boundary_002,573.000,487.000,15.368724,15.368724,0.493563,0.493563,soft,1,1
190,7.875000,right,boundary_003,559.000,464.000,14.150066,14.150066,0.403804,0.403804,proposal,0,0
191,7.916667,right,boundary_002,549.000,434.000,4.942451,4.942451,0.529652,0.529652,soft,0,0
192,7.958333,right,boundary_000,543.000,420.000,1.918079,1.918079,0.546886,0.546886,soft,1,0
