frame,visual_spike,raw_visual_spike,contact_spike,smoothness_spike,freeze_or_propagate,motion_regime,pre_smooth_translation_jump_m,final_translation_jump_m,visual_spike_threshold_m,velocity_spike_threshold,accel_spike_threshold,se3_velocity_spike,se3_accel_spike,raw_se3_velocity_spike,raw_se3_accel_spike,delta_translation_m,delta_rotation_rad
199,0,0,0,0,optimize,short_impact,0.005866,0.018911,0.300000,0.420000,0.340000,0,0,0,0,0.066195,0.000000
200,0,0,0,0,optimize,low_speed,0.019511,0.011729,0.100000,0.120000,0.120000,0,0,0,0,0.069833,0.000000
201,0,0,0,0,optimize,static_hold,0.010606,0.010269,0.100000,0.120000,0.120000,0,0,0,0,0.055644,0.000000
202,0,0,0,0,optimize,static_hold,0.008332,0.009934,0.100000,0.120000,0.120000,0,0,0,0,0.043905,0.000000
203,0,0,0,0,optimize,uniform_motion,0.041843,0.009676,0.180000,0.220000,0.220000,0,0,0,0,0.031305,0.000000
204,0,0,0,0,optimize,low_speed,0.014213,0.009534,0.100000,0.120000,0.120000,0,0,0,0,0.033167,0.000000
205,0,0,0,0,optimize,low_speed,0.018617,0.009517,0.100000,0.120000,0.120000,0,0,0,0,0.051487,0.000000
206,0,0,0,0,optimize,low_speed,0.013577,0.009565,0.100000,0.120000,0.120000,0,0,0,0,0.068591,0.000000
207,0,0,0,0,optimize,low_speed,0.013049,0.009644,0.100000,0.120000,0.120000,0,0,0,0,0.081429,0.000000
208,0,0,0,0,optimize,static_hold,0.011065,0.009701,0.100000,0.120000,0.120000,0,0,0,0,0.088192,0.000000
209,0,0,0,0,optimize,uniform_motion,0.032052,0.009777,0.180000,0.220000,0.220000,0,0,0,0,0.077592,0.000000
210,0,0,0,0,optimize,free_motion,0.067192,0.009809,0.180000,0.220000,0.220000,0,0,0,0,0.058207,0.000000
211,0,0,0,0,optimize,low_speed,0.014550,0.009540,0.100000,0.120000,0.120000,0,0,0,0,0.055593,0.000000
212,0,0,0,0,optimize,low_speed,0.027078,0.009171,0.100000,0.120000,0.120000,0,0,0,0,0.052705,0.000000
213,0,0,0,0,optimize,low_speed,0.023280,0.008863,0.100000,0.120000,0.120000,0,0,0,0,0.045368,0.000000
214,0,0,0,0,optimize,uniform_motion,0.037349,0.008345,0.180000,0.220000,0.220000,0,0,0,0,0.060754,0.000000
215,0,0,0,0,optimize,uniform_motion,0.035500,0.007174,0.180000,0.220000,0.220000,0,0,0,0,0.084050,0.000000
216,0,0,0,0,optimize,low_speed,0.015179,0.006078,0.100000,0.120000,0.120000,0,0,0,0,0.080250,0.000000
217,0,0,0,0,optimize,uniform_motion,0.037428,0.005887,0.180000,0.220000,0.220000,0,0,0,0,0.051650,0.000000
218,0,0,0,0,optimize,low_speed,0.019594,0.006170,0.100000,0.120000,0.120000,0,0,0,0,0.060839,0.000000
219,0,0,0,0,optimize,uniform_motion,0.059398,0.020170,0.180000,0.220000,0.220000,0,0,0,0,0.056359,0.000000
220,0,0,0,0,optimize,low_speed,0.021110,0.021749,0.100000,0.120000,0.120000,0,0,0,0,0.072526,0.000000
221,0,0,0,0,optimize,low_speed,0.019675,0.023335,0.100000,0.120000,0.120000,0,0,0,0,0.084299,0.000000
222,0,0,0,0,optimize,sustained_grasp,0.038419,0.024222,0.180000,0.220000,0.220000,0,0,0,0,0.086049,0.000000
223,0,0,0,0,optimize,low_speed,0.013540,0.024990,0.100000,0.120000,0.120000,0,0,0,0,0.085537,0.000000
224,0,0,0,0,optimize,low_speed,0.026017,0.025605,0.100000,0.120000,0.120000,0,0,0,0,0.077458,0.000000
225,0,0,0,0,optimize,uniform_motion,0.036261,0.026292,0.180000,0.220000,0.220000,0,0,0,0,0.072224,0.000000
226,0,0,0,0,optimize,uniform_motion,0.042201,0.026953,0.180000,0.220000,0.220000,0,0,0,0,0.080381,0.000000
227,0,1,0,0,optimize,free_motion,0.191226,0.030806,0.180000,0.220000,0.220000,0,0,0,0,0.086324,0.000000
228,0,0,0,0,optimize,free_motion,0.116951,0.066671,0.180000,0.220000,0.220000,0,0,0,0,0.168810,0.000000
229,0,0,0,0,optimize,uniform_motion,0.062406,0.069197,0.180000,0.220000,0.220000,0,0,0,0,0.150223,0.000000
230,0,0,0,0,optimize,free_motion,0.075829,0.068075,0.180000,0.220000,0.220000,0,0,0,0,0.146431,0.000000
231,0,0,0,0,optimize,free_motion,0.067365,0.069209,0.180000,0.220000,0.220000,0,0,0,0,0.149752,0.000000
232,0,0,0,0,optimize,free_motion,0.070567,0.091155,0.180000,0.220000,0.220000,0,0,0,0,0.174490,0.000000
233,0,1,0,0,optimize,high_speed,0.313455,0.149046,0.300000,0.420000,0.340000,0,0,1,0,0.014956,0.000000
234,0,1,0,0,optimize,high_speed,0.325796,0.149840,0.300000,0.420000,0.340000,0,0,1,0,0.175072,0.000000
235,0,0,0,0,optimize,uniform_motion,0.034341,0.135985,0.180000,0.220000,0.220000,0,0,0,0,0.059040,0.000000
236,0,0,0,0,optimize,uniform_motion,0.040005,0.059977,0.180000,0.220000,0.220000,0,0,0,0,0.046996,0.000000
237,0,0,0,0,optimize,free_motion,0.100710,0.055860,0.180000,0.220000,0.220000,0,0,0,0,0.084277,0.000000
238,0,0,0,0,optimize,uniform_motion,0.030312,0.051970,0.180000,0.220000,0.220000,0,0,0,0,0.063654,0.000000
239,0,0,0,0,optimize,low_speed,0.029693,0.051014,0.100000,0.120000,0.120000,0,0,0,0,0.035544,0.000000
240,0,0,0,0,optimize,low_speed,0.022447,0.050717,0.100000,0.120000,0.120000,0,0,0,0,0.017655,0.000000
