frame,se3_velocity_spike,se3_accel_spike,raw_se3_velocity_spike,raw_se3_accel_spike,raw_velocity_score,raw_accel_score,final_velocity_score,final_accel_score,se3_smoothed,delta_translation_m,delta_rotation_rad,trust_weight,anchor_residual_enabled,anchor_residual_count,anchor_residual_m
18,0,1,0,0,0.009035,0.007431,0.124550,0.119349,1,0.163059,0.000000,0.800000,0,0,0.000000
19,0,0,0,0,0.013257,0.004334,0.005595,0.000834,1,0.161753,0.000000,0.700000,0,0,0.000000
20,0,0,0,0,0.009481,0.008640,0.004819,0.001080,1,0.162789,0.000000,0.800000,0,0,0.000000
21,0,0,0,0,0.007971,0.005522,0.003837,0.000727,1,0.168853,0.000000,0.800000,0,0,0.000000
22,0,0,0,0,0.008755,0.010480,0.003243,0.000678,1,0.173628,0.000000,0.800000,0,0,0.000000
23,0,0,0,0,0.004240,0.010200,0.002772,0.000806,1,0.169586,0.000000,0.800000,0,0,0.000000
24,0,0,0,0,0.013780,0.013929,0.002380,0.000930,1,0.156201,0.000000,0.700000,0,0,0.000000
25,0,0,0,0,0.027095,0.040590,0.002250,0.002162,1,0.130586,0.000000,0.700000,0,0,0.000000
26,0,0,0,0,0.066603,0.106492,0.003137,0.002489,1,0.070992,0.000000,0.700000,0,0,0.000000
27,0,1,0,0,0.047166,0.309004,0.005125,0.170948,1,0.112490,0.000000,0.700000,0,0,0.000000
28,0,0,0,0,0.291321,0.228323,0.174049,0.001074,1,0.070682,0.000000,0.780000,0,0,0.000000
29,0,0,0,0,0.081332,0.089446,0.175049,0.000767,1,0.071488,0.000000,0.700000,0,0,0.000000
30,0,0,0,0,0.164225,0.031752,0.174976,0.000637,1,0.139259,0.000000,0.880000,0,0,0.000000
31,0,0,0,1,0.142114,0.446397,0.174706,0.001360,1,0.243221,0.000000,0.880000,0,0,0.000000
32,0,0,1,1,0.563801,0.450847,0.173996,0.015908,1,0.346729,0.000000,0.860000,0,0,0.000000
33,0,1,0,0,0.115731,0.122806,0.170560,0.169827,1,0.354057,0.000000,0.942394,0,0,0.000000
34,0,0,0,0,0.033233,0.029362,0.002183,0.001432,1,0.327806,0.000000,0.893828,0,0,0.000000
35,0,0,0,0,0.056964,0.004188,0.002015,0.001598,1,0.274962,0.000000,0.880000,0,0,0.000000
36,0,0,0,0,0.060471,0.002920,0.002970,0.004620,1,0.223432,0.000000,0.880000,0,0,0.000000
37,0,1,0,0,0.062240,0.195042,0.007099,0.154584,1,0.181663,0.000000,0.700000,0,0,0.000000
38,0,0,0,0,0.213792,0.092166,0.161401,0.002149,1,0.111609,0.000000,0.700000,0,0,0.000000
39,0,0,0,1,0.122176,0.567696,0.163130,0.001689,1,0.167332,0.000000,0.700000,0,0,0.000000
40,0,0,1,1,0.686333,0.679915,0.163384,0.001666,1,0.409251,0.000000,0.780000,0,0,0.000000
41,0,1,0,0,0.026971,0.031803,0.162341,0.160912,1,0.306624,0.000000,0.700000,0,0,0.000000
42,0,0,0,0,0.031221,0.033880,0.006684,0.000741,1,0.327572,0.000000,0.700000,0,0,0.000000
43,0,0,0,0,0.007986,0.034096,0.006623,0.001045,1,0.317639,0.000000,0.800000,0,0,0.000000
44,0,0,0,0,0.038566,0.128843,0.006478,0.000779,1,0.275929,0.000000,0.700000,0,0,0.000000
45,0,0,0,0,0.164930,0.131714,0.006267,0.002247,1,0.144738,0.000000,0.700000,0,0,0.000000
46,0,0,0,0,0.048276,0.018276,0.004751,0.002270,1,0.097863,0.000000,0.700000,0,0,0.000000
47,0,0,0,0,0.063227,0.014324,0.003246,0.001662,1,0.039748,0.000000,0.700000,0,0,0.000000
48,0,0,0,0,0.074443,0.201057,0.001885,0.001690,1,0.045085,0.000000,0.700000,0,0,0.000000
49,0,0,0,0,0.238172,0.220765,0.001174,0.001769,1,0.277622,0.000000,0.880000,0,0,0.000000
50,0,0,0,0,0.043944,0.089950,0.002348,0.001300,1,0.304684,0.000000,0.880000,0,0,0.000000
51,0,0,0,0,0.046035,0.007545,0.003543,0.001252,1,0.280444,0.000000,0.880000,0,0,0.000000
52,0,0,0,0,0.053470,0.033857,0.004745,0.000796,1,0.260873,0.000000,0.880000,0,0,0.000000
53,0,0,0,0,0.060798,0.317351,0.005508,0.000929,1,0.219823,0.000000,0.880000,0,0,0.000000
54,0,0,1,0,0.362546,0.350675,0.006343,0.001050,1,0.143269,0.000000,0.780000,0,0,0.000000
55,0,0,0,0,0.031004,0.012828,0.006593,0.001666,1,0.160234,0.000000,0.700000,0,0,0.000000
56,0,0,0,0,0.024437,0.019043,0.005888,0.000815,1,0.181373,0.000000,0.700000,0,0,0.000000
57,0,0,0,0,0.006608,0.014332,0.005501,0.000840,1,0.185059,0.000000,0.800000,0,0,0.000000
58,0,0,0,0,0.009210,0.016453,0.005177,0.001084,1,0.179155,0.000000,0.880000,0,0,0.000000
59,0,0,0,0,0.022811,0.012058,0.004884,0.004055,1,0.157822,0.000000,0.880000,0,0,0.000000
60,0,0,0,0,0.027559,0.057570,0.004993,0.093244,1,0.138771,0.000000,0.880000,0,0,0.000000
61,0,0,0,0,0.077486,0.020199,0.094995,0.003043,1,0.147753,0.000000,0.880000,0,0,0.000000
62,0,0,0,0,0.065681,0.235223,0.098037,0.061640,1,0.203575,0.000000,0.880000,0,0,0.000000
63,0,0,0,0,0.285823,0.257353,0.159627,0.001041,1,0.148379,0.000000,0.860000,0,0,0.000000
64,0,0,1,1,0.539743,0.444340,0.160610,0.001595,1,0.365349,0.000000,0.860000,0,0,0.000000
65,0,1,0,0,0.098951,0.085302,0.159426,0.143622,1,0.354342,0.000000,0.880000,0,0,0.000000
66,0,0,0,0,0.020187,0.039512,0.016238,0.001732,1,0.350990,0.000000,0.880000,0,0,0.000000
67,0,0,0,0,0.038463,0.013592,0.014526,0.009666,1,0.309705,0.000000,0.880000,0,0,0.000000
68,0,0,0,0,0.051859,0.021910,0.005548,0.003435,1,0.264758,0.000000,0.700000,0,0,0.000000
69,0,1,0,0,0.063922,0.324531,0.003248,0.159108,1,0.205874,0.000000,0.700000,0,0,0.000000
70,0,0,1,0,0.361780,0.054086,0.158137,0.002404,1,0.028452,0.000000,0.780000,0,0,0.000000
71,0,0,1,0,0.307995,0.274987,0.160393,0.004618,1,0.188312,0.000000,0.780000,0,0,0.000000
72,0,1,0,0,0.041829,0.135940,0.155778,0.127585,1,0.139971,0.000000,0.700000,0,0,0.000000
73,0,0,0,0,0.108946,0.100374,0.028314,0.001590,1,0.041159,0.000000,0.700000,0,0,0.000000
74,0,0,0,0,0.028254,0.028506,0.026742,0.000980,1,0.032716,0.000000,0.700000,0,0,0.000000
75,0,0,0,0,0.020965,0.026655,0.025774,0.000495,1,0.011420,0.000000,0.700000,0,0,0.000000
76,0,0,0,0,0.029636,0.007224,0.025286,0.000420,1,0.010764,0.000000,0.700000,0,0,0.000000
77,0,0,0,0,0.026883,0.005431,0.024869,0.000367,1,0.016322,0.000000,0.700000,0,0,0.000000
78,0,0,0,0,0.026397,0.003013,0.024502,0.000339,1,0.018054,0.000000,0.700000,0,0,0.000000
79,0,0,0,0,0.026726,0.012139,0.024164,0.000469,1,0.018249,0.000000,0.700000,0,0,0.000000
80,0,0,0,0,0.030809,0.014716,0.023696,0.000826,1,0.016012,0.000000,0.700000,0,0,0.000000
81,0,0,0,0,0.036298,0.007076,0.022882,0.002433,1,0.025822,0.000000,0.700000,0,0,0.000000
82,0,0,0,0,0.031924,0.004176,0.020489,0.004313,1,0.042019,0.000000,0.700000,0,0,0.000000
83,0,0,0,0,0.033842,0.005360,0.016256,0.008531,1,0.064292,0.000000,0.700000,0,0,0.000000
84,0,0,0,0,0.037065,0.011305,0.008045,0.005554,1,0.095657,0.000000,0.700000,0,0,0.000000
85,0,0,0,0,0.037517,0.075318,0.004585,0.011288,1,0.129356,0.000000,0.700000,0,0,0.000000
86,0,0,0,0,0.094890,0.109536,0.013233,0.002173,1,0.230981,0.000000,0.700000,0,0,0.000000
87,0,0,0,0,0.020409,0.021023,0.014756,0.003805,1,0.232187,0.000000,0.700000,0,0,0.000000
88,0,0,0,0,0.031618,0.082517,0.017303,0.003202,1,0.219166,0.000000,0.700000,0,0,0.000000
89,0,1,0,0,0.101792,0.028049,0.019719,0.177069,1,0.147226,0.000000,0.700000,0,0,0.000000
90,1,0,0,0,0.128212,0.059554,0.191651,0.001103,1,0.140837,0.000000,0.700000,0,0,0.000000
91,1,0,0,0,0.182782,0.280351,0.192743,0.001163,1,0.156947,0.000000,0.700000,0,0,0.000000
92,1,0,1,0,0.454253,0.282353,0.192682,0.002745,1,0.160810,0.000000,0.780000,0,0,0.000000
93,1,1,0,0,0.174973,0.105299,0.191204,0.169946,1,0.211821,0.000000,0.880000,0,0,0.000000
94,0,0,0,0,0.069688,0.049874,0.021314,0.001849,1,0.251172,0.000000,0.887605,0,0,0.000000
95,0,0,0,0,0.039516,0.041410,0.019587,0.007343,1,0.245621,0.000000,0.880000,0,0,0.000000
96,0,0,0,0,0.030299,0.013849,0.012313,0.002935,1,0.212788,0.000000,0.880000,0,0,0.000000
97,0,0,0,0,0.041984,0.039884,0.009540,0.006397,1,0.171396,0.000000,0.880000,0,0,0.000000
98,0,0,0,0,0.063108,0.036027,0.004001,0.004331,1,0.109561,0.000000,0.700000,0,0,0.000000
99,0,1,0,0,0.049449,0.185628,0.004172,0.143382,1,0.068459,0.000000,0.700000,0,0,0.000000
100,0,1,0,0,0.203753,0.068671,0.145158,0.134835,1,0.025057,0.000000,0.700000,0,0,0.000000
101,1,0,0,0,0.271401,0.035807,0.275477,0.001760,1,0.024864,0.000000,0.780000,0,0,0.000000
102,1,0,0,0,0.235906,0.132292,0.277230,0.000999,1,0.077033,0.000000,0.700000,0,0,0.000000
103,1,0,1,0,0.365847,0.040740,0.277921,0.002211,1,0.094010,0.000000,0.780000,0,0,0.000000
104,1,1,1,0,0.325525,0.281113,0.276536,0.284116,1,0.144608,0.000000,0.780000,0,0,0.000000
105,0,0,0,0,0.065916,0.063110,0.008430,0.001103,1,0.202516,0.000000,0.700000,0,0,0.000000
106,0,0,0,0,0.003276,0.005710,0.009483,0.000571,1,0.213742,0.000000,0.800000,0,0,0.000000
107,0,0,0,0,0.003994,0.008702,0.010039,0.000428,1,0.220453,0.000000,0.800000,0,0,0.000000
108,0,0,0,0,0.011986,0.044755,0.010458,0.000931,1,0.220781,0.000000,0.800000,0,0,0.000000
109,0,0,0,0,0.051631,0.170850,0.011374,0.003228,1,0.181263,0.000000,0.700000,0,0,0.000000
110,0,1,0,0,0.218530,0.121302,0.014498,0.139453,1,0.117806,0.000000,0.700000,0,0,0.000000
111,0,0,0,0,0.110533,0.039954,0.152822,0.000909,1,0.036060,0.000000,0.700000,0,0,0.000000
112,0,0,0,0,0.084664,0.138415,0.153612,0.000194,1,0.090010,0.000000,0.700000,0,0,0.000000
113,0,0,0,0,0.205034,0.218616,0.153472,0.001172,1,0.111737,0.000000,0.880000,0,0,0.000000
114,0,0,1,0,0.417434,0.190563,0.152432,0.001890,1,0.276126,0.000000,0.860000,0,0,0.000000
115,0,1,0,0,0.228862,0.237304,0.150639,0.163195,1,0.368409,0.000000,0.880000,0,0,0.000000
116,0,0,0,0,0.018606,0.028401,0.016841,0.002476,1,0.357284,0.000000,0.880000,0,0,0.000000
117,0,0,0,0,0.046499,0.002283,0.018522,0.002071,1,0.333535,0.000000,0.880000,0,0,0.000000
118,0,0,0,1,0.046192,0.430535,0.020029,0.016631,1,0.320612,0.000000,0.880000,0,0,0.000000
119,0,0,1,0,0.441047,0.365643,0.035541,0.003123,1,0.103921,0.000000,0.780000,0,0,0.000000
120,0,0,0,0,0.081940,0.068521,0.035935,0.001071,1,0.137619,0.000000,0.700000,0,0,0.000000
121,0,0,0,0,0.028114,0.053107,0.035500,0.001065,1,0.118751,0.000000,0.700000,0,0,0.000000
122,0,0,0,0,0.060980,0.047915,0.034468,0.001334,1,0.153123,0.000000,0.700000,0,0,0.000000
123,0,0,0,0,0.014036,0.017684,0.033135,0.030943,1,0.145341,0.000000,0.700000,0,0,0.000000
124,0,0,0,0,0.026678,0.031609,0.003108,0.001564,1,0.166620,0.000000,0.700000,0,0,0.000000
125,0,0,0,0,0.012989,0.007462,0.002321,0.001431,1,0.158688,0.000000,0.700000,0,0,0.000000
126,0,0,0,0,0.020106,0.030152,0.002426,0.002920,1,0.147828,0.000000,0.700000,0,0,0.000000
127,0,0,0,0,0.043633,0.035396,0.004441,0.008253,1,0.110891,0.000000,0.700000,0,0,0.000000
128,0,1,0,0,0.077426,0.187689,0.012279,0.209754,1,0.051036,0.000000,0.700000,0,0,0.000000
129,1,0,0,0,0.256664,0.163854,0.221823,0.003739,1,0.089241,0.000000,0.780000,0,0,0.000000
130,1,1,1,0,0.418946,0.349108,0.221982,0.155879,1,0.253966,0.000000,0.780000,0,0,0.000000
131,0,0,0,0,0.076962,0.090518,0.066280,0.063693,1,0.294865,0.000000,0.984919,0,0,0.000000
132,0,0,0,0,0.021976,0.036484,0.006186,0.001359,1,0.280611,0.000000,0.964809,0,0,0.000000
133,0,0,0,0,0.057950,0.014368,0.006310,0.001424,1,0.237594,0.000000,0.880000,0,0,0.000000
134,0,0,0,0,0.069794,0.215674,0.006799,0.082333,1,0.195664,0.000000,0.880000,0,0,0.000000
135,0,0,0,0,0.240053,0.141849,0.085407,0.001668,1,0.110072,0.000000,0.860000,0,0,0.000000
136,0,1,0,1,0.111005,0.492848,0.087070,0.964172,1,0.135627,0.000000,0.880000,0,0,0.000000
137,1,0,1,1,0.586014,1.563589,1.039399,0.013501,1,0.532971,0.000000,0.780000,0,0,0.000000
138,1,1,1,1,2.148425,2.226042,1.052887,0.669202,1,0.899984,0.000000,0.780000,0,0,0.000000
139,1,1,0,0,0.252029,0.197023,0.387034,0.382329,1,0.493394,0.000000,0.780000,0,0,0.000000
140,0,1,0,1,0.061072,0.418657,0.032541,0.225058,1,0.459551,0.000000,0.700000,0,0,0.000000
141,1,0,1,1,0.435203,0.420513,0.224369,0.002653,1,0.357584,0.000000,0.780000,0,0,0.000000
142,1,0,0,1,0.055154,0.418083,0.226511,0.097742,1,0.406897,0.000000,0.700000,0,0,0.000000
143,1,0,1,0,0.432092,0.013394,0.313742,0.002229,1,0.353325,0.000000,0.780000,0,0,0.000000
144,1,0,1,0,0.428295,0.376975,0.315760,0.002093,1,0.345788,0.000000,0.780000,0,0,0.000000
145,1,1,1,1,0.514734,0.495352,0.313795,0.308009,1,0.056987,0.000000,0.780000,0,0,0.000000
146,0,0,0,0,0.036405,0.047301,0.013451,0.002780,1,0.081464,0.000000,0.700000,0,0,0.000000
147,0,0,0,0,0.024527,0.020716,0.011344,0.001098,1,0.075705,0.000000,0.700000,0,0,0.000000
148,0,0,0,0,0.018341,0.030079,0.010589,0.000774,1,0.086389,0.000000,0.700000,0,0,0.000000
149,0,0,0,0,0.017011,0.019709,0.010107,0.001170,1,0.070546,0.000000,0.700000,0,0,0.000000
150,0,0,0,0,0.034332,0.018054,0.009484,0.002009,1,0.038381,0.000000,0.700000,0,0,0.000000
151,0,0,0,0,0.052060,0.020084,0.008720,0.020900,1,0.027254,0.000000,0.700000,0,0,0.000000
152,0,0,0,0,0.032015,0.032369,0.022950,0.001169,1,0.033852,0.000000,0.700000,0,0,0.000000
153,0,0,0,0,0.006657,0.032423,0.023814,0.002153,1,0.015935,0.000000,0.800000,0,0,0.000000
154,0,0,0,0,0.032453,0.032161,0.025802,0.001290,1,0.055363,0.000000,0.700000,0,0,0.000000
155,0,0,0,0,0.003593,0.105188,0.027034,0.019384,1,0.081470,0.000000,0.800000,0,0,0.000000
156,0,0,0,0,0.105312,0.105442,0.046368,0.001648,1,0.023758,0.000000,0.700000,0,0,0.000000
157,0,0,0,0,0.001648,0.004435,0.047982,0.001315,1,0.070270,0.000000,0.800000,0,0,0.000000
158,0,0,0,0,0.002866,0.002118,0.046704,0.002820,1,0.116312,0.000000,0.800000,0,0,0.000000
159,0,0,0,0,0.001496,0.257139,0.049519,0.001176,1,0.165643,0.000000,0.800000,0,0,0.000000
160,0,0,0,0,0.257330,0.004679,0.048386,0.002381,1,0.050645,0.000000,0.780000,0,0,0.000000
161,0,0,0,0,0.257791,0.257572,0.046357,0.046530,1,0.258320,0.000000,0.780000,0,0,0.000000
162,0,0,0,0,0.005458,0.002090,0.002389,0.000587,1,0.258562,0.000000,0.800000,0,0,0.000000
163,0,0,0,0,0.003842,0.003647,0.002601,0.000375,1,0.259561,0.000000,0.800000,0,0,0.000000
164,0,0,0,0,0.005615,0.144895,0.002794,0.000949,1,0.260155,0.000000,0.800000,0,0,0.000000
165,0,0,0,0,0.145286,0.009011,0.003403,0.031922,1,0.119464,0.000000,0.700000,0,0,0.000000
166,0,0,0,0,0.152493,0.044442,0.034036,0.088733,1,0.030127,0.000000,0.700000,0,0,0.000000
167,0,0,0,0,0.108176,0.158829,0.122696,0.018654,1,0.018557,0.000000,0.700000,0,0,0.000000
168,0,0,0,0,0.266930,0.243332,0.125835,0.002860,1,0.134800,0.000000,0.780000,0,0,0.000000
169,0,0,0,0,0.036067,0.067183,0.125689,0.095583,1,0.038495,0.000000,0.700000,0,0,0.000000
170,0,0,0,0,0.089251,0.089298,0.039455,0.001460,1,0.102352,0.000000,0.700000,0,0,0.000000
171,0,0,0,0,0.017657,0.033073,0.038847,0.001522,1,0.082065,0.000000,0.700000,0,0,0.000000
172,0,0,0,0,0.050274,0.141035,0.038221,0.001089,1,0.052732,0.000000,0.700000,0,0,0.000000
173,0,0,0,0,0.191265,0.069697,0.037857,0.001461,1,0.147695,0.000000,0.700000,0,0,0.000000
174,0,0,0,0,0.121783,0.371310,0.037287,0.001209,1,0.236863,0.000000,0.700000,0,0,0.000000
175,0,0,0,1,0.250798,0.575080,0.036855,0.000771,1,0.047740,0.000000,0.780000,0,0,0.000000
176,0,0,1,0,0.328604,0.210472,0.036453,0.005902,1,0.256328,0.000000,0.780000,0,0,0.000000
177,0,0,1,1,0.539072,0.614700,0.033284,0.019716,1,0.771101,0.000000,0.780000,0,0,0.000000
178,0,0,0,0,0.078621,0.021526,0.024153,0.003399,1,0.692984,0.000000,0.700000,0,0,0.000000
179,0,0,0,0,0.087402,0.010648,0.025892,0.002243,1,0.607249,0.000000,0.700000,0,0,0.000000
180,0,1,0,0,0.092493,0.222408,0.027721,0.174573,1,0.518029,0.000000,0.700000,0,0,0.000000
181,1,1,0,0,0.269172,0.038239,0.201245,0.148598,1,0.382563,0.000000,0.780000,0,0,0.000000
182,1,0,1,0,0.300767,0.222976,0.349482,0.005570,1,0.282428,0.000000,0.780000,0,0,0.000000
183,1,0,1,0,0.515471,0.205993,0.351275,0.071344,1,0.124745,0.000000,0.780000,0,0,0.000000
184,1,1,1,0,0.310742,0.254907,0.280297,0.274350,1,0.070865,0.000000,0.871318,0,0,0.000000
185,0,0,0,0,0.066905,0.053700,0.035958,0.001907,1,0.081233,0.000000,0.880000,0,0,0.000000
186,0,0,0,0,0.018361,0.012878,0.035304,0.000906,1,0.069812,0.000000,0.880000,0,0,0.000000
187,0,0,0,0,0.025165,0.012754,0.034993,0.001000,1,0.076905,0.000000,0.880000,0,0,0.000000
188,0,0,0,0,0.024851,0.051978,0.034732,0.000993,1,0.076954,0.000000,0.880000,0,0,0.000000
189,0,0,0,0,0.057154,0.053094,0.034551,0.001618,1,0.029341,0.000000,0.880000,0,0,0.000000
190,0,0,0,0,0.037100,0.016606,0.034425,0.003192,1,0.029922,0.000000,0.700000,0,0,0.000000
191,0,0,0,0,0.041769,0.009344,0.034517,0.014496,1,0.019840,0.000000,0.700000,0,0,0.000000
192,0,0,0,0,0.040505,0.007361,0.039128,0.001821,1,0.031277,0.000000,0.700000,0,0,0.000000
193,0,0,0,0,0.038644,0.048321,0.039333,0.001483,1,0.039769,0.000000,0.700000,0,0,0.000000
194,0,0,0,0,0.068344,0.037758,0.038762,0.001895,1,0.003383,0.000000,0.700000,0,0,0.000000
195,0,0,0,0,0.037088,0.064513,0.037352,0.024928,1,0.010706,0.000000,0.700000,0,0,0.000000
196,0,0,0,0,0.089205,0.072248,0.022805,0.001700,1,0.067875,0.000000,0.700000,0,0,0.000000
197,0,0,0,0,0.025097,0.013583,0.021680,0.001232,1,0.069595,0.000000,0.700000,0,0,0.000000
198,0,0,0,0,0.025518,0.023904,0.020680,0.001969,1,0.076403,0.000000,0.700000,0,0,0.000000
199,0,0,0,0,0.005866,0.020942,0.018912,0.007260,1,0.066195,0.000000,0.720000,0,0,0.000000
200,0,0,0,0,0.019511,0.021213,0.011729,0.001625,1,0.069833,0.000000,0.700000,0,0,0.000000
201,0,0,0,0,0.010606,0.002767,0.010270,0.000464,1,0.055644,0.000000,0.800000,0,0,0.000000
202,0,0,0,0,0.008332,0.040519,0.009934,0.000522,1,0.043905,0.000000,0.800000,0,0,0.000000
203,0,0,0,0,0.041843,0.040565,0.009676,0.000622,1,0.031305,0.000000,0.700000,0,0,0.000000
204,0,0,0,0,0.014213,0.010173,0.009534,0.000783,1,0.033167,0.000000,0.700000,0,0,0.000000
205,0,0,0,0,0.018617,0.005163,0.009518,0.000405,1,0.051487,0.000000,0.700000,0,0,0.000000
206,0,0,0,0,0.013577,0.005946,0.009564,0.000351,1,0.068591,0.000000,0.700000,0,0,0.000000
207,0,0,0,0,0.013049,0.006965,0.009644,0.000242,1,0.081429,0.000000,0.700000,0,0,0.000000
208,0,0,0,0,0.011065,0.024023,0.009701,0.000343,1,0.088192,0.000000,0.800000,0,0,0.000000
209,0,0,0,0,0.032052,0.037911,0.009777,0.000552,1,0.077592,0.000000,0.700000,0,0,0.000000
210,0,0,0,0,0.067192,0.056898,0.009809,0.000949,1,0.058207,0.000000,0.700000,0,0,0.000000
211,0,0,0,0,0.014550,0.014103,0.009540,0.000701,1,0.055593,0.000000,0.700000,0,0,0.000000
212,0,0,0,0,0.027078,0.013208,0.009170,0.000527,1,0.052705,0.000000,0.700000,0,0,0.000000
213,0,0,0,0,0.023280,0.024466,0.008864,0.000853,1,0.045368,0.000000,0.700000,0,0,0.000000
214,0,0,0,0,0.037349,0.002643,0.008345,0.001923,1,0.060754,0.000000,0.700000,0,0,0.000000
215,0,0,0,0,0.035500,0.033186,0.007175,0.002511,1,0.084050,0.000000,0.700000,0,0,0.000000
216,0,0,0,0,0.015179,0.033185,0.006078,0.002487,1,0.080250,0.000000,0.700000,0,0,0.000000
217,0,0,0,0,0.037428,0.033025,0.005886,0.001210,1,0.051650,0.000000,0.700000,0,0,0.000000
218,0,0,0,0,0.019594,0.055798,0.006170,0.017378,1,0.060839,0.000000,0.700000,0,0,0.000000
219,0,0,0,0,0.059398,0.040579,0.020170,0.001732,1,0.056359,0.000000,0.700000,0,0,0.000000
220,0,0,0,0,0.021110,0.006823,0.021749,0.001800,1,0.072526,0.000000,0.700000,0,0,0.000000
221,0,0,0,0,0.019675,0.021765,0.023336,0.001079,1,0.084299,0.000000,0.700000,0,0,0.000000
222,0,0,0,0,0.038419,0.037497,0.024222,0.001020,1,0.086049,0.000000,0.885364,0,0,0.000000
223,0,0,0,0,0.013540,0.015929,0.024990,0.000884,1,0.085537,0.000000,0.700000,0,0,0.000000
224,0,0,0,0,0.026017,0.017999,0.025604,0.001148,1,0.077458,0.000000,0.700000,0,0,0.000000
225,0,0,0,0,0.036261,0.012515,0.026293,0.001486,1,0.072224,0.000000,0.700000,0,0,0.000000
226,0,0,0,0,0.042201,0.184317,0.026953,0.013067,1,0.080381,0.000000,0.700000,0,0,0.000000
227,0,0,0,0,0.191226,0.081894,0.030805,0.046690,1,0.086324,0.000000,0.700000,0,0,0.000000
228,0,0,0,0,0.116951,0.106930,0.066671,0.005055,1,0.168810,0.000000,0.700000,0,0,0.000000
229,0,0,0,0,0.062406,0.020442,0.069197,0.018207,1,0.150223,0.000000,0.700000,0,0,0.000000
230,0,0,0,0,0.075829,0.013107,0.068075,0.006688,1,0.146431,0.000000,0.700000,0,0,0.000000
231,0,0,0,0,0.067365,0.035502,0.069210,0.054312,1,0.149752,0.000000,0.700000,0,0,0.000000
232,0,0,0,0,0.070567,0.265801,0.091154,0.072790,1,0.174490,0.000000,0.700000,0,0,0.000000
233,0,0,1,0,0.313455,0.014098,0.149047,0.002048,1,0.014956,0.000000,0.780000,0,0,0.000000
234,0,0,1,0,0.325796,0.310245,0.149840,0.032231,1,0.175072,0.000000,0.780000,0,0,0.000000
235,0,0,0,0,0.034341,0.021617,0.135985,0.076137,1,0.059040,0.000000,0.700000,0,0,0.000000
236,0,0,0,0,0.040005,0.067075,0.059977,0.004147,1,0.046996,0.000000,0.700000,0,0,0.000000
237,0,0,0,0,0.100710,0.070997,0.055861,0.003914,1,0.084277,0.000000,0.700000,0,0,0.000000
238,0,0,0,0,0.030312,0.012385,0.051970,0.001000,1,0.063654,0.000000,0.700000,0,0,0.000000
239,0,0,0,0,0.029693,0.024055,0.051015,0.000317,1,0.035544,0.000000,0.700000,0,0,0.000000
240,0,0,0,0,0.022447,0.000000,0.050717,0.000000,1,0.017655,0.000000,0.700000,0,0,0.000000
