frame,time,ref_u,ref_v,ref_u_smooth,ref_v_smooth,ref_u_fit,ref_v_fit,ref_source,ref_type,support_u,support_v,support_v_raw,support_dv,support_dv_smooth,support_source,contact_u,contact_v,contact_source,object_ref_depth_m,contact_proxy_depth_m,contact_depth_offset_m,ref_conf,support_conf,contact_conf,depth_conf,observation_conf,proxy_conf,proxy_jitter_px,support_jitter_px,proxy_sigma_px,support_sigma_px,active_label,active_label_conf,active_part_u,active_part_v,active_part_z,contact_proxy_name,da3_depth_raw,da3_depth_smooth,object_depth_raw,object_depth_smooth,object_depth_confidence,support_gap_px,object_motion_score,audio_score,radius_px
62,2.541667,553.448,72.902,553.448,72.902,553.448,72.902,cotracker_sam2_mask_points,center,553.448,90.698,90.698,17.796,17.796,cotracker_bottom,,,stage2_contact_policy,3.770316,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.770316,3.770316,3.770316,3.770316,1.000000,0.000000,,,35.391
63,2.583333,554.869,95.871,554.869,95.871,554.869,95.871,cotracker_sam2_mask_points,center,554.869,114.267,114.267,18.396,18.396,cotracker_bottom,,,stage2_contact_policy,3.505774,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.505774,3.505774,3.505774,3.505774,1.000000,0.000000,,,35.589
64,2.625000,556.813,122.208,556.813,122.208,556.813,122.208,cotracker_sam2_mask_points,center,556.813,140.215,140.215,18.007,18.007,cotracker_bottom,,,stage2_contact_policy,2.987489,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.987489,2.987489,2.987489,2.987489,1.000000,0.000000,,,34.443
65,2.666667,564.648,137.505,564.648,137.505,564.648,137.505,cotracker_sam2_mask_points,center,564.648,163.162,163.162,25.657,25.657,cotracker_bottom,,,stage2_contact_policy,2.901317,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.861773,2.901317,2.901317,2.901317,1.000000,0.000000,,,32.538
66,2.708333,562.391,134.193,562.391,134.193,562.391,134.193,cotracker_sam2_mask_points,center,562.391,159.087,159.087,24.894,24.894,cotracker_bottom,,,stage2_contact_policy,2.881739,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.881739,2.881739,2.881739,2.881739,1.000000,0.000000,,,32.747
67,2.750000,557.822,115.131,557.822,115.131,557.822,115.131,cotracker_sam2_mask_points,center,557.822,140.542,140.542,25.411,25.411,cotracker_bottom,,,stage2_contact_policy,2.881739,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.901317,2.881739,2.881739,2.881739,1.000000,0.000000,,,33.057
68,2.791667,552.997,89.147,552.997,89.147,552.997,89.147,cotracker_sam2_mask_points,center,552.997,116.569,116.569,27.422,27.422,cotracker_bottom,,,stage2_contact_policy,2.881739,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.764740,2.881739,2.881739,2.881739,1.000000,0.000000,,,33.800
69,2.833333,550.124,60.368,550.124,60.368,550.124,60.368,cotracker_sam2_mask_points,center,550.124,87.717,87.717,27.349,27.349,cotracker_bottom,,,stage2_contact_policy,2.901317,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.813949,2.901317,2.901317,2.901317,1.000000,0.000000,,,34.193
70,2.875000,549.195,30.566,549.195,30.566,549.195,30.566,cotracker_sam2_mask_points,center,549.195,58.831,58.831,28.265,28.265,cotracker_bottom,,,stage2_contact_policy,3.236575,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.236575,3.236575,3.236575,3.236575,1.000000,0.000000,,,34.545
71,2.916667,550.399,8.500,550.399,8.500,550.399,8.500,cotracker_sam2_mask_points,center,550.399,32.961,32.961,24.461,24.461,cotracker_bottom,,,stage2_contact_policy,3.521203,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.759897,3.521203,3.521203,3.521203,1.000000,0.000000,,,25.811
72,2.958333,557.564,-0.900,557.564,-0.900,557.564,-0.900,cotracker_sam2_mask_points,center,557.564,19.609,19.609,20.509,20.509,cotracker_bottom,,,stage2_contact_policy,3.547044,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.521203,3.547044,3.547044,3.547044,1.000000,0.000000,,,13.866
73,3.000000,557.071,45.200,557.071,45.200,557.071,45.200,cotracker_sam2_mask_points,center,557.071,59.738,59.738,14.538,14.538,cotracker_bottom,,,stage2_contact_policy,3.572885,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.547044,3.572885,3.572885,3.572885,1.000000,0.000000,,,0.000
74,3.041667,561.589,49.983,561.589,49.983,561.589,49.983,cotracker_sam2_mask_points,center,561.589,70.196,70.196,20.213,20.213,cotracker_bottom,,,stage2_contact_policy,3.598725,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.572885,3.598725,3.598725,3.598725,1.000000,0.000000,,,0.000
75,3.083333,565.842,57.407,565.842,57.407,565.842,57.407,cotracker_sam2_mask_points,center,565.842,80.419,80.419,23.012,23.012,cotracker_bottom,,,stage2_contact_policy,3.598725,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.598725,3.598725,3.598725,3.598725,1.000000,0.000000,,,0.000
76,3.125000,568.984,64.831,568.984,64.831,568.984,64.831,cotracker_sam2_mask_points,center,568.984,90.425,90.425,25.594,25.594,cotracker_bottom,,,stage2_contact_policy,3.624566,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.624566,3.624566,3.624566,3.624566,1.000000,0.000000,,,0.000
77,3.166667,570.454,69.742,570.454,69.742,570.454,69.742,cotracker_sam2_mask_points,center,570.454,99.549,99.549,29.807,29.807,cotracker_bottom,,,stage2_contact_policy,3.650407,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.650407,3.650407,3.650407,3.650407,1.000000,0.000000,,,0.000
78,3.208333,572.908,72.661,572.908,72.661,572.908,72.661,cotracker_sam2_mask_points,center,572.908,107.761,107.761,35.100,35.100,cotracker_bottom,,,stage2_contact_policy,3.676248,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.676248,3.676248,3.676248,3.676248,1.000000,0.000000,,,0.000
79,3.250000,576.082,74.612,576.082,74.612,576.082,74.612,cotracker_sam2_mask_points,center,576.082,115.609,115.609,40.997,40.997,cotracker_bottom,,,stage2_contact_policy,3.702089,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.702089,3.702089,3.702089,3.702089,1.000000,0.000000,,,0.000
80,3.291667,581.657,72.426,581.657,72.426,581.657,72.426,cotracker_sam2_mask_points,center,581.657,118.440,118.440,46.014,46.014,cotracker_bottom,,,stage2_contact_policy,3.727930,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.727930,3.727930,3.727930,3.727930,1.000000,0.000000,,,0.000
81,3.333333,585.078,64.901,585.078,64.901,585.078,64.901,cotracker_sam2_mask_points,center,585.078,127.485,127.485,62.584,62.584,cotracker_bottom,,,stage2_contact_policy,3.753771,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.753771,3.753771,3.753771,3.753771,1.000000,0.000000,,,0.000
82,3.375000,586.970,59.794,586.970,59.794,586.970,59.794,cotracker_sam2_mask_points,center,586.970,133.030,133.030,73.236,73.236,cotracker_bottom,,,stage2_contact_policy,3.779611,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.779611,3.779611,3.779611,3.779611,1.000000,0.000000,,,0.000
83,3.416667,587.935,53.421,587.935,53.421,587.935,53.421,cotracker_sam2_mask_points,center,587.935,138.254,138.254,84.833,84.833,cotracker_bottom,,,stage2_contact_policy,3.805452,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.805452,3.805452,3.805452,3.805452,1.000000,0.000000,,,0.000
84,3.458333,587.943,45.309,587.943,45.309,587.943,45.309,cotracker_sam2_mask_points,center,587.943,141.207,141.207,95.898,95.898,cotracker_bottom,,,stage2_contact_policy,3.831293,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.831293,3.831293,3.831293,3.831293,1.000000,0.000000,,,0.000
85,3.500000,583.725,38.123,583.725,38.123,583.725,38.123,cotracker_sam2_mask_points,center,583.725,143.662,143.662,105.539,105.539,cotracker_bottom,,,stage2_contact_policy,3.857134,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.857134,3.857134,3.857134,3.857134,1.000000,0.000000,,,0.000
86,3.541667,581.952,2.037,581.952,2.037,581.952,2.037,cotracker_sam2_mask_points,center,581.952,4.514,4.514,2.477,2.477,cotracker_bottom,,,stage2_contact_policy,3.857134,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.882975,3.857134,3.857134,3.857134,1.000000,0.000000,,,14.593
87,3.583333,576.412,7.486,576.412,7.486,576.412,7.486,cotracker_sam2_mask_points,center,576.412,18.489,18.489,11.003,11.003,cotracker_bottom,,,stage2_contact_policy,3.857134,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.900391,3.857134,3.857134,3.857134,1.000000,0.000000,,,24.260
88,3.625000,575.470,19.488,575.470,19.488,575.470,19.488,cotracker_sam2_mask_points,center,575.470,43.589,43.589,24.101,24.101,cotracker_bottom,,,stage2_contact_policy,3.857134,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.916116,3.857134,3.857134,3.857134,1.000000,0.000000,,,31.920
89,3.666667,574.210,41.046,574.210,41.046,574.210,41.046,cotracker_sam2_mask_points,center,574.210,69.856,69.856,28.810,28.810,cotracker_bottom,,,stage2_contact_policy,3.785382,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.785382,3.785382,3.785382,3.785382,1.000000,0.000000,,,34.984
90,3.708333,574.466,66.179,574.466,66.179,574.466,66.179,cotracker_sam2_mask_points,center,574.466,95.620,95.620,29.441,29.441,cotracker_bottom,,,stage2_contact_policy,3.688747,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.688747,3.688747,3.688747,3.688747,1.000000,0.000000,,,35.598
91,3.750000,575.351,93.653,575.351,93.653,575.351,93.653,cotracker_sam2_mask_points,center,575.351,121.307,121.307,27.654,27.654,cotracker_bottom,,,stage2_contact_policy,3.534122,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.534122,3.534122,3.534122,3.534122,1.000000,0.000000,,,35.705
92,3.791667,576.336,123.526,576.336,123.526,576.336,123.526,cotracker_sam2_mask_points,center,576.336,153.525,153.525,29.999,29.999,cotracker_bottom,,,stage2_contact_policy,3.102925,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.102925,3.102925,3.102925,3.102925,1.000000,0.000000,,,34.545
93,3.833333,579.155,149.792,579.155,149.792,579.155,149.792,cotracker_sam2_mask_points,center,579.155,173.894,173.894,24.102,24.102,cotracker_bottom,,,stage2_contact_policy,2.946720,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.946720,2.946720,2.946720,2.946720,1.000000,0.000000,,,33.086
94,3.875000,579.933,160.714,579.933,160.714,579.933,160.714,cotracker_sam2_mask_points,center,579.933,182.536,182.536,21.822,21.822,cotracker_bottom,,,stage2_contact_policy,2.884150,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.846722,2.884150,2.884150,2.884150,1.000000,0.000000,,,33.057
95,3.916667,576.674,152.039,576.674,152.039,576.674,152.039,cotracker_sam2_mask_points,center,576.674,171.891,171.891,19.852,19.852,cotracker_bottom,,,stage2_contact_policy,2.846722,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.884150,2.846722,2.846722,2.846722,1.000000,0.000000,,,33.263
96,3.958333,572.153,137.076,572.153,137.076,572.153,137.076,cotracker_sam2_mask_points,center,572.153,155.279,155.279,18.203,18.203,cotracker_bottom,,,stage2_contact_policy,2.846722,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.806537,2.846722,2.846722,2.846722,1.000000,0.000000,,,33.340
97,4.000000,570.322,115.494,570.322,115.494,570.322,115.494,cotracker_sam2_mask_points,center,570.322,133.730,133.730,18.236,18.236,cotracker_bottom,,,stage2_contact_policy,2.846722,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.776945,2.846722,2.846722,2.846722,1.000000,0.000000,,,32.970
98,4.041667,563.229,94.061,563.229,94.061,563.229,94.061,cotracker_sam2_mask_points,center,563.229,110.164,110.164,16.103,16.103,cotracker_bottom,,,stage2_contact_policy,2.884150,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.788121,2.884150,2.884150,2.884150,1.000000,0.000000,,,33.715
99,4.083333,560.912,69.362,560.912,69.362,560.912,69.362,cotracker_sam2_mask_points,center,560.912,87.414,87.414,18.052,18.052,cotracker_bottom,,,stage2_contact_policy,2.887276,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.887276,2.887276,2.887276,2.887276,1.000000,0.000000,,,34.160
100,4.125000,559.348,46.906,559.348,46.906,559.348,46.906,cotracker_sam2_mask_points,center,559.348,64.861,64.861,17.955,17.955,cotracker_bottom,,,stage2_contact_policy,3.072590,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.072590,3.072590,3.072590,3.072590,1.000000,0.000000,,,34.591
101,4.166667,559.175,26.763,559.175,26.763,559.175,26.763,cotracker_sam2_mask_points,center,559.175,44.968,44.968,18.205,18.205,cotracker_bottom,,,stage2_contact_policy,3.324748,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.324748,3.324748,3.324748,3.324748,1.000000,0.000000,,,31.082
102,4.208333,559.062,13.438,559.062,13.438,559.062,13.438,cotracker_sam2_mask_points,center,559.062,27.887,27.887,14.449,14.449,cotracker_bottom,,,stage2_contact_policy,3.545498,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.545498,3.545498,3.545498,3.545498,1.000000,0.000000,,,25.545
103,4.250000,559.602,7.726,559.602,7.726,559.602,7.726,cotracker_sam2_mask_points,center,559.602,16.084,16.084,8.358,8.358,cotracker_bottom,,,stage2_contact_policy,3.897457,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,4.323339,3.897457,3.897457,3.897457,1.000000,0.000000,,,19.364
104,4.291667,559.951,1.476,559.951,1.476,559.951,1.476,cotracker_sam2_mask_points,center,559.951,9.507,9.507,8.031,8.031,cotracker_bottom,,,stage2_contact_policy,4.209100,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.897457,4.209100,4.209100,4.209100,1.000000,0.000000,,,14.384
105,4.333333,570.988,-10.620,570.988,-10.620,570.988,-10.620,cotracker_sam2_mask_points,center,570.988,3.814,3.814,14.434,14.434,cotracker_bottom,,,stage2_contact_policy,4.247634,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,4.247950,4.247634,4.247634,4.247634,1.000000,0.000000,,,12.270
106,4.375000,571.575,-11.558,571.575,-11.558,571.575,-11.558,cotracker_sam2_mask_points,center,571.575,4.213,4.213,15.771,15.771,cotracker_bottom,,,stage2_contact_policy,4.247950,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,4.209100,4.247950,4.247950,4.247950,1.000000,0.000000,,,12.616
107,4.416667,572.564,-10.633,572.564,-10.633,572.564,-10.633,cotracker_sam2_mask_points,center,572.564,6.633,6.633,17.266,17.266,cotracker_bottom,,,stage2_contact_policy,4.247634,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,4.247634,4.247634,4.247634,4.247634,1.000000,0.000000,,,15.191
108,4.458333,573.827,-6.686,573.827,-6.686,573.827,-6.686,cotracker_sam2_mask_points,center,573.827,12.180,12.180,18.866,18.866,cotracker_bottom,,,stage2_contact_policy,4.247634,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,4.270690,4.247634,4.247634,4.247634,1.000000,0.000000,,,20.122
109,4.500000,574.467,1.882,574.467,1.882,574.467,1.882,cotracker_sam2_mask_points,center,574.467,22.927,22.927,21.045,21.045,cotracker_bottom,,,stage2_contact_policy,4.209100,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,4.383708,4.209100,4.209100,4.209100,1.000000,0.000000,,,25.965
110,4.541667,573.754,13.564,573.754,13.564,573.754,13.564,cotracker_sam2_mask_points,center,573.754,38.827,38.827,25.263,25.263,cotracker_bottom,,,stage2_contact_policy,4.006381,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.924733,4.006381,4.006381,4.006381,1.000000,0.000000,,,31.755
111,4.583333,573.968,34.191,573.968,34.191,573.968,34.191,cotracker_sam2_mask_points,center,573.968,59.497,59.497,25.306,25.306,cotracker_bottom,,,stage2_contact_policy,3.924733,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.882962,3.924733,3.924733,3.924733,1.000000,0.000000,,,35.093
112,4.625000,573.977,58.530,573.977,58.530,573.977,58.530,cotracker_sam2_mask_points,center,573.977,83.793,83.793,25.263,25.263,cotracker_bottom,,,stage2_contact_policy,3.882962,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,4.006381,3.882962,3.882962,3.882962,1.000000,0.000000,,,35.161
113,4.666667,574.504,85.201,574.504,85.201,574.504,85.201,cotracker_sam2_mask_points,center,574.504,110.023,110.023,24.822,24.822,cotracker_bottom,,,stage2_contact_policy,3.706260,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.706260,3.706260,3.706260,3.706260,1.000000,0.000000,,,35.270
114,4.708333,574.790,116.615,574.790,116.615,574.790,116.615,cotracker_sam2_mask_points,center,574.790,140.805,140.805,24.190,24.190,cotracker_bottom,,,stage2_contact_policy,3.314917,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.314917,3.314917,3.314917,3.314917,1.000000,0.000000,,,35.616
115,4.750000,573.221,146.461,573.221,146.461,573.221,146.461,cotracker_sam2_mask_points,center,573.221,169.124,169.124,22.663,22.663,cotracker_bottom,,,stage2_contact_policy,3.107929,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.107929,3.107929,3.107929,3.107929,1.000000,0.000000,,,31.750
116,4.791667,571.329,137.875,571.329,137.875,571.329,137.875,cotracker_sam2_mask_points,center,571.329,161.141,161.141,23.266,23.266,cotracker_bottom,,,stage2_contact_policy,3.107929,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.069362,3.107929,3.107929,3.107929,1.000000,0.000000,,,32.989
117,4.833333,570.560,115.916,570.560,115.916,570.560,115.916,cotracker_sam2_mask_points,center,570.560,140.661,140.661,24.745,24.745,cotracker_bottom,,,stage2_contact_policy,3.107929,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.921071,3.107929,3.107929,3.107929,1.000000,0.000000,,,34.738
118,4.875000,568.733,94.165,568.733,94.165,568.733,94.165,cotracker_sam2_mask_points,center,568.733,118.028,118.028,23.863,23.863,cotracker_bottom,,,stage2_contact_policy,3.107929,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.080726,3.107929,3.107929,3.107929,1.000000,0.000000,,,35.337
119,4.916667,567.810,75.817,567.810,75.817,567.810,75.817,cotracker_sam2_mask_points,center,567.810,98.827,98.827,23.010,23.010,cotracker_bottom,,,stage2_contact_policy,3.531501,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.597556,3.531501,3.531501,3.531501,1.000000,0.000000,,,35.288
120,4.958333,567.899,60.982,567.899,60.982,567.899,60.982,cotracker_sam2_mask_points,center,567.899,83.029,83.029,22.047,22.047,cotracker_bottom,,,stage2_contact_policy,3.597087,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.531501,3.597087,3.597087,3.597087,1.000000,0.000000,,,35.337
121,5.000000,566.075,49.693,566.075,49.693,566.075,49.693,cotracker_sam2_mask_points,center,566.075,70.726,70.726,21.033,21.033,cotracker_bottom,,,stage2_contact_policy,3.597556,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.597087,3.597556,3.597556,3.597556,1.000000,0.000000,,,35.166
122,5.041667,565.756,42.597,565.756,42.597,565.756,42.597,cotracker_sam2_mask_points,center,565.756,62.165,62.165,19.568,19.568,cotracker_bottom,,,stage2_contact_policy,3.651109,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.651109,3.651109,3.651109,3.651109,1.000000,0.000000,,,34.898
123,5.083333,565.471,39.299,565.471,39.299,565.471,39.299,cotracker_sam2_mask_points,center,565.471,57.927,57.927,18.628,18.628,cotracker_bottom,,,stage2_contact_policy,3.660600,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.741464,3.660600,3.660600,3.660600,1.000000,0.000000,,,34.281
124,5.125000,565.237,39.760,565.237,39.760,565.237,39.760,cotracker_sam2_mask_points,center,565.237,58.071,58.071,18.311,18.311,cotracker_bottom,,,stage2_contact_policy,3.686814,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.686814,3.686814,3.686814,3.686814,1.000000,0.000000,,,34.272
125,5.166667,565.246,44.934,565.246,44.934,565.246,44.934,cotracker_sam2_mask_points,center,565.246,62.483,62.483,17.549,17.549,cotracker_bottom,,,stage2_contact_policy,3.686814,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.660600,3.686814,3.686814,3.686814,1.000000,0.000000,,,34.632
126,5.208333,566.368,52.864,566.368,52.864,566.368,52.864,cotracker_sam2_mask_points,center,566.368,69.968,69.968,17.104,17.104,cotracker_bottom,,,stage2_contact_policy,3.686814,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.693907,3.686814,3.686814,3.686814,1.000000,0.000000,,,35.270
127,5.250000,566.789,64.626,566.789,64.626,566.789,64.626,cotracker_sam2_mask_points,center,566.789,80.945,80.945,16.319,16.319,cotracker_bottom,,,stage2_contact_policy,3.660600,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.741923,3.660600,3.660600,3.660600,1.000000,0.000000,,,35.220
128,5.291667,567.764,81.285,567.764,81.285,567.764,81.285,cotracker_sam2_mask_points,center,567.764,98.056,98.056,16.771,16.771,cotracker_bottom,,,stage2_contact_policy,3.603758,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.603758,3.603758,3.603758,3.603758,1.000000,0.000000,,,35.351
129,5.333333,573.234,99.190,573.234,99.190,573.234,99.190,cotracker_sam2_mask_points,center,573.234,117.576,117.576,18.386,18.386,cotracker_bottom,,,stage2_contact_policy,3.363384,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,3.363384,3.363384,3.363384,3.363384,1.000000,0.000000,,,35.170
130,5.375000,574.710,123.799,574.710,123.799,574.710,123.799,cotracker_sam2_mask_points,center,574.710,144.061,144.061,20.262,20.262,cotracker_bottom,,,stage2_contact_policy,2.962788,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.962788,2.962788,2.962788,2.962788,1.000000,0.000000,,,34.508
131,5.416667,574.108,143.581,574.108,143.581,574.108,143.581,cotracker_sam2_mask_points,center,574.108,158.781,158.781,15.200,15.200,cotracker_bottom,,,stage2_contact_policy,2.903203,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.903203,2.903203,2.903203,2.903203,1.000000,0.000000,,,33.402
132,5.458333,567.714,134.487,567.714,134.487,567.714,134.487,cotracker_sam2_mask_points,center,567.714,149.374,149.374,14.887,14.887,cotracker_bottom,,,stage2_contact_policy,2.903203,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.806285,2.903203,2.903203,2.903203,1.000000,0.000000,,,32.513
133,5.500000,555.169,107.993,555.169,107.993,555.169,107.993,cotracker_sam2_mask_points,center,555.169,125.760,125.760,17.767,17.767,cotracker_bottom,,,stage2_contact_policy,2.903203,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.703969,2.903203,2.903203,2.903203,1.000000,0.000000,,,31.443
134,5.541667,536.110,78.273,536.110,78.273,536.110,78.273,cotracker_sam2_mask_points,center,536.110,94.147,94.147,15.874,15.874,cotracker_bottom,,,stage2_contact_policy,2.903203,,,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,8.000000,,,,,,,2.747753,2.903203,2.903203,2.903203,1.000000,0.000000,,,31.630
