frame,time,E_total,E_2d,E_depth,E_visual,E_mask,E_contact,E_audio,E_support,E_smooth,E_temporal,E_static,E_penetration,E_prior,E_reg,vlm_contact_gate,vlm_anchor_gate,contact_active,static_active,failure_label,contact_state,visibility_state,source
30,1.208333,1.893832388,0.000000000,0.000000000,0.000000000,0.000000000,0.025476629,,0.000000000,0.000000872,0.000000872,,,1.868354887,1.868354887,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
31,1.250000,1.886215982,0.000000000,0.000000000,0.000000000,0.000000000,0.018078416,,0.000000000,0.000001669,0.000001669,,,1.868135897,1.868135897,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
32,1.291667,1.835695630,0.000000000,0.000000000,0.000000000,0.000000000,0.001779574,,0.000000000,0.000004796,0.000004796,,,1.833911260,1.833911260,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
33,1.333333,1.840171061,0.000000000,0.000000000,0.000000000,0.000000000,0.005042562,,0.000000000,0.001175612,0.001175612,,,1.833952887,1.833952887,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
34,1.375000,1.870573474,0.000000000,0.000000000,0.000000000,0.000000000,0.000991368,,0.000000000,0.001302858,0.001302858,,,1.868279248,1.868279248,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
35,1.416667,1.916025565,0.000000000,0.000000000,0.000000000,0.000000000,0.001096603,,0.000000000,0.001279851,0.001279851,,,1.913649111,1.913649111,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
36,1.458333,1.954082410,0.000000000,0.000000000,0.000000000,0.000000000,0.000079977,,0.000000000,0.000009000,0.000009000,,,1.953993433,1.953993433,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
37,1.500000,1.962604949,0.000000000,0.000000000,0.000000000,0.000000000,0.010149555,,0.000000000,0.000333324,0.000333324,,,1.952122070,1.952122070,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
38,1.541667,1.899049555,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000352289,0.000352289,,,1.898697266,1.898697266,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
39,1.583333,1.842713766,0.000000000,0.000000000,0.000000000,0.000000000,0.000566297,,0.000000000,0.000368007,0.000368007,,,1.841779462,1.841779462,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
40,1.625000,1.756995638,0.000000000,0.000000000,0.000000000,0.000000000,0.001799796,,0.000000000,0.000373979,0.000373979,,,1.754821863,1.754821863,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
41,1.666667,1.643340618,0.000000000,0.000000000,0.000000000,0.000000000,0.020419838,,0.000000000,0.000361622,0.000361622,,,1.622559158,1.622559158,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
42,1.708333,1.547232681,0.000000000,0.000000000,0.000000000,0.000000000,0.018074114,,0.000000000,0.000312995,0.000312995,,,1.528845572,1.528845572,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
43,1.750000,1.541369943,0.000000000,0.000000000,0.000000000,0.000000000,0.023911983,,0.000000000,0.000012737,0.000012737,,,1.517445223,1.517445223,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
44,1.791667,1.590091592,0.000000000,0.000000000,0.000000000,0.000000000,0.019598880,,0.000000000,0.000014326,0.000014326,,,1.570478386,1.570478386,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
45,1.833333,1.658242790,0.000000000,0.000000000,0.000000000,0.000000000,0.009260790,,0.000000000,0.000017146,0.000017146,,,1.648964854,1.648964854,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
46,1.875000,1.773523024,0.000000000,0.000000000,0.000000000,0.000000000,0.004143883,,0.000000000,0.000024066,0.000024066,,,1.769355075,1.769355075,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
47,1.916667,1.859059470,0.000000000,0.000000000,0.000000000,0.000000000,0.003125816,,0.000000000,0.001493284,0.001493284,,,1.854440370,1.854440370,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
48,1.958333,1.990476585,0.000000000,0.000000000,0.000000000,0.000000000,0.000607130,,0.000000000,0.001600725,0.001600725,,,1.988268730,1.988268730,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
49,2.000000,2.095642432,0.000000000,0.000000000,0.000000000,0.000000000,0.000262667,,0.000000000,0.001641937,0.001641937,,,2.093737828,2.093737828,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
50,2.041667,2.126454063,0.000000000,0.000000000,0.000000000,0.000000000,0.007488999,,0.000000000,0.001566725,0.001566725,,,2.117398339,2.117398339,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
51,2.083333,2.099036691,0.000000000,0.000000000,0.000000000,0.000000000,0.000126833,,0.000000000,0.000695210,0.000695210,,,2.098214648,2.098214648,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
52,2.125000,2.088684926,0.000000000,0.000000000,0.000000000,0.000000000,0.001122250,,0.000000000,0.000715650,0.000715650,,,2.086847026,2.086847026,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
53,2.166667,2.043566513,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000722273,0.000722273,,,2.042844240,2.042844240,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
54,2.208333,2.082665657,0.000000000,0.000000000,0.000000000,0.000000000,0.013127660,,0.000000000,0.000716372,0.000716372,,,2.068821625,2.068821625,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
55,2.250000,2.083812556,0.000000000,0.000000000,0.000000000,0.000000000,0.026246916,,0.000000000,0.000685646,0.000685646,,,2.056879994,2.056879994,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
56,2.291667,2.091342490,0.000000000,0.000000000,0.000000000,0.000000000,0.029475396,,0.000000000,0.000124812,0.000124812,,,2.061742282,2.061742282,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
57,2.333333,2.067100949,0.000000000,0.000000000,0.000000000,0.000000000,0.025766670,,0.000000000,0.000115659,0.000115659,,,2.041218620,2.041218620,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
