frame,visual_spike,raw_visual_spike,contact_spike,smoothness_spike,freeze_or_propagate,motion_regime,pre_smooth_translation_jump_m,final_translation_jump_m,visual_spike_threshold_m,velocity_spike_threshold,accel_spike_threshold,se3_velocity_spike,se3_accel_spike,raw_se3_velocity_spike,raw_se3_accel_spike,delta_translation_m,delta_rotation_rad
55,0,0,0,0,optimize,uniform_motion,0.049961,0.026185,0.180000,0.220000,0.220000,0,0,0,0,0.074692,0.000000
56,0,0,0,0,optimize,low_speed,0.041220,0.011172,0.100000,0.120000,0.120000,0,0,0,0,0.109757,0.000000
57,0,0,0,0,optimize,low_speed,0.020413,0.010754,0.100000,0.120000,0.120000,0,0,0,0,0.126621,0.000000
58,0,0,0,0,optimize,low_speed,0.017344,0.012260,0.100000,0.120000,0.120000,0,0,0,0,0.136321,0.000000
59,0,0,0,0,optimize,low_speed,0.025663,0.012674,0.100000,0.120000,0.120000,0,0,0,0,0.122100,0.000000
60,0,0,0,0,optimize,uniform_motion,0.063075,0.012807,0.180000,0.220000,0.220000,0,0,0,0,0.076342,0.000000
61,0,0,0,0,optimize,free_motion,0.111349,0.012631,0.180000,0.220000,0.220000,0,0,0,0,0.051491,0.000000
62,0,0,0,0,optimize,sustained_grasp_high_speed,0.148817,0.008799,0.300000,0.420000,0.340000,0,0,0,0,0.180785,0.000000
63,0,0,0,0,optimize,sustained_grasp,0.111641,0.004253,0.180000,0.220000,0.220000,0,0,0,1,0.289858,0.000000
64,0,0,0,0,optimize,sustained_grasp,0.094448,0.004327,0.180000,0.220000,0.220000,0,0,0,0,0.196547,0.000000
65,0,0,0,0,optimize,sustained_grasp,0.119684,0.004567,0.180000,0.220000,0.220000,0,0,0,0,0.082740,0.000000
66,0,0,0,0,optimize,sustained_grasp,0.076357,0.004812,0.180000,0.220000,0.220000,0,0,0,0,0.025895,0.000000
67,0,0,0,0,optimize,uniform_motion,0.066415,0.005212,0.180000,0.220000,0.220000,0,0,0,0,0.061715,0.000000
68,0,0,0,0,optimize,uniform_motion,0.048702,0.011019,0.180000,0.220000,0.220000,0,0,0,0,0.107097,0.000000
69,0,0,0,0,optimize,low_speed,0.029825,0.012713,0.100000,0.120000,0.120000,0,0,0,0,0.134718,0.000000
70,0,0,0,0,optimize,low_speed,0.017813,0.013215,0.100000,0.120000,0.120000,0,0,0,0,0.147346,0.000000
71,0,0,0,0,optimize,static_hold,0.010645,0.013423,0.100000,0.120000,0.120000,0,0,0,0,0.145840,0.000000
72,0,0,0,0,optimize,low_speed,0.039008,0.013638,0.100000,0.120000,0.120000,0,0,0,0,0.112170,0.000000
73,0,0,0,0,optimize,uniform_motion,0.075256,0.013938,0.180000,0.220000,0.220000,0,0,0,0,0.045777,0.000000
74,0,0,0,0,optimize,free_motion,0.114616,0.014601,0.180000,0.220000,0.220000,0,0,0,0,0.081210,0.000000
75,0,0,0,0,optimize,high_speed,0.156169,0.016187,0.300000,0.420000,0.340000,0,0,0,1,0.231108,0.000000
76,0,0,0,0,optimize,sustained_grasp,0.044677,0.016311,0.180000,0.220000,0.220000,0,0,0,1,0.264648,0.000000
77,0,0,0,0,optimize,sustained_grasp,0.112998,0.016207,0.180000,0.220000,0.220000,0,0,0,0,0.158689,0.000000
78,0,0,0,0,optimize,sustained_grasp,0.104532,0.016073,0.180000,0.220000,0.220000,0,0,0,0,0.074699,0.000000
79,0,0,0,0,optimize,sustained_grasp,0.083805,0.015864,0.180000,0.220000,0.220000,0,0,0,0,0.074506,0.000000
80,0,0,0,0,optimize,uniform_motion,0.061427,0.015453,0.180000,0.220000,0.220000,0,0,0,0,0.110586,0.000000
81,0,0,0,0,optimize,uniform_motion,0.048268,0.014280,0.180000,0.220000,0.220000,0,0,0,0,0.146849,0.000000
82,0,0,0,0,optimize,low_speed,0.021557,0.006342,0.100000,0.120000,0.120000,0,0,0,0,0.159514,0.000000
83,0,0,0,0,optimize,low_speed,0.014482,0.005790,0.100000,0.120000,0.120000,0,0,0,0,0.151257,0.000000
84,0,0,0,0,optimize,low_speed,0.039854,0.005542,0.100000,0.120000,0.120000,0,0,0,0,0.113473,0.000000
85,0,0,0,0,optimize,uniform_motion,0.082480,0.005129,0.180000,0.220000,0.220000,0,0,0,0,0.051034,0.000000
86,0,0,0,0,optimize,sustained_grasp,0.126029,0.004683,0.180000,0.220000,0.220000,0,0,0,0,0.104224,0.000000
87,0,0,0,0,optimize,sustained_grasp_high_speed,0.156220,0.002663,0.300000,0.420000,0.340000,0,0,0,1,0.259726,0.000000
88,0,0,0,0,optimize,sustained_grasp,0.016293,0.002025,0.180000,0.220000,0.220000,0,0,0,1,0.251473,0.000000
89,0,0,0,0,optimize,sustained_grasp,0.118029,0.001875,0.180000,0.220000,0.220000,0,0,0,0,0.141883,0.000000
90,0,0,0,0,optimize,sustained_grasp,0.097279,0.002054,0.180000,0.220000,0.220000,0,0,0,0,0.076305,0.000000
91,0,0,0,0,optimize,uniform_motion,0.074049,0.002545,0.180000,0.220000,0.220000,0,0,0,0,0.075107,0.000000
92,0,0,0,0,optimize,uniform_motion,0.055875,0.005845,0.180000,0.220000,0.220000,0,0,0,0,0.115913,0.000000
93,0,0,0,0,optimize,low_speed,0.032514,0.007608,0.100000,0.120000,0.120000,0,0,0,0,0.144397,0.000000
94,0,0,0,0,optimize,low_speed,0.023274,0.008181,0.100000,0.120000,0.120000,0,0,0,0,0.163106,0.000000
95,0,0,0,0,optimize,static_hold,0.007815,0.008423,0.100000,0.120000,0.120000,0,0,0,0,0.164000,0.000000
96,0,0,0,0,optimize,low_speed,0.025788,0.008668,0.100000,0.120000,0.120000,0,0,0,0,0.142300,0.000000
97,0,0,0,0,optimize,uniform_motion,0.080705,0.008990,0.180000,0.220000,0.220000,0,0,0,0,0.075320,0.000000
98,0,0,0,0,optimize,free_motion,0.137050,0.009622,0.180000,0.220000,0.220000,0,0,0,0,0.087390,0.000000
99,0,1,0,0,optimize,sustained_grasp_high_speed,0.181610,0.010681,0.300000,0.420000,0.340000,0,0,0,1,0.254666,0.000000
100,0,0,0,0,optimize,low_speed,0.023661,0.010906,0.100000,0.120000,0.120000,0,0,0,0,0.245466,0.000000
101,0,0,0,0,optimize,sustained_grasp,0.102166,0.010916,0.180000,0.220000,0.220000,0,0,0,0,0.143706,0.000000
102,0,0,0,0,optimize,sustained_grasp,0.090333,0.010846,0.180000,0.220000,0.220000,0,0,0,0,0.053833,0.000000
103,0,0,0,0,optimize,sustained_grasp,0.071100,0.010688,0.180000,0.220000,0.220000,0,0,0,0,0.036181,0.000000
104,0,0,0,0,optimize,uniform_motion,0.049048,0.010339,0.180000,0.220000,0.220000,0,0,0,0,0.077857,0.000000
105,0,0,0,0,optimize,low_speed,0.041016,0.009816,0.100000,0.120000,0.120000,0,0,0,0,0.118303,0.000000
106,0,0,0,0,optimize,low_speed,0.024716,0.009070,0.100000,0.120000,0.120000,0,0,0,0,0.142360,0.000000
107,0,0,0,0,optimize,static_hold,0.009274,0.008726,0.100000,0.120000,0.120000,0,0,0,0,0.149133,0.000000
108,0,0,0,0,optimize,low_speed,0.018632,0.008416,0.100000,0.120000,0.120000,0,0,0,0,0.136973,0.000000
109,0,0,0,0,optimize,uniform_motion,0.053823,0.008092,0.180000,0.220000,0.220000,0,0,0,0,0.087602,0.000000
110,0,0,0,0,optimize,free_motion,0.101723,0.007694,0.180000,0.220000,0.220000,0,0,0,0,0.038994,0.000000
111,0,0,0,0,optimize,free_motion,0.129914,0.004398,0.180000,0.220000,0.220000,0,0,0,0,0.159979,0.000000
112,0,0,0,0,optimize,sustained_grasp,0.115678,0.004462,0.180000,0.220000,0.220000,0,0,0,1,0.277794,0.000000
113,0,0,0,0,optimize,uniform_motion,0.071392,0.004508,0.180000,0.220000,0.220000,0,0,0,0,0.211044,0.000000
114,0,0,0,0,optimize,sustained_grasp,0.108169,0.004501,0.180000,0.220000,0.220000,0,0,0,0,0.108698,0.000000
115,0,0,0,0,optimize,sustained_grasp,0.093002,0.004431,0.180000,0.220000,0.220000,0,0,0,0,0.027111,0.000000
116,0,0,0,0,optimize,uniform_motion,0.067596,0.004294,0.180000,0.220000,0.220000,0,0,0,0,0.048831,0.000000
117,0,0,0,0,optimize,uniform_motion,0.050590,0.003839,0.180000,0.220000,0.220000,0,0,0,0,0.093168,0.000000
118,0,0,0,0,optimize,low_speed,0.030028,0.002410,0.100000,0.120000,0.120000,0,0,0,0,0.121622,0.000000
119,0,0,0,0,optimize,low_speed,0.015662,0.002613,0.100000,0.120000,0.120000,0,0,0,0,0.137359,0.000000
120,0,0,0,0,optimize,static_hold,0.006073,0.002854,0.100000,0.120000,0.120000,0,0,0,0,0.143442,0.000000
121,0,0,0,0,optimize,low_speed,0.013917,0.003142,0.100000,0.120000,0.120000,0,0,0,0,0.131691,0.000000
122,0,0,0,0,optimize,uniform_motion,0.058525,0.003559,0.180000,0.220000,0.220000,0,0,0,0,0.076713,0.000000
123,0,0,0,0,optimize,free_motion,0.104075,0.004439,0.180000,0.220000,0.220000,0,0,0,0,0.035940,0.000000
124,0,0,0,0,optimize,sustained_grasp_high_speed,0.137262,0.006531,0.300000,0.420000,0.340000,0,0,0,0,0.163847,0.000000
125,0,0,0,0,optimize,sustained_grasp,0.119369,0.006795,0.180000,0.220000,0.220000,0,0,0,1,0.279776,0.000000
126,0,0,0,0,optimize,sustained_grasp,0.070589,0.006754,0.180000,0.220000,0.220000,0,0,0,0,0.210101,0.000000
127,0,0,0,0,optimize,sustained_grasp,0.112090,0.006653,0.180000,0.220000,0.220000,0,0,0,0,0.097990,0.000000
128,0,0,0,0,optimize,sustained_grasp,0.095935,0.006471,0.180000,0.220000,0.220000,0,0,0,0,0.032440,0.000000
129,0,0,0,0,optimize,free_motion,0.093254,0.006111,0.180000,0.220000,0.220000,0,0,0,0,0.097372,0.000000
130,0,0,0,0,optimize,uniform_motion,0.047096,0.005439,0.180000,0.220000,0.220000,0,0,0,0,0.142472,0.000000
131,0,0,0,0,optimize,low_speed,0.025518,0.004553,0.100000,0.120000,0.120000,0,0,0,0,0.165527,0.000000
132,0,0,0,0,optimize,low_speed,0.012139,0.004078,0.100000,0.120000,0.120000,0,0,0,0,0.168405,0.000000
133,0,0,0,0,optimize,low_speed,0.025585,0.003786,0.100000,0.120000,0.120000,0,0,0,0,0.149631,0.000000
134,0,0,0,0,optimize,uniform_motion,0.075313,0.003360,0.180000,0.220000,0.220000,0,0,0,0,0.092918,0.000000
135,0,0,0,0,optimize,sustained_grasp,0.122328,0.002943,0.180000,0.220000,0.220000,0,0,0,0,0.108127,0.000000
136,0,0,0,0,optimize,sustained_grasp_high_speed,0.154904,0.001714,0.300000,0.420000,0.340000,0,0,0,1,0.240301,0.000000
137,0,0,0,0,optimize,sustained_grasp,0.019796,0.001669,0.180000,0.220000,0.220000,0,0,0,1,0.258784,0.000000
138,0,0,0,0,optimize,sustained_grasp,0.119426,0.002162,0.180000,0.220000,0.220000,0,0,0,0,0.147548,0.000000
139,0,0,0,0,optimize,sustained_grasp,0.100496,0.002509,0.180000,0.220000,0.220000,0,0,0,0,0.077532,0.000000
140,0,0,0,0,optimize,uniform_motion,0.079901,0.002964,0.180000,0.220000,0.220000,0,0,0,0,0.092779,0.000000
141,0,0,0,0,optimize,uniform_motion,0.052744,0.003417,0.180000,0.220000,0.220000,0,0,0,0,0.129425,0.000000
142,0,0,0,0,optimize,low_speed,0.028742,0.003581,0.100000,0.120000,0.120000,0,0,0,0,0.152267,0.000000
143,0,0,0,0,optimize,low_speed,0.020287,0.003503,0.100000,0.120000,0.120000,0,0,0,0,0.151973,0.000000
144,0,0,0,0,optimize,low_speed,0.028031,0.003341,0.100000,0.120000,0.120000,0,0,0,0,0.132365,0.000000
145,0,0,0,0,optimize,uniform_motion,0.061032,0.003133,0.180000,0.220000,0.220000,0,0,0,0,0.075760,0.000000
146,0,0,0,0,optimize,free_motion,0.109700,0.003557,0.180000,0.220000,0.220000,0,0,0,0,0.049846,0.000000
147,0,0,0,0,optimize,free_motion,0.136788,0.003492,0.180000,0.220000,0.220000,0,0,0,0,0.176498,0.000000
148,0,0,0,0,optimize,sustained_grasp,0.098184,0.002996,0.180000,0.220000,0.220000,0,0,0,1,0.275688,0.000000
149,0,0,0,0,optimize,uniform_motion,0.085780,0.004939,0.180000,0.220000,0.220000,0,0,0,0,0.187439,0.000000
150,0,0,0,0,optimize,sustained_grasp,0.090548,0.005802,0.180000,0.220000,0.220000,0,0,0,0,0.105693,0.000000
151,0,0,0,0,optimize,sustained_grasp,0.078350,0.006043,0.180000,0.220000,0.220000,0,0,0,0,0.069680,0.000000
152,0,0,0,0,optimize,uniform_motion,0.082701,0.006021,0.180000,0.220000,0.220000,0,0,0,0,0.115545,0.000000
153,0,0,0,0,optimize,uniform_motion,0.056576,0.005609,0.180000,0.220000,0.220000,0,0,0,0,0.171425,0.000000
154,0,0,0,0,optimize,low_speed,0.020818,0.010425,0.100000,0.120000,0.120000,0,0,0,0,0.182956,0.000000
155,0,0,0,0,optimize,static_hold,0.004234,0.023263,0.100000,0.120000,0.120000,0,0,0,0,0.167044,0.000000
156,0,0,0,0,optimize,static_hold,0.009785,0.019135,0.100000,0.120000,0.120000,0,0,0,0,0.147613,0.000000
157,0,0,0,0,optimize,uniform_motion,0.049697,0.002024,0.180000,0.220000,0.220000,0,0,0,0,0.117547,0.000000
158,0,0,0,0,optimize,free_motion,0.106403,0.009684,0.180000,0.220000,0.220000,0,0,0,0,0.092677,0.000000
159,0,0,0,0,optimize,sustained_grasp_high_speed,0.139635,0.010655,0.300000,0.420000,0.340000,0,0,0,0,0.173227,0.000000
160,0,0,0,0,optimize,sustained_grasp,0.116458,0.008691,0.180000,0.220000,0.220000,0,0,0,1,0.272234,0.000000
161,0,0,0,0,optimize,sustained_grasp,0.081798,0.005772,0.180000,0.220000,0.220000,0,0,0,0,0.195990,0.000000
162,0,0,0,0,optimize,sustained_grasp,0.103689,0.006153,0.180000,0.220000,0.220000,0,0,0,0,0.100130,0.000000
163,0,0,0,0,optimize,sustained_grasp,0.086875,0.006317,0.180000,0.220000,0.220000,0,0,0,0,0.034924,0.000000
164,0,0,0,0,optimize,uniform_motion,0.066972,0.006280,0.180000,0.220000,0.220000,0,0,0,0,0.055886,0.000000
165,0,0,0,0,optimize,uniform_motion,0.052095,0.005825,0.180000,0.220000,0.220000,0,0,0,0,0.099760,0.000000
166,0,0,0,0,optimize,low_speed,0.037605,0.004482,0.100000,0.120000,0.120000,0,0,0,0,0.131772,0.000000
167,0,0,0,0,optimize,low_speed,0.023991,0.003588,0.100000,0.120000,0.120000,0,0,0,0,0.152470,0.000000
168,0,0,0,0,optimize,low_speed,0.012098,0.003141,0.100000,0.120000,0.120000,0,0,0,0,0.161766,0.000000
169,0,0,0,0,optimize,low_speed,0.013429,0.002775,0.100000,0.120000,0.120000,0,0,0,0,0.160383,0.000000
170,0,0,0,0,optimize,low_speed,0.031860,0.002490,0.100000,0.120000,0.120000,0,0,0,0,0.138150,0.000000
171,0,0,0,0,optimize,uniform_motion,0.082813,0.002191,0.180000,0.220000,0.220000,0,0,0,0,0.101008,0.000000
172,0,0,0,0,optimize,sustained_grasp,0.129409,0.001994,0.180000,0.220000,0.220000,0,0,0,0,0.147431,0.000000
173,0,0,0,0,optimize,sustained_grasp_high_speed,0.139761,0.001927,0.300000,0.420000,0.340000,0,0,0,1,0.265457,0.000000
174,0,0,0,0,optimize,sustained_grasp,0.020156,0.002146,0.180000,0.220000,0.220000,0,0,0,0,0.248098,0.000000
175,0,0,0,0,optimize,sustained_grasp,0.111433,0.002402,0.180000,0.220000,0.220000,0,0,0,0,0.146854,0.000000
176,0,0,0,0,optimize,sustained_grasp,0.083493,0.002539,0.180000,0.220000,0.220000,0,0,0,0,0.077621,0.000000
177,0,0,0,0,optimize,uniform_motion,0.082947,0.002695,0.180000,0.220000,0.220000,0,0,0,0,0.059181,0.000000
178,0,0,0,0,optimize,uniform_motion,0.057395,0.002814,0.180000,0.220000,0.220000,0,0,0,0,0.095223,0.000000
179,0,0,0,0,optimize,low_speed,0.037550,0.002764,0.100000,0.120000,0.120000,0,0,0,0,0.122193,0.000000
180,0,0,0,0,optimize,low_speed,0.023266,0.002780,0.100000,0.120000,0.120000,0,0,0,0,0.135566,0.000000
181,0,0,0,0,optimize,low_speed,0.017795,0.002931,0.100000,0.120000,0.120000,0,0,0,0,0.133894,0.000000
182,0,0,0,0,optimize,low_speed,0.033645,0.003359,0.100000,0.120000,0.120000,0,0,0,0,0.114969,0.000000
183,0,0,0,0,optimize,uniform_motion,0.048093,0.011549,0.180000,0.220000,0.220000,0,0,0,0,0.097115,0.000000
184,0,0,0,0,optimize,uniform_motion,0.080695,0.012185,0.180000,0.220000,0.220000,0,0,0,0,0.074336,0.000000
185,0,0,0,0,optimize,sustained_grasp,0.116602,0.012200,0.180000,0.220000,0.220000,0,0,0,0,0.123867,0.000000
186,0,0,0,0,optimize,sustained_grasp_high_speed,0.142558,0.011586,0.300000,0.420000,0.340000,0,0,0,1,0.243014,0.000000
187,0,0,0,0,optimize,sustained_grasp,0.005339,0.009726,0.180000,0.220000,0.220000,0,0,0,0,0.229079,0.000000
188,0,0,0,0,optimize,sustained_grasp,0.097739,0.002988,0.180000,0.220000,0.220000,0,0,0,0,0.134839,0.000000
189,0,0,0,0,optimize,sustained_grasp,0.095678,0.003379,0.180000,0.220000,0.220000,0,0,0,0,0.056383,0.000000
190,0,0,0,0,optimize,uniform_motion,0.071464,0.003758,0.180000,0.220000,0.220000,0,0,0,0,0.045971,0.000000
191,0,0,0,0,optimize,uniform_motion,0.058231,0.003989,0.180000,0.220000,0.220000,0,0,0,0,0.088440,0.000000
192,0,0,0,0,optimize,low_speed,0.034437,0.004028,0.100000,0.120000,0.120000,0,0,0,0,0.117447,0.000000
